season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,expectedAssists_h,expectedAssists_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a
2013-14,694991,10,2013-11-03 16:00:00,"Cardiff City Stadium, Cardiff",27463,Cardiff,Swansea,1,0,0,1,W,L,0,0,0,0,0,1,1,0,1.0,,9.0,10.0,3.0,3.0,3.0,4.0,3.0,3.0,,,,,,,,,1.0,,5.0,6.0,2.0,3.0,13.0,19.0,63.0,60.0,429.0,520.0,339.0,436.0,45.3,54.7,,,18.0,15.0,14.0,10.0,14.0,13.0,26.0,19.0,26.0,19.0,15.0,15.0,3.0,3.0,,,,1.0,5.0,6.0,11.0,12.0,143.0,133.0,3.0,2.0,,1.0,1.0,,,,48.0,53.0,53.0,48.0,18.0,25.0,25.0,18.0,6.0,3.0,6.0,3.0,1.0,,11.0,7.0,6.0,11.0,0.0,0.0,0.0,0.0,,,,,3.0,5.0,,,,,,,,
2013-14,694992,10,2013-11-03 13:30:00,"Goodison Park, Liverpool",38378,Everton,Spurs,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,8.0,16.0,1.0,6.0,4.0,4.0,3.0,6.0,,,,,,,,,,,5.0,11.0,1.0,8.0,13.0,16.0,61.0,56.0,408.0,374.0,319.0,297.0,52.2,47.8,,,18.0,17.0,13.0,15.0,13.0,23.0,27.0,30.0,27.0,30.0,20.0,17.0,6.0,3.0,1.0,,,,11.0,10.0,1.0,12.0,145.0,139.0,6.0,1.0,,,1.0,1.0,,,55.0,53.0,53.0,55.0,19.0,14.0,14.0,19.0,7.0,4.0,7.0,4.0,,,11.0,9.0,8.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,,,,,
2013-14,694993,10,2013-11-02 15:00:00,"Craven Cottage, London",25700,Fulham,Man Utd,1,3,3,1,L,W,0,3,3,0,0,0,0,0,1.0,3.0,15.0,10.0,6.0,4.0,6.0,5.0,3.0,1.0,2.0,3.0,,3.0,2.0,,1.0,,1.0,3.0,15.0,7.0,9.0,4.0,27.0,11.0,53.0,58.0,451.0,517.0,374.0,436.0,47.0,53.0,,,25.0,25.0,24.0,20.0,15.0,16.0,24.0,40.0,24.0,40.0,15.0,15.0,1.0,3.0,,,1.0,,15.0,8.0,22.0,13.0,139.0,143.0,1.0,5.0,3.0,1.0,,,,,56.0,55.0,55.0,56.0,12.0,10.0,10.0,12.0,4.0,4.0,4.0,4.0,,1.0,6.0,12.0,12.0,5.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,
2013-14,694994,10,2013-11-02 15:00:00,"The MKM Stadium, Hull",24677,Hull,Sunderland,1,0,0,1,W,L,1,0,0,1,0,2,2,0,1.0,,25.0,9.0,2.0,1.0,12.0,6.0,11.0,2.0,,1.0,,,,1.0,1.0,,,,20.0,6.0,9.0,3.0,53.0,18.0,75.0,62.0,581.0,263.0,497.0,171.0,70.0,30.0,22.0,6.0,11.0,18.0,9.0,12.0,6.0,7.0,9.0,42.0,9.0,42.0,11.0,11.0,2.0,11.0,,,,,,5.0,12.0,10.0,154.0,123.0,1.0,2.0,,1.0,1.0,,,1.0,42.0,54.0,54.0,42.0,16.0,21.0,21.0,16.0,4.0,2.0,4.0,2.0,,2.0,17.0,11.0,11.0,17.0,0.0,0.0,0.0,0.0,,,,,3.0,,,,,,,,,
2013-14,694995,10,2013-11-02 15:00:00,"Etihad Stadium, Manchester",47066,Man City,Norwich,7,0,0,7,W,L,4,0,0,4,0,0,0,0,7.0,,27.0,7.0,9.0,1.0,7.0,2.0,11.0,4.0,2.0,1.0,2.0,,2.0,1.0,1.0,,3.0,,19.0,5.0,13.0,3.0,16.0,6.0,81.0,39.0,769.0,352.0,711.0,292.0,68.3,31.7,,,12.0,14.0,11.0,11.0,15.0,18.0,16.0,17.0,16.0,17.0,9.0,11.0,3.0,12.0,,1.0,,1.0,9.0,16.0,8.0,7.0,102.0,103.0,1.0,3.0,,7.0,1.0,,,2.0,52.0,32.0,32.0,52.0,16.0,5.0,5.0,16.0,10.0,3.0,10.0,3.0,1.0,,6.0,9.0,9.0,5.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,
2013-14,694996,10,2013-11-02 12:45:00,"St. James' Park, Newcastle",51674,Newcastle,Chelsea,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,15.0,13.0,8.0,2.0,3.0,6.0,4.0,5.0,1.0,,1.0,,,,,2.0,2.0,,13.0,8.0,12.0,4.0,20.0,30.0,53.0,70.0,344.0,535.0,277.0,443.0,39.1,60.9,,,10.0,18.0,4.0,16.0,19.0,8.0,48.0,32.0,48.0,32.0,8.0,7.0,6.0,4.0,,,,,9.0,7.0,11.0,5.0,130.0,148.0,1.0,6.0,,2.0,1.0,,,,43.0,64.0,64.0,43.0,16.0,24.0,24.0,16.0,3.0,8.0,3.0,8.0,2.0,1.0,13.0,11.0,11.0,13.0,0.0,0.0,0.0,0.0,,,,,3.0,4.0,,,,,,,,
2013-14,694997,10,2013-11-02 15:00:00,"bet365 Stadium, Stoke",26053,Stoke,Southampton,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,9.0,10.0,3.0,2.0,5.0,7.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,1.0,1.0,7.0,7.0,2.0,3.0,19.0,18.0,76.0,68.0,325.0,508.0,211.0,393.0,39.2,60.8,,,23.0,14.0,20.0,13.0,13.0,15.0,23.0,28.0,23.0,28.0,24.0,21.0,1.0,1.0,,1.0,,1.0,11.0,10.0,8.0,15.0,179.0,187.0,1.0,2.0,1.0,1.0,,,,,59.0,53.0,53.0,59.0,15.0,15.0,15.0,15.0,5.0,5.0,5.0,5.0,,,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,,,,,,
2013-14,694998,10,2013-11-02 15:00:00,"The Hawthorns, West Bromwich",26397,West Brom,Crystal Palace,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,9.0,12.0,4.0,4.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,,,1.0,,,2.0,,8.0,10.0,5.0,6.0,21.0,22.0,81.0,63.0,415.0,437.0,311.0,323.0,49.8,50.2,,,17.0,23.0,14.0,16.0,17.0,15.0,24.0,37.0,24.0,37.0,16.0,16.0,3.0,3.0,,,,,9.0,8.0,15.0,10.0,177.0,172.0,4.0,1.0,,2.0,1.0,,,,58.0,69.0,69.0,58.0,25.0,26.0,26.0,25.0,10.0,3.0,10.0,3.0,1.0,1.0,11.0,9.0,8.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,,,,,
2013-14,694999,10,2013-11-02 15:00:00,"Boleyn Ground, London",34977,West Ham,Aston Villa,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,17.0,8.0,4.0,2.0,7.0,4.0,6.0,2.0,,2.0,,,,2.0,,1.0,,,14.0,8.0,9.0,4.0,28.0,13.0,100.0,66.0,536.0,375.0,455.0,268.0,59.4,40.6,,,6.0,24.0,5.0,20.0,16.0,13.0,30.0,45.0,30.0,45.0,12.0,8.0,2.0,6.0,,,,,4.0,10.0,15.0,3.0,162.0,140.0,2.0,4.0,,,1.0,1.0,,,45.0,57.0,57.0,45.0,15.0,21.0,21.0,15.0,5.0,1.0,5.0,1.0,2.0,,8.0,15.0,14.0,8.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,,,
2013-14,695000,10,2013-11-02 17:30:00,"Emirates Stadium, London",60042,Arsenal,Liverpool,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,12.0,12.0,7.0,4.0,4.0,6.0,1.0,2.0,1.0,2.0,1.0,,2.0,2.0,1.0,1.0,1.0,,9.0,10.0,7.0,5.0,31.0,28.0,97.0,62.0,623.0,513.0,522.0,436.0,54.4,45.6,23.0,20.0,34.0,27.0,27.0,22.0,11.0,18.0,17.0,28.0,17.0,28.0,7.0,15.0,2.0,1.0,1.0,2.0,,,11.0,15.0,11.0,16.0,156.0,148.0,4.0,5.0,,2.0,1.0,,,,70.0,60.0,60.0,70.0,14.0,13.0,13.0,14.0,3.0,5.0,3.0,5.0,,,11.0,7.0,7.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,,,,,,,,
2013-14,695001,11,2013-11-09 15:00:00,"Villa Park, Birmingham",35809,Aston Villa,Cardiff,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,17.0,8.0,6.0,2.0,7.0,5.0,4.0,1.0,,,,,,,,,1.0,,12.0,6.0,7.0,2.0,19.0,15.0,66.0,71.0,341.0,461.0,239.0,362.0,43.1,56.9,,,22.0,15.0,18.0,12.0,10.0,11.0,24.0,37.0,24.0,37.0,22.0,21.0,1.0,4.0,1.0,1.0,,,3.0,8.0,9.0,17.0,164.0,169.0,2.0,4.0,,2.0,1.0,,,,58.0,52.0,52.0,58.0,26.0,26.0,26.0,26.0,5.0,3.0,5.0,3.0,,,10.0,3.0,3.0,10.0,0.0,0.0,0.0,0.0,,,,,5.0,7.0,,,,,,,,
2013-14,695002,11,2013-11-09 15:00:00,"Stamford Bridge, London",41623,Chelsea,West Brom,2,2,2,2,D,D,1,0,0,1,0,0,0,0,2.0,2.0,17.0,11.0,7.0,3.0,4.0,7.0,6.0,1.0,3.0,,2.0,1.0,3.0,,,1.0,,1.0,11.0,8.0,7.0,2.0,30.0,13.0,84.0,50.0,630.0,294.0,551.0,213.0,67.8,32.2,,,22.0,22.0,16.0,15.0,13.0,14.0,18.0,48.0,18.0,48.0,11.0,11.0,1.0,6.0,,,1.0,1.0,7.0,5.0,11.0,17.0,159.0,130.0,1.0,5.0,2.0,2.0,,,,,58.0,60.0,60.0,58.0,19.0,22.0,22.0,19.0,9.0,4.0,9.0,4.0,1.0,1.0,11.0,15.0,13.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,,,,,,,,,
2013-14,695003,11,2013-11-09 15:00:00,"Selhurst Park, London",25231,Crystal Palace,Everton,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,9.0,15.0,2.0,2.0,5.0,9.0,2.0,4.0,3.0,,,,5.0,1.0,,1.0,,,8.0,12.0,3.0,5.0,13.0,27.0,46.0,94.0,222.0,622.0,146.0,546.0,27.2,72.8,,,21.0,15.0,17.0,9.0,24.0,10.0,29.0,24.0,29.0,24.0,21.0,20.0,4.0,2.0,,,,,11.0,4.0,8.0,11.0,129.0,134.0,2.0,2.0,,,1.0,1.0,,,48.0,55.0,55.0,48.0,18.0,17.0,17.0,18.0,4.0,7.0,4.0,7.0,,,16.0,8.0,8.0,16.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,,,,,,,
2013-14,695004,11,2013-11-09 15:00:00,"Anfield, Liverpool",44768,Liverpool,Fulham,4,0,0,4,W,L,3,0,0,3,0,0,0,0,4.0,,32.0,4.0,10.0,1.0,13.0,2.0,9.0,1.0,4.0,,3.0,,2.0,,,,3.0,,26.0,4.0,17.0,2.0,31.0,10.0,70.0,48.0,722.0,334.0,647.0,273.0,67.3,32.7,,,25.0,20.0,20.0,15.0,13.0,24.0,18.0,27.0,18.0,27.0,12.0,14.0,1.0,9.0,,,,1.0,7.0,14.0,7.0,22.0,130.0,125.0,1.0,7.0,,4.0,1.0,,,1.0,55.0,46.0,46.0,55.0,10.0,6.0,6.0,10.0,9.0,3.0,9.0,3.0,1.0,,13.0,9.0,7.0,13.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,,,,,,,
2013-14,695005,11,2013-11-10 16:10:00,"Old Trafford, Manchester",75138,Man Utd,Arsenal,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,5.0,10.0,2.0,2.0,3.0,4.0,,4.0,1.0,,,,1.0,,,1.0,1.0,,4.0,4.0,2.0,3.0,31.0,33.0,62.0,88.0,362.0,544.0,272.0,441.0,40.5,59.5,9.0,18.0,29.0,29.0,19.0,22.0,18.0,14.0,49.0,37.0,49.0,37.0,8.0,15.0,4.0,,,,,,5.0,11.0,19.0,13.0,157.0,172.0,2.0,1.0,,1.0,1.0,,,,75.0,63.0,63.0,75.0,26.0,20.0,20.0,26.0,5.0,6.0,5.0,6.0,1.0,,12.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,
2013-14,695006,11,2013-11-09 17:30:00,"Carrow Road, Norwich",26824,Norwich,West Ham,3,1,1,3,W,L,0,1,1,0,0,0,0,0,3.0,1.0,15.0,12.0,6.0,4.0,9.0,3.0,,5.0,,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,13.0,6.0,4.0,5.0,12.0,17.0,59.0,80.0,405.0,457.0,306.0,368.0,46.9,53.1,,,20.0,16.0,14.0,15.0,8.0,10.0,34.0,33.0,34.0,33.0,12.0,12.0,5.0,,1.0,1.0,,1.0,6.0,4.0,12.0,11.0,144.0,145.0,3.0,3.0,1.0,3.0,,,,,48.0,49.0,49.0,48.0,16.0,16.0,16.0,16.0,4.0,2.0,4.0,2.0,,1.0,12.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,6.0,,,,,,,,
2013-14,695007,11,2013-11-09 15:00:00,"St. Mary's Stadium, Southampton",30022,Southampton,Hull,4,1,1,4,W,L,3,0,0,3,0,0,0,0,4.0,1.0,15.0,10.0,7.0,2.0,5.0,4.0,3.0,4.0,1.0,,2.0,,,,,,3.0,1.0,11.0,6.0,7.0,3.0,28.0,22.0,84.0,69.0,567.0,365.0,468.0,257.0,60.5,39.5,25.0,8.0,12.0,22.0,8.0,17.0,23.0,17.0,38.0,15.0,38.0,15.0,12.0,12.0,4.0,4.0,1.0,,1.0,,3.0,13.0,11.0,9.0,143.0,156.0,1.0,2.0,1.0,4.0,,,,,61.0,48.0,48.0,61.0,24.0,14.0,14.0,24.0,6.0,5.0,6.0,5.0,1.0,,10.0,15.0,15.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,6.0,,,,,,,,
2013-14,695008,11,2013-11-10 14:05:00,"Stadium of Light, Sunderland",40137,Sunderland,Man City,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,5.0,24.0,2.0,4.0,2.0,12.0,1.0,8.0,,2.0,,,,3.0,,,1.0,,4.0,18.0,3.0,8.0,9.0,19.0,45.0,69.0,378.0,635.0,298.0,574.0,36.9,63.1,,,18.0,11.0,11.0,9.0,18.0,13.0,37.0,11.0,37.0,11.0,8.0,8.0,8.0,1.0,,,,1.0,6.0,3.0,7.0,9.0,119.0,138.0,4.0,1.0,,1.0,1.0,,,,48.0,34.0,34.0,48.0,14.0,12.0,12.0,14.0,,14.0,,14.0,,,6.0,13.0,13.0,6.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,,,,,,
2013-14,695009,11,2013-11-10 16:10:00,"Swansea.com Stadium, Swansea",19242,Swansea,Stoke,3,3,3,3,D,D,0,2,2,0,0,0,0,0,3.0,3.0,17.0,6.0,6.0,3.0,4.0,2.0,7.0,1.0,2.0,2.0,2.0,3.0,,,,,2.0,2.0,12.0,4.0,9.0,3.0,24.0,12.0,83.0,52.0,538.0,292.0,461.0,207.0,65.1,34.9,,,18.0,28.0,16.0,18.0,20.0,19.0,8.0,35.0,8.0,35.0,11.0,12.0,,7.0,,1.0,,,2.0,12.0,14.0,15.0,155.0,126.0,,3.0,3.0,3.0,,,,,59.0,64.0,64.0,59.0,17.0,26.0,26.0,17.0,14.0,3.0,14.0,3.0,1.0,1.0,12.0,15.0,14.0,10.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,,,,,,,,,
2013-14,695010,11,2013-11-10 12:00:00,"White Hart Lane, London",36042,Spurs,Newcastle,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,31.0,8.0,14.0,4.0,10.0,3.0,7.0,1.0,2.0,1.0,,1.0,4.0,,1.0,,,1.0,19.0,4.0,11.0,2.0,17.0,9.0,73.0,48.0,472.0,256.0,397.0,164.0,65.3,34.7,,,20.0,29.0,18.0,24.0,18.0,14.0,31.0,47.0,31.0,47.0,11.0,11.0,1.0,7.0,,1.0,1.0,,10.0,10.0,19.0,12.0,156.0,157.0,3.0,14.0,1.0,,,1.0,,,58.0,56.0,56.0,58.0,14.0,12.0,12.0,14.0,11.0,4.0,11.0,4.0,2.0,1.0,5.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,,,,,2.0,8.0,,,,,,,,
2013-14,695011,12,2013-11-24 16:00:00,"Cardiff City Stadium, Cardiff",28016,Cardiff,Man Utd,2,2,2,2,D,D,1,2,2,1,0,0,0,0,2.0,2.0,14.0,16.0,4.0,5.0,9.0,8.0,1.0,3.0,1.0,1.0,1.0,,,2.0,1.0,,2.0,2.0,10.0,14.0,4.0,7.0,25.0,12.0,57.0,54.0,383.0,391.0,293.0,311.0,49.9,50.1,,,20.0,22.0,16.0,16.0,8.0,11.0,25.0,46.0,25.0,46.0,9.0,8.0,3.0,1.0,,1.0,,,3.0,8.0,17.0,8.0,153.0,140.0,3.0,2.0,2.0,2.0,,,,,58.0,61.0,61.0,58.0,19.0,24.0,24.0,19.0,2.0,8.0,2.0,8.0,5.0,3.0,15.0,14.0,12.0,15.0,0.0,0.0,0.0,0.0,,,,,,3.0,,,,,,,,
2013-14,695012,12,2013-11-23 12:45:00,"Goodison Park, Liverpool",39576,Everton,Liverpool,3,3,3,3,D,D,1,2,2,1,0,0,0,0,3.0,3.0,18.0,11.0,12.0,5.0,5.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,,,2.0,1.0,14.0,7.0,11.0,5.0,22.0,19.0,62.0,48.0,384.0,378.0,305.0,286.0,50.7,49.3,,,24.0,29.0,16.0,21.0,15.0,21.0,31.0,39.0,31.0,39.0,12.0,12.0,3.0,1.0,,2.0,,,11.0,17.0,20.0,17.0,147.0,151.0,2.0,9.0,3.0,3.0,,,,,68.0,70.0,70.0,68.0,14.0,17.0,17.0,14.0,6.0,7.0,6.0,7.0,1.0,2.0,16.0,15.0,15.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,,,,,,,,
2013-14,695013,12,2013-11-23 15:00:00,"Craven Cottage, London",25258,Fulham,Swansea,1,2,2,1,L,W,0,0,0,0,0,0,0,0,1.0,2.0,9.0,21.0,3.0,5.0,4.0,7.0,2.0,9.0,2.0,1.0,,,3.0,1.0,1.0,,1.0,1.0,7.0,18.0,5.0,11.0,20.0,23.0,52.0,52.0,365.0,643.0,287.0,559.0,36.7,63.3,,,15.0,19.0,10.0,13.0,16.0,13.0,39.0,21.0,39.0,21.0,13.0,14.0,9.0,2.0,1.0,1.0,,,7.0,9.0,11.0,9.0,130.0,139.0,4.0,2.0,2.0,1.0,,,1.0,,59.0,58.0,58.0,59.0,29.0,21.0,21.0,29.0,8.0,8.0,8.0,8.0,,,11.0,9.0,7.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,,,,,
2013-14,695014,12,2013-11-23 15:00:00,"The MKM Stadium, Hull",23043,Hull,Crystal Palace,0,1,1,0,L,W,0,0,0,0,0,1,1,0,,1.0,15.0,9.0,2.0,2.0,5.0,4.0,8.0,3.0,1.0,1.0,,1.0,2.0,,1.0,,,1.0,8.0,8.0,5.0,5.0,61.0,22.0,111.0,64.0,515.0,326.0,387.0,217.0,62.3,37.7,14.0,12.0,18.0,13.0,15.0,11.0,8.0,26.0,17.0,69.0,17.0,69.0,15.0,14.0,3.0,6.0,,,,,6.0,8.0,6.0,11.0,207.0,169.0,1.0,2.0,1.0,,,1.0,,,58.0,57.0,57.0,58.0,22.0,30.0,30.0,22.0,11.0,4.0,11.0,4.0,1.0,,8.0,11.0,11.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,
2013-14,695015,12,2013-11-24 13:30:00,"Etihad Stadium, Manchester",47228,Man City,Spurs,6,0,0,6,W,L,3,0,0,3,0,0,0,0,6.0,,15.0,13.0,10.0,5.0,3.0,6.0,2.0,2.0,5.0,1.0,3.0,,3.0,1.0,1.0,,4.0,,13.0,10.0,9.0,6.0,20.0,22.0,62.0,47.0,457.0,510.0,392.0,430.0,46.9,53.1,,,26.0,23.0,19.0,19.0,18.0,13.0,32.0,12.0,32.0,12.0,18.0,18.0,1.0,3.0,1.0,,,2.0,12.0,14.0,10.0,20.0,112.0,134.0,5.0,4.0,,6.0,1.0,,,1.0,61.0,51.0,51.0,61.0,10.0,10.0,10.0,10.0,4.0,7.0,4.0,7.0,,1.0,7.0,11.0,11.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,5.0,,,,,,,,
2013-14,695016,12,2013-11-23 15:00:00,"St. James' Park, Newcastle",51328,Newcastle,Norwich,2,1,1,2,W,L,2,0,0,2,0,0,0,0,2.0,1.0,21.0,10.0,5.0,2.0,10.0,6.0,6.0,2.0,2.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,17.0,6.0,8.0,1.0,13.0,16.0,51.0,62.0,457.0,476.0,385.0,369.0,48.8,51.2,,,18.0,19.0,10.0,12.0,21.0,7.0,38.0,25.0,38.0,25.0,13.0,13.0,2.0,6.0,,,,1.0,6.0,15.0,11.0,13.0,129.0,150.0,1.0,3.0,1.0,2.0,,,,,56.0,51.0,51.0,56.0,18.0,19.0,19.0,18.0,6.0,5.0,6.0,5.0,,2.0,8.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,
2013-14,695017,12,2013-11-23 15:00:00,"bet365 Stadium, Stoke",26007,Stoke,Sunderland,2,0,0,2,W,L,1,0,0,1,0,1,1,0,2.0,,17.0,11.0,5.0,3.0,7.0,3.0,5.0,5.0,1.0,1.0,1.0,,,1.0,,,2.0,,15.0,9.0,9.0,6.0,28.0,16.0,51.0,54.0,455.0,459.0,382.0,392.0,49.9,50.1,,,15.0,6.0,9.0,5.0,11.0,7.0,19.0,24.0,19.0,24.0,8.0,7.0,5.0,5.0,,1.0,,,8.0,6.0,4.0,8.0,119.0,129.0,3.0,3.0,,2.0,1.0,,,,48.0,36.0,36.0,48.0,22.0,12.0,12.0,22.0,3.0,7.0,3.0,7.0,,1.0,11.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,
2013-14,695018,12,2013-11-25 20:00:00,"The Hawthorns, West Bromwich",24902,West Brom,Aston Villa,2,2,2,2,D,D,2,0,0,2,0,0,0,0,2.0,2.0,11.0,15.0,4.0,7.0,5.0,6.0,2.0,2.0,2.0,1.0,,1.0,2.0,,,1.0,1.0,1.0,9.0,10.0,5.0,6.0,18.0,16.0,91.0,93.0,439.0,420.0,322.0,300.0,51.4,48.6,,,10.0,20.0,5.0,14.0,9.0,12.0,56.0,33.0,56.0,33.0,21.0,21.0,1.0,2.0,,,,1.0,1.0,11.0,10.0,8.0,182.0,176.0,5.0,2.0,2.0,2.0,,,,,65.0,52.0,52.0,65.0,32.0,23.0,23.0,32.0,4.0,2.0,4.0,2.0,1.0,2.0,9.0,14.0,13.0,8.0,0.0,0.0,0.0,0.0,,,,,6.0,5.0,,,,,,,,
2013-14,695019,12,2013-11-23 17:30:00,"Boleyn Ground, London",34977,West Ham,Chelsea,0,3,3,0,L,W,0,2,2,0,0,0,0,0,,3.0,8.0,20.0,1.0,8.0,4.0,5.0,3.0,7.0,,2.0,,1.0,1.0,2.0,,,,1.0,5.0,16.0,3.0,11.0,21.0,13.0,58.0,64.0,388.0,490.0,300.0,405.0,44.9,55.1,,,18.0,21.0,11.0,15.0,10.0,8.0,41.0,39.0,41.0,39.0,15.0,15.0,8.0,3.0,1.0,,1.0,,5.0,12.0,12.0,9.0,151.0,134.0,4.0,1.0,3.0,,,1.0,,,53.0,54.0,54.0,53.0,14.0,17.0,17.0,14.0,8.0,4.0,8.0,4.0,,,12.0,10.0,9.0,12.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,2.0,,,,,,,,
2013-14,695020,12,2013-11-23 15:00:00,"Emirates Stadium, London",60007,Arsenal,Southampton,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,9.0,10.0,4.0,4.0,4.0,1.0,1.0,5.0,,,2.0,,,,2.0,,,,5.0,6.0,2.0,6.0,35.0,23.0,80.0,65.0,480.0,499.0,387.0,388.0,49.3,50.7,24.0,14.0,21.0,34.0,18.0,28.0,16.0,12.0,35.0,26.0,35.0,26.0,12.0,3.0,4.0,1.0,1.0,,,1.0,10.0,6.0,12.0,13.0,168.0,167.0,4.0,2.0,,2.0,1.0,,,,69.0,58.0,58.0,69.0,30.0,4.0,4.0,30.0,5.0,6.0,5.0,6.0,,1.0,10.0,14.0,14.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.0,,11.0,7.0,,,,,,,,
2013-14,695021,13,2013-11-30 15:00:00,"Villa Park, Birmingham",33036,Aston Villa,Sunderland,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,13.0,7.0,4.0,1.0,7.0,5.0,2.0,1.0,,1.0,,,,1.0,,1.0,,,11.0,4.0,4.0,1.0,15.0,14.0,85.0,57.0,432.0,419.0,341.0,319.0,50.9,49.1,,,10.0,15.0,9.0,11.0,10.0,9.0,16.0,23.0,16.0,23.0,13.0,13.0,1.0,2.0,,,,,7.0,7.0,8.0,6.0,163.0,150.0,1.0,4.0,,,1.0,1.0,,,43.0,55.0,55.0,43.0,17.0,21.0,21.0,17.0,7.0,6.0,7.0,6.0,,,14.0,12.0,12.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,,,,,,,,
