season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attCorner,attFreekickTarget,attObxdRight,ptsGainedLosingPos,attPenMiss,goalFastbreak,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,fiftyFifty,successfulFiftyFifty
2018-19,987620,3,2018-08-26 13:30:00,57,Watford,Home,84.0,16.0,2.0,5.0,3.0,3.0,,148.0,4.0,1.0,,8.0,3.0,30.0,227.0,,1.0,13.0,24.0,24.0,9.0,1.0,1.0,,,,,,,1.0,,12.0,,,,,,,4.0,8.0,1.0,8.0,5.0,47.0,64.0,,1.0,,,17.0,4.0,3.0,,,6.0,6.0,6.0,1.0,10.0,,57.0,69.0,,16.0,7.0,,,54.0,14.0,11.0,,1.0,1.0,1.0,,139.0,2.0,,,2.0,,13.0,2.0,1.0,2.0,7.0,,19.0,19.0,,,71.0,73.0,31.0,3.0,1.0,4.0,8.0,5.0,299.0,1.0,3.0,,62.0,41.0,29.0,,,,,,168.0,168.0,4.0,32.0,23.0,43.7,,,,17.0,0.0,74.0,2.0,,2.0,,,1.0,4.0,,2.0,78.0,213.0,5.0,12.0,116.0,36.0,16.0,17.0,5.0,18.0,13.0,1.0,117.0,8.0,233.0,1.0,1.0,25.0,3.0,72.0,1.0,331.0,1.0,0.0,13.0,26.0,1.0,19.0,4.0,528.0,22.0,21.0,8.0,6.0,16.0,0.0,,,,,,,,,,,,,
2018-19,987630,4,2018-09-02 16:00:00,57,Watford,Home,87.0,20.0,1.0,5.0,4.0,2.0,1.0,105.0,5.0,3.0,,5.0,4.0,29.0,187.0,,,7.0,15.0,26.0,4.0,,,,,,1.0,1.0,,,,4.0,,,,,,1.0,3.0,6.0,6.0,4.0,3.0,39.0,76.0,,,,7.0,19.0,1.0,10.0,,,3.0,8.0,,1.0,15.0,1.0,57.0,57.0,7.0,49.0,26.0,,1.0,50.0,9.0,8.0,1.0,,3.0,2.0,1.0,123.0,2.0,2.0,2.0,,2.0,9.0,,2.0,,26.0,,21.0,21.0,4.0,,62.0,66.0,27.0,10.0,,3.0,3.0,3.0,262.0,2.0,2.0,1.0,45.0,24.0,25.0,,,,,,163.0,163.0,6.0,39.0,20.0,34.4,,,,19.0,0.0,65.0,,2.0,2.0,,1.0,,3.0,,3.0,60.0,175.0,14.0,6.0,119.0,40.0,49.0,16.0,1.0,11.0,10.0,,102.0,10.0,181.0,3.0,4.0,27.0,4.0,74.0,2.0,289.0,,0.0,7.0,15.0,,10.0,2.0,516.0,23.0,25.0,8.0,3.0,13.0,0.0,,,,3.0,,,,,,,,,
2018-19,987640,5,2018-09-15 17:30:00,57,Watford,Home,116.0,15.0,1.0,3.0,2.0,1.0,1.0,178.0,,1.0,,8.0,3.0,24.0,291.0,1.0,,13.0,22.0,18.0,9.0,2.0,,,1.0,,1.0,,,,,10.0,,,,,,1.0,4.0,6.0,3.0,6.0,8.0,48.0,67.0,1.0,1.0,,2.0,15.0,6.0,4.0,,,6.0,7.0,6.0,,6.0,2.0,44.0,60.0,2.0,28.0,10.0,,,64.0,9.0,10.0,1.0,,4.0,2.0,1.0,150.0,1.0,,1.0,1.0,,2.0,1.0,,1.0,10.0,,9.0,9.0,2.0,,88.0,64.0,28.0,8.0,,1.0,11.0,5.0,372.0,2.0,3.0,,50.0,40.0,38.0,,,,,,143.0,143.0,3.0,31.0,30.0,42.9,,,,15.0,0.0,101.0,2.0,2.0,4.0,,,,3.0,1.0,3.0,98.0,283.0,6.0,12.0,130.0,30.0,28.0,12.0,6.0,21.0,15.0,,154.0,5.0,278.0,,1.0,31.0,4.0,60.0,2.0,387.0,1.0,0.0,14.0,25.0,1.0,16.0,2.0,579.0,22.0,10.0,7.0,6.0,18.0,0.0,,,,,,,,,,,,,
2018-19,987647,6,2018-09-22 12:30:00,57,Watford,Away,98.0,19.0,1.0,2.0,1.0,,1.0,122.0,3.0,,,10.0,6.0,32.0,218.0,,,11.0,28.0,17.0,4.0,1.0,,,,,,,,,1.0,10.0,,,,,,,5.0,9.0,6.0,8.0,3.0,54.0,71.0,2.0,2.0,1.0,1.0,16.0,1.0,4.0,,1.0,8.0,10.0,5.0,,9.0,2.0,55.0,42.0,1.0,25.0,12.0,,,79.0,9.0,11.0,1.0,,2.0,6.0,,158.0,1.0,,1.0,1.0,,12.0,1.0,2.0,,12.0,,18.0,18.0,2.0,,48.0,93.0,32.0,8.0,,2.0,4.0,6.0,304.0,6.0,,,23.0,45.0,45.0,,,,,,183.0,183.0,8.0,26.0,29.0,39.3,,2.0,,16.0,0.0,75.0,1.0,1.0,2.0,,,,4.0,1.0,3.0,72.0,202.0,9.0,6.0,114.0,30.0,25.0,9.0,5.0,26.0,21.0,,134.0,7.0,247.0,2.0,,44.0,7.0,83.0,6.0,335.0,,0.0,11.0,11.0,,16.0,1.0,535.0,23.0,17.0,4.0,8.0,5.0,0.0,,,,,,,,,,,,,
2018-19,987653,7,2018-09-29 15:00:00,57,Watford,Away,95.0,12.0,,7.0,7.0,3.0,2.0,119.0,3.0,1.0,2.0,8.0,2.0,30.0,207.0,,1.0,12.0,26.0,22.0,8.0,2.0,1.0,,1.0,,1.0,1.0,1.0,,2.0,8.0,,,,,,5.0,5.0,7.0,3.0,10.0,4.0,51.0,57.0,5.0,6.0,,7.0,20.0,2.0,7.0,,,6.0,13.0,6.0,,6.0,1.0,60.0,59.0,7.0,22.0,7.0,,,62.0,17.0,10.0,,2.0,4.0,3.0,1.0,125.0,,,,,,9.0,,1.0,,7.0,,15.0,15.0,,2.0,59.0,64.0,30.0,6.0,,5.0,5.0,5.0,275.0,1.0,2.0,1.0,50.0,37.0,36.0,,,,,,147.0,147.0,2.0,23.0,27.0,36.5,,,,20.0,0.0,63.0,,1.0,1.0,,1.0,1.0,7.0,,2.0,58.0,197.0,6.0,10.0,117.0,28.0,22.0,12.0,5.0,27.0,22.0,1.0,103.0,9.0,208.0,1.0,1.0,25.0,2.0,67.0,3.0,298.0,,0.0,14.0,20.0,3.0,16.0,2.0,502.0,29.0,15.0,8.0,6.0,10.0,0.0,,,,,,,,,,,,,
2018-19,987671,8,2018-10-06 15:00:00,57,Watford,Home,127.0,23.0,2.0,2.0,,2.0,,166.0,3.0,1.0,1.0,10.0,9.0,40.0,291.0,,,17.0,18.0,15.0,7.0,2.0,,,,,1.0,,,,,9.0,,,,,,,5.0,9.0,1.0,8.0,6.0,76.0,50.0,1.0,1.0,,,17.0,10.0,3.0,,,10.0,8.0,4.0,,3.0,1.0,39.0,45.0,,12.0,8.0,,,61.0,11.0,9.0,,1.0,1.0,2.0,1.0,144.0,,,,,,6.0,,,,8.0,,8.0,8.0,1.0,1.0,75.0,76.0,48.0,7.0,,2.0,7.0,2.0,353.0,,3.0,,48.0,56.0,35.0,1.0,1.0,1.0,,,133.0,133.0,8.0,22.0,14.0,47.2,,,,17.0,0.0,79.0,3.0,,3.0,1.0,,,2.0,3.0,3.0,78.0,276.0,7.0,9.0,142.0,46.0,12.0,9.0,10.0,24.0,14.0,,124.0,11.0,256.0,,1.0,24.0,9.0,74.0,1.0,374.0,,1.0,14.0,18.0,,23.0,3.0,537.0,23.0,8.0,3.0,10.0,11.0,0.0,,,,,,,,,,,,,
2018-19,987681,9,2018-10-20 15:00:00,57,Watford,Away,212.0,13.0,,,,2.0,,251.0,2.0,,1.0,9.0,12.0,22.0,463.0,,,18.0,21.0,22.0,5.0,,1.0,,,,1.0,,,,1.0,8.0,,,,,,,5.0,4.0,6.0,5.0,4.0,97.0,45.0,2.0,1.0,1.0,4.0,18.0,4.0,5.0,,1.0,2.0,3.0,,,14.0,1.0,61.0,69.0,4.0,29.0,15.0,,,51.0,13.0,22.0,,,5.0,1.0,1.0,186.0,2.0,,,2.0,,9.0,2.0,1.0,,15.0,,9.0,9.0,,1.0,134.0,94.0,56.0,8.0,2.0,2.0,5.0,3.0,515.0,3.0,1.0,,110.0,55.0,18.0,,,,,,136.0,136.0,2.0,19.0,20.0,55.2,,,1.0,18.0,0.0,133.0,1.0,,1.0,,,1.0,2.0,,3.0,98.0,442.0,10.0,7.0,229.0,26.0,29.0,17.0,,4.0,4.0,1.0,137.0,9.0,325.0,1.0,,30.0,12.0,60.0,1.0,550.0,2.0,0.0,9.0,17.0,,20.0,1.0,749.0,17.0,19.0,9.0,3.0,12.0,0.0,,,,,,,,,,,,,
2018-19,987691,10,2018-10-27 15:00:00,57,Watford,Home,178.0,21.0,1.0,2.0,1.0,2.0,,190.0,3.0,4.0,2.0,12.0,5.0,31.0,366.0,,1.0,22.0,16.0,12.0,9.0,,2.0,,,,,,,,1.0,11.0,,,,,,1.0,7.0,9.0,4.0,8.0,4.0,81.0,61.0,3.0,1.0,2.0,1.0,19.0,,10.0,,,3.0,3.0,1.0,,13.0,6.0,61.0,52.0,1.0,23.0,10.0,,,42.0,9.0,12.0,2.0,,1.0,1.0,,183.0,3.0,,1.0,2.0,1.0,7.0,2.0,,,10.0,,9.0,9.0,,2.0,100.0,73.0,43.0,3.0,1.0,6.0,6.0,6.0,444.0,2.0,,,64.0,64.0,15.0,,,,,,162.0,162.0,3.0,23.0,27.0,48.1,,,,19.0,0.0,103.0,4.0,3.0,7.0,,,2.0,6.0,,3.0,105.0,352.0,9.0,12.0,208.0,30.0,23.0,23.0,2.0,7.0,5.0,2.0,143.0,7.0,266.0,,4.0,34.0,5.0,61.0,3.0,467.0,2.0,0.0,12.0,19.0,1.0,31.0,1.0,680.0,22.0,18.0,10.0,3.0,11.0,0.0,,,,,,,,,,,,,
2018-19,987699,11,2018-11-03 15:00:00,57,Watford,Away,184.0,26.0,3.0,4.0,1.0,3.0,1.0,179.0,,2.0,7.0,11.0,5.0,34.0,359.0,2.0,1.0,22.0,25.0,34.0,9.0,3.0,1.0,,1.0,,1.0,,,,1.0,9.0,,,1.0,,,1.0,6.0,4.0,6.0,14.0,2.0,60.0,53.0,5.0,5.0,,,17.0,5.0,8.0,,,9.0,7.0,2.0,,12.0,1.0,62.0,56.0,,35.0,14.0,,1.0,67.0,11.0,11.0,,,3.0,2.0,1.0,184.0,,,,,,8.0,,1.0,1.0,14.0,1.0,11.0,11.0,,8.0,102.0,85.0,47.0,8.0,,8.0,4.0,1.0,429.0,3.0,2.0,,80.0,39.0,32.0,,,,,,155.0,155.0,6.0,20.0,19.0,58.1,1.0,,1.0,17.0,0.0,106.0,1.0,,1.0,,,1.0,10.0,1.0,3.0,88.0,347.0,9.0,12.0,210.0,45.0,35.0,11.0,9.0,20.0,11.0,1.0,129.0,8.0,262.0,1.0,2.0,24.0,6.0,65.0,2.0,452.0,2.0,0.0,16.0,8.0,2.0,26.0,5.0,665.0,35.0,17.0,3.0,9.0,3.0,0.0,,,,,,,,,,,,,
2018-19,987711,12,2018-11-10 15:00:00,57,Watford,Away,147.0,22.0,,2.0,2.0,3.0,,157.0,6.0,,3.0,10.0,6.0,30.0,302.0,,,28.0,24.0,20.0,8.0,,,,,,,,,,,11.0,,,,,,,6.0,7.0,7.0,8.0,4.0,62.0,50.0,1.0,2.0,,2.0,20.0,3.0,9.0,,1.0,6.0,7.0,3.0,1.0,15.0,1.0,62.0,48.0,2.0,16.0,10.0,1.0,,50.0,13.0,12.0,,,1.0,1.0,,175.0,1.0,,,1.0,,12.0,1.0,,,10.0,,8.0,8.0,1.0,3.0,93.0,81.0,41.0,7.0,,3.0,6.0,6.0,390.0,4.0,1.0,,44.0,71.0,34.0,,,,,,173.0,173.0,4.0,23.0,19.0,57.7,,,,20.0,0.0,90.0,2.0,1.0,3.0,,1.0,,3.0,,2.0,85.0,283.0,4.0,9.0,171.0,36.0,16.0,7.0,6.0,17.0,11.0,,138.0,11.0,266.0,1.0,,23.0,6.0,60.0,4.0,420.0,,0.0,12.0,11.0,,34.0,2.0,599.0,26.0,12.0,5.0,6.0,7.0,0.0,,,,1.0,,,,,,,,,
2018-19,987719,13,2018-11-24 15:00:00,57,Watford,Home,122.0,13.0,2.0,3.0,1.0,2.0,,131.0,3.0,2.0,2.0,7.0,2.0,24.0,250.0,,,12.0,23.0,15.0,3.0,1.0,,,,,,,,,,4.0,,,,,,,7.0,7.0,3.0,3.0,2.0,59.0,65.0,2.0,2.0,,,14.0,,9.0,,1.0,5.0,8.0,1.0,,9.0,4.0,56.0,48.0,,25.0,10.0,,,59.0,12.0,12.0,,,1.0,1.0,,160.0,,,,,,3.0,,,1.0,10.0,,15.0,15.0,1.0,2.0,72.0,74.0,30.0,5.0,,3.0,1.0,1.0,333.0,,1.0,,69.0,36.0,21.0,,,,,,156.0,156.0,2.0,30.0,23.0,36.3,,,1.0,14.0,0.0,69.0,4.0,,4.0,,1.0,,4.0,,2.0,67.0,232.0,8.0,4.0,152.0,36.0,25.0,11.0,3.0,13.0,10.0,,115.0,9.0,221.0,,2.0,27.0,3.0,64.0,4.0,360.0,,0.0,5.0,14.0,1.0,15.0,0.0,533.0,11.0,15.0,7.0,5.0,9.0,0.0,,,,,,,,,,,,,
2018-19,987727,14,2018-12-01 15:00:00,57,Watford,Away,176.0,9.0,2.0,5.0,3.0,1.0,,235.0,3.0,,5.0,7.0,3.0,21.0,406.0,,1.0,30.0,24.0,11.0,6.0,,2.0,,1.0,,1.0,,,,,6.0,,,,,,,5.0,4.0,3.0,5.0,3.0,73.0,57.0,3.0,3.0,,3.0,17.0,2.0,12.0,,,8.0,8.0,6.0,,22.0,1.0,69.0,36.0,3.0,16.0,7.0,,1.0,63.0,6.0,6.0,,,5.0,3.0,1.0,169.0,,,,,,6.0,,,,7.0,,12.0,12.0,,5.0,121.0,71.0,49.0,4.0,,4.0,2.0,,483.0,1.0,1.0,,69.0,67.0,40.0,1.0,1.0,1.0,,,169.0,169.0,3.0,24.0,23.0,62.3,,,,17.0,0.0,133.0,,1.0,1.0,,1.0,2.0,6.0,,3.0,106.0,397.0,7.0,6.0,192.0,28.0,16.0,11.0,8.0,25.0,17.0,2.0,156.0,6.0,329.0,,,16.0,4.0,44.0,1.0,496.0,,1.0,8.0,14.0,2.0,37.0,1.0,707.0,34.0,23.0,6.0,8.0,7.0,0.0,,,,,,,,,,,,,
2018-19,987737,15,2018-12-04 20:00:00,57,Watford,Home,105.0,12.0,1.0,3.0,2.0,5.0,1.0,102.0,3.0,,,13.0,,24.0,204.0,,,12.0,16.0,31.0,6.0,2.0,,,,,,,,,,9.0,,,,,,1.0,2.0,12.0,3.0,8.0,3.0,42.0,52.0,2.0,2.0,1.0,2.0,21.0,2.0,9.0,,,3.0,3.0,1.0,,9.0,4.0,45.0,62.0,2.0,35.0,16.0,,1.0,39.0,4.0,7.0,,,1.0,1.0,,133.0,,,,,,9.0,1.0,1.0,,16.0,,8.0,8.0,1.0,,67.0,72.0,36.0,12.0,1.0,1.0,7.0,7.0,283.0,3.0,,,46.0,23.0,17.0,,,,,,143.0,143.0,6.0,26.0,14.0,29.9,,,1.0,21.0,0.0,66.0,4.0,1.0,5.0,,1.0,,2.0,,3.0,46.0,192.0,10.0,8.0,128.0,28.0,35.0,14.0,3.0,8.0,5.0,,96.0,18.0,188.0,2.0,,32.0,1.0,63.0,4.0,308.0,,0.0,11.0,18.0,,14.0,0.0,491.0,27.0,12.0,7.0,3.0,15.0,0.0,,,,,,,,,,,,,
2018-19,987747,16,2018-12-10 20:00:00,57,Watford,Away,100.0,11.0,,2.0,2.0,3.0,,119.0,2.0,1.0,2.0,11.0,1.0,25.0,217.0,,,15.0,21.0,23.0,7.0,1.0,1.0,,1.0,,2.0,,,,,9.0,,,,1.0,,2.0,6.0,10.0,2.0,11.0,4.0,43.0,73.0,1.0,1.0,1.0,2.0,19.0,5.0,7.0,,2.0,6.0,6.0,3.0,,12.0,2.0,62.0,72.0,2.0,27.0,14.0,,,55.0,13.0,12.0,,,6.0,3.0,2.0,144.0,,,,,,4.0,1.0,,1.0,14.0,1.0,13.0,13.0,1.0,2.0,60.0,66.0,27.0,6.0,1.0,6.0,2.0,3.0,298.0,2.0,3.0,,28.0,55.0,30.0,,1.0,1.0,1.0,,170.0,170.0,4.0,33.0,25.0,43.4,1.0,2.0,,19.0,0.0,74.0,3.0,,3.0,,1.0,1.0,7.0,,3.0,62.0,203.0,5.0,8.0,126.0,28.0,27.0,22.0,3.0,15.0,12.0,1.0,111.0,9.0,210.0,,1.0,38.0,2.0,65.0,4.0,321.0,,0.0,15.0,25.0,,25.0,1.0,542.0,26.0,14.0,12.0,6.0,13.0,0.0,,,,1.0,,,,,,,,,
2018-19,987760,17,2018-12-15 15:00:00,57,Watford,Home,232.0,16.0,,1.0,1.0,3.0,,317.0,6.0,1.0,2.0,6.0,19.0,30.0,548.0,,,19.0,13.0,21.0,9.0,,,,,,1.0,,,,,14.0,,,,,,2.0,3.0,6.0,4.0,9.0,8.0,105.0,69.0,2.0,1.0,1.0,1.0,17.0,3.0,3.0,,,5.0,4.0,1.0,1.0,9.0,,40.0,54.0,1.0,14.0,6.0,,1.0,70.0,7.0,5.0,1.0,,1.0,,1.0,214.0,3.0,,,3.0,,8.0,3.0,,,6.0,,6.0,6.0,,2.0,176.0,94.0,61.0,,1.0,5.0,7.0,8.0,644.0,3.0,2.0,,55.0,80.0,35.0,,,,,,166.0,166.0,4.0,23.0,32.0,71.5,,,1.0,17.0,0.0,168.0,1.0,,1.0,,,,6.0,,3.0,148.0,532.0,6.0,12.0,256.0,28.0,14.0,23.0,4.0,9.0,5.0,,196.0,6.0,416.0,1.0,1.0,28.0,19.0,65.0,2.0,663.0,,0.0,17.0,13.0,2.0,25.0,0.0,845.0,30.0,16.0,15.0,5.0,6.0,0.0,,1.0,,,,,,,,,,,
2018-19,987770,18,2018-12-22 15:00:00,57,Watford,Away,105.0,17.0,,1.0,1.0,4.0,,174.0,2.0,1.0,2.0,7.0,5.0,23.0,278.0,,2.0,20.0,24.0,23.0,5.0,,,,,,,,,,,9.0,1.0,,,,,,5.0,11.0,7.0,7.0,4.0,55.0,59.0,3.0,2.0,2.0,3.0,24.0,5.0,11.0,,,4.0,4.0,1.0,,15.0,3.0,65.0,69.0,3.0,38.0,23.0,,,52.0,11.0,8.0,2.0,,1.0,1.0,,161.0,1.0,,1.0,1.0,,6.0,1.0,1.0,,23.0,,14.0,14.0,3.0,2.0,77.0,65.0,33.0,10.0,,,6.0,5.0,360.0,6.0,1.0,,52.0,75.0,30.0,,,,,1.0,158.0,158.0,3.0,23.0,26.0,48.4,,,,24.0,0.0,87.0,5.0,2.0,7.0,,1.0,,1.0,,3.0,91.0,269.0,8.0,6.0,122.0,33.0,38.0,17.0,4.0,10.0,6.0,,142.0,10.0,268.0,1.0,1.0,30.0,6.0,61.0,2.0,380.0,1.0,0.0,11.0,25.0,2.0,26.0,2.0,617.0,30.0,19.0,13.0,4.0,11.0,0.0,,,,,,,,,,,,,
2018-19,987781,19,2018-12-26 19:30:00,57,Watford,Home,132.0,17.0,1.0,5.0,4.0,3.0,,178.0,3.0,,,9.0,4.0,34.0,305.0,,,12.0,15.0,20.0,6.0,1.0,,,,,,,,,,7.0,,,,,,,8.0,8.0,2.0,8.0,3.0,64.0,61.0,1.0,2.0,,3.0,16.0,3.0,18.0,,,3.0,5.0,3.0,,8.0,2.0,59.0,53.0,3.0,12.0,5.0,1.0,,52.0,15.0,5.0,,,2.0,1.0,,149.0,1.0,,1.0,,1.0,12.0,,,1.0,5.0,,12.0,12.0,,,81.0,75.0,35.0,4.0,1.0,5.0,3.0,2.0,369.0,1.0,2.0,,51.0,64.0,25.0,1.0,1.0,1.0,,,131.0,131.0,10.0,24.0,23.0,35.0,,,,16.0,0.0,98.0,2.0,,2.0,,1.0,,6.0,,3.0,89.0,293.0,9.0,8.0,147.0,32.0,12.0,14.0,2.0,11.0,9.0,,130.0,8.0,256.0,,,35.0,4.0,81.0,,392.0,,0.0,11.0,18.0,,16.0,1.0,552.0,25.0,20.0,10.0,3.0,12.0,0.0,,,,,,,,,,,,,
2018-19,987791,20,2018-12-29 15:00:00,57,Watford,Home,225.0,22.0,,1.0,1.0,3.0,,260.0,3.0,3.0,8.0,11.0,6.0,45.0,484.0,,1.0,22.0,23.0,31.0,5.0,,1.0,,,,3.0,,,,1.0,7.0,,,,,,1.0,8.0,3.0,5.0,5.0,7.0,63.0,61.0,2.0,1.0,1.0,5.0,14.0,5.0,8.0,,,3.0,9.0,6.0,,12.0,,69.0,67.0,5.0,28.0,17.0,,,57.0,17.0,15.0,,,5.0,4.0,3.0,171.0,1.0,,1.0,1.0,,3.0,1.0,2.0,1.0,17.0,,7.0,7.0,1.0,8.0,160.0,82.0,60.0,6.0,,,6.0,5.0,546.0,2.0,4.0,,74.0,72.0,36.0,,,,,,148.0,148.0,3.0,27.0,20.0,62.7,,,,14.0,0.0,172.0,,1.0,1.0,,,1.0,2.0,,3.0,118.0,465.0,7.0,6.0,247.0,38.0,28.0,25.0,3.0,22.0,19.0,1.0,156.0,5.0,341.0,2.0,3.0,22.0,9.0,68.0,1.0,566.0,,0.0,12.0,7.0,2.0,26.0,1.0,787.0,22.0,14.0,15.0,3.0,4.0,0.0,,,,1.0,,,,,,,,,
2018-19,987792,21,2019-01-02 19:45:00,57,Watford,Away,142.0,20.0,,1.0,1.0,5.0,,125.0,3.0,,2.0,16.0,7.0,30.0,266.0,,,16.0,26.0,34.0,6.0,1.0,1.0,,,,,,,,,9.0,,,,,,1.0,12.0,18.0,7.0,6.0,5.0,35.0,71.0,,,1.0,1.0,11.0,2.0,10.0,,,2.0,1.0,3.0,,10.0,5.0,66.0,61.0,1.0,23.0,13.0,,1.0,55.0,15.0,8.0,2.0,,3.0,,,170.0,2.0,,1.0,2.0,,7.0,3.0,1.0,,13.0,,11.0,11.0,1.0,2.0,88.0,85.0,37.0,4.0,1.0,5.0,4.0,3.0,353.0,5.0,2.0,,36.0,48.0,26.0,,,,,,147.0,147.0,3.0,27.0,30.0,43.0,,2.0,,11.0,0.0,86.0,5.0,4.0,9.0,,,1.0,6.0,,3.0,69.0,250.0,10.0,9.0,162.0,38.0,23.0,7.0,2.0,6.0,4.0,1.0,123.0,20.0,223.0,1.0,,42.0,8.0,77.0,2.0,379.0,,0.0,11.0,17.0,1.0,19.0,4.0,550.0,18.0,7.0,2.0,2.0,11.0,0.0,,,,,,1.0,,,,,,,
2018-19,987806,22,2019-01-12 15:00:00,57,Watford,Away,110.0,13.0,2.0,3.0,1.0,3.0,,153.0,4.0,1.0,2.0,6.0,5.0,24.0,260.0,,,17.0,23.0,25.0,7.0,1.0,2.0,,1.0,,2.0,1.0,,1.0,,8.0,,,,2.0,,3.0,6.0,10.0,6.0,9.0,7.0,40.0,52.0,,2.0,,3.0,17.0,5.0,11.0,,,7.0,4.0,3.0,1.0,21.0,3.0,76.0,64.0,3.0,38.0,18.0,,1.0,43.0,11.0,11.0,,,5.0,2.0,2.0,130.0,1.0,1.0,1.0,,1.0,11.0,,1.0,,18.0,2.0,15.0,15.0,1.0,2.0,82.0,57.0,37.0,7.0,,6.0,3.0,2.0,309.0,3.0,2.0,1.0,52.0,35.0,29.0,,,,,,146.0,146.0,8.0,21.0,17.0,44.7,2.0,,,17.0,0.0,82.0,2.0,4.0,6.0,,,2.0,9.0,,3.0,82.0,245.0,9.0,9.0,138.0,24.0,38.0,23.0,7.0,16.0,9.0,2.0,116.0,9.0,212.0,1.0,1.0,19.0,6.0,49.0,2.0,334.0,1.0,0.0,16.0,15.0,1.0,21.0,4.0,577.0,19.0,20.0,13.0,7.0,7.0,0.0,,,,3.0,,,,,,,,,
2018-19,987820,23,2019-01-19 15:00:00,57,Watford,Home,171.0,18.0,,4.0,4.0,3.0,,142.0,5.0,,5.0,12.0,5.0,30.0,309.0,,1.0,16.0,41.0,39.0,8.0,,,,,,,,,,1.0,9.0,,,,,,,8.0,9.0,3.0,6.0,3.0,59.0,54.0,2.0,2.0,,2.0,6.0,2.0,5.0,,,1.0,9.0,3.0,,9.0,1.0,69.0,65.0,2.0,35.0,17.0,,1.0,55.0,14.0,9.0,,,,1.0,,154.0,,,,,,14.0,,2.0,1.0,17.0,,10.0,10.0,,5.0,92.0,94.0,38.0,7.0,,2.0,6.0,4.0,379.0,2.0,2.0,,36.0,60.0,25.0,,,,,,153.0,153.0,2.0,17.0,24.0,54.8,,,1.0,6.0,0.0,107.0,2.0,1.0,3.0,,,,3.0,1.0,2.0,70.0,297.0,1.0,8.0,196.0,29.0,35.0,6.0,1.0,14.0,13.0,,107.0,7.0,230.0,2.0,,44.0,6.0,83.0,2.0,412.0,,0.0,9.0,17.0,2.0,18.0,1.0,605.0,14.0,22.0,3.0,1.0,14.0,0.0,,,,,,,,,,,,,
