season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,hitWoodwork_h,hitWoodwork_a,expectedAssists_h,expectedAssists_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,bigChanceScored_h,bigChanceScored_a
2009-10,284162,17,2009-12-16 19:45:00,"Turf Moor, Burnley",21309.0,Burnley,Arsenal,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,9.0,19.0,2.0,7.0,5.0,9.0,2.0,3.0,,,,,1.0,1.0,,,,,4.0,14.0,1.0,7.0,34.0,39.0,109.0,77.0,367.0,430.0,243.0,314.0,46.3,53.7,18.0,29.0,18.0,34.0,14.0,27.0,32.0,25.0,44.0,40.0,27.0,23.0,3.0,2.0,1.0,,1.0,,4.0,4.0,23.0,11.0,208.0,177.0,6.0,2.0,1.0,1.0,,,,,,,51.0,67.0,67.0,51.0,16.0,18.0,18.0,16.0,3.0,6.0,3.0,6.0,2.0,,11.0,12.0,12.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,8.0,4.0,,
2009-10,284163,17,2009-11-25 19:45:00,"The MKM Stadium, Hull",24685.0,Hull,Everton,3,2,2,3,W,L,3,0,0,3,0,0,0,0,3.0,2.0,8.0,6.0,6.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,2.0,3.0,1.0,1.0,16.0,27.0,85.0,94.0,302.0,390.0,205.0,276.0,43.5,56.5,,,11.0,26.0,8.0,16.0,21.0,11.0,42.0,37.0,24.0,23.0,2.0,1.0,,,,1.0,2.0,4.0,15.0,9.0,172.0,170.0,,,2.0,3.0,,,,,1.0,,55.0,68.0,68.0,55.0,17.0,21.0,21.0,17.0,3.0,4.0,3.0,4.0,2.0,,19.0,23.0,23.0,19.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,
2009-10,284164,17,2009-12-15 20:00:00,"Old Trafford, Manchester",73709.0,Man Utd,Wolves,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,19.0,5.0,10.0,,5.0,3.0,4.0,2.0,,,,,,,,,2.0,,16.0,3.0,11.0,1.0,21.0,23.0,96.0,75.0,598.0,427.0,500.0,320.0,58.3,41.7,,,13.0,20.0,9.0,12.0,21.0,19.0,19.0,35.0,10.0,22.0,2.0,4.0,,,,,3.0,7.0,16.0,8.0,159.0,158.0,,,,3.0,,,1.0,,,,51.0,50.0,50.0,51.0,18.0,16.0,16.0,18.0,8.0,3.0,8.0,3.0,,1.0,11.0,14.0,13.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,1.0,,
2009-10,284165,17,2010-01-05 19:45:00,"bet365 Stadium, Stoke",,Stoke,Fulham,3,2,2,3,W,L,3,0,0,3,0,0,0,0,3.0,2.0,15.0,20.0,8.0,4.0,3.0,6.0,4.0,10.0,,,,,,,,,3.0,2.0,11.0,15.0,8.0,11.0,17.0,23.0,89.0,72.0,303.0,428.0,202.0,295.0,42.2,57.8,,,19.0,14.0,16.0,12.0,32.0,15.0,48.0,32.0,27.0,16.0,10.0,5.0,,,,,2.0,6.0,3.0,13.0,173.0,193.0,,,2.0,3.0,,,,,,,52.0,38.0,37.0,51.0,20.0,9.0,8.0,19.0,8.0,10.0,8.0,10.0,1.0,,13.0,9.0,7.0,13.0,0.0,0.0,0.0,0.0,,,,,5.0,1.0,,
2009-10,284166,17,2009-12-15 19:45:00,"Stadium of Light, Sunderland",34821.0,Sunderland,Aston Villa,0,2,2,0,L,W,0,1,1,0,1,0,0,1,,2.0,17.0,11.0,2.0,3.0,10.0,7.0,5.0,1.0,,,,,,2.0,,,,1.0,12.0,6.0,6.0,2.0,37.0,13.0,105.0,96.0,432.0,322.0,296.0,203.0,57.6,42.4,,,17.0,24.0,12.0,21.0,28.0,26.0,25.0,63.0,18.0,45.0,1.0,5.0,1.0,,,,2.0,3.0,17.0,10.0,203.0,175.0,,,2.0,,,,,1.0,,,58.0,62.0,62.0,58.0,24.0,20.0,20.0,24.0,7.0,1.0,7.0,1.0,3.0,,16.0,15.0,14.0,16.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-10,284167,17,2009-12-16 20:00:00,"White Hart Lane, London",35891.0,Spurs,Man City,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,21.0,11.0,3.0,3.0,14.0,5.0,4.0,3.0,,,,,,,,,2.0,,16.0,7.0,4.0,3.0,30.0,17.0,83.0,90.0,420.0,448.0,316.0,322.0,48.3,51.7,,,18.0,26.0,15.0,20.0,35.0,17.0,34.0,23.0,21.0,17.0,3.0,4.0,,,,,7.0,10.0,13.0,12.0,169.0,184.0,,,,3.0,,,1.0,,,,60.0,55.0,55.0,60.0,23.0,13.0,13.0,23.0,5.0,6.0,5.0,6.0,1.0,,10.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,,,,,8.0,4.0,,
2009-10,284168,17,2009-12-16 19:45:00,"Stamford Bridge, London",40137.0,Chelsea,Portsmouth,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,27.0,8.0,8.0,2.0,13.0,4.0,6.0,2.0,,,,,,,,,,,20.0,6.0,11.0,2.0,22.0,18.0,78.0,74.0,517.0,341.0,439.0,246.0,60.3,39.7,,,21.0,22.0,13.0,19.0,27.0,19.0,23.0,41.0,11.0,21.0,2.0,6.0,,1.0,,,7.0,7.0,14.0,14.0,152.0,164.0,,,1.0,2.0,,,,,,,51.0,52.0,52.0,51.0,13.0,13.0,13.0,13.0,11.0,2.0,11.0,2.0,1.0,3.0,10.0,11.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.0,,4.0,4.0,,
2009-10,284169,17,2009-12-16 20:00:00,"Anfield, Liverpool",41116.0,Liverpool,Wigan,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,20.0,11.0,8.0,4.0,10.0,4.0,2.0,3.0,,,,,,1.0,,,1.0,1.0,10.0,10.0,6.0,7.0,16.0,12.0,78.0,85.0,423.0,358.0,332.0,278.0,55.1,44.9,,,30.0,26.0,26.0,16.0,15.0,27.0,19.0,50.0,7.0,28.0,3.0,5.0,,,,2.0,13.0,9.0,15.0,21.0,171.0,153.0,,,1.0,2.0,,,,,,,58.0,67.0,67.0,58.0,8.0,16.0,16.0,8.0,13.0,,13.0,,,3.0,12.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2009-10,284170,18,2009-12-19 17:30:00,"Emirates Stadium, London",60006.0,Arsenal,Hull,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,20.0,9.0,4.0,3.0,11.0,4.0,5.0,2.0,,,,,,,,,2.0,,17.0,4.0,7.0,1.0,24.0,20.0,69.0,85.0,606.0,324.0,508.0,230.0,64.1,35.9,,,28.0,25.0,23.0,17.0,21.0,32.0,31.0,22.0,14.0,12.0,2.0,5.0,,1.0,,,8.0,6.0,21.0,22.0,163.0,163.0,,,,3.0,,,1.0,,,,59.0,58.0,58.0,59.0,10.0,16.0,16.0,10.0,8.0,,8.0,,,,9.0,17.0,15.0,9.0,0.0,0.0,0.0,0.0,,1.0,,,,4.0,,
2009-10,284171,18,2009-12-19 15:00:00,"Villa Park, Birmingham",35852.0,Aston Villa,Stoke,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,18.0,15.0,5.0,,9.0,9.0,4.0,6.0,,,,,,,,,1.0,,14.0,12.0,6.0,5.0,20.0,23.0,78.0,92.0,381.0,340.0,292.0,211.0,53.0,47.0,,,18.0,18.0,13.0,15.0,17.0,12.0,61.0,19.0,31.0,8.0,6.0,4.0,,,,,4.0,,12.0,11.0,164.0,196.0,,,,1.0,,,1.0,,,,62.0,64.0,64.0,62.0,30.0,33.0,33.0,30.0,3.0,4.0,3.0,4.0,2.0,2.0,10.0,16.0,14.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-10,284172,18,2009-12-19 15:00:00,"Ewood Park, Blackburn",26490.0,Blackburn,Spurs,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,13.0,7.0,7.0,2.0,4.0,5.0,2.0,,,,,,2.0,,,,,2.0,10.0,5.0,8.0,2.0,34.0,15.0,109.0,75.0,389.0,500.0,266.0,378.0,44.0,56.0,,,19.0,29.0,15.0,26.0,25.0,16.0,18.0,47.0,11.0,26.0,,2.0,,,,,8.0,5.0,17.0,14.0,188.0,185.0,,,2.0,,,,,1.0,,,44.0,70.0,70.0,44.0,14.0,24.0,24.0,14.0,5.0,,5.0,,1.0,,9.0,11.0,6.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2009-10,284173,18,2009-12-20 15:00:00,"Goodison Park, Liverpool",33660.0,Everton,Birmingham,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,24.0,6.0,3.0,1.0,14.0,1.0,7.0,4.0,,,,,,,,,1.0,1.0,18.0,3.0,7.0,3.0,35.0,11.0,97.0,108.0,491.0,361.0,385.0,225.0,58.0,42.0,,,14.0,19.0,7.0,11.0,18.0,23.0,28.0,44.0,8.0,22.0,4.0,7.0,,,,,10.0,5.0,16.0,3.0,198.0,203.0,,,1.0,1.0,,,,,,,55.0,56.0,56.0,55.0,27.0,18.0,18.0,27.0,6.0,4.0,6.0,4.0,3.0,,8.0,10.0,9.0,8.0,0.0,0.0,0.0,0.0,,,,,7.0,,,
2009-10,284174,18,2009-12-19 15:00:00,"Craven Cottage, London",25700.0,Fulham,Man Utd,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,11.0,16.0,6.0,2.0,3.0,12.0,2.0,2.0,,,,,,,,,2.0,,9.0,13.0,6.0,3.0,24.0,29.0,69.0,113.0,429.0,620.0,334.0,490.0,41.6,58.4,,,20.0,26.0,14.0,23.0,31.0,16.0,45.0,23.0,18.0,17.0,2.0,2.0,,,,1.0,8.0,2.0,22.0,17.0,175.0,190.0,,,,3.0,,,1.0,,,,44.0,54.0,54.0,44.0,13.0,10.0,10.0,13.0,5.0,2.0,5.0,2.0,1.0,,10.0,9.0,9.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2009-10,284175,18,2009-12-19 15:00:00,"Etihad Stadium, Manchester",44735.0,Man City,Sunderland,4,3,3,4,W,L,3,2,2,3,0,1,1,0,4.0,3.0,14.0,10.0,6.0,5.0,7.0,4.0,1.0,1.0,,,,,,,,,3.0,2.0,11.0,7.0,6.0,4.0,20.0,24.0,79.0,107.0,426.0,333.0,279.0,179.0,55.6,44.4,,,16.0,20.0,12.0,12.0,21.0,19.0,34.0,21.0,21.0,11.0,1.0,1.0,,,1.0,,4.0,4.0,18.0,10.0,203.0,211.0,,,3.0,4.0,,,,,,,42.0,61.0,61.0,42.0,15.0,24.0,24.0,15.0,6.0,4.0,6.0,4.0,1.0,1.0,14.0,8.0,7.0,13.0,0.0,0.0,0.0,0.0,1.0,,1.0,,5.0,5.0,,
2009-10,284176,18,2009-12-19 12:45:00,"Fratton Park, Portsmouth",20534.0,Portsmouth,Liverpool,2,0,0,2,W,L,1,0,0,1,0,1,1,0,2.0,,15.0,8.0,3.0,1.0,7.0,5.0,5.0,2.0,,,,,,,,,1.0,,8.0,4.0,4.0,2.0,26.0,15.0,86.0,84.0,373.0,447.0,273.0,335.0,45.6,54.4,,,36.0,22.0,30.0,17.0,18.0,21.0,51.0,23.0,23.0,14.0,1.0,5.0,,1.0,,1.0,10.0,5.0,13.0,22.0,182.0,192.0,,,,2.0,,,1.0,,,,63.0,45.0,45.0,63.0,11.0,6.0,6.0,11.0,8.0,9.0,8.0,10.0,1.0,1.0,8.0,13.0,11.0,7.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,
2009-10,284177,18,2009-12-20 16:00:00,"Boleyn Ground, London",33388.0,West Ham,Chelsea,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,8.0,24.0,5.0,5.0,1.0,15.0,2.0,4.0,,,,,,,,,,,6.0,16.0,6.0,6.0,21.0,22.0,55.0,73.0,341.0,505.0,247.0,411.0,41.9,58.1,,,23.0,22.0,18.0,15.0,28.0,23.0,36.0,26.0,20.0,14.0,5.0,2.0,,,,,9.0,9.0,15.0,12.0,160.0,144.0,,,1.0,1.0,,,,,,,57.0,63.0,63.0,57.0,10.0,15.0,15.0,10.0,5.0,5.0,5.0,5.0,1.0,3.0,19.0,15.0,15.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,,
2009-10,284178,18,2010-02-17 20:00:00,"The Brick Community Stadium, Wigan",18089.0,Wigan,Bolton,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,10.0,10.0,1.0,1.0,7.0,8.0,2.0,1.0,,,,,1.0,,,,,,8.0,8.0,3.0,2.0,22.0,22.0,97.0,73.0,351.0,324.0,248.0,189.0,51.7,48.3,,,21.0,40.0,17.0,26.0,23.0,12.0,61.0,38.0,35.0,22.0,1.0,2.0,,,,,4.0,11.0,29.0,13.0,202.0,210.0,,,,,,,1.0,1.0,,,61.0,67.0,67.0,61.0,20.0,16.0,16.0,20.0,5.0,9.0,4.0,9.0,,2.0,6.0,9.0,9.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2009-10,284179,18,2009-12-20 13:30:00,"Molineux Stadium, Wolverhampton",27410.0,Wolves,Burnley,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,13.0,12.0,9.0,5.0,1.0,6.0,3.0,1.0,,,,,,,,,1.0,,11.0,9.0,10.0,5.0,35.0,37.0,109.0,98.0,370.0,408.0,253.0,297.0,47.1,52.9,20.0,18.0,28.0,18.0,22.0,12.0,19.0,11.0,41.0,44.0,24.0,30.0,2.0,3.0,,,,,7.0,6.0,10.0,16.0,180.0,182.0,4.0,7.0,,2.0,,,1.0,,,,49.0,57.0,57.0,49.0,7.0,15.0,15.0,7.0,5.0,4.0,5.0,5.0,,,18.0,8.0,8.0,17.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2009-10,284180,19,2009-12-27 13:30:00,"Emirates Stadium, London",60056.0,Arsenal,Aston Villa,3,0,0,3,W,L,0,0,0,0,0,0,0,0,3.0,,21.0,10.0,9.0,2.0,6.0,6.0,6.0,2.0,,,,,,,,,2.0,,15.0,5.0,11.0,3.0,20.0,20.0,73.0,59.0,503.0,309.0,407.0,221.0,61.5,38.5,,,14.0,30.0,12.0,19.0,11.0,28.0,24.0,36.0,14.0,17.0,2.0,7.0,,,,,4.0,12.0,25.0,8.0,171.0,151.0,,,,3.0,,,1.0,,,,57.0,81.0,81.0,57.0,11.0,33.0,33.0,11.0,10.0,4.0,10.0,4.0,3.0,1.0,15.0,20.0,20.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,5.0,,
2009-10,284181,19,2009-12-26 12:45:00,"St. Andrew's @ Knighthead Park, Birmingham",28958.0,Birmingham,Chelsea,0,0,0,0,D,D,0,0,0,0,0,1,1,0,,,14.0,30.0,2.0,7.0,6.0,15.0,6.0,8.0,,,,,,1.0,,,,,8.0,26.0,5.0,13.0,22.0,31.0,92.0,69.0,259.0,438.0,152.0,359.0,37.0,63.0,,,25.0,12.0,15.0,8.0,19.0,14.0,35.0,51.0,25.0,27.0,7.0,6.0,,,,,7.0,7.0,10.0,12.0,161.0,166.0,,,,,,,1.0,1.0,,,62.0,47.0,47.0,62.0,13.0,22.0,22.0,13.0,7.0,11.0,7.0,11.0,,1.0,6.0,17.0,17.0,6.0,0.0,0.0,0.0,0.0,,,,,4.0,3.0,,
2009-10,284182,19,2009-12-26 14:00:00,"Turf Moor, Burnley",21761.0,Burnley,Bolton,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,18.0,11.0,4.0,4.0,10.0,6.0,4.0,1.0,,,,,1.0,1.0,,,1.0,,14.0,8.0,6.0,3.0,55.0,34.0,103.0,82.0,447.0,314.0,288.0,178.0,59.6,40.4,27.0,19.0,16.0,16.0,13.0,10.0,7.0,21.0,29.0,50.0,15.0,31.0,1.0,4.0,,1.0,,,7.0,16.0,8.0,12.0,224.0,193.0,3.0,3.0,1.0,1.0,,,,,,,66.0,60.0,60.0,66.0,20.0,27.0,27.0,20.0,8.0,2.0,8.0,2.0,,1.0,10.0,19.0,14.0,10.0,0.0,0.0,0.0,0.0,,,,,5.0,3.0,,
2009-10,284183,19,2009-12-26 13:00:00,"Craven Cottage, London",25679.0,Fulham,Spurs,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,16.0,9.0,6.0,2.0,9.0,5.0,1.0,2.0,,,,,1.0,,,,,,12.0,6.0,5.0,3.0,26.0,21.0,76.0,90.0,432.0,394.0,321.0,279.0,51.3,48.7,,,19.0,18.0,14.0,14.0,21.0,27.0,34.0,26.0,15.0,10.0,2.0,1.0,,1.0,,,3.0,7.0,9.0,13.0,169.0,174.0,,,,,,,1.0,1.0,,,49.0,58.0,58.0,49.0,11.0,18.0,18.0,11.0,4.0,2.0,4.0,2.0,3.0,1.0,19.0,13.0,12.0,19.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2009-10,284184,19,2009-12-27 16:00:00,"The MKM Stadium, Hull",24627.0,Hull,Man Utd,1,3,3,1,L,W,0,1,1,0,0,0,0,0,1.0,3.0,14.0,20.0,4.0,6.0,7.0,10.0,3.0,4.0,,,,,,1.0,,,,2.0,11.0,15.0,4.0,9.0,26.0,17.0,82.0,74.0,311.0,466.0,209.0,337.0,40.4,59.6,,,16.0,23.0,13.0,20.0,25.0,19.0,38.0,37.0,21.0,21.0,4.0,3.0,1.0,,,,6.0,8.0,14.0,16.0,172.0,184.0,,,3.0,1.0,,,,,1.0,,53.0,58.0,58.0,53.0,12.0,16.0,16.0,12.0,5.0,7.0,5.0,7.0,1.0,,14.0,18.0,17.0,13.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,1.0,,
2009-10,284185,19,2009-12-26 17:30:00,"Anfield, Liverpool",41956.0,Liverpool,Wolves,2,0,0,2,W,L,0,0,0,0,0,1,1,0,2.0,,18.0,5.0,8.0,1.0,5.0,4.0,5.0,,,,,,,,,,1.0,,13.0,5.0,8.0,1.0,39.0,26.0,85.0,89.0,585.0,293.0,501.0,202.0,66.6,33.4,,,18.0,22.0,12.0,18.0,10.0,17.0,14.0,34.0,6.0,18.0,,5.0,,,,,3.0,6.0,11.0,10.0,158.0,144.0,,,,2.0,,,1.0,,,,47.0,41.0,41.0,47.0,13.0,7.0,7.0,13.0,7.0,1.0,7.0,1.0,1.0,,9.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,3.0,,,
2009-10,284186,19,2009-12-26 15:00:00,"Etihad Stadium, Manchester",47325.0,Man City,Stoke,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,13.0,8.0,6.0,2.0,7.0,5.0,,1.0,,,,,,,,,2.0,,11.0,7.0,5.0,2.0,19.0,20.0,80.0,86.0,529.0,303.0,417.0,210.0,62.4,37.6,,,16.0,15.0,13.0,12.0,19.0,26.0,45.0,35.0,21.0,20.0,1.0,,,,,,4.0,,9.0,4.0,172.0,165.0,,,,2.0,,,1.0,,,,43.0,51.0,51.0,43.0,17.0,19.0,19.0,17.0,7.0,6.0,7.0,6.0,,2.0,13.0,11.0,10.0,13.0,0.0,0.0,0.0,0.0,,,,,,4.0,,
2009-10,284187,19,2009-12-26 15:00:00,"Stadium of Light, Sunderland",46990.0,Sunderland,Everton,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,11.0,15.0,5.0,1.0,3.0,8.0,3.0,6.0,,,,,,1.0,,,1.0,,10.0,9.0,7.0,4.0,33.0,41.0,82.0,93.0,288.0,439.0,179.0,331.0,38.9,61.1,,,19.0,13.0,12.0,11.0,20.0,13.0,52.0,31.0,28.0,17.0,6.0,4.0,,,,,9.0,4.0,5.0,10.0,176.0,191.0,,,1.0,1.0,,,,,,,68.0,59.0,59.0,68.0,26.0,16.0,16.0,26.0,4.0,12.0,4.0,12.0,2.0,,22.0,20.0,19.0,21.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2009-10,284188,19,2009-12-26 13:00:00,"Boleyn Ground, London",33686.0,West Ham,Portsmouth,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,17.0,14.0,6.0,3.0,8.0,5.0,3.0,6.0,,,,,,,,,1.0,,12.0,9.0,6.0,6.0,26.0,28.0,75.0,87.0,366.0,353.0,270.0,259.0,50.0,50.0,,,26.0,20.0,18.0,15.0,30.0,18.0,45.0,39.0,24.0,23.0,5.0,3.0,,,,,9.0,11.0,8.0,20.0,164.0,174.0,,,,2.0,,,1.0,,,,72.0,60.0,60.0,72.0,15.0,22.0,22.0,15.0,6.0,4.0,6.0,4.0,2.0,,9.0,21.0,20.0,9.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,4.0,,
2009-10,284189,19,2009-12-26 15:00:00,"The Brick Community Stadium, Wigan",20243.0,Wigan,Blackburn,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,15.0,8.0,5.0,3.0,4.0,4.0,6.0,1.0,,,,,,,,,1.0,1.0,9.0,6.0,6.0,4.0,29.0,25.0,79.0,86.0,377.0,297.0,283.0,178.0,56.8,43.2,,,29.0,23.0,22.0,16.0,13.0,13.0,47.0,35.0,23.0,16.0,1.0,6.0,,,,,2.0,7.0,15.0,14.0,177.0,198.0,,,1.0,1.0,,,,,,,73.0,66.0,66.0,73.0,19.0,31.0,31.0,19.0,7.0,2.0,7.0,2.0,,3.0,10.0,20.0,18.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,
2009-10,284190,20,2009-12-29 19:45:00,"Villa Park, Birmingham",42788.0,Aston Villa,Liverpool,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,9.0,15.0,4.0,4.0,4.0,4.0,1.0,7.0,,,,,,,,,,,8.0,9.0,4.0,6.0,23.0,13.0,76.0,87.0,332.0,450.0,235.0,352.0,43.4,56.6,,,30.0,32.0,24.0,20.0,32.0,19.0,39.0,29.0,15.0,14.0,7.0,1.0,,1.0,,,10.0,7.0,20.0,20.0,180.0,175.0,,,1.0,,,,,1.0,,,61.0,62.0,62.0,61.0,13.0,7.0,7.0,13.0,8.0,10.0,8.0,10.0,,1.0,13.0,11.0,11.0,13.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2009-10,284191,20,2009-12-28 15:00:00,"Ewood Park, Blackburn",25656.0,Blackburn,Sunderland,2,2,2,2,D,D,0,0,0,0,0,0,0,0,2.0,2.0,22.0,14.0,5.0,6.0,9.0,4.0,8.0,4.0,,,,,1.0,,,,2.0,1.0,14.0,7.0,8.0,5.0,36.0,13.0,96.0,93.0,362.0,289.0,226.0,140.0,55.4,44.6,,,17.0,21.0,11.0,17.0,12.0,12.0,48.0,38.0,25.0,9.0,4.0,5.0,1.0,1.0,,,8.0,7.0,11.0,13.0,225.0,241.0,,,2.0,2.0,,,,,,,82.0,53.0,53.0,82.0,38.0,18.0,18.0,38.0,4.0,4.0,4.0,4.0,3.0,2.0,7.0,20.0,20.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2009-10,284192,20,2009-12-29 20:00:00,"Toughsheet Community Stadium, Bolton",20696.0,Bolton,Hull,2,2,2,2,D,D,1,0,0,1,0,0,0,0,2.0,2.0,19.0,14.0,5.0,5.0,10.0,5.0,4.0,4.0,,,,,,,,,1.0,2.0,10.0,9.0,4.0,4.0,23.0,27.0,77.0,84.0,293.0,338.0,185.0,244.0,46.0,54.0,,,19.0,16.0,15.0,12.0,12.0,9.0,42.0,41.0,22.0,14.0,4.0,4.0,,1.0,,1.0,7.0,1.0,13.0,10.0,174.0,183.0,,,2.0,2.0,,,,,,,59.0,57.0,57.0,59.0,20.0,17.0,17.0,20.0,8.0,8.0,8.0,8.0,3.0,2.0,17.0,21.0,19.0,17.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,
2009-10,284193,20,2009-12-28 15:00:00,"Stamford Bridge, London",41805.0,Chelsea,Fulham,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,22.0,5.0,7.0,3.0,8.0,,7.0,2.0,,,,,1.0,,,,1.0,1.0,15.0,4.0,11.0,4.0,32.0,17.0,85.0,48.0,558.0,288.0,480.0,193.0,65.4,34.6,,,16.0,26.0,13.0,20.0,17.0,17.0,27.0,53.0,17.0,29.0,2.0,7.0,1.0,,,,,8.0,14.0,10.0,161.0,167.0,,,1.0,2.0,,,,,,1.0,49.0,47.0,47.0,49.0,11.0,9.0,9.0,11.0,10.0,6.0,10.0,6.0,1.0,1.0,12.0,15.0,14.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,
2009-10,284194,20,2009-12-28 15:00:00,"Goodison Park, Liverpool",39419.0,Everton,Burnley,2,0,0,2,W,L,0,0,0,0,0,1,1,0,2.0,,26.0,15.0,9.0,7.0,8.0,4.0,9.0,4.0,,,,,1.0,1.0,,,1.0,,19.0,12.0,13.0,9.0,56.0,27.0,92.0,67.0,412.0,266.0,312.0,172.0,61.2,38.8,33.0,14.0,17.0,19.0,16.0,14.0,17.0,23.0,28.0,45.0,12.0,27.0,4.0,9.0,1.0,,,1.0,3.0,4.0,16.0,10.0,168.0,148.0,7.0,7.0,,2.0,,,1.0,,,,56.0,40.0,40.0,56.0,15.0,11.0,11.0,15.0,10.0,6.0,10.0,6.0,1.0,,8.0,21.0,20.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,,,
