season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickMiss,attFreekickTarget,attFreekickTotal,attLgCentre,attLgLeft,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attCorner,attFreekickPost,attIboxOwnGoal,attObxdRight,attPenMiss,attemptsIbox,attemptsObox,goalFastbreak,ownGoals,ptsDroppedWinningPos,ptsGainedLosingPos,secondYellow,touchesInOppBox,attFreekickGoal,attPenPost,fiftyFifty,subsGoals,successfulFiftyFifty,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,rescindedRedCard,totalDistance,attLgRight,keeperGoals,winningGoal
2017-18,919083,20.0,2017-12-26 15:00:00,91,Bournemouth,Home,153.0,9.0,2.0,13.0,11.0,3.0,3.0,190.0,7.0,,7.0,5.0,12.0,23.0,330.0,1.0,,16.0,18.0,26.0,13.0,4.0,,1.0,,1.0,,,,,15.0,,,,,,6.0,7.0,8.0,2.0,,51.0,66.0,2.0,2.0,,4.0,22.0,5.0,7.0,,1.0,7.0,11.0,6.0,1.0,16.0,2.0,59.0,64.0,4.0,12.0,7.0,2.0,,71.0,12.0,13.0,1.0,,5.0,5.0,1.0,195.0,3.0,,2.0,2.0,1.0,10.0,,,1.0,1.0,,,,,7.0,,8.0,8.0,2.0,7.0,88.0,69.0,39.0,4.0,1.0,9.0,11.0,10.0,396.0,,,2.0,1.0,79.0,43.0,45.0,,,,,,160.0,160.0,9.0,22.0,24.0,56.5,,,22.0,0.0,,,,90.0,1.0,1.0,2.0,1.0,,10.0,,2.0,107.0,311.0,13.0,20.0,176.0,22.0,12.0,16.0,5.0,27.0,22.0,,158.0,7.0,275.0,2.0,,20.0,13.0,54.0,,424.0,2.0,0.0,25.0,15.0,,19.0,3.0,640.0,26.0,10.0,7.0,12.0,0.0,,,,,,20.0,5.0,,,2.0,1.0,,47.0,,,,,,,,,,,,,,,
2017-18,919093,21.0,2017-12-30 15:00:00,91,Bournemouth,Home,114.0,9.0,1.0,9.0,8.0,4.0,2.0,185.0,6.0,,5.0,5.0,14.0,21.0,290.0,,,22.0,22.0,26.0,12.0,3.0,,,,,,,,,16.0,,,1.0,,,1.0,2.0,4.0,2.0,,66.0,70.0,2.0,1.0,1.0,2.0,25.0,4.0,3.0,,,4.0,10.0,4.0,,9.0,,46.0,56.0,2.0,23.0,14.0,1.0,,83.0,8.0,12.0,,,4.0,2.0,,212.0,2.0,,1.0,2.0,,8.0,,,2.0,,,,,1.0,14.0,1.0,16.0,16.0,,5.0,66.0,84.0,37.0,4.0,2.0,7.0,10.0,7.0,388.0,,,2.0,3.0,74.0,53.0,35.0,,,,,,177.0,177.0,6.0,31.0,27.0,47.2,1.0,,25.0,0.0,,,,72.0,,,,,,7.0,,3.0,117.0,272.0,9.0,17.0,154.0,34.0,23.0,17.0,3.0,19.0,16.0,,177.0,12.0,281.0,,,31.0,14.0,63.0,,416.0,1.0,0.0,18.0,8.0,1.0,25.0,0.0,615.0,21.0,12.0,4.0,5.0,0.0,,,,,,10.0,8.0,,,,,,28.0,,,,,,,,,,,,,,,
2017-18,919104,22.0,2018-01-01 12:30:00,91,Bournemouth,Away,165.0,6.0,4.0,7.0,3.0,1.0,,171.0,2.0,,6.0,6.0,10.0,20.0,329.0,,,15.0,25.0,16.0,13.0,3.0,,,1.0,1.0,,,,,14.0,,,,1.0,,2.0,4.0,10.0,5.0,,62.0,51.0,,,,3.0,16.0,13.0,12.0,,,12.0,12.0,,1.0,13.0,4.0,69.0,52.0,3.0,27.0,10.0,1.0,1.0,50.0,9.0,13.0,1.0,,4.0,1.0,1.0,134.0,2.0,1.0,1.0,,2.0,8.0,,,,,,,,,10.0,1.0,14.0,14.0,3.0,6.0,105.0,53.0,30.0,5.0,,3.0,15.0,8.0,379.0,,,6.0,1.0,66.0,58.0,33.0,,,,,,131.0,131.0,4.0,24.0,17.0,50.9,1.0,1.0,16.0,0.0,,,,102.0,3.0,1.0,4.0,,,5.0,1.0,3.0,89.0,314.0,6.0,18.0,188.0,22.0,27.0,27.0,11.0,24.0,13.0,,125.0,2.0,239.0,,,18.0,10.0,49.0,,403.0,,0.0,26.0,6.0,1.0,19.0,1.0,635.0,12.0,17.0,12.0,2.0,0.0,,,,,,15.0,11.0,,,,1.0,,39.0,,,,,,,,,,,,,,,
2017-18,919113,23.0,2018-01-14 13:30:00,91,Bournemouth,Home,114.0,13.0,,2.0,2.0,2.0,,120.0,2.0,2.0,8.0,4.0,3.0,16.0,232.0,1.0,1.0,18.0,31.0,26.0,6.0,,,,,,,,,,8.0,,,,,,3.0,2.0,6.0,6.0,,43.0,77.0,1.0,,1.0,1.0,39.0,3.0,6.0,,1.0,4.0,8.0,3.0,,14.0,2.0,64.0,72.0,1.0,24.0,15.0,,,48.0,8.0,9.0,2.0,,3.0,1.0,,175.0,2.0,,2.0,2.0,,10.0,,,2.0,,,,,1.0,15.0,,13.0,13.0,1.0,8.0,72.0,87.0,21.0,5.0,,3.0,5.0,5.0,338.0,,,4.0,2.0,61.0,68.0,26.0,,,,,,194.0,194.0,8.0,32.0,26.0,40.5,,1.0,39.0,0.0,,,,76.0,1.0,1.0,2.0,,,5.0,,3.0,80.0,220.0,16.0,8.0,150.0,33.0,24.0,20.0,2.0,14.0,12.0,,137.0,5.0,230.0,,2.0,38.0,4.0,75.0,,366.0,1.0,0.0,13.0,24.0,1.0,26.0,2.0,593.0,17.0,13.0,4.0,10.0,0.0,,,,,,5.0,8.0,,,,3.0,,26.0,,,,,,,,,,,,,,,
2017-18,919132,24.0,2018-01-20 15:00:00,91,Bournemouth,Away,154.0,15.0,,1.0,1.0,3.0,,182.0,4.0,1.0,6.0,2.0,14.0,27.0,335.0,,,18.0,20.0,17.0,5.0,,,,,,,,,,5.0,,,,,,,2.0,5.0,7.0,,65.0,62.0,1.0,,1.0,6.0,26.0,,12.0,,1.0,3.0,4.0,2.0,,4.0,,51.0,49.0,6.0,39.0,17.0,,,81.0,7.0,8.0,1.0,,4.0,2.0,,175.0,1.0,,1.0,1.0,,6.0,,,1.0,,,,,1.0,17.0,,7.0,7.0,,7.0,96.0,63.0,33.0,6.0,,3.0,3.0,3.0,414.0,,,2.0,3.0,81.0,58.0,32.0,,,,,,152.0,152.0,5.0,30.0,16.0,52.2,,2.0,26.0,0.0,,,,98.0,2.0,1.0,3.0,,,5.0,,2.0,96.0,322.0,13.0,6.0,174.0,34.0,39.0,19.0,2.0,10.0,8.0,,152.0,4.0,270.0,1.0,1.0,13.0,19.0,51.0,5.0,434.0,1.0,0.0,8.0,15.0,1.0,22.0,1.0,634.0,18.0,10.0,3.0,9.0,0.0,,,,,,2.0,6.0,,,2.0,,,15.0,,,,,,,,,,,,,,,
2017-18,919136,25.0,2018-01-31 19:45:00,91,Bournemouth,Away,134.0,15.0,1.0,2.0,1.0,3.0,,109.0,3.0,,3.0,4.0,13.0,17.0,241.0,,1.0,15.0,23.0,10.0,5.0,2.0,,,,,,,,2.0,6.0,,,,,,,8.0,11.0,10.0,,55.0,58.0,2.0,,3.0,5.0,15.0,4.0,22.0,,1.0,5.0,3.0,,1.0,12.0,2.0,72.0,47.0,5.0,36.0,16.0,,,51.0,12.0,5.0,2.0,,,,,151.0,2.0,,2.0,2.0,,9.0,,,2.0,,,,,1.0,16.0,,18.0,18.0,1.0,3.0,62.0,72.0,34.0,8.0,,1.0,8.0,5.0,311.0,,,8.0,3.0,51.0,41.0,13.0,,,,,,139.0,139.0,7.0,23.0,20.0,34.3,,,15.0,0.0,,,,61.0,4.0,1.0,5.0,,,2.0,,3.0,54.0,231.0,6.0,9.0,155.0,33.0,36.0,14.0,4.0,7.0,3.0,,92.0,6.0,181.0,,,18.0,14.0,54.0,2.0,329.0,,0.0,11.0,23.0,1.0,20.0,0.0,535.0,20.0,10.0,5.0,10.0,0.0,,,,,,5.0,6.0,,,,,,10.0,,,,,,,,,,,,,,,
2017-18,919143,26.0,2018-02-03 15:00:00,91,Bournemouth,Home,165.0,15.0,1.0,5.0,4.0,1.0,1.0,157.0,3.0,,3.0,3.0,9.0,23.0,317.0,1.0,,23.0,35.0,26.0,11.0,,,,1.0,2.0,,,1.0,,10.0,,,,,,1.0,5.0,9.0,4.0,,59.0,60.0,2.0,1.0,2.0,3.0,18.0,4.0,9.0,1.0,,8.0,10.0,4.0,,16.0,1.0,85.0,62.0,3.0,20.0,9.0,,,79.0,14.0,15.0,,,4.0,1.0,2.0,200.0,1.0,1.0,1.0,,1.0,11.0,,,1.0,,,,,,9.0,,5.0,5.0,1.0,3.0,87.0,78.0,27.0,1.0,,3.0,9.0,8.0,400.0,,,4.0,3.0,75.0,49.0,33.0,,,,,,191.0,191.0,4.0,26.0,26.0,57.3,,,18.0,0.0,,,,93.0,3.0,,2.0,,,3.0,,3.0,104.0,294.0,8.0,12.0,195.0,33.0,20.0,23.0,5.0,20.0,15.0,,156.0,7.0,264.0,,,20.0,10.0,68.0,2.0,439.0,1.0,0.0,15.0,10.0,,27.0,2.0,643.0,17.0,11.0,8.0,5.0,0.0,,,,,,10.0,5.0,,,,3.0,,23.0,,,,,,,,,,,,,,,
2017-18,919155,27.0,2018-02-11 12:00:00,91,Bournemouth,Away,161.0,16.0,1.0,2.0,1.0,,,130.0,7.0,,9.0,5.0,7.0,26.0,289.0,,,26.0,23.0,14.0,2.0,1.0,,,,,,,,,5.0,,,,1.0,,,5.0,10.0,6.0,,46.0,74.0,1.0,1.0,,3.0,29.0,3.0,10.0,,,6.0,7.0,1.0,,12.0,,65.0,53.0,3.0,27.0,17.0,1.0,1.0,48.0,12.0,11.0,1.0,,3.0,,,180.0,1.0,,1.0,1.0,,8.0,,,1.0,1.0,,,,,17.0,1.0,12.0,12.0,,9.0,87.0,72.0,39.0,2.0,,1.0,3.0,2.0,389.0,,,6.0,2.0,52.0,69.0,26.0,1.0,1.0,1.0,,,188.0,188.0,6.0,29.0,30.0,49.0,1.0,1.0,29.0,0.0,,,,102.0,1.0,,1.0,,,2.0,1.0,3.0,56.0,267.0,10.0,4.0,196.0,34.0,27.0,20.0,6.0,14.0,8.0,,112.0,3.0,233.0,1.0,,22.0,12.0,60.0,5.0,415.0,,0.0,7.0,18.0,,34.0,3.0,644.0,14.0,11.0,6.0,13.0,0.0,,,1.0,,,4.0,3.0,,1.0,,,,15.0,,,,,,,,,,,,,,,
2017-18,919163,28.0,2018-02-24 15:00:00,91,Bournemouth,Home,208.0,23.0,1.0,6.0,5.0,3.0,1.0,247.0,6.0,2.0,5.0,1.0,7.0,42.0,449.0,,,20.0,29.0,23.0,8.0,2.0,,,1.0,1.0,,,,,11.0,,,,,,1.0,8.0,7.0,8.0,,70.0,59.0,1.0,1.0,1.0,1.0,15.0,4.0,7.0,,,8.0,17.0,11.0,,16.0,2.0,69.0,57.0,1.0,22.0,12.0,1.0,,82.0,12.0,10.0,,,2.0,1.0,1.0,215.0,2.0,,1.0,2.0,,8.0,,,2.0,,,,,,12.0,,10.0,10.0,,5.0,122.0,89.0,59.0,1.0,1.0,5.0,7.0,5.0,528.0,,,4.0,3.0,81.0,125.0,52.0,,,,,,189.0,189.0,3.0,23.0,28.0,63.2,,,15.0,0.0,,,,144.0,1.0,1.0,2.0,,,9.0,1.0,3.0,123.0,433.0,5.0,12.0,223.0,42.0,22.0,14.0,8.0,37.0,29.0,,184.0,12.0,365.0,,2.0,10.0,9.0,64.0,,551.0,,0.0,18.0,16.0,1.0,30.0,1.0,781.0,22.0,9.0,8.0,12.0,0.0,,,,,,10.0,8.0,,,,1.0,,24.0,,,,,,,,,,,,,,,
2017-18,919176,29.0,2018-03-03 15:00:00,91,Bournemouth,Away,99.0,22.0,,1.0,1.0,1.0,,146.0,2.0,,3.0,7.0,9.0,21.0,244.0,1.0,,18.0,31.0,35.0,6.0,,,,,,,,,,7.0,1.0,,,,,,4.0,17.0,6.0,,44.0,66.0,1.0,1.0,1.0,4.0,30.0,1.0,9.0,,,1.0,5.0,1.0,,10.0,2.0,67.0,66.0,4.0,50.0,29.0,,1.0,65.0,7.0,10.0,1.0,,3.0,1.0,,180.0,,,,,,8.0,,,,3.0,,,,1.0,29.0,,5.0,5.0,1.0,3.0,77.0,65.0,31.0,13.0,,3.0,3.0,3.0,350.0,,,9.0,2.0,53.0,74.0,19.0,,,,,1.0,192.0,192.0,3.0,18.0,34.0,44.6,,1.0,30.0,0.0,,,,73.0,2.0,1.0,3.0,,,4.0,,2.0,90.0,233.0,13.0,6.0,131.0,38.0,50.0,20.0,1.0,8.0,7.0,,151.0,10.0,251.0,4.0,,30.0,11.0,60.0,2.0,374.0,2.0,0.0,8.0,12.0,2.0,27.0,1.0,600.0,21.0,9.0,1.0,7.0,0.0,,,,,,5.0,3.0,,,2.0,,,15.0,,,,,,,,,,,,,,,
2017-18,919183,30.0,2018-03-11 16:00:00,91,Bournemouth,Home,125.0,15.0,2.0,4.0,2.0,4.0,,105.0,3.0,1.0,2.0,6.0,7.0,23.0,226.0,,,15.0,14.0,13.0,7.0,1.0,1.0,,,1.0,,,,1.0,10.0,,,1.0,,,,3.0,10.0,2.0,,42.0,62.0,1.0,1.0,,4.0,23.0,4.0,17.0,,1.0,4.0,3.0,2.0,,14.0,3.0,63.0,59.0,4.0,25.0,6.0,2.0,,48.0,10.0,7.0,,2.0,2.0,1.0,1.0,162.0,1.0,,1.0,1.0,,8.0,,,1.0,,,,,,6.0,1.0,13.0,13.0,4.0,2.0,57.0,68.0,27.0,5.0,1.0,6.0,3.0,3.0,307.0,,,3.0,1.0,45.0,54.0,21.0,,,,,,160.0,160.0,7.0,26.0,25.0,37.0,1.0,1.0,23.0,0.0,,,,70.0,2.0,2.0,4.0,1.0,1.0,7.0,,3.0,54.0,212.0,9.0,9.0,157.0,27.0,25.0,25.0,4.0,10.0,6.0,1.0,92.0,10.0,184.0,1.0,1.0,31.0,7.0,61.0,,331.0,,0.0,14.0,22.0,,21.0,1.0,540.0,18.0,17.0,4.0,13.0,0.0,,,,,,7.0,7.0,,,3.0,,,19.0,,,,,,,,,,,,,,,
2017-18,919193,31.0,2018-03-17 15:00:00,91,Bournemouth,Home,209.0,14.0,,2.0,2.0,,,234.0,6.0,,8.0,3.0,11.0,38.0,441.0,,,21.0,19.0,18.0,10.0,,,1.0,1.0,3.0,1.0,,,,11.0,,,,,,1.0,3.0,8.0,3.0,,72.0,70.0,,,,2.0,19.0,8.0,3.0,1.0,,3.0,9.0,6.0,,10.0,2.0,49.0,51.0,2.0,23.0,16.0,,,85.0,6.0,9.0,,,5.0,2.0,3.0,177.0,1.0,,,1.0,,6.0,,,1.0,,,,,,16.0,,7.0,7.0,1.0,8.0,143.0,61.0,33.0,2.0,2.0,1.0,10.0,5.0,528.0,,,5.0,2.0,81.0,79.0,33.0,,,,,,162.0,162.0,6.0,30.0,23.0,60.6,,,19.0,0.0,,,,152.0,3.0,2.0,4.0,,,4.0,,3.0,114.0,428.0,8.0,11.0,235.0,28.0,23.0,17.0,1.0,18.0,17.0,,171.0,5.0,327.0,,,17.0,12.0,69.0,1.0,544.0,,0.0,17.0,19.0,,27.0,1.0,750.0,13.0,6.0,3.0,10.0,0.0,,,,,,7.0,10.0,,,,3.0,,27.0,1.0,,,,,,,,,,,,,,
2017-18,919211,32.0,2018-03-31 15:00:00,91,Bournemouth,Away,208.0,11.0,2.0,6.0,4.0,3.0,,136.0,5.0,1.0,6.0,9.0,7.0,35.0,338.0,1.0,,12.0,15.0,21.0,8.0,1.0,,,,,,,,,8.0,1.0,,1.0,,,3.0,4.0,5.0,11.0,,66.0,62.0,2.0,1.0,2.0,3.0,18.0,3.0,9.0,,,4.0,9.0,2.0,,9.0,2.0,48.0,62.0,3.0,37.0,16.0,,,47.0,6.0,13.0,1.0,1.0,5.0,2.0,,168.0,1.0,,1.0,,1.0,6.0,,,,2.0,,,,,16.0,1.0,7.0,7.0,3.0,7.0,101.0,62.0,32.0,7.0,,4.0,6.0,6.0,402.0,,,7.0,2.0,39.0,50.0,19.0,,,,,1.0,149.0,149.0,6.0,26.0,16.0,50.1,1.0,,18.0,0.0,,,,91.0,,3.0,3.0,1.0,,4.0,,3.0,68.0,316.0,7.0,10.0,246.0,20.0,37.0,18.0,3.0,16.0,13.0,,91.0,9.0,196.0,2.0,1.0,33.0,8.0,70.0,4.0,426.0,1.0,0.0,13.0,20.0,,20.0,0.0,639.0,17.0,9.0,4.0,13.0,0.0,,,,,,7.0,6.0,,,,1.0,,23.0,,,,,,,,,,,,,,,
2017-18,919213,33.0,2018-04-07 15:00:00,91,Bournemouth,Home,202.0,19.0,5.0,14.0,10.0,,1.0,192.0,5.0,,7.0,4.0,6.0,37.0,380.0,,,21.0,17.0,18.0,9.0,5.0,,1.0,,1.0,,,,,12.0,,,,,,2.0,5.0,7.0,6.0,,63.0,65.0,2.0,1.0,1.0,3.0,16.0,4.0,11.0,,,11.0,19.0,9.0,,2.0,3.0,50.0,41.0,3.0,12.0,9.0,,1.0,66.0,8.0,9.0,,,3.0,2.0,1.0,176.0,2.0,,1.0,1.0,1.0,6.0,,,1.0,1.0,,,,,9.0,,9.0,9.0,4.0,7.0,114.0,68.0,45.0,3.0,,9.0,7.0,5.0,454.0,,,4.0,1.0,70.0,66.0,49.0,,,,,,152.0,152.0,7.0,24.0,26.0,52.7,,,16.0,0.0,,,,119.0,3.0,1.0,4.0,,,12.0,,3.0,89.0,365.0,5.0,16.0,227.0,39.0,12.0,20.0,10.0,39.0,30.0,,136.0,2.0,284.0,1.0,,16.0,7.0,56.0,3.0,472.0,,0.0,21.0,7.0,,26.0,2.0,664.0,11.0,7.0,11.0,5.0,0.0,,,,,,15.0,6.0,,,,1.0,,30.0,,,,,,,,,,,,,,,
2017-18,919226,34.0,2018-04-14 17:30:00,91,Bournemouth,Away,142.0,14.0,1.0,3.0,2.0,1.0,,151.0,6.0,,8.0,8.0,6.0,33.0,290.0,,1.0,14.0,11.0,11.0,4.0,1.0,,,,,,,,,5.0,,,,,,,4.0,11.0,9.0,,45.0,52.0,,,,5.0,13.0,3.0,13.0,1.0,,5.0,4.0,6.0,,16.0,4.0,58.0,38.0,5.0,34.0,20.0,,1.0,47.0,9.0,8.0,,,,,,139.0,,,,,,14.0,,,,2.0,,,,1.0,20.0,,10.0,10.0,1.0,8.0,89.0,74.0,38.0,7.0,,2.0,3.0,1.0,339.0,,,4.0,4.0,89.0,53.0,25.0,,,,,,150.0,150.0,,24.0,13.0,38.2,,1.0,13.0,0.0,,,,102.0,2.0,2.0,3.0,,,2.0,,3.0,56.0,268.0,3.0,5.0,161.0,24.0,34.0,15.0,4.0,14.0,10.0,,92.0,4.0,228.0,2.0,,21.0,6.0,70.0,4.0,375.0,,0.0,6.0,15.0,1.0,17.0,1.0,570.0,17.0,5.0,5.0,7.0,0.0,,,,,,5.0,1.0,,,,,,16.0,,,,,,,,,,,,,,,
2017-18,919233,35.0,2018-04-18 19:45:00,91,Bournemouth,Home,168.0,16.0,2.0,5.0,3.0,2.0,,189.0,1.0,,8.0,5.0,15.0,32.0,352.0,,2.0,16.0,23.0,18.0,10.0,2.0,,,,1.0,,,,,9.0,,,,,,,7.0,6.0,7.0,,61.0,61.0,1.0,1.0,,2.0,21.0,5.0,10.0,,,8.0,15.0,3.0,,11.0,1.0,59.0,51.0,2.0,26.0,12.0,,,50.0,9.0,8.0,,,2.0,,1.0,155.0,,,,,,2.0,,,,1.0,,,,1.0,12.0,,12.0,12.0,2.0,8.0,101.0,56.0,36.0,5.0,,6.0,6.0,2.0,409.0,,,8.0,1.0,48.0,55.0,35.0,,,,,,132.0,132.0,3.0,29.0,18.0,44.4,,1.0,21.0,0.0,,,,111.0,1.0,1.0,2.0,,,6.0,,3.0,110.0,335.0,5.0,12.0,190.0,26.0,26.0,23.0,5.0,23.0,18.0,,145.0,6.0,261.0,1.0,,18.0,15.0,52.0,1.0,428.0,,0.0,13.0,10.0,2.0,20.0,3.0,630.0,13.0,15.0,8.0,4.0,0.0,,,,,,8.0,5.0,,,,,,29.0,,,,,,,,,,,,,,,
2017-18,919249,36.0,2018-04-28 15:00:00,91,Bournemouth,Away,207.0,16.0,3.0,5.0,2.0,2.0,,195.0,3.0,1.0,8.0,7.0,14.0,31.0,397.0,,,24.0,22.0,21.0,8.0,1.0,,,,,,,,,7.0,,,,,,3.0,8.0,8.0,6.0,,76.0,70.0,2.0,1.0,1.0,1.0,15.0,2.0,5.0,,,8.0,10.0,8.0,,9.0,4.0,59.0,56.0,1.0,19.0,10.0,1.0,,70.0,11.0,12.0,1.0,,4.0,1.0,,218.0,1.0,,,1.0,,3.0,,,,,,,,,10.0,,8.0,8.0,,8.0,97.0,70.0,43.0,5.0,,3.0,7.0,7.0,484.0,,,4.0,1.0,51.0,68.0,41.0,,,,,,169.0,169.0,4.0,25.0,31.0,59.7,,,15.0,0.0,,,,113.0,2.0,2.0,4.0,1.0,,5.0,,3.0,91.0,377.0,2.0,10.0,247.0,28.0,19.0,24.0,6.0,25.0,19.0,,138.0,10.0,282.0,,1.0,23.0,17.0,58.0,2.0,504.0,,0.0,14.0,11.0,1.0,30.0,1.0,696.0,12.0,12.0,8.0,6.0,0.0,,,,,,6.0,8.0,,,,,,25.0,,,,,,,,,,,,,,,
2017-18,919253,37.0,2018-05-05 15:00:00,91,Bournemouth,Home,138.0,13.0,2.0,5.0,3.0,1.0,1.0,144.0,9.0,,5.0,8.0,4.0,30.0,277.0,,,16.0,23.0,32.0,5.0,3.0,,,,,,,,1.0,9.0,,,,,,1.0,3.0,6.0,6.0,,48.0,66.0,3.0,4.0,,3.0,18.0,2.0,4.0,,,11.0,6.0,3.0,,10.0,3.0,58.0,52.0,3.0,45.0,27.0,,,69.0,10.0,10.0,,,4.0,1.0,,166.0,1.0,1.0,1.0,,1.0,11.0,,,,1.0,,,,,27.0,,5.0,5.0,,5.0,67.0,63.0,38.0,6.0,1.0,5.0,4.0,5.0,342.0,,,3.0,1.0,51.0,54.0,36.0,,,,,,156.0,156.0,9.0,18.0,31.0,45.2,,,18.0,0.0,,,,84.0,2.0,1.0,3.0,,,6.0,,3.0,72.0,258.0,13.0,9.0,159.0,25.0,45.0,18.0,10.0,20.0,10.0,,124.0,3.0,226.0,1.0,,31.0,5.0,63.0,4.0,365.0,1.0,0.0,13.0,5.0,1.0,21.0,1.0,575.0,20.0,5.0,11.0,3.0,0.0,,,,,,9.0,4.0,,,,,,27.0,,,,,,,,,,,,,,,
2017-18,919263,38.0,2018-05-13 15:00:00,91,Bournemouth,Away,161.0,17.0,2.0,4.0,2.0,1.0,1.0,148.0,3.0,,6.0,5.0,6.0,34.0,305.0,,,23.0,22.0,18.0,8.0,3.0,,,,,,,,1.0,9.0,,,,,,1.0,1.0,7.0,3.0,,70.0,46.0,2.0,1.0,1.0,6.0,15.0,6.0,4.0,,,8.0,7.0,3.0,,8.0,,50.0,41.0,6.0,33.0,14.0,,1.0,56.0,9.0,13.0,1.0,,2.0,2.0,,186.0,2.0,,1.0,2.0,,5.0,,,2.0,1.0,,,,,14.0,,8.0,8.0,2.0,6.0,79.0,75.0,42.0,7.0,,3.0,10.0,5.0,378.0,,,,3.0,66.0,33.0,29.0,,,,,,148.0,148.0,2.0,20.0,15.0,48.6,,1.0,15.0,0.0,,,,66.0,2.0,1.0,3.0,,,5.0,1.0,3.0,70.0,290.0,7.0,13.0,198.0,28.0,33.0,10.0,8.0,20.0,12.0,,96.0,5.0,223.0,1.0,,23.0,7.0,67.0,1.0,401.0,,0.0,16.0,10.0,,25.0,0.0,596.0,14.0,2.0,8.0,5.0,0.0,,,,,,11.0,5.0,,,,3.0,,18.0,,,,,,,,,,,,,,,
2018-19,987592,1.0,2018-08-11 15:00:00,91,Bournemouth,Home,206.0,7.0,1.0,5.0,4.0,2.0,,196.0,5.0,,3.0,8.0,10.0,29.0,397.0,1.0,1.0,27.0,31.0,32.0,5.0,1.0,,,,,,,,,8.0,,1.0,,,,1.0,6.0,8.0,2.0,,76.0,61.0,3.0,3.0,1.0,3.0,23.0,2.0,9.0,,,7.0,5.0,1.0,,12.0,1.0,73.0,62.0,3.0,37.0,26.0,,,48.0,11.0,8.0,1.0,,2.0,1.0,,178.0,2.0,,2.0,1.0,1.0,7.0,,,1.0,,,,,,26.0,,4.0,4.0,,3.0,117.0,78.0,47.0,4.0,1.0,4.0,4.0,4.0,482.0,,,3.0,4.0,78.0,66.0,30.0,,,,,1.0,168.0,168.0,7.0,27.0,24.0,62.9,,,23.0,0.0,,,,131.0,1.0,,1.0,,,6.0,,3.0,99.0,382.0,8.0,8.0,228.0,18.0,37.0,21.0,4.0,11.0,7.0,,156.0,2.0,285.0,,,27.0,11.0,57.0,,502.0,1.0,0.0,12.0,11.0,2.0,31.0,1.0,711.0,27.0,11.0,7.0,5.0,0.0,,,,,,10.0,2.0,,,,,,37.0,,,,,,,,,,,,,,,
