season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,blockedPass_h,blockedPass_a
2011-12,360499,4,2011-09-10 15:00:00,"Emirates Stadium, London",60087,Arsenal,Swansea,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,19.0,12.0,4.0,2.0,9.0,6.0,6.0,4.0,3.0,2.0,,,3.0,2.0,1.0,1.0,,,16.0,9.0,7.0,5.0,20.0,15.0,74.0,56.0,504.0,379.0,437.0,306.0,56.5,43.5,,,20.0,16.0,14.0,8.0,21.0,15.0,27.0,22.0,18.0,14.0,4.0,6.0,1.0,,,1.0,10.0,7.0,5.0,15.0,135.0,136.0,,,,1.0,1.0,,,,48.0,39.0,39.0,48.0,14.0,3.0,3.0,14.0,4.0,5.0,4.0,5.0,,,10.0,8.0,7.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2011-12,360500,4,2011-09-10 17:30:00,"University of Bolton Stadium, Bolton",25944,Bolton,Man Utd,0,5,5,0,L,W,0,3,3,0,0,0,0,0,,5.0,22.0,14.0,6.0,8.0,10.0,3.0,6.0,3.0,,3.0,,4.0,,2.0,1.0,,,3.0,17.0,9.0,8.0,6.0,14.0,23.0,63.0,55.0,382.0,548.0,304.0,465.0,42.2,57.8,,,16.0,15.0,11.0,14.0,21.0,14.0,14.0,37.0,10.0,22.0,3.0,7.0,,,,,9.0,6.0,6.0,12.0,136.0,149.0,,,5.0,,,1.0,,,29.0,49.0,49.0,29.0,6.0,10.0,10.0,6.0,5.0,7.0,5.0,7.0,,,15.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,,,,,,5.0,,
2011-12,360501,4,2011-09-10 15:00:00,"Goodison Park, Liverpool",32736,Everton,Aston Villa,2,2,2,2,D,D,1,0,0,1,0,0,0,0,2.0,2.0,21.0,9.0,8.0,3.0,7.0,4.0,6.0,2.0,6.0,1.0,2.0,1.0,6.0,,,,1.0,2.0,17.0,8.0,11.0,4.0,17.0,15.0,90.0,67.0,393.0,342.0,295.0,228.0,54.2,45.8,,,14.0,21.0,12.0,10.0,29.0,10.0,23.0,32.0,12.0,20.0,2.0,7.0,,1.0,,,5.0,12.0,13.0,7.0,172.0,172.0,,,2.0,2.0,,,,,54.0,55.0,55.0,54.0,17.0,17.0,17.0,17.0,8.0,,8.0,,2.0,2.0,13.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,6.0,,
2011-12,360502,4,2011-09-11 16:00:00,"Craven Cottage, London",24856,Fulham,Blackburn,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,14.0,11.0,3.0,3.0,5.0,5.0,6.0,3.0,,,,,,,,,1.0,1.0,10.0,8.0,5.0,5.0,28.0,19.0,96.0,85.0,441.0,336.0,358.0,241.0,58.3,41.7,,,21.0,29.0,16.0,21.0,20.0,26.0,28.0,51.0,13.0,27.0,3.0,6.0,,,,,6.0,12.0,21.0,11.0,192.0,183.0,,,1.0,1.0,,,,,55.0,54.0,54.0,55.0,10.0,12.0,12.0,10.0,11.0,2.0,11.0,2.0,1.0,2.0,8.0,13.0,12.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,,,
2011-12,360503,4,2011-09-10 15:00:00,"Etihad Stadium, Manchester",46509,Man City,Wigan,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,26.0,11.0,7.0,3.0,14.0,4.0,5.0,4.0,4.0,2.0,2.0,,3.0,3.0,2.0,,3.0,,19.0,8.0,9.0,5.0,20.0,12.0,57.0,61.0,562.0,398.0,503.0,329.0,57.9,42.1,,,19.0,18.0,15.0,17.0,17.0,13.0,17.0,9.0,11.0,3.0,4.0,4.0,,,,,6.0,16.0,10.0,6.0,115.0,122.0,,,,3.0,1.0,,,,49.0,33.0,33.0,49.0,5.0,3.0,3.0,5.0,8.0,3.0,8.0,3.0,,1.0,6.0,9.0,9.0,6.0,0.0,0.0,0.0,0.0,1.0,,,,2.0,,,
2011-12,360504,4,2011-09-11 13:30:00,"Carrow Road, Norwich",26158,Norwich,West Brom,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,18.0,15.0,3.0,6.0,12.0,6.0,3.0,3.0,1.0,2.0,,1.0,2.0,3.0,,1.0,,,14.0,11.0,4.0,7.0,36.0,21.0,79.0,79.0,404.0,393.0,285.0,276.0,51.8,48.2,,,26.0,11.0,21.0,7.0,23.0,15.0,25.0,37.0,13.0,21.0,2.0,3.0,,,1.0,,9.0,8.0,9.0,13.0,200.0,199.0,,,1.0,,,1.0,,,54.0,43.0,43.0,54.0,10.0,12.0,12.0,10.0,1.0,3.0,1.0,3.0,,,13.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,,1.0,,,,3.0,,
2011-12,360505,4,2011-09-12 20:00:00,"Kiyan Prince Foundation Stadium, London",16211,QPR,Newcastle,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,16.0,8.0,4.0,1.0,9.0,5.0,3.0,2.0,4.0,,,,5.0,,,,,,14.0,5.0,5.0,2.0,20.0,27.0,89.0,69.0,446.0,311.0,339.0,225.0,58.1,41.9,,,33.0,21.0,20.0,14.0,13.0,24.0,34.0,37.0,24.0,22.0,2.0,5.0,,,,,4.0,6.0,10.0,18.0,172.0,189.0,,,,,1.0,1.0,,,67.0,51.0,51.0,67.0,14.0,17.0,17.0,14.0,6.0,4.0,6.0,4.0,,,10.0,16.0,14.0,9.0,0.0,0.0,0.0,0.0,,,,,3.0,,,
2011-12,360506,4,2011-09-10 15:00:00,"bet365 Stadium, Stoke",27592,Stoke,Liverpool,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,3.0,24.0,1.0,7.0,1.0,9.0,1.0,8.0,,2.0,1.0,,,4.0,,,,,2.0,19.0,1.0,11.0,17.0,53.0,58.0,101.0,209.0,548.0,132.0,426.0,27.4,72.6,10.0,38.0,19.0,17.0,18.0,15.0,15.0,7.0,70.0,15.0,42.0,10.0,9.0,1.0,1.0,,,,14.0,1.0,12.0,7.0,158.0,185.0,6.0,,,1.0,1.0,,,,42.0,53.0,53.0,42.0,9.0,9.0,9.0,9.0,2.0,12.0,2.0,12.0,,,13.0,14.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,,1.0,,5.0,1.0,,
2011-12,360507,4,2011-09-10 15:00:00,"Stadium of Light, Sunderland",36699,Sunderland,Chelsea,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,13.0,19.0,3.0,5.0,7.0,8.0,3.0,6.0,1.0,,,,1.0,,,1.0,1.0,1.0,9.0,15.0,3.0,8.0,28.0,28.0,80.0,84.0,362.0,558.0,269.0,471.0,40.1,59.9,,,26.0,18.0,16.0,14.0,8.0,22.0,24.0,35.0,10.0,17.0,6.0,3.0,1.0,1.0,,,3.0,5.0,17.0,18.0,175.0,170.0,,,2.0,1.0,,,,,41.0,38.0,38.0,41.0,7.0,10.0,10.0,7.0,4.0,7.0,4.0,7.0,2.0,,7.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,
2011-12,360508,4,2011-09-10 15:00:00,"Molineux Stadium, Wolverhampton",25274,Wolves,Spurs,0,2,2,0,L,W,0,0,0,0,0,0,0,0,,2.0,10.0,16.0,6.0,5.0,4.0,6.0,,5.0,1.0,1.0,,1.0,1.0,,,,,2.0,6.0,13.0,3.0,7.0,19.0,18.0,80.0,64.0,394.0,507.0,316.0,431.0,43.4,56.6,,,27.0,26.0,20.0,19.0,22.0,16.0,27.0,30.0,17.0,18.0,5.0,1.0,,1.0,,,3.0,4.0,20.0,19.0,167.0,166.0,,,2.0,,,1.0,,,52.0,47.0,47.0,52.0,9.0,12.0,12.0,9.0,4.0,10.0,4.0,10.0,1.0,,6.0,12.0,12.0,6.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2011-12,360509,5,2011-09-17 15:00:00,"Villa Park, Birmingham",34248,Aston Villa,Newcastle,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,11.0,22.0,2.0,6.0,7.0,7.0,2.0,9.0,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,,,7.0,14.0,2.0,9.0,18.0,28.0,68.0,75.0,309.0,436.0,226.0,364.0,41.1,58.9,,,20.0,24.0,15.0,18.0,14.0,15.0,38.0,35.0,18.0,17.0,9.0,3.0,,1.0,,,14.0,8.0,8.0,11.0,163.0,163.0,,,1.0,1.0,,,,,52.0,62.0,62.0,52.0,14.0,11.0,11.0,14.0,4.0,9.0,4.0,9.0,,1.0,14.0,12.0,10.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2011-12,360510,5,2011-09-17 12:45:00,"Ewood Park, Blackburn",22637,Blackburn,Arsenal,4,3,3,4,W,L,1,2,2,1,0,0,0,0,4.0,3.0,8.0,23.0,4.0,9.0,3.0,7.0,1.0,7.0,4.0,4.0,2.0,,2.0,4.0,,,2.0,3.0,8.0,22.0,5.0,15.0,16.0,23.0,53.0,70.0,252.0,547.0,181.0,469.0,31.2,68.8,,,21.0,19.0,15.0,16.0,19.0,14.0,42.0,9.0,25.0,6.0,8.0,1.0,,,,,14.0,12.0,9.0,14.0,135.0,152.0,,,3.0,4.0,,,,2.0,52.0,56.0,56.0,52.0,10.0,10.0,10.0,10.0,2.0,13.0,2.0,13.0,1.0,,14.0,11.0,9.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2011-12,360511,5,2011-09-17 15:00:00,"University of Bolton Stadium, Bolton",21223,Bolton,Norwich,1,2,2,1,L,W,0,2,2,0,1,0,0,1,1.0,2.0,9.0,14.0,4.0,6.0,1.0,6.0,4.0,2.0,,,1.0,1.0,,1.0,,,,2.0,4.0,10.0,3.0,6.0,27.0,18.0,83.0,89.0,446.0,296.0,332.0,221.0,59.3,40.7,,,14.0,18.0,14.0,8.0,19.0,15.0,37.0,50.0,24.0,27.0,1.0,4.0,,,,,3.0,9.0,13.0,10.0,185.0,157.0,,,2.0,1.0,,,,,53.0,45.0,45.0,53.0,21.0,15.0,15.0,21.0,6.0,9.0,6.0,9.0,1.0,2.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,7.0,,
2011-12,360512,5,2011-09-17 15:00:00,"Goodison Park, Liverpool",31576,Everton,Wigan,3,1,1,3,W,L,1,1,1,1,0,0,0,0,3.0,1.0,19.0,10.0,5.0,1.0,8.0,6.0,6.0,3.0,1.0,,2.0,,,1.0,1.0,1.0,2.0,,16.0,5.0,10.0,2.0,23.0,19.0,83.0,79.0,372.0,438.0,294.0,348.0,47.2,52.8,,,17.0,22.0,12.0,16.0,19.0,9.0,18.0,23.0,11.0,9.0,3.0,5.0,,,,,10.0,4.0,14.0,10.0,153.0,154.0,,,1.0,3.0,,,,,43.0,54.0,54.0,43.0,14.0,9.0,9.0,14.0,4.0,9.0,4.0,9.0,,,14.0,8.0,8.0,13.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2011-12,360513,5,2011-09-18 15:00:00,"Craven Cottage, London",24750,Fulham,Man City,2,2,2,2,D,D,0,1,1,0,0,0,0,0,2.0,2.0,14.0,18.0,5.0,5.0,4.0,7.0,5.0,6.0,2.0,1.0,,1.0,2.0,,,,1.0,2.0,12.0,15.0,8.0,10.0,23.0,23.0,61.0,75.0,330.0,619.0,261.0,545.0,35.8,64.2,,,20.0,18.0,17.0,15.0,20.0,8.0,28.0,26.0,15.0,16.0,6.0,5.0,,1.0,,,5.0,2.0,15.0,13.0,136.0,148.0,,,2.0,2.0,,,,1.0,36.0,44.0,44.0,36.0,5.0,11.0,11.0,5.0,6.0,9.0,6.0,9.0,1.0,,10.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2011-12,360514,5,2011-09-18 16:00:00,"Old Trafford, Manchester",75455,Man Utd,Chelsea,3,1,1,3,W,L,3,0,0,3,0,0,0,0,3.0,1.0,14.0,22.0,6.0,8.0,5.0,11.0,3.0,3.0,3.0,4.0,1.0,1.0,4.0,5.0,2.0,,3.0,1.0,10.0,16.0,7.0,10.0,16.0,26.0,62.0,66.0,530.0,392.0,449.0,326.0,56.6,43.4,,,28.0,25.0,18.0,18.0,14.0,19.0,20.0,11.0,9.0,7.0,4.0,4.0,1.0,,,1.0,8.0,11.0,18.0,21.0,144.0,133.0,,,1.0,3.0,,,,,55.0,53.0,53.0,55.0,4.0,9.0,9.0,4.0,4.0,10.0,4.0,10.0,2.0,,12.0,12.0,12.0,11.0,0.0,0.0,0.0,0.0,1.0,,,,2.0,,,
2011-12,360515,5,2011-09-18 15:00:00,"Stadium of Light, Sunderland",32296,Sunderland,Stoke,4,0,0,4,W,L,3,0,0,3,0,0,0,0,4.0,,9.0,10.0,6.0,2.0,1.0,3.0,2.0,5.0,,1.0,,,,1.0,,,1.0,,7.0,6.0,6.0,5.0,21.0,30.0,83.0,85.0,436.0,318.0,350.0,238.0,56.7,43.3,,,18.0,14.0,15.0,12.0,11.0,7.0,39.0,41.0,16.0,20.0,5.0,2.0,,1.0,,,4.0,5.0,8.0,9.0,166.0,173.0,,,,4.0,1.0,,,1.0,52.0,55.0,55.0,52.0,17.0,22.0,22.0,17.0,6.0,5.0,6.0,6.0,,,15.0,13.0,12.0,15.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2011-12,360516,5,2011-09-17 15:00:00,"Liberty Stadium, Swansea",20341,Swansea,West Brom,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,10.0,15.0,4.0,5.0,3.0,5.0,3.0,5.0,3.0,,3.0,,1.0,1.0,,,2.0,,7.0,12.0,6.0,8.0,8.0,20.0,47.0,74.0,560.0,476.0,481.0,407.0,53.7,46.3,,,22.0,20.0,18.0,14.0,18.0,18.0,19.0,15.0,8.0,8.0,4.0,3.0,,1.0,,,5.0,6.0,15.0,12.0,144.0,139.0,,,,3.0,1.0,,,,45.0,37.0,37.0,45.0,8.0,8.0,8.0,8.0,2.0,8.0,2.0,8.0,,,4.0,9.0,9.0,4.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,2.0,,
2011-12,360517,5,2011-09-18 13:30:00,"White Hart Lane, London",36129,Spurs,Liverpool,4,0,0,4,W,L,1,0,0,1,0,2,2,0,4.0,,26.0,3.0,9.0,1.0,10.0,2.0,7.0,,4.0,,2.0,,3.0,,,,2.0,,17.0,2.0,11.0,1.0,21.0,8.0,77.0,68.0,614.0,369.0,558.0,281.0,62.3,37.7,,,18.0,21.0,13.0,15.0,13.0,13.0,23.0,17.0,10.0,11.0,,7.0,,,,2.0,4.0,6.0,16.0,12.0,121.0,140.0,,,,4.0,1.0,,,,43.0,44.0,44.0,43.0,10.0,9.0,9.0,10.0,4.0,1.0,4.0,1.0,,,14.0,9.0,9.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,4.0,,
2011-12,360518,5,2011-09-17 15:00:00,"Molineux Stadium, Wolverhampton",24189,Wolves,QPR,0,3,3,0,L,W,0,2,2,0,0,0,0,0,,3.0,15.0,20.0,2.0,10.0,8.0,7.0,5.0,3.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,2.0,10.0,14.0,3.0,9.0,25.0,13.0,90.0,68.0,320.0,322.0,228.0,236.0,50.4,49.6,,,10.0,14.0,9.0,10.0,6.0,15.0,24.0,46.0,10.0,23.0,3.0,5.0,,,,,4.0,3.0,12.0,6.0,152.0,162.0,,,3.0,,,1.0,,,47.0,48.0,48.0,47.0,21.0,15.0,15.0,21.0,3.0,8.0,4.0,8.0,1.0,1.0,15.0,13.0,13.0,15.0,0.0,0.0,0.0,0.0,,,,,1.0,5.0,,
2011-12,360519,6,2011-09-24 15:00:00,"Emirates Stadium, London",59727,Arsenal,Bolton,3,0,0,3,W,L,0,0,0,0,0,1,1,0,3.0,,28.0,3.0,11.0,2.0,9.0,,8.0,1.0,3.0,,1.0,,2.0,,,,3.0,,21.0,3.0,16.0,3.0,20.0,11.0,77.0,67.0,603.0,344.0,520.0,253.0,62.9,37.1,,,13.0,20.0,9.0,14.0,11.0,18.0,14.0,20.0,11.0,10.0,1.0,8.0,,,,,4.0,10.0,16.0,5.0,141.0,139.0,,,,3.0,1.0,,,,39.0,40.0,40.0,39.0,7.0,9.0,9.0,7.0,9.0,2.0,9.0,2.0,,1.0,8.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,
2011-12,360520,6,2011-09-24 15:00:00,"Stamford Bridge, London",41800,Chelsea,Swansea,4,1,1,4,W,L,2,0,0,2,1,0,0,1,4.0,1.0,15.0,7.0,7.0,1.0,7.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,4.0,1.0,11.0,7.0,6.0,4.0,23.0,14.0,86.0,55.0,502.0,495.0,438.0,430.0,49.6,50.4,,,20.0,19.0,16.0,13.0,24.0,16.0,17.0,16.0,10.0,9.0,3.0,1.0,,,,,1.0,10.0,13.0,14.0,117.0,134.0,,,1.0,4.0,,,,,46.0,38.0,38.0,46.0,5.0,3.0,3.0,5.0,1.0,6.0,1.0,6.0,1.0,2.0,15.0,12.0,11.0,15.0,0.0,0.0,0.0,0.0,,,,,3.0,4.0,,
2011-12,360521,6,2011-09-24 15:00:00,"Anfield, Liverpool",44922,Liverpool,Wolves,2,1,1,2,W,L,2,0,0,2,0,0,0,0,2.0,1.0,16.0,17.0,5.0,2.0,8.0,7.0,3.0,8.0,3.0,1.0,1.0,1.0,3.0,,1.0,,1.0,1.0,13.0,10.0,7.0,5.0,18.0,18.0,68.0,113.0,352.0,397.0,257.0,308.0,47.9,52.1,,,15.0,14.0,15.0,11.0,10.0,7.0,49.0,18.0,18.0,11.0,7.0,3.0,1.0,,,,4.0,7.0,5.0,11.0,190.0,151.0,,,1.0,2.0,,,,1.0,46.0,51.0,51.0,46.0,17.0,17.0,17.0,17.0,7.0,2.0,7.0,2.0,,3.0,16.0,9.0,7.0,16.0,0.0,0.0,0.0,0.0,,,,,5.0,2.0,,
2011-12,360522,6,2011-09-24 12:45:00,"Etihad Stadium, Manchester",47293,Man City,Everton,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,19.0,8.0,7.0,3.0,10.0,4.0,2.0,1.0,1.0,,1.0,,,,1.0,,2.0,,12.0,6.0,6.0,3.0,23.0,14.0,65.0,53.0,567.0,322.0,496.0,258.0,62.7,37.3,,,23.0,22.0,21.0,19.0,10.0,26.0,14.0,38.0,7.0,17.0,2.0,2.0,,,,1.0,6.0,7.0,17.0,17.0,142.0,150.0,,,,2.0,1.0,,,,51.0,42.0,42.0,51.0,8.0,5.0,5.0,8.0,7.0,5.0,7.0,5.0,,,10.0,13.0,13.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2011-12,360523,6,2011-09-24 15:00:00,"St. James' Park, Newcastle",46236,Newcastle,Blackburn,3,1,1,3,W,L,2,1,1,2,0,1,1,0,3.0,1.0,21.0,3.0,4.0,1.0,11.0,2.0,6.0,,1.0,,1.0,,1.0,,,1.0,2.0,1.0,19.0,3.0,8.0,1.0,16.0,17.0,67.0,67.0,458.0,256.0,381.0,173.0,63.8,36.2,,,14.0,18.0,10.0,15.0,8.0,17.0,34.0,33.0,16.0,20.0,,6.0,,,,1.0,4.0,8.0,9.0,7.0,149.0,139.0,,,1.0,3.0,,,,,53.0,38.0,38.0,53.0,15.0,9.0,9.0,15.0,4.0,2.0,4.0,2.0,1.0,,8.0,17.0,16.0,7.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2011-12,360524,6,2011-09-26 20:00:00,"Carrow Road, Norwich",26107,Norwich,Sunderland,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,12.0,14.0,4.0,5.0,3.0,7.0,5.0,2.0,,1.0,,,,2.0,,,2.0,1.0,8.0,11.0,6.0,6.0,19.0,22.0,96.0,99.0,413.0,570.0,284.0,432.0,42.7,57.3,,,19.0,14.0,12.0,12.0,16.0,18.0,53.0,20.0,27.0,8.0,2.0,5.0,1.0,1.0,,,3.0,3.0,10.0,12.0,207.0,213.0,,,1.0,2.0,,,,,48.0,34.0,34.0,48.0,19.0,14.0,14.0,19.0,7.0,4.0,7.0,4.0,,1.0,4.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2011-12,360525,6,2011-09-25 16:00:00,"Kiyan Prince Foundation Stadium, London",16707,QPR,Aston Villa,1,1,1,1,D,D,0,0,0,0,1,0,0,1,1.0,1.0,19.0,11.0,2.0,2.0,8.0,4.0,9.0,5.0,,,,1.0,,,1.0,,,,11.0,7.0,6.0,4.0,18.0,14.0,84.0,72.0,405.0,266.0,302.0,182.0,59.2,40.8,,,27.0,18.0,21.0,14.0,11.0,17.0,30.0,35.0,19.0,22.0,5.0,9.0,,,,,6.0,5.0,14.0,13.0,176.0,180.0,,,1.0,1.0,,,,1.0,75.0,48.0,48.0,75.0,24.0,10.0,10.0,24.0,11.0,8.0,11.0,8.0,2.0,,16.0,19.0,19.0,14.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,2.0,,
2011-12,360526,6,2011-09-24 17:30:00,"bet365 Stadium, Stoke",27582,Stoke,Man Utd,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,13.0,14.0,5.0,4.0,5.0,6.0,3.0,4.0,4.0,2.0,,,4.0,3.0,1.0,,1.0,1.0,9.0,14.0,4.0,8.0,27.0,20.0,75.0,63.0,301.0,447.0,219.0,358.0,41.7,58.3,,,15.0,18.0,12.0,16.0,12.0,13.0,43.0,40.0,24.0,18.0,4.0,3.0,1.0,1.0,,,16.0,1.0,12.0,12.0,166.0,169.0,,,1.0,1.0,,,,,38.0,54.0,54.0,38.0,17.0,9.0,9.0,17.0,8.0,8.0,8.0,8.0,,1.0,11.0,5.0,5.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,
2011-12,360527,6,2011-09-24 15:00:00,"The Hawthorns, West Bromwich",23835,West Brom,Fulham,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,9.0,18.0,3.0,5.0,3.0,9.0,3.0,4.0,1.0,,,,1.0,1.0,1.0,1.0,,,6.0,15.0,4.0,9.0,25.0,19.0,70.0,80.0,388.0,537.0,317.0,463.0,43.1,56.9,,,29.0,24.0,20.0,16.0,16.0,17.0,13.0,17.0,7.0,8.0,4.0,2.0,,1.0,,,6.0,8.0,14.0,21.0,150.0,142.0,,,,,1.0,1.0,,,60.0,46.0,46.0,60.0,8.0,10.0,10.0,8.0,1.0,1.0,1.0,1.0,,1.0,6.0,15.0,15.0,6.0,0.0,0.0,0.0,0.0,,,,,6.0,2.0,,
2011-12,360528,6,2011-09-24 15:00:00,"DW Stadium, Wigan",18788,Wigan,Spurs,1,2,2,1,L,W,0,2,2,0,1,0,0,1,1.0,2.0,5.0,16.0,3.0,6.0,1.0,6.0,1.0,4.0,,1.0,,,,2.0,,1.0,1.0,2.0,5.0,15.0,4.0,9.0,21.0,17.0,67.0,75.0,342.0,610.0,259.0,527.0,36.1,63.9,,,25.0,17.0,16.0,11.0,16.0,19.0,17.0,19.0,11.0,12.0,4.0,1.0,,,2.0,,10.0,10.0,10.0,18.0,129.0,157.0,,,2.0,1.0,,,,,46.0,50.0,50.0,46.0,5.0,10.0,10.0,5.0,1.0,9.0,1.0,9.0,1.0,,13.0,6.0,6.0,13.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2011-12,360529,7,2011-10-01 15:00:00,"Villa Park, Birmingham",30744,Aston Villa,Wigan,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,16.0,15.0,6.0,4.0,6.0,6.0,4.0,5.0,3.0,,1.0,,2.0,,1.0,,2.0,,14.0,14.0,8.0,8.0,22.0,17.0,71.0,64.0,272.0,436.0,194.0,368.0,38.8,61.2,,,30.0,11.0,24.0,9.0,10.0,3.0,30.0,21.0,15.0,8.0,5.0,4.0,,,,,12.0,4.0,4.0,7.0,137.0,152.0,,,,2.0,1.0,,,,50.0,46.0,46.0,50.0,10.0,12.0,12.0,10.0,5.0,10.0,5.0,10.0,1.0,1.0,11.0,7.0,6.0,11.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,
2011-12,360530,7,2011-10-01 15:00:00,"Ewood Park, Blackburn",24760,Blackburn,Man City,0,4,4,0,L,W,0,0,0,0,0,0,0,0,,4.0,6.0,19.0,4.0,7.0,2.0,7.0,,5.0,,1.0,,,,1.0,,1.0,,3.0,5.0,18.0,4.0,11.0,21.0,15.0,66.0,66.0,300.0,612.0,229.0,549.0,33.2,66.8,,,19.0,15.0,15.0,13.0,30.0,2.0,20.0,28.0,10.0,17.0,5.0,,1.0,,,,2.0,4.0,5.0,12.0,125.0,117.0,,,4.0,,,1.0,,,38.0,35.0,35.0,38.0,2.0,9.0,9.0,2.0,4.0,5.0,4.0,5.0,,1.0,9.0,15.0,13.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,
2011-12,360531,7,2011-10-02 13:30:00,"University of Bolton Stadium, Bolton",24657,Bolton,Chelsea,1,5,5,1,L,W,0,4,4,0,0,0,0,0,1.0,5.0,15.0,19.0,4.0,9.0,4.0,7.0,7.0,3.0,1.0,3.0,,3.0,1.0,1.0,1.0,,1.0,4.0,11.0,17.0,8.0,11.0,18.0,23.0,69.0,63.0,422.0,614.0,345.0,554.0,40.9,59.1,,,16.0,14.0,12.0,13.0,20.0,11.0,17.0,27.0,13.0,20.0,3.0,8.0,,1.0,2.0,,3.0,8.0,8.0,14.0,125.0,115.0,,,5.0,1.0,,,,,41.0,34.0,34.0,41.0,6.0,8.0,8.0,6.0,4.0,5.0,4.0,5.0,3.0,,10.0,11.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
