season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,touchesInOppBox_h,touchesInOppBox_a
2014-15,755428,13,2014-11-29 17:30:00,"Stadium of Light, Sunderland",45232,Sunderland,Chelsea,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,12.0,24.0,3.0,6.0,5.0,9.0,4.0,9.0,,,,,2.0,,1.0,1.0,,,7.0,22.0,4.0,13.0,12.0,24.0,35.0,73.0,307.0,617.0,239.0,549.0,34.0,66.0,22.0,25.0,15.0,20.0,21.0,9.0,21.0,17.0,21.0,17.0,5.0,6.0,9.0,4.0,,,,,10.0,15.0,13.0,15.0,123.0,113.0,6.0,3.0,,,1.0,1.0,,,52.0,65.0,65.0,52.0,6.0,18.0,18.0,6.0,2.0,8.0,2.0,8.0,,,13.0,10.0,10.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,
2014-15,755429,13,2014-11-29 15:00:00,"Swansea.com Stadium, Swansea",20240,Swansea,Crystal Palace,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,18.0,11.0,4.0,5.0,11.0,3.0,3.0,3.0,2.0,,,1.0,2.0,1.0,,1.0,1.0,,15.0,8.0,6.0,5.0,17.0,12.0,68.0,46.0,538.0,302.0,464.0,210.0,64.3,35.7,16.0,24.0,11.0,17.0,23.0,15.0,27.0,31.0,27.0,31.0,17.0,15.0,2.0,3.0,1.0,1.0,,1.0,10.0,12.0,7.0,5.0,145.0,155.0,4.0,3.0,1.0,1.0,,,,,58.0,60.0,60.0,58.0,21.0,20.0,20.0,21.0,4.0,6.0,4.0,6.0,2.0,,6.0,12.0,9.0,6.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,1.0,,
2014-15,755430,13,2014-11-30 16:00:00,"White Hart Lane, London",35901,Spurs,Everton,2,1,1,2,W,L,2,1,1,2,0,0,0,0,2.0,1.0,13.0,10.0,6.0,5.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,,2.0,2.0,,,1.0,,10.0,8.0,7.0,5.0,17.0,20.0,42.0,76.0,384.0,603.0,314.0,531.0,38.6,61.4,23.0,22.0,19.0,15.0,23.0,12.0,25.0,16.0,25.0,16.0,18.0,18.0,2.0,3.0,1.0,,,2.0,16.0,12.0,17.0,13.0,125.0,128.0,4.0,4.0,1.0,2.0,,,,,52.0,62.0,62.0,52.0,13.0,10.0,10.0,13.0,3.0,4.0,3.0,4.0,,1.0,15.0,5.0,4.0,15.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,
2014-15,755431,13,2014-11-29 12:45:00,"The Hawthorns, West Bromwich",24228,West Brom,Arsenal,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,8.0,17.0,1.0,5.0,4.0,6.0,3.0,6.0,,,,,,,1.0,,,1.0,7.0,14.0,3.0,10.0,16.0,20.0,76.0,60.0,474.0,507.0,354.0,416.0,48.4,51.6,15.0,10.0,11.0,6.0,11.0,24.0,24.0,35.0,24.0,35.0,21.0,20.0,6.0,3.0,3.0,,,,13.0,3.0,6.0,8.0,164.0,130.0,4.0,1.0,1.0,,,1.0,,,49.0,58.0,58.0,49.0,23.0,26.0,26.0,23.0,4.0,4.0,4.0,4.0,,1.0,9.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,
2014-15,755432,13,2014-11-29 15:00:00,"Boleyn Ground, London",34977,West Ham,Newcastle,1,0,0,1,W,L,0,0,0,0,0,1,1,0,1.0,,12.0,7.0,3.0,1.0,6.0,6.0,3.0,,1.0,,1.0,,1.0,,,,1.0,,9.0,5.0,4.0,1.0,25.0,14.0,81.0,57.0,367.0,414.0,270.0,311.0,47.5,52.5,19.0,21.0,17.0,17.0,13.0,16.0,44.0,28.0,44.0,28.0,12.0,12.0,,2.0,,,,,5.0,1.0,16.0,10.0,157.0,159.0,1.0,2.0,,1.0,1.0,,,,65.0,47.0,47.0,65.0,29.0,14.0,14.0,29.0,6.0,2.0,6.0,2.0,,1.0,9.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,
2014-15,755433,14,2014-12-03 19:45:00,"Emirates Stadium, London",60025,Arsenal,Southampton,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,19.0,6.0,8.0,1.0,7.0,3.0,4.0,2.0,4.0,1.0,1.0,,3.0,1.0,,,1.0,,15.0,6.0,10.0,3.0,24.0,13.0,68.0,63.0,539.0,382.0,445.0,289.0,58.6,41.4,24.0,22.0,17.0,20.0,28.0,17.0,16.0,40.0,16.0,40.0,20.0,20.0,2.0,4.0,1.0,1.0,,,1.0,14.0,16.0,20.0,167.0,154.0,1.0,7.0,,1.0,1.0,,,,79.0,43.0,43.0,79.0,27.0,14.0,14.0,27.0,9.0,4.0,9.0,4.0,1.0,,7.0,14.0,13.0,6.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2014-15,755434,14,2014-12-02 19:45:00,"Turf Moor, Burnley",18791,Burnley,Newcastle,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,12.0,11.0,2.0,4.0,7.0,5.0,3.0,2.0,,1.0,,1.0,,,,,1.0,1.0,9.0,9.0,4.0,5.0,24.0,15.0,75.0,60.0,324.0,444.0,209.0,332.0,42.2,57.8,18.0,18.0,15.0,14.0,15.0,15.0,39.0,33.0,39.0,33.0,22.0,22.0,2.0,3.0,1.0,,,,9.0,2.0,12.0,9.0,155.0,174.0,3.0,1.0,1.0,1.0,,,,,57.0,64.0,64.0,57.0,29.0,27.0,27.0,29.0,2.0,5.0,2.0,5.0,1.0,1.0,12.0,12.0,11.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2014-15,755435,14,2014-12-02 20:00:00,"Selhurst Park, London",23935,Crystal Palace,Aston Villa,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,17.0,5.0,5.0,3.0,6.0,1.0,6.0,1.0,,,,,,,,,,,12.0,2.0,9.0,2.0,28.0,11.0,80.0,56.0,341.0,427.0,225.0,309.0,46.2,53.8,15.0,40.0,12.0,27.0,22.0,15.0,30.0,54.0,30.0,54.0,14.0,12.0,1.0,6.0,,,1.0,,6.0,11.0,11.0,9.0,210.0,162.0,2.0,5.0,1.0,,,1.0,,,62.0,81.0,81.0,62.0,23.0,21.0,21.0,23.0,8.0,2.0,8.0,2.0,,2.0,16.0,15.0,14.0,15.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2014-15,755436,14,2014-12-02 19:45:00,"King Power Stadium, Leicester",32000,Leicester,Liverpool,1,3,3,1,L,W,1,1,1,1,1,0,0,1,1.0,3.0,20.0,11.0,4.0,3.0,10.0,3.0,6.0,5.0,1.0,2.0,,2.0,2.0,1.0,1.0,,,1.0,10.0,6.0,5.0,4.0,27.0,15.0,82.0,47.0,366.0,435.0,261.0,345.0,46.6,53.4,17.0,29.0,13.0,23.0,20.0,13.0,26.0,56.0,26.0,56.0,18.0,18.0,5.0,7.0,,2.0,2.0,,10.0,10.0,11.0,12.0,173.0,147.0,,3.0,3.0,1.0,,,,1.0,69.0,79.0,79.0,69.0,34.0,30.0,30.0,34.0,7.0,4.0,7.0,4.0,2.0,1.0,11.0,10.0,9.0,11.0,0.0,0.0,0.0,0.0,,,,,,6.0,,
2014-15,755437,14,2014-12-02 19:45:00,"Old Trafford, Manchester",75388,Man Utd,Stoke,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,10.0,5.0,3.0,4.0,5.0,1.0,2.0,,3.0,1.0,1.0,,3.0,3.0,,,1.0,,8.0,1.0,3.0,1.0,13.0,14.0,69.0,37.0,631.0,351.0,562.0,278.0,64.0,36.0,18.0,25.0,14.0,21.0,20.0,11.0,19.0,28.0,19.0,28.0,12.0,11.0,1.0,2.0,,1.0,,,9.0,12.0,13.0,7.0,126.0,126.0,2.0,1.0,1.0,2.0,,,,,60.0,51.0,51.0,60.0,18.0,9.0,9.0,18.0,3.0,2.0,3.0,2.0,2.0,1.0,8.0,13.0,12.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2014-15,755438,14,2014-12-02 19:45:00,"Swansea.com Stadium, Swansea",20145,Swansea,QPR,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,19.0,5.0,7.0,1.0,5.0,3.0,7.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,2.0,,16.0,3.0,13.0,2.0,20.0,9.0,63.0,57.0,510.0,370.0,438.0,265.0,59.0,41.0,13.0,20.0,12.0,14.0,17.0,25.0,24.0,31.0,24.0,31.0,14.0,14.0,1.0,7.0,,1.0,,,5.0,18.0,8.0,7.0,143.0,133.0,1.0,5.0,,2.0,1.0,,,,61.0,50.0,50.0,61.0,21.0,16.0,16.0,21.0,9.0,2.0,9.0,2.0,1.0,,8.0,12.0,10.0,8.0,0.0,0.0,0.0,0.0,,,,,6.0,,,
2014-15,755439,14,2014-12-02 20:00:00,"The Hawthorns, West Bromwich",23975,West Brom,West Ham,1,2,2,1,L,W,1,2,2,1,0,0,0,0,1.0,2.0,22.0,12.0,5.0,6.0,9.0,1.0,8.0,5.0,1.0,,1.0,1.0,,,,,1.0,1.0,16.0,7.0,9.0,6.0,29.0,15.0,82.0,63.0,487.0,362.0,355.0,254.0,57.6,42.4,10.0,18.0,8.0,10.0,12.0,20.0,20.0,65.0,20.0,65.0,22.0,22.0,5.0,8.0,1.0,,,,4.0,12.0,13.0,7.0,189.0,147.0,4.0,4.0,2.0,1.0,,,,,60.0,62.0,62.0,60.0,23.0,30.0,30.0,23.0,7.0,3.0,7.0,3.0,4.0,3.0,11.0,17.0,17.0,11.0,0.0,0.0,0.0,0.0,,,,,,3.0,,
2014-15,755440,14,2014-12-03 19:45:00,"Stamford Bridge, London",41518,Chelsea,Spurs,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,12.0,10.0,8.0,2.0,3.0,7.0,1.0,1.0,2.0,,2.0,,,,,1.0,3.0,,11.0,9.0,9.0,3.0,11.0,11.0,63.0,52.0,380.0,604.0,304.0,522.0,38.7,61.3,17.0,31.0,15.0,22.0,20.0,15.0,18.0,23.0,18.0,23.0,18.0,20.0,1.0,1.0,1.0,,,1.0,12.0,13.0,17.0,13.0,142.0,139.0,2.0,5.0,,3.0,1.0,,,,46.0,60.0,60.0,46.0,8.0,9.0,9.0,8.0,1.0,6.0,1.0,6.0,1.0,2.0,9.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2014-15,755441,14,2014-12-03 19:45:00,"Goodison Park, Liverpool",34645,Everton,Hull,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,13.0,8.0,5.0,1.0,5.0,4.0,3.0,3.0,1.0,,1.0,,,,,,1.0,1.0,9.0,6.0,6.0,2.0,14.0,14.0,59.0,66.0,526.0,384.0,444.0,292.0,57.5,42.5,16.0,28.0,12.0,21.0,14.0,21.0,31.0,29.0,31.0,29.0,14.0,16.0,3.0,3.0,1.0,1.0,,,5.0,10.0,16.0,12.0,145.0,136.0,,4.0,1.0,1.0,,,,,63.0,58.0,58.0,63.0,28.0,18.0,18.0,28.0,6.0,4.0,6.0,4.0,3.0,1.0,8.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2014-15,755442,14,2014-12-03 19:45:00,"Stadium of Light, Sunderland",41152,Sunderland,Man City,1,4,4,1,L,W,1,2,2,1,0,0,0,0,1.0,4.0,8.0,15.0,2.0,4.0,1.0,10.0,5.0,1.0,,1.0,,1.0,,,,,,4.0,4.0,15.0,3.0,5.0,14.0,12.0,44.0,76.0,417.0,762.0,322.0,686.0,35.5,64.5,17.0,21.0,12.0,18.0,17.0,22.0,10.0,21.0,10.0,21.0,16.0,16.0,1.0,5.0,,,,,13.0,12.0,8.0,16.0,142.0,112.0,,1.0,4.0,1.0,,,,,50.0,52.0,52.0,50.0,13.0,9.0,9.0,13.0,2.0,,2.0,,,,9.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2014-15,755443,15,2014-12-07 16:00:00,"Villa Park, Birmingham",27692,Aston Villa,Leicester,2,1,1,2,W,L,1,1,1,1,0,1,1,0,2.0,1.0,16.0,10.0,7.0,4.0,5.0,5.0,4.0,1.0,3.0,,1.0,1.0,2.0,,,,2.0,,16.0,7.0,11.0,3.0,15.0,19.0,74.0,74.0,547.0,284.0,474.0,201.0,64.8,35.2,12.0,22.0,10.0,15.0,15.0,18.0,44.0,24.0,44.0,24.0,18.0,18.0,1.0,4.0,,,1.0,,5.0,13.0,12.0,7.0,127.0,141.0,3.0,5.0,1.0,2.0,,,,,61.0,58.0,58.0,61.0,21.0,23.0,23.0,21.0,5.0,5.0,5.0,5.0,1.0,,9.0,14.0,14.0,8.0,0.0,0.0,0.0,0.0,,,,,6.0,1.0,,
2014-15,755444,15,2014-12-06 15:00:00,"The MKM Stadium, Hull",23279,Hull,West Brom,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,12.0,6.0,2.0,3.0,7.0,1.0,3.0,2.0,1.0,,,,1.0,1.0,,,,,10.0,3.0,4.0,3.0,15.0,12.0,81.0,62.0,481.0,515.0,386.0,406.0,49.3,50.7,17.0,16.0,11.0,15.0,22.0,15.0,21.0,29.0,21.0,29.0,16.0,15.0,2.0,3.0,,,,,6.0,2.0,10.0,16.0,151.0,148.0,3.0,2.0,,,1.0,1.0,,,49.0,54.0,54.0,49.0,16.0,24.0,24.0,16.0,3.0,2.0,3.0,2.0,1.0,,10.0,16.0,15.0,9.0,0.0,0.0,0.0,0.0,,1.0,,,2.0,1.0,,
2014-15,755445,15,2014-12-06 15:00:00,"Anfield, Liverpool",44716,Liverpool,Sunderland,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,15.0,7.0,2.0,1.0,6.0,4.0,7.0,2.0,,,,,,,,,,,13.0,4.0,9.0,2.0,25.0,13.0,68.0,62.0,457.0,412.0,378.0,319.0,53.2,46.8,24.0,18.0,19.0,12.0,20.0,22.0,32.0,38.0,32.0,38.0,9.0,9.0,2.0,7.0,,,,,6.0,17.0,7.0,20.0,142.0,158.0,1.0,2.0,,,1.0,1.0,,,70.0,58.0,58.0,70.0,16.0,23.0,23.0,16.0,5.0,7.0,5.0,7.0,,,12.0,15.0,14.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2014-15,755446,15,2014-12-06 17:30:00,"Etihad Stadium, Manchester",45603,Man City,Everton,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,19.0,9.0,3.0,2.0,4.0,2.0,12.0,5.0,2.0,,1.0,,2.0,,,,,,15.0,5.0,12.0,4.0,18.0,17.0,62.0,66.0,485.0,467.0,416.0,385.0,51.3,48.7,22.0,16.0,19.0,13.0,18.0,14.0,27.0,38.0,27.0,38.0,19.0,19.0,5.0,12.0,,1.0,,,15.0,8.0,16.0,13.0,128.0,137.0,2.0,2.0,,1.0,1.0,,,,54.0,51.0,51.0,54.0,14.0,14.0,14.0,14.0,11.0,7.0,11.0,7.0,,,8.0,11.0,10.0,7.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,4.0,,
2014-15,755447,15,2014-12-06 12:45:00,"St. James' Park, Newcastle",52019,Newcastle,Chelsea,2,1,1,2,W,L,0,0,0,0,1,0,0,1,2.0,1.0,10.0,26.0,3.0,8.0,4.0,13.0,3.0,5.0,1.0,2.0,2.0,1.0,,1.0,,1.0,1.0,1.0,7.0,25.0,5.0,12.0,13.0,33.0,34.0,82.0,314.0,627.0,222.0,533.0,33.5,66.5,23.0,25.0,17.0,22.0,21.0,6.0,51.0,31.0,51.0,31.0,14.0,14.0,5.0,3.0,,1.0,1.0,1.0,10.0,11.0,16.0,12.0,142.0,160.0,7.0,1.0,1.0,2.0,,,,,59.0,79.0,79.0,59.0,20.0,36.0,36.0,20.0,1.0,10.0,1.0,10.0,,2.0,8.0,6.0,5.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,,
2014-15,755448,15,2014-12-06 15:00:00,"MATRADE Loftus Road, London",17785,QPR,Burnley,2,0,0,2,W,L,0,0,0,0,1,0,0,1,2.0,,11.0,15.0,6.0,3.0,1.0,7.0,4.0,5.0,3.0,,1.0,,2.0,1.0,,1.0,2.0,,8.0,10.0,8.0,3.0,24.0,34.0,78.0,83.0,403.0,378.0,295.0,252.0,51.0,49.0,13.0,18.0,10.0,14.0,16.0,19.0,68.0,41.0,68.0,41.0,16.0,18.0,5.0,5.0,,,,,8.0,7.0,6.0,10.0,155.0,171.0,3.0,3.0,,2.0,1.0,,,,67.0,65.0,65.0,67.0,39.0,29.0,29.0,39.0,3.0,11.0,3.0,11.0,,2.0,12.0,12.0,11.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2014-15,755449,15,2014-12-08 20:00:00,"St. Mary's Stadium, Southampton",31420,Southampton,Man Utd,1,2,2,1,L,W,1,1,1,1,0,0,0,0,1.0,2.0,15.0,3.0,4.0,2.0,8.0,1.0,3.0,,1.0,1.0,1.0,2.0,2.0,,,,,1.0,12.0,2.0,6.0,1.0,28.0,9.0,77.0,67.0,510.0,478.0,407.0,384.0,51.9,48.1,28.0,27.0,21.0,21.0,18.0,21.0,10.0,33.0,10.0,33.0,13.0,13.0,,3.0,,2.0,1.0,,10.0,5.0,17.0,21.0,155.0,142.0,,3.0,2.0,1.0,,,,,59.0,61.0,61.0,59.0,18.0,13.0,13.0,18.0,5.0,1.0,5.0,1.0,,1.0,12.0,9.0,8.0,11.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,
2014-15,755450,15,2014-12-06 15:00:00,"bet365 Stadium, Stoke",27367,Stoke,Arsenal,3,2,2,3,W,L,3,0,0,3,0,1,1,0,3.0,2.0,13.0,14.0,4.0,6.0,6.0,5.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,,1.0,2.0,1.0,9.0,11.0,5.0,8.0,11.0,17.0,49.0,62.0,332.0,453.0,245.0,374.0,42.5,57.5,20.0,14.0,14.0,9.0,4.0,16.0,25.0,10.0,25.0,10.0,19.0,18.0,3.0,3.0,1.0,1.0,,,19.0,14.0,12.0,13.0,137.0,134.0,4.0,1.0,2.0,3.0,,,,,68.0,60.0,60.0,68.0,22.0,12.0,12.0,22.0,3.0,9.0,3.0,9.0,1.0,1.0,17.0,14.0,13.0,15.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,3.0,,
2014-15,755451,15,2014-12-06 15:00:00,"White Hart Lane, London",35860,Spurs,Crystal Palace,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,14.0,16.0,3.0,4.0,8.0,6.0,3.0,6.0,1.0,1.0,,,1.0,1.0,,1.0,,,13.0,10.0,5.0,6.0,19.0,12.0,68.0,64.0,605.0,274.0,501.0,174.0,67.6,32.4,29.0,31.0,18.0,27.0,17.0,17.0,43.0,22.0,43.0,22.0,24.0,24.0,6.0,4.0,,,,,10.0,6.0,19.0,10.0,155.0,180.0,4.0,2.0,,,1.0,1.0,,,73.0,75.0,75.0,73.0,29.0,24.0,24.0,29.0,2.0,12.0,2.0,12.0,,1.0,11.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,,
2014-15,755452,15,2014-12-07 13:30:00,"Boleyn Ground, London",34125,West Ham,Swansea,3,1,1,3,W,L,1,1,1,1,0,1,1,0,3.0,1.0,15.0,11.0,7.0,2.0,3.0,4.0,5.0,5.0,4.0,1.0,1.0,1.0,3.0,,1.0,1.0,3.0,1.0,13.0,9.0,10.0,5.0,25.0,12.0,91.0,39.0,405.0,333.0,313.0,243.0,55.8,44.2,9.0,22.0,7.0,14.0,15.0,14.0,29.0,52.0,29.0,52.0,16.0,16.0,5.0,5.0,1.0,2.0,,,9.0,12.0,12.0,4.0,155.0,123.0,1.0,4.0,1.0,3.0,,,,,63.0,57.0,57.0,63.0,28.0,17.0,17.0,28.0,7.0,4.0,7.0,4.0,3.0,,11.0,18.0,16.0,11.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2014-15,755453,16,2014-12-13 17:30:00,"Emirates Stadium, London",59949,Arsenal,Newcastle,4,1,1,4,W,L,1,0,0,1,0,0,0,0,4.0,1.0,17.0,10.0,4.0,4.0,8.0,2.0,5.0,4.0,2.0,,3.0,,,1.0,1.0,,3.0,1.0,13.0,5.0,6.0,5.0,23.0,17.0,53.0,52.0,467.0,437.0,381.0,345.0,51.3,48.7,26.0,23.0,17.0,17.0,16.0,10.0,25.0,24.0,25.0,24.0,25.0,24.0,3.0,5.0,,1.0,,,7.0,15.0,11.0,10.0,153.0,155.0,3.0,,1.0,4.0,,,,,79.0,59.0,59.0,79.0,24.0,17.0,17.0,24.0,9.0,6.0,9.0,6.0,1.0,4.0,14.0,15.0,15.0,13.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,1.0,,
2014-15,755454,16,2014-12-13 15:00:00,"Turf Moor, Burnley",17287,Burnley,Southampton,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,7.0,15.0,2.0,4.0,3.0,10.0,2.0,1.0,,1.0,,,,2.0,,,1.0,,5.0,12.0,3.0,3.0,13.0,22.0,68.0,65.0,330.0,485.0,215.0,372.0,40.2,59.8,12.0,16.0,9.0,12.0,25.0,10.0,39.0,16.0,39.0,16.0,29.0,31.0,1.0,2.0,,,,,6.0,10.0,11.0,11.0,163.0,170.0,4.0,2.0,,1.0,1.0,,,,55.0,55.0,55.0,55.0,23.0,22.0,22.0,23.0,2.0,4.0,2.0,4.0,1.0,1.0,15.0,11.0,11.0,14.0,0.0,0.0,0.0,0.0,,1.0,,,2.0,2.0,,
2014-15,755455,16,2014-12-13 15:00:00,"Stamford Bridge, London",41626,Chelsea,Hull,2,0,0,2,W,L,1,0,0,1,0,1,1,0,2.0,,12.0,8.0,3.0,,3.0,6.0,6.0,2.0,1.0,,1.0,,,,,,2.0,,10.0,4.0,7.0,,18.0,14.0,64.0,48.0,538.0,358.0,444.0,283.0,59.6,40.4,18.0,28.0,12.0,19.0,11.0,19.0,19.0,44.0,19.0,44.0,20.0,21.0,2.0,5.0,1.0,,,,10.0,12.0,16.0,13.0,151.0,127.0,,1.0,,2.0,1.0,,,,54.0,71.0,71.0,54.0,13.0,22.0,22.0,13.0,5.0,4.0,5.0,4.0,,1.0,13.0,13.0,12.0,11.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2014-15,755456,16,2014-12-13 15:00:00,"Selhurst Park, London",23038,Crystal Palace,Stoke,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,10.0,7.0,3.0,3.0,2.0,,5.0,4.0,,,,1.0,,,,,1.0,,7.0,3.0,6.0,3.0,16.0,15.0,65.0,64.0,316.0,412.0,199.0,296.0,43.9,56.1,25.0,21.0,17.0,14.0,13.0,18.0,31.0,44.0,31.0,44.0,17.0,18.0,4.0,5.0,,,,,7.0,6.0,8.0,13.0,189.0,189.0,2.0,3.0,1.0,1.0,,,,,77.0,72.0,72.0,77.0,38.0,32.0,32.0,38.0,9.0,8.0,9.0,8.0,2.0,1.0,12.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2014-15,755457,16,2014-12-15 20:00:00,"Goodison Park, Liverpool",34035,Everton,QPR,3,1,1,3,W,L,2,0,0,2,0,0,0,0,3.0,1.0,13.0,17.0,5.0,4.0,4.0,9.0,4.0,4.0,1.0,,,1.0,1.0,,1.0,,1.0,,10.0,11.0,7.0,6.0,10.0,13.0,61.0,54.0,464.0,391.0,374.0,309.0,53.5,46.5,31.0,21.0,22.0,14.0,8.0,7.0,35.0,22.0,35.0,22.0,21.0,21.0,4.0,4.0,,,,1.0,12.0,14.0,11.0,13.0,131.0,146.0,3.0,3.0,1.0,3.0,,,,1.0,69.0,56.0,56.0,69.0,15.0,15.0,15.0,15.0,1.0,8.0,1.0,8.0,,3.0,11.0,12.0,12.0,10.0,0.0,0.0,0.0,0.0,,,,,4.0,4.0,,
2014-15,755458,16,2014-12-13 15:00:00,"King Power Stadium, Leicester",31643,Leicester,Man City,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,7.0,9.0,1.0,4.0,3.0,4.0,3.0,1.0,,1.0,,1.0,,,,,,1.0,2.0,8.0,1.0,4.0,24.0,12.0,82.0,50.0,358.0,515.0,243.0,413.0,42.7,57.3,15.0,15.0,13.0,11.0,22.0,22.0,15.0,46.0,15.0,46.0,25.0,25.0,1.0,3.0,,,,,10.0,12.0,5.0,12.0,174.0,147.0,3.0,1.0,1.0,,,1.0,,,56.0,66.0,66.0,56.0,17.0,26.0,26.0,17.0,8.0,2.0,8.0,2.0,,2.0,15.0,13.0,12.0,15.0,0.0,0.0,0.0,0.0,,,,,2.0,9.0,,
2014-15,755459,16,2014-12-14 13:30:00,"Old Trafford, Manchester",75331,Man Utd,Liverpool,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,11.0,19.0,6.0,9.0,3.0,4.0,2.0,6.0,3.0,2.0,2.0,,1.0,3.0,,1.0,3.0,,8.0,16.0,5.0,13.0,12.0,14.0,67.0,53.0,514.0,416.0,417.0,333.0,54.7,45.3,35.0,18.0,28.0,14.0,20.0,11.0,20.0,21.0,20.0,21.0,19.0,19.0,7.0,2.0,2.0,,,1.0,17.0,10.0,13.0,20.0,141.0,145.0,8.0,3.0,,3.0,1.0,,,,63.0,55.0,55.0,63.0,6.0,8.0,8.0,6.0,2.0,7.0,2.0,7.0,1.0,,13.0,14.0,13.0,13.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
