season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,saves_h,saves_a,touchesInOppBox_h,touchesInOppBox_a
2010-11,321750,10,2010-11-01 20:00:00,"Bloomfield Road, Blackpool",15210.0,Blackpool,West Brom,2,1,1,2,W,L,1,0,0,1,0,2,2,0,2.0,1.0,26.0,14.0,5.0,4.0,14.0,7.0,7.0,3.0,5.0,,2.0,,5.0,1.0,,1.0,1.0,1.0,18.0,10.0,8.0,6.0,28.0,23.0,75.0,48.0,550.0,280.0,480.0,227.0,65.4,34.6,19.0,15.0,12.0,9.0,3.0,8.0,15.0,25.0,10.0,11.0,3.0,7.0,1.0,1.0,,,7.0,6.0,8.0,12.0,128.0,127.0,1.0,2.0,,,,,49.0,47.0,47.0,49.0,11.0,9.0,9.0,11.0,8.0,2.0,8.0,2.0,1.0,5.0,16.0,13.0,13.0,16.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,3.0,,,,
2010-11,321751,10,2010-10-31 16:00:00,"Macron Stadium, Bolton",25171.0,Bolton,Liverpool,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,15.0,11.0,4.0,2.0,4.0,6.0,7.0,3.0,,2.0,,1.0,,1.0,,1.0,,1.0,8.0,10.0,5.0,5.0,35.0,23.0,114.0,90.0,324.0,475.0,212.0,335.0,41.2,58.8,24.0,15.0,18.0,11.0,13.0,8.0,41.0,42.0,24.0,25.0,3.0,7.0,1.0,,,,3.0,4.0,11.0,19.0,184.0,223.0,1.0,,,1.0,,,76.0,56.0,56.0,76.0,35.0,22.0,22.0,35.0,2.0,4.0,1.0,4.0,1.0,,16.0,13.0,13.0,16.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,
2010-11,321752,10,2010-10-30 15:00:00,"Goodison Park, Liverpool",35513.0,Everton,Stoke,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,19.0,11.0,7.0,,6.0,9.0,6.0,2.0,,,,,,,1.0,,,,15.0,5.0,11.0,2.0,17.0,21.0,78.0,72.0,475.0,254.0,380.0,155.0,64.4,35.6,20.0,19.0,13.0,16.0,12.0,10.0,32.0,34.0,12.0,17.0,2.0,6.0,,1.0,,,7.0,6.0,14.0,16.0,171.0,170.0,,1.0,1.0,,,,57.0,64.0,64.0,57.0,17.0,22.0,22.0,17.0,6.0,2.0,6.0,2.0,,4.0,16.0,14.0,14.0,16.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,
2010-11,321753,10,2010-10-30 15:00:00,"Craven Cottage, London",25448.0,Fulham,Wigan,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,16.0,9.0,5.0,3.0,5.0,5.0,6.0,1.0,2.0,,1.0,,2.0,,1.0,,2.0,,9.0,8.0,6.0,4.0,23.0,6.0,127.0,78.0,560.0,388.0,446.0,277.0,59.1,40.9,33.0,27.0,24.0,15.0,19.0,20.0,19.0,34.0,9.0,17.0,,5.0,,,,,14.0,10.0,16.0,21.0,206.0,195.0,,2.0,1.0,,,,71.0,69.0,69.0,71.0,16.0,20.0,20.0,16.0,7.0,1.0,7.0,1.0,1.0,,8.0,13.0,12.0,8.0,0.0,0.0,0.0,0.0,,,,,5.0,2.0,,,,
2010-11,321754,10,2010-10-30 17:30:00,"Old Trafford, Manchester",75223.0,Man Utd,Spurs,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,19.0,13.0,10.0,2.0,8.0,7.0,1.0,4.0,,,1.0,,,,2.0,1.0,1.0,,17.0,11.0,9.0,6.0,18.0,15.0,60.0,61.0,509.0,459.0,418.0,370.0,51.3,48.7,20.0,15.0,18.0,11.0,26.0,23.0,27.0,13.0,15.0,7.0,4.0,1.0,,,,1.0,9.0,5.0,11.0,11.0,139.0,152.0,,2.0,1.0,,,,47.0,49.0,49.0,47.0,12.0,13.0,13.0,12.0,1.0,4.0,1.0,4.0,1.0,,12.0,11.0,10.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,,,
2010-11,321755,10,2010-10-31 13:30:00,"St. James' Park, Newcastle",51988.0,Newcastle,Sunderland,5,1,1,5,W,L,3,0,0,3,0,1,1,0,5.0,1.0,25.0,14.0,8.0,5.0,9.0,6.0,8.0,3.0,4.0,2.0,4.0,1.0,3.0,1.0,1.0,,2.0,1.0,13.0,11.0,8.0,7.0,25.0,16.0,73.0,60.0,396.0,337.0,324.0,262.0,54.4,45.6,19.0,34.0,11.0,20.0,10.0,7.0,22.0,25.0,9.0,10.0,3.0,8.0,,,,,3.0,8.0,19.0,7.0,160.0,150.0,1.0,5.0,,,,,63.0,63.0,63.0,63.0,17.0,17.0,17.0,17.0,8.0,6.0,8.0,6.0,1.0,2.0,10.0,19.0,19.0,9.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,5.0,,,,
2010-11,321756,10,2010-10-30 15:00:00,"Molineux Stadium, Wolverhampton",25971.0,Wolves,Man City,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,10.0,19.0,4.0,2.0,4.0,8.0,2.0,9.0,,3.0,1.0,,,3.0,1.0,,,,6.0,16.0,2.0,8.0,10.0,29.0,98.0,69.0,462.0,431.0,367.0,348.0,52.3,47.7,19.0,22.0,14.0,16.0,11.0,13.0,37.0,42.0,13.0,25.0,8.0,2.0,,,,,7.0,3.0,11.0,12.0,189.0,166.0,1.0,2.0,,,,,49.0,44.0,44.0,49.0,14.0,10.0,10.0,14.0,5.0,7.0,5.0,7.0,,,5.0,14.0,13.0,5.0,0.0,0.0,0.0,0.0,,1.0,,1.0,4.0,4.0,,,,
2010-11,321757,11,2010-11-07 13:30:00,"Emirates Stadium, London",60059.0,Arsenal,Newcastle,0,1,1,0,L,W,0,1,1,0,1,0,0,1,,1.0,11.0,7.0,3.0,2.0,2.0,4.0,6.0,1.0,,1.0,,1.0,,,2.0,,,1.0,9.0,5.0,7.0,1.0,35.0,14.0,69.0,63.0,512.0,389.0,418.0,304.0,57.6,42.4,32.0,18.0,21.0,17.0,20.0,17.0,8.0,51.0,4.0,26.0,1.0,6.0,,1.0,1.0,,5.0,7.0,9.0,21.0,172.0,178.0,1.0,,,1.0,,,57.0,58.0,58.0,57.0,6.0,20.0,20.0,6.0,12.0,2.0,12.0,2.0,,1.0,16.0,13.0,12.0,15.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,,,
2010-11,321758,11,2010-11-06 15:00:00,"St. Andrew's Stadium, Birmingham",26474.0,Birmingham,West Ham,2,2,2,2,D,D,0,0,0,0,0,0,0,0,2.0,2.0,12.0,22.0,5.0,9.0,2.0,8.0,5.0,5.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,20.0,5.0,14.0,33.0,16.0,80.0,65.0,451.0,382.0,360.0,312.0,54.0,46.0,15.0,20.0,10.0,15.0,16.0,13.0,12.0,36.0,7.0,23.0,5.0,6.0,1.0,1.0,,1.0,16.0,5.0,14.0,11.0,149.0,136.0,2.0,2.0,,,,,56.0,67.0,67.0,56.0,21.0,17.0,17.0,21.0,3.0,4.0,3.0,4.0,2.0,1.0,14.0,15.0,15.0,14.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,
2010-11,321759,11,2010-11-06 15:00:00,"Ewood Park, Blackburn",24413.0,Blackburn,Wigan,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,10.0,18.0,4.0,5.0,6.0,7.0,,6.0,3.0,,1.0,,2.0,,,,1.0,,8.0,12.0,3.0,6.0,19.0,21.0,64.0,99.0,252.0,474.0,151.0,351.0,35.8,64.2,23.0,25.0,17.0,20.0,22.0,18.0,46.0,25.0,23.0,14.0,6.0,,,,,,11.0,4.0,14.0,13.0,197.0,199.0,1.0,2.0,,,,,55.0,72.0,72.0,55.0,13.0,19.0,19.0,13.0,3.0,6.0,3.0,6.0,,1.0,17.0,15.0,15.0,16.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,,,
2010-11,321760,11,2010-11-06 15:00:00,"Bloomfield Road, Blackpool",16094.0,Blackpool,Everton,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,15.0,21.0,4.0,6.0,4.0,8.0,7.0,7.0,,1.0,,,,1.0,,,,1.0,8.0,16.0,4.0,9.0,18.0,23.0,71.0,71.0,395.0,412.0,296.0,328.0,48.2,51.8,25.0,31.0,20.0,22.0,18.0,12.0,55.0,27.0,32.0,12.0,7.0,7.0,,,1.0,,10.0,8.0,22.0,16.0,183.0,178.0,2.0,2.0,,,,,62.0,77.0,77.0,62.0,17.0,22.0,22.0,17.0,3.0,7.0,3.0,7.0,,1.0,14.0,15.0,12.0,14.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,,,
2010-11,321761,11,2010-11-06 12:45:00,"Macron Stadium, Bolton",20255.0,Bolton,Spurs,4,2,2,4,W,L,1,0,0,1,0,0,0,0,4.0,2.0,20.0,13.0,6.0,4.0,10.0,7.0,4.0,2.0,,1.0,,,,1.0,1.0,1.0,3.0,1.0,14.0,10.0,7.0,4.0,29.0,19.0,103.0,70.0,326.0,422.0,217.0,323.0,43.4,56.6,36.0,25.0,22.0,16.0,12.0,8.0,42.0,48.0,26.0,26.0,2.0,3.0,,2.0,,1.0,6.0,6.0,22.0,27.0,194.0,215.0,2.0,4.0,,,,,72.0,69.0,69.0,72.0,21.0,25.0,25.0,21.0,7.0,6.0,7.0,6.0,2.0,1.0,14.0,10.0,9.0,12.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,4.0,,,,
2010-11,321762,11,2010-11-06 15:00:00,"Craven Cottage, London",23654.0,Fulham,Aston Villa,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,15.0,15.0,5.0,6.0,5.0,7.0,5.0,2.0,1.0,2.0,1.0,,1.0,3.0,,,1.0,1.0,13.0,13.0,9.0,8.0,25.0,19.0,122.0,75.0,531.0,395.0,384.0,266.0,57.1,42.9,22.0,25.0,18.0,15.0,13.0,17.0,37.0,32.0,26.0,18.0,2.0,5.0,,,,,3.0,6.0,15.0,13.0,226.0,208.0,1.0,1.0,,,,,59.0,63.0,63.0,59.0,25.0,20.0,20.0,25.0,3.0,3.0,3.0,3.0,1.0,1.0,14.0,6.0,6.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,
2010-11,321763,11,2010-11-07 16:00:00,"Anfield, Liverpool",44238.0,Liverpool,Chelsea,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,12.0,13.0,6.0,5.0,2.0,5.0,4.0,3.0,1.0,2.0,1.0,,,2.0,,1.0,2.0,,7.0,10.0,5.0,6.0,15.0,19.0,74.0,78.0,306.0,567.0,218.0,467.0,35.3,64.7,26.0,19.0,13.0,13.0,25.0,14.0,43.0,17.0,27.0,8.0,3.0,4.0,,,,,11.0,4.0,13.0,19.0,157.0,184.0,,2.0,1.0,,,,61.0,57.0,57.0,61.0,13.0,12.0,12.0,13.0,2.0,5.0,2.0,5.0,1.0,1.0,16.0,18.0,18.0,15.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,,,
2010-11,321764,11,2010-11-06 15:00:00,"Old Trafford, Manchester",75285.0,Man Utd,Wolves,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,17.0,9.0,5.0,3.0,5.0,2.0,7.0,4.0,1.0,2.0,1.0,1.0,,1.0,,,2.0,1.0,13.0,8.0,10.0,6.0,25.0,10.0,49.0,81.0,475.0,449.0,395.0,351.0,51.8,48.2,13.0,18.0,10.0,17.0,18.0,12.0,24.0,25.0,12.0,11.0,2.0,7.0,,1.0,,,7.0,8.0,13.0,9.0,151.0,154.0,1.0,2.0,,,,,45.0,46.0,46.0,45.0,14.0,15.0,15.0,14.0,3.0,2.0,3.0,2.0,,1.0,7.0,11.0,10.0,6.0,0.0,0.0,0.0,0.0,,,,,4.0,,,,,
2010-11,321765,11,2010-11-06 15:00:00,"Stadium of Light, Sunderland",36541.0,Sunderland,Stoke,2,0,0,2,W,L,1,0,0,1,0,1,1,0,2.0,,17.0,14.0,5.0,4.0,7.0,7.0,5.0,3.0,,1.0,1.0,,1.0,1.0,,1.0,,,9.0,9.0,4.0,3.0,7.0,26.0,73.0,90.0,377.0,287.0,282.0,187.0,55.8,44.2,25.0,23.0,18.0,13.0,26.0,6.0,69.0,38.0,42.0,17.0,6.0,5.0,,,,1.0,7.0,5.0,8.0,18.0,185.0,196.0,,2.0,1.0,,,,60.0,64.0,64.0,60.0,15.0,24.0,24.0,15.0,6.0,9.0,6.0,9.0,,,10.0,16.0,15.0,10.0,0.0,0.0,0.0,0.0,1.0,,,,2.0,1.0,,,,
2010-11,321766,11,2010-11-07 15:00:00,"The Hawthorns, West Bromwich",23013.0,West Brom,Man City,0,2,2,0,L,W,0,2,2,0,1,1,1,1,,2.0,13.0,11.0,1.0,3.0,7.0,4.0,5.0,4.0,,,,1.0,,1.0,1.0,,,2.0,10.0,6.0,5.0,5.0,19.0,13.0,63.0,57.0,347.0,557.0,280.0,487.0,39.7,60.3,17.0,18.0,14.0,16.0,23.0,17.0,25.0,29.0,17.0,14.0,4.0,4.0,,,,,12.0,6.0,5.0,6.0,147.0,136.0,2.0,,,1.0,,,49.0,50.0,50.0,49.0,10.0,5.0,5.0,10.0,6.0,1.0,6.0,1.0,3.0,,15.0,18.0,16.0,15.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,,,
2010-11,321767,12,2010-11-09 19:45:00,"bet365 Stadium, Stoke",26381.0,Stoke,Birmingham,3,2,2,3,W,L,1,0,0,1,0,0,0,0,3.0,2.0,22.0,17.0,6.0,9.0,8.0,3.0,8.0,5.0,1.0,,2.0,,1.0,1.0,,1.0,1.0,1.0,17.0,10.0,9.0,7.0,34.0,28.0,77.0,72.0,307.0,364.0,198.0,252.0,47.0,53.0,11.0,20.0,10.0,13.0,18.0,7.0,29.0,48.0,14.0,17.0,6.0,6.0,1.0,,1.0,1.0,4.0,9.0,19.0,9.0,211.0,202.0,2.0,3.0,,,,,59.0,54.0,54.0,59.0,31.0,21.0,21.0,31.0,10.0,4.0,10.0,4.0,1.0,,8.0,9.0,8.0,8.0,0.0,0.0,0.0,0.0,,,,,,3.0,,,,
2010-11,321768,12,2010-11-09 20:00:00,"White Hart Lane, London",35843.0,Spurs,Sunderland,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,24.0,8.0,7.0,2.0,10.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,15.0,7.0,9.0,2.0,30.0,12.0,87.0,82.0,426.0,348.0,325.0,243.0,57.0,43.0,18.0,22.0,13.0,17.0,17.0,16.0,17.0,58.0,11.0,33.0,1.0,6.0,,1.0,1.0,,5.0,9.0,10.0,12.0,194.0,186.0,1.0,1.0,,,,,60.0,47.0,47.0,60.0,18.0,14.0,14.0,18.0,17.0,3.0,17.0,3.0,,,7.0,16.0,15.0,6.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,,,,
2010-11,321769,12,2010-11-10 19:45:00,"Boleyn Ground, London",33023.0,West Ham,West Brom,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,10.0,20.0,5.0,5.0,3.0,10.0,2.0,5.0,1.0,,1.0,1.0,1.0,,,,,1.0,8.0,17.0,5.0,8.0,21.0,15.0,76.0,74.0,371.0,365.0,280.0,283.0,50.4,49.6,28.0,22.0,23.0,12.0,13.0,19.0,22.0,22.0,17.0,13.0,5.0,2.0,,,,,4.0,8.0,16.0,17.0,162.0,155.0,2.0,2.0,,,,,62.0,56.0,56.0,62.0,21.0,17.0,17.0,21.0,6.0,7.0,6.0,7.0,,2.0,14.0,6.0,5.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,,,,
2010-11,321770,12,2010-11-10 19:45:00,"DW Stadium, Wigan",16754.0,Wigan,Liverpool,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,13.0,10.0,6.0,2.0,2.0,6.0,5.0,2.0,,2.0,,,,2.0,,1.0,,1.0,9.0,8.0,8.0,4.0,21.0,16.0,100.0,70.0,517.0,454.0,426.0,343.0,53.3,46.7,28.0,40.0,19.0,30.0,29.0,10.0,16.0,29.0,6.0,17.0,2.0,5.0,,,,,10.0,13.0,24.0,16.0,182.0,181.0,1.0,1.0,,,,,65.0,66.0,66.0,65.0,14.0,8.0,8.0,14.0,5.0,4.0,5.0,4.0,,,10.0,11.0,10.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,
2010-11,321771,12,2010-11-10 19:45:00,"Molineux Stadium, Wolverhampton",27329.0,Wolves,Arsenal,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,18.0,14.0,3.0,5.0,8.0,5.0,7.0,4.0,2.0,4.0,,2.0,2.0,5.0,,2.0,,2.0,11.0,10.0,6.0,5.0,30.0,15.0,84.0,49.0,466.0,440.0,361.0,344.0,52.0,48.0,12.0,25.0,11.0,16.0,12.0,17.0,25.0,47.0,15.0,28.0,5.0,6.0,3.0,1.0,,,4.0,7.0,12.0,5.0,187.0,163.0,2.0,,,1.0,,,46.0,53.0,53.0,46.0,13.0,17.0,17.0,13.0,5.0,3.0,5.0,3.0,4.0,,7.0,14.0,14.0,7.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,
2010-11,321772,12,2010-11-10 19:45:00,"Villa Park, Birmingham",34330.0,Aston Villa,Blackpool,3,2,2,3,W,L,1,1,1,1,0,0,0,0,3.0,2.0,21.0,14.0,8.0,3.0,9.0,7.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,,3.0,2.0,17.0,12.0,9.0,6.0,14.0,19.0,52.0,72.0,331.0,511.0,229.0,397.0,40.6,59.4,17.0,12.0,9.0,10.0,15.0,13.0,27.0,35.0,12.0,19.0,4.0,5.0,,1.0,,,7.0,4.0,5.0,10.0,169.0,189.0,2.0,3.0,,,,,49.0,39.0,39.0,49.0,18.0,11.0,11.0,18.0,10.0,8.0,10.0,8.0,1.0,,10.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,,,
2010-11,321773,12,2010-11-10 19:45:00,"Stamford Bridge, London",41593.0,Chelsea,Fulham,1,0,0,1,W,L,1,0,0,1,1,0,0,1,1.0,,21.0,8.0,9.0,3.0,9.0,2.0,3.0,3.0,5.0,,1.0,,6.0,,,,1.0,,15.0,7.0,6.0,5.0,18.0,14.0,83.0,65.0,535.0,388.0,450.0,299.0,57.3,42.7,18.0,25.0,17.0,19.0,22.0,17.0,22.0,29.0,12.0,13.0,3.0,5.0,1.0,,,,9.0,16.0,12.0,15.0,164.0,159.0,,1.0,1.0,,,,64.0,58.0,58.0,64.0,15.0,9.0,9.0,15.0,4.0,4.0,4.0,4.0,1.0,,14.0,15.0,15.0,14.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,
2010-11,321774,12,2010-11-10 20:00:00,"Goodison Park, Liverpool",31808.0,Everton,Bolton,1,1,1,1,D,D,0,0,0,0,1,0,0,1,1.0,1.0,27.0,12.0,7.0,3.0,12.0,5.0,8.0,4.0,,3.0,,1.0,1.0,2.0,,1.0,1.0,1.0,19.0,10.0,10.0,6.0,25.0,22.0,89.0,70.0,429.0,234.0,357.0,146.0,64.3,35.7,15.0,27.0,10.0,19.0,11.0,14.0,36.0,62.0,15.0,33.0,3.0,9.0,,,,,5.0,8.0,23.0,9.0,174.0,172.0,1.0,1.0,,,,,47.0,64.0,64.0,47.0,12.0,23.0,23.0,12.0,15.0,9.0,15.0,10.0,1.0,1.0,10.0,12.0,12.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,
2010-11,321775,12,2010-11-10 20:00:00,"Etihad Stadium, Manchester",47210.0,Man City,Man Utd,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,9.0,10.0,2.0,3.0,4.0,2.0,3.0,5.0,,,,,,,,,,,4.0,9.0,2.0,7.0,13.0,19.0,46.0,69.0,477.0,561.0,401.0,479.0,46.6,53.4,22.0,24.0,15.0,18.0,13.0,21.0,27.0,22.0,16.0,12.0,5.0,3.0,,,,,4.0,2.0,13.0,16.0,152.0,151.0,,,1.0,1.0,,,44.0,45.0,45.0,44.0,8.0,6.0,6.0,8.0,8.0,5.0,8.0,5.0,,,11.0,12.0,12.0,11.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,
2010-11,321776,12,2010-11-10 19:45:00,"St. James' Park, Newcastle",41053.0,Newcastle,Blackburn,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,8.0,7.0,1.0,3.0,4.0,2.0,3.0,2.0,,,1.0,2.0,,,,,1.0,1.0,4.0,2.0,2.0,1.0,29.0,22.0,76.0,70.0,488.0,266.0,373.0,160.0,64.3,35.7,12.0,21.0,5.0,16.0,21.0,23.0,20.0,46.0,10.0,27.0,2.0,3.0,,2.0,1.0,,10.0,3.0,6.0,7.0,190.0,182.0,2.0,1.0,,,,,46.0,63.0,63.0,46.0,13.0,17.0,17.0,13.0,4.0,1.0,4.0,1.0,1.0,3.0,16.0,21.0,18.0,15.0,0.0,0.0,0.0,0.0,,,,,2.0,6.0,,,,
2010-11,321777,13,2010-11-13 12:45:00,"Villa Park, Birmingham",40073.0,Aston Villa,Man Utd,2,2,2,2,D,D,0,0,0,0,0,0,0,0,2.0,2.0,17.0,16.0,5.0,4.0,8.0,6.0,4.0,6.0,3.0,1.0,2.0,,2.0,1.0,2.0,,1.0,2.0,11.0,9.0,5.0,4.0,20.0,16.0,53.0,78.0,304.0,481.0,183.0,378.0,40.7,59.3,27.0,7.0,17.0,5.0,17.0,19.0,34.0,40.0,16.0,15.0,7.0,4.0,1.0,1.0,,,4.0,5.0,6.0,17.0,197.0,217.0,2.0,2.0,,,,,53.0,46.0,46.0,53.0,12.0,24.0,24.0,12.0,9.0,7.0,9.0,7.0,1.0,1.0,11.0,9.0,9.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,6.0,,,,
2010-11,321778,13,2010-11-14 16:10:00,"Stamford Bridge, London",41072.0,Chelsea,Sunderland,0,3,3,0,L,W,0,1,1,0,0,0,0,0,,3.0,14.0,21.0,3.0,9.0,6.0,9.0,5.0,3.0,,2.0,,1.0,,3.0,,,,1.0,9.0,13.0,4.0,6.0,25.0,19.0,78.0,68.0,441.0,326.0,349.0,228.0,58.3,41.7,16.0,32.0,9.0,22.0,12.0,10.0,19.0,38.0,14.0,20.0,3.0,5.0,1.0,,1.0,,10.0,12.0,23.0,12.0,185.0,166.0,3.0,,,1.0,,,56.0,68.0,68.0,56.0,15.0,15.0,15.0,15.0,6.0,3.0,6.0,3.0,1.0,1.0,12.0,14.0,13.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,,,
2010-11,321779,13,2010-11-14 14:00:00,"Goodison Park, Liverpool",36279.0,Everton,Arsenal,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,19.0,13.0,6.0,5.0,7.0,5.0,6.0,3.0,3.0,1.0,1.0,,2.0,1.0,,,1.0,2.0,13.0,11.0,8.0,7.0,29.0,15.0,101.0,78.0,413.0,452.0,305.0,354.0,48.8,51.2,24.0,19.0,20.0,17.0,13.0,18.0,21.0,41.0,14.0,13.0,3.0,6.0,,,,,8.0,15.0,15.0,16.0,177.0,175.0,2.0,1.0,,,,,69.0,57.0,57.0,69.0,16.0,15.0,15.0,16.0,8.0,2.0,9.0,2.0,1.0,,16.0,14.0,14.0,15.0,0.0,0.0,0.0,0.0,,,,,5.0,1.0,,,,
2010-11,321780,13,2010-11-13 15:00:00,"Etihad Stadium, Manchester",44321.0,Man City,Birmingham,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,24.0,7.0,7.0,4.0,9.0,3.0,8.0,,1.0,,,,1.0,,,,,,18.0,5.0,12.0,2.0,21.0,17.0,69.0,85.0,499.0,339.0,423.0,240.0,59.5,40.5,11.0,18.0,8.0,11.0,11.0,14.0,28.0,35.0,11.0,15.0,,8.0,,2.0,,,2.0,8.0,12.0,4.0,168.0,174.0,,,1.0,1.0,,,40.0,53.0,53.0,40.0,10.0,18.0,18.0,10.0,6.0,4.0,6.0,4.0,,1.0,16.0,11.0,11.0,15.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,
2010-11,321781,13,2010-11-13 15:00:00,"St. James' Park, Newcastle",44686.0,Newcastle,Fulham,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,16.0,12.0,4.0,4.0,7.0,5.0,5.0,3.0,3.0,,,,3.0,,,1.0,,,11.0,10.0,6.0,7.0,34.0,24.0,75.0,70.0,420.0,353.0,316.0,252.0,54.0,46.0,10.0,21.0,6.0,15.0,20.0,19.0,33.0,45.0,9.0,24.0,3.0,4.0,,,,,8.0,15.0,8.0,6.0,196.0,186.0,,,1.0,1.0,,,71.0,56.0,56.0,71.0,24.0,16.0,16.0,24.0,5.0,5.0,5.0,5.0,2.0,1.0,11.0,22.0,22.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,5.0,,,,
