season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,expectedAssists_h,expectedAssists_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,totalDistance_h,totalDistance_a
2025-26,2562075,19,2025-12-30 20:15:00,"Emirates Stadium, London",60279.0,Arsenal,Aston Villa,4,1,1,4,W,L,0,0,0,0,0,0,0,0,4.0,1.0,22.0,11.0,7.0,3.0,8.0,4.0,7.0,4.0,3.0436,2.517,2.7188,1.6411,3.0,1.0,2.0,1.0,4.0,4.0,,2.0,1.5294,0.39818,3.0,,17.0,7.0,11.0,4.0,27.0,21.0,51.0,23.0,351.0,416.0,302.0,362.0,46.3,53.7,38.0,21.0,17.0,10.0,7.0,3.0,8.0,3.0,17.0,17.0,17.0,17.0,5.0,4.0,4.0,7.0,1.0,1.0,,2.0,8.0,5.0,6.0,10.0,75.0,95.0,2.0,3.0,1.0,4.0,1.6411,2.7188,,,0.0,0.0,38.0,44.0,44.0,38.0,7.0,9.0,9.0,7.0,3.0,3.0,3.0,3.0,,1.0,18.0,9.0,9.0,17.0,0.0,0.0,0.0,0.0,,,0.0,0.0,4.0,1.0,110547.88,102972.69
2025-26,2562076,19,2026-01-01 20:00:00,"Gtech Community Stadium, Brentford",17141.0,Brentford,Spurs,0,0,0,0,D,D,0,0,0,0,0,0,0,0,0.0,0.0,7.0,9.0,2.0,3.0,3.0,2.0,2.0,4.0,0.9238,0.8623,0.2865,0.8925,1.0,,,,1.0,,,,1.31973,0.64454,,,4.0,6.0,3.0,5.0,32.0,24.0,72.0,48.0,515.0,412.0,426.0,324.0,55.9,44.1,20.0,18.0,18.0,18.0,12.0,13.0,9.0,10.0,20.0,33.0,20.0,33.0,5.0,9.0,5.0,2.0,,1.0,,,9.0,3.0,10.0,9.0,153.0,141.0,2.0,2.0,0.0,0.0,0.8925,0.2865,1.0,1.0,0.0,0.0,48.0,53.0,53.0,48.0,17.0,18.0,18.0,17.0,3.0,1.0,3.0,1.0,,,8.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,,,0.0,0.0,4.0,,111686.05,107099.52
2025-26,2562077,19,2025-12-30 19:30:00,"Turf Moor, Burnley",21020.0,Burnley,Newcastle,1,3,3,1,L,W,1,2,2,1,0,0,0,0,1.0,3.0,15.0,20.0,4.0,9.0,8.0,5.0,3.0,6.0,1.0874,2.314,0.3995,2.4785,2.0,4.0,,1.0,2.0,6.0,1.0,,0.792824,0.801477,1.0,,15.0,10.0,7.0,6.0,25.0,21.0,54.0,45.0,439.0,467.0,349.0,389.0,48.1,51.9,27.0,23.0,21.0,19.0,14.0,10.0,11.0,11.0,27.0,36.0,27.0,36.0,8.0,3.0,8.0,4.0,1.0,2.0,2.0,,6.0,5.0,7.0,11.0,147.0,138.0,4.0,2.0,3.0,1.0,2.4785,0.3995,,,0.0,0.0,51.0,57.0,57.0,51.0,22.0,23.0,23.0,22.0,3.0,4.0,3.0,4.0,,3.0,9.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,2.0,110788.01,112387.87
2025-26,2562078,19,2025-12-30 19:30:00,"Stamford Bridge, London",39622.0,Chelsea,Bournemouth,2,2,2,2,D,D,2,2,2,2,0,0,0,0,2.0,2.0,17.0,17.0,3.0,6.0,6.0,7.0,8.0,4.0,2.3065,3.1381,2.1532,2.0183,1.0,3.0,1.0,2.0,1.0,4.0,1.0,,1.76545,0.750761,1.0,,13.0,10.0,8.0,5.0,45.0,32.0,64.0,42.0,563.0,269.0,483.0,197.0,67.2,32.8,52.0,23.0,17.0,16.0,9.0,12.0,8.0,17.0,29.0,41.0,29.0,41.0,6.0,7.0,4.0,8.0,,,,,9.0,11.0,4.0,7.0,136.0,119.0,4.0,2.0,2.0,2.0,2.0183,2.1532,,,0.0,0.0,66.0,45.0,45.0,66.0,26.0,15.0,15.0,26.0,12.0,3.0,12.0,3.0,,4.0,5.0,12.0,12.0,5.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,,1.0,107155.9,109239.28
2025-26,2562079,19,2026-01-01 17:30:00,"Selhurst Park, London",25111.0,Crystal Palace,Fulham,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,11.0,17.0,2.0,5.0,5.0,6.0,4.0,6.0,1.9324,1.7565,1.3725,1.5633,1.0,1.0,1.0,,2.0,3.0,1.0,1.0,0.80854,1.21642,1.0,1.0,7.0,11.0,3.0,8.0,29.0,28.0,54.0,75.0,388.0,586.0,299.0,502.0,40.0,60.0,37.0,31.0,14.0,16.0,9.0,9.0,9.0,9.0,29.0,35.0,29.0,35.0,9.0,8.0,6.0,3.0,1.0,,,,5.0,7.0,5.0,7.0,131.0,123.0,4.0,1.0,1.0,1.0,1.5633,1.3725,,,0.0,0.0,46.0,51.0,51.0,46.0,15.0,23.0,23.0,15.0,6.0,3.0,6.0,3.0,,,7.0,10.0,10.0,7.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.0,1.0,116466.86,111727.02
2025-26,2562080,19,2026-01-01 17:30:00,"Anfield, Liverpool",60343.0,Liverpool,Leeds,0,0,0,0,D,D,0,0,0,0,0,0,0,0,0.0,0.0,19.0,4.0,4.0,2.0,7.0,1.0,8.0,1.0,2.0781,0.6946,0.7617,0.9702,2.0,,,,2.0,1.0,,,1.50452,0.141756,,,15.0,1.0,9.0,1.0,37.0,21.0,90.0,50.0,636.0,295.0,549.0,194.0,68.3,31.7,35.0,11.0,8.0,18.0,3.0,10.0,6.0,11.0,21.0,37.0,21.0,37.0,13.0,6.0,1.0,8.0,1.0,1.0,,,8.0,12.0,11.0,5.0,151.0,144.0,2.0,4.0,0.0,0.0,0.9702,0.7617,1.0,1.0,0.0,0.0,53.0,58.0,58.0,53.0,26.0,22.0,22.0,26.0,8.0,3.0,8.0,3.0,1.0,,10.0,8.0,7.0,10.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.0,1.0,108675.42,113320.3
2025-26,2562081,19,2025-12-30 20:15:00,"Old Trafford, Manchester",73941.0,Man Utd,Wolves,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,15.0,11.0,6.0,4.0,5.0,5.0,4.0,2.0,0.8375,1.1621,0.7276,1.0204,2.0,1.0,,,2.0,2.0,1.0,,0.702095,0.558594,,,12.0,7.0,8.0,4.0,35.0,21.0,58.0,36.0,506.0,397.0,450.0,335.0,56.1,43.9,21.0,23.0,21.0,20.0,14.0,9.0,4.0,10.0,16.0,28.0,16.0,28.0,5.0,9.0,1.0,4.0,,,,1.0,10.0,5.0,14.0,7.0,111.0,108.0,3.0,5.0,1.0,1.0,1.0204,0.7276,,,0.0,0.0,48.0,55.0,55.0,48.0,10.0,16.0,16.0,10.0,8.0,4.0,8.0,4.0,,1.0,9.0,12.0,12.0,9.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0,1.0,109259.24,110962.44
2025-26,2562082,19,2025-12-30 19:30:00,"The City Ground, Nottingham",30617.0,Nott'm Forest,Everton,0,2,2,0,L,W,0,1,1,0,0,0,0,0,0.0,2.0,21.0,11.0,6.0,3.0,8.0,4.0,7.0,4.0,1.5504,1.2575,0.9432,0.8576,1.0,3.0,,2.0,1.0,1.0,,,2.37164,0.920168,,2.0,15.0,8.0,10.0,6.0,71.0,15.0,85.0,46.0,665.0,301.0,600.0,223.0,69.7,30.3,42.0,18.0,21.0,23.0,14.0,11.0,5.0,9.0,12.0,53.0,12.0,53.0,7.0,7.0,4.0,7.0,,,,,7.0,16.0,14.0,13.0,154.0,134.0,1.0,6.0,2.0,0.0,0.8576,0.9432,,1.0,0.0,0.0,58.0,63.0,63.0,58.0,13.0,25.0,25.0,13.0,9.0,2.0,9.0,2.0,1.0,1.0,11.0,9.0,8.0,8.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,113784.04,116959.24
2025-26,2562083,19,2026-01-01 20:00:00,"Stadium of Light, Sunderland",46920.0,Sunderland,Man City,0,0,0,0,D,D,0,0,0,0,0,0,0,0,0.0,0.0,10.0,14.0,4.0,4.0,4.0,5.0,2.0,5.0,0.883,2.2421,0.6132,0.7447,2.0,5.0,,,2.0,5.0,,1.0,0.527424,1.64621,,,6.0,9.0,4.0,7.0,21.0,34.0,60.0,62.0,304.0,640.0,221.0,548.0,32.3,67.7,22.0,52.0,18.0,23.0,15.0,17.0,17.0,12.0,31.0,21.0,31.0,21.0,11.0,7.0,5.0,2.0,,1.0,,,16.0,9.0,15.0,8.0,138.0,138.0,4.0,4.0,0.0,0.0,0.7447,0.6132,1.0,1.0,0.0,0.0,47.0,57.0,57.0,47.0,14.0,9.0,9.0,14.0,3.0,5.0,3.0,5.0,,,9.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,113428.77,116007.46
2025-26,2562084,19,2025-12-30 19:30:00,"London Stadium, London",62438.0,West Ham,Brighton,2,2,2,2,D,D,2,1,1,2,0,0,0,0,2.0,2.0,10.0,16.0,4.0,6.0,3.0,6.0,3.0,4.0,2.06,2.9414,1.9461,2.7004,3.0,1.0,2.0,2.0,2.0,2.0,,1.0,0.510639,0.404563,1.0,,8.0,11.0,6.0,8.0,22.0,33.0,50.0,61.0,335.0,541.0,251.0,466.0,38.5,61.5,21.0,31.0,27.0,13.0,14.0,10.0,9.0,16.0,27.0,24.0,27.0,24.0,5.0,12.0,4.0,2.0,1.0,,1.0,1.0,8.0,4.0,10.0,12.0,133.0,140.0,5.0,2.0,2.0,2.0,2.7004,1.9461,,,0.0,0.0,58.0,50.0,50.0,58.0,12.0,18.0,18.0,12.0,5.0,5.0,5.0,5.0,1.0,,11.0,18.0,16.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,116079.27,117067.52
2025-26,2562085,20,2026-01-03 17:30:00,"Vitality Stadium, Bournemouth",11240.0,Bournemouth,Arsenal,2,3,3,2,L,W,1,1,1,1,0,0,0,0,2.0,3.0,15.0,12.0,3.0,5.0,7.0,3.0,5.0,4.0,1.4349,1.1299,1.0977,1.7265,,1.0,1.0,2.0,,,,,0.452976,0.668198,1.0,2.0,9.0,10.0,4.0,7.0,27.0,28.0,62.0,60.0,339.0,462.0,259.0,368.0,43.0,57.0,13.0,28.0,16.0,25.0,12.0,11.0,4.0,7.0,37.0,30.0,37.0,30.0,11.0,7.0,4.0,5.0,1.0,1.0,,1.0,7.0,8.0,13.0,6.0,139.0,142.0,2.0,1.0,3.0,2.0,1.7265,1.0977,,,0.0,0.0,48.0,65.0,65.0,48.0,17.0,21.0,21.0,17.0,7.0,5.0,7.0,5.0,2.0,2.0,13.0,8.0,8.0,12.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,110397.12,115704.75
2025-26,2562086,20,2026-01-03 12:30:00,"Villa Park, Birmingham",43039.0,Aston Villa,Nott'm Forest,3,1,1,3,W,L,1,0,0,1,0,0,0,0,3.0,1.0,11.0,10.0,4.0,5.0,3.0,3.0,4.0,2.0,1.5929,0.8866,1.4533,1.6719,2.0,2.0,1.0,1.0,1.0,1.0,,,1.01035,0.505725,3.0,1.0,7.0,7.0,7.0,4.0,46.0,14.0,65.0,18.0,645.0,239.0,579.0,170.0,72.7,27.3,46.0,13.0,18.0,19.0,9.0,8.0,11.0,14.0,12.0,28.0,12.0,28.0,4.0,10.0,2.0,4.0,2.0,1.0,,1.0,8.0,4.0,8.0,16.0,126.0,115.0,4.0,1.0,1.0,3.0,1.6719,1.4533,,,0.0,0.0,49.0,43.0,43.0,49.0,10.0,6.0,6.0,10.0,4.0,4.0,4.0,4.0,,,10.0,20.0,18.0,10.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,4.0,109488.77,107644.21
2025-26,2562087,20,2026-01-03 15:00:00,"American Express Stadium, Falmer",31373.0,Brighton,Burnley,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,0.0,15.0,5.0,4.0,3.0,7.0,2.0,4.0,,1.4494,0.2965,0.7218,0.1589,2.0,,1.0,,1.0,,1.0,1.0,0.977638,0.278434,1.0,,10.0,2.0,4.0,1.0,18.0,21.0,39.0,43.0,608.0,396.0,546.0,325.0,59.9,40.1,26.0,12.0,17.0,25.0,10.0,13.0,6.0,3.0,25.0,21.0,25.0,21.0,8.0,9.0,1.0,4.0,,1.0,,1.0,8.0,8.0,11.0,9.0,122.0,124.0,2.0,2.0,0.0,2.0,0.1589,0.7218,1.0,,0.0,0.0,59.0,53.0,53.0,59.0,19.0,13.0,13.0,19.0,4.0,4.0,4.0,4.0,3.0,1.0,7.0,17.0,15.0,7.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0,1.0,113926.1,112353.33
2025-26,2562088,20,2026-01-04 15:00:00,"Hill Dickinson Stadium, Liverpool",52514.0,Everton,Brentford,2,4,4,2,L,W,0,1,1,0,0,0,0,0,2.0,4.0,14.0,11.0,6.0,7.0,3.0,2.0,5.0,2.0,0.8898,2.6562,1.1633,3.0962,1.0,6.0,1.0,4.0,1.0,2.0,,,0.909048,1.32802,2.0,4.0,13.0,9.0,11.0,9.0,35.0,25.0,53.0,61.0,364.0,455.0,286.0,355.0,45.4,54.6,31.0,23.0,24.0,16.0,15.0,8.0,7.0,10.0,22.0,24.0,22.0,24.0,9.0,9.0,2.0,6.0,1.0,2.0,1.0,,6.0,13.0,11.0,12.0,146.0,150.0,3.0,4.0,4.0,2.0,3.0962,1.1633,,,0.0,0.0,73.0,54.0,54.0,73.0,29.0,24.0,24.0,29.0,4.0,5.0,4.0,5.0,1.0,,9.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,110142.79,113650.12
2025-26,2562089,20,2026-01-04 15:15:00,"Craven Cottage, London",27547.0,Fulham,Liverpool,2,2,2,2,D,D,1,0,0,1,0,0,0,0,2.0,2.0,8.0,10.0,2.0,2.0,3.0,5.0,3.0,3.0,0.7382,1.3715,1.2116,1.2138,1.0,2.0,1.0,2.0,,1.0,1.0,1.0,0.379962,1.23721,2.0,1.0,6.0,7.0,5.0,3.0,21.0,37.0,39.0,87.0,462.0,639.0,386.0,563.0,41.9,58.1,15.0,33.0,15.0,7.0,9.0,5.0,10.0,5.0,40.0,24.0,40.0,24.0,8.0,5.0,3.0,2.0,,,2.0,,4.0,5.0,3.0,10.0,116.0,134.0,,,2.0,2.0,1.2138,1.2116,,,0.0,0.0,37.0,30.0,30.0,37.0,13.0,9.0,9.0,13.0,3.0,8.0,3.0,8.0,,,11.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,4.0,114707.91,112575.92
2025-26,2562090,20,2026-01-04 12:30:00,"Elland Road, Leeds",36909.0,Leeds,Man Utd,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,11.0,15.0,3.0,2.0,6.0,8.0,2.0,5.0,0.899,1.5849,1.5242,0.3914,1.0,3.0,1.0,,,3.0,1.0,1.0,0.834347,0.861719,1.0,1.0,8.0,11.0,4.0,5.0,42.0,25.0,67.0,66.0,425.0,529.0,312.0,419.0,45.4,54.6,25.0,22.0,18.0,25.0,10.0,15.0,17.0,8.0,23.0,38.0,23.0,38.0,7.0,15.0,4.0,2.0,,,,,5.0,4.0,13.0,11.0,180.0,162.0,1.0,2.0,1.0,1.0,0.3914,1.5242,,,0.0,0.0,54.0,55.0,55.0,54.0,23.0,16.0,16.0,23.0,6.0,4.0,6.0,4.0,,,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,3.0,113021.56,107478.02
2025-26,2562091,20,2026-01-04 17:30:00,"Etihad Stadium, Manchester",52503.0,Man City,Chelsea,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,14.0,8.0,3.0,3.0,6.0,4.0,5.0,1.0,1.0173,1.8509,1.2312,1.897,,1.0,,1.0,,2.0,1.0,,0.764211,0.58246,,,12.0,4.0,7.0,1.0,33.0,11.0,57.0,24.0,580.0,436.0,504.0,363.0,57.3,42.7,35.0,16.0,24.0,20.0,18.0,10.0,9.0,14.0,6.0,23.0,6.0,23.0,13.0,9.0,1.0,5.0,,2.0,,,7.0,9.0,14.0,11.0,127.0,121.0,2.0,2.0,1.0,1.0,1.897,1.2312,,,0.0,0.0,57.0,39.0,39.0,57.0,10.0,3.0,3.0,10.0,8.0,2.0,8.0,2.0,,,12.0,14.0,14.0,9.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,2.0,119542.93,113013.71
2025-26,2562092,20,2026-01-04 15:00:00,"St. James' Park, Newcastle",51979.0,Newcastle,Crystal Palace,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,0.0,12.0,11.0,7.0,1.0,3.0,5.0,2.0,5.0,2.079,0.7016,2.6492,0.0405,3.0,1.0,2.0,,3.0,1.0,1.0,,1.98372,1.13317,1.0,,8.0,7.0,6.0,3.0,39.0,31.0,62.0,43.0,494.0,344.0,408.0,239.0,59.4,40.6,35.0,26.0,16.0,28.0,9.0,11.0,7.0,11.0,35.0,45.0,35.0,45.0,13.0,14.0,5.0,2.0,,,,,8.0,15.0,14.0,12.0,162.0,158.0,1.0,5.0,0.0,2.0,0.0405,2.6492,1.0,,0.0,0.0,62.0,57.0,57.0,62.0,20.0,17.0,17.0,20.0,8.0,6.0,8.0,6.0,1.0,,5.0,12.0,11.0,4.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.0,2.0,112524.15,111750.21
2025-26,2562093,20,2026-01-04 15:00:00,"Tottenham Hotspur Stadium, London",60877.0,Spurs,Sunderland,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,13.0,10.0,5.0,3.0,6.0,4.0,2.0,3.0,1.1812,0.4363,1.1573,1.6161,2.0,,1.0,,1.0,,,1.0,0.850995,0.565332,1.0,1.0,10.0,8.0,5.0,5.0,30.0,44.0,53.0,54.0,361.0,382.0,284.0,294.0,48.7,51.3,33.0,20.0,15.0,17.0,12.0,13.0,8.0,9.0,33.0,27.0,33.0,27.0,10.0,8.0,3.0,2.0,1.0,1.0,,,7.0,10.0,11.0,8.0,131.0,138.0,2.0,3.0,1.0,1.0,1.6161,1.1573,,,0.0,0.0,51.0,60.0,60.0,51.0,20.0,27.0,27.0,20.0,3.0,5.0,3.0,5.0,1.0,,9.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,,,0.0,0.0,4.0,2.0,110674.84,111969.2
2025-26,2562094,20,2026-01-03 15:00:00,"Molineux Stadium, Wolverhampton",29874.0,Wolves,West Ham,3,0,0,3,W,L,3,0,0,3,0,0,0,0,3.0,0.0,11.0,6.0,8.0,,3.0,6.0,,1.0,1.8701,0.2515,2.1423,,2.0,,2.0,,1.0,,,,0.917337,0.783678,2.0,,8.0,4.0,6.0,,23.0,40.0,34.0,80.0,301.0,624.0,234.0,546.0,32.8,67.2,14.0,25.0,23.0,27.0,12.0,17.0,9.0,6.0,34.0,15.0,34.0,15.0,8.0,11.0,1.0,,,,,,8.0,6.0,13.0,13.0,128.0,134.0,,5.0,0.0,3.0,,2.1423,1.0,,0.0,0.0,54.0,58.0,58.0,54.0,15.0,13.0,13.0,15.0,6.0,7.0,6.0,7.0,,2.0,11.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,114061.95,107817.66
2025-26,2562095,21,2026-01-07 19:30:00,"Vitality Stadium, Bournemouth",11212.0,Bournemouth,Spurs,3,2,2,3,W,L,2,1,1,2,0,0,0,0,3.0,2.0,11.0,16.0,3.0,4.0,3.0,7.0,5.0,5.0,1.2672,1.2459,1.4682,1.7806,1.0,2.0,1.0,,,2.0,,1.0,0.992415,1.03504,3.0,1.0,5.0,11.0,4.0,6.0,20.0,31.0,44.0,44.0,321.0,434.0,240.0,336.0,42.1,57.9,14.0,29.0,17.0,24.0,8.0,16.0,10.0,5.0,35.0,15.0,35.0,15.0,7.0,7.0,5.0,5.0,,1.0,,,14.0,4.0,10.0,3.0,131.0,155.0,2.0,,2.0,3.0,1.7806,1.4682,,,0.0,0.0,50.0,73.0,73.0,50.0,19.0,16.0,16.0,19.0,3.0,7.0,3.0,7.0,1.0,1.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,4.0,,110741.06,109710.23
2025-26,2562096,21,2026-01-08 20:00:00,"Emirates Stadium, London",60258.0,Arsenal,Liverpool,0,0,0,0,D,D,0,0,0,0,0,0,0,0,0.0,0.0,9.0,8.0,4.0,,1.0,5.0,4.0,3.0,0.5739,0.3146,0.6784,,1.0,,,,1.0,,,1.0,0.714662,0.356583,,,7.0,3.0,6.0,2.0,31.0,8.0,51.0,63.0,459.0,509.0,396.0,453.0,47.6,52.4,24.0,11.0,11.0,10.0,6.0,7.0,7.0,8.0,15.0,23.0,15.0,23.0,4.0,6.0,3.0,4.0,2.0,,,,10.0,8.0,2.0,8.0,101.0,99.0,,4.0,0.0,0.0,,0.6784,1.0,1.0,0.0,0.0,33.0,35.0,35.0,33.0,6.0,5.0,5.0,6.0,3.0,,3.0,,,,10.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,1.0,112664.25,104890.87
2025-26,2562097,21,2026-01-07 19:30:00,"Gtech Community Stadium, Brentford",17016.0,Brentford,Sunderland,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,0.0,18.0,11.0,6.0,3.0,7.0,4.0,5.0,4.0,3.2432,1.7221,3.1614,0.9991,5.0,1.0,3.0,,2.0,2.0,4.0,,1.5013,0.600465,3.0,,14.0,5.0,8.0,2.0,42.0,21.0,41.0,55.0,392.0,389.0,328.0,314.0,50.5,49.5,42.0,21.0,8.0,7.0,3.0,6.0,8.0,10.0,22.0,26.0,22.0,26.0,4.0,5.0,4.0,3.0,,3.0,,,3.0,4.0,1.0,5.0,108.0,114.0,3.0,3.0,0.0,3.0,0.9991,3.1614,1.0,,0.0,0.0,42.0,41.0,41.0,42.0,17.0,18.0,18.0,17.0,7.0,4.0,7.0,4.0,,1.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,111938.06,106216.92
2025-26,2562098,21,2026-01-07 20:15:00,"Turf Moor, Burnley",21047.0,Burnley,Man Utd,2,2,2,2,D,D,1,0,0,1,0,0,0,0,2.0,2.0,7.0,30.0,1.0,10.0,1.0,13.0,5.0,7.0,0.2366,2.5466,0.8794,2.3985,,4.0,,2.0,,3.0,,2.0,0.127613,1.91313,1.0,2.0,6.0,21.0,5.0,14.0,11.0,37.0,36.0,74.0,315.0,593.0,240.0,519.0,34.6,65.4,9.0,43.0,16.0,19.0,10.0,16.0,7.0,6.0,25.0,13.0,25.0,13.0,9.0,12.0,9.0,5.0,2.0,,,,16.0,10.0,9.0,10.0,128.0,126.0,6.0,,2.0,2.0,2.3985,0.8794,,,0.0,1.0,42.0,65.0,65.0,42.0,9.0,22.0,22.0,9.0,2.0,6.0,2.0,6.0,,1.0,9.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0,,115006.42,113608.34
2025-26,2562099,21,2026-01-07 19:30:00,"Selhurst Park, London",24841.0,Crystal Palace,Aston Villa,0,0,0,0,D,D,0,0,0,0,0,0,0,0,0.0,0.0,11.0,15.0,5.0,3.0,2.0,7.0,4.0,5.0,1.5006,1.7393,1.585,0.758,1.0,3.0,,,3.0,3.0,,1.0,0.93503,0.931999,,,7.0,11.0,5.0,7.0,27.0,33.0,46.0,49.0,369.0,537.0,297.0,470.0,40.9,59.1,21.0,37.0,20.0,14.0,6.0,8.0,4.0,9.0,31.0,21.0,31.0,21.0,10.0,5.0,5.0,4.0,,,,,7.0,2.0,9.0,11.0,111.0,128.0,4.0,5.0,0.0,0.0,0.758,1.585,1.0,1.0,0.0,0.0,36.0,38.0,38.0,36.0,11.0,10.0,10.0,11.0,3.0,5.0,3.0,5.0,,2.0,8.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,,109217.25,108122.23
2025-26,2562100,21,2026-01-07 19:30:00,"Hill Dickinson Stadium, Liverpool",51768.0,Everton,Wolves,1,1,1,1,D,D,1,0,0,1,2,0,0,2,1.0,1.0,13.0,13.0,2.0,4.0,8.0,6.0,3.0,3.0,0.8892,0.7253,0.9373,1.7081,2.0,1.0,1.0,1.0,1.0,,1.0,,0.708394,0.611826,1.0,1.0,10.0,12.0,4.0,6.0,28.0,38.0,43.0,67.0,364.0,434.0,296.0,367.0,45.4,54.6,30.0,28.0,17.0,16.0,8.0,9.0,6.0,5.0,42.0,24.0,42.0,24.0,6.0,10.0,3.0,3.0,1.0,,,,5.0,8.0,8.0,12.0,113.0,124.0,3.0,1.0,1.0,1.0,1.7081,0.9373,,,0.0,0.0,69.0,57.0,57.0,69.0,31.0,24.0,24.0,31.0,2.0,7.0,2.0,7.0,3.0,,13.0,15.0,14.0,13.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,103561.49,104498.7
