season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,ownGoals_h,ownGoals_a
2012-13,442092,10,2012-11-03 15:00:00,"Carrow Road, Norwich",26072,Norwich,Stoke,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,14.0,9.0,4.0,4.0,5.0,5.0,5.0,,2.0,1.0,,,2.0,2.0,,,1.0,,10.0,6.0,6.0,3.0,16.0,38.0,79.0,78.0,348.0,471.0,250.0,361.0,43.6,56.4,,,21.0,13.0,15.0,11.0,10.0,19.0,43.0,37.0,20.0,25.0,,5.0,1.0,,,,6.0,4.0,10.0,14.0,188.0,189.0,,,,1.0,1.0,,55.0,64.0,64.0,55.0,16.0,33.0,33.0,16.0,9.0,1.0,9.0,1.0,2.0,1.0,12.0,15.0,14.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2012-13,442093,10,2012-11-04 13:30:00,"MATRADE Loftus Road, London",16797,QPR,Reading,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,23.0,19.0,6.0,3.0,12.0,11.0,5.0,5.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,,17.0,15.0,9.0,7.0,16.0,19.0,51.0,78.0,356.0,279.0,271.0,186.0,56.1,43.9,,,25.0,15.0,22.0,13.0,10.0,16.0,41.0,44.0,26.0,29.0,5.0,5.0,,,,1.0,10.0,13.0,7.0,5.0,170.0,183.0,,,1.0,1.0,,,79.0,57.0,57.0,79.0,26.0,21.0,21.0,26.0,8.0,8.0,8.0,8.0,1.0,2.0,11.0,17.0,15.0,11.0,0.0,0.0,0.0,0.0,,,,,3.0,4.0,,
2012-13,442094,10,2012-11-03 15:00:00,"Stadium of Light, Sunderland",41515,Sunderland,Aston Villa,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,12.0,9.0,,3.0,10.0,4.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,,,1.0,10.0,7.0,2.0,4.0,24.0,22.0,74.0,67.0,409.0,336.0,330.0,262.0,55.6,44.4,,,20.0,20.0,16.0,13.0,17.0,16.0,26.0,60.0,15.0,27.0,2.0,2.0,,,,,2.0,5.0,14.0,13.0,159.0,158.0,,,1.0,,,1.0,58.0,54.0,53.0,57.0,16.0,23.0,22.0,15.0,6.0,7.0,6.0,7.0,1.0,,9.0,17.0,17.0,9.0,0.0,0.0,0.0,0.0,,,,,5.0,2.0,,
2012-13,442095,10,2012-11-03 15:00:00,"Swansea.com Stadium, Swansea",20527,Swansea,Chelsea,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,10.0,11.0,2.0,5.0,4.0,2.0,4.0,4.0,,,,,,,,,,1.0,7.0,6.0,5.0,5.0,19.0,13.0,59.0,55.0,481.0,442.0,426.0,381.0,52.2,47.8,,,19.0,22.0,15.0,12.0,14.0,11.0,32.0,21.0,12.0,13.0,4.0,4.0,,,,,3.0,4.0,13.0,11.0,130.0,127.0,,,1.0,1.0,,,37.0,47.0,47.0,37.0,5.0,10.0,10.0,5.0,8.0,6.0,8.0,6.0,,,12.0,10.0,9.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2012-13,442096,10,2012-11-03 15:00:00,"White Hart Lane, London",35534,Spurs,Wigan,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,13.0,7.0,5.0,3.0,3.0,3.0,5.0,1.0,,2.0,,1.0,,2.0,,,,,6.0,4.0,4.0,3.0,23.0,9.0,66.0,57.0,401.0,406.0,332.0,301.0,51.1,48.9,,,16.0,16.0,12.0,13.0,27.0,19.0,40.0,29.0,25.0,15.0,1.0,6.0,1.0,,,,5.0,6.0,7.0,8.0,153.0,159.0,,,1.0,,,1.0,50.0,47.0,47.0,50.0,17.0,14.0,14.0,17.0,9.0,2.0,9.0,2.0,2.0,,13.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,
2012-13,442097,10,2012-11-05 20:00:00,"The Hawthorns, West Bromwich",25635,West Brom,Southampton,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,17.0,10.0,3.0,3.0,10.0,5.0,4.0,2.0,2.0,1.0,1.0,,1.0,1.0,,1.0,2.0,,16.0,7.0,6.0,3.0,14.0,21.0,70.0,70.0,381.0,501.0,299.0,413.0,43.5,56.5,,,21.0,23.0,18.0,16.0,14.0,15.0,31.0,21.0,18.0,14.0,2.0,4.0,,,,,2.0,4.0,14.0,12.0,154.0,154.0,,,,2.0,1.0,,55.0,51.0,51.0,55.0,19.0,19.0,19.0,19.0,8.0,6.0,8.0,6.0,1.0,,7.0,11.0,11.0,7.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,
2012-13,442098,10,2012-11-03 17:30:00,"Boleyn Ground, London",35005,West Ham,Man City,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,6.0,22.0,,5.0,5.0,12.0,1.0,5.0,,2.0,,,,3.0,1.0,,,,6.0,15.0,1.0,6.0,15.0,25.0,66.0,66.0,283.0,570.0,193.0,496.0,35.0,65.0,,,23.0,9.0,18.0,8.0,7.0,6.0,50.0,30.0,24.0,15.0,5.0,1.0,,,,,11.0,3.0,7.0,15.0,164.0,160.0,,,,,1.0,1.0,67.0,59.0,59.0,67.0,29.0,28.0,28.0,29.0,3.0,7.0,3.0,7.0,,2.0,11.0,12.0,12.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,
2012-13,442099,11,2012-11-10 15:00:00,"Emirates Stadium, London",60093,Arsenal,Fulham,3,3,3,3,D,D,2,2,2,2,0,0,0,0,3.0,3.0,14.0,11.0,6.0,5.0,6.0,4.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,,1.0,,3.0,2.0,12.0,8.0,6.0,5.0,39.0,22.0,69.0,42.0,565.0,447.0,498.0,378.0,56.4,43.6,23.0,17.0,23.0,14.0,14.0,12.0,12.0,18.0,18.0,37.0,6.0,20.0,2.0,2.0,1.0,1.0,1.0,,4.0,10.0,9.0,16.0,129.0,118.0,2.0,3.0,3.0,3.0,,,59.0,44.0,44.0,59.0,16.0,15.0,15.0,16.0,8.0,6.0,8.0,6.0,1.0,,11.0,12.0,10.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,1.0,5.0,,
2012-13,442100,11,2012-11-10 17:30:00,"Villa Park, Birmingham",40538,Aston Villa,Man Utd,2,3,3,2,L,W,1,0,0,1,0,0,0,0,2.0,3.0,8.0,20.0,3.0,5.0,2.0,9.0,3.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,6.0,16.0,5.0,9.0,19.0,28.0,57.0,83.0,283.0,670.0,218.0,598.0,30.5,69.5,,,17.0,14.0,13.0,11.0,28.0,8.0,47.0,37.0,21.0,27.0,6.0,2.0,,,,,5.0,3.0,6.0,12.0,140.0,146.0,,,3.0,2.0,,,44.0,46.0,46.0,44.0,16.0,13.0,13.0,16.0,5.0,6.0,5.0,6.0,,1.0,14.0,8.0,8.0,14.0,0.0,0.0,0.0,0.0,,,,,,3.0,1.0,
2012-13,442101,11,2012-11-11 16:00:00,"Stamford Bridge, London",41627,Chelsea,Liverpool,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,15.0,9.0,3.0,3.0,10.0,4.0,2.0,2.0,2.0,1.0,,1.0,2.0,,,,1.0,1.0,10.0,7.0,3.0,3.0,16.0,12.0,61.0,69.0,386.0,507.0,308.0,442.0,43.1,56.9,,,35.0,31.0,30.0,27.0,9.0,11.0,24.0,15.0,16.0,10.0,2.0,2.0,,3.0,,,13.0,13.0,22.0,20.0,155.0,154.0,,,1.0,1.0,,,67.0,63.0,63.0,67.0,6.0,7.0,7.0,6.0,4.0,7.0,4.0,7.0,2.0,1.0,12.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,7.0,,
2012-13,442102,11,2012-11-10 15:00:00,"Goodison Park, Liverpool",35999,Everton,Sunderland,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,18.0,9.0,6.0,3.0,6.0,3.0,6.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,2.0,1.0,16.0,7.0,12.0,5.0,31.0,23.0,86.0,55.0,537.0,326.0,440.0,240.0,62.6,37.4,,,16.0,18.0,12.0,13.0,10.0,20.0,27.0,45.0,14.0,23.0,2.0,7.0,1.0,,,,5.0,11.0,5.0,5.0,169.0,157.0,,,1.0,2.0,,,58.0,58.0,58.0,58.0,17.0,21.0,21.0,17.0,6.0,2.0,6.0,2.0,2.0,1.0,14.0,15.0,14.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2012-13,442103,11,2012-11-11 13:30:00,"Etihad Stadium, Manchester",47208,Man City,Spurs,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,14.0,7.0,5.0,2.0,8.0,4.0,1.0,1.0,5.0,,2.0,,3.0,,,,2.0,1.0,11.0,6.0,5.0,2.0,31.0,18.0,85.0,67.0,482.0,277.0,394.0,184.0,61.9,38.1,,,17.0,19.0,12.0,12.0,13.0,26.0,22.0,38.0,12.0,25.0,1.0,1.0,,2.0,1.0,,1.0,6.0,12.0,14.0,163.0,161.0,,,1.0,2.0,,,50.0,53.0,53.0,50.0,21.0,17.0,17.0,21.0,8.0,2.0,8.0,2.0,,2.0,16.0,7.0,6.0,16.0,0.0,0.0,0.0,0.0,,,,,8.0,,,
2012-13,442104,11,2012-11-11 15:00:00,"St. James' Park, Newcastle",51855,Newcastle,West Ham,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,16.0,11.0,8.0,3.0,6.0,5.0,2.0,3.0,2.0,2.0,,1.0,2.0,2.0,,,,1.0,13.0,8.0,8.0,6.0,25.0,21.0,72.0,60.0,366.0,385.0,293.0,309.0,49.8,50.2,,,21.0,24.0,14.0,15.0,10.0,9.0,33.0,67.0,17.0,35.0,2.0,2.0,2.0,,,,1.0,13.0,11.0,15.0,158.0,165.0,,,1.0,,,1.0,64.0,55.0,55.0,64.0,16.0,22.0,22.0,16.0,11.0,3.0,11.0,3.0,,2.0,10.0,14.0,14.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2012-13,442105,11,2012-11-10 15:00:00,"Select Car Leasing Stadium, Reading",24080,Reading,Norwich,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,9.0,11.0,2.0,1.0,5.0,8.0,2.0,2.0,,3.0,,,,3.0,1.0,,,,6.0,8.0,3.0,2.0,24.0,25.0,69.0,73.0,316.0,348.0,214.0,237.0,49.3,50.7,,,11.0,20.0,11.0,17.0,16.0,10.0,31.0,49.0,15.0,29.0,2.0,2.0,2.0,,,,,10.0,7.0,10.0,203.0,188.0,,,,,1.0,1.0,72.0,68.0,68.0,72.0,34.0,39.0,39.0,34.0,10.0,3.0,10.0,3.0,2.0,1.0,9.0,17.0,17.0,9.0,0.0,0.0,0.0,0.0,,,,,4.0,3.0,,
2012-13,442106,11,2012-11-10 15:00:00,"St. Mary's Stadium, Southampton",30501,Southampton,Swansea,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,16.0,7.0,4.0,3.0,7.0,2.0,5.0,2.0,1.0,,1.0,,,,,,1.0,,11.0,6.0,7.0,4.0,31.0,10.0,68.0,57.0,449.0,489.0,356.0,405.0,48.4,51.6,,,19.0,15.0,14.0,10.0,21.0,16.0,17.0,54.0,8.0,31.0,1.0,5.0,,,2.0,,3.0,6.0,9.0,9.0,160.0,158.0,,,1.0,1.0,,,51.0,46.0,46.0,51.0,15.0,17.0,17.0,15.0,10.0,6.0,10.0,6.0,1.0,,13.0,13.0,11.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2012-13,442107,11,2012-11-10 15:00:00,"bet365 Stadium, Stoke",27529,Stoke,QPR,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,12.0,18.0,2.0,2.0,5.0,9.0,5.0,7.0,1.0,1.0,,,1.0,1.0,,,1.0,,10.0,15.0,6.0,9.0,30.0,10.0,90.0,50.0,340.0,425.0,239.0,351.0,45.1,54.9,,,19.0,11.0,13.0,9.0,8.0,9.0,23.0,45.0,14.0,25.0,7.0,5.0,1.0,1.0,,,11.0,3.0,8.0,9.0,167.0,152.0,,,,1.0,1.0,,71.0,53.0,53.0,71.0,34.0,20.0,20.0,34.0,5.0,5.0,5.0,5.0,3.0,1.0,13.0,18.0,15.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2012-13,442108,11,2012-11-10 15:00:00,"DW Stadium, Wigan",17812,Wigan,West Brom,1,2,2,1,L,W,1,2,2,1,0,0,0,0,1.0,2.0,14.0,9.0,4.0,4.0,8.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,8.0,9.0,4.0,5.0,27.0,14.0,65.0,52.0,553.0,277.0,495.0,212.0,65.9,34.1,,,21.0,21.0,16.0,15.0,16.0,14.0,19.0,34.0,12.0,21.0,1.0,2.0,,,,,6.0,3.0,13.0,18.0,133.0,143.0,,,2.0,1.0,,,48.0,51.0,51.0,48.0,10.0,15.0,15.0,10.0,5.0,8.0,5.0,8.0,,,12.0,14.0,13.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,1.0,
2012-13,442109,12,2012-11-17 12:45:00,"Emirates Stadium, London",60111,Arsenal,Spurs,5,2,2,5,W,L,3,1,1,3,0,1,1,0,5.0,2.0,13.0,7.0,7.0,3.0,3.0,2.0,3.0,2.0,1.0,,1.0,1.0,,,,,4.0,1.0,10.0,5.0,7.0,3.0,39.0,18.0,73.0,58.0,590.0,303.0,517.0,235.0,65.8,34.2,30.0,8.0,15.0,18.0,12.0,13.0,14.0,17.0,23.0,46.0,12.0,23.0,2.0,3.0,,,1.0,,7.0,10.0,10.0,10.0,125.0,117.0,1.0,2.0,2.0,5.0,,,55.0,44.0,44.0,55.0,18.0,7.0,7.0,18.0,6.0,6.0,6.0,6.0,2.0,1.0,13.0,13.0,12.0,12.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,
2012-13,442110,12,2012-11-18 16:00:00,"Craven Cottage, London",25646,Fulham,Sunderland,1,3,3,1,L,W,0,0,0,0,1,0,0,1,1.0,3.0,20.0,11.0,7.0,6.0,6.0,3.0,7.0,2.0,3.0,1.0,1.0,1.0,2.0,,1.0,,1.0,3.0,16.0,10.0,11.0,7.0,33.0,15.0,59.0,86.0,480.0,499.0,392.0,414.0,49.3,50.7,,,15.0,12.0,12.0,11.0,24.0,15.0,32.0,27.0,14.0,10.0,2.0,7.0,1.0,2.0,,,6.0,7.0,4.0,7.0,146.0,153.0,,,3.0,1.0,,,57.0,47.0,47.0,57.0,22.0,20.0,20.0,22.0,4.0,4.0,4.0,4.0,2.0,,10.0,13.0,13.0,9.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,
2012-13,442111,12,2012-11-17 15:00:00,"Anfield, Liverpool",44913,Liverpool,Wigan,3,0,0,3,W,L,0,0,0,0,0,0,0,0,3.0,,22.0,10.0,6.0,2.0,10.0,7.0,6.0,1.0,3.0,,3.0,,1.0,,,,2.0,,16.0,7.0,10.0,2.0,21.0,8.0,59.0,42.0,418.0,447.0,353.0,372.0,48.9,51.1,,,23.0,20.0,19.0,16.0,17.0,22.0,13.0,25.0,7.0,17.0,1.0,6.0,,,,1.0,3.0,12.0,12.0,17.0,136.0,140.0,,,,3.0,1.0,,54.0,44.0,44.0,54.0,8.0,12.0,12.0,8.0,10.0,5.0,10.0,5.0,,,9.0,11.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2012-13,442112,12,2012-11-17 15:00:00,"Etihad Stadium, Manchester",47072,Man City,Aston Villa,5,0,0,5,W,L,1,0,0,1,0,0,0,0,5.0,,26.0,11.0,10.0,2.0,11.0,3.0,5.0,6.0,2.0,,4.0,,1.0,,,,2.0,,21.0,9.0,10.0,7.0,26.0,11.0,81.0,42.0,621.0,298.0,560.0,236.0,66.6,33.4,,,15.0,26.0,14.0,22.0,12.0,11.0,17.0,32.0,8.0,19.0,6.0,3.0,,1.0,,1.0,1.0,6.0,14.0,10.0,127.0,123.0,,,,5.0,1.0,,34.0,48.0,48.0,34.0,9.0,12.0,12.0,9.0,9.0,4.0,9.0,4.0,,,9.0,7.0,4.0,9.0,0.0,0.0,0.0,0.0,2.0,,2.0,,1.0,4.0,,
2012-13,442113,12,2012-11-17 15:00:00,"St. James' Park, Newcastle",49403,Newcastle,Swansea,1,2,2,1,L,W,0,0,0,0,0,0,0,0,1.0,2.0,32.0,16.0,9.0,7.0,17.0,6.0,6.0,3.0,3.0,3.0,,2.0,3.0,2.0,1.0,,,1.0,26.0,12.0,11.0,7.0,32.0,12.0,79.0,69.0,439.0,406.0,362.0,334.0,52.0,48.0,,,18.0,23.0,17.0,18.0,16.0,13.0,30.0,60.0,13.0,31.0,3.0,6.0,1.0,,1.0,,2.0,11.0,10.0,7.0,162.0,171.0,,,2.0,1.0,,,57.0,49.0,49.0,57.0,21.0,16.0,16.0,21.0,5.0,4.0,5.0,4.0,,,10.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2012-13,442114,12,2012-11-17 17:30:00,"Carrow Road, Norwich",26840,Norwich,Man Utd,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,11.0,14.0,4.0,6.0,5.0,3.0,2.0,5.0,1.0,1.0,,,1.0,1.0,,,1.0,,11.0,12.0,6.0,9.0,13.0,24.0,63.0,83.0,354.0,581.0,293.0,504.0,37.7,62.3,,,11.0,17.0,7.0,11.0,11.0,13.0,41.0,30.0,23.0,15.0,5.0,2.0,,1.0,,,13.0,1.0,14.0,10.0,135.0,150.0,,,,1.0,1.0,,30.0,46.0,46.0,30.0,11.0,6.0,6.0,11.0,,12.0,,12.0,,1.0,10.0,7.0,7.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2012-13,442115,12,2012-11-17 15:00:00,"MATRADE Loftus Road, London",18174,QPR,Southampton,1,3,3,1,L,W,0,2,2,0,0,0,0,0,1.0,3.0,12.0,20.0,5.0,10.0,6.0,5.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,11.0,17.0,5.0,12.0,11.0,31.0,56.0,88.0,406.0,467.0,312.0,361.0,46.8,53.2,,,32.0,28.0,22.0,21.0,8.0,19.0,40.0,27.0,20.0,15.0,7.0,1.0,,,,1.0,3.0,9.0,13.0,22.0,185.0,196.0,,,3.0,1.0,,,66.0,64.0,64.0,66.0,17.0,21.0,21.0,17.0,4.0,13.0,4.0,13.0,,1.0,13.0,8.0,8.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,
2012-13,442116,12,2012-11-17 15:00:00,"Select Car Leasing Stadium, Reading",24184,Reading,Everton,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,14.0,21.0,3.0,7.0,10.0,10.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,,1.0,1.0,,10.0,15.0,2.0,6.0,18.0,26.0,70.0,80.0,247.0,402.0,172.0,321.0,39.6,60.4,,,14.0,14.0,11.0,12.0,13.0,16.0,33.0,36.0,17.0,21.0,5.0,1.0,1.0,1.0,1.0,,1.0,4.0,14.0,6.0,152.0,172.0,,,1.0,2.0,,,46.0,42.0,42.0,46.0,16.0,17.0,17.0,16.0,7.0,13.0,7.0,13.0,2.0,,12.0,13.0,12.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,4.0,,
2012-13,442117,12,2012-11-17 15:00:00,"The Hawthorns, West Bromwich",25933,West Brom,Chelsea,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,9.0,19.0,5.0,7.0,2.0,6.0,2.0,6.0,2.0,2.0,2.0,,,2.0,,,2.0,1.0,4.0,13.0,3.0,8.0,11.0,33.0,61.0,64.0,342.0,608.0,271.0,546.0,35.3,64.7,,,23.0,13.0,17.0,7.0,11.0,11.0,41.0,18.0,18.0,11.0,7.0,2.0,1.0,1.0,,,6.0,,7.0,10.0,134.0,148.0,,,1.0,2.0,,,40.0,37.0,37.0,40.0,4.0,11.0,11.0,4.0,,12.0,,12.0,,,7.0,13.0,13.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2012-13,442118,12,2012-11-19 20:00:00,"Boleyn Ground, London",35005,West Ham,Stoke,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,15.0,8.0,5.0,2.0,7.0,5.0,3.0,1.0,2.0,,1.0,,1.0,,,1.0,1.0,1.0,10.0,7.0,6.0,3.0,37.0,20.0,83.0,62.0,430.0,327.0,340.0,226.0,58.0,42.0,,,14.0,16.0,13.0,12.0,5.0,7.0,46.0,66.0,32.0,46.0,1.0,3.0,,,,,1.0,4.0,15.0,12.0,179.0,183.0,,,1.0,1.0,,,60.0,57.0,57.0,60.0,33.0,31.0,31.0,33.0,12.0,4.0,12.0,4.0,1.0,,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,
2012-13,442119,13,2012-11-24 17:30:00,"Villa Park, Birmingham",34607,Aston Villa,Arsenal,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,9.0,12.0,4.0,1.0,1.0,7.0,4.0,4.0,,1.0,,,,1.0,1.0,,,,8.0,11.0,7.0,5.0,36.0,31.0,62.0,53.0,354.0,602.0,265.0,528.0,37.4,62.6,14.0,23.0,15.0,19.0,8.0,11.0,12.0,17.0,20.0,27.0,11.0,19.0,3.0,4.0,,2.0,,,6.0,2.0,11.0,10.0,149.0,138.0,1.0,4.0,,,1.0,1.0,38.0,50.0,50.0,38.0,12.0,19.0,19.0,12.0,7.0,6.0,7.0,6.0,1.0,,8.0,10.0,9.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,
2012-13,442120,13,2012-11-25 16:00:00,"Stamford Bridge, London",41792,Chelsea,Man City,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,6.0,9.0,1.0,5.0,4.0,3.0,1.0,1.0,,1.0,,,,1.0,,,,,5.0,8.0,1.0,5.0,19.0,19.0,56.0,68.0,381.0,519.0,305.0,425.0,42.3,57.7,,,24.0,31.0,19.0,24.0,17.0,14.0,42.0,34.0,25.0,25.0,1.0,1.0,,,,,6.0,6.0,15.0,17.0,165.0,163.0,,,,,1.0,1.0,59.0,61.0,61.0,59.0,13.0,16.0,16.0,13.0,6.0,11.0,6.0,11.0,1.0,,10.0,17.0,16.0,8.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2012-13,442121,13,2012-11-24 15:00:00,"Goodison Park, Liverpool",34502,Everton,Norwich,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,14.0,9.0,7.0,4.0,6.0,4.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,9.0,5.0,6.0,3.0,22.0,17.0,72.0,67.0,443.0,312.0,350.0,224.0,57.9,42.1,,,10.0,13.0,7.0,11.0,14.0,12.0,34.0,32.0,17.0,19.0,2.0,1.0,,,,,3.0,10.0,8.0,7.0,159.0,154.0,,,1.0,1.0,,,53.0,53.0,53.0,53.0,15.0,24.0,24.0,15.0,4.0,2.0,4.0,2.0,,2.0,12.0,19.0,18.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,9.0,,
2012-13,442122,13,2012-11-24 15:00:00,"Old Trafford, Manchester",75603,Man Utd,QPR,3,1,1,3,W,L,0,0,0,0,0,0,0,0,3.0,1.0,17.0,11.0,7.0,3.0,5.0,3.0,5.0,5.0,3.0,,2.0,1.0,1.0,,,,3.0,,16.0,9.0,11.0,7.0,28.0,5.0,78.0,43.0,651.0,386.0,581.0,315.0,62.5,37.5,,,22.0,22.0,16.0,16.0,14.0,30.0,18.0,31.0,8.0,16.0,6.0,4.0,,,1.0,,6.0,6.0,11.0,12.0,137.0,140.0,,,1.0,3.0,,,49.0,38.0,38.0,49.0,12.0,4.0,4.0,12.0,9.0,7.0,9.0,7.0,,,6.0,10.0,9.0,6.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2012-13,442123,13,2012-11-25 15:00:00,"St. Mary's Stadium, Southampton",31410,Southampton,Newcastle,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,18.0,8.0,8.0,3.0,8.0,4.0,2.0,1.0,4.0,1.0,2.0,,3.0,1.0,3.0,,1.0,,12.0,5.0,7.0,4.0,13.0,26.0,65.0,87.0,339.0,332.0,221.0,233.0,49.1,50.9,,,31.0,28.0,23.0,14.0,12.0,17.0,49.0,42.0,28.0,15.0,1.0,2.0,1.0,3.0,,2.0,7.0,5.0,20.0,25.0,199.0,212.0,,,,2.0,1.0,,70.0,62.0,62.0,70.0,22.0,15.0,15.0,22.0,4.0,3.0,4.0,3.0,,,12.0,13.0,12.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,6.0,,
2012-13,442124,13,2012-11-24 15:00:00,"bet365 Stadium, Stoke",26921,Stoke,Fulham,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,16.0,9.0,2.0,2.0,11.0,4.0,3.0,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,12.0,9.0,5.0,5.0,33.0,13.0,63.0,63.0,323.0,489.0,229.0,398.0,40.3,59.7,,,19.0,17.0,17.0,14.0,18.0,18.0,38.0,47.0,21.0,21.0,3.0,3.0,,,,,6.0,6.0,10.0,11.0,175.0,179.0,,,,1.0,1.0,,61.0,54.0,54.0,61.0,25.0,15.0,15.0,25.0,7.0,2.0,7.0,2.0,1.0,1.0,18.0,11.0,11.0,16.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
