season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,punches,redCard,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,wonContest,wonCorners,wonTackle,yellowCard,attPenTarget,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,fwdPass,goalFastbreak,leftsidePass,overrun,penaltySave,rightsidePass,unsuccessfulTouch,attOneOnOne,contentiousDecision,keeperGoals,ptsGainedLosingPos,subsGoals,winningGoal,attLgRight,attemptedTackleFoul,blockedPass,putThrough,successfulPutThrough,attLgLeft,secondYellow,attPenMiss,attPenPost,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,fiftyFifty,successfulFiftyFifty,expectedGoalsFreekick,totalDistance
2012-13,442192,20,2012-12-29 15:00:00,54,Fulham,Home,158.0,17.0,3.0,9.0,6.0,1.0,1.0,269.0,1.0,,3.0,8.0,6.0,32.0,418.0,,,27.0,13.0,11.0,13.0,3.0,,,,2.0,,,3.0,,,,,16.0,,1.0,,,1.0,6.0,4.0,,,67.0,3.0,7.0,5.0,,9.0,19.0,10.0,,8.0,2.0,50.0,44.0,3.0,7.0,5.0,2.0,,78.0,14.0,12.0,1.0,,7.0,3.0,3.0,,,,,,2.0,1.0,1.0,,11.0,2.0,21.0,12.0,2.0,3.0,78.0,47.0,8.0,,8.0,8.0,6.0,,2.0,,67.0,79.0,36.0,,,,,154.0,145.0,5.0,16.0,40.0,59.4,1.0,,,0.0,4.0,1.0,,,,10.0,1.0,2.0,136.0,,16.0,168.0,31.0,16.0,18.0,8.0,40.0,32.0,,184.0,7.0,372.0,2.0,,27.0,6.0,54.0,1.0,500.0,,0.0,23.0,13.0,,27.0,2.0,719.0,,8.0,9.0,11.0,0.0,,85.0,,,1.0,161.0,,123.0,3.0,,131.0,9.0,,,,,,,,,,,,,,,,,,,,,,,
2012-13,442206,21,2013-01-01 12:45:00,54,Fulham,Away,223.0,16.0,,,,1.0,,197.0,5.0,,7.0,4.0,6.0,32.0,420.0,,,14.0,15.0,13.0,7.0,,,2.0,,,,,,,,,,10.0,,,,,,14.0,4.0,,,74.0,4.0,2.0,10.0,,5.0,7.0,,,10.0,,50.0,61.0,4.0,20.0,16.0,,,55.0,9.0,14.0,1.0,,1.0,1.0,,2.0,,1.0,2.0,,12.0,2.0,1.0,1.0,28.0,,25.0,20.0,2.0,7.0,93.0,50.0,10.0,1.0,4.0,5.0,3.0,,6.0,,57.0,74.0,8.0,,,,,157.0,137.0,4.0,26.0,34.0,55.3,,,,0.0,2.0,1.0,,,2.0,5.0,,2.0,92.0,,9.0,240.0,37.0,40.0,15.0,4.0,12.0,8.0,3.0,127.0,2.0,276.0,2.0,,24.0,6.0,59.0,2.0,504.0,,0.0,10.0,26.0,,15.0,0.0,723.0,,8.0,5.0,20.0,0.0,,89.0,1.0,,1.0,152.0,1.0,136.0,4.0,,127.0,10.0,,2.0,,,,,,,,,,,,,,,,,,,,,
2012-13,442212,22,2013-01-12 15:00:00,54,Fulham,Home,148.0,22.0,,5.0,5.0,3.0,,221.0,6.0,1.0,9.0,10.0,6.0,32.0,364.0,,,19.0,8.0,9.0,6.0,,,1.0,,3.0,,,3.0,,,,,8.0,,,,,1.0,6.0,10.0,,,73.0,2.0,3.0,8.0,,6.0,12.0,6.0,,17.0,3.0,48.0,47.0,2.0,11.0,4.0,,,55.0,9.0,15.0,,,6.0,3.0,3.0,1.0,,,1.0,,10.0,1.0,2.0,,8.0,,25.0,20.0,3.0,9.0,78.0,47.0,8.0,1.0,3.0,4.0,2.0,,2.0,,66.0,75.0,18.0,,,,,160.0,145.0,3.0,32.0,27.0,49.2,,,,0.0,3.0,3.0,,1.0,1.0,7.0,,3.0,110.0,,7.0,168.0,38.0,26.0,16.0,5.0,26.0,21.0,3.0,143.0,10.0,301.0,2.0,1.0,27.0,6.0,53.0,2.0,443.0,,0.0,12.0,13.0,,22.0,0.0,663.0,,10.0,6.0,12.0,0.0,,78.0,,,,142.0,,100.0,2.0,,123.0,11.0,,,,,,,,,,,,,,,,,,,,,,,
2012-13,442221,23,2013-01-19 15:00:00,54,Fulham,Away,218.0,17.0,1.0,4.0,3.0,1.0,,260.0,9.0,,6.0,5.0,12.0,34.0,474.0,,,16.0,6.0,12.0,1.0,,,,,,,,,,,,,2.0,,,1.0,,,12.0,8.0,,,66.0,2.0,,7.0,1.0,2.0,15.0,7.0,,17.0,2.0,46.0,52.0,2.0,8.0,3.0,,,51.0,6.0,12.0,,,,,,,,,,,13.0,,,,7.0,1.0,23.0,18.0,5.0,6.0,77.0,49.0,1.0,,1.0,,,,3.0,,74.0,119.0,16.0,,,,,142.0,136.0,1.0,22.0,33.0,54.5,1.0,,,0.0,3.0,2.0,,1.0,,2.0,,2.0,112.0,,1.0,233.0,28.0,14.0,19.0,2.0,24.0,22.0,,142.0,5.0,340.0,,,19.0,12.0,52.0,1.0,549.0,,0.0,2.0,19.0,2.0,18.0,2.0,731.0,,9.0,2.0,16.0,0.0,,105.0,,,,171.0,,126.0,2.0,,147.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
2012-13,442238,24,2013-01-30 20:00:00,54,Fulham,Home,103.0,8.0,,2.0,2.0,4.0,1.0,126.0,1.0,,,7.0,4.0,16.0,227.0,,,19.0,24.0,24.0,10.0,1.0,,,,,,,1.0,,,,,16.0,,,1.0,,1.0,9.0,3.0,,,76.0,2.0,5.0,10.0,,2.0,8.0,3.0,,18.0,2.0,64.0,80.0,2.0,46.0,29.0,,1.0,64.0,8.0,10.0,2.0,,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,11.0,1.0,4.0,1.0,41.0,1.0,23.0,19.0,,,97.0,32.0,8.0,,6.0,7.0,5.0,,1.0,,44.0,51.0,12.0,,,,,179.0,152.0,2.0,36.0,26.0,44.0,1.0,,1.0,0.0,2.0,1.0,,,,8.0,,3.0,73.0,,13.0,115.0,22.0,73.0,14.0,2.0,14.0,12.0,,116.0,6.0,212.0,4.0,,30.0,6.0,57.0,2.0,313.0,,0.0,18.0,37.0,1.0,26.0,2.0,586.0,,9.0,2.0,34.0,0.0,,47.0,3.0,2.0,2.0,147.0,,68.0,,,51.0,12.0,,,,,,,,,,,,,,,,,,,,,,,
2012-13,442241,25,2013-02-02 17:30:00,54,Fulham,Home,112.0,21.0,3.0,4.0,1.0,5.0,,161.0,4.0,,3.0,12.0,7.0,29.0,269.0,,,18.0,19.0,12.0,10.0,2.0,,,,1.0,,,2.0,,,,,10.0,,,,,1.0,10.0,6.0,,,68.0,2.0,4.0,3.0,1.0,5.0,11.0,3.0,,12.0,3.0,50.0,53.0,2.0,20.0,11.0,1.0,1.0,72.0,10.0,15.0,,,4.0,1.0,2.0,,,,,,7.0,,,2.0,21.0,2.0,20.0,14.0,1.0,3.0,80.0,43.0,8.0,,4.0,8.0,6.0,,4.0,,36.0,70.0,23.0,,,,,159.0,144.0,5.0,28.0,21.0,44.8,,,1.0,0.0,4.0,2.0,,2.0,,6.0,,3.0,90.0,,12.0,121.0,45.0,35.0,13.0,5.0,20.0,15.0,,153.0,12.0,259.0,,,34.0,7.0,68.0,2.0,360.0,,0.0,16.0,21.0,,22.0,1.0,575.0,,5.0,5.0,18.0,0.0,,55.0,,,,156.0,,74.0,,,75.0,8.0,,,,,,,,,,,,,,,,,,,,,,,
2012-13,442253,26,2013-02-09 15:00:00,54,Fulham,Away,218.0,32.0,1.0,2.0,1.0,5.0,,226.0,5.0,,2.0,12.0,7.0,48.0,442.0,,,15.0,11.0,28.0,4.0,,,,,,,,,,,,,6.0,,,,,,7.0,8.0,,,56.0,2.0,4.0,9.0,,4.0,9.0,4.0,,11.0,1.0,50.0,68.0,2.0,16.0,8.0,,,75.0,16.0,10.0,,,1.0,1.0,,,,,,,10.0,,2.0,,18.0,,15.0,9.0,,2.0,97.0,53.0,3.0,,1.0,3.0,1.0,,4.0,,59.0,71.0,14.0,,,,,163.0,146.0,1.0,20.0,26.0,56.9,,,1.0,0.0,2.0,2.0,,2.0,,2.0,,3.0,102.0,,4.0,232.0,51.0,33.0,9.0,4.0,18.0,14.0,,159.0,17.0,327.0,2.0,,37.0,8.0,79.0,,541.0,,0.0,7.0,24.0,,17.0,2.0,726.0,,6.0,4.0,14.0,0.0,,90.0,,,,168.0,,150.0,,,133.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
2012-13,442260,27,2013-02-23 12:45:00,54,Fulham,Home,181.0,27.0,,5.0,5.0,3.0,,252.0,4.0,1.0,3.0,5.0,10.0,33.0,428.0,,,14.0,22.0,24.0,15.0,,,2.0,,,,1.0,1.0,,,,,18.0,,,,,,6.0,4.0,,,72.0,3.0,5.0,7.0,,9.0,13.0,7.0,,12.0,3.0,54.0,56.0,3.0,21.0,14.0,,1.0,64.0,7.0,9.0,1.0,,3.0,2.0,1.0,,,,,,8.0,1.0,,3.0,30.0,,20.0,16.0,2.0,3.0,76.0,40.0,4.0,,11.0,4.0,4.0,,2.0,,77.0,90.0,19.0,,1.0,1.0,,165.0,145.0,3.0,28.0,36.0,60.7,,,,0.0,3.0,,,1.0,2.0,11.0,1.0,3.0,134.0,,15.0,199.0,46.0,41.0,19.0,7.0,29.0,22.0,2.0,177.0,5.0,343.0,,1.0,27.0,10.0,61.0,1.0,513.0,,0.0,20.0,13.0,2.0,15.0,1.0,726.0,,10.0,9.0,9.0,0.0,,95.0,1.0,1.0,,173.0,,127.0,1.0,1.0,118.0,8.0,,2.0,,,,,,,,,,,,,,,,,,,,,
2012-13,442275,28,2013-03-02 15:00:00,54,Fulham,Away,184.0,22.0,1.0,3.0,2.0,2.0,,181.0,6.0,,3.0,4.0,8.0,25.0,362.0,,1.0,15.0,15.0,21.0,7.0,,,3.0,,,,,,,,,,8.0,1.0,,,,,11.0,7.0,,,63.0,6.0,2.0,8.0,,3.0,12.0,2.0,1.0,13.0,1.0,58.0,56.0,6.0,17.0,11.0,,,47.0,14.0,9.0,1.0,,1.0,,,,,,,,13.0,1.0,3.0,,27.0,,17.0,13.0,2.0,5.0,89.0,46.0,7.0,,2.0,5.0,5.0,,5.0,,58.0,52.0,10.0,1.0,1.0,1.0,1.0,159.0,131.0,,30.0,23.0,50.5,,,,0.0,3.0,,,,3.0,3.0,1.0,3.0,76.0,,7.0,199.0,32.0,45.0,15.0,3.0,17.0,14.0,3.0,104.0,10.0,257.0,3.0,,25.0,8.0,51.0,1.0,439.0,,0.0,10.0,19.0,1.0,16.0,3.0,650.0,,7.0,3.0,15.0,0.0,,71.0,1.0,1.0,2.0,136.0,1.0,122.0,2.0,,110.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,
2012-13,442280,29,2013-04-17 20:00:00,54,Fulham,Home,195.0,25.0,1.0,3.0,2.0,,,201.0,4.0,,8.0,7.0,10.0,50.0,393.0,,,26.0,11.0,5.0,8.0,1.0,,,,,,,2.0,,,,,7.0,,,,,,10.0,7.0,,,62.0,1.0,5.0,14.0,,6.0,6.0,3.0,,15.0,1.0,61.0,47.0,1.0,11.0,9.0,,,64.0,14.0,13.0,,,4.0,2.0,2.0,,,,,,9.0,,2.0,1.0,11.0,,24.0,15.0,4.0,8.0,80.0,51.0,5.0,,4.0,5.0,2.0,,4.0,,66.0,62.0,18.0,,,,,146.0,140.0,2.0,27.0,23.0,52.8,,,,0.0,3.0,1.0,,,,4.0,1.0,3.0,85.0,,9.0,209.0,44.0,17.0,15.0,6.0,17.0,11.0,,125.0,3.0,277.0,2.0,,19.0,10.0,67.0,3.0,469.0,,0.0,11.0,23.0,3.0,30.0,2.0,681.0,,6.0,6.0,19.0,0.0,,64.0,1.0,1.0,,137.0,,126.0,2.0,,142.0,12.0,,,,,,,,,,,,,,,,,,,,,,,
2012-13,442297,30,2013-03-17 15:00:00,54,Fulham,Away,152.0,12.0,3.0,5.0,2.0,2.0,,110.0,8.0,2.0,4.0,5.0,10.0,18.0,257.0,,,27.0,7.0,18.0,4.0,,,,,,,,,,1.0,,,5.0,,,,,,6.0,9.0,,,56.0,5.0,,6.0,,5.0,10.0,,,8.0,2.0,31.0,55.0,5.0,23.0,13.0,,,55.0,8.0,10.0,1.0,,,,,1.0,,1.0,1.0,,13.0,1.0,1.0,3.0,23.0,,27.0,16.0,,4.0,80.0,37.0,5.0,,3.0,2.0,2.0,,2.0,,29.0,67.0,10.0,,,,,157.0,140.0,2.0,25.0,21.0,40.5,,,,0.0,2.0,1.0,,1.0,,5.0,,2.0,47.0,,5.0,174.0,32.0,40.0,12.0,5.0,15.0,10.0,1.0,86.0,7.0,185.0,1.0,2.0,24.0,10.0,49.0,4.0,344.0,,0.0,7.0,20.0,1.0,33.0,1.0,570.0,,7.0,5.0,14.0,0.0,,59.0,2.0,1.0,1.0,130.0,,76.0,1.0,,79.0,14.0,,1.0,,,,,,,,,,,,,,,,,,,,,
2012-13,442302,31,2013-04-01 20:00:00,54,Fulham,Home,137.0,11.0,2.0,3.0,1.0,2.0,1.0,196.0,3.0,,2.0,5.0,13.0,22.0,330.0,,1.0,16.0,9.0,20.0,4.0,2.0,,,,1.0,,,1.0,,,,,5.0,1.0,,,,1.0,8.0,13.0,,,60.0,2.0,2.0,15.0,,3.0,9.0,2.0,,11.0,3.0,52.0,51.0,2.0,21.0,13.0,1.0,,52.0,12.0,7.0,2.0,,4.0,2.0,1.0,,,,,,10.0,1.0,2.0,,25.0,,12.0,9.0,2.0,2.0,77.0,41.0,6.0,,3.0,3.0,3.0,,7.0,,56.0,79.0,12.0,,1.0,1.0,1.0,152.0,132.0,2.0,22.0,27.0,48.3,,,,0.0,1.0,4.0,,1.0,,4.0,1.0,2.0,79.0,,6.0,151.0,16.0,41.0,12.0,3.0,16.0,13.0,1.0,111.0,8.0,269.0,2.0,,22.0,13.0,40.0,6.0,404.0,1.0,1.0,9.0,17.0,3.0,21.0,2.0,605.0,,7.0,3.0,13.0,0.0,,81.0,,,1.0,125.0,,101.0,6.0,1.0,97.0,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,
2012-13,442312,32,2013-04-07 15:00:00,54,Fulham,Away,195.0,12.0,2.0,4.0,2.0,1.0,1.0,162.0,6.0,,2.0,9.0,15.0,29.0,353.0,,,13.0,15.0,19.0,2.0,2.0,,1.0,,,,,,,,,,4.0,,,,,1.0,17.0,11.0,,,45.0,8.0,2.0,12.0,1.0,3.0,4.0,4.0,,16.0,3.0,58.0,55.0,8.0,22.0,15.0,,,46.0,11.0,13.0,,,3.0,1.0,,,,,,,14.0,,2.0,,21.0,,11.0,8.0,1.0,2.0,81.0,43.0,10.0,,1.0,3.0,2.0,,7.0,,29.0,84.0,12.0,,,,,149.0,125.0,,22.0,11.0,50.4,,,,0.0,4.0,,,1.0,1.0,4.0,,2.0,64.0,,4.0,214.0,21.0,46.0,7.0,3.0,12.0,9.0,1.0,97.0,6.0,230.0,4.0,,27.0,16.0,53.0,,432.0,,0.0,8.0,20.0,1.0,16.0,2.0,634.0,,3.0,3.0,14.0,0.0,,83.0,3.0,3.0,,146.0,,98.0,2.0,,105.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
2012-13,442320,33,2013-04-13 15:00:00,54,Fulham,Away,199.0,21.0,,2.0,2.0,5.0,,197.0,4.0,,6.0,4.0,18.0,25.0,394.0,1.0,2.0,17.0,12.0,17.0,8.0,,,,,,,,,,,,,10.0,,,,1.0,,8.0,10.0,,,55.0,2.0,3.0,9.0,,5.0,5.0,7.0,,12.0,,55.0,43.0,2.0,26.0,16.0,1.0,,50.0,15.0,5.0,,,,,,,,,,,10.0,,3.0,,20.0,1.0,20.0,10.0,4.0,6.0,85.0,49.0,8.0,,6.0,2.0,,,5.0,,40.0,84.0,19.0,,,,,145.0,131.0,1.0,28.0,20.0,51.3,1.0,,2.0,0.0,2.0,1.0,,1.0,,7.0,,3.0,75.0,,8.0,223.0,30.0,40.0,13.0,3.0,15.0,12.0,,111.0,7.0,267.0,3.0,,19.0,18.0,44.0,2.0,475.0,1.0,0.0,10.0,15.0,2.0,18.0,2.0,665.0,,6.0,5.0,12.0,0.0,,87.0,2.0,2.0,,140.0,,135.0,1.0,,113.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2012-13,442329,34,2013-04-20 15:00:00,54,Fulham,Home,130.0,13.0,,3.0,3.0,,,99.0,7.0,,7.0,3.0,12.0,24.0,226.0,,1.0,12.0,12.0,7.0,1.0,,1.0,2.0,,1.0,,1.0,3.0,,,,,3.0,,,,,,7.0,4.0,2.0,5.0,59.0,3.0,2.0,12.0,,7.0,9.0,6.0,,8.0,1.0,50.0,42.0,3.0,8.0,6.0,,,40.0,12.0,8.0,,,3.0,,3.0,,,,,,9.0,,,,11.0,,35.0,20.0,3.0,7.0,57.0,27.0,3.0,,,1.0,3.0,276.0,4.0,,24.0,53.0,23.0,,,,,123.0,123.0,2.0,29.0,18.0,28.8,,,,0.0,,2.0,2.0,,2.0,2.0,,2.0,43.0,210.0,1.0,145.0,20.0,19.0,16.0,6.0,21.0,15.0,3.0,73.0,3.0,170.0,1.0,,20.0,12.0,44.0,8.0,294.0,1.0,1.0,7.0,17.0,1.0,13.0,0.0,485.0,10.0,10.0,7.0,16.0,0.0,,52.0,,,,114.0,,57.0,2.0,,71.0,12.0,,,,,,,,,,,,,,,,,,,,,,,
2012-13,442342,35,2013-04-27 15:00:00,54,Fulham,Away,167.0,8.0,1.0,3.0,2.0,1.0,,127.0,10.0,,3.0,9.0,14.0,20.0,291.0,,,22.0,8.0,4.0,3.0,,,,,,,,1.0,,,,,5.0,,,,,,14.0,7.0,,,42.0,4.0,3.0,7.0,,2.0,6.0,3.0,,15.0,1.0,54.0,35.0,4.0,21.0,5.0,,,41.0,17.0,12.0,,,2.0,2.0,1.0,,,,,,15.0,,,1.0,7.0,,22.0,13.0,3.0,3.0,67.0,34.0,7.0,,2.0,1.0,,,6.0,,37.0,40.0,14.0,,,,,138.0,125.0,,19.0,18.0,46.1,,,3.0,0.0,3.0,,,1.0,,3.0,,3.0,54.0,,3.0,183.0,23.0,34.0,13.0,2.0,13.0,11.0,,89.0,4.0,194.0,,,22.0,15.0,37.0,4.0,364.0,,0.0,6.0,14.0,1.0,23.0,3.0,562.0,,5.0,2.0,13.0,0.0,,55.0,,,,131.0,,89.0,,,89.0,9.0,,,,,,,,,,,,,,,,,,,,,,,
2012-13,442349,36,2013-05-04 15:00:00,54,Fulham,Home,159.0,20.0,1.0,11.0,10.0,5.0,,182.0,4.0,,3.0,11.0,8.0,40.0,330.0,,,21.0,8.0,17.0,13.0,2.0,,,,1.0,,,1.0,,,,,18.0,,1.0,,1.0,2.0,12.0,9.0,,,48.0,2.0,5.0,6.0,,3.0,24.0,6.0,,5.0,,42.0,44.0,2.0,13.0,7.0,,,69.0,16.0,6.0,2.0,,2.0,1.0,1.0,2.0,,2.0,2.0,,11.0,2.0,1.0,1.0,9.0,2.0,14.0,9.0,2.0,3.0,85.0,45.0,3.0,,4.0,13.0,10.0,,5.0,,44.0,52.0,26.0,1.0,1.0,1.0,,148.0,136.0,,24.0,15.0,49.0,2.0,,,0.0,2.0,4.0,,,,7.0,,3.0,91.0,,17.0,173.0,37.0,25.0,11.0,3.0,34.0,31.0,,133.0,11.0,270.0,1.0,,24.0,9.0,59.0,2.0,409.0,,0.0,22.0,18.0,1.0,21.0,2.0,620.0,,3.0,3.0,11.0,0.0,,54.0,4.0,3.0,1.0,153.0,,93.0,,,109.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2012-13,442362,37,2013-05-12 15:00:00,54,Fulham,Home,220.0,17.0,2.0,4.0,2.0,,,235.0,6.0,1.0,3.0,3.0,18.0,40.0,451.0,,,22.0,4.0,5.0,5.0,1.0,,1.0,,,,1.0,1.0,,,,,7.0,,,,,,15.0,5.0,,,49.0,1.0,3.0,14.0,,7.0,9.0,4.0,,14.0,3.0,42.0,41.0,1.0,13.0,7.0,,1.0,51.0,1.0,11.0,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,,8.0,1.0,,,13.0,,16.0,12.0,,3.0,62.0,40.0,8.0,,1.0,6.0,5.0,,6.0,,50.0,105.0,15.0,,,,,129.0,116.0,3.0,22.0,20.0,48.4,,,,0.0,3.0,1.0,,,1.0,2.0,,3.0,82.0,,7.0,232.0,35.0,26.0,20.0,7.0,21.0,14.0,1.0,117.0,1.0,302.0,,2.0,14.0,18.0,60.0,3.0,513.0,,0.0,10.0,14.0,,23.0,0.0,703.0,,11.0,7.0,11.0,0.0,,97.0,1.0,,1.0,129.0,,134.0,2.0,,153.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,
2012-13,442374,38,2013-05-19 16:00:00,54,Fulham,Away,193.0,9.0,,2.0,2.0,,,107.0,8.0,,5.0,9.0,13.0,27.0,298.0,,4.0,7.0,5.0,11.0,3.0,1.0,,,,1.0,,,1.0,,,,,7.0,,1.0,,,1.0,16.0,11.0,,,79.0,7.0,1.0,3.0,,,4.0,1.0,,14.0,2.0,39.0,50.0,7.0,20.0,7.0,,1.0,36.0,10.0,12.0,1.0,,2.0,,1.0,2.0,,2.0,2.0,,13.0,3.0,3.0,,21.0,3.0,12.0,9.0,4.0,6.0,73.0,40.0,8.0,2.0,2.0,4.0,5.0,,6.0,,26.0,45.0,7.0,,,,,139.0,115.0,1.0,39.0,24.0,35.6,1.0,,,0.0,8.0,2.0,,2.0,,3.0,,3.0,30.0,,6.0,222.0,24.0,44.0,16.0,,5.0,5.0,1.0,49.0,8.0,150.0,3.0,,25.0,17.0,52.0,1.0,367.0,,0.0,9.0,18.0,5.0,9.0,1.0,573.0,,9.0,,15.0,0.0,,62.0,2.0,1.0,2.0,133.0,,84.0,1.0,,88.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2013-14,694907,1,2013-08-17 15:00:00,54,Fulham,Away,139.0,11.0,1.0,1.0,,6.0,,116.0,14.0,,3.0,12.0,5.0,31.0,254.0,,,17.0,13.0,18.0,2.0,1.0,,,,,,,1.0,,,,,2.0,,,,,1.0,6.0,15.0,,,37.0,4.0,4.0,7.0,,1.0,2.0,4.0,,18.0,1.0,56.0,52.0,4.0,30.0,22.0,,,45.0,14.0,15.0,,,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,22.0,,1.0,1.0,22.0,,8.0,8.0,,3.0,93.0,44.0,6.0,1.0,,4.0,1.0,305.0,7.0,,54.0,52.0,7.0,,,,,133.0,132.0,1.0,18.0,8.0,42.2,,,1.0,0.0,1.0,2.0,3.0,1.0,,,,3.0,41.0,236.0,4.0,155.0,32.0,31.0,14.0,1.0,8.0,7.0,,66.0,12.0,179.0,1.0,,29.0,5.0,53.0,,326.0,,0.0,5.0,13.0,,21.0,3.0,533.0,,8.0,1.0,9.0,0.0,,56.0,1.0,,1.0,126.0,,77.0,,,67.0,17.0,,,,,,,,5.0,12.0,12.0,7.0,,,,,,,,,,,,
2013-14,694914,2,2013-08-24 12:45:00,54,Fulham,Home,233.0,16.0,,1.0,1.0,1.0,,189.0,3.0,,5.0,4.0,16.0,36.0,421.0,1.0,,18.0,15.0,8.0,11.0,,,,,1.0,,1.0,2.0,,1.0,,,14.0,,,,,,12.0,7.0,4.0,12.0,48.0,4.0,3.0,10.0,1.0,1.0,12.0,2.0,,9.0,1.0,44.0,48.0,4.0,25.0,15.0,,,61.0,10.0,8.0,,,4.0,3.0,2.0,,,,,,5.0,1.0,,,15.0,,9.0,9.0,1.0,5.0,59.0,39.0,8.0,,5.0,6.0,7.0,470.0,7.0,,38.0,95.0,27.0,,,,,106.0,106.0,3.0,22.0,17.0,46.2,,,1.0,0.0,4.0,2.0,5.0,,,6.0,,3.0,86.0,410.0,11.0,244.0,31.0,25.0,15.0,1.0,18.0,17.0,1.0,127.0,5.0,258.0,,,8.0,17.0,57.0,3.0,484.0,1.0,0.0,16.0,18.0,1.0,23.0,2.0,663.0,12.0,14.0,1.0,17.0,0.0,,80.0,,,1.0,141.0,,128.0,2.0,,135.0,6.0,,,,,1.0,,,6.0,4.0,15.0,4.0,,,,,,,,,,,,
2013-14,694926,3,2013-08-31 15:00:00,54,Fulham,Away,201.0,16.0,,3.0,3.0,1.0,,137.0,5.0,1.0,6.0,5.0,12.0,31.0,335.0,,,10.0,26.0,14.0,1.0,,,,,,,1.0,1.0,,,,,2.0,,,,,,13.0,11.0,,,57.0,7.0,,10.0,,2.0,8.0,2.0,,16.0,5.0,62.0,44.0,7.0,38.0,21.0,,,47.0,10.0,13.0,,,2.0,,1.0,,,,,,11.0,,5.0,1.0,21.0,,7.0,7.0,2.0,6.0,75.0,33.0,13.0,,1.0,,2.0,393.0,5.0,,32.0,72.0,16.0,,,,,135.0,135.0,1.0,24.0,15.0,46.2,,,,0.0,6.0,2.0,8.0,,,1.0,,3.0,45.0,322.0,1.0,216.0,39.0,38.0,8.0,1.0,11.0,10.0,,81.0,6.0,212.0,5.0,1.0,19.0,13.0,59.0,3.0,417.0,1.0,0.0,3.0,13.0,2.0,11.0,2.0,615.0,,4.0,2.0,11.0,0.0,,71.0,,,,143.0,,103.0,1.0,,100.0,14.0,,1.0,,,,,,4.0,11.0,11.0,9.0,,,,,,,,,,,,
