season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,expectedAssists_h,expectedAssists_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a
2022-23,2292999,19,2023-01-04 19:30:00,"St. Mary's Stadium, Southampton",30150.0,Southampton,Nott'm Forest,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,8.0,11.0,,1.0,6.0,9.0,2.0,1.0,,,,,1.0,2.0,,1.0,1.0,1.0,,1.0,,,,1.0,6.0,7.0,2.0,2.0,37.0,15.0,68.0,39.0,468.0,283.0,365.0,180.0,62.5,37.5,15.0,16.0,14.0,22.0,7.0,11.0,9.0,10.0,17.0,33.0,17.0,33.0,5.0,8.0,1.0,2.0,1.0,,1.0,,3.0,3.0,20.0,9.0,167.0,158.0,,,1.0,,,,,1.0,,,59.0,69.0,69.0,59.0,25.0,30.0,30.0,25.0,6.0,2.0,6.0,2.0,1.0,2.0,14.0,17.0,17.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,
2022-23,2293000,20,2023-01-13 20:00:00,"Villa Park, Birmingham",42008.0,Aston Villa,Leeds,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,11.0,16.0,5.0,4.0,4.0,4.0,2.0,8.0,,,,,1.0,3.0,1.0,1.0,1.0,4.0,,1.0,,,1.0,1.0,6.0,12.0,5.0,9.0,11.0,40.0,47.0,57.0,428.0,357.0,311.0,248.0,53.4,46.6,12.0,35.0,28.0,27.0,13.0,14.0,13.0,12.0,28.0,7.0,28.0,7.0,8.0,13.0,9.0,2.0,,,,,6.0,8.0,17.0,14.0,175.0,189.0,2.0,3.0,1.0,2.0,,,,,,,70.0,56.0,56.0,70.0,16.0,11.0,11.0,16.0,,11.0,,11.0,,2.0,12.0,18.0,18.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0
2022-23,2293001,20,2023-01-14 17:30:00,"Gtech Community Stadium, Brentford",17031.0,Brentford,Bournemouth,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,12.0,7.0,4.0,2.0,7.0,3.0,1.0,2.0,,,,,,,1.0,,,,,,,,1.0,,5.0,5.0,3.0,2.0,32.0,22.0,59.0,38.0,426.0,435.0,317.0,338.0,49.9,50.1,18.0,15.0,20.0,19.0,11.0,11.0,7.0,13.0,19.0,31.0,19.0,31.0,5.0,6.0,2.0,1.0,1.0,,,,8.0,6.0,10.0,9.0,176.0,159.0,2.0,2.0,,2.0,,,1.0,,,,53.0,52.0,51.0,53.0,18.0,20.0,20.0,18.0,5.0,3.0,5.0,3.0,2.0,,5.0,9.0,9.0,5.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,1.0
2022-23,2293002,20,2023-01-14 15:00:00,"American Express Stadium, Falmer",31645.0,Brighton,Liverpool,3,0,0,3,W,L,0,0,0,0,0,0,0,0,3.0,,16.0,6.0,9.0,2.0,3.0,3.0,4.0,1.0,,,,,2.0,2.0,2.0,,1.0,2.0,,,,,2.0,,15.0,6.0,12.0,3.0,34.0,16.0,47.0,37.0,650.0,420.0,573.0,350.0,60.8,39.2,40.0,18.0,16.0,19.0,9.0,12.0,7.0,16.0,7.0,24.0,7.0,24.0,1.0,8.0,1.0,5.0,,,,1.0,5.0,10.0,14.0,11.0,126.0,110.0,2.0,5.0,,3.0,,,1.0,,,,47.0,38.0,38.0,47.0,7.0,5.0,5.0,7.0,7.0,1.0,7.0,1.0,,,9.0,15.0,14.0,9.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0
2022-23,2293003,20,2023-01-15 14:00:00,"Stamford Bridge, London",40075.0,Chelsea,Crystal Palace,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,15.0,10.0,5.0,5.0,5.0,2.0,5.0,3.0,,,,,3.0,,,,4.0,1.0,,,,,1.0,,8.0,5.0,5.0,4.0,40.0,30.0,58.0,58.0,579.0,335.0,490.0,249.0,62.5,37.5,34.0,17.0,33.0,24.0,18.0,11.0,7.0,8.0,23.0,26.0,23.0,26.0,14.0,7.0,3.0,5.0,,1.0,,,12.0,9.0,15.0,17.0,155.0,165.0,5.0,4.0,,1.0,,,1.0,,,,90.0,62.0,62.0,90.0,31.0,16.0,16.0,31.0,11.0,7.0,11.0,7.0,2.0,1.0,10.0,17.0,17.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0
2022-23,2293004,20,2023-01-14 15:00:00,"Goodison Park, Liverpool",39305.0,Everton,Southampton,1,2,2,1,L,W,1,0,0,1,0,0,0,0,1.0,2.0,12.0,13.0,4.0,5.0,5.0,2.0,3.0,6.0,,,,,1.0,1.0,,1.0,2.0,,1.0,1.0,,,1.0,1.0,8.0,9.0,5.0,8.0,39.0,27.0,93.0,47.0,395.0,369.0,290.0,261.0,52.2,47.8,19.0,26.0,10.0,18.0,6.0,12.0,10.0,5.0,18.0,33.0,18.0,33.0,7.0,6.0,6.0,3.0,,,,,3.0,7.0,10.0,6.0,168.0,155.0,3.0,3.0,2.0,1.0,,,,,,,55.0,53.0,53.0,55.0,21.0,26.0,26.0,21.0,6.0,4.0,6.0,4.0,4.0,,7.0,18.0,17.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0
2022-23,2293005,20,2023-01-14 12:30:00,"Old Trafford, Manchester",75546.0,Man Utd,Man City,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,8.0,5.0,4.0,1.0,1.0,2.0,3.0,2.0,,,,,4.0,1.0,2.0,1.0,2.0,,,,,,2.0,1.0,8.0,4.0,7.0,2.0,11.0,36.0,31.0,51.0,310.0,737.0,230.0,658.0,29.4,70.6,15.0,28.0,15.0,6.0,8.0,1.0,6.0,4.0,26.0,5.0,26.0,5.0,5.0,7.0,2.0,4.0,,,,,6.0,9.0,5.0,9.0,107.0,124.0,,1.0,1.0,2.0,,,,,,,38.0,37.0,37.0,38.0,9.0,10.0,10.0,9.0,1.0,2.0,1.0,2.0,,,15.0,5.0,5.0,15.0,0.0,0.0,0.0,0.0,,,,,6.0,2.0
2022-23,2293006,20,2023-01-15 14:00:00,"St. James' Park, Newcastle",52247.0,Newcastle,Fulham,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,20.0,5.0,5.0,,7.0,4.0,8.0,1.0,,,,,2.0,,1.0,,1.0,1.0,1.0,,,,1.0,,14.0,3.0,10.0,1.0,43.0,23.0,63.0,32.0,449.0,270.0,369.0,189.0,62.3,37.7,31.0,17.0,18.0,17.0,13.0,10.0,8.0,9.0,12.0,27.0,12.0,27.0,10.0,7.0,1.0,8.0,,,,,8.0,7.0,5.0,10.0,131.0,125.0,,4.0,,1.0,,,1.0,,,,48.0,44.0,44.0,48.0,12.0,14.0,14.0,12.0,10.0,5.0,10.0,5.0,3.0,1.0,6.0,14.0,12.0,5.0,0.0,0.0,0.0,0.0,,1.0,,,2.0,3.0
2022-23,2293007,20,2023-01-14 15:00:00,"The City Ground, Nottingham",29301.0,Nott'm Forest,Leicester,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,15.0,6.0,5.0,1.0,4.0,3.0,6.0,2.0,,,,,3.0,2.0,2.0,,1.0,2.0,,,,,2.0,,11.0,6.0,7.0,3.0,31.0,34.0,48.0,66.0,345.0,547.0,260.0,452.0,38.8,61.2,18.0,10.0,14.0,12.0,6.0,7.0,9.0,5.0,27.0,15.0,27.0,15.0,16.0,10.0,2.0,6.0,,,,,4.0,13.0,9.0,10.0,133.0,153.0,1.0,3.0,,2.0,,,1.0,,,,51.0,38.0,38.0,51.0,13.0,11.0,11.0,13.0,3.0,5.0,3.0,5.0,,,11.0,12.0,11.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2022-23,2293008,20,2023-01-15 16:30:00,"Tottenham Hotspur Stadium, London",61870.0,Spurs,Arsenal,0,2,2,0,L,W,0,2,2,0,0,0,0,0,,2.0,17.0,14.0,7.0,5.0,4.0,5.0,6.0,4.0,,,,,2.0,2.0,,,2.0,2.0,,1.0,,,,1.0,13.0,10.0,11.0,7.0,28.0,28.0,50.0,74.0,461.0,456.0,381.0,384.0,50.6,49.4,26.0,26.0,17.0,13.0,11.0,8.0,11.0,6.0,21.0,29.0,21.0,29.0,6.0,10.0,4.0,6.0,1.0,,1.0,,6.0,7.0,10.0,7.0,132.0,118.0,4.0,7.0,2.0,,,,,1.0,1.0,,58.0,48.0,48.0,58.0,22.0,13.0,13.0,22.0,4.0,3.0,4.0,3.0,,2.0,16.0,15.0,13.0,16.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0
2022-23,2293009,20,2023-01-14 15:00:00,"Molineux Stadium, Wolverhampton",31511.0,Wolves,West Ham,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,17.0,16.0,4.0,4.0,6.0,5.0,7.0,7.0,,,,,,,,,,,1.0,,,,,,11.0,12.0,7.0,8.0,22.0,43.0,64.0,51.0,548.0,369.0,460.0,288.0,58.5,41.5,25.0,28.0,15.0,11.0,9.0,4.0,4.0,11.0,35.0,17.0,35.0,17.0,12.0,7.0,8.0,7.0,1.0,,,,7.0,8.0,7.0,8.0,127.0,146.0,3.0,3.0,,1.0,,,1.0,,,,46.0,47.0,47.0,46.0,16.0,19.0,19.0,16.0,4.0,3.0,4.0,3.0,,1.0,10.0,7.0,7.0,10.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0
2022-23,2293010,21,2023-01-21 15:00:00,"Vitality Stadium, Bournemouth",10248.0,Bournemouth,Nott'm Forest,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,16.0,20.0,4.0,5.0,8.0,11.0,4.0,4.0,,,,,2.0,1.0,,1.0,2.0,,,,,,1.0,1.0,10.0,15.0,4.0,7.0,23.0,38.0,56.0,57.0,366.0,485.0,265.0,388.0,42.4,57.6,30.0,26.0,11.0,21.0,6.0,10.0,9.0,11.0,31.0,20.0,31.0,20.0,11.0,9.0,3.0,5.0,,,,,5.0,1.0,9.0,6.0,150.0,153.0,4.0,2.0,1.0,1.0,,,,,,,39.0,54.0,54.0,39.0,20.0,18.0,18.0,20.0,4.0,6.0,4.0,6.0,,2.0,10.0,7.0,7.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0
2022-23,2293011,21,2023-01-22 16:30:00,"Emirates Stadium, London",60325.0,Arsenal,Man Utd,3,2,2,3,W,L,1,1,1,1,0,0,0,0,3.0,2.0,25.0,6.0,5.0,4.0,7.0,,13.0,2.0,,,,,2.0,,2.0,,1.0,,1.0,,,,2.0,1.0,17.0,3.0,11.0,3.0,34.0,16.0,49.0,39.0,520.0,396.0,423.0,307.0,57.2,42.8,64.0,12.0,21.0,21.0,14.0,11.0,9.0,16.0,10.0,36.0,10.0,36.0,9.0,10.0,2.0,13.0,,,1.0,,7.0,11.0,13.0,11.0,153.0,142.0,2.0,2.0,2.0,3.0,,,,,,,52.0,52.0,51.0,52.0,11.0,16.0,16.0,11.0,12.0,4.0,12.0,4.0,1.0,,8.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0
2022-23,2293012,21,2023-01-21 17:30:00,"Selhurst Park, London",25350.0,Crystal Palace,Newcastle,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,6.0,16.0,1.0,7.0,1.0,7.0,4.0,2.0,,,,,,2.0,,,,2.0,,,,,,,4.0,13.0,3.0,7.0,15.0,46.0,53.0,59.0,316.0,488.0,212.0,386.0,39.2,60.8,15.0,53.0,29.0,19.0,17.0,9.0,16.0,9.0,30.0,22.0,30.0,22.0,11.0,9.0,2.0,4.0,,,,,6.0,3.0,12.0,20.0,150.0,168.0,7.0,1.0,,,,,1.0,1.0,,,57.0,58.0,58.0,57.0,18.0,20.0,20.0,18.0,3.0,15.0,3.0,15.0,,1.0,13.0,7.0,7.0,13.0,0.0,0.0,0.0,0.0,,,,,,1.0
2022-23,2293013,21,2023-01-23 20:15:00,"Craven Cottage, London",24190.0,Fulham,Spurs,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,10.0,10.0,5.0,3.0,4.0,4.0,1.0,3.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,7.0,7.0,4.0,4.0,32.0,20.0,59.0,31.0,485.0,446.0,398.0,349.0,52.9,47.1,22.0,18.0,19.0,23.0,10.0,12.0,10.0,7.0,14.0,31.0,14.0,31.0,11.0,6.0,3.0,1.0,,,,,5.0,4.0,17.0,6.0,158.0,146.0,2.0,5.0,1.0,,,,,1.0,,,42.0,59.0,59.0,42.0,9.0,21.0,21.0,9.0,3.0,8.0,3.0,8.0,2.0,,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,
2022-23,2293014,21,2023-01-22 14:00:00,"Elland Road, Leeds",36260.0,Leeds,Brentford,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,9.0,6.0,5.0,,1.0,5.0,3.0,1.0,,,,,,,,,,,,,,,,,7.0,4.0,7.0,,38.0,28.0,64.0,53.0,501.0,346.0,369.0,223.0,58.5,41.5,19.0,12.0,17.0,14.0,8.0,6.0,7.0,14.0,18.0,23.0,18.0,23.0,16.0,7.0,1.0,3.0,,,,,7.0,7.0,9.0,11.0,176.0,178.0,,5.0,,,,,1.0,1.0,,,60.0,49.0,49.0,60.0,18.0,18.0,18.0,18.0,2.0,3.0,2.0,3.0,,,10.0,18.0,18.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
2022-23,2293015,21,2023-01-21 15:00:00,"King Power Stadium, Leicester",32056.0,Leicester,Brighton,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,9.0,13.0,2.0,4.0,2.0,6.0,5.0,3.0,,,,,,3.0,2.0,,,3.0,,,,,,2.0,5.0,11.0,3.0,6.0,13.0,38.0,34.0,79.0,369.0,637.0,293.0,563.0,36.6,63.4,12.0,27.0,16.0,11.0,11.0,6.0,9.0,14.0,18.0,8.0,18.0,8.0,14.0,9.0,2.0,5.0,,,,,8.0,3.0,7.0,7.0,109.0,118.0,2.0,,2.0,2.0,,,,,,,40.0,36.0,36.0,40.0,12.0,8.0,8.0,12.0,5.0,6.0,5.0,6.0,,,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,,,,,,2.0
2022-23,2293016,21,2023-01-21 12:30:00,"Anfield, Liverpool",53126.0,Liverpool,Chelsea,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,15.0,11.0,3.0,2.0,6.0,6.0,6.0,3.0,,,,,,4.0,,,,4.0,,1.0,,,,,7.0,11.0,4.0,4.0,36.0,29.0,61.0,46.0,477.0,540.0,375.0,437.0,47.5,52.5,36.0,25.0,18.0,21.0,13.0,8.0,15.0,18.0,15.0,32.0,15.0,32.0,13.0,13.0,3.0,6.0,,1.0,,,5.0,9.0,10.0,13.0,164.0,151.0,2.0,3.0,,,,,1.0,1.0,,,48.0,60.0,59.0,48.0,12.0,18.0,18.0,12.0,5.0,5.0,5.0,5.0,1.0,2.0,16.0,9.0,9.0,16.0,0.0,0.0,0.0,0.0,,,,,5.0,1.0
2022-23,2293017,21,2023-01-22 14:00:00,"Etihad Stadium, Manchester",53282.0,Man City,Wolves,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,13.0,10.0,7.0,1.0,5.0,5.0,1.0,4.0,,,,,4.0,,3.0,,2.0,,,,,,2.0,,12.0,6.0,7.0,4.0,26.0,23.0,53.0,37.0,587.0,478.0,526.0,409.0,55.3,44.7,45.0,11.0,8.0,15.0,5.0,8.0,6.0,11.0,16.0,20.0,16.0,20.0,9.0,10.0,4.0,2.0,,,,1.0,5.0,6.0,8.0,2.0,108.0,101.0,1.0,3.0,,3.0,,,1.0,,,,38.0,39.0,39.0,38.0,14.0,9.0,9.0,14.0,5.0,7.0,5.0,7.0,,,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,
2022-23,2293018,21,2023-01-21 15:00:00,"St. Mary's Stadium, Southampton",30158.0,Southampton,Aston Villa,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,8.0,16.0,5.0,5.0,2.0,8.0,1.0,3.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,7.0,10.0,5.0,5.0,19.0,29.0,55.0,53.0,322.0,566.0,228.0,456.0,36.5,63.5,13.0,20.0,25.0,19.0,11.0,9.0,12.0,6.0,24.0,9.0,24.0,9.0,14.0,7.0,3.0,1.0,,,,,5.0,3.0,9.0,18.0,145.0,164.0,4.0,5.0,1.0,,,,,1.0,,,61.0,57.0,57.0,61.0,23.0,14.0,14.0,23.0,2.0,2.0,2.0,2.0,2.0,3.0,19.0,9.0,9.0,19.0,0.0,0.0,0.0,0.0,,,,,3.0,
2022-23,2293019,21,2023-01-21 15:00:00,"London Stadium, London",62470.0,West Ham,Everton,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,11.0,5.0,4.0,2.0,3.0,1.0,4.0,2.0,,,,,2.0,,2.0,,1.0,,1.0,1.0,,,1.0,,10.0,3.0,7.0,3.0,22.0,44.0,52.0,91.0,346.0,729.0,275.0,639.0,32.2,67.8,22.0,28.0,17.0,19.0,9.0,10.0,13.0,7.0,50.0,12.0,50.0,12.0,5.0,5.0,2.0,4.0,,,,,4.0,7.0,6.0,10.0,124.0,152.0,2.0,2.0,,2.0,,,1.0,,,,47.0,51.0,51.0,47.0,18.0,19.0,19.0,18.0,4.0,9.0,4.0,9.0,,1.0,9.0,6.0,5.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0
2022-23,2293020,22,2023-02-04 15:00:00,"Villa Park, Birmingham",42055.0,Aston Villa,Leicester,2,4,4,2,L,W,2,3,3,2,0,0,0,0,2.0,4.0,19.0,9.0,4.0,5.0,6.0,4.0,9.0,,,,,,,4.0,1.0,4.0,,1.0,2.0,,,,,3.0,14.0,8.0,9.0,4.0,36.0,17.0,54.0,44.0,564.0,333.0,489.0,249.0,63.2,36.8,30.0,15.0,9.0,23.0,6.0,16.0,5.0,9.0,7.0,29.0,7.0,29.0,9.0,8.0,,9.0,,,3.0,,13.0,11.0,10.0,5.0,141.0,124.0,1.0,3.0,4.0,2.0,,,,,,1.0,42.0,56.0,56.0,42.0,12.0,10.0,10.0,12.0,11.0,3.0,11.0,3.0,,,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,8.0
2022-23,2293021,22,2023-02-04 15:00:00,"Gtech Community Stadium, Brentford",17051.0,Brentford,Southampton,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,14.0,14.0,4.0,6.0,6.0,4.0,4.0,4.0,,,,,3.0,1.0,2.0,,1.0,2.0,1.0,,,,3.0,,11.0,11.0,7.0,8.0,41.0,28.0,76.0,57.0,396.0,427.0,274.0,323.0,48.3,51.7,34.0,18.0,14.0,16.0,8.0,10.0,7.0,17.0,18.0,29.0,18.0,29.0,11.0,4.0,5.0,5.0,,,,,4.0,3.0,13.0,10.0,165.0,157.0,5.0,,,3.0,,,1.0,,,,46.0,55.0,55.0,46.0,20.0,25.0,25.0,20.0,4.0,4.0,4.0,4.0,1.0,1.0,10.0,9.0,9.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0
2022-23,2293022,22,2023-02-04 15:00:00,"American Express Stadium, Falmer",31600.0,Brighton,Bournemouth,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,20.0,12.0,6.0,2.0,7.0,7.0,7.0,3.0,,,,,2.0,,,,5.0,,1.0,,,,1.0,,12.0,9.0,10.0,4.0,48.0,12.0,73.0,39.0,682.0,264.0,609.0,191.0,71.8,28.2,36.0,22.0,17.0,20.0,9.0,12.0,2.0,9.0,4.0,24.0,4.0,24.0,5.0,5.0,3.0,7.0,,2.0,,,9.0,9.0,12.0,7.0,138.0,118.0,2.0,5.0,,1.0,,,1.0,,,,40.0,59.0,59.0,40.0,7.0,17.0,17.0,7.0,7.0,3.0,7.0,3.0,,,14.0,7.0,7.0,14.0,0.0,0.0,0.0,0.0,,,,,,1.0
2022-23,2293023,22,2023-02-03 20:00:00,"Stamford Bridge, London",40041.0,Chelsea,Fulham,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,12.0,10.0,3.0,4.0,7.0,3.0,2.0,3.0,,,,,1.0,,,,2.0,,1.0,,,,,,9.0,6.0,5.0,5.0,26.0,21.0,69.0,53.0,662.0,313.0,568.0,226.0,66.9,33.1,21.0,17.0,24.0,19.0,13.0,14.0,9.0,19.0,14.0,20.0,14.0,20.0,11.0,3.0,3.0,3.0,,,,,14.0,7.0,12.0,14.0,153.0,152.0,4.0,2.0,,,,,1.0,1.0,,,56.0,60.0,60.0,56.0,13.0,12.0,12.0,13.0,6.0,2.0,6.0,2.0,,2.0,16.0,12.0,12.0,15.0,0.0,0.0,0.0,0.0,,,,,3.0,
2022-23,2293024,22,2023-02-04 12:30:00,"Goodison Park, Liverpool",39314.0,Everton,Arsenal,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,12.0,15.0,4.0,3.0,5.0,7.0,3.0,5.0,,,,,4.0,,1.0,,3.0,,,,,,1.0,,10.0,13.0,6.0,7.0,29.0,31.0,57.0,65.0,252.0,639.0,180.0,553.0,29.5,70.5,18.0,39.0,18.0,14.0,11.0,11.0,11.0,2.0,20.0,12.0,20.0,12.0,10.0,3.0,6.0,3.0,,1.0,,,12.0,7.0,5.0,9.0,122.0,140.0,2.0,3.0,,1.0,,,1.0,,,,49.0,50.0,50.0,49.0,17.0,12.0,12.0,17.0,7.0,5.0,7.0,5.0,,1.0,13.0,8.0,7.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,
2022-23,2293025,22,2023-02-04 15:00:00,"Old Trafford, Manchester",73420.0,Man Utd,Crystal Palace,2,1,1,2,W,L,1,0,0,1,1,0,0,1,2.0,1.0,14.0,10.0,5.0,3.0,5.0,5.0,4.0,2.0,,,,,,2.0,2.0,1.0,,1.0,,,,,,1.0,9.0,6.0,6.0,5.0,29.0,25.0,60.0,44.0,487.0,426.0,416.0,342.0,53.1,46.9,32.0,26.0,21.0,16.0,12.0,9.0,5.0,13.0,16.0,15.0,16.0,15.0,20.0,8.0,2.0,3.0,,1.0,,,6.0,2.0,6.0,11.0,124.0,138.0,2.0,3.0,1.0,2.0,,,,,,,42.0,39.0,39.0,42.0,11.0,8.0,8.0,11.0,5.0,5.0,5.0,5.0,,2.0,9.0,9.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,4.0
2022-23,2293026,22,2023-02-04 17:30:00,"St. James' Park, Newcastle",52256.0,Newcastle,West Ham,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,8.0,10.0,2.0,1.0,3.0,5.0,3.0,4.0,,,,,3.0,1.0,1.0,1.0,2.0,1.0,,,,,1.0,,7.0,8.0,4.0,3.0,35.0,25.0,57.0,51.0,557.0,329.0,449.0,227.0,62.7,37.3,22.0,18.0,13.0,19.0,8.0,11.0,9.0,17.0,23.0,21.0,23.0,21.0,11.0,13.0,3.0,3.0,,,,,6.0,6.0,13.0,9.0,154.0,146.0,,1.0,1.0,1.0,,,,,,,51.0,50.0,50.0,51.0,20.0,15.0,15.0,20.0,4.0,2.0,4.0,2.0,2.0,1.0,11.0,13.0,12.0,10.0,0.0,0.0,0.0,0.0,,,,,,2.0
2022-23,2293027,22,2023-02-05 14:00:00,"The City Ground, Nottingham",29363.0,Nott'm Forest,Leeds,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,6.0,10.0,2.0,4.0,2.0,3.0,2.0,3.0,,,,,,1.0,,,,1.0,,,,,,,5.0,9.0,3.0,6.0,11.0,36.0,43.0,86.0,253.0,585.0,138.0,438.0,30.1,69.9,6.0,21.0,26.0,19.0,17.0,14.0,15.0,2.0,25.0,10.0,25.0,10.0,14.0,7.0,3.0,2.0,,,,,9.0,9.0,11.0,14.0,189.0,212.0,4.0,1.0,,1.0,,,1.0,,,,77.0,72.0,72.0,77.0,28.0,30.0,30.0,28.0,,2.0,,2.0,2.0,3.0,15.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0
2022-23,2293028,22,2023-02-05 16:30:00,"Tottenham Hotspur Stadium, London",61747.0,Spurs,Man City,1,0,0,1,W,L,1,0,0,1,1,0,0,1,1.0,,12.0,15.0,3.0,5.0,5.0,5.0,4.0,5.0,,,,,2.0,,1.0,,1.0,,,1.0,,,1.0,,8.0,9.0,4.0,5.0,15.0,32.0,27.0,57.0,303.0,556.0,226.0,487.0,35.2,64.8,29.0,33.0,14.0,19.0,8.0,9.0,9.0,7.0,24.0,13.0,24.0,13.0,3.0,7.0,5.0,4.0,,,,1.0,6.0,6.0,10.0,9.0,116.0,123.0,5.0,2.0,,1.0,,,1.0,,,,43.0,59.0,59.0,43.0,9.0,16.0,16.0,9.0,4.0,6.0,4.0,6.0,,1.0,19.0,14.0,14.0,18.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
