season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgLeft,attObxdLeft,attObxdRight,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsGainedLosingPos,punches,redCard,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,fwdPass,goalFastbreak,leftsidePass,overrun,rightsidePass,totalFastbreak,unsuccessfulTouch,attOneOnOne,contentiousDecision,ptsDroppedWinningPos,attemptedTackleFoul,blockedPass,putThrough,successfulPutThrough,attFreekickPost,attPenMiss,attPenPost,fiftyFifty,successfulFiftyFifty,totalDistance
2014-15,755654,36,2015-05-09 15:00:00,21,West Ham,Away,122.0,19.0,2.0,5.0,3.0,2.0,,134.0,2.0,1.0,4.0,7.0,6.0,31.0,251.0,,1.0,18.0,14.0,15.0,3.0,2.0,,,,,,,,,,,,1.0,,,,,,1.0,7.0,7.0,,,57.0,1.0,1.0,4.0,,6.0,8.0,5.0,,4.0,2.0,39.0,42.0,1.0,43.0,22.0,,,,,,,,55.0,13.0,6.0,,,1.0,,,,,,,,9.0,,1.0,1.0,22.0,,7.0,7.0,2.0,,4.0,84.0,41.0,2.0,,4.0,1.0,1.0,315.0,2.0,,54.0,55.0,28.0,,,,,,133.0,133.0,,28.0,22.0,41.8,,,1.0,0.0,1.0,3.0,4.0,,1.0,,4.0,,,3.0,57.0,241.0,5.0,135.0,29.0,43.0,8.0,6.0,19.0,13.0,98.0,9.0,220.0,1.0,1.0,24.0,6.0,68.0,3.0,336.0,,0.0,6.0,19.0,2.0,25.0,1.0,518.0,,,2.0,6.0,16.0,0.0,63.0,,,,149.0,,68.0,3.0,56.0,,11.0,,,,7.0,15.0,15.0,9.0,,,,,,
2014-15,755672,37,2015-05-16 15:00:00,21,West Ham,Home,99.0,19.0,,3.0,3.0,6.0,1.0,192.0,8.0,2.0,6.0,11.0,3.0,41.0,288.0,,1.0,18.0,17.0,14.0,8.0,3.0,,,,,,,,,,,,10.0,,,,,,2.0,12.0,9.0,,,58.0,2.0,5.0,4.0,,7.0,19.0,4.0,,15.0,2.0,55.0,46.0,2.0,28.0,7.0,,,,,,,,61.0,12.0,13.0,1.0,,2.0,1.0,,1.0,,1.0,1.0,,10.0,1.0,2.0,,7.0,,12.0,12.0,,,6.0,64.0,42.0,8.0,,5.0,7.0,3.0,333.0,5.0,,36.0,74.0,30.0,,,,,,146.0,146.0,3.0,29.0,17.0,45.3,,,,0.0,1.0,2.0,3.0,,,,5.0,,,2.0,106.0,264.0,12.0,109.0,28.0,28.0,12.0,5.0,29.0,24.0,157.0,17.0,284.0,2.0,2.0,26.0,3.0,66.0,2.0,364.0,,0.0,13.0,15.0,2.0,19.0,1.0,575.0,,,4.0,7.0,11.0,0.0,46.0,1.0,1.0,,151.0,,85.0,3.0,82.0,1.0,15.0,,,,6.0,16.0,16.0,9.0,,,,,,
2014-15,755681,38,2015-05-24 15:00:00,21,West Ham,Away,218.0,16.0,,4.0,4.0,6.0,,180.0,7.0,,11.0,7.0,13.0,38.0,394.0,,1.0,20.0,19.0,24.0,3.0,,,,,,,,,,,,,4.0,,,,,,,10.0,7.0,,,65.0,5.0,1.0,15.0,,3.0,10.0,5.0,,16.0,,68.0,55.0,5.0,31.0,18.0,,,,,,,,62.0,9.0,9.0,,,1.0,,,,,,,,12.0,,4.0,,18.0,,13.0,13.0,2.0,,11.0,82.0,48.0,2.0,,2.0,1.0,1.0,458.0,4.0,,61.0,76.0,26.0,,,,,,148.0,148.0,1.0,28.0,22.0,59.2,,,,0.0,1.0,1.0,2.0,,,,2.0,,,3.0,56.0,376.0,3.0,243.0,29.0,31.0,15.0,2.0,17.0,15.0,98.0,16.0,260.0,4.0,,28.0,13.0,77.0,3.0,486.0,,0.0,4.0,17.0,1.0,23.0,1.0,687.0,,,6.0,3.0,13.0,0.0,72.0,1.0,1.0,,178.0,,113.0,3.0,123.0,,9.0,1.0,,,5.0,23.0,23.0,7.0,,,,,,
2015-16,803171,1,2015-08-09 13:30:00,21,West Ham,Away,151.0,13.0,,1.0,1.0,2.0,1.0,106.0,6.0,2.0,2.0,11.0,11.0,33.0,256.0,,1.0,13.0,32.0,19.0,4.0,2.0,,,,,,,,,,,,6.0,,,,,,1.0,16.0,6.0,,,59.0,4.0,2.0,22.0,,4.0,4.0,,,6.0,5.0,75.0,64.0,4.0,19.0,12.0,,,,,,,,63.0,9.0,12.0,1.0,,2.0,2.0,,1.0,1.0,1.0,,1.0,11.0,1.0,2.0,,14.0,,12.0,12.0,3.0,,2.0,80.0,41.0,5.0,1.0,2.0,5.0,4.0,326.0,9.0,,47.0,51.0,11.0,,,,,,148.0,142.0,2.0,29.0,18.0,38.2,,,1.0,0.0,5.0,1.0,6.0,,1.0,,2.0,,,3.0,45.0,236.0,7.0,176.0,27.0,25.0,18.0,1.0,7.0,6.0,95.0,13.0,190.0,3.0,2.0,41.0,13.0,81.0,1.0,359.0,,0.0,8.0,21.0,2.0,21.0,3.0,538.0,,,12.0,4.0,16.0,0.0,58.0,1.0,,1.0,159.0,,83.0,2.0,59.0,,10.0,,,,5.0,18.0,18.0,8.0,,,,,,
2015-16,803176,2,2015-08-15 15:00:00,21,West Ham,Home,226.0,23.0,1.0,5.0,4.0,,,247.0,11.0,,6.0,6.0,22.0,58.0,468.0,,,33.0,20.0,25.0,6.0,1.0,,,,,,,,,,,,8.0,,,,,,1.0,7.0,3.0,,,56.0,1.0,4.0,6.0,,8.0,23.0,7.0,,12.0,2.0,62.0,61.0,1.0,17.0,13.0,,,,,,,,80.0,11.0,12.0,1.0,,2.0,3.0,,1.0,,1.0,1.0,,11.0,1.0,,,17.0,1.0,4.0,4.0,1.0,,6.0,93.0,68.0,4.0,,3.0,5.0,3.0,529.0,2.0,,108.0,76.0,46.0,,,,,,163.0,158.0,1.0,24.0,25.0,69.8,,,,0.0,3.0,,3.0,,,,3.0,,,3.0,111.0,445.0,8.0,252.0,36.0,22.0,22.0,8.0,41.0,33.0,159.0,3.0,342.0,,,31.0,23.0,91.0,1.0,553.0,,1.0,10.0,15.0,,35.0,1.0,756.0,,,9.0,8.0,12.0,0.0,75.0,,,,190.0,,158.0,2.0,130.0,,7.0,,1.0,,9.0,9.0,9.0,2.0,,,,,,
2015-16,803183,3,2015-08-22 15:00:00,21,West Ham,Home,111.0,15.0,2.0,3.0,1.0,2.0,,146.0,1.0,1.0,5.0,11.0,15.0,35.0,254.0,,,22.0,27.0,21.0,4.0,2.0,,,,,,,,,,,,3.0,1.0,,,,,,9.0,6.0,,,71.0,1.0,3.0,12.0,,5.0,9.0,3.0,,8.0,2.0,64.0,59.0,1.0,11.0,7.0,3.0,2.0,,,,,,83.0,8.0,11.0,,,3.0,2.0,,1.0,1.0,,,1.0,9.0,,1.0,,9.0,,27.0,27.0,5.0,,5.0,96.0,41.0,4.0,2.0,2.0,5.0,4.0,346.0,2.0,,57.0,48.0,33.0,1.0,1.0,1.0,,1.0,175.0,171.0,2.0,34.0,24.0,45.8,,,,0.0,2.0,1.0,3.0,,,,3.0,,,3.0,70.0,242.0,7.0,138.0,36.0,15.0,16.0,5.0,19.0,14.0,135.0,15.0,254.0,1.0,1.0,42.0,16.0,91.0,3.0,373.0,,1.0,10.0,20.0,1.0,25.0,0.0,570.0,,,7.0,5.0,15.0,0.0,52.0,,,2.0,177.0,,69.0,1.0,75.0,,12.0,,,,4.0,21.0,21.0,10.0,,,,,,
2015-16,803201,4,2015-08-29 15:00:00,21,West Ham,Away,115.0,15.0,2.0,2.0,,,,125.0,1.0,1.0,2.0,4.0,12.0,21.0,238.0,,,12.0,17.0,14.0,4.0,1.0,,,,,,,,,,,,9.0,,,,,,1.0,4.0,9.0,,,59.0,6.0,3.0,2.0,,7.0,8.0,2.0,,5.0,1.0,42.0,62.0,6.0,20.0,12.0,,,,,,,,57.0,12.0,15.0,2.0,,3.0,2.0,,1.0,,1.0,1.0,,10.0,3.0,,,12.0,,20.0,20.0,1.0,,2.0,76.0,29.0,5.0,1.0,2.0,4.0,5.0,288.0,5.0,,36.0,72.0,18.0,,,,,,135.0,130.0,3.0,37.0,12.0,37.3,,,,0.0,,1.0,1.0,,,,4.0,,,3.0,52.0,221.0,6.0,134.0,30.0,25.0,16.0,3.0,15.0,12.0,99.0,4.0,207.0,,1.0,29.0,12.0,73.0,,326.0,,1.0,12.0,25.0,1.0,16.0,2.0,516.0,,,9.0,7.0,16.0,0.0,45.0,1.0,,1.0,128.0,,82.0,1.0,71.0,,12.0,,1.0,,6.0,14.0,14.0,5.0,,,,,,
2015-16,803207,5,2015-09-14 20:00:00,21,West Ham,Home,97.0,6.0,1.0,4.0,3.0,2.0,,146.0,2.0,1.0,1.0,13.0,12.0,28.0,239.0,,,22.0,5.0,9.0,11.0,1.0,,4.0,,1.0,,1.0,,,,,1.0,13.0,,,1.0,,,1.0,6.0,8.0,,,64.0,5.0,6.0,8.0,,6.0,9.0,2.0,,11.0,1.0,35.0,48.0,5.0,20.0,15.0,,,,,,,,51.0,8.0,11.0,,,4.0,2.0,1.0,1.0,,1.0,1.0,,6.0,2.0,1.0,2.0,17.0,1.0,33.0,33.0,5.0,,1.0,66.0,37.0,7.0,2.0,7.0,6.0,3.0,290.0,5.0,,70.0,47.0,23.0,,,,,,136.0,131.0,3.0,33.0,21.0,39.1,1.0,,,0.0,4.0,,4.0,,1.0,4.0,8.0,,,3.0,88.0,226.0,13.0,111.0,16.0,25.0,16.0,3.0,16.0,13.0,128.0,5.0,219.0,1.0,1.0,30.0,12.0,59.0,,314.0,1.0,0.0,17.0,18.0,,27.0,0.0,542.0,,,10.0,6.0,16.0,0.0,53.0,1.0,1.0,1.0,127.0,1.0,72.0,2.0,62.0,4.0,20.0,,,,2.0,14.0,14.0,4.0,,,,,,
2015-16,803221,6,2015-09-19 17:30:00,21,West Ham,Away,115.0,12.0,1.0,3.0,2.0,1.0,,77.0,3.0,1.0,1.0,11.0,6.0,28.0,189.0,,1.0,9.0,24.0,15.0,2.0,1.0,,,,,,,,,,,,4.0,,,,,,,18.0,9.0,,,67.0,9.0,,17.0,,3.0,4.0,1.0,,11.0,5.0,67.0,58.0,9.0,43.0,23.0,,1.0,,,,,,42.0,7.0,10.0,1.0,1.0,,,,2.0,,1.0,1.0,1.0,12.0,1.0,3.0,,28.0,,17.0,17.0,6.0,,1.0,65.0,24.0,16.0,1.0,3.0,2.0,3.0,246.0,10.0,,25.0,48.0,12.0,,,,,,149.0,135.0,2.0,44.0,12.0,28.5,,,,0.0,6.0,1.0,8.0,,,,3.0,,,3.0,37.0,175.0,5.0,141.0,17.0,57.0,21.0,2.0,7.0,5.0,67.0,8.0,145.0,3.0,2.0,34.0,7.0,70.0,2.0,279.0,,0.0,6.0,20.0,1.0,13.0,2.0,504.0,,,13.0,3.0,13.0,0.0,37.0,2.0,1.0,1.0,134.0,,56.0,1.0,52.0,,14.0,1.0,,,7.0,17.0,17.0,10.0,,,,,,
2015-16,803229,7,2015-09-26 15:00:00,21,West Ham,Home,111.0,18.0,2.0,7.0,5.0,2.0,1.0,160.0,5.0,,4.0,10.0,8.0,32.0,264.0,,,19.0,15.0,21.0,9.0,4.0,,,,1.0,,1.0,,1.0,,,,13.0,,,,,,3.0,9.0,7.0,,,69.0,,4.0,8.0,,7.0,12.0,3.0,,9.0,2.0,44.0,58.0,,18.0,13.0,1.0,,,,,,,68.0,7.0,17.0,1.0,,4.0,3.0,1.0,2.0,,1.0,2.0,,9.0,1.0,1.0,1.0,14.0,,19.0,19.0,3.0,,4.0,65.0,33.0,5.0,1.0,5.0,10.0,7.0,322.0,4.0,,53.0,47.0,38.0,,,,,,149.0,145.0,2.0,21.0,40.0,42.9,,,,0.0,2.0,3.0,5.0,,1.0,,8.0,,,3.0,73.0,247.0,16.0,135.0,27.0,22.0,13.0,6.0,24.0,18.0,111.0,7.0,238.0,1.0,,29.0,9.0,68.0,3.0,349.0,,0.0,19.0,17.0,,25.0,0.0,565.0,,,6.0,7.0,14.0,0.0,56.0,5.0,3.0,2.0,134.0,,74.0,3.0,85.0,,15.0,1.0,,,3.0,17.0,17.0,9.0,,,,,,
2015-16,803241,8,2015-10-03 15:00:00,21,West Ham,Away,141.0,22.0,1.0,9.0,8.0,3.0,,233.0,5.0,,4.0,5.0,18.0,43.0,365.0,,,25.0,15.0,21.0,14.0,1.0,,,,,1.0,1.0,,,,,,15.0,,,,,,1.0,6.0,6.0,,,61.0,,5.0,4.0,,8.0,16.0,8.0,1.0,9.0,,52.0,62.0,,11.0,10.0,1.0,,,,,,,66.0,11.0,14.0,,,5.0,1.0,1.0,1.0,,1.0,1.0,,7.0,2.0,,2.0,10.0,,12.0,12.0,,,4.0,79.0,46.0,1.0,1.0,7.0,9.0,6.0,414.0,4.0,,83.0,74.0,37.0,,,,,,139.0,138.0,4.0,21.0,31.0,55.9,,,,0.0,1.0,,1.0,,,,9.0,1.0,,3.0,109.0,345.0,16.0,152.0,33.0,12.0,25.0,7.0,32.0,25.0,149.0,7.0,320.0,,,21.0,19.0,70.0,2.0,440.0,1.0,0.0,20.0,19.0,1.0,26.0,4.0,643.0,,,9.0,8.0,11.0,0.0,55.0,1.0,1.0,1.0,138.0,,132.0,,115.0,,12.0,,,,6.0,6.0,6.0,4.0,,,,,,
2015-16,803251,9,2015-10-17 15:00:00,21,West Ham,Away,148.0,14.0,4.0,7.0,3.0,3.0,,296.0,4.0,1.0,8.0,2.0,19.0,19.0,437.0,2.0,2.0,21.0,13.0,13.0,14.0,2.0,,,,1.0,,1.0,,,,,,18.0,,,,,1.0,,5.0,1.0,,,66.0,1.0,8.0,6.0,,9.0,12.0,4.0,1.0,12.0,,49.0,66.0,1.0,14.0,10.0,,,,,,,,57.0,11.0,9.0,,,2.0,1.0,1.0,3.0,,3.0,3.0,,6.0,3.0,,1.0,12.0,1.0,9.0,9.0,,,8.0,58.0,36.0,1.0,2.0,10.0,9.0,4.0,498.0,2.0,,84.0,72.0,36.0,1.0,1.0,1.0,,,141.0,135.0,3.0,24.0,31.0,61.5,1.0,,,0.0,,,,,1.0,,12.0,,,3.0,149.0,425.0,19.0,164.0,22.0,20.0,26.0,8.0,25.0,17.0,199.0,5.0,377.0,,1.0,18.0,19.0,42.0,4.0,516.0,3.0,0.0,24.0,27.0,2.0,22.0,3.0,733.0,,,17.0,9.0,20.0,0.0,47.0,4.0,1.0,3.0,154.0,,153.0,3.0,162.0,,9.0,1.0,,,5.0,19.0,19.0,11.0,,,,,,
2015-16,803252,10,2015-10-24 15:00:00,21,West Ham,Home,156.0,15.0,,5.0,5.0,1.0,2.0,131.0,3.0,4.0,6.0,5.0,9.0,31.0,282.0,,,20.0,15.0,13.0,7.0,1.0,,,,,1.0,1.0,,,,,,9.0,,,,,,1.0,6.0,3.0,,,59.0,2.0,3.0,13.0,1.0,7.0,8.0,4.0,,12.0,1.0,55.0,53.0,2.0,18.0,9.0,,,,,,,,58.0,10.0,12.0,,,2.0,2.0,1.0,1.0,,1.0,1.0,,6.0,1.0,2.0,,10.0,,16.0,16.0,,,6.0,70.0,30.0,4.0,1.0,3.0,6.0,5.0,343.0,1.0,,71.0,39.0,29.0,,,,,,145.0,142.0,3.0,16.0,32.0,45.5,,,1.0,0.0,2.0,1.0,2.0,,,,4.0,,,3.0,59.0,268.0,9.0,175.0,26.0,21.0,17.0,5.0,19.0,14.0,107.0,7.0,214.0,2.0,4.0,29.0,11.0,69.0,4.0,370.0,,0.0,12.0,17.0,,26.0,1.0,561.0,,,11.0,7.0,13.0,0.0,60.0,1.0,1.0,,151.0,,86.0,1.0,73.0,,11.0,1.0,,,7.0,8.0,8.0,4.0,,,,,,
2015-16,803271,11,2015-10-31 15:00:00,21,West Ham,Away,193.0,24.0,1.0,3.0,2.0,3.0,1.0,127.0,5.0,,4.0,14.0,10.0,41.0,317.0,,,19.0,12.0,24.0,4.0,2.0,,,,,,,,1.0,,,,5.0,,,,,1.0,1.0,15.0,5.0,,,51.0,1.0,,9.0,,2.0,10.0,4.0,,7.0,2.0,49.0,58.0,1.0,29.0,16.0,2.0,,,,,,,47.0,12.0,14.0,,,,1.0,,,,,,,9.0,,1.0,1.0,21.0,1.0,13.0,13.0,2.0,,4.0,71.0,42.0,7.0,,3.0,3.0,3.0,366.0,9.0,,26.0,72.0,24.0,,,,,,138.0,128.0,3.0,21.0,19.0,49.4,1.0,,,0.0,3.0,,3.0,,1.0,,5.0,,,3.0,40.0,293.0,6.0,214.0,35.0,39.0,16.0,2.0,17.0,15.0,73.0,12.0,200.0,1.0,,37.0,12.0,75.0,3.0,397.0,,1.0,8.0,15.0,1.0,21.0,1.0,597.0,,,6.0,2.0,11.0,0.0,65.0,,1.0,,146.0,,90.0,1.0,96.0,,11.0,1.0,,,8.0,18.0,18.0,9.0,,,,,,
2015-16,803274,12,2015-11-07 15:00:00,21,West Ham,Home,199.0,11.0,2.0,6.0,4.0,2.0,1.0,186.0,5.0,4.0,9.0,4.0,15.0,22.0,379.0,,,18.0,6.0,12.0,12.0,2.0,,,,,,,,,,,,14.0,,,,,,,7.0,6.0,,,60.0,5.0,4.0,15.0,,3.0,13.0,5.0,,3.0,,39.0,54.0,5.0,11.0,6.0,,,,,,,,48.0,11.0,12.0,,,3.0,3.0,,,,,,,6.0,1.0,,3.0,7.0,,15.0,15.0,1.0,,10.0,64.0,48.0,5.0,1.0,7.0,7.0,4.0,416.0,3.0,,50.0,61.0,26.0,,,,,,103.0,98.0,5.0,26.0,18.0,50.8,,,1.0,0.0,,3.0,3.0,,,,8.0,,,3.0,73.0,362.0,14.0,214.0,20.0,16.0,19.0,2.0,23.0,21.0,103.0,7.0,244.0,,5.0,12.0,16.0,41.0,2.0,435.0,2.0,0.0,16.0,18.0,,18.0,1.0,617.0,,,12.0,3.0,14.0,0.0,71.0,,,,128.0,,132.0,4.0,104.0,,8.0,,1.0,,3.0,10.0,10.0,2.0,,,,,,
2015-16,803291,13,2015-11-22 16:00:00,21,West Ham,Away,146.0,8.0,4.0,4.0,,6.0,,143.0,4.0,1.0,5.0,14.0,8.0,32.0,285.0,,,26.0,12.0,10.0,4.0,4.0,,,,,,,,,,1.0,,6.0,,,1.0,,,1.0,14.0,8.0,,,60.0,3.0,3.0,9.0,,6.0,9.0,7.0,,13.0,5.0,51.0,64.0,3.0,22.0,13.0,1.0,,,,,,,45.0,9.0,13.0,,1.0,2.0,1.0,,1.0,,1.0,1.0,,7.0,1.0,2.0,,14.0,1.0,18.0,18.0,2.0,,5.0,70.0,39.0,7.0,1.0,2.0,7.0,4.0,343.0,5.0,,67.0,41.0,26.0,,,,,,161.0,157.0,4.0,24.0,25.0,44.2,1.0,,,0.0,6.0,2.0,8.0,,1.0,,3.0,,,3.0,58.0,263.0,9.0,172.0,21.0,26.0,21.0,6.0,23.0,17.0,89.0,14.0,223.0,2.0,1.0,34.0,9.0,64.0,3.0,372.0,,0.0,10.0,28.0,1.0,32.0,2.0,618.0,,,13.0,6.0,20.0,0.0,58.0,,1.0,,165.0,,80.0,1.0,69.0,,19.0,,,,6.0,14.0,14.0,11.0,,,,,,
2015-16,803301,14,2015-11-29 14:05:00,21,West Ham,Home,161.0,14.0,2.0,5.0,3.0,5.0,,186.0,7.0,,10.0,11.0,14.0,33.0,342.0,,,19.0,16.0,19.0,9.0,1.0,,1.0,1.0,,2.0,3.0,1.0,,,,,11.0,,,,,,1.0,6.0,2.0,,,58.0,2.0,3.0,4.0,,5.0,7.0,5.0,,11.0,1.0,56.0,67.0,2.0,23.0,18.0,,,,,,,,54.0,15.0,16.0,,,6.0,3.0,3.0,,,,,,8.0,,1.0,,18.0,,7.0,7.0,,,10.0,89.0,57.0,2.0,1.0,6.0,4.0,6.0,413.0,,1.0,68.0,66.0,27.0,,,,,,149.0,148.0,5.0,19.0,23.0,60.9,,,,0.0,2.0,1.0,3.0,,1.0,1.0,8.0,,,3.0,89.0,326.0,10.0,185.0,30.0,24.0,25.0,5.0,20.0,15.0,123.0,13.0,270.0,1.0,,28.0,15.0,59.0,,435.0,,0.0,17.0,20.0,,22.0,0.0,637.0,,,13.0,5.0,17.0,0.0,59.0,1.0,1.0,,166.0,,113.0,1.0,97.0,1.0,13.0,,,,8.0,15.0,15.0,5.0,,,,,,
2015-16,803311,15,2015-12-05 15:00:00,21,West Ham,Away,128.0,11.0,2.0,5.0,3.0,1.0,,99.0,9.0,,4.0,9.0,8.0,31.0,222.0,,,9.0,12.0,23.0,4.0,3.0,,,,,,,,,,,,6.0,,,,1.0,,,13.0,8.0,,,76.0,4.0,2.0,12.0,,2.0,5.0,3.0,,8.0,1.0,54.0,67.0,4.0,30.0,18.0,,,,,,,,50.0,13.0,10.0,,,3.0,3.0,,,,,,,15.0,,1.0,,18.0,2.0,25.0,25.0,5.0,,4.0,68.0,32.0,6.0,,4.0,3.0,2.0,276.0,10.0,,57.0,30.0,21.0,,,,,,139.0,135.0,5.0,39.0,26.0,37.4,1.0,,,0.0,1.0,,1.0,,2.0,,5.0,,,3.0,38.0,208.0,7.0,145.0,23.0,34.0,18.0,2.0,13.0,11.0,74.0,5.0,170.0,1.0,,28.0,8.0,67.0,1.0,302.0,,0.0,9.0,27.0,,18.0,0.0,518.0,,,8.0,2.0,18.0,0.0,47.0,3.0,3.0,,118.0,,71.0,2.0,66.0,,17.0,1.0,,,6.0,13.0,13.0,7.0,,,,,,
2015-16,803318,16,2015-12-12 15:00:00,21,West Ham,Home,100.0,11.0,2.0,11.0,9.0,4.0,1.0,158.0,4.0,,5.0,5.0,4.0,22.0,247.0,,,18.0,22.0,23.0,17.0,1.0,,1.0,,,1.0,2.0,,1.0,,,,18.0,,,,,1.0,3.0,9.0,3.0,,,73.0,4.0,8.0,6.0,,11.0,16.0,5.0,,13.0,1.0,56.0,55.0,4.0,28.0,17.0,,,,,,,,56.0,7.0,9.0,,,3.0,2.0,2.0,,,,,,11.0,,1.0,,20.0,1.0,16.0,16.0,,,5.0,63.0,28.0,7.0,,6.0,12.0,10.0,317.0,5.0,,66.0,39.0,46.0,,,,,,159.0,152.0,11.0,22.0,34.0,46.7,1.0,,,0.0,3.0,,3.0,,,1.0,6.0,,,2.0,75.0,238.0,18.0,119.0,22.0,35.0,17.0,11.0,34.0,23.0,120.0,9.0,250.0,1.0,,24.0,4.0,57.0,1.0,335.0,,0.0,24.0,15.0,,24.0,1.0,571.0,,,9.0,11.0,12.0,0.0,53.0,,,,135.0,,81.0,6.0,66.0,1.0,7.0,,,,4.0,11.0,11.0,5.0,,,,,,
2015-16,803331,17,2015-12-20 16:00:00,21,West Ham,Away,55.0,7.0,4.0,4.0,,3.0,,111.0,6.0,1.0,5.0,8.0,6.0,26.0,162.0,1.0,,12.0,16.0,13.0,6.0,2.0,,,,,,,,,,,,7.0,,,,,,1.0,11.0,11.0,,,59.0,4.0,3.0,9.0,,9.0,9.0,2.0,,6.0,2.0,51.0,36.0,4.0,29.0,20.0,,1.0,,,,,,35.0,9.0,6.0,,,1.0,1.0,,,,,,,9.0,,,,22.0,,26.0,26.0,,,5.0,55.0,23.0,8.0,,6.0,2.0,2.0,219.0,11.0,,52.0,30.0,24.0,,,,,,141.0,129.0,4.0,24.0,24.0,27.3,,,1.0,0.0,1.0,1.0,2.0,,1.0,,6.0,,,3.0,56.0,148.0,8.0,70.0,22.0,41.0,16.0,9.0,21.0,12.0,85.0,11.0,190.0,1.0,1.0,31.0,7.0,57.0,2.0,239.0,1.0,0.0,11.0,13.0,,16.0,1.0,459.0,,,4.0,9.0,9.0,0.0,43.0,,,,115.0,,42.0,2.0,39.0,,9.0,,,,3.0,15.0,15.0,11.0,,,,,,
2015-16,803341,18,2015-12-26 15:00:00,21,West Ham,Away,101.0,19.0,1.0,2.0,1.0,1.0,1.0,123.0,6.0,,6.0,6.0,10.0,20.0,222.0,,,15.0,25.0,22.0,3.0,2.0,,,,,1.0,1.0,,,,,,7.0,,,1.0,,,1.0,9.0,6.0,,,56.0,6.0,2.0,9.0,1.0,6.0,5.0,1.0,1.0,10.0,4.0,64.0,62.0,6.0,36.0,23.0,,,,,,,,43.0,13.0,12.0,,1.0,5.0,4.0,1.0,1.0,,,1.0,,10.0,1.0,1.0,1.0,27.0,1.0,9.0,9.0,1.0,,6.0,62.0,27.0,9.0,,3.0,3.0,4.0,283.0,3.0,,58.0,49.0,24.0,1.0,1.0,1.0,,,156.0,144.0,5.0,21.0,21.0,40.9,1.0,,,0.0,5.0,2.0,6.0,,,,4.0,,,3.0,50.0,206.0,6.0,120.0,31.0,48.0,17.0,6.0,16.0,10.0,87.0,7.0,205.0,2.0,,28.0,11.0,59.0,1.0,309.0,1.0,0.0,10.0,21.0,,23.0,3.0,527.0,,,9.0,6.0,13.0,0.0,43.0,,1.0,,132.0,,74.0,1.0,60.0,,14.0,,1.0,,6.0,12.0,12.0,5.0,,,,,,
