season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,expectedAssists_h,expectedAssists_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a
2023-24,2367725,19,2023-12-26 20:00:00,"Old Trafford, Manchester",73574.0,Man Utd,Aston Villa,3,2,2,3,W,L,0,2,2,0,0,0,0,0,3.0,2.0,13.0,10.0,7.0,4.0,3.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,9.0,8.0,6.0,6.0,22.0,23.0,57.0,43.0,393.0,462.0,313.0,379.0,45.7,54.3,19.0,43.0,21.0,14.0,16.0,8.0,20.0,7.0,26.0,14.0,26.0,14.0,8.0,10.0,5.0,3.0,,,,,11.0,4.0,5.0,10.0,131.0,148.0,1.0,4.0,2.0,3.0,,,,,50.0,49.0,49.0,50.0,15.0,14.0,14.0,15.0,3.0,6.0,3.0,6.0,,,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,9.0,,,,,,,,,
2023-24,2367726,19,2023-12-26 12:30:00,"St. James' Park, Newcastle",52207.0,Newcastle,Nott'm Forest,1,3,3,1,L,W,1,1,1,1,0,0,0,0,1.0,3.0,19.0,15.0,7.0,6.0,6.0,6.0,6.0,3.0,2.0,5.0,1.0,3.0,3.0,2.0,,,,3.0,11.0,11.0,8.0,8.0,54.0,17.0,51.0,39.0,513.0,326.0,444.0,260.0,62.0,38.0,56.0,21.0,12.0,21.0,9.0,11.0,11.0,11.0,7.0,44.0,7.0,44.0,10.0,8.0,2.0,7.0,1.0,,,,13.0,13.0,12.0,5.0,138.0,106.0,3.0,5.0,3.0,1.0,,,,,45.0,54.0,54.0,45.0,9.0,12.0,12.0,9.0,10.0,2.0,10.0,2.0,,,10.0,11.0,11.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,1.0,,,,,,,,
2023-24,2367727,19,2023-12-26 15:00:00,"Bramall Lane, Sheffield",31041.0,Sheff Utd,Luton,2,3,3,2,L,W,0,1,1,0,0,0,0,0,2.0,3.0,21.0,12.0,6.0,4.0,7.0,3.0,8.0,5.0,4.0,,2.0,,4.0,,1.0,,1.0,1.0,12.0,9.0,8.0,7.0,46.0,27.0,55.0,39.0,356.0,346.0,264.0,266.0,50.9,49.1,33.0,26.0,20.0,15.0,14.0,9.0,13.0,17.0,20.0,34.0,20.0,34.0,8.0,5.0,5.0,8.0,1.0,,1.0,,11.0,5.0,9.0,7.0,150.0,136.0,3.0,2.0,3.0,2.0,,,2.0,,64.0,64.0,64.0,64.0,27.0,26.0,26.0,27.0,9.0,4.0,9.0,4.0,2.0,2.0,13.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,
2023-24,2367728,20,2023-12-30 15:00:00,"Villa Park, Birmingham",41613.0,Aston Villa,Burnley,3,2,2,3,W,L,2,1,1,2,0,1,1,0,3.0,2.0,19.0,9.0,7.0,5.0,7.0,3.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,2.0,2.0,14.0,6.0,10.0,4.0,29.0,16.0,50.0,47.0,465.0,240.0,396.0,173.0,65.7,34.3,41.0,17.0,10.0,14.0,5.0,7.0,4.0,5.0,12.0,14.0,12.0,14.0,10.0,10.0,1.0,4.0,,,,,4.0,6.0,7.0,5.0,110.0,105.0,3.0,4.0,2.0,3.0,,,,,40.0,39.0,39.0,40.0,11.0,14.0,14.0,11.0,6.0,2.0,6.0,2.0,3.0,1.0,9.0,14.0,13.0,8.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,6.0,,,,,,,,
2023-24,2367729,20,2023-12-30 15:00:00,"Selhurst Park, London",25472.0,Crystal Palace,Brentford,3,1,1,3,W,L,2,1,1,2,0,0,0,0,3.0,1.0,13.0,9.0,6.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,,1.0,,1.0,3.0,1.0,13.0,7.0,9.0,3.0,38.0,43.0,73.0,74.0,443.0,510.0,362.0,411.0,46.4,53.6,28.0,19.0,17.0,20.0,9.0,13.0,9.0,9.0,28.0,18.0,28.0,18.0,9.0,5.0,1.0,3.0,,,,,6.0,13.0,13.0,7.0,158.0,159.0,4.0,3.0,1.0,3.0,,,,,50.0,49.0,49.0,50.0,10.0,10.0,10.0,10.0,7.0,4.0,7.0,4.0,1.0,1.0,14.0,10.0,10.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,
2023-24,2367730,20,2023-12-31 14:00:00,"Craven Cottage, London",24444.0,Fulham,Arsenal,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,15.0,13.0,4.0,3.0,5.0,7.0,6.0,3.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,,10.0,8.0,7.0,3.0,22.0,27.0,37.0,59.0,412.0,637.0,340.0,562.0,39.5,60.5,20.0,22.0,15.0,13.0,6.0,9.0,17.0,7.0,22.0,13.0,22.0,13.0,6.0,9.0,3.0,6.0,1.0,1.0,,,6.0,7.0,7.0,7.0,120.0,124.0,2.0,2.0,1.0,2.0,,,,,40.0,40.0,40.0,40.0,10.0,10.0,10.0,10.0,5.0,4.0,5.0,4.0,,1.0,11.0,10.0,8.0,11.0,0.0,0.0,0.0,0.0,,,,,4.0,,,,,,,,,
2023-24,2367731,20,2024-01-01 20:00:00,"Anfield, Liverpool",57471.0,Liverpool,Newcastle,4,2,2,4,W,L,0,0,0,0,0,0,0,0,4.0,2.0,34.0,5.0,15.0,3.0,7.0,1.0,12.0,1.0,5.0,2.0,4.0,2.0,5.0,,1.0,,3.0,2.0,23.0,4.0,18.0,3.0,44.0,18.0,69.0,29.0,555.0,350.0,471.0,264.0,61.9,38.1,66.0,12.0,15.0,20.0,7.0,13.0,11.0,9.0,1.0,39.0,1.0,39.0,10.0,10.0,1.0,13.0,,2.0,,,13.0,15.0,10.0,8.0,140.0,129.0,1.0,10.0,2.0,4.0,,,,,54.0,58.0,58.0,54.0,9.0,11.0,11.0,9.0,7.0,3.0,7.0,3.0,2.0,,16.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,2.0,,1.0,,1.0,3.0,,,,,,,,
2023-24,2367732,20,2023-12-30 12:30:00,"Kenilworth Road, Luton",11041.0,Luton,Chelsea,2,3,3,2,L,W,0,2,2,0,0,0,0,0,2.0,3.0,15.0,12.0,6.0,8.0,4.0,2.0,5.0,2.0,3.0,1.0,2.0,1.0,2.0,,2.0,,1.0,2.0,11.0,10.0,10.0,8.0,41.0,7.0,53.0,47.0,406.0,418.0,339.0,346.0,51.4,48.6,37.0,18.0,21.0,26.0,13.0,16.0,10.0,5.0,4.0,25.0,4.0,25.0,7.0,11.0,2.0,5.0,,,1.0,,14.0,9.0,13.0,8.0,145.0,116.0,5.0,4.0,3.0,2.0,,,,,64.0,69.0,69.0,64.0,14.0,15.0,15.0,14.0,7.0,2.0,7.0,2.0,2.0,,14.0,21.0,20.0,14.0,0.0,0.0,0.0,0.0,,,,,5.0,1.0,,,,,,,,
2023-24,2367733,20,2023-12-30 15:00:00,"Etihad Stadium, Manchester",53108.0,Man City,Sheff Utd,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,18.0,4.0,4.0,2.0,8.0,,6.0,2.0,2.0,,1.0,,1.0,,,,2.0,,14.0,3.0,10.0,3.0,32.0,10.0,108.0,20.0,1000.0,233.0,944.0,174.0,80.6,19.4,42.0,8.0,7.0,15.0,4.0,7.0,2.0,7.0,10.0,25.0,10.0,25.0,7.0,6.0,2.0,6.0,,,,,4.0,6.0,9.0,5.0,91.0,83.0,2.0,2.0,,2.0,1.0,,,,29.0,30.0,30.0,29.0,11.0,6.0,6.0,11.0,12.0,2.0,12.0,2.0,,,5.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,,,,,
2023-24,2367734,20,2023-12-30 17:30:00,"The City Ground, Nottingham",29529.0,Nott'm Forest,Man Utd,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,8.0,10.0,2.0,5.0,3.0,2.0,3.0,3.0,1.0,,1.0,,,,,1.0,2.0,1.0,6.0,10.0,3.0,8.0,25.0,30.0,53.0,64.0,397.0,489.0,310.0,395.0,45.2,54.8,17.0,28.0,26.0,14.0,17.0,8.0,5.0,8.0,25.0,23.0,25.0,23.0,12.0,7.0,2.0,3.0,,,1.0,,11.0,4.0,5.0,16.0,136.0,147.0,4.0,,1.0,2.0,,,,,51.0,42.0,42.0,51.0,10.0,9.0,9.0,10.0,4.0,5.0,4.0,5.0,,,9.0,11.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,,,,,
2023-24,2367735,20,2023-12-31 14:00:00,"Tottenham Hotspur Stadium, London",61780.0,Spurs,Bournemouth,3,1,1,3,W,L,1,0,0,1,0,0,0,0,3.0,1.0,12.0,24.0,6.0,4.0,4.0,9.0,2.0,11.0,3.0,1.0,1.0,,2.0,1.0,1.0,1.0,3.0,1.0,9.0,17.0,5.0,9.0,19.0,44.0,39.0,64.0,436.0,407.0,355.0,344.0,50.8,49.2,36.0,41.0,23.0,19.0,11.0,10.0,7.0,13.0,23.0,15.0,23.0,15.0,8.0,7.0,11.0,2.0,,,,,8.0,8.0,11.0,11.0,138.0,135.0,3.0,3.0,1.0,3.0,,,,,58.0,57.0,57.0,58.0,9.0,21.0,21.0,9.0,4.0,13.0,4.0,13.0,,1.0,9.0,18.0,18.0,9.0,0.0,0.0,0.0,0.0,,,,,4.0,3.0,,,,,,,,
2023-24,2367736,20,2024-01-02 19:30:00,"London Stadium, London",62462.0,West Ham,Brighton,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,6.0,22.0,2.0,8.0,4.0,9.0,,5.0,1.0,2.0,,,2.0,3.0,,,,,3.0,19.0,,11.0,19.0,27.0,50.0,78.0,382.0,865.0,311.0,798.0,31.4,68.6,19.0,41.0,18.0,12.0,14.0,6.0,14.0,8.0,24.0,15.0,24.0,15.0,6.0,7.0,5.0,,,,,,3.0,5.0,6.0,10.0,113.0,114.0,8.0,2.0,,,1.0,1.0,,,37.0,30.0,30.0,37.0,8.0,11.0,11.0,8.0,2.0,,2.0,,,2.0,4.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,,,,,
2023-24,2367737,20,2023-12-30 15:00:00,"Molineux Stadium, Wolverhampton",31639.0,Wolves,Everton,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,12.0,10.0,6.0,,3.0,6.0,3.0,4.0,2.0,,3.0,,,,1.0,1.0,2.0,,9.0,8.0,6.0,3.0,31.0,26.0,61.0,56.0,512.0,457.0,417.0,361.0,52.8,47.2,29.0,12.0,19.0,23.0,12.0,15.0,9.0,14.0,17.0,26.0,17.0,26.0,9.0,3.0,4.0,3.0,,,,,9.0,11.0,9.0,12.0,149.0,148.0,,4.0,,3.0,1.0,,,,52.0,51.0,51.0,52.0,8.0,12.0,12.0,8.0,5.0,2.0,5.0,2.0,,3.0,9.0,14.0,14.0,8.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,,,,,
2023-24,2367738,21,2024-01-21 16:30:00,"Vitality Stadium, Bournemouth",11228.0,Bournemouth,Liverpool,0,4,4,0,L,W,0,0,0,0,0,0,0,0,,4.0,11.0,14.0,1.0,7.0,4.0,3.0,6.0,4.0,2.0,2.0,,2.0,2.0,,,,,4.0,9.0,12.0,6.0,9.0,31.0,32.0,64.0,58.0,328.0,526.0,235.0,439.0,39.2,60.8,31.0,28.0,27.0,32.0,19.0,18.0,14.0,8.0,20.0,26.0,20.0,26.0,6.0,13.0,3.0,6.0,,,,,8.0,18.0,15.0,13.0,177.0,157.0,3.0,1.0,4.0,,,1.0,,,67.0,71.0,71.0,67.0,10.0,22.0,22.0,10.0,8.0,5.0,8.0,5.0,1.0,,9.0,12.0,12.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,
2023-24,2367739,21,2024-01-20 12:30:00,"Emirates Stadium, London",60284.0,Arsenal,Crystal Palace,5,0,0,5,W,L,2,0,0,2,0,0,0,0,5.0,,21.0,12.0,7.0,5.0,7.0,5.0,7.0,2.0,6.0,,5.0,,1.0,,,,5.0,,16.0,7.0,12.0,4.0,34.0,19.0,49.0,41.0,561.0,362.0,487.0,284.0,60.6,39.4,42.0,10.0,17.0,11.0,11.0,4.0,9.0,6.0,17.0,27.0,17.0,27.0,7.0,4.0,2.0,7.0,1.0,,,,13.0,6.0,8.0,6.0,126.0,128.0,5.0,2.0,,5.0,1.0,,,,52.0,50.0,50.0,52.0,17.0,19.0,19.0,17.0,6.0,7.0,6.0,7.0,2.0,2.0,8.0,12.0,12.0,7.0,0.0,0.0,0.0,0.0,,,,,5.0,2.0,,,,,,,,
2023-24,2367740,21,2024-01-20 17:30:00,"Gtech Community Stadium, Brentford",17077.0,Brentford,Nott'm Forest,3,2,2,3,W,L,1,1,1,1,0,0,0,0,3.0,2.0,11.0,12.0,5.0,3.0,3.0,5.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,7.0,9.0,7.0,4.0,29.0,32.0,52.0,68.0,456.0,496.0,342.0,400.0,48.0,52.0,26.0,21.0,16.0,13.0,10.0,9.0,12.0,9.0,27.0,25.0,27.0,25.0,9.0,11.0,4.0,3.0,,,,,13.0,6.0,8.0,8.0,156.0,154.0,1.0,2.0,2.0,3.0,,,,,53.0,49.0,49.0,53.0,18.0,14.0,14.0,18.0,6.0,4.0,6.0,4.0,,,10.0,14.0,14.0,10.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,,,,,,
2023-24,2367741,21,2024-01-22 19:45:00,"American Express Stadium, Falmer",31505.0,Brighton,Wolves,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,11.0,8.0,4.0,3.0,1.0,5.0,6.0,,2.0,,,,2.0,1.0,1.0,,,,11.0,5.0,10.0,2.0,42.0,12.0,83.0,26.0,791.0,312.0,717.0,238.0,71.8,28.2,43.0,11.0,13.0,20.0,10.0,8.0,7.0,13.0,7.0,35.0,7.0,35.0,7.0,5.0,,7.0,,,,,5.0,6.0,14.0,10.0,135.0,111.0,3.0,3.0,,,1.0,1.0,,,43.0,39.0,39.0,43.0,11.0,4.0,4.0,11.0,8.0,2.0,8.0,2.0,2.0,,10.0,13.0,13.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,,,,,
2023-24,2367742,21,2024-01-12 19:45:00,"Turf Moor, Burnley",20155.0,Burnley,Luton,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,13.0,14.0,7.0,5.0,6.0,3.0,,6.0,,1.0,1.0,1.0,1.0,,,,,1.0,10.0,14.0,5.0,11.0,22.0,32.0,48.0,52.0,342.0,542.0,240.0,439.0,38.5,61.5,22.0,28.0,17.0,23.0,9.0,14.0,12.0,7.0,29.0,13.0,29.0,13.0,9.0,9.0,6.0,,,,1.0,,13.0,12.0,12.0,12.0,155.0,173.0,4.0,7.0,1.0,1.0,,,,,60.0,70.0,70.0,60.0,21.0,27.0,27.0,21.0,2.0,8.0,2.0,8.0,1.0,,7.0,12.0,12.0,7.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,,,,,,,,
2023-24,2367743,21,2024-01-13 12:30:00,"Stamford Bridge, London",39643.0,Chelsea,Fulham,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,17.0,14.0,3.0,4.0,9.0,6.0,5.0,4.0,1.0,,1.0,,1.0,,2.0,,,,13.0,10.0,7.0,6.0,35.0,27.0,62.0,40.0,524.0,423.0,442.0,330.0,55.1,44.9,46.0,25.0,20.0,25.0,8.0,15.0,7.0,18.0,37.0,24.0,37.0,24.0,11.0,7.0,3.0,5.0,,,,,8.0,13.0,11.0,13.0,145.0,148.0,4.0,2.0,,1.0,1.0,,,,55.0,61.0,61.0,55.0,14.0,15.0,15.0,14.0,6.0,4.0,6.0,4.0,,2.0,13.0,9.0,8.0,13.0,0.0,0.0,0.0,0.0,1.0,,1.0,,4.0,,,,,,,,,
2023-24,2367744,21,2024-01-14 14:00:00,"Goodison Park, Liverpool",39284.0,Everton,Aston Villa,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,10.0,16.0,2.0,5.0,5.0,7.0,3.0,4.0,1.0,1.0,,,1.0,1.0,,,,,6.0,12.0,4.0,7.0,27.0,31.0,38.0,52.0,236.0,530.0,149.0,454.0,31.3,68.7,21.0,27.0,25.0,10.0,16.0,7.0,9.0,4.0,26.0,19.0,26.0,19.0,7.0,5.0,5.0,3.0,,1.0,,,13.0,1.0,3.0,15.0,127.0,145.0,4.0,2.0,,,1.0,1.0,,,58.0,44.0,44.0,58.0,19.0,8.0,8.0,19.0,4.0,5.0,4.0,5.0,,,13.0,14.0,14.0,13.0,0.0,0.0,0.0,0.0,,,,,5.0,1.0,,,,,,,,
2023-24,2367745,21,2024-01-14 16:30:00,"Old Trafford, Manchester",73489.0,Man Utd,Spurs,2,2,2,2,D,D,2,1,1,2,0,0,0,0,2.0,2.0,9.0,16.0,2.0,6.0,4.0,6.0,3.0,4.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,6.0,13.0,3.0,9.0,30.0,34.0,47.0,50.0,313.0,555.0,237.0,497.0,36.3,63.7,29.0,33.0,21.0,22.0,15.0,12.0,9.0,13.0,27.0,14.0,27.0,14.0,7.0,14.0,5.0,3.0,,,,,6.0,15.0,10.0,11.0,132.0,131.0,3.0,,2.0,2.0,,,,,48.0,44.0,44.0,48.0,7.0,9.0,9.0,7.0,8.0,13.0,8.0,13.0,,,8.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0,,,,,3.0,4.0,,,,,,,,
2023-24,2367746,21,2024-01-13 17:30:00,"St. James' Park, Newcastle",52190.0,Newcastle,Man City,2,3,3,2,L,W,2,1,1,2,0,0,0,0,2.0,3.0,12.0,27.0,5.0,11.0,2.0,7.0,5.0,9.0,3.0,1.0,,1.0,3.0,1.0,,1.0,2.0,3.0,11.0,21.0,10.0,17.0,16.0,44.0,23.0,81.0,277.0,747.0,203.0,677.0,27.4,72.6,26.0,67.0,24.0,11.0,13.0,6.0,9.0,5.0,29.0,9.0,29.0,9.0,13.0,5.0,9.0,4.0,,2.0,,,16.0,1.0,8.0,19.0,113.0,127.0,8.0,3.0,3.0,2.0,,,,,44.0,38.0,38.0,44.0,12.0,5.0,5.0,12.0,3.0,13.0,3.0,13.0,1.0,1.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,,,,,8.0,1.0,,,,,,,,
2023-24,2367747,21,2024-01-21 14:00:00,"Bramall Lane, Sheffield",29164.0,Sheff Utd,West Ham,2,2,2,2,D,D,1,1,1,1,1,1,1,1,2.0,2.0,21.0,16.0,6.0,5.0,7.0,5.0,8.0,6.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,13.0,11.0,8.0,6.0,33.0,20.0,60.0,55.0,496.0,370.0,396.0,273.0,57.4,42.6,35.0,35.0,17.0,18.0,8.0,8.0,6.0,11.0,16.0,21.0,16.0,21.0,8.0,8.0,6.0,8.0,,,,,7.0,15.0,8.0,10.0,158.0,143.0,3.0,4.0,2.0,2.0,,,,,59.0,56.0,56.0,59.0,20.0,21.0,21.0,20.0,4.0,1.0,4.0,1.0,1.0,3.0,11.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,
2023-24,2367748,22,2024-01-30 20:15:00,"Villa Park, Birmingham",42191.0,Aston Villa,Newcastle,1,3,3,1,L,W,0,2,2,0,0,0,0,0,1.0,3.0,12.0,14.0,6.0,5.0,4.0,4.0,2.0,5.0,3.0,4.0,1.0,2.0,2.0,3.0,,1.0,1.0,1.0,11.0,11.0,7.0,7.0,43.0,26.0,51.0,47.0,569.0,359.0,498.0,284.0,61.0,39.0,27.0,29.0,13.0,19.0,9.0,9.0,3.0,10.0,11.0,27.0,11.0,27.0,8.0,9.0,4.0,3.0,,,,,5.0,9.0,13.0,10.0,131.0,113.0,3.0,4.0,3.0,1.0,,,1.0,,41.0,53.0,53.0,41.0,7.0,15.0,15.0,7.0,8.0,7.0,8.0,7.0,,,14.0,12.0,12.0,14.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,,,,,,,
2023-24,2367749,22,2024-01-30 20:00:00,"Selhurst Park, London",,Crystal Palace,Sheff Utd,3,2,2,3,W,L,2,2,2,2,0,0,0,0,3.0,2.0,12.0,9.0,4.0,5.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,,,1.0,,1.0,2.0,2.0,7.0,7.0,5.0,5.0,38.0,15.0,63.0,52.0,472.0,428.0,392.0,320.0,53.5,46.5,26.0,20.0,30.0,35.0,19.0,26.0,8.0,15.0,19.0,34.0,19.0,34.0,12.0,5.0,1.0,3.0,,,,,3.0,9.0,24.0,21.0,165.0,166.0,3.0,1.0,2.0,3.0,,,,,69.0,72.0,72.0,69.0,13.0,28.0,28.0,13.0,11.0,1.0,11.0,1.0,,,8.0,18.0,17.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,
2023-24,2367750,22,2024-01-30 19:45:00,"Craven Cottage, London",24376.0,Fulham,Everton,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,25.0,21.0,6.0,4.0,13.0,11.0,6.0,6.0,2.0,3.0,,,4.0,6.0,1.0,2.0,,,17.0,15.0,9.0,6.0,41.0,24.0,43.0,47.0,612.0,262.0,527.0,181.0,69.8,30.2,33.0,33.0,6.0,22.0,5.0,12.0,8.0,11.0,21.0,37.0,21.0,37.0,6.0,6.0,6.0,7.0,,,,,4.0,7.0,10.0,3.0,146.0,121.0,2.0,5.0,,,1.0,1.0,,,39.0,55.0,55.0,39.0,14.0,23.0,23.0,14.0,15.0,6.0,15.0,6.0,1.0,3.0,6.0,13.0,12.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,,,,,,,
2023-24,2367751,22,2024-01-30 19:45:00,"Kenilworth Road, Luton",10994.0,Luton,Brighton,4,0,0,4,W,L,3,0,0,3,0,0,0,0,4.0,,18.0,9.0,8.0,2.0,2.0,4.0,8.0,3.0,4.0,2.0,4.0,,1.0,4.0,,,3.0,,11.0,5.0,9.0,2.0,25.0,20.0,60.0,56.0,357.0,542.0,253.0,415.0,40.9,59.1,25.0,13.0,17.0,26.0,11.0,13.0,6.0,5.0,15.0,17.0,15.0,17.0,15.0,9.0,3.0,8.0,,2.0,,,8.0,18.0,9.0,13.0,172.0,173.0,2.0,4.0,,4.0,1.0,,,,61.0,60.0,60.0,61.0,14.0,13.0,13.0,14.0,7.0,4.0,7.0,4.0,,,13.0,14.0,13.0,13.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,,,,,,,
2023-24,2367752,22,2024-01-30 19:30:00,"The City Ground, Nottingham",29387.0,Nott'm Forest,Arsenal,1,2,2,1,L,W,0,0,0,0,0,0,0,0,1.0,2.0,9.0,19.0,3.0,3.0,3.0,7.0,3.0,9.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,2.0,5.0,18.0,3.0,11.0,18.0,59.0,29.0,95.0,268.0,759.0,195.0,676.0,26.6,73.4,15.0,57.0,15.0,16.0,7.0,8.0,15.0,5.0,45.0,13.0,45.0,13.0,7.0,3.0,9.0,3.0,,,1.0,,7.0,5.0,10.0,7.0,111.0,139.0,2.0,2.0,2.0,1.0,,,,,47.0,46.0,46.0,47.0,20.0,19.0,19.0,20.0,2.0,10.0,2.0,11.0,1.0,1.0,6.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,,,,,,,
2023-24,2367753,22,2024-01-31 19:30:00,"Tottenham Hotspur Stadium, London",61210.0,Spurs,Brentford,3,2,2,3,W,L,0,1,1,0,0,0,0,0,3.0,2.0,19.0,9.0,5.0,5.0,7.0,3.0,7.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,,1.0,,13.0,6.0,9.0,3.0,32.0,31.0,80.0,42.0,618.0,276.0,531.0,183.0,68.2,31.8,45.0,34.0,23.0,19.0,15.0,9.0,9.0,17.0,29.0,23.0,29.0,23.0,10.0,12.0,1.0,7.0,1.0,,1.0,,5.0,8.0,11.0,10.0,153.0,160.0,3.0,2.0,2.0,3.0,,,,,54.0,57.0,57.0,54.0,9.0,20.0,20.0,9.0,5.0,3.0,5.0,3.0,,1.0,13.0,15.0,14.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,,,,,,,
2023-24,2367754,22,2024-02-01 19:30:00,"London Stadium, London",62451.0,West Ham,Bournemouth,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,9.0,9.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,7.0,8.0,4.0,5.0,21.0,21.0,51.0,66.0,451.0,482.0,356.0,370.0,48.8,51.2,15.0,31.0,27.0,21.0,19.0,14.0,5.0,7.0,26.0,19.0,26.0,19.0,14.0,13.0,2.0,3.0,,,1.0,,7.0,12.0,9.0,16.0,161.0,176.0,3.0,2.0,1.0,1.0,,,,,74.0,58.0,58.0,74.0,24.0,19.0,19.0,24.0,1.0,5.0,1.0,5.0,2.0,1.0,13.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,3.0,,,,,,,,
