season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,expectedAssists_h,expectedAssists_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a
2020-21,2128375,9,2020-11-23 20:00:00,"Molineux Stadium, Wolverhampton",,Wolves,Southampton,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,20.0,7.0,9.0,2.0,5.0,3.0,6.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,14.0,7.0,9.0,4.0,21.0,21.0,42.0,37.0,416.0,516.0,335.0,422.0,45.3,54.7,30.0,19.0,11.0,20.0,8.0,15.0,8.0,3.0,17.0,14.0,17.0,14.0,14.0,12.0,2.0,6.0,,,,,8.0,15.0,8.0,5.0,143.0,139.0,1.0,8.0,1.0,1.0,,,,,60.0,58.0,58.0,60.0,20.0,17.0,17.0,20.0,7.0,4.0,7.0,4.0,6.0,1.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,
2020-21,2128376,10,2020-11-29 19:15:00,"Emirates Stadium, London",,Arsenal,Wolves,1,2,2,1,L,W,1,2,2,1,0,0,0,0,1.0,2.0,13.0,11.0,2.0,5.0,7.0,2.0,4.0,4.0,1.0,1.0,,2.0,2.0,1.0,,1.0,1.0,,6.0,8.0,3.0,6.0,49.0,15.0,75.0,42.0,494.0,405.0,420.0,325.0,56.2,43.8,37.0,23.0,13.0,12.0,6.0,4.0,9.0,12.0,16.0,36.0,16.0,36.0,18.0,16.0,4.0,4.0,,1.0,,,10.0,2.0,8.0,10.0,136.0,124.0,3.0,1.0,2.0,1.0,,,,,43.0,48.0,48.0,43.0,16.0,15.0,15.0,16.0,8.0,4.0,8.0,4.0,,,13.0,13.0,12.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,,,,,
2020-21,2128377,10,2020-11-28 12:30:00,"American Express Stadium, Falmer",,Brighton,Liverpool,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,11.0,6.0,3.0,2.0,6.0,1.0,2.0,3.0,1.0,,1.0,,2.0,,,,,1.0,6.0,3.0,3.0,2.0,24.0,16.0,49.0,57.0,352.0,526.0,272.0,428.0,40.4,59.6,19.0,12.0,22.0,13.0,11.0,9.0,14.0,8.0,14.0,15.0,14.0,15.0,12.0,11.0,3.0,2.0,,,,,7.0,13.0,6.0,12.0,128.0,150.0,1.0,2.0,1.0,1.0,,,,,60.0,46.0,46.0,60.0,13.0,18.0,18.0,13.0,4.0,3.0,4.0,3.0,,,9.0,13.0,13.0,8.0,0.0,0.0,0.0,0.0,2.0,,1.0,,2.0,2.0,,,,,,,,
2020-21,2128378,10,2020-11-29 16:30:00,"Stamford Bridge, London",,Chelsea,Spurs,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,13.0,5.0,3.0,1.0,7.0,3.0,3.0,1.0,,,,,,,,,,,11.0,3.0,5.0,2.0,32.0,22.0,67.0,39.0,657.0,438.0,587.0,354.0,60.3,39.7,18.0,14.0,13.0,5.0,8.0,1.0,9.0,9.0,11.0,12.0,11.0,12.0,14.0,14.0,1.0,3.0,,1.0,,,9.0,6.0,3.0,8.0,115.0,122.0,1.0,3.0,,,1.0,1.0,,,41.0,44.0,44.0,41.0,13.0,14.0,14.0,13.0,3.0,3.0,3.0,3.0,1.0,,20.0,9.0,9.0,19.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,,,,,
2020-21,2128379,10,2020-11-27 20:00:00,"Selhurst Park, London",,Crystal Palace,Newcastle,0,2,2,0,L,W,0,0,0,0,0,0,0,0,,2.0,12.0,14.0,3.0,7.0,8.0,5.0,1.0,2.0,1.0,2.0,,1.0,1.0,1.0,,,,2.0,9.0,8.0,4.0,5.0,36.0,18.0,60.0,53.0,503.0,375.0,413.0,276.0,57.4,42.6,29.0,16.0,15.0,24.0,8.0,11.0,9.0,12.0,10.0,18.0,10.0,18.0,12.0,10.0,2.0,1.0,1.0,,,,4.0,10.0,18.0,11.0,148.0,141.0,5.0,3.0,2.0,,,1.0,,,63.0,59.0,59.0,63.0,28.0,23.0,23.0,28.0,7.0,3.0,7.0,3.0,,2.0,9.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2020-21,2128380,10,2020-11-28 17:30:00,"Goodison Park, Liverpool",,Everton,Leeds,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,15.0,23.0,8.0,6.0,6.0,11.0,1.0,6.0,2.0,5.0,,,2.0,5.0,,1.0,,1.0,13.0,18.0,8.0,11.0,24.0,24.0,40.0,54.0,391.0,542.0,307.0,453.0,41.8,58.2,24.0,37.0,19.0,19.0,10.0,8.0,15.0,4.0,23.0,11.0,23.0,11.0,13.0,13.0,6.0,1.0,,1.0,,,6.0,13.0,12.0,10.0,132.0,148.0,5.0,8.0,1.0,,,1.0,,,62.0,46.0,46.0,62.0,16.0,13.0,13.0,16.0,4.0,2.0,4.0,2.0,2.0,,8.0,14.0,14.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,6.0,,,,,,,,
2020-21,2128381,10,2020-11-30 17:30:00,"King Power Stadium, Leicester",,Leicester,Fulham,1,2,2,1,L,W,0,2,2,0,0,0,0,0,1.0,2.0,16.0,10.0,3.0,5.0,6.0,3.0,7.0,2.0,1.0,3.0,,2.0,2.0,2.0,2.0,,1.0,1.0,10.0,8.0,6.0,6.0,34.0,13.0,73.0,47.0,666.0,317.0,576.0,225.0,68.0,32.0,23.0,16.0,19.0,24.0,7.0,12.0,8.0,18.0,11.0,31.0,11.0,31.0,13.0,10.0,2.0,6.0,1.0,,,,11.0,8.0,13.0,14.0,152.0,133.0,3.0,2.0,2.0,1.0,,,,,57.0,54.0,54.0,57.0,10.0,11.0,11.0,10.0,6.0,5.0,6.0,5.0,4.0,1.0,9.0,21.0,20.0,9.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,,,,,,,,,
2020-21,2128382,10,2020-11-28 15:00:00,"Etihad Stadium, Manchester",,Man City,Burnley,5,0,0,5,W,L,3,0,0,3,0,0,0,0,5.0,,19.0,9.0,6.0,1.0,10.0,6.0,3.0,2.0,2.0,,2.0,,,,1.0,,5.0,,17.0,7.0,9.0,2.0,26.0,26.0,57.0,46.0,720.0,315.0,642.0,230.0,68.6,31.4,31.0,13.0,7.0,14.0,4.0,9.0,4.0,12.0,20.0,10.0,20.0,10.0,17.0,16.0,2.0,3.0,,,,1.0,7.0,8.0,5.0,2.0,121.0,125.0,1.0,1.0,,5.0,1.0,,,,38.0,47.0,47.0,38.0,19.0,14.0,14.0,19.0,6.0,4.0,6.0,4.0,,1.0,12.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,
2020-21,2128383,10,2020-11-29 14:00:00,"St. Mary's Stadium, Southampton",,Southampton,Man Utd,2,3,3,2,L,W,2,0,0,2,0,0,0,0,2.0,3.0,10.0,15.0,5.0,6.0,3.0,5.0,2.0,4.0,,4.0,,3.0,,3.0,1.0,1.0,1.0,2.0,6.0,10.0,5.0,5.0,19.0,31.0,39.0,68.0,525.0,519.0,418.0,417.0,49.9,50.1,15.0,28.0,22.0,19.0,13.0,9.0,12.0,17.0,17.0,18.0,17.0,18.0,21.0,20.0,4.0,2.0,1.0,,,,9.0,12.0,13.0,15.0,164.0,155.0,3.0,3.0,3.0,2.0,,,,,58.0,56.0,56.0,58.0,13.0,17.0,17.0,13.0,5.0,9.0,5.0,9.0,,1.0,12.0,12.0,12.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2020-21,2128384,10,2020-11-28 20:00:00,"The Hawthorns, West Bromwich",,West Brom,Sheff Utd,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,17.0,21.0,6.0,5.0,7.0,10.0,4.0,6.0,1.0,5.0,,,2.0,6.0,,,,,13.0,17.0,7.0,10.0,27.0,29.0,50.0,58.0,380.0,402.0,298.0,325.0,48.7,51.3,18.0,35.0,12.0,14.0,6.0,8.0,8.0,7.0,15.0,20.0,15.0,20.0,10.0,7.0,4.0,4.0,,,,,13.0,5.0,12.0,7.0,135.0,125.0,5.0,5.0,,1.0,1.0,,,,49.0,55.0,55.0,49.0,27.0,20.0,20.0,27.0,14.0,9.0,14.0,9.0,1.0,1.0,10.0,9.0,8.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,
2020-21,2128385,10,2020-11-30 20:00:00,"London Stadium, London",,West Ham,Aston Villa,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,6.0,16.0,2.0,6.0,1.0,7.0,3.0,3.0,1.0,2.0,1.0,,,3.0,,1.0,2.0,1.0,5.0,14.0,4.0,8.0,17.0,39.0,36.0,66.0,272.0,518.0,173.0,432.0,34.0,66.0,9.0,23.0,9.0,6.0,4.0,4.0,8.0,6.0,29.0,9.0,29.0,9.0,5.0,9.0,3.0,3.0,,1.0,,,14.0,5.0,4.0,4.0,134.0,150.0,5.0,,1.0,2.0,,,,,49.0,68.0,68.0,49.0,30.0,30.0,30.0,30.0,3.0,7.0,3.0,7.0,,1.0,20.0,7.0,6.0,18.0,0.0,0.0,0.0,0.0,,1.0,,,1.0,3.0,,,,,,,,
2020-21,2128386,11,2021-01-23 20:00:00,"Villa Park, Birmingham",,Aston Villa,Newcastle,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,14.0,7.0,5.0,1.0,6.0,4.0,3.0,2.0,1.0,,1.0,,3.0,,,,1.0,,9.0,6.0,5.0,3.0,27.0,32.0,52.0,56.0,567.0,369.0,499.0,288.0,59.2,40.8,18.0,10.0,11.0,14.0,6.0,7.0,12.0,6.0,27.0,12.0,27.0,12.0,22.0,25.0,2.0,3.0,,1.0,,1.0,8.0,3.0,10.0,5.0,117.0,141.0,1.0,3.0,,2.0,1.0,,,,48.0,45.0,45.0,48.0,16.0,14.0,14.0,16.0,4.0,4.0,5.0,4.0,3.0,,9.0,18.0,18.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,,,,,
2020-21,2128387,11,2020-12-07 20:00:00,"American Express Stadium, Falmer",2000.0,Brighton,Southampton,1,2,2,1,L,W,1,1,1,1,0,0,0,0,1.0,2.0,12.0,10.0,4.0,3.0,8.0,4.0,,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,8.0,8.0,2.0,4.0,21.0,29.0,41.0,62.0,377.0,420.0,276.0,319.0,47.7,52.3,28.0,21.0,21.0,15.0,11.0,10.0,10.0,15.0,19.0,11.0,19.0,11.0,18.0,17.0,3.0,,,,,,11.0,15.0,10.0,12.0,166.0,162.0,1.0,3.0,2.0,1.0,,,0.0,0.0,60.0,59.0,59.0,60.0,13.0,22.0,22.0,13.0,4.0,3.0,4.0,3.0,2.0,1.0,12.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,
2020-21,2128388,11,2020-12-05 12:30:00,"Turf Moor, Burnley",,Burnley,Everton,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,8.0,13.0,3.0,6.0,2.0,3.0,3.0,4.0,1.0,4.0,,1.0,1.0,3.0,,,1.0,1.0,7.0,11.0,5.0,10.0,34.0,29.0,56.0,40.0,396.0,581.0,311.0,480.0,41.4,58.6,17.0,24.0,15.0,19.0,8.0,15.0,15.0,12.0,20.0,22.0,20.0,22.0,16.0,16.0,4.0,3.0,,,,,13.0,17.0,11.0,5.0,144.0,153.0,5.0,2.0,1.0,1.0,,,,,59.0,59.0,59.0,59.0,18.0,22.0,22.0,18.0,8.0,4.0,8.0,5.0,1.0,,6.0,9.0,9.0,6.0,0.0,0.0,0.0,0.0,,,,,,3.0,,,,,,,,
2020-21,2128389,11,2020-12-05 20:00:00,"Stamford Bridge, London",2000.0,Chelsea,Leeds,3,1,1,3,W,L,1,1,1,1,0,0,0,0,3.0,1.0,23.0,8.0,11.0,3.0,7.0,4.0,5.0,1.0,6.0,1.0,2.0,1.0,5.0,,1.0,,3.0,1.0,19.0,6.0,14.0,3.0,32.0,22.0,39.0,51.0,408.0,481.0,318.0,395.0,45.8,54.2,35.0,15.0,20.0,30.0,10.0,18.0,14.0,6.0,19.0,19.0,19.0,19.0,16.0,18.0,1.0,5.0,,2.0,1.0,,13.0,12.0,19.0,16.0,142.0,149.0,2.0,7.0,1.0,3.0,,,,,52.0,66.0,66.0,52.0,11.0,11.0,11.0,11.0,8.0,4.0,8.0,4.0,1.0,,12.0,9.0,9.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,,,,,,,,
2020-21,2128390,11,2020-12-06 19:15:00,"Anfield, Liverpool",2000.0,Liverpool,Wolves,4,0,0,4,W,L,1,0,0,1,0,0,0,0,4.0,0.0,11.0,9.0,6.0,3.0,4.0,5.0,1.0,1.0,1.0,,2.0,,,,,,2.0,,9.0,5.0,5.0,4.0,31.0,20.0,53.0,38.0,626.0,395.0,564.0,333.0,60.6,39.4,22.0,21.0,12.0,19.0,6.0,6.0,5.0,13.0,18.0,15.0,18.0,15.0,8.0,10.0,1.0,1.0,1.0,,,1.0,6.0,10.0,8.0,3.0,112.0,112.0,3.0,3.0,0.0,4.0,1.0,,0.0,1.0,41.0,42.0,42.0,41.0,7.0,9.0,9.0,7.0,4.0,6.0,4.0,6.0,,,8.0,14.0,13.0,8.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,3.0,,,,,,,,
2020-21,2128391,11,2020-12-05 15:00:00,"Etihad Stadium, Manchester",,Man City,Fulham,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,0.0,15.0,6.0,5.0,1.0,8.0,4.0,2.0,1.0,5.0,,2.0,,4.0,,1.0,,1.0,,10.0,5.0,5.0,2.0,30.0,17.0,61.0,43.0,793.0,351.0,712.0,274.0,68.9,31.1,37.0,6.0,17.0,17.0,11.0,12.0,13.0,18.0,7.0,23.0,7.0,23.0,11.0,12.0,1.0,2.0,,,,,19.0,12.0,10.0,12.0,121.0,118.0,1.0,4.0,0.0,2.0,1.0,,0.0,0.0,42.0,52.0,52.0,42.0,8.0,9.0,9.0,8.0,9.0,3.0,9.0,3.0,1.0,,7.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,,,,,,,,
2020-21,2128392,11,2020-12-06 14:15:00,"Bramall Lane, Sheffield",,Sheff Utd,Leicester,1,2,2,1,L,W,1,1,1,1,0,0,0,0,1.0,2.0,4.0,13.0,1.0,4.0,2.0,4.0,1.0,5.0,,1.0,,2.0,,,,2.0,1.0,1.0,4.0,7.0,2.0,4.0,27.0,38.0,41.0,69.0,273.0,674.0,182.0,574.0,29.7,70.3,12.0,25.0,16.0,18.0,4.0,12.0,9.0,7.0,26.0,17.0,26.0,17.0,19.0,21.0,5.0,1.0,1.0,,,,16.0,8.0,13.0,9.0,149.0,160.0,2.0,,2.0,1.0,,,,,53.0,64.0,64.0,53.0,23.0,19.0,19.0,23.0,6.0,5.0,6.0,5.0,,3.0,13.0,6.0,6.0,13.0,0.0,0.0,0.0,0.0,,,,,4.0,4.0,,,,,,,,
2020-21,2128393,11,2020-12-06 16:30:00,"Tottenham Hotspur Stadium, London",2000.0,Spurs,Arsenal,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,0.0,5.0,11.0,3.0,2.0,1.0,7.0,1.0,2.0,,,,,,,,,2.0,,3.0,6.0,3.0,3.0,10.0,65.0,17.0,63.0,288.0,632.0,194.0,548.0,30.2,69.8,5.0,36.0,13.0,15.0,7.0,11.0,5.0,5.0,55.0,10.0,55.0,10.0,10.0,11.0,2.0,1.0,,,,,11.0,5.0,9.0,5.0,134.0,155.0,2.0,1.0,0.0,2.0,1.0,,0.0,0.0,49.0,60.0,60.0,49.0,19.0,19.0,19.0,19.0,3.0,9.0,3.0,9.0,,1.0,16.0,12.0,12.0,15.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,,,,,,,,
2020-21,2128394,11,2020-12-06 12:00:00,"The Hawthorns, West Bromwich",,West Brom,Crystal Palace,1,5,5,1,L,W,1,1,1,1,1,0,0,1,1.0,5.0,9.0,18.0,4.0,7.0,4.0,5.0,1.0,6.0,,1.0,,1.0,,,1.0,,1.0,4.0,8.0,17.0,4.0,13.0,22.0,25.0,31.0,51.0,495.0,495.0,429.0,437.0,50.1,49.9,18.0,32.0,15.0,14.0,7.0,6.0,4.0,5.0,14.0,14.0,14.0,14.0,19.0,17.0,7.0,1.0,,,,,9.0,9.0,9.0,6.0,106.0,97.0,2.0,3.0,5.0,1.0,,,1.0,,58.0,44.0,44.0,58.0,18.0,11.0,11.0,18.0,4.0,6.0,4.0,6.0,,1.0,10.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,,,,,,,
2020-21,2128395,11,2020-12-05 17:30:00,"London Stadium, London",2000.0,West Ham,Man Utd,1,3,3,1,L,W,1,0,0,1,0,0,0,0,1.0,3.0,19.0,15.0,6.0,6.0,9.0,6.0,4.0,3.0,3.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,3.0,13.0,14.0,6.0,8.0,27.0,21.0,49.0,51.0,392.0,631.0,307.0,544.0,39.3,60.7,30.0,16.0,12.0,12.0,6.0,8.0,13.0,9.0,9.0,18.0,9.0,18.0,20.0,18.0,2.0,4.0,,,,,6.0,7.0,8.0,6.0,137.0,127.0,3.0,5.0,3.0,1.0,,,,,42.0,43.0,43.0,42.0,14.0,16.0,16.0,14.0,5.0,4.0,5.0,4.0,2.0,,9.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,,,,,4.0,3.0,,,,,,,,
2020-21,2128396,12,2020-12-13 19:15:00,"Emirates Stadium, London",2000.0,Arsenal,Burnley,0,1,1,0,L,W,0,0,0,0,1,0,0,1,,1.0,18.0,10.0,6.0,2.0,6.0,5.0,6.0,3.0,3.0,1.0,,,3.0,1.0,,,,,16.0,8.0,11.0,4.0,48.0,27.0,73.0,51.0,557.0,307.0,462.0,220.0,64.7,35.3,39.0,16.0,12.0,12.0,5.0,7.0,8.0,17.0,10.0,40.0,10.0,40.0,14.0,11.0,3.0,6.0,,,,,4.0,4.0,7.0,7.0,163.0,128.0,2.0,6.0,1.0,,,1.0,1.0,,36.0,46.0,46.0,36.0,10.0,25.0,25.0,10.0,13.0,4.0,13.0,4.0,1.0,3.0,5.0,11.0,10.0,5.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,,,,,,,
2020-21,2128397,12,2020-12-13 14:15:00,"Selhurst Park, London",2000.0,Crystal Palace,Spurs,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,16.0,14.0,5.0,6.0,5.0,5.0,6.0,3.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,,1.0,12.0,7.0,7.0,4.0,25.0,36.0,41.0,59.0,344.0,457.0,273.0,365.0,42.9,57.1,26.0,16.0,11.0,20.0,8.0,13.0,16.0,4.0,26.0,12.0,26.0,12.0,14.0,12.0,3.0,5.0,,,1.0,1.0,5.0,7.0,14.0,6.0,121.0,140.0,5.0,4.0,1.0,1.0,,,0.0,0.0,50.0,49.0,49.0,50.0,22.0,10.0,10.0,22.0,4.0,7.0,4.0,7.0,3.0,1.0,15.0,11.0,10.0,14.0,0.0,0.0,0.0,0.0,,,0.0,0.0,4.0,,,,,,,,,
2020-21,2128398,12,2020-12-12 20:00:00,"Goodison Park, Liverpool",2000.0,Everton,Chelsea,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,0.0,9.0,10.0,4.0,3.0,3.0,4.0,2.0,3.0,,,1.0,,,1.0,,2.0,,,7.0,6.0,5.0,3.0,22.0,40.0,42.0,73.0,241.0,639.0,162.0,539.0,28.0,72.0,16.0,22.0,13.0,17.0,7.0,9.0,26.0,6.0,33.0,15.0,33.0,15.0,17.0,17.0,3.0,2.0,,,,,15.0,16.0,13.0,11.0,149.0,166.0,3.0,3.0,0.0,1.0,1.0,,0.0,0.0,62.0,60.0,60.0,62.0,22.0,20.0,20.0,22.0,6.0,6.0,6.0,6.0,,1.0,10.0,11.0,11.0,9.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,4.0,1.0,,,,,,,,
2020-21,2128399,12,2020-12-13 16:30:00,"Craven Cottage, London",2000.0,Fulham,Liverpool,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,10.0,12.0,5.0,6.0,4.0,2.0,1.0,4.0,3.0,2.0,,1.0,4.0,2.0,,,1.0,,7.0,6.0,5.0,4.0,29.0,50.0,47.0,82.0,227.0,707.0,153.0,614.0,24.9,75.1,21.0,27.0,17.0,21.0,8.0,12.0,17.0,7.0,42.0,22.0,42.0,22.0,11.0,16.0,2.0,1.0,,,,,14.0,11.0,11.0,9.0,141.0,160.0,5.0,4.0,1.0,1.0,,,,,51.0,54.0,54.0,51.0,19.0,12.0,12.0,19.0,6.0,8.0,6.0,8.0,1.0,1.0,9.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,,1.0,,1.0,2.0,2.0,,,,,,,,
2020-21,2128400,12,2020-12-11 20:00:00,"Elland Road, Leeds",,Leeds,West Ham,1,2,2,1,L,W,1,1,1,1,0,0,0,0,1.0,2.0,13.0,19.0,7.0,8.0,5.0,8.0,1.0,3.0,,3.0,1.0,1.0,,2.0,,1.0,,2.0,9.0,14.0,5.0,9.0,48.0,30.0,71.0,56.0,544.0,297.0,465.0,205.0,64.0,36.0,24.0,27.0,17.0,12.0,10.0,7.0,16.0,11.0,15.0,22.0,15.0,22.0,20.0,18.0,3.0,1.0,,,,,11.0,11.0,10.0,11.0,135.0,144.0,6.0,6.0,2.0,1.0,,,0.0,0.0,52.0,58.0,58.0,52.0,15.0,24.0,24.0,15.0,5.0,6.0,5.0,6.0,2.0,2.0,12.0,10.0,9.0,12.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,2.0,,,,,,,,,
2020-21,2128401,12,2020-12-13 19:15:00,"King Power Stadium, Leicester",,Leicester,Brighton,3,0,0,3,W,L,3,0,0,3,0,0,0,0,3.0,0.0,15.0,12.0,6.0,4.0,5.0,4.0,4.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,13.0,9.0,9.0,5.0,27.0,24.0,53.0,56.0,539.0,455.0,469.0,372.0,54.1,45.9,30.0,11.0,12.0,25.0,6.0,14.0,14.0,15.0,20.0,11.0,20.0,11.0,19.0,17.0,4.0,4.0,,,,,10.0,9.0,15.0,7.0,128.0,120.0,4.0,3.0,0.0,3.0,1.0,,0.0,0.0,45.0,53.0,53.0,45.0,15.0,10.0,10.0,15.0,9.0,5.0,9.0,5.0,,3.0,9.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,,,0.0,0.0,4.0,1.0,,,,,,,,
2020-21,2128402,12,2020-12-12 17:30:00,"Old Trafford, Manchester",,Man Utd,Man City,0,0,0,0,D,D,0,0,0,0,0,0,0,0,0.0,0.0,11.0,9.0,2.0,2.0,6.0,3.0,3.0,4.0,,3.0,,,,3.0,,,,,10.0,7.0,4.0,5.0,12.0,28.0,41.0,68.0,502.0,580.0,427.0,503.0,46.1,53.9,9.0,22.0,23.0,6.0,16.0,4.0,11.0,13.0,13.0,1.0,13.0,1.0,9.0,10.0,4.0,3.0,,,,,14.0,10.0,2.0,12.0,101.0,128.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,49.0,40.0,40.0,49.0,10.0,8.0,8.0,10.0,4.0,3.0,4.0,3.0,,,13.0,6.0,6.0,12.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,2.0,,,,,,,,
2020-21,2128403,12,2020-12-12 15:00:00,"St. James' Park, Newcastle",,Newcastle,West Brom,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,12.0,13.0,7.0,3.0,1.0,4.0,4.0,6.0,1.0,,1.0,,,,,,2.0,1.0,10.0,9.0,9.0,7.0,25.0,34.0,43.0,69.0,401.0,484.0,321.0,392.0,45.3,54.7,20.0,10.0,7.0,18.0,2.0,11.0,13.0,5.0,25.0,13.0,25.0,13.0,11.0,12.0,5.0,5.0,,,,,6.0,7.0,11.0,3.0,133.0,145.0,2.0,4.0,1.0,2.0,,,0.0,0.0,46.0,49.0,49.0,46.0,20.0,18.0,18.0,20.0,4.0,3.0,4.0,3.0,1.0,1.0,9.0,12.0,12.0,9.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0,2.0,,,,,,,,
2020-21,2128404,12,2020-12-13 12:00:00,"St. Mary's Stadium, Southampton",2000.0,Southampton,Sheff Utd,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,16.0,3.0,6.0,,7.0,3.0,3.0,,4.0,,2.0,,2.0,,,,3.0,,13.0,3.0,8.0,,35.0,23.0,45.0,43.0,572.0,259.0,491.0,179.0,68.2,31.8,27.0,7.0,21.0,17.0,13.0,11.0,9.0,13.0,18.0,19.0,18.0,19.0,13.0,14.0,,3.0,,1.0,,,6.0,9.0,13.0,13.0,124.0,126.0,,3.0,,3.0,1.0,,,,65.0,46.0,46.0,65.0,22.0,15.0,15.0,22.0,8.0,4.0,8.0,4.0,1.0,,8.0,14.0,13.0,8.0,0.0,0.0,0.0,0.0,,,,,3.0,,,,,,,,,
