season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,redCard,redCardsAgainst,redCardsFor,result,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,attOneOnOne,attPenPost,attPenTarget,attemptedTackleFoul,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,contentiousDecision,leftsidePass,overrun,putThrough,rightsidePass,successfulPutThrough,unsuccessfulTouch,attOboxOwnGoal,fiftyFifty,successfulFiftyFifty,attLgLeft,attPenMiss,attLgRight,totalDistance
2019-20,1059763,7.0,2019-09-28 15:00:00,90,Burnley,Away,82.0,6.0,3.0,6.0,3.0,,,101.0,4.0,,2.0,6.0,3.0,18.0,177.0,,,16.0,19.0,21.0,3.0,3.0,3.0,,,,1.0,1.0,2.0,,,,,5.0,,1.0,,,,6.0,10.0,8.0,2.0,,47.0,3.0,3.0,8.0,,3.0,4.0,5.0,,7.0,1.0,56.0,47.0,3.0,16.0,13.0,,,,,,,,55.0,16.0,10.0,1.0,,2.0,,2.0,123.0,2.0,,2.0,2.0,,,13.0,,,2.0,,,,,,13.0,1.0,9.0,9.0,4.0,,2.0,78.0,28.0,7.0,,3.0,5.0,3.0,254.0,,,6.0,,46.0,43.0,17.0,,,,,,139.0,139.0,2.0,17.0,23.0,39.8,1.0,,1.0,,0.0,,,,,1.0,1.0,,2.0,,4.0,1.0,,2.0,39.0,163.0,8.0,104.0,26.0,16.0,11.0,3.0,12.0,9.0,,87.0,2.0,189.0,,,33.0,4.0,72.0,,281.0,,0.0,10.0,13.0,1.0,21.0,4.0,438.0,14.0,,4.0,3.0,7.0,0.0,,,,10.0,47.0,3.0,1.0,2.0,16.0,,51.0,1.0,16.0,60.0,5.0,9.0,,,,,,,
2019-20,1059774,8.0,2019-10-05 15:00:00,90,Burnley,Home,107.0,10.0,3.0,7.0,4.0,,,115.0,2.0,,4.0,8.0,1.0,18.0,215.0,,1.0,20.0,33.0,29.0,6.0,,1.0,,,,,,1.0,,,1.0,,6.0,,,,,1.0,9.0,2.0,6.0,3.0,,63.0,2.0,2.0,5.0,,7.0,8.0,4.0,,4.0,1.0,51.0,60.0,2.0,22.0,15.0,,,,,,,,61.0,5.0,12.0,,,2.0,,1.0,134.0,1.0,1.0,1.0,,1.0,,6.0,,,,,,,,,15.0,,18.0,18.0,1.0,,4.0,80.0,29.0,9.0,1.0,4.0,3.0,3.0,306.0,,,5.0,,68.0,41.0,26.0,,,,,,149.0,149.0,4.0,24.0,28.0,40.8,,,,,0.0,,,,1.0,1.0,2.0,,1.0,,4.0,,,3.0,45.0,205.0,7.0,123.0,30.0,22.0,10.0,6.0,18.0,12.0,,103.0,6.0,222.0,,,39.0,1.0,71.0,5.0,327.0,,0.0,9.0,15.0,1.0,23.0,2.0,514.0,21.0,,5.0,7.0,10.0,0.0,,,,3.0,46.0,,,,12.0,,67.0,,12.0,80.0,3.0,9.0,,,,,,,
2019-20,1059787,9.0,2019-10-19 15:00:00,90,Burnley,Away,67.0,11.0,1.0,4.0,3.0,2.0,,155.0,6.0,,1.0,7.0,4.0,17.0,218.0,,,28.0,23.0,24.0,6.0,1.0,,,,,,,1.0,,,,,9.0,,,,,3.0,10.0,9.0,8.0,5.0,,42.0,4.0,6.0,7.0,,4.0,6.0,8.0,,13.0,1.0,61.0,48.0,4.0,22.0,12.0,,,,,,,,55.0,10.0,4.0,1.0,,1.0,1.0,1.0,114.0,1.0,,1.0,1.0,,,10.0,,,1.0,,,,,,12.0,,13.0,13.0,2.0,,1.0,59.0,30.0,9.0,,3.0,5.0,4.0,286.0,,,7.0,,51.0,66.0,29.0,,,,,,140.0,140.0,5.0,20.0,16.0,35.5,,3.0,,,0.0,,,,,1.0,1.0,,2.0,,3.0,,,2.0,78.0,206.0,8.0,82.0,22.0,22.0,14.0,4.0,19.0,15.0,,122.0,8.0,240.0,,,20.0,4.0,44.0,3.0,303.0,,0.0,13.0,15.0,1.0,36.0,3.0,504.0,14.0,,5.0,4.0,12.0,0.0,,,,2.0,37.0,2.0,3.0,,16.0,,79.0,1.0,16.0,73.0,8.0,6.0,,,,,,,
2019-20,1059794,10.0,2019-10-26 17:30:00,90,Burnley,Home,130.0,15.0,2.0,2.0,,1.0,,158.0,,,4.0,12.0,1.0,34.0,286.0,,1.0,12.0,16.0,21.0,8.0,1.0,2.0,1.0,,,,,,,,,,10.0,,,,,1.0,9.0,7.0,10.0,3.0,,83.0,1.0,3.0,8.0,,5.0,9.0,5.0,,9.0,2.0,44.0,53.0,1.0,16.0,6.0,1.0,,,,,,,56.0,7.0,7.0,1.0,,1.0,,,145.0,2.0,,,2.0,,1.0,3.0,,,2.0,1.0,,,,,6.0,,13.0,13.0,,,4.0,81.0,39.0,6.0,1.0,5.0,6.0,5.0,374.0,,,7.0,,65.0,72.0,26.0,,,,,,156.0,156.0,10.0,20.0,47.0,36.7,,,,,0.0,,,,2.0,1.0,3.0,,,1.0,5.0,1.0,,2.0,65.0,278.0,11.0,148.0,47.0,16.0,15.0,5.0,19.0,14.0,2.0,111.0,3.0,261.0,1.0,,34.0,2.0,79.0,1.0,390.0,,0.0,13.0,16.0,2.0,13.0,3.0,577.0,21.0,,11.0,5.0,9.0,0.0,,,,5.0,66.0,3.0,3.0,,11.0,,94.0,3.0,11.0,85.0,5.0,17.0,,,,,,,
2019-20,1059809,11.0,2019-11-02 15:00:00,90,Burnley,Away,169.0,15.0,,3.0,3.0,4.0,,176.0,5.0,,7.0,8.0,2.0,24.0,342.0,,,25.0,33.0,29.0,3.0,,1.0,,,,,,1.0,,,,,4.0,,,,,,12.0,1.0,5.0,1.0,,65.0,3.0,1.0,13.0,,6.0,10.0,6.0,,12.0,2.0,73.0,44.0,3.0,17.0,10.0,,,,,,,,72.0,12.0,8.0,,,1.0,1.0,1.0,166.0,,,,,,,10.0,,,,,,,,1.0,10.0,,4.0,4.0,,,7.0,96.0,35.0,7.0,,3.0,,,437.0,,,2.0,,62.0,72.0,36.0,,,,,,174.0,174.0,2.0,25.0,28.0,54.4,,,,,0.0,,,,3.0,,3.0,,,,5.0,,,3.0,84.0,331.0,3.0,195.0,47.0,17.0,7.0,6.0,23.0,17.0,,139.0,11.0,288.0,,,36.0,3.0,85.0,,460.0,,0.0,6.0,5.0,,28.0,2.0,627.0,13.0,,2.0,6.0,4.0,0.0,,,,6.0,72.0,,1.0,,14.0,,107.0,2.0,14.0,115.0,4.0,14.0,,,,,,,
2019-20,1059812,12.0,2019-11-09 15:00:00,90,Burnley,Home,91.0,13.0,4.0,8.0,4.0,1.0,,125.0,3.0,,1.0,14.0,2.0,30.0,208.0,1.0,2.0,16.0,26.0,35.0,6.0,2.0,5.0,,,,,,,,,,,7.0,,,,,2.0,3.0,4.0,9.0,5.0,,67.0,3.0,1.0,4.0,,11.0,9.0,7.0,,3.0,,57.0,65.0,3.0,21.0,14.0,,,,,,,,52.0,17.0,10.0,2.0,,,,,150.0,2.0,,2.0,1.0,1.0,,5.0,,,1.0,2.0,,,,1.0,14.0,,8.0,8.0,2.0,,1.0,81.0,34.0,4.0,,1.0,9.0,12.0,275.0,,,1.0,,78.0,28.0,36.0,,,,,,144.0,144.0,4.0,14.0,41.0,40.0,,,,,0.0,,,,2.0,2.0,4.0,,,,1.0,,,2.0,52.0,193.0,10.0,107.0,30.0,21.0,25.0,8.0,24.0,16.0,,92.0,5.0,216.0,2.0,,34.0,3.0,69.0,7.0,299.0,1.0,0.0,14.0,7.0,4.0,19.0,2.0,496.0,18.0,,14.0,11.0,2.0,0.0,,,,9.0,63.0,4.0,3.0,2.0,14.0,1.0,40.0,,14.0,46.0,7.0,13.0,,,,,,,
2019-20,1059830,13.0,2019-11-23 15:00:00,90,Burnley,Away,75.0,8.0,1.0,3.0,2.0,,1.0,86.0,4.0,,2.0,8.0,2.0,22.0,158.0,,,14.0,31.0,23.0,4.0,1.0,2.0,,,,,,,,,,,6.0,1.0,1.0,,,2.0,8.0,7.0,7.0,4.0,,52.0,4.0,3.0,6.0,,5.0,6.0,3.0,1.0,8.0,2.0,60.0,51.0,4.0,29.0,14.0,,1.0,,,,,,50.0,13.0,14.0,2.0,,2.0,2.0,,116.0,,,,,,,9.0,,,,3.0,,,,,14.0,1.0,12.0,12.0,3.0,,2.0,76.0,27.0,7.0,,2.0,3.0,5.0,219.0,,,7.0,,52.0,24.0,20.0,,,,,1.0,128.0,128.0,3.0,22.0,19.0,38.1,1.0,,,,0.0,,,,2.0,2.0,4.0,,1.0,,3.0,1.0,,1.0,40.0,148.0,5.0,94.0,30.0,29.0,11.0,5.0,16.0,11.0,,82.0,2.0,170.0,3.0,,38.0,2.0,73.0,2.0,248.0,,0.0,11.0,6.0,1.0,15.0,3.0,422.0,16.0,,8.0,5.0,4.0,0.0,1.0,,,9.0,35.0,2.0,3.0,3.0,6.0,1.0,56.0,,6.0,41.0,3.0,11.0,,,,,,,
2019-20,1059832,14.0,2019-11-30 15:00:00,90,Burnley,Home,119.0,11.0,5.0,7.0,2.0,3.0,1.0,117.0,1.0,2.0,5.0,12.0,7.0,27.0,229.0,,1.0,21.0,32.0,33.0,5.0,4.0,6.0,,,,,,,,,,,8.0,,,,,1.0,6.0,1.0,12.0,3.0,,69.0,4.0,3.0,11.0,,5.0,12.0,7.0,,11.0,1.0,68.0,70.0,4.0,16.0,8.0,2.0,1.0,,,,,,69.0,13.0,8.0,,,2.0,2.0,,148.0,,,,,,,7.0,,,,,,,,,8.0,,16.0,16.0,3.0,,5.0,92.0,33.0,6.0,,4.0,5.0,4.0,327.0,,,1.0,,59.0,33.0,33.0,,,,,,172.0,172.0,2.0,25.0,35.0,43.5,,,,1.0,0.0,,,,,,1.0,,1.0,,8.0,1.0,,3.0,52.0,220.0,10.0,138.0,49.0,16.0,13.0,5.0,26.0,21.0,,110.0,7.0,235.0,,2.0,34.0,7.0,80.0,1.0,347.0,1.0,0.0,15.0,20.0,2.0,24.0,2.0,553.0,23.0,,9.0,5.0,15.0,0.0,,,,7.0,48.0,2.0,4.0,,17.0,1.0,83.0,1.0,17.0,68.0,9.0,15.0,,,,,,,
2019-20,1059843,15.0,2019-12-03 20:15:00,90,Burnley,Home,80.0,12.0,,1.0,1.0,1.0,,84.0,3.0,,3.0,7.0,1.0,20.0,163.0,,,19.0,13.0,22.0,2.0,,,,,,,1.0,1.0,,,,,3.0,,,,,,9.0,8.0,3.0,1.0,,46.0,3.0,1.0,8.0,,3.0,5.0,1.0,,3.0,3.0,37.0,45.0,3.0,24.0,7.0,,,,,,,,40.0,9.0,6.0,,,1.0,,1.0,118.0,1.0,,,1.0,,,7.0,,,1.0,3.0,,,,,7.0,,13.0,13.0,,,3.0,57.0,25.0,6.0,,1.0,2.0,2.0,227.0,,,5.0,,26.0,47.0,19.0,,,,,,129.0,129.0,1.0,22.0,13.0,24.5,,,,,0.0,,,,2.0,2.0,4.0,,,,1.0,1.0,,3.0,37.0,150.0,3.0,96.0,33.0,24.0,9.0,3.0,9.0,6.0,,78.0,8.0,163.0,3.0,,21.0,1.0,56.0,,250.0,1.0,0.0,4.0,14.0,,21.0,1.0,422.0,12.0,,4.0,3.0,8.0,0.0,,,,6.0,35.0,1.0,,1.0,12.0,,45.0,1.0,12.0,52.0,7.0,23.0,,,,,,,
2019-20,1059859,16.0,2019-12-07 15:00:00,90,Burnley,Away,219.0,11.0,,5.0,5.0,3.0,,152.0,3.0,3.0,7.0,14.0,1.0,31.0,366.0,,,23.0,25.0,27.0,5.0,,,,,,,,,,,,,6.0,,1.0,,,1.0,8.0,5.0,5.0,2.0,,63.0,,1.0,16.0,,1.0,11.0,5.0,,6.0,1.0,65.0,64.0,,10.0,2.0,,,,,,,,60.0,8.0,12.0,,,1.0,1.0,,149.0,,,,,,,5.0,,,,1.0,,,,1.0,2.0,1.0,7.0,7.0,1.0,,7.0,100.0,53.0,1.0,,4.0,1.0,1.0,454.0,,,3.0,,68.0,43.0,27.0,,,,,,170.0,170.0,5.0,20.0,28.0,51.0,1.0,,,,0.0,,,,1.0,1.0,2.0,,,,5.0,1.0,,2.0,60.0,349.0,5.0,248.0,34.0,10.0,24.0,1.0,18.0,17.0,,104.0,7.0,249.0,1.0,3.0,29.0,2.0,67.0,2.0,479.0,,0.0,7.0,15.0,,24.0,1.0,671.0,13.0,,11.0,1.0,7.0,0.0,,,,2.0,76.0,1.0,2.0,,10.0,,130.0,,10.0,124.0,4.0,22.0,,,,,,,
2019-20,1059863,17.0,2019-12-14 15:00:00,90,Burnley,Home,125.0,17.0,2.0,3.0,1.0,5.0,,148.0,2.0,,9.0,5.0,3.0,21.0,270.0,,,16.0,21.0,32.0,4.0,1.0,2.0,,,,,,,,,,,5.0,,,,,,4.0,5.0,6.0,1.0,,55.0,3.0,1.0,11.0,,4.0,4.0,4.0,,7.0,,64.0,64.0,3.0,28.0,16.0,,,,,,,,52.0,15.0,11.0,1.0,,,,,136.0,1.0,1.0,1.0,,1.0,,10.0,,,,4.0,,,,,16.0,,13.0,13.0,,,9.0,82.0,43.0,3.0,,2.0,4.0,4.0,346.0,,,1.0,,64.0,39.0,23.0,,,,,,148.0,148.0,3.0,21.0,22.0,48.0,,,,,0.0,,,,,,,,,,2.0,,,1.0,47.0,258.0,6.0,152.0,33.0,28.0,18.0,4.0,12.0,8.0,,90.0,9.0,229.0,5.0,,24.0,4.0,63.0,3.0,369.0,1.0,0.0,7.0,14.0,1.0,17.0,0.0,560.0,16.0,,8.0,4.0,11.0,0.0,,,,9.0,43.0,1.0,1.0,1.0,16.0,1.0,84.0,3.0,16.0,106.0,8.0,16.0,,,,,,,
2019-20,1059872,18.0,2019-12-21 15:00:00,90,Burnley,Away,65.0,8.0,,2.0,2.0,1.0,,71.0,5.0,,6.0,7.0,4.0,22.0,134.0,,,25.0,24.0,24.0,,,,,,,,,,,,,,2.0,,,,,,1.0,2.0,1.0,1.0,,50.0,,1.0,5.0,,5.0,8.0,4.0,,8.0,,63.0,48.0,,27.0,13.0,,,,,,,,57.0,21.0,13.0,,,2.0,2.0,,129.0,1.0,,1.0,1.0,,,10.0,,,1.0,2.0,,,,1.0,13.0,,7.0,7.0,,,7.0,78.0,31.0,4.0,,,1.0,1.0,201.0,,,,,34.0,37.0,31.0,,,,,,149.0,149.0,3.0,19.0,16.0,35.2,,,,,0.0,,,,,,,,2.0,,,,,3.0,32.0,119.0,1.0,83.0,32.0,27.0,7.0,5.0,19.0,14.0,,82.0,5.0,166.0,3.0,,29.0,4.0,68.0,,230.0,,0.0,2.0,13.0,,31.0,4.0,410.0,7.0,,,5.0,7.0,0.0,,,,12.0,38.0,,,,18.0,1.0,30.0,1.0,18.0,33.0,9.0,13.0,,,,,,,
2019-20,1059886,19.0,2019-12-26 15:00:00,90,Burnley,Away,81.0,7.0,1.0,5.0,4.0,2.0,3.0,68.0,4.0,,6.0,9.0,3.0,23.0,144.0,,,16.0,32.0,36.0,2.0,3.0,2.0,,,,,,,,,,,2.0,,,,,2.0,10.0,11.0,3.0,3.0,,50.0,,,12.0,,2.0,1.0,2.0,,2.0,2.0,61.0,71.0,,25.0,16.0,,,,,,,,52.0,14.0,14.0,,,2.0,3.0,,125.0,,,,,,,8.0,,,,2.0,,,,,16.0,,9.0,9.0,2.0,,6.0,69.0,18.0,10.0,,5.0,,,231.0,,,8.0,,35.0,38.0,21.0,,,,,,132.0,132.0,,17.0,23.0,32.5,,,,,0.0,,,,4.0,,4.0,,,,6.0,,,3.0,31.0,133.0,5.0,102.0,25.0,25.0,5.0,2.0,8.0,6.0,,87.0,9.0,161.0,2.0,,41.0,3.0,76.0,1.0,255.0,1.0,0.0,6.0,20.0,,18.0,0.0,418.0,8.0,,2.0,3.0,13.0,0.0,,,,9.0,37.0,1.0,1.0,,16.0,,44.0,,16.0,49.0,9.0,10.0,,,,,,,
2019-20,1059894,20.0,2019-12-28 19:45:00,90,Burnley,Home,102.0,23.0,3.0,7.0,4.0,4.0,,105.0,3.0,,4.0,10.0,1.0,29.0,200.0,,,15.0,20.0,21.0,6.0,,2.0,,,1.0,,,1.0,,,,,4.0,,,,,1.0,6.0,8.0,4.0,4.0,,59.0,,2.0,14.0,1.0,5.0,8.0,10.0,,5.0,1.0,55.0,49.0,,12.0,7.0,1.0,,,,,,,51.0,17.0,8.0,,,2.0,1.0,1.0,135.0,,,,,,,9.0,,,,,,,,,7.0,,6.0,6.0,,,4.0,77.0,37.0,4.0,,4.0,2.0,1.0,273.0,,,7.0,,62.0,27.0,27.0,,,,,,139.0,139.0,1.0,30.0,21.0,38.6,,,,,0.0,,,,2.0,1.0,2.0,,1.0,,5.0,1.0,,3.0,45.0,187.0,6.0,123.0,44.0,12.0,8.0,5.0,24.0,19.0,,87.0,11.0,196.0,,,32.0,2.0,69.0,5.0,295.0,,0.0,8.0,13.0,1.0,18.0,4.0,455.0,17.0,,7.0,5.0,9.0,0.0,,,,9.0,34.0,,,,17.0,,59.0,1.0,17.0,67.0,9.0,12.0,,,,,,,
2019-20,1059904,21.0,2020-01-01 12:30:00,90,Burnley,Home,154.0,17.0,2.0,12.0,10.0,5.0,,263.0,3.0,,4.0,11.0,3.0,37.0,405.0,,1.0,29.0,32.0,34.0,15.0,,5.0,,,,,,1.0,,,,,14.0,,,,,,9.0,2.0,13.0,7.0,,57.0,,6.0,5.0,,8.0,18.0,17.0,,8.0,3.0,60.0,53.0,,12.0,6.0,,2.0,,,,,,77.0,12.0,9.0,1.0,,4.0,2.0,1.0,167.0,1.0,,1.0,1.0,,,4.0,,,1.0,,,,,,6.0,,5.0,5.0,,,4.0,92.0,57.0,4.0,,12.0,4.0,1.0,489.0,,,2.0,,106.0,72.0,44.0,,,,,,163.0,163.0,7.0,18.0,25.0,61.9,,,,,0.0,,,,3.0,1.0,4.0,,2.0,,13.0,1.0,,2.0,103.0,391.0,16.0,178.0,28.0,12.0,8.0,8.0,45.0,37.0,,151.0,17.0,373.0,,,34.0,3.0,73.0,2.0,506.0,,0.0,20.0,7.0,2.0,29.0,1.0,699.0,30.0,,3.0,8.0,2.0,0.0,,,,8.0,82.0,3.0,2.0,1.0,14.0,,125.0,1.0,14.0,132.0,6.0,13.0,,,,,,,
2019-20,1059914,22.0,2020-01-11 15:00:00,90,Burnley,Away,113.0,14.0,1.0,1.0,,1.0,,94.0,2.0,,5.0,8.0,2.0,17.0,206.0,,,16.0,14.0,20.0,1.0,1.0,4.0,,,1.0,,1.0,2.0,,,,,1.0,,,,,,13.0,5.0,4.0,3.0,,47.0,3.0,2.0,6.0,,3.0,4.0,3.0,,12.0,1.0,37.0,49.0,3.0,22.0,9.0,1.0,,,,,,,36.0,4.0,7.0,,,3.0,1.0,2.0,121.0,,,,,,,10.0,,,,2.0,,,,,9.0,,9.0,9.0,1.0,,5.0,75.0,30.0,10.0,,1.0,1.0,3.0,275.0,,,6.0,,47.0,42.0,14.0,1.0,1.0,1.0,,,135.0,135.0,4.0,21.0,13.0,34.5,,,,,0.0,,,,4.0,1.0,5.0,,,,2.0,1.0,,1.0,35.0,197.0,2.0,135.0,28.0,22.0,11.0,2.0,10.0,8.0,,70.0,7.0,175.0,2.0,,30.0,3.0,62.0,6.0,300.0,,0.0,7.0,13.0,1.0,17.0,3.0,473.0,7.0,,10.0,3.0,6.0,0.0,,,,3.0,50.0,1.0,1.0,,14.0,1.0,55.0,,14.0,74.0,6.0,12.0,,,,,,,
2019-20,1059924,23.0,2020-01-19 14:00:00,90,Burnley,Home,143.0,17.0,1.0,3.0,2.0,2.0,1.0,142.0,4.0,,10.0,9.0,4.0,26.0,282.0,,,29.0,27.0,33.0,3.0,1.0,2.0,,,,,,1.0,,,,,5.0,,,,,,12.0,6.0,5.0,3.0,,72.0,4.0,1.0,10.0,,4.0,9.0,5.0,,10.0,3.0,74.0,68.0,4.0,18.0,12.0,,,,,,,,44.0,14.0,7.0,1.0,,2.0,1.0,1.0,146.0,,,,,,,7.0,,,1.0,,,,,,12.0,,12.0,12.0,2.0,,10.0,83.0,39.0,5.0,1.0,2.0,2.0,5.0,369.0,,,4.0,,68.0,49.0,33.0,,1.0,1.0,1.0,,163.0,163.0,6.0,25.0,26.0,44.5,,,3.0,1.0,0.0,,,,6.0,1.0,7.0,,,,2.0,,,1.0,45.0,273.0,4.0,166.0,42.0,18.0,26.0,4.0,19.0,15.0,,84.0,10.0,239.0,1.0,1.0,31.0,5.0,70.0,1.0,386.0,,0.0,8.0,16.0,,32.0,1.0,611.0,14.0,,13.0,4.0,11.0,0.0,,,,8.0,58.0,,,2.0,20.0,,89.0,3.0,20.0,93.0,8.0,13.0,,,,,,,
2019-20,1059936,24.0,2020-01-22 20:15:00,90,Burnley,Away,75.0,9.0,,2.0,2.0,,,81.0,5.0,1.0,7.0,4.0,3.0,23.0,154.0,,,16.0,34.0,25.0,2.0,,,,,1.0,,,1.0,,,,,1.0,,,,,3.0,11.0,13.0,4.0,1.0,,66.0,2.0,1.0,10.0,,2.0,4.0,5.0,,7.0,5.0,61.0,48.0,2.0,29.0,14.0,,,,,,,,55.0,7.0,11.0,2.0,,2.0,,1.0,136.0,2.0,,1.0,1.0,1.0,,11.0,,,1.0,1.0,,,,,14.0,,15.0,15.0,,,7.0,67.0,20.0,5.0,,1.0,3.0,2.0,233.0,,,7.0,,74.0,18.0,19.0,,,,,,142.0,142.0,6.0,30.0,16.0,27.8,,,,,0.0,,,,4.0,3.0,7.0,,,,2.0,,,,44.0,142.0,4.0,93.0,27.0,29.0,4.0,2.0,11.0,9.0,,102.0,8.0,179.0,1.0,1.0,30.0,4.0,76.0,2.0,261.0,,0.0,5.0,13.0,1.0,19.0,2.0,441.0,8.0,,1.0,2.0,8.0,0.0,,,,5.0,39.0,1.0,1.0,,14.0,1.0,48.0,,14.0,38.0,11.0,11.0,,,,,,,
2019-20,1059943,25.0,2020-02-02 14:00:00,90,Burnley,Home,91.0,19.0,2.0,12.0,10.0,1.0,2.0,166.0,5.0,1.0,2.0,5.0,2.0,23.0,245.0,,,23.0,18.0,22.0,13.0,2.0,,,,,,,,,,,,11.0,,1.0,,,4.0,9.0,4.0,11.0,4.0,,58.0,,3.0,11.0,,5.0,19.0,10.0,,11.0,,54.0,60.0,,21.0,12.0,,,,,,,,60.0,8.0,11.0,,,4.0,4.0,,128.0,,,,,,,8.0,,,,,,,,,12.0,1.0,7.0,7.0,,,2.0,75.0,35.0,7.0,,10.0,5.0,2.0,304.0,,,5.0,,83.0,38.0,39.0,,,,,,141.0,141.0,4.0,13.0,33.0,42.7,1.0,,,1.0,0.0,,,,1.0,1.0,2.0,,,,10.0,1.0,,,78.0,232.0,15.0,99.0,35.0,21.0,13.0,5.0,38.0,33.0,,116.0,4.0,263.0,,1.0,25.0,2.0,60.0,4.0,324.0,,0.0,15.0,20.0,,25.0,1.0,533.0,25.0,,7.0,5.0,14.0,0.0,,,,4.0,60.0,4.0,4.0,,19.0,,71.0,1.0,19.0,65.0,7.0,12.0,,,,,,,
2019-20,1059960,26.0,2020-02-15 12:30:00,90,Burnley,Away,90.0,8.0,,3.0,3.0,2.0,,93.0,2.0,,4.0,13.0,,26.0,180.0,1.0,,27.0,26.0,23.0,6.0,,1.0,,,,,,,,,1.0,,8.0,,,,,,6.0,4.0,6.0,3.0,,61.0,2.0,,11.0,,3.0,6.0,4.0,,4.0,,59.0,55.0,2.0,30.0,10.0,,,,,,,,58.0,11.0,6.0,,,,,,150.0,1.0,,,1.0,,,5.0,,,1.0,1.0,,,,,10.0,,10.0,10.0,,,4.0,85.0,25.0,4.0,1.0,2.0,5.0,6.0,278.0,,,3.0,,86.0,26.0,18.0,,,,,,174.0,174.0,5.0,20.0,25.0,36.4,,,,,0.0,,,,1.0,,1.0,,1.0,,3.0,,,1.0,40.0,171.0,7.0,115.0,34.0,30.0,16.0,2.0,12.0,10.0,,91.0,7.0,194.0,1.0,,40.0,,72.0,3.0,297.0,2.0,0.0,9.0,18.0,,40.0,2.0,509.0,14.0,,9.0,3.0,10.0,0.0,,,,6.0,48.0,1.0,1.0,,16.0,,62.0,4.0,16.0,37.0,7.0,17.0,,,,,,,
