season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7828026,21,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,5.0,11.0,16.0,10.0,9.0,4.0,,1.0,,,,,1.0,14.0,13.0,,,2.0,,,,,,1.0,90.0,3.0,,,,,,,,13.0,,6.5,,,,,3.0,1.0,,,,1.0,12.0,12.0,24.0,3,2.0,47.0,3.0,2.0,,1.0
2018-19,7828026,21,54,Fulham,Away,249407,108093,Luciano Vietto,luciano-vietto,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828026,21,54,Fulham,Away,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,True,,,,4.0,1.0,5.0,,2.0,,,,,,,,,2.0,3.0,,,2.0,,1.0,,,,,29.0,1.0,,,,,,,,10.0,,7.1,,,,,,1.0,,,1.0,1.0,11.0,2.0,13.0,1,,17.0,2.0,,1.0,
2018-19,7828054,22,54,Fulham,Away,70492,66842,Andre Schürrle,andre-schurrle,F,False,1.0,,,12.0,4.0,15.0,2.0,1.0,2.0,,,1.0,2.0,,,1.0,5.0,4.0,,,,,1.0,,,1.0,1.0,75.0,1.0,,,,,,,,18.0,,7.5,,,,,2.0,,7.0,,,,25.0,6.0,24.0,2,3.0,48.0,2.0,,,2.0
2018-19,7828054,22,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,14.0,4.0,18.0,9.0,10.0,4.0,,,,,,,,10.0,12.0,,,1.0,,,,,,1.0,90.0,,,,,,,,,12.0,,7.0,,,1.0,,,,,,,,22.0,6.0,28.0,1,,37.0,2.0,3.0,,
2018-19,7828054,22,54,Fulham,Away,249407,108093,Luciano Vietto,luciano-vietto,F,True,,,,6.0,2.0,8.0,,1.0,1.0,,,2.0,,,,,,2.0,,,,,,,,,,45.0,2.0,,,,,,,,6.0,,7.0,,,1.0,,,,1.0,,,,12.0,2.0,13.0,5,,21.0,,1.0,,
2018-19,7828099,23,54,Fulham,Home,1876,19520,Ryan Babel,ryan-babel,F,False,,,,7.0,2.0,9.0,1.0,1.0,,,1.0,1.0,,,,1.0,3.0,2.0,,,,,,,,1.0,2.0,55.0,1.0,,,,,,,,6.0,,6.6,,,1.0,,,1.0,,,,2.0,7.0,4.0,11.0,3,1.0,23.0,2.0,,,
2018-19,7828099,23,54,Fulham,Home,70492,66842,Andre Schürrle,andre-schurrle,F,False,1.0,,,5.0,1.0,5.0,2.0,,3.0,,,,4.0,,,,6.0,3.0,,,,,,,,1.0,,72.0,1.0,,,,,,,,12.0,,6.7,,,,,1.0,2.0,1.0,,,,12.0,1.0,12.0,1,1.0,29.0,3.0,,2.0,1.0
2018-19,7828099,23,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,1.0,10.0,7.0,17.0,8.0,7.0,2.0,1.0,,2.0,,,,,12.0,11.0,,,1.0,,,,,,1.0,90.0,,,,,,,,,20.0,,6.8,,,,,3.0,4.0,,,1.0,2.0,16.0,10.0,26.0,2,,49.0,8.0,3.0,1.0,
2018-19,7828099,23,54,Fulham,Home,249407,108093,Luciano Vietto,luciano-vietto,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828131,24,54,Fulham,Home,1876,19520,Ryan Babel,ryan-babel,F,False,2.0,,1.0,34.0,9.0,41.0,1.0,2.0,3.0,2.0,1.0,,,,,1.0,5.0,3.0,,,3.0,1.0,,,,,4.0,90.0,1.0,,,,,,,,9.0,,7.8,,,2.0,,,,5.0,,2.0,,38.0,10.0,43.0,3,,59.0,2.0,1.0,,
2018-19,7828131,24,54,Fulham,Home,70492,66842,Andre Schürrle,andre-schurrle,F,False,,,,6.0,4.0,10.0,1.0,,3.0,,1.0,,1.0,,,3.0,5.0,2.0,,,,,,,,1.0,,45.0,1.0,,,,,,,,7.0,,6.1,,,,,,,2.0,,,,8.0,4.0,10.0,1,1.0,27.0,2.0,1.0,,1.0
2018-19,7828131,24,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,19.0,4.0,23.0,12.0,8.0,1.0,1.0,1.0,1.0,,,,2.0,19.0,8.0,,,4.0,,2.0,,,,4.0,90.0,3.0,,,,,,,,15.0,,8.5,,,1.0,,2.0,1.0,,,,1.0,28.0,6.0,34.0,5,,52.0,1.0,,,
2018-19,7828131,24,54,Fulham,Home,249407,108093,Luciano Vietto,luciano-vietto,F,True,1.0,,1.0,13.0,5.0,17.0,1.0,,3.0,,1.0,2.0,1.0,,,1.0,3.0,3.0,,,,,1.0,,,1.0,2.0,45.0,2.0,,,,,,,,9.0,,7.6,,,,,1.0,2.0,3.0,,1.0,,18.0,7.0,22.0,4,1.0,43.0,1.0,,2.0,1.0
2018-19,7828151,25,54,Fulham,Away,1876,19520,Ryan Babel,ryan-babel,F,False,,,1.0,18.0,8.0,26.0,1.0,2.0,6.0,,,,,,,3.0,5.0,4.0,,,2.0,,,,,,,88.0,,,,,,,,,18.0,,6.5,,,,,,1.0,2.0,,3.0,,30.0,9.0,37.0,0,,48.0,2.0,1.0,1.0,
2018-19,7828151,25,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,1.0,12.0,4.0,16.0,8.0,7.0,3.0,,1.0,,,,,5.0,13.0,9.0,,,,,,,,,1.0,90.0,,2.0,,,,,,,16.0,,6.7,,,3.0,,3.0,1.0,,,1.0,1.0,16.0,4.0,20.0,3,,45.0,7.0,1.0,1.0,
2018-19,7828151,25,54,Fulham,Away,249407,108093,Luciano Vietto,luciano-vietto,F,True,2.0,,,12.0,5.0,15.0,,,5.0,,,,1.0,,,1.0,3.0,1.0,,,1.0,,,,,,,45.0,,,,,,,,,5.0,,6.7,,,1.0,,,1.0,2.0,,,,15.0,6.0,19.0,1,,27.0,,,1.0,
2018-19,7828163,26,54,Fulham,Home,1876,19520,Ryan Babel,ryan-babel,F,False,,,,15.0,9.0,24.0,1.0,,8.0,,1.0,1.0,1.0,,,1.0,3.0,7.0,,1.0,,,,,1.0,,,77.0,,,,,,,,,13.0,,6.3,,,1.0,,1.0,4.0,2.0,,2.0,,23.0,10.0,31.0,2,,51.0,3.0,3.0,4.0,
2018-19,7828163,26,54,Fulham,Home,70492,66842,Andre Schürrle,andre-schurrle,F,False,1.0,,,6.0,2.0,7.0,,1.0,1.0,1.0,,1.0,2.0,,,3.0,6.0,7.0,,1.0,1.0,,,,,,1.0,53.0,,,,,,,,,20.0,,6.4,,,2.0,,,2.0,3.0,,2.0,1.0,16.0,4.0,17.0,3,3.0,39.0,4.0,1.0,2.0,2.0
2018-19,7828163,26,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,12.0,8.0,20.0,6.0,3.0,1.0,,1.0,1.0,,,,1.0,10.0,5.0,,,2.0,,,,,,1.0,90.0,1.0,,,,,,,,12.0,,6.4,,,1.0,,2.0,1.0,,,2.0,,19.0,9.0,28.0,3,1.0,40.0,1.0,1.0,,1.0
2018-19,7828163,26,54,Fulham,Home,249407,108093,Luciano Vietto,luciano-vietto,F,False,,,,20.0,7.0,27.0,1.0,,7.0,,1.0,,1.0,,,,4.0,5.0,,,1.0,,,,,,1.0,90.0,,,,,,,,,8.0,,6.4,,,1.0,,,4.0,,,,,23.0,8.0,31.0,1,1.0,44.0,3.0,1.0,3.0,1.0
2018-19,7828188,27,54,Fulham,Away,1876,19520,Ryan Babel,ryan-babel,F,False,,,,16.0,12.0,28.0,2.0,2.0,5.0,,1.0,,1.0,,,1.0,4.0,5.0,,,,,1.0,,,,,90.0,3.0,,,,,,,,11.0,,7.2,,,,,2.0,,2.0,,,2.0,20.0,13.0,31.0,3,1.0,49.0,3.0,2.0,,
2018-19,7828188,27,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,21.0,10.0,31.0,7.0,6.0,3.0,,,1.0,,,,6.0,13.0,9.0,,,,,,,,,,90.0,,,,,,,,,18.0,,6.4,,,1.0,,,1.0,,,,1.0,29.0,10.0,39.0,2,2.0,57.0,4.0,,1.0,1.0
2018-19,7828188,27,54,Fulham,Away,249407,108093,Luciano Vietto,luciano-vietto,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828208,28,54,Fulham,Away,1876,19520,Ryan Babel,ryan-babel,F,False,,,2.0,18.0,4.0,22.0,4.0,,2.0,,,4.0,,,,2.0,9.0,4.0,,,1.0,,,,1.0,,2.0,90.0,,,,,,,,,13.0,,6.7,,,,,,4.0,1.0,,2.0,1.0,21.0,6.0,26.0,4,,44.0,4.0,2.0,2.0,
2018-19,7828208,28,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,1.0,16.0,5.0,21.0,6.0,8.0,1.0,,1.0,,,,,2.0,12.0,12.0,,,4.0,,,,,,1.0,90.0,1.0,,,,,,,,17.0,,6.6,,,2.0,,1.0,,,,1.0,1.0,25.0,9.0,34.0,3,1.0,47.0,2.0,3.0,,1.0
2018-19,7828208,28,54,Fulham,Away,249407,108093,Luciano Vietto,luciano-vietto,F,True,,,,6.0,1.0,7.0,2.0,,,,,,1.0,,,1.0,5.0,,,,1.0,,,,,,,21.0,,,,,,,,,3.0,,6.3,,,,,,,1.0,,,,8.0,1.0,8.0,0,,11.0,,,,
2018-19,7828222,29,54,Fulham,Home,1876,19520,Ryan Babel,ryan-babel,F,False,1.0,,,11.0,5.0,15.0,,,2.0,1.0,1.0,,,,,1.0,1.0,5.0,,,,1.0,,,,2.0,1.0,71.0,,,,,,,,,11.0,,7.0,,,,,1.0,3.0,3.0,,,,18.0,5.0,20.0,0,1.0,38.0,3.0,1.0,3.0,1.0
2018-19,7828222,29,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,3.0,6.0,9.0,4.0,1.0,1.0,,1.0,,1.0,,,,7.0,4.0,,,1.0,,,,,,1.0,90.0,2.0,1.0,,,,,,,8.0,,6.6,,,2.0,,,2.0,,,,1.0,6.0,7.0,13.0,4,,28.0,3.0,2.0,1.0,
2018-19,7828222,29,54,Fulham,Home,249407,108093,Luciano Vietto,luciano-vietto,F,True,,,,,2.0,2.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,10.0,,,,,,,,,4.0,,6.5,,,,,,,,,1.0,,1.0,2.0,3.0,0,1.0,8.0,2.0,,,1.0
2018-19,7828237,30,54,Fulham,Away,1876,19520,Ryan Babel,ryan-babel,F,False,,,,10.0,4.0,14.0,,,6.0,,,,,,,2.0,3.0,1.0,,,1.0,,,,,2.0,,67.0,,,,,,,,,16.0,,6.7,,,1.0,,2.0,,5.0,,,,18.0,6.0,19.0,1,1.0,40.0,4.0,,,1.0
2018-19,7828237,30,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,1.0,20.0,11.0,31.0,6.0,4.0,3.0,,,1.0,,,,2.0,12.0,10.0,,,4.0,,,,,,,90.0,1.0,,,,,,,,9.0,,6.8,,,,,1.0,2.0,,,1.0,1.0,22.0,13.0,35.0,2,,51.0,2.0,5.0,1.0,
2018-19,7828237,30,54,Fulham,Away,249407,108093,Luciano Vietto,luciano-vietto,F,True,,,,2.0,3.0,5.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,8.0,,,,,,,,,,,6.5,,,,,,,,,,,2.0,3.0,5.0,0,,5.0,,,,
2018-19,7828118,31,54,Fulham,Home,1876,19520,Ryan Babel,ryan-babel,F,False,,,2.0,17.0,11.0,28.0,,,3.0,,,1.0,,,,1.0,2.0,2.0,,,,,1.0,,,,3.0,90.0,1.0,,,,,,,,8.0,,7.5,,,,,,3.0,,,4.0,,21.0,13.0,34.0,2,,45.0,,,2.0,
2018-19,7828118,31,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,7.0,8.0,15.0,12.0,10.0,1.0,,,,,,,4.0,19.0,10.0,,,2.0,,,,,,,90.0,,,,,,,,,16.0,,6.2,,,,,1.0,2.0,,,,3.0,15.0,10.0,25.0,0,,34.0,,,,
2018-19,7828118,31,54,Fulham,Home,249407,108093,Luciano Vietto,luciano-vietto,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828142,32,54,Fulham,Home,1876,19520,Ryan Babel,ryan-babel,F,False,1.0,,1.0,7.0,8.0,14.0,3.0,2.0,,,1.0,,,,,,3.0,5.0,,,,,,,,,,88.0,,,,,,,,,8.0,,6.5,,,1.0,,1.0,,1.0,,2.0,3.0,10.0,9.0,18.0,1,,30.0,4.0,3.0,,
2018-19,7828142,32,54,Fulham,Home,70492,66842,Andre Schürrle,andre-schurrle,F,True,1.0,,1.0,4.0,3.0,6.0,,1.0,1.0,,,1.0,,,,,,3.0,,,,,,,,,,20.0,,,,,,,,,4.0,,6.7,,,,,,,1.0,,1.0,,6.0,4.0,9.0,1,,15.0,,2.0,,
2018-19,7828142,32,54,Fulham,Home,249407,108093,Luciano Vietto,luciano-vietto,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828161,33,54,Fulham,Away,1876,19520,Ryan Babel,ryan-babel,F,False,,,,22.0,15.0,37.0,,2.0,2.0,,,1.0,1.0,,,,1.0,5.0,,,,,1.0,,,,1.0,81.0,1.0,,,,,,,,5.0,,7.6,,,,,1.0,3.0,1.0,,1.0,,26.0,16.0,41.0,2,,51.0,,,3.0,
2018-19,7828161,33,54,Fulham,Away,70492,66842,Andre Schürrle,andre-schurrle,F,True,,,,3.0,,3.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,9.0,,,,,,,,,1.0,,6.5,,,,,1.0,,,,,,3.0,,3.0,0,1.0,7.0,,,,
2018-19,7828161,33,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,14.0,10.0,24.0,4.0,11.0,2.0,,1.0,3.0,1.0,,,6.0,12.0,14.0,,,,,,,,,2.0,90.0,3.0,,,,,,,,23.0,,7.2,,,3.0,,1.0,2.0,1.0,,,,23.0,13.0,35.0,9,,63.0,4.0,2.0,1.0,
2018-19,7828175,34,54,Fulham,Home,1876,19520,Ryan Babel,ryan-babel,F,False,2.0,,1.0,12.0,6.0,16.0,1.0,,5.0,1.0,,,2.0,,,5.0,8.0,7.0,,,,1.0,1.0,,,,3.0,83.0,1.0,,,,,,,,15.0,,8.0,,,,,,4.0,4.0,,1.0,1.0,16.0,6.0,18.0,1,3.0,43.0,5.0,,4.0,1.0
2018-19,7828175,34,54,Fulham,Home,70492,66842,Andre Schürrle,andre-schurrle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828175,34,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,1.0,12.0,5.0,17.0,12.0,8.0,3.0,1.0,,,1.0,,,7.0,24.0,12.0,,,3.0,1.0,,,1.0,1.0,1.0,90.0,3.0,,,,,,,,25.0,,7.6,,,4.0,,,2.0,,,1.0,,21.0,6.0,27.0,7,,60.0,7.0,3.0,1.0,
2018-19,7828198,35,54,Fulham,Away,1876,19520,Ryan Babel,ryan-babel,F,False,3.0,,,22.0,7.0,26.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,6.0,6.0,,,1.0,,,,,1.0,4.0,86.0,,,,,,,,,13.0,,6.9,,,1.0,,,3.0,5.0,,,,29.0,9.0,33.0,2,1.0,51.0,2.0,2.0,2.0,1.0
2018-19,7828198,35,54,Fulham,Away,70492,66842,Andre Schürrle,andre-schurrle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828198,35,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,17.0,9.0,26.0,10.0,8.0,3.0,,1.0,1.0,,,,4.0,18.0,11.0,,,4.0,,1.0,,,,1.0,90.0,2.0,,,,,,,1.0,14.0,,7.3,,,2.0,,,2.0,,,1.0,,22.0,10.0,32.0,5,,52.0,3.0,3.0,1.0,
2018-19,7828218,36,54,Fulham,Home,1876,19520,Ryan Babel,ryan-babel,F,False,1.0,,2.0,28.0,11.0,38.0,,1.0,2.0,,,1.0,,,,1.0,3.0,4.0,,,2.0,,1.0,,,,2.0,89.0,1.0,,,,,,,,14.0,,7.7,,,1.0,,1.0,3.0,5.0,,3.0,,40.0,12.0,47.0,3,,62.0,,,3.0,
2018-19,7828218,36,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,21.0,8.0,29.0,4.0,2.0,4.0,,1.0,,,,,3.0,8.0,3.0,,,1.0,,,,,,,90.0,1.0,,,,,,,,10.0,,6.7,,,3.0,,1.0,1.0,,,,,24.0,9.0,33.0,4,,46.0,3.0,,1.0,
2018-19,7828258,37,54,Fulham,Away,1876,19520,Ryan Babel,ryan-babel,F,False,1.0,,,20.0,17.0,36.0,2.0,2.0,3.0,,,,,,,6.0,10.0,4.0,,,4.0,,,,,,1.0,90.0,,,,,,,,,15.0,,6.6,,,,,1.0,1.0,2.0,,1.0,,26.0,18.0,42.0,0,,61.0,2.0,1.0,1.0,
2018-19,7828258,37,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,15.0,3.0,18.0,8.0,10.0,2.0,,1.0,,,,,5.0,14.0,12.0,,,1.0,,,,,,1.0,90.0,,,,,,,,,19.0,,6.3,,,1.0,,1.0,,,,,,24.0,4.0,28.0,1,,43.0,4.0,2.0,,
2018-19,7828252,38,54,Fulham,Home,1876,19520,Ryan Babel,ryan-babel,F,True,,,1.0,13.0,2.0,15.0,,,,,,,,,,3.0,5.0,2.0,,,,,,,,,,25.0,,,,,,,,,10.0,,6.0,,,,,,4.0,,,1.0,,16.0,2.0,18.0,0,,30.0,1.0,,2.0,
2018-19,7828252,38,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,9.0,6.0,15.0,5.0,3.0,1.0,,,,,,,,7.0,4.0,,,1.0,,,,1.0,,,90.0,1.0,,,,,,,,10.0,,6.7,,,2.0,,,2.0,,,1.0,,14.0,6.0,20.0,3,,32.0,4.0,,1.0,
