season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7828042,15,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,2.0,47.0,22.0,69.0,2.0,,8.0,,,1.0,1.0,1.0,,2.0,5.0,2.0,,,,,,,,1.0,,90.0,,1.0,,,,,18.0,,6.9,,,,,,,1.0,,9.0,,56.0,26.0,81.0,1,2.0,104.0,1.0,,,1.0
2018-19,7828042,15,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,True,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,7.0,,,,,,,1.0,,6.3,,,,,3.0,,,,1.0,,,2.0,2.0,0,,5.0,,,,
2018-19,7828042,15,43,Manchester_City,Away,124992,100180,Danilo,danilo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828042,15,43,Manchester_City,Away,149734,146941,Aymeric Laporte,aymeric-laporte,D,True,,,,,,,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,0,,3.0,,,,
2018-19,7828042,15,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,4.0,35.0,40.0,75.0,3.0,4.0,3.0,,,,1.0,,,,4.0,8.0,,,,,,,,1.0,,90.0,,,,,,,6.0,,7.1,,,1.0,,4.0,,,,5.0,,38.0,42.0,80.0,1,3.0,93.0,1.0,1.0,,1.0
2018-19,7828061,16,43,Manchester_City,Away,6019,17476,Vincent Kompany,vincent-kompany,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828061,16,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,5.0,37.0,35.0,72.0,,2.0,3.0,,,,,,,,,7.0,,,,,,,,,1.0,90.0,1.0,,,,,,12.0,,7.3,,,1.0,,,1.0,2.0,,8.0,,48.0,35.0,81.0,2,3.0,98.0,1.0,1.0,1.0,3.0
2018-19,7828061,16,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828061,16,43,Manchester_City,Away,124992,100180,Danilo,danilo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828061,16,43,Manchester_City,Away,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,11.0,35.0,61.0,96.0,3.0,,4.0,,,,,,,,4.0,,,,1.0,,,,,,,90.0,1.0,,,,,,10.0,,6.7,,,,,2.0,,,,13.0,,42.0,61.0,103.0,1,,110.0,1.0,,,
2018-19,7828061,16,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,10.0,24.0,75.0,99.0,2.0,1.0,11.0,,,,,,,,3.0,2.0,,,1.0,,,,,2.0,,90.0,,1.0,,,,,5.0,,7.1,,,1.0,,1.0,,,,11.0,,26.0,78.0,104.0,1,1.0,111.0,,,,1.0
2018-19,7828072,17,43,Manchester_City,Home,44614,58621,Kyle Walker,kyle-walker,D,False,,,4.0,30.0,36.0,66.0,1.0,2.0,4.0,,,,,,,,1.0,4.0,,1.0,,,,,,,,90.0,,,,,,,11.0,,6.8,,,,,1.0,1.0,4.0,,6.0,,38.0,37.0,71.0,0,1.0,93.0,2.0,,1.0,
2018-19,7828072,17,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,3.0,25.0,57.0,82.0,2.0,3.0,4.0,,,,,,,,2.0,5.0,,,,,,,,1.0,,90.0,,1.0,,,,,9.0,,7.1,,,,,3.0,,,,6.0,,29.0,61.0,90.0,0,2.0,98.0,1.0,,,1.0
2018-19,7828072,17,43,Manchester_City,Home,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,10.0,41.0,37.0,78.0,,6.0,7.0,,,,,,,,,8.0,,,,,,,,,2.0,90.0,,1.0,,,,,11.0,,7.6,,,2.0,,2.0,,,,15.0,,50.0,39.0,89.0,2,2.0,99.0,,1.0,,1.0
2018-19,7828072,17,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828072,17,43,Manchester_City,Home,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828075,18,43,Manchester_City,Home,44614,58621,Kyle Walker,kyle-walker,D,False,1.0,,7.0,62.0,14.0,75.0,3.0,3.0,9.0,,,1.0,1.0,,,,7.0,8.0,,,2.0,,,,,3.0,,90.0,,,1.0,,,,15.0,,6.4,,,,,,2.0,5.0,,9.0,,74.0,16.0,85.0,1,3.0,111.0,,1.0,1.0,2.0
2018-19,7828075,18,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,4.0,36.0,16.0,52.0,,1.0,2.0,,,,,,,,,4.0,,,,,,,,,,50.0,,,,,,,6.0,,6.8,,,1.0,,,,,,5.0,,37.0,20.0,57.0,1,3.0,64.0,,,,2.0
2018-19,7828075,18,43,Manchester_City,Home,124992,100180,Danilo,danilo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828075,18,43,Manchester_City,Home,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,5.0,68.0,28.0,96.0,2.0,4.0,6.0,,,,,,,,3.0,7.0,,,1.0,,,,,,2.0,90.0,,,,,,,8.0,,7.0,,,3.0,,,1.0,1.0,,6.0,,76.0,28.0,103.0,3,2.0,114.0,,,1.0,
2018-19,7828075,18,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,False,,,5.0,73.0,21.0,94.0,3.0,9.0,10.0,,,,2.0,,,1.0,7.0,11.0,,,,,,,,1.0,2.0,90.0,,,,,,,17.0,,6.8,,,,,1.0,2.0,,,8.0,,81.0,28.0,109.0,0,1.0,120.0,,,1.0,1.0
2018-19,7828075,18,43,Manchester_City,Home,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828092,19,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828092,19,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828092,19,43,Manchester_City,Away,124992,100180,Danilo,danilo,D,False,,,2.0,42.0,21.0,63.0,4.0,4.0,5.0,,,2.0,,,,1.0,5.0,8.0,,,,,,,,1.0,,90.0,,,,,,,16.0,,6.5,,,,,2.0,2.0,,,8.0,,52.0,24.0,76.0,2,1.0,106.0,1.0,1.0,2.0,
2018-19,7828092,19,43,Manchester_City,Away,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,6.0,32.0,33.0,65.0,5.0,1.0,7.0,,,,,,,,5.0,3.0,,,,,,,,1.0,,90.0,,1.0,,,,,9.0,,6.7,,,,,2.0,,,,10.0,,35.0,38.0,73.0,0,1.0,83.0,1.0,1.0,,
2018-19,7828092,19,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,1.0,21.0,42.0,63.0,2.0,2.0,6.0,,,,,,,,3.0,3.0,,,1.0,,,,,,,90.0,,,,,,,8.0,,6.3,,,,,4.0,,,,6.0,,27.0,44.0,71.0,0,,78.0,,1.0,,
2018-19,7828092,19,43,Manchester_City,Away,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828108,20,43,Manchester_City,Away,6019,17476,Vincent Kompany,vincent-kompany,D,False,,,6.0,48.0,57.0,105.0,1.0,2.0,3.0,,,1.0,,,,,5.0,5.0,,,4.0,,,,,,,90.0,,,,,,,3.0,,7.1,,,,,5.0,,,,8.0,,50.0,58.0,108.0,1,3.0,118.0,,,,3.0
2018-19,7828108,20,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,True,,,,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,2.0,,,,,,,,,,,2.0,,12.0,,12.0,0,,12.0,,,,
2018-19,7828108,20,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828108,20,43,Manchester_City,Away,124992,100180,Danilo,danilo,D,False,,,3.0,39.0,38.0,77.0,,2.0,4.0,,,,1.0,,,,6.0,7.0,,,2.0,,,,,1.0,,90.0,,,,,,,20.0,,6.7,,,,,3.0,5.0,3.0,,4.0,,52.0,41.0,90.0,0,1.0,119.0,,2.0,2.0,1.0
2018-19,7828108,20,43,Manchester_City,Away,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,6.0,42.0,58.0,100.0,1.0,,8.0,,,,,,,,2.0,1.0,,,1.0,,,,,3.0,,90.0,,,,,,,5.0,,7.0,,,1.0,,,,,,7.0,,45.0,60.0,105.0,1,1.0,111.0,,,,
2018-19,7828108,20,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828108,20,43,Manchester_City,Away,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,1.0,,1.0,57.0,32.0,88.0,2.0,6.0,5.0,1.0,,,2.0,,,,5.0,8.0,1.0,,,1.0,,,,,1.0,90.0,,,,,,,15.0,,6.6,,,,,4.0,1.0,2.0,,1.0,,65.0,36.0,99.0,0,2.0,130.0,1.0,,,1.0
2018-19,7828036,21,43,Manchester_City,Home,6019,17476,Vincent Kompany,vincent-kompany,D,False,,,7.0,16.0,55.0,71.0,,2.0,5.0,,,,,,,,1.0,4.0,,,1.0,,,,,1.0,,88.0,,,,,,,8.0,,7.0,,,,,6.0,,,,12.0,,21.0,57.0,78.0,0,2.0,89.0,,,,2.0
2018-19,7828036,21,43,Manchester_City,Home,44614,58621,Kyle Walker,kyle-walker,D,True,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,10.0,,,,,,,,,6.5,,,,,1.0,,,,,,,,,0,,1.0,,,,
2018-19,7828036,21,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,True,,,,,,,1.0,2.0,,,,,,,,,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,0,,3.0,,,,
2018-19,7828036,21,43,Manchester_City,Home,124992,100180,Danilo,danilo,D,False,,,,20.0,19.0,39.0,2.0,1.0,5.0,,,,,,,,3.0,4.0,,,1.0,,,,,1.0,,90.0,,,,,,,15.0,,6.6,,,1.0,,4.0,1.0,1.0,,5.0,,31.0,22.0,52.0,1,1.0,75.0,,1.0,1.0,1.0
2018-19,7828036,21,43,Manchester_City,Home,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,2.0,22.0,16.0,38.0,,,4.0,,,,,,,,2.0,,,,1.0,,,,,1.0,,86.0,,,,,,,20.0,,6.2,,,,,,1.0,1.0,,5.0,,34.0,19.0,52.0,0,,68.0,3.0,,,
2018-19,7828036,21,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,False,,,8.0,18.0,76.0,94.0,,2.0,5.0,,,,,1.0,,,1.0,2.0,,,1.0,,,,,,,90.0,,1.0,,,,,5.0,,7.7,,,,,9.0,,,,9.0,,22.0,77.0,99.0,0,,109.0,,,,
2018-19,7828048,22,43,Manchester_City,Home,44614,58621,Kyle Walker,kyle-walker,D,False,,,3.0,78.0,22.0,100.0,1.0,3.0,7.0,,,,,,,,2.0,7.0,,,,,,,,,1.0,90.0,1.0,,,,,,10.0,,7.8,,,1.0,,1.0,4.0,4.0,,5.0,1.0,87.0,22.0,105.0,2,1.0,127.0,,,3.0,
2018-19,7828048,22,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828048,22,43,Manchester_City,Home,124992,100180,Danilo,danilo,D,False,1.0,,2.0,114.0,19.0,132.0,2.0,5.0,8.0,,,,1.0,,,,5.0,6.0,,,2.0,,,,,2.0,3.0,90.0,,,,,,,16.0,,7.6,,,2.0,,1.0,,1.0,,6.0,,127.0,21.0,147.0,2,1.0,168.0,,,,1.0
2018-19,7828048,22,43,Manchester_City,Home,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,2.0,46.0,26.0,72.0,1.0,1.0,7.0,,,,1.0,,,,3.0,3.0,,,,,,,,1.0,1.0,90.0,,,,,,,3.0,,7.1,,,,,1.0,1.0,,,3.0,,48.0,26.0,74.0,0,2.0,80.0,,,,1.0
2018-19,7828048,22,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,False,,,10.0,58.0,29.0,87.0,4.0,3.0,9.0,,,,,,,,4.0,4.0,,,,,,,,1.0,,90.0,,1.0,,,,,3.0,,7.5,,,,,,,,,10.0,,59.0,31.0,90.0,0,1.0,96.0,,,,1.0
2018-19,7828084,23,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,4.0,37.0,18.0,55.0,1.0,2.0,4.0,,,,1.0,,,2.0,5.0,3.0,,,1.0,1.0,,,,2.0,2.0,90.0,,,,,,,15.0,,6.9,,,,,1.0,,,,8.0,,47.0,20.0,67.0,0,1.0,83.0,1.0,,,1.0
2018-19,7828084,23,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,5.0,38.0,40.0,78.0,3.0,6.0,8.0,,,,,,,,3.0,8.0,,,,,,,,3.0,,90.0,,,,,,,9.0,,7.5,,,1.0,,3.0,,,,9.0,,43.0,43.0,86.0,1,1.0,99.0,1.0,1.0,,1.0
2018-19,7828084,23,43,Manchester_City,Away,124992,100180,Danilo,danilo,D,False,1.0,,3.0,51.0,26.0,76.0,1.0,,12.0,,,,,,,2.0,3.0,9.0,,,,,1.0,,,1.0,1.0,90.0,1.0,,,,,,17.0,,8.4,,,1.0,,1.0,2.0,1.0,,6.0,,59.0,30.0,88.0,2,6.0,120.0,3.0,1.0,2.0,4.0
2018-19,7828084,23,43,Manchester_City,Away,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,3.0,40.0,50.0,90.0,,4.0,6.0,,,,,,,,1.0,6.0,,,1.0,,,,,2.0,,90.0,,,,,,,6.0,,7.5,,,,,5.0,,,,4.0,,43.0,52.0,95.0,0,1.0,105.0,,1.0,,1.0
2018-19,7828084,23,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828134,24,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,4.0,60.0,27.0,87.0,,2.0,9.0,,,,,,,,1.0,3.0,,,,,,,,1.0,,90.0,,1.0,,,,,15.0,,6.8,,,,,2.0,1.0,,,8.0,,69.0,28.0,97.0,0,1.0,113.0,2.0,,,1.0
2018-19,7828134,24,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828134,24,43,Manchester_City,Away,124992,100180,Danilo,danilo,D,False,,,1.0,55.0,33.0,88.0,1.0,3.0,7.0,,,1.0,,,,,3.0,6.0,,1.0,1.0,,,,,1.0,,83.0,,,,,,,19.0,,6.5,,,1.0,,2.0,1.0,4.0,,3.0,,64.0,37.0,97.0,2,2.0,126.0,3.0,1.0,,1.0
2018-19,7828134,24,43,Manchester_City,Away,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,1.0,59.0,46.0,105.0,4.0,2.0,9.0,,,,,,,,4.0,6.0,,,,,,,,2.0,,90.0,,,,,,,10.0,,7.0,,,,,3.0,1.0,,,5.0,,67.0,48.0,115.0,0,3.0,129.0,,,1.0,1.0
2018-19,7828134,24,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,5.0,57.0,35.0,92.0,1.0,4.0,2.0,,,,,,,,1.0,5.0,,,,,,,,,,90.0,,1.0,,,,,5.0,,6.9,,,,,,,,,5.0,1.0,61.0,36.0,97.0,0,1.0,100.0,,,,1.0
2018-19,7828152,25,43,Manchester_City,Home,44614,58621,Kyle Walker,kyle-walker,D,False,,,6.0,46.0,29.0,75.0,,3.0,3.0,,,,,,,,1.0,3.0,,,,,,,,2.0,,90.0,,,,,,,8.0,,6.8,,,,,1.0,1.0,1.0,,8.0,1.0,52.0,30.0,81.0,0,,95.0,,,,
2018-19,7828152,25,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,2.0,24.0,40.0,64.0,,3.0,2.0,,,,,,,,,5.0,,,,,,,,1.0,,90.0,1.0,1.0,,,,,5.0,,7.3,,,,,6.0,1.0,,,5.0,,27.0,42.0,69.0,1,1.0,84.0,,,1.0,1.0
2018-19,7828152,25,43,Manchester_City,Home,124992,100180,Danilo,danilo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828152,25,43,Manchester_City,Home,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,3.0,42.0,32.0,74.0,,5.0,4.0,1.0,,,1.0,,,,2.0,7.0,,,1.0,1.0,,,,2.0,1.0,90.0,,,,,,,9.0,,7.5,,,,,3.0,,2.0,,4.0,1.0,48.0,33.0,79.0,0,2.0,100.0,1.0,,,
2018-19,7828152,25,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828171,26,43,Manchester_City,Home,44614,58621,Kyle Walker,kyle-walker,D,False,,,4.0,15.0,40.0,55.0,1.0,1.0,3.0,,,,,,,,3.0,1.0,,,,,,,,,,90.0,,1.0,,,,,5.0,,7.0,,,,,6.0,2.0,1.0,,4.0,,16.0,41.0,56.0,0,,72.0,1.0,,,
2018-19,7828171,26,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828171,26,43,Manchester_City,Home,124992,100180,Danilo,danilo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828171,26,43,Manchester_City,Home,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,8.0,19.0,72.0,91.0,1.0,,4.0,,,,1.0,,,,2.0,1.0,,,,,,,,,,90.0,,1.0,,,,,6.0,,7.2,,,,,2.0,,,,13.0,,24.0,73.0,97.0,0,1.0,103.0,,,,
2018-19,7828171,26,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,False,,,6.0,15.0,84.0,99.0,,1.0,7.0,,,,,,,,,1.0,,,,,,,,,1.0,90.0,,1.0,,,,,4.0,,7.4,,,,,2.0,,,,8.0,,18.0,85.0,103.0,0,,107.0,,,,
2018-19,7828171,26,43,Manchester_City,Home,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,,,2.0,33.0,32.0,65.0,,1.0,3.0,1.0,,,1.0,,,2.0,4.0,7.0,,,,2.0,,,,1.0,2.0,90.0,,1.0,,,,,10.0,,8.1,,,,,2.0,3.0,2.0,,2.0,,37.0,35.0,70.0,0,4.0,92.0,,,2.0,2.0
2018-19,7828186,27,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,6.0,25.0,29.0,54.0,1.0,4.0,7.0,,,1.0,1.0,,,,3.0,9.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,,18.0,,7.6,,,,,3.0,,,,11.0,1.0,31.0,36.0,67.0,1,4.0,87.0,,1.0,,4.0
2018-19,7828186,27,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,2.0,18.0,47.0,65.0,5.0,7.0,4.0,,,,1.0,,,,6.0,10.0,,,,,,,,4.0,,90.0,,,,,,,6.0,,7.5,,,,,8.0,,,,4.0,,19.0,52.0,71.0,0,2.0,89.0,,1.0,,
2018-19,7828186,27,43,Manchester_City,Away,124992,100180,Danilo,danilo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828186,27,43,Manchester_City,Away,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,6.0,27.0,27.0,54.0,4.0,5.0,7.0,,1.0,,2.0,,,1.0,7.0,11.0,,,1.0,,1.0,,,1.0,,90.0,1.0,,,,,,11.0,,7.7,,,1.0,,5.0,,,,10.0,,33.0,29.0,62.0,2,4.0,95.0,,2.0,,1.0
2018-19,7828186,27,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,3.0,22.0,42.0,64.0,3.0,2.0,5.0,,,,1.0,,,,4.0,5.0,,,,,,,,,,90.0,,,,,,,5.0,,7.1,,,,,4.0,1.0,,,7.0,,24.0,45.0,69.0,0,2.0,77.0,,,1.0,1.0
2018-19,7828186,27,43,Manchester_City,Away,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828203,28,43,Manchester_City,Home,6019,17476,Vincent Kompany,vincent-kompany,D,False,,,3.0,27.0,48.0,75.0,1.0,2.0,4.0,,,,,,,,1.0,2.0,,,,,,,,,,90.0,,,,,,,7.0,,7.0,,,,,3.0,,,,4.0,,30.0,52.0,82.0,0,,87.0,,,,
2018-19,7828203,28,43,Manchester_City,Home,44614,58621,Kyle Walker,kyle-walker,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828203,28,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,4.0,39.0,57.0,96.0,3.0,,10.0,,,,1.0,,,,4.0,2.0,,,,,,,,1.0,,90.0,,,,,,,6.0,,7.1,,,1.0,,2.0,1.0,,,5.0,,43.0,59.0,102.0,1,1.0,109.0,,,1.0,
2018-19,7828203,28,43,Manchester_City,Home,124992,100180,Danilo,danilo,D,False,,,2.0,36.0,22.0,58.0,,1.0,8.0,,,,1.0,,,1.0,2.0,6.0,,,,,,,,2.0,,90.0,1.0,,,,,,17.0,,7.5,,,1.0,,1.0,,2.0,,7.0,,44.0,27.0,69.0,2,4.0,98.0,,1.0,,4.0
2018-19,7828203,28,43,Manchester_City,Home,139225,102826,Benjamin Mendy,benjamin-mendy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828203,28,43,Manchester_City,Home,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,1.0,,3.0,72.0,26.0,97.0,7.0,2.0,9.0,,,,3.0,,,,12.0,6.0,,,2.0,,,,,2.0,1.0,90.0,,,,,,,14.0,,6.8,,,,,1.0,2.0,4.0,,5.0,,81.0,28.0,105.0,0,3.0,133.0,,,1.0,
2018-19,7828203,28,43,Manchester_City,Home,842275,230428,Philippe Sandler,philippe-sandler,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828227,29,43,Manchester_City,Away,6019,17476,Vincent Kompany,vincent-kompany,D,True,,,2.0,26.0,17.0,43.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,42.0,,,,,,,4.0,,6.6,,,1.0,,,1.0,,,3.0,,28.0,17.0,45.0,1,,48.0,1.0,,,
2018-19,7828227,29,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,4.0,74.0,32.0,106.0,,,6.0,,,1.0,,,,,3.0,1.0,,,2.0,,,,,1.0,1.0,90.0,,,,,,,12.0,,7.2,,,1.0,,1.0,1.0,3.0,,7.0,,84.0,33.0,114.0,2,1.0,131.0,,,,
2018-19,7828227,29,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,4.0,68.0,30.0,98.0,3.0,4.0,6.0,,,,,,,,3.0,5.0,,,1.0,,,,,2.0,1.0,90.0,,,,,,,6.0,,7.5,,,2.0,,4.0,,,,5.0,,71.0,33.0,104.0,2,1.0,116.0,,,,1.0
2018-19,7828227,29,43,Manchester_City,Away,124992,100180,Danilo,danilo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828227,29,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,3.0,47.0,24.0,71.0,,1.0,5.0,,,,,,,,,3.0,,,,,,,,,,48.0,1.0,,,,,,1.0,,7.0,,,,,,1.0,,,3.0,,48.0,24.0,72.0,1,,75.0,,1.0,1.0,
2018-19,7828227,29,43,Manchester_City,Away,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,,,4.0,71.0,26.0,97.0,,1.0,7.0,,,,2.0,,,,3.0,2.0,,,1.0,,,,,2.0,,90.0,,,,,,,11.0,,7.1,,,,,,,7.0,,4.0,,81.0,27.0,101.0,0,1.0,123.0,,,,
2018-19,7828238,30,43,Manchester_City,Home,6019,17476,Vincent Kompany,vincent-kompany,D,False,,,2.0,59.0,17.0,76.0,3.0,4.0,3.0,,,1.0,,,,,4.0,4.0,,,2.0,,,,,,,90.0,,1.0,,,,,6.0,,6.8,,,,,4.0,,,,2.0,,62.0,20.0,82.0,1,,89.0,,,,
