season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896972,14,43,Manchester_City,Away,138892,121145,João Cancelo,joao-cancelo,D,False,,,1.0,19.0,23.0,42.0,1.0,1.0,9.0,,,,,1.0,4.0,5.0,,,1.0,,,,,3.0,1.0,,90.0,1.0,,,,,,,,12.0,,7.4,,,,,1.0,1.0,1.0,,2.0,,23.0,27.0,49.0,1,3.0,77.0,1.0,1.0,,2.0
2020-21,8896972,14,43,Manchester_City,Away,139225,102826,Benjamin Mendy,benjamin-mendy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896972,14,43,Manchester_City,Away,149663,126184,Nathan Aké,nathan-ake,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896972,14,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,1.0,15.0,41.0,56.0,1.0,3.0,1.0,,,,,,2.0,4.0,,,1.0,,,,,2.0,,,90.0,,2.0,,,,,,,6.0,,7.5,,,,,4.0,,,,3.0,,19.0,43.0,62.0,0,1.0,72.0,,,,
2020-21,8896972,14,43,Manchester_City,Away,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896972,14,43,Manchester_City,Away,318941,171314,Rúben Dias,ruben-dias,D,False,,,3.0,13.0,37.0,50.0,1.0,,8.0,,,,,,1.0,,,,,,,,,1.0,,,90.0,,1.0,,,,,,,10.0,,7.2,,,,,6.0,,,,9.0,,20.0,40.0,60.0,0,,70.0,,,,
2020-21,8896921,15,43,Manchester_City,Home,138892,121145,João Cancelo,joao-cancelo,D,False,,,2.0,39.0,30.0,69.0,5.0,,6.0,1.0,,,2.0,,9.0,7.0,,,1.0,,,,,1.0,3.0,,90.0,,,,,,,,,16.0,,7.9,,,,,1.0,4.0,2.0,,3.0,,50.0,31.0,79.0,0,3.0,104.0,2.0,1.0,3.0,2.0
2020-21,8896921,15,43,Manchester_City,Home,139225,102826,Benjamin Mendy,benjamin-mendy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896921,15,43,Manchester_City,Home,149663,126184,Nathan Aké,nathan-ake,D,False,,,2.0,60.0,43.0,103.0,2.0,6.0,6.0,,,,,,2.0,7.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,,9.0,,7.7,,,,,6.0,,,,4.0,,65.0,47.0,112.0,0,1.0,130.0,,,,1.0
2020-21,8896921,15,43,Manchester_City,Home,149734,146941,Aymeric Laporte,aymeric-laporte,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896921,15,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,False,,,4.0,59.0,52.0,111.0,3.0,1.0,3.0,,1.0,,,,3.0,1.0,,,,,,,,1.0,,,90.0,,,,,,,,,10.0,,7.0,,,1.0,,1.0,,,,8.0,,65.0,56.0,121.0,1,,125.0,,,,
2020-21,8896921,15,43,Manchester_City,Home,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896921,15,43,Manchester_City,Home,318941,171314,Rúben Dias,ruben-dias,D,False,,,,43.0,73.0,116.0,2.0,3.0,3.0,,,,,,2.0,4.0,,,,,,,,,,,90.0,,,,,,,,,4.0,,7.1,,,,,3.0,,,,2.0,,45.0,74.0,119.0,0,,126.0,1.0,1.0,,
2020-21,9326472,16,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,3.0,47.0,35.0,82.0,3.0,2.0,4.0,1.0,,,,1.0,6.0,6.0,,,2.0,,,,,,1.0,,90.0,,,,,,,,,14.0,,7.1,,,,,,1.0,2.0,,4.0,,56.0,36.0,90.0,0,2.0,111.0,1.0,1.0,1.0,
2020-21,9326472,16,43,Manchester_City,Away,138892,121145,João Cancelo,joao-cancelo,D,False,,,4.0,45.0,40.0,85.0,4.0,1.0,10.0,,,1.0,2.0,2.0,11.0,6.0,,,,,,,,1.0,1.0,,90.0,1.0,,,,,,,,17.0,,6.6,,,,,,6.0,1.0,,6.0,,53.0,42.0,94.0,2,2.0,120.0,1.0,,3.0,1.0
2020-21,9326472,16,43,Manchester_City,Away,139225,102826,Benjamin Mendy,benjamin-mendy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9326472,16,43,Manchester_City,Away,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,1.0,35.0,49.0,84.0,,2.0,6.0,,,,,,,3.0,,,,,,,,1.0,,,90.0,,,,,,,,,10.0,,6.8,,,,,4.0,,,,7.0,,41.0,53.0,94.0,0,1.0,103.0,,,,1.0
2020-21,9326472,16,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9326472,16,43,Manchester_City,Away,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9326472,16,43,Manchester_City,Away,318941,171314,Rúben Dias,ruben-dias,D,False,,,4.0,42.0,38.0,80.0,2.0,3.0,2.0,,,,,,4.0,5.0,,,2.0,,,,,,1.0,,90.0,,,,,,,,,5.0,,7.0,,,,,2.0,,,,5.0,,46.0,39.0,85.0,0,2.0,91.0,,,,1.0
2020-21,9326472,16,43,Manchester_City,Away,876214,432656,Eric García,eric-garcia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896903,17,43,Manchester_City,Away,138892,121145,João Cancelo,joao-cancelo,D,False,,,2.0,28.0,27.0,55.0,1.0,3.0,3.0,1.0,,,4.0,1.0,9.0,6.0,,,2.0,,,,,2.0,2.0,,90.0,,,,,,,,,11.0,,6.9,,,1.0,,3.0,1.0,1.0,,3.0,,34.0,29.0,62.0,1,3.0,85.0,,,,3.0
2020-21,8896903,17,43,Manchester_City,Away,139225,102826,Benjamin Mendy,benjamin-mendy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896903,17,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,1.0,15.0,36.0,51.0,,3.0,3.0,,,,,,,3.0,,,,,,,,2.0,,,90.0,,,,,,,,,9.0,,6.6,,,,,1.0,,,,5.0,,18.0,42.0,60.0,0,,66.0,,,,
2020-21,8896903,17,43,Manchester_City,Away,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,,,1.0,27.0,21.0,48.0,,2.0,3.0,,,,,,1.0,4.0,,,,,,,,1.0,,,90.0,1.0,,,,,,,,11.0,,6.9,,,,,3.0,1.0,,,4.0,,31.0,25.0,56.0,1,1.0,75.0,,1.0,,
2020-21,8896903,17,43,Manchester_City,Away,318941,171314,Rúben Dias,ruben-dias,D,False,,,4.0,15.0,34.0,49.0,1.0,,5.0,,,,,,2.0,3.0,,,,,,,,3.0,,,90.0,,4.0,,,,,,,6.0,,7.8,,,,,6.0,1.0,,,6.0,,19.0,35.0,54.0,0,3.0,72.0,,,,1.0
2020-21,8896903,17,43,Manchester_City,Away,980637,245719,Taylor Harwood-Bellis,taylor-harwood-bellis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896903,17,43,Manchester_City,Away,1065217,439510,Luke Mbete,luke-mbete,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897049,18,43,Manchester_City,Home,44614,58621,Kyle Walker,kyle-walker,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897049,18,43,Manchester_City,Home,138892,121145,João Cancelo,joao-cancelo,D,False,1.0,,1.0,27.0,17.0,43.0,,1.0,5.0,1.0,,1.0,1.0,1.0,3.0,6.0,,,,,,,,,1.0,,90.0,1.0,,,,,,,,15.0,,7.4,,,,,1.0,4.0,3.0,,4.0,,35.0,21.0,53.0,2,2.0,77.0,1.0,,3.0,2.0
2020-21,8897049,18,43,Manchester_City,Home,139225,102826,Benjamin Mendy,benjamin-mendy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897049,18,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,False,,,3.0,34.0,32.0,66.0,1.0,3.0,2.0,,,,,,1.0,4.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,,5.0,,7.4,,,,,3.0,,,,5.0,,37.0,34.0,71.0,0,1.0,81.0,,,,1.0
2020-21,8897049,18,43,Manchester_City,Home,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,,,4.0,58.0,40.0,98.0,,2.0,4.0,,,1.0,3.0,,3.0,6.0,,,,,,,,4.0,,,90.0,,,,,,,,,7.0,,7.4,,,,,,,,,6.0,,62.0,42.0,104.0,1,4.0,121.0,1.0,,,3.0
2020-21,8897049,18,43,Manchester_City,Home,318941,171314,Rúben Dias,ruben-dias,D,False,,,8.0,46.0,47.0,93.0,1.0,2.0,4.0,,,,,1.0,2.0,4.0,,,,,,,,2.0,,,90.0,,,,,,,,,5.0,,7.5,,,,,3.0,1.0,,,9.0,,48.0,49.0,97.0,0,1.0,107.0,,,1.0,1.0
2020-21,8897049,18,43,Manchester_City,Home,980637,245719,Taylor Harwood-Bellis,taylor-harwood-bellis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897049,18,43,Manchester_City,Home,1065217,439510,Luke Mbete,luke-mbete,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897057,19,43,Manchester_City,Home,44614,58621,Kyle Walker,kyle-walker,D,False,,,7.0,55.0,29.0,84.0,1.0,,2.0,,,,1.0,,4.0,1.0,,,2.0,,,,,,,,90.0,,,,,,,,,12.0,,7.0,,,,,,,4.0,,9.0,,63.0,30.0,89.0,0,1.0,103.0,2.0,,,
2020-21,8897057,19,43,Manchester_City,Home,138892,121145,João Cancelo,joao-cancelo,D,True,,,1.0,17.0,9.0,26.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,19.0,,,,,,,,,4.0,,6.5,,,,,,,,,1.0,,20.0,9.0,29.0,0,,30.0,,,,
2020-21,8897057,19,43,Manchester_City,Home,139225,102826,Benjamin Mendy,benjamin-mendy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897057,19,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,False,,,6.0,50.0,61.0,111.0,1.0,1.0,6.0,,,,,,1.0,1.0,,,,,2.0,,,,,,90.0,2.0,,,,,,,,5.0,,9.0,,,,,,,,,9.0,,53.0,63.0,116.0,2,,120.0,,,,
2020-21,8897057,19,43,Manchester_City,Home,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,,,3.0,45.0,29.0,74.0,,3.0,5.0,,,,,1.0,2.0,6.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,17.0,,7.4,,,,,,,3.0,,5.0,,55.0,34.0,86.0,0,3.0,110.0,1.0,,,1.0
2020-21,8897057,19,43,Manchester_City,Home,318941,171314,Rúben Dias,ruben-dias,D,False,,,4.0,50.0,36.0,86.0,1.0,3.0,2.0,,,,1.0,,2.0,6.0,,,,,,,,3.0,,,90.0,1.0,1.0,,,,,,,5.0,,7.9,,,,,3.0,,,,5.0,,54.0,37.0,91.0,1,3.0,105.0,,,,2.0
2020-21,8897031,20,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897031,20,43,Manchester_City,Away,138892,121145,João Cancelo,joao-cancelo,D,False,1.0,,10.0,69.0,39.0,107.0,,,3.0,,,,1.0,,4.0,7.0,,,2.0,1.0,1.0,,,,3.0,,90.0,2.0,,,,,,,,16.0,,9.4,,,1.0,,1.0,7.0,1.0,,13.0,,78.0,42.0,119.0,3,2.0,145.0,1.0,,5.0,1.0
2020-21,8897031,20,43,Manchester_City,Away,139225,102826,Benjamin Mendy,benjamin-mendy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897031,20,43,Manchester_City,Away,149734,146941,Aymeric Laporte,aymeric-laporte,D,True,,,2.0,19.0,18.0,37.0,,8.0,1.0,,,,,,,9.0,,,,,,,,,,,38.0,,,,,,,,,9.0,,7.0,,,1.0,,2.0,,1.0,,4.0,,23.0,22.0,44.0,1,,53.0,1.0,1.0,,
2020-21,8897031,20,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,2.0,52.0,51.0,103.0,1.0,1.0,10.0,,,,,,1.0,4.0,,,1.0,,,,,,,,90.0,,,,,,,,,5.0,,7.3,,,,,2.0,,,,3.0,,55.0,53.0,108.0,0,2.0,114.0,,1.0,,2.0
2020-21,8897031,20,43,Manchester_City,Away,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,1.0,,1.0,53.0,40.0,92.0,2.0,5.0,12.0,,,,,1.0,5.0,5.0,,,2.0,,,,,,1.0,,90.0,,1.0,,,,,,,20.0,,7.4,,,,,3.0,,7.0,,2.0,,65.0,45.0,103.0,0,,124.0,2.0,,,
2020-21,8897031,20,43,Manchester_City,Away,318941,171314,Rúben Dias,ruben-dias,D,False,,,,37.0,60.0,97.0,1.0,4.0,3.0,,,,,,1.0,6.0,,,,,,,,,,,90.0,,,,,,,,,4.0,,7.2,,,,,1.0,,,,1.0,,37.0,64.0,101.0,0,1.0,108.0,,1.0,,1.0
2020-21,8897031,20,43,Manchester_City,Away,876214,432656,Eric García,eric-garcia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897021,21,43,Manchester_City,Home,44614,58621,Kyle Walker,kyle-walker,D,False,,,8.0,55.0,40.0,95.0,,,4.0,,,,1.0,2.0,6.0,6.0,,,3.0,,,,,,,,90.0,,,,,,,,,11.0,,7.2,,,,,,,1.0,,12.0,,63.0,40.0,102.0,0,4.0,122.0,,2.0,,3.0
2020-21,8897021,21,43,Manchester_City,Home,138892,121145,João Cancelo,joao-cancelo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897021,21,43,Manchester_City,Home,139225,102826,Benjamin Mendy,benjamin-mendy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897021,21,43,Manchester_City,Home,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,5.0,58.0,61.0,119.0,2.0,6.0,3.0,,,1.0,,,2.0,7.0,,,,,,,,,,,90.0,1.0,1.0,,,,,,,12.0,,7.5,,,,,,,,,7.0,,62.0,67.0,129.0,2,,136.0,2.0,1.0,,
2020-21,8897021,21,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897021,21,43,Manchester_City,Home,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,1.0,,2.0,57.0,35.0,91.0,3.0,2.0,3.0,,,1.0,,1.0,5.0,4.0,,,,,,,,,,,90.0,1.0,,,,,,,,14.0,,7.1,,,,,,1.0,2.0,,5.0,,66.0,37.0,101.0,2,1.0,121.0,,1.0,,1.0
2020-21,8897021,21,43,Manchester_City,Home,318941,171314,Rúben Dias,ruben-dias,D,False,,,11.0,58.0,53.0,111.0,2.0,4.0,4.0,,,,1.0,,3.0,5.0,,,,,,,,1.0,,,90.0,,,,,,,,,7.0,,7.4,,,1.0,,2.0,,,,14.0,,62.0,56.0,118.0,1,1.0,124.0,,,,1.0
2020-21,8897021,21,43,Manchester_City,Home,876214,432656,Eric García,eric-garcia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897024,22,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897024,22,43,Manchester_City,Away,138892,121145,João Cancelo,joao-cancelo,D,False,,,3.0,34.0,28.0,62.0,,2.0,5.0,,,2.0,,,1.0,2.0,,,,,,,,,,,64.0,1.0,,,,,,,,13.0,,7.0,,,,,1.0,1.0,2.0,,3.0,,42.0,29.0,69.0,3,,85.0,2.0,,,
2020-21,8897024,22,43,Manchester_City,Away,139225,102826,Benjamin Mendy,benjamin-mendy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897024,22,43,Manchester_City,Away,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,2.0,41.0,38.0,79.0,2.0,6.0,4.0,,,,,,2.0,7.0,,,,,,,,1.0,,,90.0,,,,,,,,,10.0,,7.4,,,,,3.0,,,,4.0,,47.0,40.0,87.0,0,1.0,98.0,1.0,,,1.0
2020-21,8897024,22,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,3.0,45.0,48.0,93.0,2.0,1.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,90.0,,,,,,,,,5.0,,7.0,,,,,1.0,,,,6.0,,49.0,49.0,98.0,0,,101.0,,1.0,,
2020-21,8897024,22,43,Manchester_City,Away,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,True,,,,18.0,7.0,25.0,,,1.0,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,2.0,,6.6,,,,,1.0,,,,,,20.0,7.0,27.0,0,,30.0,,,,
2020-21,8897024,22,43,Manchester_City,Away,318941,171314,Rúben Dias,ruben-dias,D,False,,,1.0,34.0,65.0,99.0,1.0,2.0,3.0,,,,,,3.0,3.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,,11.0,,7.0,,,,,1.0,,,,4.0,,40.0,70.0,110.0,0,,114.0,,1.0,,
2020-21,8897024,22,43,Manchester_City,Away,876214,432656,Eric García,eric-garcia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897173,23,43,Manchester_City,Away,138892,121145,João Cancelo,joao-cancelo,D,False,,,1.0,20.0,25.0,45.0,1.0,,7.0,,,,1.0,1.0,7.0,5.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,,12.0,,6.8,,,,,1.0,3.0,,,1.0,,25.0,29.0,54.0,0,4.0,78.0,,,1.0,3.0
2020-21,8897173,23,43,Manchester_City,Away,139225,102826,Benjamin Mendy,benjamin-mendy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897173,23,43,Manchester_City,Away,149734,146941,Aymeric Laporte,aymeric-laporte,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897173,23,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,3.0,7.0,48.0,55.0,,,4.0,,,,,,,1.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,,5.0,,7.0,,,,,6.0,,,,6.0,1.0,8.0,52.0,60.0,0,1.0,69.0,,,,1.0
2020-21,8897173,23,43,Manchester_City,Away,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,,,1.0,23.0,23.0,46.0,,2.0,4.0,,,,1.0,,1.0,3.0,,,,,,,,3.0,,,90.0,,,,,,,,,7.0,,7.0,,,1.0,,5.0,1.0,,,1.0,,29.0,23.0,52.0,1,,70.0,1.0,,1.0,
2020-21,8897173,23,43,Manchester_City,Away,318941,171314,Rúben Dias,ruben-dias,D,False,,,2.0,15.0,38.0,53.0,1.0,1.0,5.0,,,,,1.0,3.0,3.0,,,1.0,,,,,1.0,,,90.0,,1.0,,1.0,,,,,11.0,,6.5,,,,,4.0,1.0,,,6.0,,18.0,44.0,62.0,0,1.0,74.0,1.0,,1.0,1.0
2020-21,8897173,23,43,Manchester_City,Away,876214,432656,Eric García,eric-garcia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897202,24,43,Manchester_City,Home,44614,58621,Kyle Walker,kyle-walker,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897202,24,43,Manchester_City,Home,138892,121145,João Cancelo,joao-cancelo,D,False,,,3.0,47.0,30.0,77.0,2.0,2.0,5.0,,,,2.0,,9.0,8.0,,,2.0,,,,,3.0,3.0,,90.0,,,,,,,,,15.0,,7.4,,,1.0,,,5.0,2.0,,3.0,,56.0,30.0,84.0,1,3.0,112.0,2.0,1.0,2.0,
2020-21,8897202,24,43,Manchester_City,Home,139225,102826,Benjamin Mendy,benjamin-mendy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897202,24,43,Manchester_City,Home,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,2.0,24.0,42.0,66.0,1.0,3.0,3.0,,,,1.0,,4.0,3.0,,,2.0,,,,,,,,90.0,,,,,,,,,8.0,,6.6,,,,,1.0,,,,7.0,1.0,29.0,45.0,74.0,0,,75.0,,,,
2020-21,8897202,24,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,False,,,3.0,33.0,32.0,65.0,,1.0,9.0,,,,2.0,1.0,3.0,4.0,,,,,,,,,,,90.0,,2.0,,,,,,,8.0,,7.1,,,,,1.0,1.0,,,3.0,,37.0,34.0,71.0,0,1.0,80.0,1.0,1.0,1.0,1.0
2020-21,8897202,24,43,Manchester_City,Home,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,,,2.0,60.0,41.0,101.0,,1.0,7.0,,,,2.0,1.0,6.0,9.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,,9.0,,7.5,,,1.0,,3.0,2.0,,,4.0,,67.0,41.0,108.0,1,7.0,128.0,,,1.0,3.0
2020-21,8897202,24,43,Manchester_City,Home,318941,171314,Rúben Dias,ruben-dias,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897202,24,43,Manchester_City,Home,876214,432656,Eric García,eric-garcia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897093,25,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897093,25,43,Manchester_City,Away,138892,121145,João Cancelo,joao-cancelo,D,False,,,1.0,27.0,18.0,45.0,2.0,1.0,4.0,,1.0,1.0,1.0,,3.0,5.0,,1.0,1.0,,,,,1.0,,,90.0,,,,,,,,,10.0,,6.7,,,1.0,,2.0,2.0,1.0,,2.0,1.0,34.0,21.0,54.0,2,1.0,76.0,,1.0,2.0,
2020-21,8897093,25,43,Manchester_City,Away,139225,102826,Benjamin Mendy,benjamin-mendy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897093,25,43,Manchester_City,Away,149734,146941,Aymeric Laporte,aymeric-laporte,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897093,25,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,2.0,38.0,25.0,63.0,,1.0,4.0,,,,,,,1.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,,3.0,,7.3,,,,,4.0,,,,4.0,,40.0,26.0,66.0,0,,73.0,,,,
2020-21,8897093,25,43,Manchester_City,Away,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,,,1.0,39.0,36.0,75.0,1.0,2.0,8.0,,,1.0,1.0,,2.0,3.0,,,,,,,,1.0,2.0,,90.0,,,,,,,,,6.0,,7.2,,,1.0,,3.0,,1.0,,4.0,,42.0,39.0,80.0,2,1.0,94.0,,,,1.0
2020-21,8897093,25,43,Manchester_City,Away,318941,171314,Rúben Dias,ruben-dias,D,False,,,6.0,42.0,39.0,81.0,1.0,,4.0,,,,,,2.0,4.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,,6.0,,7.6,,,,,2.0,3.0,,,7.0,,45.0,40.0,85.0,0,,95.0,1.0,1.0,3.0,
2020-21,8897092,26,43,Manchester_City,Home,44614,58621,Kyle Walker,kyle-walker,D,False,,,5.0,52.0,29.0,81.0,1.0,,2.0,,,,,,3.0,2.0,,,,,,,,,,,90.0,,,,,,,,,10.0,,6.7,,,1.0,,,2.0,1.0,,7.0,,58.0,29.0,86.0,1,2.0,106.0,,,,2.0
2020-21,8897092,26,43,Manchester_City,Home,138892,121145,João Cancelo,joao-cancelo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897092,26,43,Manchester_City,Home,139225,102826,Benjamin Mendy,benjamin-mendy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897092,26,43,Manchester_City,Home,149734,146941,Aymeric Laporte,aymeric-laporte,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
