season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAShot,fouls,goalAssist,goals,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,possessionLostCtrl,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2013-14,3965317,14,3,Arsenal,Home,16176,37605,Mesut Özil,mesut-ozil,M,False,2.0,,2.0,71.0,16.0,85.0,1.0,1.0,2.0,1.0,,,1.0,2.0,7.0,6.0,,,0.0,1.0,1.0,4.0,90.0,2.0,,0.0,20.0,8.5,,,1.0,,6.0,5.0,,2.0,,83.0,16.0,94.0,3.0,,118.0,3.0,2.0,3.0,
2013-14,3965317,14,3,Arsenal,Home,17088,38411,Nacho Monreal,nacho-monreal,D,False,,,6.0,38.0,35.0,73.0,2.0,2.0,13.0,,,,,,4.0,5.0,,1.0,0.0,0.0,,,90.0,,1.0,0.0,14.0,7.6,,,,3.0,1.0,3.0,,7.0,,45.0,39.0,81.0,0.0,2.0,105.0,,1.0,,2.0
2013-14,3965317,14,3,Arsenal,Home,17651,19524,Santi Cazorla,santi-cazorla,M,False,3.0,,6.0,79.0,14.0,90.0,1.0,,5.0,,,1.0,2.0,1.0,5.0,,,,0.0,0.0,1.0,3.0,90.0,,,0.0,19.0,7.5,,,2.0,,1.0,8.0,,6.0,,92.0,15.0,99.0,3.0,,122.0,3.0,,,
2013-14,3965317,14,3,Arsenal,Home,23571,41792,Aaron Ramsey,aaron-ramsey,M,False,,,2.0,53.0,26.0,79.0,,,4.0,1.0,1.0,2.0,,3.0,9.0,5.0,,,1.0,0.0,,4.0,80.0,3.0,,0.0,19.0,7.5,,,1.0,,8.0,1.0,,4.0,,62.0,27.0,88.0,6.0,3.0,116.0,,,2.0,3.0
2013-14,3965317,14,3,Arsenal,Home,24814,42427,Kieran Gibbs,kieran-gibbs,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965317,14,3,Arsenal,Home,38094,54102,Jack Wilshere,jack-wilshere,M,True,,,2.0,9.0,7.0,16.0,,,,,,,,,1.0,,,,0.0,0.0,1.0,,17.0,,,0.0,7.0,6.6,,,,,1.0,1.0,,3.0,,14.0,7.0,20.0,0.0,,25.0,1.0,,,
2013-14,3965317,14,3,Arsenal,Home,39070,44346,Olivier Giroud,olivier-giroud,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965317,14,3,Arsenal,Home,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,False,,1.0,15.0,9.0,15.0,24.0,,,9.0,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,7.0,7.4,2.0,2.0,,,,,1.0,21.0,,15.0,16.0,31.0,0.0,,39.0,,,,
2013-14,3965317,14,3,Arsenal,Home,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,4.0,12.0,42.0,54.0,1.0,2.0,6.0,,,,1.0,,4.0,5.0,1.0,2.0,0.0,0.0,1.0,,90.0,1.0,,0.0,3.0,7.4,,,2.0,7.0,,,,4.0,,13.0,44.0,57.0,3.0,3.0,73.0,,,,3.0
2013-14,3965317,14,3,Arsenal,Home,137844,80254,Carl Jenkinson,carl-jenkinson,D,False,1.0,,2.0,32.0,22.0,53.0,2.0,,7.0,1.0,,,,,3.0,2.0,,,1.0,0.0,,1.0,90.0,,1.0,0.0,11.0,7.7,,,,3.0,1.0,3.0,,2.0,,35.0,26.0,58.0,0.0,1.0,77.0,,1.0,,1.0
2013-14,3965337,15,3,Arsenal,Home,108,8597,Tomáš Rosický,tomas-rosicky,M,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,22.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965337,15,3,Arsenal,Home,369,17127,Per Mertesacker,per-mertesacker,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965337,15,3,Arsenal,Home,519,18155,Mathieu Flamini,mathieu-flamini,M,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,22.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965337,15,3,Arsenal,Home,1152,8758,Mikel Arteta,mikel-arteta,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965337,15,3,Arsenal,Home,1954,15943,Thomas Vermaelen,thomas-vermaelen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965337,15,3,Arsenal,Home,10501,20467,Theo Walcott,theo-walcott,M,True,,,,,,,,,,,,,,,,,,,1.0,0.0,,,22.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965337,15,3,Arsenal,Home,14049,27697,Nicklas Bendtner,nicklas-bendtner,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965337,15,3,Arsenal,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965337,15,3,Arsenal,Home,16176,37605,Mesut Özil,mesut-ozil,M,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965337,15,3,Arsenal,Home,17088,38411,Nacho Monreal,nacho-monreal,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965337,15,3,Arsenal,Home,17651,19524,Santi Cazorla,santi-cazorla,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,68.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965337,15,3,Arsenal,Home,23571,41792,Aaron Ramsey,aaron-ramsey,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,68.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965337,15,3,Arsenal,Home,24814,42427,Kieran Gibbs,kieran-gibbs,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965337,15,3,Arsenal,Home,38094,54102,Jack Wilshere,jack-wilshere,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,68.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965337,15,3,Arsenal,Home,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965337,15,3,Arsenal,Home,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965337,15,3,Arsenal,Home,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965337,15,3,Arsenal,Home,137844,80254,Carl Jenkinson,carl-jenkinson,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965367,16,3,Arsenal,Away,108,8597,Tomáš Rosický,tomas-rosicky,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965367,16,3,Arsenal,Away,369,17127,Per Mertesacker,per-mertesacker,D,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965367,16,3,Arsenal,Away,519,18155,Mathieu Flamini,mathieu-flamini,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,72.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965367,16,3,Arsenal,Away,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965367,16,3,Arsenal,Away,1152,8758,Mikel Arteta,mikel-arteta,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965367,16,3,Arsenal,Away,1954,15943,Thomas Vermaelen,thomas-vermaelen,D,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,48.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965367,16,3,Arsenal,Away,10501,20467,Theo Walcott,theo-walcott,M,False,,,,,,,,,,,,,,,,,,,0.0,2.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965367,16,3,Arsenal,Away,14049,27697,Nicklas Bendtner,nicklas-bendtner,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,14.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965367,16,3,Arsenal,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965367,16,3,Arsenal,Away,16176,37605,Mesut Özil,mesut-ozil,M,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965367,16,3,Arsenal,Away,17088,38411,Nacho Monreal,nacho-monreal,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965367,16,3,Arsenal,Away,17651,19524,Santi Cazorla,santi-cazorla,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965367,16,3,Arsenal,Away,23571,41792,Aaron Ramsey,aaron-ramsey,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965367,16,3,Arsenal,Away,38094,54102,Jack Wilshere,jack-wilshere,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965367,16,3,Arsenal,Away,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,76.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965367,16,3,Arsenal,Away,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965367,16,3,Arsenal,Away,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,42.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965367,16,3,Arsenal,Away,187433,133798,Serge Gnabry,serge-gnabry,M,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,18.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965377,17,3,Arsenal,Home,108,8597,Tomáš Rosický,tomas-rosicky,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965377,17,3,Arsenal,Home,369,17127,Per Mertesacker,per-mertesacker,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965377,17,3,Arsenal,Home,519,18155,Mathieu Flamini,mathieu-flamini,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965377,17,3,Arsenal,Home,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965377,17,3,Arsenal,Home,1152,8758,Mikel Arteta,mikel-arteta,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965377,17,3,Arsenal,Home,1367,17733,Lukas Podolski,lukas-podolski,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965377,17,3,Arsenal,Home,1954,15943,Thomas Vermaelen,thomas-vermaelen,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965377,17,3,Arsenal,Home,10501,20467,Theo Walcott,theo-walcott,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965377,17,3,Arsenal,Home,14049,27697,Nicklas Bendtner,nicklas-bendtner,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965377,17,3,Arsenal,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965377,17,3,Arsenal,Home,16176,37605,Mesut Özil,mesut-ozil,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965377,17,3,Arsenal,Home,17088,38411,Nacho Monreal,nacho-monreal,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965377,17,3,Arsenal,Home,17651,19524,Santi Cazorla,santi-cazorla,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965377,17,3,Arsenal,Home,23571,41792,Aaron Ramsey,aaron-ramsey,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965377,17,3,Arsenal,Home,24814,42427,Kieran Gibbs,kieran-gibbs,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965377,17,3,Arsenal,Home,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965377,17,3,Arsenal,Home,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965377,17,3,Arsenal,Home,137844,80254,Carl Jenkinson,carl-jenkinson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965415,18,3,Arsenal,Away,369,17127,Per Mertesacker,per-mertesacker,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965415,18,3,Arsenal,Away,519,18155,Mathieu Flamini,mathieu-flamini,M,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,9.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965415,18,3,Arsenal,Away,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965415,18,3,Arsenal,Away,1152,8758,Mikel Arteta,mikel-arteta,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965415,18,3,Arsenal,Away,1367,17733,Lukas Podolski,lukas-podolski,F,True,,,,,,,,,,,,,,,,,,,1.0,1.0,,,25.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965415,18,3,Arsenal,Away,1954,15943,Thomas Vermaelen,thomas-vermaelen,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965415,18,3,Arsenal,Away,10501,20467,Theo Walcott,theo-walcott,M,False,,,,,,,,,,,,,,,,,,,0.0,2.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965415,18,3,Arsenal,Away,14049,27697,Nicklas Bendtner,nicklas-bendtner,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,5.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965415,18,3,Arsenal,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965415,18,3,Arsenal,Away,16176,37605,Mesut Özil,mesut-ozil,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,81.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965415,18,3,Arsenal,Away,17088,38411,Nacho Monreal,nacho-monreal,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965415,18,3,Arsenal,Away,17651,19524,Santi Cazorla,santi-cazorla,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965415,18,3,Arsenal,Away,23571,41792,Aaron Ramsey,aaron-ramsey,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,65.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965415,18,3,Arsenal,Away,24814,42427,Kieran Gibbs,kieran-gibbs,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965415,18,3,Arsenal,Away,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,85.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965415,18,3,Arsenal,Away,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965415,18,3,Arsenal,Away,137844,80254,Carl Jenkinson,carl-jenkinson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965415,18,3,Arsenal,Away,187433,133798,Serge Gnabry,serge-gnabry,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965429,19,3,Arsenal,Away,108,8597,Tomáš Rosický,tomas-rosicky,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965429,19,3,Arsenal,Away,369,17127,Per Mertesacker,per-mertesacker,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965429,19,3,Arsenal,Away,519,18155,Mathieu Flamini,mathieu-flamini,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965429,19,3,Arsenal,Away,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965429,19,3,Arsenal,Away,1152,8758,Mikel Arteta,mikel-arteta,M,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,20.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965429,19,3,Arsenal,Away,1367,17733,Lukas Podolski,lukas-podolski,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965429,19,3,Arsenal,Away,10501,20467,Theo Walcott,theo-walcott,M,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,80.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965429,19,3,Arsenal,Away,14049,27697,Nicklas Bendtner,nicklas-bendtner,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,4.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965429,19,3,Arsenal,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965429,19,3,Arsenal,Away,17651,19524,Santi Cazorla,santi-cazorla,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965429,19,3,Arsenal,Away,24814,42427,Kieran Gibbs,kieran-gibbs,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,70.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965429,19,3,Arsenal,Away,38094,54102,Jack Wilshere,jack-wilshere,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965429,19,3,Arsenal,Away,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,86.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965429,19,3,Arsenal,Away,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965429,19,3,Arsenal,Away,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965429,19,3,Arsenal,Away,137844,80254,Carl Jenkinson,carl-jenkinson,D,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,10.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965429,19,3,Arsenal,Away,146089,92372,Ryo Miyaichi,ryo-miyaichi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965429,19,3,Arsenal,Away,187433,133798,Serge Gnabry,serge-gnabry,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965437,20,3,Arsenal,Home,108,8597,Tomáš Rosický,tomas-rosicky,M,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,25.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965437,20,3,Arsenal,Home,369,17127,Per Mertesacker,per-mertesacker,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965437,20,3,Arsenal,Home,519,18155,Mathieu Flamini,mathieu-flamini,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,65.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965437,20,3,Arsenal,Home,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965437,20,3,Arsenal,Home,1152,8758,Mikel Arteta,mikel-arteta,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965437,20,3,Arsenal,Home,1367,17733,Lukas Podolski,lukas-podolski,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,64.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965437,20,3,Arsenal,Home,1954,15943,Thomas Vermaelen,thomas-vermaelen,D,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,1.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965437,20,3,Arsenal,Home,10501,20467,Theo Walcott,theo-walcott,M,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965437,20,3,Arsenal,Home,14049,27697,Nicklas Bendtner,nicklas-bendtner,F,True,,,,,,,,,,,,,,,,,,,0.0,1.0,,,26.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965437,20,3,Arsenal,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965437,20,3,Arsenal,Home,17088,38411,Nacho Monreal,nacho-monreal,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965437,20,3,Arsenal,Home,17651,19524,Santi Cazorla,santi-cazorla,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965437,20,3,Arsenal,Home,38094,54102,Jack Wilshere,jack-wilshere,M,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965437,20,3,Arsenal,Home,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965437,20,3,Arsenal,Home,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965437,20,3,Arsenal,Home,137844,80254,Carl Jenkinson,carl-jenkinson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965437,20,3,Arsenal,Home,146089,92372,Ryo Miyaichi,ryo-miyaichi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965437,20,3,Arsenal,Home,187433,133798,Serge Gnabry,serge-gnabry,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965457,21,3,Arsenal,Away,108,8597,Tomáš Rosický,tomas-rosicky,M,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,17.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965457,21,3,Arsenal,Away,369,17127,Per Mertesacker,per-mertesacker,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
