season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576408,4,45,Norwich_City,Away,879850,432735,Adam Idah,adam-idah,F,True,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,10.0,,,,,,,,1.0,,6.7,,,,,1.0,,1.0,,,,1.0,1.0,1.0,0,,3.0,,,,
2021-22,9576189,5,45,Norwich_City,Home,15242,57127,Teemu Pukki,teemu-pukki,F,False,,,,5.0,3.0,8.0,,2.0,1.0,,,,1.0,,,1.0,3.0,6.0,,,1.0,,1.0,,,,,1.0,,90.0,1.0,,,,,,,8.0,,7.5,,,3.0,,,,,,,,9.0,3.0,12.0,4,2.0,26.0,3.0,2.0,,1.0
2021-22,9576189,5,45,Norwich_City,Home,879850,432735,Adam Idah,adam-idah,F,True,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,2.0,1.0,3.0,0,,4.0,,,,
2021-22,9576189,5,45,Norwich_City,Home,880796,215476,Josh Sargent,josh-sargent,F,False,,,,10.0,4.0,14.0,,2.0,2.0,,,1.0,1.0,,,1.0,4.0,7.0,,,2.0,,,,,,1.0,1.0,,70.0,,,,,,,,12.0,,6.8,,,,,,1.0,2.0,,,,14.0,4.0,16.0,1,1.0,34.0,7.0,3.0,1.0,1.0
2021-22,9576417,6,45,Norwich_City,Away,15242,57127,Teemu Pukki,teemu-pukki,F,False,,,2.0,16.0,7.0,23.0,,,3.0,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,1.0,,90.0,,,,,,,,12.0,,6.6,,,,,,2.0,1.0,,2.0,,24.0,7.0,30.0,1,,39.0,1.0,,1.0,
2021-22,9576417,6,45,Norwich_City,Away,879850,432735,Adam Idah,adam-idah,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576417,6,45,Norwich_City,Away,880796,215476,Josh Sargent,josh-sargent,F,False,,,,8.0,3.0,11.0,2.0,1.0,2.0,,,,,,,2.0,4.0,3.0,,,,,,,,,,,,90.0,,,,,,,,9.0,,6.5,,,,,2.0,,,,,,9.0,4.0,13.0,0,,30.0,5.0,2.0,,
2021-22,9576411,7,45,Norwich_City,Away,15242,57127,Teemu Pukki,teemu-pukki,F,False,,,1.0,7.0,4.0,11.0,1.0,,3.0,,,1.0,1.0,,,,3.0,2.0,,,,,,,,,1.0,1.0,,80.0,,,,,,,,8.0,,6.7,,,,,,1.0,,,1.0,,9.0,5.0,14.0,1,1.0,27.0,4.0,1.0,,
2021-22,9576411,7,45,Norwich_City,Away,879850,432735,Adam Idah,adam-idah,F,True,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,4.0,,,,,,,,1.0,1.0,,,,1.0,,,0,1.0,6.0,2.0,,,1.0
2021-22,9576411,7,45,Norwich_City,Away,880796,215476,Josh Sargent,josh-sargent,F,False,,,,6.0,3.0,9.0,6.0,2.0,6.0,,,1.0,2.0,,,,9.0,4.0,,,,,,,,,1.0,2.0,,89.0,,,,,,,,12.0,,6.6,,,,,,1.0,,,,,12.0,4.0,16.0,1,1.0,30.0,3.0,1.0,,
2021-22,9576177,8,45,Norwich_City,Home,15242,57127,Teemu Pukki,teemu-pukki,F,False,,,1.0,7.0,4.0,11.0,2.0,,6.0,,1.0,1.0,,,,2.0,5.0,4.0,,,,,,,,,,,,89.0,,,,,,,,8.0,,6.3,,,1.0,,,2.0,,,1.0,,10.0,4.0,14.0,2,1.0,26.0,2.0,2.0,1.0,1.0
2021-22,9576177,8,45,Norwich_City,Home,879850,432735,Adam Idah,adam-idah,F,True,,,,2.0,,2.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,2.0,,2.0,0,,3.0,,,1.0,
2021-22,9576177,8,45,Norwich_City,Home,880796,215476,Josh Sargent,josh-sargent,F,False,,,,12.0,1.0,13.0,2.0,1.0,3.0,,1.0,2.0,,,,5.0,8.0,3.0,,,,,,,,,1.0,3.0,,76.0,1.0,,,,,,,15.0,,6.3,,,,,,2.0,,,,,16.0,2.0,18.0,3,,40.0,4.0,1.0,1.0,
2021-22,9576385,9,45,Norwich_City,Away,15242,57127,Teemu Pukki,teemu-pukki,F,False,,,,6.0,12.0,18.0,3.0,,4.0,1.0,,,1.0,,,3.0,9.0,2.0,,,1.0,,,,,,,1.0,,90.0,,,,,,,,9.0,,6.4,,,,,,3.0,,,,,9.0,13.0,22.0,0,,29.0,1.0,,2.0,
2021-22,9576385,9,45,Norwich_City,Away,879850,432735,Adam Idah,adam-idah,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576385,9,45,Norwich_City,Away,880796,215476,Josh Sargent,josh-sargent,F,False,,,,6.0,4.0,10.0,,,2.0,,,,1.0,,,,3.0,3.0,,,,,,,,,1.0,,,69.0,,,,,,,,8.0,,6.4,,,,,1.0,3.0,,,,,9.0,6.0,15.0,0,1.0,24.0,1.0,1.0,1.0,1.0
2021-22,9576140,10,45,Norwich_City,Home,15242,57127,Teemu Pukki,teemu-pukki,F,False,,,,6.0,5.0,11.0,4.0,,2.0,,,,2.0,,,1.0,8.0,5.0,,,1.0,,,,,,,,,90.0,,,,,,,,4.0,,6.7,,,1.0,,,1.0,1.0,,,,9.0,5.0,13.0,1,1.0,26.0,,3.0,1.0,1.0
2021-22,9576140,10,45,Norwich_City,Home,879850,432735,Adam Idah,adam-idah,F,True,,,1.0,1.0,1.0,2.0,3.0,,1.0,,,,,,,,3.0,,,,,,,,,,,,,13.0,,,,,,,,,,6.5,,,,,,,,,1.0,,1.0,1.0,2.0,0,,2.0,,,,
2021-22,9576140,10,45,Norwich_City,Home,880796,215476,Josh Sargent,josh-sargent,F,False,,,1.0,13.0,3.0,16.0,1.0,3.0,3.0,,,,2.0,,,3.0,7.0,8.0,,,1.0,,,,,,,,,77.0,,,,,,,,8.0,,6.7,,,,,,,1.0,,1.0,,17.0,3.0,19.0,0,3.0,32.0,1.0,2.0,,2.0
2021-22,9576216,11,45,Norwich_City,Away,15242,57127,Teemu Pukki,teemu-pukki,F,False,,,,3.0,2.0,5.0,3.0,1.0,3.0,,,,,,,1.0,9.0,2.0,,,1.0,,1.0,,,,,,,78.0,1.0,,,,,,1.0,12.0,,6.9,,,1.0,,,4.0,,,,,7.0,3.0,10.0,2,,21.0,2.0,1.0,,
2021-22,9576216,11,45,Norwich_City,Away,879850,432735,Adam Idah,adam-idah,F,True,,,,2.0,,2.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,2.0,,2.0,0,,5.0,,,1.0,
2021-22,9576216,11,45,Norwich_City,Away,880796,215476,Josh Sargent,josh-sargent,F,True,,,,3.0,1.0,4.0,3.0,1.0,1.0,,,,,,,,3.0,3.0,,,,,,,,,,,,12.0,,,,,,,,2.0,,6.7,,,,,,1.0,,,,,4.0,2.0,6.0,0,,9.0,,1.0,1.0,
2021-22,9576067,12,45,Norwich_City,Home,15242,57127,Teemu Pukki,teemu-pukki,F,False,,,,6.0,1.0,7.0,6.0,1.0,1.0,,,,2.0,,,,9.0,2.0,,,1.0,,1.0,,,,1.0,,,90.0,2.0,,,,,,,6.0,,7.2,,,,,,,1.0,,,,10.0,1.0,10.0,2,1.0,21.0,1.0,,,1.0
2021-22,9576067,12,45,Norwich_City,Home,879850,432735,Adam Idah,adam-idah,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576067,12,45,Norwich_City,Home,880796,215476,Josh Sargent,josh-sargent,F,True,,,,5.0,2.0,7.0,3.0,,5.0,,,1.0,1.0,,,,4.0,3.0,,,,,,,,,,,,45.0,,,,,,,,6.0,,6.6,,,,,1.0,,,,2.0,,7.0,3.0,10.0,1,,19.0,3.0,3.0,,
2021-22,9576084,13,45,Norwich_City,Home,15242,57127,Teemu Pukki,teemu-pukki,F,False,,,,12.0,1.0,13.0,2.0,,1.0,,1.0,1.0,,,,,3.0,4.0,,,,,,,,,,1.0,,90.0,2.0,,,,,,,3.0,,7.0,,,2.0,,,4.0,1.0,,,1.0,13.0,1.0,13.0,5,,28.0,1.0,1.0,3.0,
2021-22,9576084,13,45,Norwich_City,Home,879850,432735,Adam Idah,adam-idah,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576084,13,45,Norwich_City,Home,880796,215476,Josh Sargent,josh-sargent,F,False,,,,14.0,3.0,17.0,1.0,,2.0,,,,,,,1.0,4.0,1.0,,,,,,,,,,,,68.0,,,,,,,,6.0,,6.4,,,1.0,,1.0,2.0,1.0,,,,17.0,3.0,19.0,1,1.0,26.0,,,,
2021-22,9576099,14,45,Norwich_City,Away,15242,57127,Teemu Pukki,teemu-pukki,F,False,,,,7.0,1.0,8.0,1.0,,2.0,,,1.0,,,,2.0,5.0,1.0,,,2.0,,1.0,,,,,1.0,,90.0,1.0,,,,,,,6.0,,7.2,,,1.0,,,,,,,1.0,10.0,1.0,11.0,3,,21.0,1.0,1.0,,
2021-22,9576099,14,45,Norwich_City,Away,879850,432735,Adam Idah,adam-idah,F,True,,,,4.0,,4.0,,2.0,2.0,,,,,,,,1.0,3.0,,,1.0,,,,,,,,,23.0,,,,,,,,4.0,,6.7,,,1.0,,,1.0,,,1.0,1.0,6.0,,6.0,1,,11.0,2.0,,1.0,
2021-22,9576099,14,45,Norwich_City,Away,880796,215476,Josh Sargent,josh-sargent,F,False,,,1.0,7.0,6.0,13.0,,2.0,3.0,,1.0,1.0,,,,,,6.0,,,,,,,,,,,,67.0,,,,,,,,7.0,,6.8,,,1.0,,1.0,,2.0,,1.0,1.0,11.0,7.0,16.0,2,4.0,33.0,2.0,,,3.0
2021-22,9576255,15,45,Norwich_City,Away,15242,57127,Teemu Pukki,teemu-pukki,F,False,,,,10.0,3.0,13.0,1.0,2.0,4.0,1.0,,,,,,,4.0,5.0,,,1.0,,,,,,,1.0,,90.0,1.0,,,,,,,10.0,,7.0,,,1.0,,,4.0,,,,,14.0,4.0,18.0,2,1.0,29.0,3.0,,2.0,
2021-22,9576255,15,45,Norwich_City,Away,879850,432735,Adam Idah,adam-idah,F,False,,,,7.0,1.0,8.0,2.0,1.0,3.0,,1.0,,1.0,,,3.0,6.0,2.0,,,,,,,,,,1.0,,69.0,,,,,,,,11.0,,6.2,,,1.0,,,,1.0,,,4.0,12.0,1.0,12.0,1,1.0,23.0,3.0,,,1.0
2021-22,9576255,15,45,Norwich_City,Away,880796,215476,Josh Sargent,josh-sargent,F,True,,,,3.0,1.0,4.0,1.0,1.0,1.0,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,21.0,,,,,,,,4.0,,6.6,,,,,,1.0,,,,,4.0,1.0,5.0,0,1.0,14.0,2.0,,1.0,
2021-22,9576179,16,45,Norwich_City,Home,15242,57127,Teemu Pukki,teemu-pukki,F,False,,,1.0,6.0,4.0,10.0,3.0,1.0,2.0,,,1.0,,,,,3.0,1.0,,,,,,,,,,1.0,,90.0,1.0,,,,,,,13.0,,6.8,,,,,,,1.0,,1.0,,14.0,6.0,19.0,2,,25.0,3.0,,,
2021-22,9576179,16,45,Norwich_City,Home,879850,432735,Adam Idah,adam-idah,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576179,16,45,Norwich_City,Home,880796,215476,Josh Sargent,josh-sargent,F,False,,,1.0,10.0,6.0,16.0,3.0,,2.0,,,1.0,,,,2.0,8.0,3.0,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,11.0,,6.5,,,,,3.0,2.0,1.0,,1.0,,13.0,6.0,18.0,1,,39.0,3.0,3.0,,
2021-22,9576413,17,45,Norwich_City,Home,15242,57127,Teemu Pukki,teemu-pukki,F,False,,,,4.0,5.0,9.0,2.0,,3.0,,,,,,,2.0,6.0,,,,1.0,,,,,,,,,90.0,,,,,,,,12.0,,6.2,,,,,,1.0,,,,,10.0,5.0,15.0,0,,22.0,2.0,,,
2021-22,9576413,17,45,Norwich_City,Home,879850,432735,Adam Idah,adam-idah,F,True,1.0,,,6.0,2.0,7.0,,1.0,1.0,,,,,,,1.0,3.0,5.0,,,1.0,,,,,,,,,29.0,1.0,,,,,,,5.0,,6.8,,,,,1.0,1.0,1.0,,,,9.0,2.0,10.0,1,3.0,22.0,,1.0,,2.0
2021-22,9576413,17,45,Norwich_City,Home,994572,445550,Thomas Dickson-Peters,thomas-dickson-peters,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576413,17,45,Norwich_City,Home,1065261,483365,Jonathan Rowe,jonathan-rowe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10045754,18,45,Norwich_City,Away,15242,57127,Teemu Pukki,teemu-pukki,F,False,1.0,,1.0,10.0,6.0,15.0,3.0,,1.0,,,,3.0,,,,6.0,2.0,,,,,,,,,,2.0,,90.0,,,,,,,,3.0,,6.7,,,,,1.0,1.0,1.0,,1.0,1.0,12.0,6.0,17.0,0,,24.0,1.0,1.0,1.0,
2021-22,10045754,18,45,Norwich_City,Away,879850,432735,Adam Idah,adam-idah,F,False,2.0,,,13.0,,11.0,3.0,3.0,3.0,,,1.0,,,,,3.0,8.0,,,,,,,,1.0,,1.0,,75.0,1.0,,,,,,,8.0,,7.5,,,,,,4.0,4.0,,1.0,2.0,21.0,,17.0,2,,31.0,,1.0,4.0,
2021-22,10045754,18,45,Norwich_City,Away,1065261,483365,Jonathan Rowe,jonathan-rowe,F,True,,,,1.0,,1.0,1.0,1.0,,,,,,,,,2.0,3.0,,,,,,,,,,,,15.0,,,,,,,,2.0,,6.5,,,,,1.0,1.0,,,,,2.0,,2.0,0,1.0,7.0,,1.0,,
2021-22,9576286,19,45,Norwich_City,Home,15242,57127,Teemu Pukki,teemu-pukki,F,False,,,,3.0,8.0,11.0,3.0,1.0,4.0,,,,,,,2.0,11.0,2.0,,,4.0,,,,,,,1.0,,90.0,,,,,,,,10.0,,6.0,,,,,,3.0,,,,2.0,4.0,9.0,13.0,0,1.0,22.0,3.0,,,
2021-22,9576286,19,45,Norwich_City,Home,879850,432735,Adam Idah,adam-idah,F,True,,,,3.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,2.0,2.0,,,1.0,,,,,,,,,18.0,,1.0,,,,,,5.0,,6.7,,,,,,,,,,,7.0,1.0,8.0,0,1.0,12.0,1.0,,,1.0
2021-22,9576286,19,45,Norwich_City,Home,880796,215476,Josh Sargent,josh-sargent,F,False,,,,9.0,6.0,15.0,3.0,3.0,2.0,,,,2.0,,,1.0,6.0,4.0,,,,,,,,,1.0,,,72.0,,1.0,,,,,,8.0,,6.3,,,,,,1.0,,,,,13.0,8.0,21.0,0,,29.0,1.0,,1.0,
2021-22,9576221,20,45,Norwich_City,Away,879850,432735,Adam Idah,adam-idah,F,False,,,1.0,7.0,5.0,12.0,3.0,3.0,2.0,,,,,,,1.0,8.0,6.0,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,13.0,,6.6,,,,,3.0,5.0,,,1.0,1.0,11.0,7.0,18.0,0,1.0,34.0,3.0,,2.0,1.0
2021-22,9576221,20,45,Norwich_City,Away,880796,215476,Josh Sargent,josh-sargent,F,True,,,,1.0,1.0,2.0,,,1.0,,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,9.0,,,,,,,,1.0,,6.5,,,,,,,,,,,1.0,1.0,2.0,0,1.0,5.0,,,,
2021-22,9576221,20,45,Norwich_City,Away,1065261,483365,Jonathan Rowe,jonathan-rowe,F,True,,,,3.0,,3.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,22.0,,,,,,,,5.0,,6.5,,,,,,,2.0,,,1.0,5.0,,3.0,0,,9.0,2.0,,,
2021-22,10236824,21,45,Norwich_City,Away,15242,57127,Teemu Pukki,teemu-pukki,F,False,,,1.0,9.0,8.0,17.0,5.0,,1.0,,1.0,,1.0,,,2.0,9.0,1.0,,,,,,,,1.0,,1.0,,90.0,1.0,,,,,,,11.0,,6.3,,,1.0,,,2.0,,,1.0,,14.0,8.0,22.0,2,,36.0,2.0,,1.0,
2021-22,10236824,21,45,Norwich_City,Away,1065260,446281,Tony Springett,tony-springett,F,False,,,,6.0,6.0,12.0,3.0,1.0,3.0,1.0,1.0,,2.0,,,1.0,7.0,5.0,,,,,,,,,,2.0,,67.0,1.0,,,,,,,11.0,,6.6,,,,,1.0,2.0,,,,,12.0,7.0,19.0,1,2.0,32.0,2.0,1.0,1.0,1.0
2021-22,10236824,21,45,Norwich_City,Away,1065261,483365,Jonathan Rowe,jonathan-rowe,F,True,,,,,2.0,2.0,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,23.0,,,,,,,,2.0,,6.5,,,,,,1.0,,,,,,3.0,3.0,0,1.0,8.0,,1.0,,1.0
2021-22,9576350,22,45,Norwich_City,Home,15242,57127,Teemu Pukki,teemu-pukki,F,False,,,1.0,9.0,3.0,12.0,1.0,,1.0,,,,,,,1.0,5.0,3.0,,,1.0,,,,,,,,,90.0,,,,,,,,15.0,,6.4,,,,,,3.0,,,1.0,,19.0,3.0,22.0,0,1.0,32.0,2.0,1.0,1.0,
2021-22,9576350,22,45,Norwich_City,Home,879850,432735,Adam Idah,adam-idah,F,False,,,1.0,13.0,3.0,16.0,1.0,1.0,6.0,,,2.0,,,,3.0,6.0,11.0,,,,,1.0,,,,,,,90.0,1.0,1.0,,,,,,19.0,,7.6,,,1.0,,,5.0,2.0,,2.0,,20.0,3.0,21.0,4,2.0,52.0,4.0,5.0,3.0,
2021-22,9576350,22,45,Norwich_City,Home,880796,215476,Josh Sargent,josh-sargent,F,False,,,,9.0,8.0,17.0,2.0,5.0,3.0,,,3.0,1.0,,,3.0,9.0,5.0,,,1.0,,,,,,1.0,,,87.0,,1.0,,,,,,16.0,,6.4,,,,,2.0,2.0,1.0,,,1.0,18.0,9.0,26.0,3,,45.0,1.0,,,
2021-22,9576350,22,45,Norwich_City,Home,1065261,483365,Jonathan Rowe,jonathan-rowe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576363,23,45,Norwich_City,Away,15242,57127,Teemu Pukki,teemu-pukki,F,False,,,1.0,6.0,5.0,11.0,,,4.0,1.0,,,,,,2.0,2.0,3.0,,,,1.0,,,,,,2.0,,87.0,,,,,,,,7.0,,7.2,,,,,,,1.0,,1.0,,9.0,5.0,13.0,0,1.0,23.0,2.0,2.0,,1.0
2021-22,9576363,23,45,Norwich_City,Away,879850,432735,Adam Idah,adam-idah,F,False,,,,5.0,2.0,7.0,3.0,1.0,6.0,,,1.0,,,,3.0,9.0,3.0,,,3.0,,,,,,,,,90.0,,,,,,,,13.0,,6.7,,,,,,,,,,1.0,8.0,4.0,12.0,1,,25.0,5.0,2.0,,
2021-22,9576363,23,45,Norwich_City,Away,880796,215476,Josh Sargent,josh-sargent,F,False,,,1.0,11.0,8.0,19.0,1.0,5.0,4.0,,,1.0,4.0,,,,6.0,13.0,,2.0,1.0,,2.0,,,,1.0,1.0,,90.0,2.0,,,,,,,13.0,,8.5,,,,,,3.0,,,3.0,,18.0,9.0,27.0,3,5.0,47.0,5.0,,3.0,3.0
2021-22,9576363,23,45,Norwich_City,Away,1065261,483365,Jonathan Rowe,jonathan-rowe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576345,24,45,Norwich_City,Home,15242,57127,Teemu Pukki,teemu-pukki,F,False,,,,1.0,3.0,4.0,5.0,1.0,2.0,,,1.0,1.0,,,1.0,8.0,3.0,,,1.0,,1.0,,,,,,,90.0,1.0,,,,,,,9.0,,7.0,,,,,,,,,,,4.0,4.0,8.0,2,1.0,18.0,4.0,1.0,,
2021-22,9576345,24,45,Norwich_City,Home,879850,432735,Adam Idah,adam-idah,F,False,,,,5.0,1.0,6.0,10.0,3.0,1.0,,,,,,,1.0,11.0,3.0,,,,1.0,,,,,1.0,1.0,,84.0,,,,,,,,11.0,,6.9,,,2.0,,2.0,,3.0,,1.0,1.0,10.0,3.0,10.0,2,,22.0,3.0,,,
2021-22,9576345,24,45,Norwich_City,Home,1065261,483365,Jonathan Rowe,jonathan-rowe,F,True,,,,1.0,,1.0,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,10.0,,,,,,,,2.0,,6.4,,,,,,,,,,,1.0,,1.0,0,,4.0,2.0,,,
2021-22,9576309,25,45,Norwich_City,Home,15242,57127,Teemu Pukki,teemu-pukki,F,False,,,,5.0,5.0,10.0,1.0,,3.0,,,,1.0,,,1.0,5.0,2.0,,,1.0,,,,,,,,,90.0,1.0,,,,,,,6.0,,6.4,,,,,,2.0,,,,,5.0,6.0,11.0,1,1.0,19.0,2.0,1.0,,
2021-22,9576309,25,45,Norwich_City,Home,880796,215476,Josh Sargent,josh-sargent,F,False,,,,5.0,8.0,13.0,6.0,6.0,4.0,,,,1.0,,,,7.0,6.0,,,,,,,,,,,,87.0,,,,,,,,13.0,,6.6,,,1.0,,1.0,,,,1.0,,11.0,14.0,25.0,1,,32.0,1.0,,,
2021-22,9576309,25,45,Norwich_City,Home,1065261,483365,Jonathan Rowe,jonathan-rowe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576421,26,45,Norwich_City,Away,15242,57127,Teemu Pukki,teemu-pukki,F,False,,,,4.0,5.0,9.0,2.0,,,,1.0,,,,,3.0,5.0,1.0,,,,,,,,,,,,90.0,,,,,,,,12.0,,6.1,,,2.0,,,,,,1.0,1.0,8.0,6.0,14.0,2,1.0,25.0,3.0,,,1.0
2021-22,9576421,26,45,Norwich_City,Away,880796,215476,Josh Sargent,josh-sargent,F,False,,,,7.0,4.0,11.0,3.0,3.0,6.0,,,,1.0,,,,5.0,8.0,,,1.0,1.0,,,,,1.0,1.0,,76.0,,,,,,,,9.0,,7.3,,,1.0,,3.0,2.0,,,2.0,,10.0,8.0,18.0,1,3.0,35.0,2.0,,2.0,1.0
