season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2015-16,6768138,14,45,Norwich_City,Home,16303,18804,Cameron Jerome,cameron-jerome,F,True,,,,1.0,,1.0,,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,,5.0,,,,,,,,6.6,,,,,,,1.0,,,,4.0,,3.0,0,,4.0,,,,
2015-16,6768138,14,45,Norwich_City,Home,17801,39472,Dieumerci Mbokani,dieumerci-mbokani,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768157,15,45,Norwich_City,Away,11803,21246,Lewis Grabban,lewis-grabban,F,False,1.0,,,9.0,2.0,10.0,1.0,,1.0,,,,,,,2.0,4.0,1.0,,,1.0,,,,,,1.0,,67.0,,,,,,,,6.5,,,,,,,1.0,,,1.0,12.0,2.0,13.0,0,,21.0,2.0,1.0,,
2015-16,6768157,15,45,Norwich_City,Away,16303,18804,Cameron Jerome,cameron-jerome,F,True,,,,2.0,1.0,3.0,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,23.0,,,,,,,,6.4,,,,,,,,,,2.0,4.0,1.0,5.0,0,,5.0,,,,
2015-16,6768157,15,45,Norwich_City,Away,17801,39472,Dieumerci Mbokani,dieumerci-mbokani,F,True,,,,7.0,3.0,10.0,4.0,4.0,3.0,,,,,,,,4.0,4.0,,,,,,,,,,,45.0,,,,,,,,6.6,,,,,1.0,,,,,,13.0,3.0,16.0,0,,20.0,1.0,1.0,,
2015-16,6768166,16,45,Norwich_City,Home,11803,21246,Lewis Grabban,lewis-grabban,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768166,16,45,Norwich_City,Home,16303,18804,Cameron Jerome,cameron-jerome,F,False,,,,12.0,3.0,15.0,6.0,2.0,1.0,,1.0,,,,,,7.0,2.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,6.2,,,1.0,,1.0,,3.0,,1.0,1.0,19.0,3.0,19.0,1,,30.0,3.0,,,
2015-16,6768166,16,45,Norwich_City,Home,17801,39472,Dieumerci Mbokani,dieumerci-mbokani,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768172,17,45,Norwich_City,Away,16303,18804,Cameron Jerome,cameron-jerome,F,False,,,,5.0,1.0,6.0,1.0,1.0,1.0,,,,,,,2.0,5.0,4.0,,,1.0,1.0,1.0,,,,1.0,,82.0,1.0,,,,,,,7.8,,,,,1.0,2.0,1.0,,,,7.0,1.0,7.0,1,2.0,20.0,4.0,,1.0,
2015-16,6768172,17,45,Norwich_City,Away,17801,39472,Dieumerci Mbokani,dieumerci-mbokani,F,True,,,,3.0,,3.0,2.0,,1.0,,,,,,,2.0,4.0,,,,,,,,,,1.0,,8.0,,,,,,,,6.4,,,,,,,,,,,4.0,,4.0,0,,7.0,1.0,,,
2015-16,6768181,18,45,Norwich_City,Away,14901,20490,Kyle Lafferty,kyle-lafferty,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768181,18,45,Norwich_City,Away,16303,18804,Cameron Jerome,cameron-jerome,F,False,,,,11.0,1.0,12.0,6.0,3.0,,,,1.0,2.0,,,1.0,10.0,4.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,6.6,,,3.0,,1.0,1.0,,,,4.0,16.0,5.0,21.0,4,,35.0,1.0,,1.0,
2015-16,6768181,18,45,Norwich_City,Away,17801,39472,Dieumerci Mbokani,dieumerci-mbokani,F,True,,,,6.0,,6.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,11.0,1.0,,,,,,,6.7,,,,,,,,,1.0,,7.0,,7.0,1,,10.0,1.0,,,
2015-16,6768332,19,45,Norwich_City,Home,14901,20490,Kyle Lafferty,kyle-lafferty,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768332,19,45,Norwich_City,Home,16303,18804,Cameron Jerome,cameron-jerome,F,True,,,,2.0,1.0,3.0,,1.0,,,,,,,,1.0,2.0,1.0,,,1.0,,,,,,,,2.0,,,,,,,,6.4,,,,,,,,,,,4.0,1.0,5.0,0,,6.0,,,,
2015-16,6768332,19,45,Norwich_City,Home,17801,39472,Dieumerci Mbokani,dieumerci-mbokani,F,False,,,,9.0,1.0,10.0,9.0,6.0,4.0,,,,,,,2.0,12.0,12.0,,,,,1.0,,,1.0,,,88.0,1.0,,,,,,,7.4,,,,,,2.0,,,,2.0,16.0,2.0,18.0,1,,34.0,4.0,6.0,1.0,
2015-16,6768333,20,45,Norwich_City,Home,16303,18804,Cameron Jerome,cameron-jerome,F,True,,,,2.0,,2.0,2.0,1.0,,,,,,,,1.0,3.0,1.0,,,,,,,,,,,9.0,,,,,,,,6.4,,,,,,,,,,,2.0,1.0,3.0,0,,6.0,1.0,,,
2015-16,6768333,20,45,Norwich_City,Home,17801,39472,Dieumerci Mbokani,dieumerci-mbokani,F,False,,,,10.0,,10.0,7.0,10.0,,,2.0,,,,,2.0,9.0,12.0,,,,,,,,,,,81.0,,,,,,,,6.3,,,2.0,,2.0,,,,,1.0,16.0,,16.0,2,,28.0,2.0,2.0,,
2015-16,6768203,21,45,Norwich_City,Away,16303,18804,Cameron Jerome,cameron-jerome,F,True,,,,1.0,1.0,2.0,,,1.0,,,,,,,,2.0,,,,2.0,,,,,,,,15.0,,,,,,,,6.4,,,,,,,,,,,1.0,1.0,2.0,0,,3.0,1.0,,,
2015-16,6768203,21,45,Norwich_City,Away,17801,39472,Dieumerci Mbokani,dieumerci-mbokani,F,False,,,,14.0,7.0,21.0,3.0,5.0,3.0,,,,2.0,,,4.0,11.0,8.0,,,,,,,,,1.0,,75.0,,,,,,,,6.5,,,,,1.0,5.0,,,,,21.0,9.0,30.0,0,,50.0,6.0,,3.0,
2015-16,6768194,22,45,Norwich_City,Away,16303,18804,Cameron Jerome,cameron-jerome,F,True,,,,2.0,2.0,4.0,2.0,1.0,,,,1.0,,,,1.0,5.0,1.0,,,2.0,,,,,,,,34.0,,,,,,,,6.4,,,,,,1.0,,,,,3.0,3.0,6.0,1,,10.0,,,,
2015-16,6768194,22,45,Norwich_City,Away,17801,39472,Dieumerci Mbokani,dieumerci-mbokani,F,False,,,,13.0,1.0,14.0,5.0,5.0,2.0,,1.0,,2.0,,,1.0,9.0,12.0,,,,,,,,,1.0,,90.0,1.0,,,,,,,6.8,,,1.0,,,4.0,1.0,,,3.0,19.0,2.0,20.0,2,2.0,37.0,3.0,3.0,3.0,
2015-16,6768204,23,45,Norwich_City,Home,9257,18981,Steven Naismith,steven-naismith,F,False,,,,16.0,6.0,22.0,4.0,2.0,3.0,,,,1.0,,,1.0,7.0,6.0,,,1.0,,1.0,,,,,,82.0,1.0,,,,1.0,,,7.4,,,,,,,,,,,23.0,7.0,30.0,1,1.0,38.0,1.0,4.0,,
2015-16,6768204,23,45,Norwich_City,Home,16303,18804,Cameron Jerome,cameron-jerome,F,True,,,,3.0,,3.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,8.0,,,,,,,,6.8,,,,,,,,,,,3.0,,3.0,0,,4.0,1.0,,,
2015-16,6768204,23,45,Norwich_City,Home,17801,39472,Dieumerci Mbokani,dieumerci-mbokani,F,False,,,2.0,14.0,3.0,17.0,9.0,10.0,6.0,,,,,,,3.0,15.0,18.0,,,2.0,,1.0,,,,1.0,,90.0,1.0,,,,,,,7.6,,,,,1.0,3.0,,,2.0,1.0,30.0,3.0,33.0,1,1.0,51.0,2.0,5.0,2.0,
2015-16,6768218,24,45,Norwich_City,Home,9257,18981,Steven Naismith,steven-naismith,F,False,,,1.0,9.0,9.0,18.0,1.0,3.0,3.0,,1.0,,,,,4.0,6.0,5.0,,,1.0,,,,,1.0,,,74.0,2.0,,,,,,,6.7,,,2.0,,,,,,1.0,2.0,14.0,11.0,25.0,4,1.0,41.0,,1.0,,
2015-16,6768218,24,45,Norwich_City,Home,16303,18804,Cameron Jerome,cameron-jerome,F,True,,,2.0,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,6.5,,,,,,,,,2.0,,6.0,2.0,8.0,0,,8.0,,,,
2015-16,6768218,24,45,Norwich_City,Home,17801,39472,Dieumerci Mbokani,dieumerci-mbokani,F,False,,,,9.0,1.0,10.0,5.0,7.0,1.0,,,,,,,4.0,12.0,11.0,,,2.0,,,,,,3.0,,90.0,1.0,,,,,,,6.7,,,,,,1.0,,,,1.0,16.0,2.0,18.0,1,,35.0,4.0,4.0,,
2015-16,6768225,25,45,Norwich_City,Away,9257,18981,Steven Naismith,steven-naismith,F,False,,,,22.0,7.0,29.0,1.0,1.0,4.0,1.0,,,,,,5.0,7.0,6.0,,,1.0,,,,,1.0,3.0,,80.0,,,,,,,,7.2,,,1.0,,,2.0,1.0,,1.0,1.0,32.0,10.0,41.0,1,2.0,55.0,,1.0,2.0,
2015-16,6768225,25,45,Norwich_City,Away,16303,18804,Cameron Jerome,cameron-jerome,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768225,25,45,Norwich_City,Away,17801,39472,Dieumerci Mbokani,dieumerci-mbokani,F,False,,,1.0,17.0,3.0,20.0,10.0,5.0,4.0,,,1.0,,,,1.0,15.0,7.0,,,3.0,,,,,,,,90.0,3.0,,,,,,,7.0,,,1.0,,,1.0,,,2.0,4.0,24.0,4.0,28.0,5,,41.0,3.0,2.0,,
2015-16,6768225,25,45,Norwich_City,Away,204336,106617,Patrick Bamford,patrick-bamford,F,True,,,,5.0,2.0,7.0,2.0,1.0,1.0,,,1.0,,,,2.0,5.0,2.0,,,1.0,,,,,,1.0,,34.0,,,,,,,,6.7,,,,,,,,,,,8.0,2.0,10.0,1,1.0,16.0,1.0,,,
2015-16,6768256,26,45,Norwich_City,Home,9257,18981,Steven Naismith,steven-naismith,F,False,,,,13.0,5.0,18.0,5.0,1.0,3.0,,,1.0,1.0,,,1.0,9.0,7.0,,,2.0,,,,,1.0,,,76.0,,,,,,,,6.6,,,1.0,,,1.0,1.0,,,1.0,21.0,9.0,29.0,2,3.0,44.0,1.0,3.0,,
2015-16,6768256,26,45,Norwich_City,Home,16303,18804,Cameron Jerome,cameron-jerome,F,False,,,,6.0,2.0,8.0,1.0,3.0,3.0,,,,,,,1.0,5.0,4.0,,,2.0,,,,,,,,84.0,,,,,,,,6.5,,,1.0,,,2.0,2.0,,,2.0,15.0,2.0,15.0,1,,23.0,,,1.0,
2015-16,6768256,26,45,Norwich_City,Home,17801,39472,Dieumerci Mbokani,dieumerci-mbokani,F,True,,,,6.0,,6.0,,2.0,,,,,,,,,,3.0,,,,,,,,,,,6.0,,,,,,,,6.8,,,,,1.0,1.0,,,,,6.0,,6.0,0,,8.0,,,1.0,
2015-16,6768256,26,45,Norwich_City,Home,204336,106617,Patrick Bamford,patrick-bamford,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768253,27,45,Norwich_City,Away,9257,18981,Steven Naismith,steven-naismith,F,False,,,,19.0,2.0,21.0,4.0,,6.0,,,,,,,1.0,6.0,1.0,,,2.0,,,,,,2.0,,82.0,,,,,,,,6.5,,,,,1.0,,,,,,23.0,3.0,26.0,0,1.0,35.0,4.0,,,
2015-16,6768253,27,45,Norwich_City,Away,16303,18804,Cameron Jerome,cameron-jerome,F,False,,,1.0,12.0,8.0,20.0,8.0,3.0,4.0,,1.0,2.0,1.0,,,3.0,12.0,6.0,,,,,,,,1.0,1.0,,89.0,,,,,,,,6.6,,,1.0,,1.0,1.0,1.0,,2.0,3.0,24.0,9.0,32.0,3,1.0,52.0,3.0,1.0,1.0,
2015-16,6768253,27,45,Norwich_City,Away,17801,39472,Dieumerci Mbokani,dieumerci-mbokani,F,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,,1.0,,1.0,,
2015-16,6768253,27,45,Norwich_City,Away,204336,106617,Patrick Bamford,patrick-bamford,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1,,1.0,,,,
2015-16,6768260,28,45,Norwich_City,Home,16303,18804,Cameron Jerome,cameron-jerome,F,False,,,1.0,11.0,3.0,14.0,2.0,3.0,1.0,,2.0,,,,,3.0,9.0,5.0,,,3.0,,,,1.0,1.0,,,90.0,1.0,,,,,,,6.5,,,4.0,,,2.0,1.0,,2.0,,20.0,4.0,23.0,5,,39.0,1.0,1.0,1.0,
2015-16,6768260,28,45,Norwich_City,Home,17801,39472,Dieumerci Mbokani,dieumerci-mbokani,F,True,,,,4.0,,4.0,2.0,3.0,,,,,,,,,3.0,3.0,,,1.0,,,,,,1.0,,30.0,,,,,,,,6.7,,,,,1.0,,,,,,7.0,,7.0,0,,8.0,,,,
2015-16,6768295,29,45,Norwich_City,Away,9257,18981,Steven Naismith,steven-naismith,F,False,,,,9.0,2.0,11.0,,1.0,2.0,,,,,,,2.0,6.0,5.0,,,2.0,,,,,,1.0,,64.0,,,,,,,,6.3,,,,,,2.0,1.0,,1.0,1.0,15.0,5.0,19.0,0,2.0,29.0,,2.0,,
2015-16,6768295,29,45,Norwich_City,Away,16303,18804,Cameron Jerome,cameron-jerome,F,False,,,,6.0,1.0,7.0,3.0,4.0,,,,,,,,,5.0,4.0,,,2.0,,,,,2.0,,,64.0,1.0,,,,,,,6.6,,,,,,1.0,,,,1.0,13.0,2.0,15.0,1,,23.0,2.0,,,
2015-16,6768295,29,45,Norwich_City,Away,17801,39472,Dieumerci Mbokani,dieumerci-mbokani,F,True,,,,5.0,,5.0,1.0,4.0,3.0,,,,,,,2.0,3.0,5.0,,,,,,,,,,,26.0,,,,,,,,6.6,,,1.0,,,,,,,,9.0,,9.0,1,,13.0,,1.0,,
2015-16,6768295,29,45,Norwich_City,Away,204336,106617,Patrick Bamford,patrick-bamford,F,True,,,,4.0,,4.0,1.0,1.0,1.0,,,,,,,,1.0,3.0,,,,,,,,,1.0,,26.0,1.0,,,,,,,7.1,,,1.0,,,2.0,,,,1.0,7.0,,7.0,2,,12.0,1.0,,2.0,
