season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352313,21,94,Brentford,Home,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,,,4.0,18.0,33.0,51.0,1.0,1.0,6.0,,,,2.0,,,,4.0,3.0,,,0.0114845,0.052,,1.0,,,,,,3.0,1.0,,90.0,,,,,,10.0,,7.2,,,1.0,,2.0,1.0,,,8.0,,24.0,37.0,61.0,1,1.0,72.0,,,1.0,1.0
2023-24,11352313,21,94,Brentford,Home,856260,183656,Josh Dasilva,josh-dasilva,M,True,,,,2.0,1.0,3.0,,,,,,,,,,3.0,5.0,2.0,,,0.00072203,,,2.0,,,,,,,,,11.0,,,,,,6.0,,6.4,,,,,,1.0,1.0,,,,4.0,1.0,4.0,0,1.0,12.0,1.0,,1.0,1.0
2023-24,11352313,21,94,Brentford,Home,892111,432160,Shandon Baptiste,shandon-baptiste,M,True,,,,4.0,2.0,6.0,,,2.0,,,,,,,,,1.0,,,0.00371828,,,,,,,,,,,,16.0,,,,,,3.0,,6.7,,,,,,1.0,,,1.0,,6.0,3.0,9.0,0,,12.0,,,1.0,
2023-24,11352313,21,94,Brentford,Home,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,False,,,,13.0,6.0,19.0,1.0,2.0,5.0,,,,4.0,,,,6.0,4.0,,,0.00924887,,,1.0,,,,,,2.0,,,74.0,,,,,,14.0,,6.4,,,,,,,1.0,,2.0,,24.0,9.0,32.0,0,,41.0,,2.0,,
2023-24,11352313,21,94,Brentford,Home,980649,450539,Myles Peart-Harris,myles-peart-harris,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352313,21,94,Brentford,Home,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2023-24,11352351,22,94,Brentford,Away,135256,128295,Christian Nørgaard,christian-nrgaard,M,False,,,3.0,17.0,13.0,30.0,,3.0,11.0,1.0,,,1.0,,,1.0,8.0,9.0,,,0.0375352,,,6.0,,,,,,7.0,1.0,,90.0,,,,,,11.0,,7.5,,,,,,,,,4.0,,23.0,14.0,37.0,0,3.0,61.0,2.0,3.0,,1.0
2023-24,11352351,22,94,Brentford,Away,799251,207283,Mathias Jensen,mathias-jensen,M,False,3.0,,2.0,7.0,8.0,12.0,,,6.0,1.0,,,3.0,,,,4.0,4.0,,,0.220351,,,,,,,,,3.0,2.0,1.0,57.0,,,,,,13.0,,7.3,,,,,1.0,2.0,5.0,,4.0,1.0,14.0,10.0,19.0,0,3.0,40.0,2.0,,1.0,2.0
2023-24,11352351,22,94,Brentford,Away,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,,,3.0,6.0,8.0,14.0,,1.0,5.0,,,,,,,,2.0,4.0,,,0.0083809,,,1.0,,,,,,2.0,,,88.0,,1.0,,,,8.0,,6.6,,,,,,1.0,1.0,,4.0,,10.0,9.0,18.0,0,1.0,30.0,2.0,2.0,,
2023-24,11352351,22,94,Brentford,Away,856260,183656,Josh Dasilva,josh-dasilva,M,True,1.0,,,6.0,,5.0,,,1.0,,,,,,,1.0,3.0,2.0,,,0.240729,,,,,,,,,,1.0,,12.0,,,,,,10.0,,6.6,,,,,,3.0,5.0,,,,13.0,,8.0,0,1.0,19.0,,,1.0,
2023-24,11352351,22,94,Brentford,Away,892111,432160,Shandon Baptiste,shandon-baptiste,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,0.00565676,0.1911,0.116,,,,,,,,,,11.0,1.0,,,,,,,6.8,,,,,1.0,,,,,,1.0,,1.0,1,,4.0,,,,
2023-24,11352351,22,94,Brentford,Away,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,True,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,11.0,,,,,,3.0,,6.6,,,,,1.0,,1.0,,,,3.0,,2.0,0,1.0,5.0,,,,1.0
2023-24,11352351,22,94,Brentford,Away,998841,494041,Ethan Brierley,ethan-brierley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352351,22,94,Brentford,Away,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,1.0,6.0,2.0,8.0,,,,,,,,,,,2.0,1.0,,,0.367621,,,1.0,,,,,,,,,33.0,,,,,,5.0,,6.5,,,,,,1.0,2.0,,2.0,,9.0,2.0,9.0,0,,15.0,1.0,1.0,,
2023-24,11352380,23,94,Brentford,Home,135256,128295,Christian Nørgaard,christian-nrgaard,M,False,,,1.0,5.0,12.0,17.0,1.0,2.0,7.0,,1.0,1.0,,,,1.0,3.0,5.0,,,0.00268237,0.2626,0.0949,,,,,,,2.0,,,90.0,1.0,,,,,11.0,,6.5,,,1.0,,3.0,1.0,,,2.0,,10.0,15.0,25.0,3,2.0,42.0,1.0,1.0,,1.0
2023-24,11352380,23,94,Brentford,Home,799251,207283,Mathias Jensen,mathias-jensen,M,False,2.0,,2.0,9.0,8.0,15.0,,,3.0,,,,4.0,,,,5.0,,,,0.159237,,,,,,,,,,1.0,,77.0,,1.0,,,,13.0,,6.2,,,,,,1.0,3.0,,6.0,,16.0,10.0,23.0,0,,32.0,,,,
2023-24,11352380,23,94,Brentford,Home,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,,,,4.0,11.0,15.0,1.0,,10.0,,,,1.0,,,1.0,3.0,3.0,,1.0,0.00676936,,,,,,,,,,,,76.0,,1.0,,,,8.0,,6.3,,,,,1.0,,,,2.0,,5.0,15.0,20.0,0,2.0,29.0,1.0,1.0,,2.0
2023-24,11352380,23,94,Brentford,Home,892111,432160,Shandon Baptiste,shandon-baptiste,M,True,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,3.6e-07,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,,2.0,,,,
2023-24,11352380,23,94,Brentford,Home,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,True,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,2.0,,,0.0362754,,,,,,,,,,1.0,,13.0,,,,,,4.0,,6.8,,,,,,,2.0,,2.0,,4.0,2.0,4.0,0,1.0,7.0,,,,1.0
2023-24,11352380,23,94,Brentford,Home,998841,494041,Ethan Brierley,ethan-brierley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352380,23,94,Brentford,Home,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,1.0,1.0,3.0,4.0,,,,,,,,,,,,,,,0.00037237,,,,,,,,,,,,14.0,,,,,,1.0,,6.6,,,,,,,1.0,,1.0,,2.0,3.0,4.0,0,,5.0,,,,
2023-24,11352446,24,94,Brentford,Away,135256,128295,Christian Nørgaard,christian-nrgaard,M,False,,,1.0,8.0,11.0,19.0,,2.0,5.0,1.0,,,3.0,,,,4.0,8.0,,,0.012278,0.7029,0.4902,1.0,,1.0,,,,2.0,1.0,,85.0,1.0,,,,,9.0,,7.6,,,,,1.0,,,,2.0,,10.0,15.0,25.0,1,5.0,42.0,3.0,1.0,,2.0
2023-24,11352446,24,94,Brentford,Away,548050,205836,Saman Ghoddos,saman-ghoddos,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352446,24,94,Brentford,Away,799251,207283,Mathias Jensen,mathias-jensen,M,False,,,4.0,9.0,2.0,11.0,,,2.0,,,,6.0,,,,7.0,2.0,,,0.0142255,0.0166,,1.0,,,,,,,,,69.0,,,,,,10.0,,6.4,,,1.0,,1.0,,1.0,,5.0,,14.0,5.0,18.0,1,1.0,27.0,1.0,1.0,,
2023-24,11352446,24,94,Brentford,Away,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,,,1.0,8.0,8.0,16.0,,1.0,4.0,1.0,,,1.0,,,1.0,4.0,3.0,,,0.125003,,,1.0,1.0,,,,,1.0,1.0,,85.0,,1.0,,,,12.0,,7.1,,,,,2.0,1.0,,,1.0,,16.0,9.0,25.0,0,1.0,36.0,1.0,1.0,,
2023-24,11352446,24,94,Brentford,Away,892111,432160,Shandon Baptiste,shandon-baptiste,M,True,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,0.00034945,,,,,,,,,,,,13.0,,,,,,2.0,,6.3,,,,,,1.0,,,,,2.0,,2.0,0,,4.0,,,,
2023-24,11352446,24,94,Brentford,Away,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352446,24,94,Brentford,Away,998841,494041,Ethan Brierley,ethan-brierley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352446,24,94,Brentford,Away,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,0.00288382,,,,,,,,,,,,21.0,,,,,,5.0,,6.5,,,,,,,,,3.0,,5.0,1.0,6.0,0,,7.0,,,,
2023-24,11352450,25,94,Brentford,Home,135256,128295,Christian Nørgaard,christian-nrgaard,M,False,,,1.0,12.0,8.0,20.0,,,4.0,,,,2.0,,,,2.0,,,,0.105927,0.0501,,,,,,,,3.0,3.0,,63.0,,,,,,6.0,,6.9,,,1.0,,,,,,2.0,,17.0,9.0,26.0,1,,35.0,,,,
2023-24,11352450,25,94,Brentford,Home,548050,205836,Saman Ghoddos,saman-ghoddos,M,True,,,,,,,,,,,,,,,,,1.0,1.0,,,1.19e-06,,,,,,,,,,,,13.0,,,,,,4.0,,6.5,,,,,,1.0,1.0,,,,3.0,,2.0,0,,6.0,,1.0,,
2023-24,11352450,25,94,Brentford,Home,799251,207283,Mathias Jensen,mathias-jensen,M,False,,,5.0,13.0,11.0,24.0,,,5.0,,,,2.0,,,1.0,4.0,2.0,,,0.0935061,0.007,,,,,,,,,2.0,,74.0,,,,,,9.0,,6.7,,,1.0,,1.0,2.0,1.0,,7.0,,17.0,12.0,28.0,1,,40.0,,1.0,1.0,
2023-24,11352450,25,94,Brentford,Home,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,,,,14.0,9.0,23.0,1.0,1.0,3.0,,,,,,,,1.0,5.0,,,0.00745275,0.036,,,,,,,,1.0,,,90.0,,,,,,8.0,,6.7,,,1.0,,,,,,1.0,,21.0,10.0,31.0,1,3.0,39.0,,1.0,,2.0
2023-24,11352450,25,94,Brentford,Home,885864,428580,Frank Onyeka,frank-onyeka,M,True,,,1.0,3.0,5.0,8.0,1.0,,5.0,,,,1.0,,,2.0,6.0,4.0,,,0.00977292,,,1.0,,,,,,,,,27.0,,,,,,7.0,,6.1,,,,,,2.0,,,1.0,,4.0,6.0,10.0,0,1.0,22.0,1.0,2.0,1.0,
2023-24,11352450,25,94,Brentford,Home,892111,432160,Shandon Baptiste,shandon-baptiste,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352450,25,94,Brentford,Home,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,True,1.0,,,2.0,1.0,2.0,,,2.0,1.0,,,1.0,,,,1.0,2.0,,,0.143144,,,,,,,,,2.0,1.0,,16.0,,,,,,4.0,,7.0,,,,,,,2.0,,1.0,,6.0,1.0,5.0,0,2.0,12.0,,,,1.0
2023-24,11352450,25,94,Brentford,Home,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352521,26,94,Brentford,Away,135256,128295,Christian Nørgaard,christian-nrgaard,M,False,1.0,,2.0,41.0,25.0,65.0,4.0,1.0,4.0,,,1.0,3.0,,,,7.0,7.0,,,0.0671613,0.0769,,,,,,,,1.0,,,90.0,,,,,,10.0,,7.0,,,,,2.0,,2.0,,2.0,,43.0,30.0,71.0,1,5.0,91.0,2.0,1.0,,3.0
2023-24,11352521,26,94,Brentford,Away,548050,205836,Saman Ghoddos,saman-ghoddos,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352521,26,94,Brentford,Away,799251,207283,Mathias Jensen,mathias-jensen,M,False,,,2.0,18.0,19.0,37.0,2.0,,3.0,,,1.0,2.0,,,,4.0,2.0,,,0.0240926,0.0204,,,,,,,,,,,77.0,,,,,,13.0,,6.6,,,,,2.0,1.0,7.0,,2.0,,29.0,20.0,42.0,1,1.0,62.0,,,1.0,1.0
2023-24,11352521,26,94,Brentford,Away,814873,204580,Vitaly Janelt,vitaly-janelt,M,True,1.0,,,13.0,4.0,16.0,,,,,,,,,,,,,,,0.02719,,,,,,,,,,,,16.0,,,,,,3.0,,6.6,,,,,,,1.0,,1.0,,15.0,4.0,18.0,0,,21.0,1.0,,,
2023-24,11352521,26,94,Brentford,Away,885864,428580,Frank Onyeka,frank-onyeka,M,False,,,,12.0,5.0,17.0,2.0,,5.0,,,,,,,1.0,7.0,7.0,,,0.0109598,0.104,0.3647,2.0,,,,,,,2.0,,74.0,1.0,,,,,9.0,,6.7,,,,,1.0,3.0,1.0,,,,13.0,6.0,18.0,1,6.0,37.0,4.0,,1.0,4.0
2023-24,11352521,26,94,Brentford,Away,892111,432160,Shandon Baptiste,shandon-baptiste,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352521,26,94,Brentford,Away,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,True,,,,10.0,3.0,13.0,,,2.0,,,,,,,2.0,2.0,1.0,,,0.0540042,0.0365,0.0917,,1.0,,,,,,2.0,,13.0,1.0,,,,,8.0,,7.3,,,,,,,2.0,,,,15.0,3.0,16.0,1,1.0,23.0,,,,1.0
2023-24,11352521,26,94,Brentford,Away,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352530,27,94,Brentford,Home,135256,128295,Christian Nørgaard,christian-nrgaard,M,False,,,2.0,23.0,12.0,35.0,2.0,1.0,10.0,,,,4.0,,,1.0,7.0,5.0,,,0.0141574,,,,,,,,,6.0,1.0,,90.0,,,,,,16.0,,7.3,,,,,3.0,,1.0,,3.0,,31.0,15.0,45.0,0,4.0,73.0,,,,3.0
2023-24,11352530,27,94,Brentford,Home,548050,205836,Saman Ghoddos,saman-ghoddos,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352530,27,94,Brentford,Home,799251,207283,Mathias Jensen,mathias-jensen,M,True,,,,4.0,1.0,5.0,,,2.0,,,,,,,,1.0,2.0,,,0.00075036,,,,,,,,,,,,13.0,,,,,,5.0,,6.6,,,,,,1.0,,,1.0,,6.0,2.0,8.0,0,2.0,15.0,1.0,,,2.0
2023-24,11352530,27,94,Brentford,Home,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,,,1.0,12.0,1.0,13.0,,,2.0,,,,,,,1.0,2.0,1.0,,,0.00877877,0.1202,0.2563,,,,,,1.0,1.0,,,87.0,1.0,,,,,8.0,,6.6,,,1.0,,1.0,1.0,1.0,,2.0,,15.0,3.0,17.0,2,1.0,29.0,1.0,,,
2023-24,11352530,27,94,Brentford,Home,885864,428580,Frank Onyeka,frank-onyeka,M,False,1.0,,,7.0,7.0,13.0,,,5.0,,,,,,,,6.0,3.0,,,0.0721729,0.0874,0.0227,2.0,1.0,,,,,2.0,1.0,,77.0,1.0,,,,,9.0,,6.7,,,,,,5.0,1.0,,1.0,,10.0,8.0,17.0,1,2.0,31.0,1.0,,1.0,1.0
2023-24,11352530,27,94,Brentford,Home,892111,432160,Shandon Baptiste,shandon-baptiste,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352530,27,94,Brentford,Home,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352530,27,94,Brentford,Home,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,,3.0,,3.0,,,1.0,,,,,,,,,,,,0.00474655,,,,,,,,,,,,9.0,,1.0,,,,2.0,,6.7,,,,,,,,,,,4.0,,4.0,0,,10.0,1.0,,,
2023-24,11352572,28,94,Brentford,Away,135256,128295,Christian Nørgaard,christian-nrgaard,M,False,,,,1.0,3.0,4.0,,1.0,,,,,2.0,,,,2.0,1.0,,,0.00018296,0.048,0.0168,,,,,,,1.0,,,34.0,1.0,,,,,3.0,,6.5,,,,,,,,,,,2.0,4.0,6.0,1,,9.0,1.0,,,
2023-24,11352572,28,94,Brentford,Away,548050,205836,Saman Ghoddos,saman-ghoddos,M,True,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,10.0,,,,,,,,6.3,,,,,,,,,,,,,,0,,,,,,
2023-24,11352572,28,94,Brentford,Away,799251,207283,Mathias Jensen,mathias-jensen,M,True,1.0,,2.0,7.0,1.0,7.0,,,3.0,,,,1.0,,,,1.0,,,,0.02765,,,,,,,,,1.0,1.0,,56.0,,1.0,,,,15.0,,6.5,,,,,,,3.0,,8.0,,19.0,3.0,19.0,0,,29.0,,,,
2023-24,11352572,28,94,Brentford,Away,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,1.0,,4.0,7.0,10.0,16.0,2.0,1.0,2.0,,,,,1.0,,,3.0,5.0,,,0.0550478,0.0532,,1.0,,,,,,1.0,2.0,,89.0,,1.0,,,,7.0,,7.5,,,1.0,,1.0,,2.0,,6.0,1.0,12.0,12.0,22.0,1,4.0,34.0,,,,1.0
2023-24,11352572,28,94,Brentford,Away,885864,428580,Frank Onyeka,frank-onyeka,M,False,,,,2.0,4.0,6.0,3.0,,3.0,,,,,,,,5.0,4.0,,,0.00071075,,,1.0,,,,,,1.0,,,78.0,,1.0,,,,9.0,,6.3,,,,,,1.0,,,2.0,,4.0,6.0,10.0,0,,22.0,4.0,4.0,,
2023-24,11352572,28,94,Brentford,Away,892111,432160,Shandon Baptiste,shandon-baptiste,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352572,28,94,Brentford,Away,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,True,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,10.0,,,,,,,,6.3,,,,,,,,,,,,,,0,,,,,,
2023-24,11352572,28,94,Brentford,Away,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,2.0,1.0,,,0.00015758,,,,,,,,,,,,12.0,,,,,,4.0,,6.3,,,,,,,,,,,4.0,1.0,5.0,0,,5.0,,,,
2023-24,11352599,29,94,Brentford,Away,548050,205836,Saman Ghoddos,saman-ghoddos,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352599,29,94,Brentford,Away,799251,207283,Mathias Jensen,mathias-jensen,M,False,2.0,,1.0,5.0,10.0,13.0,,2.0,5.0,,,,3.0,,,1.0,7.0,13.0,,,0.0767691,,,2.0,,,,,,1.0,2.0,,79.0,,1.0,,,,12.0,,7.3,,,,,2.0,3.0,5.0,,2.0,,9.0,13.0,17.0,0,8.0,46.0,1.0,1.0,2.0,4.0
2023-24,11352599,29,94,Brentford,Away,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,1.0,,2.0,5.0,13.0,17.0,,1.0,4.0,,,,,,,,3.0,1.0,,,0.0296055,,,3.0,,,,,,2.0,,,80.0,,,,,,9.0,,6.5,,,,,2.0,,1.0,,4.0,,9.0,18.0,26.0,0,,34.0,,,,
2023-24,11352599,29,94,Brentford,Away,885864,428580,Frank Onyeka,frank-onyeka,M,False,,,2.0,2.0,4.0,6.0,1.0,,4.0,,,,1.0,,,,3.0,2.0,,,0.0016263,,,1.0,,,,,,2.0,,,59.0,,,,,,5.0,,6.7,,,,,2.0,,1.0,,4.0,1.0,6.0,5.0,10.0,0,1.0,18.0,,1.0,,1.0
2023-24,11352599,29,94,Brentford,Away,892111,432160,Shandon Baptiste,shandon-baptiste,M,True,2.0,,,3.0,2.0,3.0,2.0,,,1.0,,,,,,,4.0,,,,0.0764306,,,1.0,1.0,,,,,,2.0,,10.0,,,,,,2.0,,7.0,,,,,,1.0,3.0,,,,4.0,2.0,3.0,0,,8.0,,,,
2023-24,11352599,29,94,Brentford,Away,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352599,29,94,Brentford,Away,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,,5.0,4.0,9.0,2.0,1.0,3.0,,,,,,,,3.0,4.0,,,0.00205378,,,,,,,,,2.0,,,31.0,,,,,,8.0,,6.7,,,,,,2.0,2.0,,,,10.0,5.0,13.0,0,2.0,24.0,1.0,,1.0,1.0
2023-24,11352614,30,94,Brentford,Home,548050,205836,Saman Ghoddos,saman-ghoddos,M,True,,,,2.0,,2.0,,,2.0,,,,,,,,,2.0,,,0.103671,,,,,,,,,,,,17.0,,,,,,5.0,,6.6,,,,,,,1.0,,,,5.0,1.0,5.0,0,1.0,10.0,1.0,1.0,,
2023-24,11352614,30,94,Brentford,Home,799251,207283,Mathias Jensen,mathias-jensen,M,False,6.0,,4.0,27.0,10.0,31.0,,,7.0,1.0,,,2.0,,,2.0,5.0,4.0,,,0.366573,,,,,,,,,2.0,6.0,,90.0,,,,,,21.0,,8.0,,,,,1.0,3.0,13.0,,4.0,,36.0,14.0,37.0,0,2.0,71.0,1.0,,2.0,2.0
2023-24,11352614,30,94,Brentford,Home,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,2.0,,2.0,25.0,16.0,39.0,,3.0,10.0,,,1.0,1.0,,,1.0,3.0,11.0,,,0.234892,0.1109,,1.0,,,,,,2.0,3.0,,90.0,,,,,,18.0,,8.3,,,2.0,,2.0,1.0,5.0,,5.0,,38.0,19.0,52.0,3,5.0,83.0,1.0,2.0,1.0,4.0
2023-24,11352614,30,94,Brentford,Home,885864,428580,Frank Onyeka,frank-onyeka,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352614,30,94,Brentford,Home,892111,432160,Shandon Baptiste,shandon-baptiste,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352614,30,94,Brentford,Home,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,True,,,3.0,4.0,3.0,7.0,,3.0,2.0,,,,,,,,,3.0,,,0.0229095,,,,,,,,,,,,19.0,,,,,,9.0,,6.8,,,,,1.0,,,,3.0,,12.0,4.0,16.0,0,,19.0,,,,
2023-24,11352614,30,94,Brentford,Home,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,False,1.0,,1.0,10.0,5.0,14.0,1.0,,2.0,,,2.0,1.0,,,1.0,4.0,,,,0.0362368,0.2275,0.4216,,,,,,,1.0,,,71.0,1.0,,,,,16.0,,6.8,,,,,1.0,1.0,2.0,,3.0,,22.0,6.0,26.0,3,,44.0,1.0,,,
2023-24,11352614,30,94,Brentford,Home,1177007,591357,Ryan Trevitt,ryan-trevitt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352325,31,94,Brentford,Home,548050,205836,Saman Ghoddos,saman-ghoddos,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352325,31,94,Brentford,Home,799251,207283,Mathias Jensen,mathias-jensen,M,False,1.0,,1.0,16.0,16.0,31.0,2.0,,5.0,,,,3.0,,,,8.0,4.0,,,0.0881399,,,2.0,,,,,,1.0,,,86.0,,,,,,11.0,,6.7,,,,,,3.0,1.0,,3.0,,22.0,18.0,39.0,0,1.0,53.0,,1.0,2.0,1.0
2023-24,11352325,31,94,Brentford,Home,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,1.0,,2.0,17.0,16.0,32.0,1.0,,4.0,,,,2.0,,,,4.0,6.0,,,0.0621269,,,1.0,,,,,,3.0,,,90.0,,1.0,,,,5.0,,7.5,,,,,2.0,,3.0,,2.0,,19.0,18.0,34.0,0,4.0,51.0,,2.0,,3.0
2023-24,11352325,31,94,Brentford,Home,885864,428580,Frank Onyeka,frank-onyeka,M,True,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,8.0,,,,,,1.0,,6.4,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2023-24,11352325,31,94,Brentford,Home,892111,432160,Shandon Baptiste,shandon-baptiste,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352325,31,94,Brentford,Home,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,True,,,2.0,7.0,1.0,8.0,,,3.0,,,,,,,,,3.0,,,0.00605276,,,,,,,,,1.0,,,26.0,,,,,,2.0,,7.0,,,,,,,1.0,,2.0,,8.0,2.0,9.0,0,3.0,14.0,,,,2.0
2023-24,11352325,31,94,Brentford,Home,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,False,,,,9.0,9.0,18.0,,1.0,6.0,,,,1.0,,,3.0,4.0,4.0,,,0.093485,,,1.0,,,,,,,,,64.0,,1.0,,,,12.0,,6.6,,,,,,1.0,1.0,,,,12.0,12.0,23.0,0,2.0,36.0,3.0,,1.0,1.0
