season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,fouls,goalAssist,goals,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyMiss,possessionLostCtrl,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,wasFouled,wonContest,wonTackle
2009-10,1062648,19,88,Hull_City,Home,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,7.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062648,19,88,Hull_City,Home,82566,76357,Tom Cairney,tom-cairney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062656,20,88,Hull_City,Away,809,1600,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062656,20,88,Hull_City,Away,1156,1019,Kevin Kilbane,kevin-kilbane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062656,20,88,Hull_City,Away,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,36.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062656,20,88,Hull_City,Away,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,0.0,2.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062656,20,88,Hull_City,Away,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,75.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062656,20,88,Hull_City,Away,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,15.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1280321,21,88,Hull_City,Home,809,1600,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1280321,21,88,Hull_City,Home,1156,1019,Kevin Kilbane,kevin-kilbane,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1280321,21,88,Hull_City,Home,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1280321,21,88,Hull_City,Home,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,1.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1280321,21,88,Hull_City,Home,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1280321,21,88,Hull_City,Home,82566,76357,Tom Cairney,tom-cairney,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062682,22,88,Hull_City,Away,809,1600,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062682,22,88,Hull_City,Away,1156,1019,Kevin Kilbane,kevin-kilbane,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,25.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062682,22,88,Hull_City,Away,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,65.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062682,22,88,Hull_City,Away,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062682,22,88,Hull_City,Away,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,75.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062682,22,88,Hull_City,Away,82566,76357,Tom Cairney,tom-cairney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062685,23,88,Hull_City,Away,809,1600,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062685,23,88,Hull_City,Away,1156,1019,Kevin Kilbane,kevin-kilbane,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,16.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062685,23,88,Hull_City,Away,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,57.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062685,23,88,Hull_City,Away,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062685,23,88,Hull_City,Away,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,74.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062685,23,88,Hull_City,Away,82566,76357,Tom Cairney,tom-cairney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062698,24,88,Hull_City,Home,809,1600,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062698,24,88,Hull_City,Home,1156,1019,Kevin Kilbane,kevin-kilbane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062698,24,88,Hull_City,Home,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062698,24,88,Hull_City,Home,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,0.0,1.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062698,24,88,Hull_City,Home,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062698,24,88,Hull_City,Home,82566,76357,Tom Cairney,tom-cairney,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062708,25,88,Hull_City,Home,809,1600,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,0.0,1.0,,,81.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062708,25,88,Hull_City,Home,1156,1019,Kevin Kilbane,kevin-kilbane,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,7.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062708,25,88,Hull_City,Home,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062708,25,88,Hull_City,Home,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062708,25,88,Hull_City,Home,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,9.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062708,25,88,Hull_City,Home,82566,76357,Tom Cairney,tom-cairney,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062721,26,88,Hull_City,Away,809,1600,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,40.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062721,26,88,Hull_City,Away,1156,1019,Kevin Kilbane,kevin-kilbane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062721,26,88,Hull_City,Away,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062721,26,88,Hull_City,Away,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062721,26,88,Hull_City,Away,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,46.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062721,26,88,Hull_City,Away,82566,76357,Tom Cairney,tom-cairney,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062731,27,88,Hull_City,Away,809,1600,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062731,27,88,Hull_City,Away,1156,1019,Kevin Kilbane,kevin-kilbane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062731,27,88,Hull_City,Away,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,26.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062731,27,88,Hull_City,Away,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,64.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062731,27,88,Hull_City,Away,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,26.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062731,27,88,Hull_City,Away,82566,76357,Tom Cairney,tom-cairney,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,64.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062738,28,88,Hull_City,Home,809,1600,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062738,28,88,Hull_City,Home,1156,1019,Kevin Kilbane,kevin-kilbane,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,84.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062738,28,88,Hull_City,Home,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062738,28,88,Hull_City,Home,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,6.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062738,28,88,Hull_City,Home,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,20.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062738,28,88,Hull_City,Home,82566,76357,Tom Cairney,tom-cairney,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,70.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062747,29,88,Hull_City,Away,809,1600,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062747,29,88,Hull_City,Away,1156,1019,Kevin Kilbane,kevin-kilbane,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062747,29,88,Hull_City,Away,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,60.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062747,29,88,Hull_City,Away,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062747,29,88,Hull_City,Away,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,30.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062747,29,88,Hull_City,Away,82566,76357,Tom Cairney,tom-cairney,M,False,,,,,,,,,,,,,,,,0.0,1.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062758,30,88,Hull_City,Home,809,1600,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,45.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062758,30,88,Hull_City,Home,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062758,30,88,Hull_City,Home,1156,1019,Kevin Kilbane,kevin-kilbane,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,8.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062758,30,88,Hull_City,Home,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062758,30,88,Hull_City,Home,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062770,31,88,Hull_City,Away,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062770,31,88,Hull_City,Away,1156,1019,Kevin Kilbane,kevin-kilbane,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062770,31,88,Hull_City,Away,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,24.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062778,32,88,Hull_City,Home,809,1600,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062778,32,88,Hull_City,Home,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,1.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062778,32,88,Hull_City,Home,1156,1019,Kevin Kilbane,kevin-kilbane,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062778,32,88,Hull_City,Home,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062778,32,88,Hull_City,Home,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,6.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062778,32,88,Hull_City,Home,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062778,32,88,Hull_City,Home,82566,76357,Tom Cairney,tom-cairney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062792,33,88,Hull_City,Away,809,1600,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062792,33,88,Hull_City,Away,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,58.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062792,33,88,Hull_City,Away,1156,1019,Kevin Kilbane,kevin-kilbane,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062792,33,88,Hull_City,Away,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062792,33,88,Hull_City,Away,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062792,33,88,Hull_City,Away,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,32.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062797,34,88,Hull_City,Home,809,1600,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062797,34,88,Hull_City,Home,1156,1019,Kevin Kilbane,kevin-kilbane,M,False,,,,,,,,,,,,,,,,0.0,1.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062797,34,88,Hull_City,Home,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,39.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062797,34,88,Hull_City,Home,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,23.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062804,35,88,Hull_City,Away,809,1600,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062804,35,88,Hull_City,Away,940,15982,Dean Marney,dean-marney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062804,35,88,Hull_City,Away,1156,1019,Kevin Kilbane,kevin-kilbane,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062804,35,88,Hull_City,Away,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062804,35,88,Hull_City,Away,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062804,35,88,Hull_City,Away,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062804,35,88,Hull_City,Away,82566,76357,Tom Cairney,tom-cairney,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062820,36,88,Hull_City,Home,809,1600,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,75.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062820,36,88,Hull_City,Home,1156,1019,Kevin Kilbane,kevin-kilbane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062820,36,88,Hull_City,Home,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,62.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062820,36,88,Hull_City,Home,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062820,36,88,Hull_City,Home,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062820,36,88,Hull_City,Home,82566,76357,Tom Cairney,tom-cairney,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,44.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062833,37,88,Hull_City,Away,809,1600,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,1.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062833,37,88,Hull_City,Away,1156,1019,Kevin Kilbane,kevin-kilbane,M,False,,,,,,,,,,,,,,,,1.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062833,37,88,Hull_City,Away,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062833,37,88,Hull_City,Away,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062833,37,88,Hull_City,Away,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062833,37,88,Hull_City,Away,31218,44711,Will Atkinson,will-atkinson,M,False,,,,,,,,,,,,,,,,0.0,1.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062833,37,88,Hull_City,Away,82566,76357,Tom Cairney,tom-cairney,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062840,38,88,Hull_City,Home,809,1600,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062840,38,88,Hull_City,Home,1156,1019,Kevin Kilbane,kevin-kilbane,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,76.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062840,38,88,Hull_City,Home,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062840,38,88,Hull_City,Home,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062840,38,88,Hull_City,Home,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,14.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062840,38,88,Hull_City,Home,31218,44711,Will Atkinson,will-atkinson,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062840,38,88,Hull_City,Home,82566,76357,Tom Cairney,tom-cairney,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
