season,matchId,gameweek,team_id,team,venue,playerId,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,totalShots
2010-11,1379868,11,8,Chelsea,Away,20963,Daniel Sturridge,daniel-sturridge,F,True,0.0,0.0,14.0,0.0,,0.0
2010-11,1379869,11,39,Wolverhampton_Wanderers,Away,9216,Steven Fletcher,steven-fletcher,F,True,,,,,,
2010-11,1379869,11,39,Wolverhampton_Wanderers,Away,9684,Sylvan Ebanks-Blake,sylvan-ebanks-blake,F,True,0.0,1.0,26.0,0.0,,0.0
2010-11,1379869,11,39,Wolverhampton_Wanderers,Away,10481,Kevin Doyle,kevin-doyle,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379869,11,1,Manchester_United,Home,34312,Javier Hernández,javier-hernandez,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379869,11,1,Manchester_United,Home,50130,Federico Macheda,federico-macheda,F,True,0.0,0.0,16.0,0.0,,0.0
2010-11,1379870,11,56,Sunderland,Home,829,Boudewijn Zenden,boudewijn-zenden,F,True,0.0,0.0,15.0,0.0,,0.0
2010-11,1379870,11,110,Stoke_City,Away,10493,Kenwyne Jones,kenwyne-jones,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379870,11,56,Sunderland,Home,17936,Asamoah Gyan,asamoah-gyan,F,False,0.0,2.0,90.0,0.0,,0.0
2010-11,1379870,11,110,Stoke_City,Away,18169,Ricardo Fuller,ricardo-fuller,F,True,0.0,0.0,32.0,0.0,,0.0
2010-11,1379870,11,110,Stoke_City,Away,19524,Jonathan Walters,jonathan-walters,F,False,0.0,0.0,58.0,0.0,,0.0
2010-11,1379870,11,56,Sunderland,Home,33902,Danny Welbeck,danny-welbeck,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379871,11,43,Manchester_City,Away,834,Adam Johnson,adam-johnson,F,True,0.0,0.0,22.0,0.0,,0.0
2010-11,1379871,11,43,Manchester_City,Away,3094,Emmanuel Adebayor,emmanuel-adebayor,F,True,,,,,,
2010-11,1379871,11,35,West_Bromwich_Albion,Home,3596,Peter Odemwingie,peter-odemwingie,F,True,0.0,0.0,30.0,0.0,,0.0
2010-11,1379871,11,43,Manchester_City,Away,9643,Shaun Wright-Phillips,shaun-wright-phillips,F,True,,,,,,
2010-11,1379871,11,35,West_Bromwich_Albion,Home,9683,Ishmael Miller,ishmael-miller,F,True,0.0,0.0,10.0,0.0,,0.0
2010-11,1379871,11,35,West_Bromwich_Albion,Home,9993,Marc-Antoine Fortune,marc-antoine-fortune,F,False,0.0,0.0,60.0,0.0,,0.0
2010-11,1379871,11,35,West_Bromwich_Albion,Home,10021,Giles Barnes,giles-barnes,F,True,0.0,0.0,30.0,0.0,,0.0
2010-11,1379871,11,43,Manchester_City,Away,11384,Carlos Tévez,carlos-tevez,F,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379871,11,35,West_Bromwich_Albion,Home,13158,Simon Cox,simon-cox,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379871,11,43,Manchester_City,Away,25530,Mario Balotelli,mario-balotelli,F,False,0.0,2.0,63.0,0.0,,0.0
2010-11,1379872,12,41,Birmingham_City,Away,620,Matt Derbyshire,matt-derbyshire,F,True,,,,,,
2010-11,1379872,12,41,Birmingham_City,Away,920,Kevin Phillips,kevin-phillips,F,True,,,,,,
2010-11,1379872,12,110,Stoke_City,Home,1223,Eiður Smári Gudjohnsen,eidur-smari-gudjohnsen,F,True,,,,,,
2010-11,1379872,12,110,Stoke_City,Home,10493,Kenwyne Jones,kenwyne-jones,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379872,12,41,Birmingham_City,Away,11203,Nikola Žigić,nikola-zigic,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379872,12,41,Birmingham_City,Away,16303,Cameron Jerome,cameron-jerome,F,False,1.0,1.0,90.0,0.0,,0.0
2010-11,1379872,12,110,Stoke_City,Home,18169,Ricardo Fuller,ricardo-fuller,F,False,1.0,1.0,90.0,0.0,,0.0
2010-11,1379872,12,110,Stoke_City,Home,19524,Jonathan Walters,jonathan-walters,F,True,0.0,0.0,1.0,0.0,,0.0
2010-11,1379873,12,56,Sunderland,Away,829,Boudewijn Zenden,boudewijn-zenden,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379873,12,6,Tottenham_Hotspur,Home,917,Peter Crouch,peter-crouch,F,True,1.0,0.0,44.0,0.0,,0.0
2010-11,1379873,12,6,Tottenham_Hotspur,Home,10936,Roman Pavlyuchenko,roman-pavlyuchenko,F,False,0.0,0.0,46.0,0.0,,0.0
2010-11,1379873,12,6,Tottenham_Hotspur,Home,15354,Gareth Bale,gareth-bale,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379873,12,56,Sunderland,Away,17936,Asamoah Gyan,asamoah-gyan,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379873,12,56,Sunderland,Away,33902,Danny Welbeck,danny-welbeck,F,True,1.0,0.0,44.0,0.0,,0.0
2010-11,1379874,12,21,West_Ham_United,Home,671,Luís Boa Morte,luis-boa-morte,F,False,0.0,0.0,54.0,0.0,,0.0
2010-11,1379874,12,21,West_Ham_United,Home,3531,Frederic Piquionne,frederic-piquionne,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379874,12,35,West_Bromwich_Albion,Away,3596,Peter Odemwingie,peter-odemwingie,F,False,0.0,1.0,88.0,0.0,,0.0
2010-11,1379874,12,21,West_Ham_United,Home,6265,Benni McCarthy,benni-mccarthy,F,True,0.0,0.0,2.0,0.0,,0.0
2010-11,1379874,12,21,West_Ham_United,Home,9644,Carlton Cole,carlton-cole,F,False,0.0,0.0,76.0,0.0,,0.0
2010-11,1379874,12,35,West_Bromwich_Albion,Away,9993,Marc-Antoine Fortune,marc-antoine-fortune,F,True,0.0,0.0,2.0,0.0,,0.0
2010-11,1379874,12,35,West_Bromwich_Albion,Away,10021,Giles Barnes,giles-barnes,F,True,0.0,0.0,15.0,0.0,,0.0
2010-11,1379874,12,21,West_Ham_United,Home,12622,Victor Obinna,victor-obinna,F,True,0.0,0.0,14.0,0.0,,0.0
2010-11,1379874,12,35,West_Bromwich_Albion,Away,13158,Simon Cox,simon-cox,F,True,0.0,0.0,23.0,0.0,,0.0
2010-11,1379875,12,14,Liverpool,Away,2436,Fernando Torres,fernando-torres,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379875,12,14,Liverpool,Away,3401,Maxi Rodríguez,maxi-rodriguez,F,False,0.0,0.0,80.0,0.0,,0.0
2010-11,1379875,12,14,Liverpool,Away,13329,Milan Jovanović,milan-jovanovic,F,True,,,,,,
2010-11,1379875,12,111,Wigan_Athletic,Home,15668,Hugo Rodallega,hugo-rodallega,F,False,0.0,1.0,86.0,0.0,,0.0
2010-11,1379875,12,14,Liverpool,Away,16582,David N'Gog,david-ngog,F,True,,,,,,
2010-11,1379875,12,111,Wigan_Athletic,Home,18294,Franco Di Santo,franco-di-santo,F,True,0.0,0.0,4.0,0.0,,0.0
2010-11,1379875,12,111,Wigan_Athletic,Home,31585,Victor Moses,victor-moses,F,True,0.0,0.0,22.0,0.0,,0.0
2010-11,1379875,12,111,Wigan_Athletic,Home,31973,Mauro Boselli,mauro-boselli,F,True,,,,,,
2010-11,1379875,12,14,Liverpool,Away,40676,Nathan Eccleston,nathan-eccleston,F,True,0.0,0.0,10.0,0.0,,0.0
2010-11,1379876,12,3,Arsenal,Away,1,Robin van Persie,robin-van-persie,F,True,,,,,,
2010-11,1379876,12,3,Arsenal,Away,3233,Marouane Chamakh,marouane-chamakh,F,False,0.0,2.0,90.0,0.0,,0.0
2010-11,1379876,12,39,Wolverhampton_Wanderers,Home,9216,Steven Fletcher,steven-fletcher,F,True,0.0,0.0,2.0,0.0,,0.0
2010-11,1379876,12,39,Wolverhampton_Wanderers,Home,9684,Sylvan Ebanks-Blake,sylvan-ebanks-blake,F,True,0.0,0.0,11.0,0.0,,0.0
2010-11,1379876,12,39,Wolverhampton_Wanderers,Home,10481,Kevin Doyle,kevin-doyle,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379876,12,3,Arsenal,Away,14049,Nicklas Bendtner,nicklas-bendtner,F,True,0.0,0.0,1.0,0.0,,0.0
2010-11,1379877,12,92,Blackpool,Away,1308,Jason Euell,jason-euell,F,False,0.0,0.0,71.0,0.0,,0.0
2010-11,1379877,12,92,Blackpool,Away,9745,Marlon Harewood,marlon-harewood,F,False,0.0,1.0,77.0,0.0,,0.0
2010-11,1379877,12,92,Blackpool,Away,9972,Luke Varney,luke-varney,F,True,,,,,,
2010-11,1379877,12,7,Aston_Villa,Home,13167,Gabriel Agbonlahor,gabriel-agbonlahor,F,True,0.0,0.0,26.0,0.0,,0.0
2010-11,1379877,12,92,Blackpool,Away,14739,D.J. Campbell,dj-campbell,F,True,0.0,1.0,13.0,0.0,,0.0
2010-11,1379877,12,92,Blackpool,Away,26983,Elliot Grandin,elliot-grandin,F,True,,,,,,
2010-11,1379877,12,92,Blackpool,Away,36466,Matt Phillips,matt-phillips,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379877,12,7,Aston_Villa,Home,39276,Nathan Delfouneso,nathan-delfouneso,F,False,0.0,1.0,64.0,0.0,,0.0
2010-11,1379877,12,92,Blackpool,Away,2272730,Brett Ormerod,brett-ormerod,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379878,12,54,Fulham,Away,637,Andy Johnson,andy-johnson,F,True,0.0,0.0,29.0,0.0,,0.0
2010-11,1379878,12,8,Chelsea,Home,1222,Didier Drogba,didier-drogba,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379878,12,8,Chelsea,Home,3304,Florent Malouda,florent-malouda,F,False,0.0,0.0,77.0,0.0,,0.0
2010-11,1379878,12,54,Fulham,Away,12754,Eddie Johnson,eddie-johnson,F,True,,,,,,
2010-11,1379878,12,8,Chelsea,Home,20963,Daniel Sturridge,daniel-sturridge,F,True,0.0,0.0,5.0,0.0,,0.0
2010-11,1379879,12,30,Bolton_Wanderers,Away,495,Ivan Klasnić,ivan-klasnic,F,True,0.0,1.0,29.0,0.0,,0.0
2010-11,1379879,12,11,Everton,Home,1158,Tim Cahill,tim-cahill,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379879,12,30,Bolton_Wanderers,Away,1244,Kevin Davies,kevin-davies,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379879,12,30,Bolton_Wanderers,Away,2841,Martin Petrov,martin-petrov,F,True,,,,,,
2010-11,1379879,12,11,Everton,Home,9685,Yakubu Ayegbeni,yakubu-ayegbeni,F,True,0.0,0.0,9.0,0.0,,0.0
2010-11,1379879,12,11,Everton,Home,15010,Jermaine Beckford,jermaine-beckford,F,True,0.0,1.0,9.0,0.0,,0.0
2010-11,1379879,12,11,Everton,Home,21764,Marouane Fellaini,marouane-fellaini,F,False,0.0,0.0,85.0,0.0,,0.0
2010-11,1379879,12,11,Everton,Home,37793,Jose Baxter,jose-baxter,F,True,,,,,,
2010-11,1379879,12,30,Bolton_Wanderers,Away,1422568,Johan Elmander,johan-elmander,F,False,0.0,0.0,61.0,0.0,,0.0
2010-11,1379879,12,11,Everton,Home,1422711,Louis Saha,louis-saha,F,False,0.0,0.0,81.0,0.0,,0.0
2010-11,1379880,12,1,Manchester_United,Away,278,Dimitar Berbatov,dimitar-berbatov,F,False,0.0,0.0,78.0,0.0,,0.0
2010-11,1379880,12,43,Manchester_City,Home,834,Adam Johnson,adam-johnson,F,True,0.0,0.0,17.0,0.0,,0.0
2010-11,1379880,12,43,Manchester_City,Home,3094,Emmanuel Adebayor,emmanuel-adebayor,F,True,0.0,0.0,1.0,0.0,,0.0
2010-11,1379880,12,43,Manchester_City,Home,11384,Carlos Tévez,carlos-tevez,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379880,12,1,Manchester_United,Away,34312,Javier Hernández,javier-hernandez,F,True,0.0,0.0,12.0,0.0,,0.0
2010-11,1379881,12,4,Newcastle_United,Home,636,Wayne Routledge,wayne-routledge,F,True,0.0,0.0,2.0,0.0,,0.0
2010-11,1379881,12,5,Blackburn_Rovers,Away,743,El-Hadji Diouf,el-hadji-diouf,F,True,,,,,,
2010-11,1379881,12,4,Newcastle_United,Home,794,Shola Ameobi,shola-ameobi,F,False,0.0,0.0,46.0,0.0,,0.0
2010-11,1379881,12,5,Blackburn_Rovers,Away,9767,Jason Roberts,jason-roberts,F,True,0.0,1.0,38.0,0.0,,0.0
2010-11,1379881,12,4,Newcastle_United,Home,16179,Peter Løvenkrands,peter-lovenkrands,F,True,,,,,,
2010-11,1379881,12,4,Newcastle_United,Home,18998,Andy Carroll,andy-carroll,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379881,12,5,Blackburn_Rovers,Away,22481,Mame Biram Diouf,mame-biram-diouf,F,True,,,,,,
2010-11,1379881,12,5,Blackburn_Rovers,Away,31273,Nikola Kalinić,nikola-kalinic,F,False,0.0,0.0,52.0,0.0,,0.0
2010-11,1379881,12,5,Blackburn_Rovers,Away,33478,Junior Hoilett,junior-hoilett,F,False,0.0,0.0,84.0,0.0,,0.0
2010-11,1379881,12,4,Newcastle_United,Home,41541,Nile Ranger,nile-ranger,F,True,0.0,0.0,44.0,0.0,,0.0
2010-11,1379882,13,1,Manchester_United,Away,278,Dimitar Berbatov,dimitar-berbatov,F,False,0.0,0.0,73.0,0.0,,0.0
2010-11,1379882,13,7,Aston_Villa,Home,13167,Gabriel Agbonlahor,gabriel-agbonlahor,F,False,0.0,0.0,78.0,0.0,,0.0
2010-11,1379882,13,1,Manchester_United,Away,34312,Javier Hernández,javier-hernandez,F,False,0.0,0.0,73.0,0.0,,0.0
2010-11,1379882,13,7,Aston_Villa,Home,39276,Nathan Delfouneso,nathan-delfouneso,F,True,0.0,0.0,12.0,0.0,,0.0
2010-11,1379882,13,1,Manchester_United,Away,50130,Federico Macheda,federico-macheda,F,True,0.0,1.0,17.0,0.0,,0.0
2010-11,1379883,13,56,Sunderland,Away,829,Boudewijn Zenden,boudewijn-zenden,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379883,13,8,Chelsea,Home,1222,Didier Drogba,didier-drogba,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379883,13,8,Chelsea,Home,3304,Florent Malouda,florent-malouda,F,False,0.0,0.0,58.0,0.0,,0.0
2010-11,1379883,13,8,Chelsea,Home,5516,Nicolas Anelka,nicolas-anelka,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379883,13,56,Sunderland,Away,17936,Asamoah Gyan,asamoah-gyan,F,False,0.0,1.0,83.0,0.0,,0.0
2010-11,1379883,13,56,Sunderland,Away,33902,Danny Welbeck,danny-welbeck,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379884,13,3,Arsenal,Away,1,Robin van Persie,robin-van-persie,F,True,,,,,,
2010-11,1379884,13,11,Everton,Home,1158,Tim Cahill,tim-cahill,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379884,13,3,Arsenal,Away,3233,Marouane Chamakh,marouane-chamakh,F,False,1.0,0.0,89.0,0.0,,0.0
2010-11,1379884,13,11,Everton,Home,9685,Yakubu Ayegbeni,yakubu-ayegbeni,F,True,0.0,0.0,21.0,0.0,,0.0
2010-11,1379884,13,11,Everton,Home,15010,Jermaine Beckford,jermaine-beckford,F,True,0.0,0.0,21.0,0.0,,0.0
2010-11,1379884,13,11,Everton,Home,51417,Magaye Gueye,magaye-gueye,F,True,,,,,,
2010-11,1379884,13,11,Everton,Home,1422711,Louis Saha,louis-saha,F,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379885,13,43,Manchester_City,Home,335,Roque Santa Cruz,roque-santa-cruz,F,True,0.0,0.0,24.0,0.0,,0.0
2010-11,1379885,13,41,Birmingham_City,Away,620,Matt Derbyshire,matt-derbyshire,F,True,,,,,,
2010-11,1379885,13,43,Manchester_City,Home,834,Adam Johnson,adam-johnson,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379885,13,41,Birmingham_City,Away,920,Kevin Phillips,kevin-phillips,F,True,,,,,,
2010-11,1379885,13,41,Birmingham_City,Away,11203,Nikola Žigić,nikola-zigic,F,False,0.0,0.0,65.0,0.0,,0.0
2010-11,1379885,13,43,Manchester_City,Home,11384,Carlos Tévez,carlos-tevez,F,False,0.0,0.0,83.0,0.0,,0.0
2010-11,1379885,13,41,Birmingham_City,Away,16303,Cameron Jerome,cameron-jerome,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379885,13,43,Manchester_City,Home,17878,Jô,jo,F,True,,,,,,
2010-11,1379886,13,4,Newcastle_United,Home,636,Wayne Routledge,wayne-routledge,F,True,0.0,0.0,14.0,0.0,,0.0
2010-11,1379886,13,54,Fulham,Away,637,Andy Johnson,andy-johnson,F,False,0.0,0.0,89.0,0.0,,0.0
2010-11,1379886,13,54,Fulham,Away,870,Diomansy Kamara,diomansy-kamara,F,True,,,,,,
2010-11,1379886,13,4,Newcastle_United,Home,3093,Xisco,xisco,F,True,,,,,,
2010-11,1379886,13,54,Fulham,Away,12754,Eddie Johnson,eddie-johnson,F,True,0.0,0.0,1.0,0.0,,0.0
2010-11,1379886,13,4,Newcastle_United,Home,16179,Peter Løvenkrands,peter-lovenkrands,F,False,0.0,0.0,77.0,0.0,,0.0
2010-11,1379886,13,4,Newcastle_United,Home,18998,Andy Carroll,andy-carroll,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379886,13,4,Newcastle_United,Home,41541,Nile Ranger,nile-ranger,F,True,0.0,0.0,13.0,0.0,,0.0
2010-11,1379887,13,110,Stoke_City,Home,1223,Eiður Smári Gudjohnsen,eidur-smari-gudjohnsen,F,True,,,,,,
2010-11,1379887,13,14,Liverpool,Away,1876,Ryan Babel,ryan-babel,F,True,0.0,0.0,17.0,0.0,,0.0
2010-11,1379887,13,14,Liverpool,Away,2436,Fernando Torres,fernando-torres,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379887,13,14,Liverpool,Away,3401,Maxi Rodríguez,maxi-rodriguez,F,False,0.0,0.0,73.0,0.0,,0.0
2010-11,1379887,13,110,Stoke_City,Home,10493,Kenwyne Jones,kenwyne-jones,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379887,13,14,Liverpool,Away,13329,Milan Jovanović,milan-jovanovic,F,True,,,,,,
2010-11,1379887,13,14,Liverpool,Away,16582,David N'Gog,david-ngog,F,True,0.0,0.0,24.0,0.0,,0.0
2010-11,1379887,13,110,Stoke_City,Home,18169,Ricardo Fuller,ricardo-fuller,F,False,0.0,1.0,87.0,0.0,,0.0
2010-11,1379887,13,110,Stoke_City,Home,19524,Jonathan Walters,jonathan-walters,F,True,0.0,0.0,3.0,0.0,,0.0
2010-11,1379888,13,5,Blackburn_Rovers,Away,743,El-Hadji Diouf,el-hadji-diouf,F,True,0.0,0.0,53.0,0.0,,0.0
2010-11,1379888,13,6,Tottenham_Hotspur,Home,917,Peter Crouch,peter-crouch,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379888,13,5,Blackburn_Rovers,Away,9767,Jason Roberts,jason-roberts,F,True,0.0,0.0,44.0,0.0,,0.0
2010-11,1379888,13,6,Tottenham_Hotspur,Home,10936,Roman Pavlyuchenko,roman-pavlyuchenko,F,False,0.0,1.0,87.0,0.0,1.0,0.0
2010-11,1379888,13,6,Tottenham_Hotspur,Home,15354,Gareth Bale,gareth-bale,F,False,1.0,2.0,90.0,0.0,,0.0
2010-11,1379888,13,5,Blackburn_Rovers,Away,22481,Mame Biram Diouf,mame-biram-diouf,F,True,,,,,,
2010-11,1379888,13,5,Blackburn_Rovers,Away,31273,Nikola Kalinić,nikola-kalinic,F,False,0.0,0.0,46.0,0.0,,0.0
2010-11,1379888,13,5,Blackburn_Rovers,Away,33478,Junior Hoilett,junior-hoilett,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379889,13,21,West_Ham_United,Home,671,Luís Boa Morte,luis-boa-morte,F,False,0.0,0.0,71.0,0.0,,0.0
2010-11,1379889,13,92,Blackpool,Away,1308,Jason Euell,jason-euell,F,True,,,,,,
2010-11,1379889,13,21,West_Ham_United,Home,3531,Frederic Piquionne,frederic-piquionne,F,False,0.0,0.0,82.0,0.0,,0.0
2010-11,1379889,13,21,West_Ham_United,Home,6265,Benni McCarthy,benni-mccarthy,F,True,0.0,0.0,8.0,0.0,,0.0
2010-11,1379889,13,21,West_Ham_United,Home,9644,Carlton Cole,carlton-cole,F,True,0.0,0.0,19.0,0.0,,0.0
2010-11,1379889,13,92,Blackpool,Away,9745,Marlon Harewood,marlon-harewood,F,True,0.0,0.0,23.0,0.0,,0.0
2010-11,1379889,13,92,Blackpool,Away,9972,Luke Varney,luke-varney,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379889,13,21,West_Ham_United,Home,12622,Victor Obinna,victor-obinna,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379889,13,92,Blackpool,Away,14739,D.J. Campbell,dj-campbell,F,False,0.0,0.0,67.0,0.0,,0.0
2010-11,1379889,13,92,Blackpool,Away,20172,Gary Taylor-Fletcher,gary-taylor-fletcher,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379889,13,92,Blackpool,Away,26983,Elliot Grandin,elliot-grandin,F,False,0.0,0.0,59.0,0.0,,0.0
2010-11,1379889,13,92,Blackpool,Away,36466,Matt Phillips,matt-phillips,F,True,0.0,0.0,31.0,0.0,,0.0
2010-11,1379890,13,35,West_Bromwich_Albion,Away,3596,Peter Odemwingie,peter-odemwingie,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379890,13,35,West_Bromwich_Albion,Away,9993,Marc-Antoine Fortune,marc-antoine-fortune,F,True,0.0,0.0,1.0,0.0,,0.0
2010-11,1379890,13,35,West_Bromwich_Albion,Away,10021,Giles Barnes,giles-barnes,F,True,0.0,0.0,23.0,0.0,,0.0
2010-11,1379890,13,35,West_Bromwich_Albion,Away,13158,Simon Cox,simon-cox,F,True,0.0,0.0,17.0,0.0,,0.0
2010-11,1379890,13,111,Wigan_Athletic,Home,15668,Hugo Rodallega,hugo-rodallega,F,False,0.0,0.0,77.0,0.0,,0.0
2010-11,1379890,13,111,Wigan_Athletic,Home,18294,Franco Di Santo,franco-di-santo,F,True,0.0,0.0,13.0,0.0,,0.0
2010-11,1379890,13,111,Wigan_Athletic,Home,31585,Victor Moses,victor-moses,F,True,0.0,1.0,44.0,0.0,,0.0
2010-11,1379890,13,111,Wigan_Athletic,Home,31973,Mauro Boselli,mauro-boselli,F,True,,,,,,
2010-11,1379891,13,30,Bolton_Wanderers,Away,495,Ivan Klasnić,ivan-klasnic,F,True,0.0,0.0,15.0,0.0,,0.0
2010-11,1379891,13,30,Bolton_Wanderers,Away,1244,Kevin Davies,kevin-davies,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379891,13,30,Bolton_Wanderers,Away,2841,Martin Petrov,martin-petrov,F,True,0.0,0.0,8.0,0.0,,0.0
2010-11,1379891,13,39,Wolverhampton_Wanderers,Home,9216,Steven Fletcher,steven-fletcher,F,True,0.0,1.0,22.0,0.0,,0.0
2010-11,1379891,13,39,Wolverhampton_Wanderers,Home,9684,Sylvan Ebanks-Blake,sylvan-ebanks-blake,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379891,13,39,Wolverhampton_Wanderers,Home,10481,Kevin Doyle,kevin-doyle,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379891,13,30,Bolton_Wanderers,Away,1422568,Johan Elmander,johan-elmander,F,False,0.0,1.0,75.0,0.0,,0.0
2010-11,1379892,14,3,Arsenal,Home,1,Robin van Persie,robin-van-persie,F,True,0.0,0.0,22.0,0.0,,0.0
2010-11,1379892,14,6,Tottenham_Hotspur,Away,917,Peter Crouch,peter-crouch,F,True,0.0,0.0,17.0,0.0,,0.0
2010-11,1379892,14,6,Tottenham_Hotspur,Away,946,Jermain Defoe,jermain-defoe,F,True,0.0,0.0,44.0,0.0,,0.0
2010-11,1379892,14,3,Arsenal,Home,3233,Marouane Chamakh,marouane-chamakh,F,False,0.0,1.0,68.0,0.0,,0.0
2010-11,1379892,14,6,Tottenham_Hotspur,Away,10936,Roman Pavlyuchenko,roman-pavlyuchenko,F,False,0.0,0.0,73.0,0.0,,0.0
2010-11,1379892,14,6,Tottenham_Hotspur,Away,15354,Gareth Bale,gareth-bale,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379893,14,41,Birmingham_City,Home,620,Matt Derbyshire,matt-derbyshire,F,True,,,,,,
2010-11,1379893,14,41,Birmingham_City,Home,920,Kevin Phillips,kevin-phillips,F,True,,,,,,
2010-11,1379893,14,8,Chelsea,Away,1222,Didier Drogba,didier-drogba,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379893,14,8,Chelsea,Away,3304,Florent Malouda,florent-malouda,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379893,14,8,Chelsea,Away,5516,Nicolas Anelka,nicolas-anelka,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379893,14,41,Birmingham_City,Home,11203,Nikola Žigić,nikola-zigic,F,False,0.0,0.0,72.0,0.0,,0.0
2010-11,1379893,14,41,Birmingham_City,Home,16303,Cameron Jerome,cameron-jerome,F,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379893,14,8,Chelsea,Away,20963,Daniel Sturridge,daniel-sturridge,F,True,0.0,0.0,18.0,0.0,,0.0
2010-11,1379894,14,7,Aston_Villa,Away,5,Robert Pires,robert-pires,F,True,0.0,0.0,21.0,0.0,,0.0
2010-11,1379894,14,5,Blackburn_Rovers,Home,743,El-Hadji Diouf,el-hadji-diouf,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379894,14,5,Blackburn_Rovers,Home,9767,Jason Roberts,jason-roberts,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379894,14,7,Aston_Villa,Away,13167,Gabriel Agbonlahor,gabriel-agbonlahor,F,False,0.0,0.0,78.0,0.0,,0.0
2010-11,1379894,14,5,Blackburn_Rovers,Home,22481,Mame Biram Diouf,mame-biram-diouf,F,True,0.0,0.0,26.0,0.0,,0.0
2010-11,1379894,14,5,Blackburn_Rovers,Home,33478,Junior Hoilett,junior-hoilett,F,False,0.0,0.0,64.0,0.0,,0.0
2010-11,1379894,14,7,Aston_Villa,Away,39276,Nathan Delfouneso,nathan-delfouneso,F,True,0.0,0.0,12.0,0.0,,0.0
2010-11,1379895,14,39,Wolverhampton_Wanderers,Away,9216,Steven Fletcher,steven-fletcher,F,True,0.0,0.0,30.0,0.0,,0.0
2010-11,1379895,14,39,Wolverhampton_Wanderers,Away,9684,Sylvan Ebanks-Blake,sylvan-ebanks-blake,F,True,0.0,0.0,44.0,0.0,,0.0
2010-11,1379895,14,92,Blackpool,Home,9745,Marlon Harewood,marlon-harewood,F,False,0.0,1.0,65.0,0.0,,0.0
2010-11,1379895,14,92,Blackpool,Home,9972,Luke Varney,luke-varney,F,False,1.0,1.0,90.0,0.0,,0.0
2010-11,1379895,14,39,Wolverhampton_Wanderers,Away,10481,Kevin Doyle,kevin-doyle,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379895,14,92,Blackpool,Home,14739,D.J. Campbell,dj-campbell,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379895,14,92,Blackpool,Home,20172,Gary Taylor-Fletcher,gary-taylor-fletcher,F,True,0.0,0.0,25.0,0.0,,0.0
2010-11,1379895,14,92,Blackpool,Home,26983,Elliot Grandin,elliot-grandin,F,True,,,,,,
