season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437791,10,110,Stoke_City,Away,17063,39487,Erik Pieters,erik-pieters,D,False,,,1.0,4.0,13.0,17.0,2.0,3.0,5.0,,,,2.0,,,2.0,6.0,4.0,,,,,,,,2.0,,,90.0,,,,,,,,11.0,,6.6,,,,3.0,,,,2.0,,7.0,15.0,22.0,0,1.0,50.0,1.0,1.0,,
2017-18,7437791,10,110,Stoke_City,Away,20602,40555,Joe Allen,joe-allen,M,False,,,1.0,14.0,11.0,25.0,1.0,1.0,8.0,,,,2.0,,,3.0,6.0,8.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,13.0,,7.1,,,1.0,2.0,1.0,,,3.0,,21.0,13.0,34.0,1,5.0,56.0,1.0,1.0,1.0,
2017-18,7437791,10,110,Stoke_City,Away,21626,42564,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,F,False,,,1.0,4.0,8.0,12.0,10.0,4.0,4.0,,,1.0,,,,,14.0,6.0,,,4.0,,,,,1.0,,,90.0,1.0,,,,,,,16.0,,6.5,,,,,1.0,,,2.0,1.0,12.0,8.0,20.0,2,2.0,41.0,6.0,,,
2017-18,7437791,10,110,Stoke_City,Away,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,False,1.0,,1.0,6.0,2.0,7.0,3.0,8.0,8.0,,,,,,,,6.0,14.0,,,3.0,,,,,,1.0,,90.0,,,,,,,,20.0,,7.2,,,,12.0,,2.0,,4.0,,19.0,5.0,22.0,0,2.0,48.0,2.0,4.0,,
2017-18,7437791,10,110,Stoke_City,Away,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,,,3.0,4.0,5.0,9.0,2.0,3.0,3.0,,,,,,,,2.0,4.0,,,,,,,,,,,90.0,,5.0,,,,,,4.0,,7.7,,,,10.0,,,,5.0,,7.0,6.0,13.0,0,,31.0,,2.0,,
2017-18,7437791,10,110,Stoke_City,Away,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,False,1.0,,2.0,12.0,6.0,17.0,,,4.0,1.0,,,1.0,,,2.0,4.0,2.0,,,,1.0,,,,,2.0,,88.0,,,,,,,,10.0,,7.3,,,,,2.0,1.0,,3.0,,17.0,6.0,22.0,0,,34.0,2.0,1.0,1.0,
2017-18,7437791,10,110,Stoke_City,Away,98448,105666,Jack Butland,jack-butland,G,False,,,8.0,8.0,,8.0,,2.0,10.0,,,,,,,,,2.0,,,,,,2.0,,,,,90.0,,,,,,,,21.0,1.0,7.0,,,,1.0,,,,29.0,,29.0,,29.0,0,,33.0,,,,
2017-18,7437791,10,110,Stoke_City,Away,110781,93127,Jesé Rodríguez,jese-rodriguez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437791,10,110,Stoke_City,Away,111962,91972,Saido Berahino,saido-berahino,F,True,,,,1.0,,1.0,3.0,,,1.0,1.0,,,,,1.0,4.0,,,,,,,,,,1.0,,12.0,,,,,,,,2.0,,6.4,,,1.0,,,,,,1.0,1.0,,1.0,1,,4.0,1.0,,,
2017-18,7437791,10,110,Stoke_City,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,,3.0,,3.0,,8.0,2.0,,,,,,,,,12.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,12.0,,7.7,,,,14.0,,,,4.0,,6.0,5.0,11.0,0,4.0,45.0,1.0,,,
2017-18,7437791,10,110,Stoke_City,Away,141203,97485,Kevin Wimmer,kevin-wimmer,D,False,,,2.0,4.0,11.0,15.0,,2.0,6.0,,,,,,,,,3.0,,,,,,,,,,,90.0,,1.0,,,,,,10.0,,7.2,,,,7.0,,,,6.0,,9.0,14.0,23.0,0,1.0,40.0,,,,
2017-18,7437791,10,110,Stoke_City,Away,844763,205102,Ramadan Sobhi,ramadan-sobhi,M,False,,,,6.0,10.0,16.0,,,4.0,,,,5.0,,,1.0,8.0,4.0,,,2.0,,,,,1.0,1.0,,78.0,,,,,,,,9.0,,6.5,,,,,,,,2.0,,11.0,12.0,23.0,0,3.0,32.0,1.0,1.0,,
2017-18,7437791,10,110,Stoke_City,Away,848680,200455,Julien Ngoy,julien-ngoy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437791,10,110,Stoke_City,Away,869936,209212,Tom Edwards,tom-edwards,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437804,11,110,Stoke_City,Home,765,14295,Darren Fletcher,darren-fletcher,M,False,,,2.0,19.0,20.0,39.0,1.0,1.0,7.0,,,,2.0,,,,3.0,4.0,,,,,,,,,1.0,,90.0,,,,,,,,10.0,,6.5,,,,1.0,,1.0,,4.0,,26.0,22.0,47.0,0,,53.0,1.0,3.0,,
2017-18,7437804,11,110,Stoke_City,Home,917,3773,Peter Crouch,peter-crouch,F,True,,,,4.0,1.0,5.0,2.0,6.0,1.0,,,,,,,,3.0,6.0,,,1.0,,1.0,,,,1.0,,21.0,1.0,,,,,,,12.0,,7.4,,,,,,,,,,15.0,1.0,16.0,1,,18.0,1.0,,,
2017-18,7437804,11,110,Stoke_City,Home,2525,19568,Ibrahim Afellay,ibrahim-afellay,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437804,11,110,Stoke_City,Home,9360,20208,Charlie Adam,charlie-adam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437804,11,110,Stoke_City,Home,10011,6744,Lee Grant,lee-grant,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437804,11,110,Stoke_City,Home,17063,39487,Erik Pieters,erik-pieters,D,False,1.0,,1.0,20.0,6.0,25.0,,5.0,3.0,,,,1.0,,,,4.0,8.0,,,3.0,,,,,5.0,,,90.0,,1.0,,,,,,16.0,,7.0,,,,3.0,,5.0,,4.0,,32.0,10.0,37.0,0,1.0,60.0,,2.0,,
2017-18,7437804,11,110,Stoke_City,Home,20602,40555,Joe Allen,joe-allen,M,False,,,2.0,32.0,8.0,40.0,1.0,,8.0,,,,1.0,,,1.0,3.0,8.0,,,,,,,,,1.0,,90.0,,,,,,,,12.0,,7.1,,,,,1.0,1.0,,3.0,,38.0,10.0,47.0,0,5.0,63.0,3.0,2.0,1.0,
2017-18,7437804,11,110,Stoke_City,Home,21626,42564,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,F,False,,,3.0,20.0,5.0,25.0,5.0,2.0,5.0,1.0,,1.0,,,,2.0,11.0,5.0,,,1.0,1.0,,,,,1.0,,90.0,1.0,,,,,,,14.0,,7.5,,,2.0,1.0,5.0,3.0,,3.0,,27.0,5.0,29.0,4,1.0,49.0,2.0,,2.0,
2017-18,7437804,11,110,Stoke_City,Home,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,False,,,,12.0,1.0,13.0,7.0,5.0,1.0,,,,,,,1.0,11.0,6.0,,,3.0,,,,,1.0,1.0,,86.0,,,,,,,,9.0,,6.3,,,,3.0,,4.0,,,,18.0,1.0,15.0,0,1.0,28.0,1.0,,,
2017-18,7437804,11,110,Stoke_City,Home,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,,,1.0,5.0,19.0,24.0,2.0,4.0,4.0,,1.0,,,,,,2.0,5.0,,,,,,,,,,,90.0,1.0,1.0,,,,,,8.0,,6.7,,,,5.0,,,,3.0,,13.0,19.0,32.0,1,1.0,43.0,,,,
2017-18,7437804,11,110,Stoke_City,Home,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,False,4.0,,2.0,24.0,10.0,30.0,1.0,,6.0,2.0,,,1.0,,,2.0,6.0,1.0,,,1.0,1.0,1.0,,,,4.0,,90.0,2.0,,,,,,,12.0,,8.9,,,1.0,,1.0,5.0,,2.0,,28.0,12.0,35.0,3,,52.0,3.0,1.0,,
2017-18,7437804,11,110,Stoke_City,Home,98448,105666,Jack Butland,jack-butland,G,False,,,13.0,13.0,2.0,15.0,,,3.0,,,,,,1.0,,,,,,,,,,,,,,90.0,,,,,,,,14.0,,6.3,1.0,2.0,,,,,,27.0,,26.0,3.0,29.0,0,,33.0,,,,
2017-18,7437804,11,110,Stoke_City,Home,110781,93127,Jesé Rodríguez,jese-rodriguez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437804,11,110,Stoke_City,Home,111962,91972,Saido Berahino,saido-berahino,F,True,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,6.5,,,,,,,,,,3.0,,3.0,0,,3.0,,,,
2017-18,7437804,11,110,Stoke_City,Home,116947,85352,Bruno Martins Indi,bruno-martins-indi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437804,11,110,Stoke_City,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,2.0,13.0,13.0,26.0,1.0,2.0,3.0,,,,1.0,,,1.0,3.0,5.0,,,,,,,,2.0,1.0,,90.0,2.0,,,,,,,21.0,,6.9,,,,2.0,2.0,1.0,,4.0,,23.0,16.0,38.0,2,1.0,65.0,1.0,,2.0,
2017-18,7437804,11,110,Stoke_City,Home,141203,97485,Kevin Wimmer,kevin-wimmer,D,False,,,3.0,13.0,13.0,26.0,3.0,1.0,7.0,,,,,,,1.0,7.0,4.0,,,3.0,,,,,3.0,,,90.0,,3.0,,,,,,15.0,,7.0,,,,3.0,,,,9.0,,19.0,17.0,36.0,0,3.0,59.0,,,,
2017-18,7437804,11,110,Stoke_City,Home,844763,205102,Ramadan Sobhi,ramadan-sobhi,M,False,,,2.0,9.0,4.0,13.0,3.0,1.0,2.0,,,,,,,2.0,5.0,4.0,,,,,,,,1.0,1.0,,69.0,,,,,,,,5.0,,6.8,,,,,1.0,,,2.0,,11.0,4.0,15.0,0,2.0,24.0,,,1.0,
2017-18,7437891,12,110,Stoke_City,Away,765,14295,Darren Fletcher,darren-fletcher,M,False,4.0,,5.0,26.0,22.0,44.0,,1.0,3.0,,,,3.0,,,1.0,4.0,5.0,,,,,,,,1.0,4.0,,90.0,,,,,,,,13.0,,7.4,,,,1.0,1.0,8.0,,6.0,,35.0,24.0,51.0,0,2.0,71.0,1.0,1.0,1.0,
2017-18,7437891,12,110,Stoke_City,Away,917,3773,Peter Crouch,peter-crouch,F,True,,,,7.0,1.0,8.0,,7.0,,,,,,,,,,8.0,,,,,,,,,1.0,,17.0,,,,,,,,2.0,,6.9,,,,1.0,,,,,,9.0,1.0,10.0,0,,13.0,,1.0,,
2017-18,7437891,12,110,Stoke_City,Away,2525,19568,Ibrahim Afellay,ibrahim-afellay,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437891,12,110,Stoke_City,Away,9360,20208,Charlie Adam,charlie-adam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437891,12,110,Stoke_City,Away,10011,6744,Lee Grant,lee-grant,G,False,,,7.0,7.0,6.0,13.0,,,8.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,13.0,,6.2,1.0,1.0,,,,,,20.0,,20.0,6.0,26.0,0,,32.0,,,,
2017-18,7437891,12,110,Stoke_City,Away,17063,39487,Erik Pieters,erik-pieters,D,False,,,,12.0,11.0,23.0,,,3.0,,,,3.0,,,1.0,4.0,3.0,,,,,,,,,,,90.0,,,,,,,,12.0,,6.3,,,,,1.0,6.0,,,,21.0,12.0,27.0,0,1.0,46.0,,1.0,1.0,
2017-18,7437891,12,110,Stoke_City,Away,20602,40555,Joe Allen,joe-allen,M,False,,,3.0,27.0,13.0,40.0,1.0,1.0,7.0,,,,3.0,,,2.0,6.0,6.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,14.0,,6.7,,,,1.0,3.0,,,6.0,,36.0,14.0,50.0,0,2.0,63.0,1.0,,3.0,
2017-18,7437891,12,110,Stoke_City,Away,21626,42564,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,F,False,1.0,,,15.0,5.0,19.0,3.0,,5.0,,,1.0,,,,3.0,6.0,5.0,,,,,1.0,,,2.0,2.0,,90.0,1.0,,,,,,,18.0,,7.7,,,,1.0,4.0,3.0,,1.0,,26.0,6.0,29.0,2,,49.0,3.0,1.0,4.0,
2017-18,7437891,12,110,Stoke_City,Away,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,False,,,,9.0,4.0,13.0,2.0,4.0,3.0,,,2.0,,,,1.0,5.0,12.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,12.0,,7.0,,,1.0,5.0,1.0,2.0,,1.0,,17.0,5.0,20.0,3,2.0,47.0,1.0,6.0,,
2017-18,7437891,12,110,Stoke_City,Away,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,,,2.0,4.0,23.0,27.0,2.0,7.0,3.0,,,1.0,,,,,4.0,8.0,,,2.0,,,,,2.0,,,90.0,2.0,,,,,,,7.0,,6.8,,,,6.0,1.0,,,4.0,1.0,10.0,24.0,34.0,3,,47.0,,,1.0,
2017-18,7437891,12,110,Stoke_City,Away,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,False,,,2.0,23.0,18.0,41.0,,,5.0,,,1.0,,,,1.0,1.0,3.0,,,,1.0,,,,1.0,1.0,,73.0,,,,,,,,11.0,,7.4,,,1.0,,2.0,3.0,,3.0,,30.0,20.0,47.0,2,,61.0,1.0,1.0,2.0,
2017-18,7437891,12,110,Stoke_City,Away,110781,93127,Jesé Rodríguez,jese-rodriguez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437891,12,110,Stoke_City,Away,111962,91972,Saido Berahino,saido-berahino,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437891,12,110,Stoke_City,Away,116947,85352,Bruno Martins Indi,bruno-martins-indi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437891,12,110,Stoke_City,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,2.0,13.0,20.0,33.0,,2.0,2.0,,,,,,,,1.0,3.0,,,1.0,,1.0,,,1.0,,,90.0,2.0,,,,,,,13.0,,7.4,,,,8.0,,,,5.0,,18.0,22.0,40.0,2,1.0,65.0,1.0,,,
2017-18,7437891,12,110,Stoke_City,Away,141203,97485,Kevin Wimmer,kevin-wimmer,D,False,,,4.0,10.0,18.0,28.0,1.0,,4.0,,,,,,,,3.0,4.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,6.0,,6.7,,,,4.0,2.0,,,6.0,,13.0,19.0,32.0,0,2.0,50.0,,1.0,1.0,
2017-18,7437891,12,110,Stoke_City,Away,150201,112316,Jakob Haugaard,jakob-haugaard,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437891,12,110,Stoke_City,Away,844763,205102,Ramadan Sobhi,ramadan-sobhi,M,False,1.0,,1.0,21.0,7.0,27.0,,,7.0,,,,2.0,,,,5.0,5.0,,,,,,,,4.0,1.0,,90.0,1.0,,,,,,,6.0,,7.2,,,,,8.0,1.0,,1.0,,23.0,8.0,30.0,1,,46.0,,,5.0,
2017-18,7437830,13,110,Stoke_City,Away,765,14295,Darren Fletcher,darren-fletcher,M,False,1.0,,4.0,23.0,24.0,46.0,2.0,,9.0,,,,3.0,,,5.0,10.0,3.0,,,,,,,,4.0,3.0,,90.0,,1.0,,,,,,19.0,,6.7,,,,,1.0,1.0,,11.0,,34.0,25.0,58.0,0,1.0,78.0,2.0,1.0,1.0,
2017-18,7437830,13,110,Stoke_City,Away,917,3773,Peter Crouch,peter-crouch,F,True,,,,3.0,4.0,7.0,1.0,3.0,,,,,,,,1.0,2.0,3.0,,,1.0,,,,,,,,23.0,,,,,,,,2.0,,6.6,,,,3.0,,,,,,4.0,4.0,8.0,0,,13.0,,,,
2017-18,7437830,13,110,Stoke_City,Away,2525,19568,Ibrahim Afellay,ibrahim-afellay,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437830,13,110,Stoke_City,Away,9360,20208,Charlie Adam,charlie-adam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437830,13,110,Stoke_City,Away,10011,6744,Lee Grant,lee-grant,G,False,,,6.0,6.0,4.0,10.0,,,8.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,11.0,,6.5,3.0,3.0,,,,,,16.0,,16.0,4.0,20.0,0,,29.0,,,,
2017-18,7437830,13,110,Stoke_City,Away,17063,39487,Erik Pieters,erik-pieters,D,False,,,,12.0,7.0,19.0,,1.0,6.0,,,,,,,1.0,3.0,8.0,,,1.0,,,,,4.0,,,90.0,,1.0,,,,,,18.0,,7.4,,,,2.0,3.0,2.0,,1.0,,17.0,12.0,27.0,0,5.0,59.0,3.0,1.0,1.0,
2017-18,7437830,13,110,Stoke_City,Away,20602,40555,Joe Allen,joe-allen,M,False,,,3.0,31.0,15.0,46.0,1.0,1.0,6.0,,,,1.0,,,3.0,6.0,9.0,,,,,,,,2.0,,,90.0,,,,,,,,12.0,,6.7,,,,1.0,3.0,2.0,,4.0,,34.0,19.0,51.0,0,5.0,73.0,1.0,1.0,2.0,
2017-18,7437830,13,110,Stoke_City,Away,21626,42564,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,F,False,,,,23.0,7.0,30.0,3.0,,7.0,,,,3.0,,,3.0,12.0,7.0,,,,,,,,2.0,,,90.0,,,,,,,,18.0,,6.6,,,,,7.0,2.0,,,,30.0,9.0,37.0,0,3.0,59.0,1.0,,4.0,
2017-18,7437830,13,110,Stoke_City,Away,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,False,,,,18.0,4.0,22.0,1.0,3.0,4.0,,,,,,,,3.0,7.0,,,1.0,,,,,,,,74.0,,,,,,,,11.0,,6.9,,,2.0,5.0,1.0,2.0,,1.0,,23.0,6.0,27.0,2,3.0,46.0,1.0,1.0,,
2017-18,7437830,13,110,Stoke_City,Away,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,,,2.0,7.0,8.0,15.0,1.0,2.0,4.0,,1.0,,,,,,1.0,4.0,,,,1.0,,,,3.0,1.0,,90.0,,,,,,,,5.0,,6.7,,,,7.0,1.0,,,3.0,,9.0,11.0,20.0,0,1.0,35.0,,,1.0,
2017-18,7437830,13,110,Stoke_City,Away,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,False,1.0,,2.0,26.0,11.0,36.0,,,6.0,1.0,,1.0,,,,3.0,5.0,8.0,,,,,1.0,,,,2.0,,90.0,2.0,,,,,,,24.0,,8.2,,,2.0,,6.0,4.0,,6.0,1.0,40.0,11.0,47.0,5,,83.0,4.0,4.0,4.0,
2017-18,7437830,13,110,Stoke_City,Away,110781,93127,Jesé Rodríguez,jese-rodriguez,F,True,1.0,,,7.0,1.0,7.0,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,1.0,,16.0,,,,,,,,3.0,,6.7,,,2.0,,1.0,1.0,,,,9.0,1.0,9.0,2,,13.0,,,,
2017-18,7437830,13,110,Stoke_City,Away,116947,85352,Bruno Martins Indi,bruno-martins-indi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437830,13,110,Stoke_City,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,2.0,20.0,14.0,34.0,1.0,4.0,5.0,,,,,,,,1.0,5.0,,,,,,,,3.0,,,90.0,1.0,1.0,,,,,,8.0,,7.2,,,,7.0,,1.0,,2.0,,23.0,15.0,37.0,1,1.0,62.0,2.0,,,
2017-18,7437830,13,110,Stoke_City,Away,141203,97485,Kevin Wimmer,kevin-wimmer,D,False,,,3.0,12.0,16.0,28.0,3.0,1.0,7.0,,,,,,,,5.0,2.0,,,2.0,,,,,5.0,,,90.0,,,,,,,,24.0,,6.4,,,,4.0,,,,13.0,,28.0,20.0,48.0,0,1.0,73.0,,,,
2017-18,7437830,13,110,Stoke_City,Away,150201,112316,Jakob Haugaard,jakob-haugaard,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437830,13,110,Stoke_City,Away,844763,205102,Ramadan Sobhi,ramadan-sobhi,M,False,,,,18.0,9.0,27.0,,,8.0,,,,2.0,,,1.0,3.0,1.0,,,,,,,,,,,67.0,,,,,,,,13.0,,6.4,,,,,,,,,,24.0,12.0,36.0,0,,44.0,2.0,1.0,,
2017-18,7437830,13,110,Stoke_City,Away,869936,209212,Tom Edwards,tom-edwards,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437834,14,110,Stoke_City,Home,765,14295,Darren Fletcher,darren-fletcher,M,False,1.0,,1.0,6.0,16.0,21.0,2.0,2.0,6.0,,,1.0,2.0,,,1.0,7.0,5.0,,,1.0,,,,,1.0,,,85.0,,1.0,,,,,,15.0,,6.3,,,,1.0,1.0,5.0,,5.0,,19.0,16.0,30.0,1,2.0,44.0,,1.0,,
2017-18,7437834,14,110,Stoke_City,Home,917,3773,Peter Crouch,peter-crouch,F,False,,,,14.0,5.0,19.0,11.0,18.0,4.0,1.0,,,,,,1.0,13.0,20.0,,,1.0,,,,,,1.0,,90.0,,1.0,,,,,,25.0,,7.3,,,,,2.0,,,1.0,1.0,35.0,7.0,42.0,0,,52.0,1.0,,2.0,
2017-18,7437834,14,110,Stoke_City,Home,2525,19568,Ibrahim Afellay,ibrahim-afellay,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437834,14,110,Stoke_City,Home,9360,20208,Charlie Adam,charlie-adam,M,True,,,,,,,,,1.0,,,,2.0,,,,3.0,,,,1.0,,,,,,,,5.0,,,,,,,,1.0,,6.0,,,,,,,,1.0,,1.0,,1.0,0,,1.0,,,,
2017-18,7437834,14,110,Stoke_City,Home,10011,6744,Lee Grant,lee-grant,G,False,,1.0,14.0,11.0,10.0,21.0,,,13.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,12.0,,6.4,2.0,4.0,,,,,1.0,25.0,,21.0,11.0,32.0,0,1.0,43.0,,,,
2017-18,7437834,14,110,Stoke_City,Home,17063,39487,Erik Pieters,erik-pieters,D,False,1.0,,3.0,12.0,12.0,23.0,2.0,,2.0,,,,,,,,3.0,3.0,1.0,,1.0,,,,,5.0,,,90.0,,1.0,,,,,,15.0,,6.8,,,,4.0,1.0,2.0,,3.0,,18.0,14.0,30.0,0,1.0,63.0,3.0,1.0,1.0,
2017-18,7437834,14,110,Stoke_City,Home,20602,40555,Joe Allen,joe-allen,M,False,1.0,,1.0,17.0,14.0,30.0,1.0,1.0,7.0,,1.0,1.0,4.0,,,1.0,6.0,9.0,,,,,,,,3.0,,,90.0,,,,,,,,12.0,,6.5,,,2.0,,2.0,3.0,,4.0,,27.0,14.0,38.0,3,4.0,58.0,,2.0,2.0,
2017-18,7437834,14,110,Stoke_City,Home,21626,42564,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,F,False,,,1.0,6.0,6.0,12.0,,,5.0,,,,1.0,,,2.0,5.0,1.0,,,2.0,,,,,,,,74.0,,,,,,,,11.0,,6.4,,,,1.0,,2.0,,1.0,,11.0,6.0,15.0,0,,30.0,3.0,1.0,,
2017-18,7437834,14,110,Stoke_City,Home,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,False,,,,4.0,2.0,6.0,6.0,2.0,,,,1.0,,,,2.0,9.0,5.0,,,,,,,,,1.0,,90.0,,,,,,,,14.0,,6.5,,,1.0,5.0,2.0,1.0,,1.0,2.0,13.0,4.0,16.0,2,1.0,33.0,,1.0,1.0,
2017-18,7437834,14,110,Stoke_City,Home,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,,,4.0,7.0,18.0,25.0,1.0,6.0,1.0,,,,,,,,1.0,6.0,,,,,,,,,,,90.0,,,,,,,,14.0,,6.4,,,,5.0,,,,8.0,1.0,16.0,22.0,38.0,0,,47.0,,1.0,,
2017-18,7437834,14,110,Stoke_City,Home,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,False,,,3.0,15.0,10.0,25.0,1.0,,6.0,,,1.0,1.0,,,2.0,5.0,5.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,17.0,,7.0,,,1.0,,2.0,6.0,,3.0,,27.0,11.0,32.0,2,1.0,52.0,2.0,2.0,2.0,
2017-18,7437834,14,110,Stoke_City,Home,110781,93127,Jesé Rodríguez,jese-rodriguez,F,True,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,16.0,1.0,,,,,,,2.0,,6.9,,,,,1.0,,,,,,1.0,1.0,1,,5.0,,,1.0,
2017-18,7437834,14,110,Stoke_City,Home,111962,91972,Saido Berahino,saido-berahino,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437834,14,110,Stoke_City,Home,116947,85352,Bruno Martins Indi,bruno-martins-indi,D,False,,,6.0,8.0,24.0,32.0,,1.0,3.0,,,1.0,,,,,1.0,4.0,,,1.0,,,,,3.0,,,90.0,,1.0,,,,,,5.0,,6.7,,,,1.0,,,,10.0,,12.0,24.0,36.0,1,3.0,47.0,1.0,,,
2017-18,7437834,14,110,Stoke_City,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,1.0,,1.0,14.0,16.0,29.0,1.0,4.0,5.0,,,,1.0,,,1.0,5.0,9.0,,,,,,,,4.0,,,90.0,,,,,,,,19.0,,6.5,,,,4.0,4.0,2.0,,3.0,,22.0,18.0,38.0,0,3.0,77.0,1.0,,2.0,
2017-18,7437834,14,110,Stoke_City,Home,141203,97485,Kevin Wimmer,kevin-wimmer,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
