season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2015-16,6768046,5,45,Norwich_City,Home,27247,28654,Martin Olsson,martin-olsson,D,True,,,,3.0,,3.0,,,1.0,,,,,,,,,2.0,,,,,,,,1.0,,,17.0,,,,,,,,6.5,,,,1.0,1.0,,,3.0,,5.0,1.0,6.0,0,,14.0,,1.0,1.0,
2015-16,6768046,5,45,Norwich_City,Home,29691,5716,Gary O'Neil,gary-oneil,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768046,5,45,Norwich_City,Home,36791,50264,Declan Rudd,declan-rudd,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768046,5,45,Norwich_City,Home,111961,89088,Andre Wisdom,andre-wisdom,D,False,,,1.0,23.0,10.0,33.0,3.0,2.0,2.0,,,,,,,1.0,5.0,7.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,7.0,,,,,,2.0,,4.0,,35.0,17.0,50.0,0,4.0,69.0,,1.0,,
2015-16,6768046,5,45,Norwich_City,Home,115346,83283,Nathan Redmond,nathan-redmond,M,False,,,1.0,22.0,5.0,27.0,,,1.0,,,,,,,1.0,3.0,3.0,,,,,,,,,3.0,,90.0,,,,,,,,6.7,,,1.0,,3.0,1.0,,1.0,,27.0,5.0,31.0,1,1.0,40.0,1.0,1.0,1.0,
2015-16,6768046,5,45,Norwich_City,Home,267621,90517,Robbie Brady,robbie-brady,M,False,1.0,,7.0,21.0,23.0,43.0,1.0,2.0,6.0,,,,,,,1.0,3.0,7.0,,,1.0,,,,1.0,3.0,1.0,,90.0,1.0,,,,,,,7.7,,,1.0,,,9.0,,8.0,,36.0,23.0,50.0,2,5.0,80.0,2.0,,,
2015-16,6768047,6,45,Norwich_City,Away,512,18665,Alexander Tettey,alexander-tettey,M,False,,,1.0,9.0,22.0,31.0,2.0,1.0,11.0,,,1.0,1.0,,,2.0,9.0,3.0,,,5.0,,,,,3.0,,,90.0,,,,,,,,6.4,,,,2.0,,,,4.0,,12.0,27.0,39.0,1,2.0,50.0,,,,
2015-16,6768047,6,45,Norwich_City,Away,1131,19236,John Ruddy,john-ruddy,G,False,,2.0,8.0,4.0,6.0,10.0,,,17.0,,,,,,,,,,,,,,,4.0,,,,,90.0,,,,,,,1.0,7.9,4.0,6.0,,1.0,,,2.0,30.0,,25.0,7.0,32.0,0,,54.0,,,,
2015-16,6768047,6,45,Norwich_City,Away,8969,42744,Sebastien Bassong,sebastien-bassong,D,False,,,,1.0,14.0,15.0,1.0,2.0,8.0,,,,,,,,2.0,3.0,,,1.0,,,,,2.0,,,90.0,,2.0,,,,,,6.7,,,,6.0,,,,2.0,,7.0,18.0,25.0,0,,38.0,,1.0,,
2015-16,6768047,6,45,Norwich_City,Away,9148,20141,Graham Dorrans,graham-dorrans,M,False,,,2.0,15.0,23.0,38.0,,,6.0,,,,5.0,,,1.0,8.0,4.0,,,,,,,,1.0,2.0,,85.0,,1.0,,,,,,6.6,,,1.0,,6.0,,,4.0,,17.0,24.0,41.0,1,,54.0,2.0,,4.0,
2015-16,6768047,6,45,Norwich_City,Away,9198,13164,Steven Whittaker,steven-whittaker,D,False,1.0,,2.0,14.0,14.0,27.0,,,8.0,,,,2.0,,,1.0,3.0,2.0,,1.0,,,,,,2.0,,,90.0,,1.0,,,,,,6.4,,,1.0,6.0,,2.0,,11.0,,27.0,17.0,42.0,1,2.0,74.0,,,,
2015-16,6768047,6,45,Norwich_City,Away,11803,21246,Lewis Grabban,lewis-grabban,F,True,,,,3.0,2.0,5.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,19.0,,,,,,,,6.4,,,,,,,,,,5.0,3.0,8.0,0,,10.0,,,,
2015-16,6768047,6,45,Norwich_City,Away,14336,28499,Wesley Hoolahan,wesley-hoolahan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768047,6,45,Norwich_City,Away,16303,18804,Cameron Jerome,cameron-jerome,F,False,,,1.0,11.0,5.0,16.0,4.0,1.0,3.0,,,,,,,,5.0,2.0,,,2.0,,,,,,,,71.0,,,,,,,,6.4,,,,,1.0,1.0,,1.0,,15.0,5.0,19.0,0,,24.0,1.0,1.0,,
2015-16,6768047,6,45,Norwich_City,Away,16589,38297,Jonathan Howson,jonathan-howson,D,False,,,1.0,34.0,12.0,46.0,2.0,3.0,9.0,,,,,,,,4.0,8.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,7.2,,,,1.0,6.0,,,3.0,,45.0,16.0,61.0,0,1.0,72.0,,,4.0,
2015-16,6768047,6,45,Norwich_City,Away,17801,39472,Dieumerci Mbokani,dieumerci-mbokani,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768047,6,45,Norwich_City,Away,20095,18818,Matt Jarvis,matt-jarvis,M,False,,,,11.0,2.0,13.0,,,2.0,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,1.0,,90.0,1.0,,,,,,,6.1,,,,,,4.0,,,1.0,21.0,2.0,19.0,1,,27.0,,,,
2015-16,6768047,6,45,Norwich_City,Away,20378,19341,Russell Martin,russell-martin,D,False,,,2.0,4.0,15.0,19.0,2.0,1.0,5.0,,,,,,,,4.0,4.0,,1.0,2.0,,1.0,,,4.0,,,90.0,1.0,4.0,,,,,,7.5,,,,5.0,,,,8.0,,9.0,18.0,27.0,1,3.0,45.0,,,,
2015-16,6768047,6,45,Norwich_City,Away,22100,41727,Ryan Bennett,ryan-bennett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768047,6,45,Norwich_City,Away,27247,28654,Martin Olsson,martin-olsson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768047,6,45,Norwich_City,Away,29691,5716,Gary O'Neil,gary-oneil,M,True,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,,,,
2015-16,6768047,6,45,Norwich_City,Away,36791,50264,Declan Rudd,declan-rudd,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768047,6,45,Norwich_City,Away,115346,83283,Nathan Redmond,nathan-redmond,M,False,1.0,,,17.0,16.0,32.0,4.0,,7.0,1.0,,,1.0,,,2.0,11.0,3.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,,6.4,,,1.0,,4.0,4.0,,2.0,,29.0,18.0,43.0,1,1.0,62.0,3.0,1.0,1.0,
2015-16,6768047,6,45,Norwich_City,Away,267621,90517,Robbie Brady,robbie-brady,M,False,,,1.0,16.0,11.0,27.0,,,5.0,,,,1.0,,,1.0,6.0,9.0,,,2.0,,,,,1.0,,,90.0,,1.0,,,,,,6.9,,,1.0,6.0,5.0,3.0,,9.0,,31.0,15.0,43.0,1,5.0,80.0,1.0,1.0,3.0,
2015-16,6768079,7,45,Norwich_City,Away,512,18665,Alexander Tettey,alexander-tettey,M,False,,,1.0,11.0,37.0,48.0,,1.0,9.0,,,,1.0,,,,3.0,5.0,,,2.0,,,,,,,,90.0,,,,,,,,6.9,,,,3.0,,,,1.0,,14.0,37.0,51.0,0,4.0,58.0,,,,
2015-16,6768079,7,45,Norwich_City,Away,1131,19236,John Ruddy,john-ruddy,G,False,,,6.0,1.0,23.0,24.0,1.0,,8.0,,,,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,90.0,,,,,,,3.0,6.7,5.0,5.0,,3.0,,,,21.0,,14.0,25.0,39.0,0,,52.0,,,,
2015-16,6768079,7,45,Norwich_City,Away,8969,42744,Sebastien Bassong,sebastien-bassong,D,False,,,1.0,7.0,28.0,35.0,3.0,5.0,1.0,,,,,,,,5.0,8.0,,,3.0,,,,,2.0,,,90.0,,,,,,,,6.8,,,,11.0,,,,5.0,,11.0,30.0,41.0,0,1.0,58.0,,3.0,,
2015-16,6768079,7,45,Norwich_City,Away,9148,20141,Graham Dorrans,graham-dorrans,M,False,,,5.0,16.0,23.0,39.0,1.0,,4.0,,,,,,,,2.0,1.0,,,1.0,,,,,,1.0,,69.0,,,,,,,,6.7,,,,,,1.0,,11.0,,25.0,26.0,50.0,0,1.0,56.0,2.0,,,
2015-16,6768079,7,45,Norwich_City,Away,9198,13164,Steven Whittaker,steven-whittaker,D,False,,,1.0,17.0,10.0,27.0,,1.0,3.0,,,1.0,,,,1.0,2.0,2.0,,,1.0,,,,,3.0,,,90.0,,1.0,,,,,,6.6,,,,3.0,,3.0,,4.0,,22.0,13.0,32.0,1,1.0,58.0,,,,
2015-16,6768079,7,45,Norwich_City,Away,11803,21246,Lewis Grabban,lewis-grabban,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768079,7,45,Norwich_City,Away,14336,28499,Wesley Hoolahan,wesley-hoolahan,M,False,,,,34.0,17.0,51.0,,,3.0,,,,1.0,,,2.0,4.0,3.0,,,1.0,1.0,,,,1.0,2.0,,85.0,,,,,,,,6.8,,,,,2.0,1.0,,1.0,,42.0,17.0,58.0,0,,69.0,2.0,1.0,2.0,
2015-16,6768079,7,45,Norwich_City,Away,16303,18804,Cameron Jerome,cameron-jerome,F,False,,,,10.0,2.0,12.0,4.0,3.0,3.0,,1.0,,,,,2.0,11.0,4.0,,,4.0,,,,,,,,64.0,2.0,,,,,,,6.5,,,2.0,2.0,2.0,1.0,,,,17.0,3.0,19.0,4,,30.0,,,1.0,
2015-16,6768079,7,45,Norwich_City,Away,16589,38297,Jonathan Howson,jonathan-howson,D,False,,,2.0,22.0,18.0,40.0,5.0,,12.0,1.0,,1.0,,,,3.0,10.0,3.0,,,2.0,,,,,4.0,2.0,,90.0,2.0,,,,,,,7.2,,,1.0,,1.0,1.0,,5.0,,31.0,21.0,51.0,4,2.0,74.0,2.0,1.0,,
2015-16,6768079,7,45,Norwich_City,Away,17801,39472,Dieumerci Mbokani,dieumerci-mbokani,F,True,,,,9.0,1.0,10.0,4.0,,4.0,,,,,,,1.0,5.0,1.0,,,1.0,,,,,1.0,1.0,,26.0,,,,,,,,6.7,,,,2.0,1.0,,,,,10.0,2.0,12.0,0,,18.0,1.0,,1.0,
2015-16,6768079,7,45,Norwich_City,Away,20378,19341,Russell Martin,russell-martin,D,False,,,6.0,6.0,37.0,43.0,1.0,1.0,6.0,,,,1.0,,,,2.0,2.0,,,,,,,,1.0,,,90.0,,2.0,,,,,,6.7,,,1.0,7.0,,,,12.0,,13.0,39.0,52.0,1,1.0,64.0,,,,
2015-16,6768079,7,45,Norwich_City,Away,22100,41727,Ryan Bennett,ryan-bennett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768079,7,45,Norwich_City,Away,27247,28654,Martin Olsson,martin-olsson,D,False,2.0,,1.0,8.0,9.0,15.0,1.0,2.0,5.0,,,,1.0,,,,4.0,3.0,,,1.0,,,,,2.0,2.0,,90.0,1.0,,,,,,,6.5,,,,3.0,2.0,5.0,,4.0,,17.0,10.0,22.0,1,,43.0,1.0,,1.0,
2015-16,6768079,7,45,Norwich_City,Away,29691,5716,Gary O'Neil,gary-oneil,M,True,,,,1.0,3.0,4.0,,,3.0,,,,,,,,,2.0,,,,,,,,,,,5.0,,,,,,,,6.7,,,,,,,,,,1.0,3.0,4.0,0,2.0,9.0,2.0,,,
2015-16,6768079,7,45,Norwich_City,Away,36791,50264,Declan Rudd,declan-rudd,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768079,7,45,Norwich_City,Away,111961,89088,Andre Wisdom,andre-wisdom,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768079,7,45,Norwich_City,Away,115346,83283,Nathan Redmond,nathan-redmond,M,True,1.0,,,7.0,2.0,8.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,2.0,,21.0,1.0,,,,,,,7.4,,,,,,2.0,,1.0,,9.0,4.0,11.0,1,,15.0,,1.0,,
2015-16,6768079,7,45,Norwich_City,Away,267621,90517,Robbie Brady,robbie-brady,M,False,1.0,,3.0,21.0,10.0,30.0,1.0,2.0,8.0,,,2.0,2.0,,,3.0,9.0,9.0,,,1.0,,1.0,,,3.0,2.0,,90.0,1.0,1.0,,,,,,7.8,,,1.0,2.0,5.0,3.0,,6.0,,31.0,12.0,40.0,4,4.0,71.0,1.0,,3.0,
2015-16,6768084,8,45,Norwich_City,Home,512,18665,Alexander Tettey,alexander-tettey,M,False,,,5.0,27.0,29.0,56.0,1.0,3.0,6.0,,,,1.0,,,,2.0,5.0,,,,,,,,1.0,,,90.0,,,,,,,,6.9,,,,3.0,1.0,1.0,,6.0,,33.0,31.0,63.0,0,1.0,71.0,,,1.0,
2015-16,6768084,8,45,Norwich_City,Home,1131,19236,John Ruddy,john-ruddy,G,False,,1.0,8.0,4.0,20.0,24.0,1.0,,12.0,,,,,,1.0,1.0,2.0,1.0,,,,,,1.0,,,,,90.0,,,,,,,,6.5,3.0,3.0,,,,,2.0,15.0,,10.0,21.0,31.0,0,,45.0,,1.0,,
2015-16,6768084,8,45,Norwich_City,Home,8969,42744,Sebastien Bassong,sebastien-bassong,D,False,,,10.0,9.0,27.0,36.0,4.0,4.0,4.0,,,,,,,1.0,7.0,6.0,,,2.0,,,,,1.0,1.0,,90.0,,1.0,,1.0,,,,6.6,,,2.0,10.0,,,,16.0,,12.0,30.0,42.0,2,2.0,59.0,,,,
2015-16,6768084,8,45,Norwich_City,Home,9148,20141,Graham Dorrans,graham-dorrans,M,False,,,3.0,16.0,14.0,30.0,,2.0,1.0,,,1.0,1.0,,,,1.0,5.0,,,,,,,,,1.0,,50.0,,,,,,,,7.0,,,1.0,1.0,1.0,1.0,,6.0,,19.0,20.0,38.0,2,2.0,46.0,,,1.0,
2015-16,6768084,8,45,Norwich_City,Home,9198,13164,Steven Whittaker,steven-whittaker,D,False,,,4.0,31.0,10.0,41.0,1.0,2.0,3.0,,,,1.0,,,1.0,6.0,7.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,6.6,,,,5.0,4.0,2.0,,9.0,,50.0,11.0,59.0,0,3.0,100.0,1.0,,2.0,
2015-16,6768084,8,45,Norwich_City,Home,14336,28499,Wesley Hoolahan,wesley-hoolahan,M,False,,,2.0,38.0,13.0,51.0,2.0,2.0,6.0,,,2.0,1.0,,,3.0,9.0,6.0,,,,,,,,,2.0,,90.0,,,,,,,,7.0,,,,,6.0,2.0,,4.0,1.0,45.0,15.0,58.0,2,1.0,73.0,,,3.0,
2015-16,6768084,8,45,Norwich_City,Home,14901,20490,Kyle Lafferty,kyle-lafferty,F,True,,,,3.0,1.0,4.0,2.0,,1.0,,,,,,,1.0,3.0,,,,,,,,,,,,13.0,,,,,,,,6.4,,,,1.0,,,,,,3.0,1.0,4.0,0,,8.0,1.0,,,
2015-16,6768084,8,45,Norwich_City,Home,16303,18804,Cameron Jerome,cameron-jerome,F,False,,,,8.0,,8.0,1.0,5.0,2.0,,,,,,,2.0,4.0,8.0,,,,,,,,,,,77.0,,,,,,,,6.7,,,2.0,,2.0,2.0,,,,22.0,1.0,21.0,2,,33.0,2.0,2.0,1.0,
2015-16,6768084,8,45,Norwich_City,Home,16589,38297,Jonathan Howson,jonathan-howson,D,False,2.0,,1.0,25.0,,23.0,3.0,1.0,5.0,1.0,,1.0,3.0,,,2.0,12.0,6.0,,,1.0,1.0,,,,2.0,2.0,,90.0,,,,,,,,7.1,,,1.0,3.0,7.0,4.0,,1.0,,38.0,,34.0,2,1.0,61.0,,,4.0,
2015-16,6768084,8,45,Norwich_City,Home,17801,39472,Dieumerci Mbokani,dieumerci-mbokani,F,True,,,,7.0,1.0,8.0,2.0,2.0,1.0,,,,1.0,,,3.0,6.0,2.0,,,,,1.0,,1.0,,2.0,,31.0,1.0,,,,,,,7.4,,,2.0,2.0,,,,,1.0,8.0,1.0,9.0,3,,17.0,,,,
2015-16,6768084,8,45,Norwich_City,Home,20095,18818,Matt Jarvis,matt-jarvis,M,False,1.0,,,10.0,2.0,11.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,59.0,,1.0,,,,,,6.0,,,,,,8.0,,,,21.0,2.0,15.0,0,,26.0,1.0,,,
2015-16,6768084,8,45,Norwich_City,Home,20378,19341,Russell Martin,russell-martin,D,False,,,8.0,20.0,23.0,43.0,2.0,4.0,4.0,,,1.0,1.0,,,1.0,5.0,5.0,,1.0,,,,,,1.0,1.0,,90.0,,1.0,,,,,,6.8,,,1.0,13.0,1.0,,,11.0,,24.0,23.0,47.0,2,1.0,68.0,1.0,,,
2015-16,6768084,8,45,Norwich_City,Home,22100,41727,Ryan Bennett,ryan-bennett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768084,8,45,Norwich_City,Home,27247,28654,Martin Olsson,martin-olsson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768084,8,45,Norwich_City,Home,29691,5716,Gary O'Neil,gary-oneil,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768084,8,45,Norwich_City,Home,36791,50264,Declan Rudd,declan-rudd,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768084,8,45,Norwich_City,Home,115346,83283,Nathan Redmond,nathan-redmond,M,True,1.0,,,16.0,,15.0,,,4.0,,,1.0,,,,,3.0,2.0,,,,,,,1.0,2.0,1.0,,40.0,1.0,,,,,,,6.7,,,,,4.0,7.0,,1.0,,26.0,1.0,20.0,2,,39.0,,1.0,1.0,
2015-16,6768084,8,45,Norwich_City,Home,267621,90517,Robbie Brady,robbie-brady,M,False,6.0,,3.0,28.0,14.0,36.0,1.0,4.0,5.0,,,,1.0,,,1.0,4.0,8.0,,,,,,,,1.0,4.0,,90.0,,,,,,,,7.1,,,,6.0,2.0,21.0,,5.0,,51.0,15.0,45.0,0,3.0,99.0,2.0,,1.0,
2015-16,6768086,9,45,Norwich_City,Away,512,18665,Alexander Tettey,alexander-tettey,M,False,,,4.0,22.0,14.0,36.0,,1.0,7.0,,,,1.0,,,1.0,3.0,3.0,,,1.0,,,,,,,,62.0,,,,,,,,6.4,,,,,,,,7.0,,30.0,14.0,44.0,0,2.0,48.0,,,,
2015-16,6768086,9,45,Norwich_City,Away,1131,19236,John Ruddy,john-ruddy,G,False,,1.0,9.0,7.0,13.0,20.0,,1.0,9.0,,,,,,,,,2.0,,,,,,2.0,,,,,90.0,,,,,,,,5.2,,,,1.0,1.0,,1.0,17.0,,14.0,14.0,28.0,0,,35.0,,,1.0,
2015-16,6768086,9,45,Norwich_City,Away,8969,42744,Sebastien Bassong,sebastien-bassong,D,False,,,1.0,15.0,25.0,40.0,2.0,4.0,6.0,,,,,,,,2.0,9.0,,,1.0,,,,,3.0,,,90.0,1.0,,,,,,,6.7,,,,8.0,1.0,1.0,,3.0,,20.0,26.0,45.0,1,3.0,64.0,,1.0,1.0,
2015-16,6768086,9,45,Norwich_City,Away,9148,20141,Graham Dorrans,graham-dorrans,M,False,,,1.0,34.0,15.0,49.0,1.0,,5.0,,,,1.0,,,,3.0,8.0,,,1.0,,,,,3.0,1.0,,84.0,,,,,,,,7.1,,,,,2.0,2.0,,3.0,,38.0,17.0,53.0,0,6.0,67.0,,,2.0,
2015-16,6768086,9,45,Norwich_City,Away,9198,13164,Steven Whittaker,steven-whittaker,D,False,1.0,,2.0,24.0,13.0,36.0,2.0,,2.0,,,1.0,4.0,,,,8.0,1.0,,1.0,1.0,,,,,,1.0,,90.0,,1.0,,,,,,5.1,,,1.0,1.0,1.0,3.0,,5.0,,34.0,13.0,44.0,2,1.0,66.0,1.0,,,
2015-16,6768086,9,45,Norwich_City,Away,14336,28499,Wesley Hoolahan,wesley-hoolahan,M,True,1.0,,,14.0,2.0,15.0,,,2.0,,,,,,,,2.0,2.0,,,1.0,,,,,,2.0,,28.0,,,,,,,,6.7,,,,,3.0,1.0,,,,21.0,3.0,23.0,0,,27.0,,,2.0,
2015-16,6768086,9,45,Norwich_City,Away,16303,18804,Cameron Jerome,cameron-jerome,F,True,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,6.0,,,,,,,,6.6,,,1.0,,,,,1.0,,1.0,,1.0,1,,4.0,,1.0,,
2015-16,6768086,9,45,Norwich_City,Away,16589,38297,Jonathan Howson,jonathan-howson,D,False,,,,17.0,12.0,29.0,3.0,4.0,1.0,,,2.0,1.0,,,1.0,5.0,10.0,,,,,,,,1.0,1.0,,90.0,1.0,,,,,,,7.0,,,,,2.0,,,1.0,,24.0,14.0,38.0,3,3.0,53.0,3.0,1.0,2.0,
2015-16,6768086,9,45,Norwich_City,Away,17801,39472,Dieumerci Mbokani,dieumerci-mbokani,F,False,,,,17.0,3.0,20.0,3.0,5.0,2.0,,,1.0,,,,4.0,9.0,13.0,,,,,1.0,,,,,,90.0,2.0,,,,,,,7.6,,,,,6.0,,,,,23.0,5.0,28.0,3,2.0,49.0,3.0,2.0,4.0,
2015-16,6768086,9,45,Norwich_City,Away,20095,18818,Matt Jarvis,matt-jarvis,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768086,9,45,Norwich_City,Away,20378,19341,Russell Martin,russell-martin,D,False,,,5.0,18.0,18.0,36.0,3.0,2.0,2.0,,,1.0,,,,,4.0,3.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,6.3,,,,10.0,,,,7.0,,22.0,18.0,40.0,1,1.0,56.0,,,,
2015-16,6768086,9,45,Norwich_City,Away,22100,41727,Ryan Bennett,ryan-bennett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768086,9,45,Norwich_City,Away,27247,28654,Martin Olsson,martin-olsson,D,False,2.0,,1.0,10.0,9.0,17.0,1.0,2.0,3.0,1.0,,,,,,,3.0,3.0,,,2.0,2.0,,,,1.0,2.0,,84.0,,1.0,,,,,,6.8,,,,3.0,,8.0,,2.0,,19.0,10.0,21.0,0,,46.0,1.0,1.0,,
2015-16,6768086,9,45,Norwich_City,Away,29691,5716,Gary O'Neil,gary-oneil,M,True,,,,6.0,1.0,7.0,,1.0,,,,,,,,,,2.0,,,,,,,,,1.0,,6.0,,,,,,,,6.9,,,,,,,,2.0,,8.0,2.0,10.0,0,1.0,12.0,,1.0,,
2015-16,6768086,9,45,Norwich_City,Away,36791,50264,Declan Rudd,declan-rudd,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768086,9,45,Norwich_City,Away,111961,89088,Andre Wisdom,andre-wisdom,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768086,9,45,Norwich_City,Away,115346,83283,Nathan Redmond,nathan-redmond,M,False,2.0,,,32.0,10.0,40.0,,1.0,3.0,,,1.0,,,,1.0,3.0,7.0,,,1.0,,1.0,,1.0,,4.0,,90.0,1.0,,,,,,,7.9,,,3.0,1.0,4.0,5.0,,,1.0,45.0,11.0,51.0,5,1.0,71.0,,2.0,3.0,
2015-16,6768086,9,45,Norwich_City,Away,267621,90517,Robbie Brady,robbie-brady,M,False,3.0,,3.0,26.0,6.0,29.0,,2.0,3.0,,,,4.0,,,1.0,6.0,9.0,,,1.0,,,,1.0,1.0,3.0,,90.0,1.0,,,,,,,7.3,,,1.0,,1.0,9.0,,5.0,,39.0,7.0,37.0,2,6.0,63.0,,1.0,1.0,
2015-16,6768105,10,45,Norwich_City,Home,512,18665,Alexander Tettey,alexander-tettey,M,False,,,7.0,23.0,34.0,57.0,1.0,1.0,14.0,,,1.0,1.0,,,,3.0,6.0,,,1.0,,,,,2.0,,,90.0,1.0,,,,,,,7.5,,,,2.0,3.0,,,8.0,,27.0,34.0,61.0,2,,73.0,,2.0,3.0,
2015-16,6768105,10,45,Norwich_City,Home,1131,19236,John Ruddy,john-ruddy,G,False,,1.0,4.0,3.0,10.0,13.0,,,9.0,,,,,,1.0,,,,,,,,,1.0,,,,,90.0,,,,,,,,6.9,,3.0,,1.0,,,1.0,18.0,,14.0,13.0,27.0,0,,38.0,,,,
2015-16,6768105,10,45,Norwich_City,Home,8969,42744,Sebastien Bassong,sebastien-bassong,D,False,,,4.0,15.0,14.0,29.0,1.0,5.0,3.0,,,,,,,,2.0,6.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,7.3,,,1.0,12.0,,,,7.0,1.0,22.0,15.0,37.0,1,1.0,56.0,1.0,,,
2015-16,6768105,10,45,Norwich_City,Home,9148,20141,Graham Dorrans,graham-dorrans,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768105,10,45,Norwich_City,Home,9198,13164,Steven Whittaker,steven-whittaker,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768105,10,45,Norwich_City,Home,11803,21246,Lewis Grabban,lewis-grabban,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768105,10,45,Norwich_City,Home,14336,28499,Wesley Hoolahan,wesley-hoolahan,M,False,1.0,,3.0,26.0,11.0,36.0,1.0,,3.0,,,,1.0,,,1.0,4.0,1.0,,,1.0,,,,,,2.0,,78.0,,,,,,,,6.6,,,2.0,,,6.0,,3.0,1.0,35.0,12.0,41.0,2,,60.0,5.0,1.0,,
2015-16,6768105,10,45,Norwich_City,Home,16303,18804,Cameron Jerome,cameron-jerome,F,True,,,,1.0,1.0,2.0,,2.0,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,12.0,,,,,,,,6.5,,,,,,,,,,2.0,1.0,3.0,0,,4.0,,,,
