season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,totalShots
2013-14,3965169,6,45,Norwich_City,Away,20296,10954,Mark Bunn,mark-bunn,G,True,,,,,
2013-14,3965169,6,45,Norwich_City,Away,20378,19341,Russell Martin,russell-martin,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965169,6,45,Norwich_City,Away,22100,41727,Ryan Bennett,ryan-bennett,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965169,6,45,Norwich_City,Away,27247,28654,Martin Olsson,martin-olsson,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965169,6,45,Norwich_City,Away,31821,49277,Leroy Fer,leroy-fer,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965169,6,45,Norwich_City,Away,35193,50165,Ricky van Wolfswinkel,ricky-van-wolfswinkel,F,False,0.0,0.0,76.0,0.0,0.0
2013-14,3965169,6,45,Norwich_City,Away,291483,114245,Josh Murphy,josh-murphy,M,True,,,,,
2013-14,3965169,6,45,Norwich_City,Away,1422568,4739,Johan Elmander,johan-elmander,F,True,0.0,0.0,14.0,0.0,0.0
2013-14,3965187,7,45,Norwich_City,Home,512,18665,Alexander Tettey,alexander-tettey,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965187,7,45,Norwich_City,Home,1131,19236,John Ruddy,john-ruddy,G,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965187,7,45,Norwich_City,Home,8969,42744,Sebastien Bassong,sebastien-bassong,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965187,7,45,Norwich_City,Home,9127,18987,Robert Snodgrass,robert-snodgrass,M,False,0.0,0.0,81.0,0.0,0.0
2013-14,3965187,7,45,Norwich_City,Home,9198,13164,Steven Whittaker,steven-whittaker,D,True,,,,,
2013-14,3965187,7,45,Norwich_City,Home,16501,15864,Michael Turner,michael-turner,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965187,7,45,Norwich_City,Home,16589,38297,Jonathan Howson,jonathan-howson,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965187,7,45,Norwich_City,Home,17944,28221,Gary Hooper,gary-hooper,F,True,0.0,0.0,17.0,0.0,0.0
2013-14,3965187,7,45,Norwich_City,Home,20187,40451,Anthony Pilkington,anthony-pilkington,F,False,0.0,1.0,90.0,0.0,0.0
2013-14,3965187,7,45,Norwich_City,Home,20292,19569,Bradley Johnson,bradley-johnson,M,True,,,,,
2013-14,3965187,7,45,Norwich_City,Home,20296,10954,Mark Bunn,mark-bunn,G,True,,,,,
2013-14,3965187,7,45,Norwich_City,Home,20378,19341,Russell Martin,russell-martin,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965187,7,45,Norwich_City,Home,22100,41727,Ryan Bennett,ryan-bennett,D,True,,,,,
2013-14,3965187,7,45,Norwich_City,Home,27247,28654,Martin Olsson,martin-olsson,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965187,7,45,Norwich_City,Home,31821,49277,Leroy Fer,leroy-fer,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965187,7,45,Norwich_City,Home,35193,50165,Ricky van Wolfswinkel,ricky-van-wolfswinkel,F,False,1.0,0.0,73.0,0.0,0.0
2013-14,3965187,7,45,Norwich_City,Home,115346,83283,Nathan Redmond,nathan-redmond,M,True,0.0,0.0,9.0,0.0,0.0
2013-14,3965187,7,45,Norwich_City,Home,1422568,4739,Johan Elmander,johan-elmander,F,True,,,,,
2013-14,3965197,8,45,Norwich_City,Away,512,18665,Alexander Tettey,alexander-tettey,M,False,0.0,0.0,78.0,0.0,0.0
2013-14,3965197,8,45,Norwich_City,Away,1131,19236,John Ruddy,john-ruddy,G,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965197,8,45,Norwich_City,Away,8969,42744,Sebastien Bassong,sebastien-bassong,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965197,8,45,Norwich_City,Away,9127,18987,Robert Snodgrass,robert-snodgrass,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965197,8,45,Norwich_City,Away,9198,13164,Steven Whittaker,steven-whittaker,D,True,,,,,
2013-14,3965197,8,45,Norwich_City,Away,14336,28499,Wesley Hoolahan,wesley-hoolahan,M,True,0.0,0.0,12.0,0.0,0.0
2013-14,3965197,8,45,Norwich_City,Away,16501,15864,Michael Turner,michael-turner,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965197,8,45,Norwich_City,Away,16589,38297,Jonathan Howson,jonathan-howson,D,False,0.0,1.0,90.0,0.0,0.0
2013-14,3965197,8,45,Norwich_City,Away,17944,28221,Gary Hooper,gary-hooper,F,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965197,8,45,Norwich_City,Away,20187,40451,Anthony Pilkington,anthony-pilkington,F,False,0.0,0.0,71.0,0.0,0.0
2013-14,3965197,8,45,Norwich_City,Away,20292,19569,Bradley Johnson,bradley-johnson,M,True,,,,,
2013-14,3965197,8,45,Norwich_City,Away,20296,10954,Mark Bunn,mark-bunn,G,True,,,,,
2013-14,3965197,8,45,Norwich_City,Away,20378,19341,Russell Martin,russell-martin,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965197,8,45,Norwich_City,Away,22100,41727,Ryan Bennett,ryan-bennett,D,True,,,,,
2013-14,3965197,8,45,Norwich_City,Away,27247,28654,Martin Olsson,martin-olsson,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965197,8,45,Norwich_City,Away,31821,49277,Leroy Fer,leroy-fer,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965197,8,45,Norwich_City,Away,38686,19791,Luciano Becchio,luciano-becchio,F,True,,,,,
2013-14,3965197,8,45,Norwich_City,Away,115346,83283,Nathan Redmond,nathan-redmond,M,True,0.0,0.0,19.0,0.0,0.0
2013-14,3965227,9,45,Norwich_City,Home,512,18665,Alexander Tettey,alexander-tettey,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965227,9,45,Norwich_City,Home,1131,19236,John Ruddy,john-ruddy,G,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965227,9,45,Norwich_City,Home,8969,42744,Sebastien Bassong,sebastien-bassong,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965227,9,45,Norwich_City,Home,9127,18987,Robert Snodgrass,robert-snodgrass,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965227,9,45,Norwich_City,Home,9198,13164,Steven Whittaker,steven-whittaker,D,True,,,,,
2013-14,3965227,9,45,Norwich_City,Home,10385,1362,Carlo Nash,carlo-nash,G,True,,,,,
2013-14,3965227,9,45,Norwich_City,Home,16501,15864,Michael Turner,michael-turner,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965227,9,45,Norwich_City,Home,16589,38297,Jonathan Howson,jonathan-howson,D,False,0.0,0.0,87.0,0.0,0.0
2013-14,3965227,9,45,Norwich_City,Home,17944,28221,Gary Hooper,gary-hooper,F,False,0.0,0.0,72.0,0.0,0.0
2013-14,3965227,9,45,Norwich_City,Home,20187,40451,Anthony Pilkington,anthony-pilkington,F,False,0.0,0.0,72.0,0.0,0.0
2013-14,3965227,9,45,Norwich_City,Home,20292,19569,Bradley Johnson,bradley-johnson,M,True,,,,,
2013-14,3965227,9,45,Norwich_City,Home,20378,19341,Russell Martin,russell-martin,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965227,9,45,Norwich_City,Home,22100,41727,Ryan Bennett,ryan-bennett,D,True,,,,,
2013-14,3965227,9,45,Norwich_City,Home,27247,28654,Martin Olsson,martin-olsson,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965227,9,45,Norwich_City,Home,31821,49277,Leroy Fer,leroy-fer,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965227,9,45,Norwich_City,Home,35193,50165,Ricky van Wolfswinkel,ricky-van-wolfswinkel,F,True,0.0,0.0,3.0,0.0,0.0
2013-14,3965227,9,45,Norwich_City,Home,115346,83283,Nathan Redmond,nathan-redmond,M,True,0.0,0.0,18.0,0.0,0.0
2013-14,3965227,9,45,Norwich_City,Home,1422568,4739,Johan Elmander,johan-elmander,F,True,0.0,0.0,18.0,0.0,0.0
2013-14,3965247,10,45,Norwich_City,Away,1131,19236,John Ruddy,john-ruddy,G,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965247,10,45,Norwich_City,Away,5177,17271,Javier Garrido,javier-garrido,D,True,,,,,
2013-14,3965247,10,45,Norwich_City,Away,8969,42744,Sebastien Bassong,sebastien-bassong,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965247,10,45,Norwich_City,Away,9198,13164,Steven Whittaker,steven-whittaker,D,False,0.0,0.0,46.0,0.0,0.0
2013-14,3965247,10,45,Norwich_City,Away,14336,28499,Wesley Hoolahan,wesley-hoolahan,M,True,,,,,
2013-14,3965247,10,45,Norwich_City,Away,16501,15864,Michael Turner,michael-turner,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965247,10,45,Norwich_City,Away,16589,38297,Jonathan Howson,jonathan-howson,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965247,10,45,Norwich_City,Away,17944,28221,Gary Hooper,gary-hooper,F,False,0.0,0.0,46.0,0.0,0.0
2013-14,3965247,10,45,Norwich_City,Away,20187,40451,Anthony Pilkington,anthony-pilkington,F,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965247,10,45,Norwich_City,Away,20292,19569,Bradley Johnson,bradley-johnson,M,False,0.0,0.0,90.0,1.0,0.0
2013-14,3965247,10,45,Norwich_City,Away,20296,10954,Mark Bunn,mark-bunn,G,True,,,,,
2013-14,3965247,10,45,Norwich_City,Away,20378,19341,Russell Martin,russell-martin,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965247,10,45,Norwich_City,Away,22100,41727,Ryan Bennett,ryan-bennett,D,True,,,,,
2013-14,3965247,10,45,Norwich_City,Away,27247,28654,Martin Olsson,martin-olsson,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965247,10,45,Norwich_City,Away,31821,49277,Leroy Fer,leroy-fer,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965247,10,45,Norwich_City,Away,38686,19791,Luciano Becchio,luciano-becchio,F,True,,,,,
2013-14,3965247,10,45,Norwich_City,Away,291483,114245,Josh Murphy,josh-murphy,M,True,0.0,0.0,44.0,0.0,0.0
2013-14,3965247,10,45,Norwich_City,Away,1422568,4739,Johan Elmander,johan-elmander,F,True,0.0,0.0,44.0,0.0,0.0
2013-14,3965267,11,45,Norwich_City,Home,1131,19236,John Ruddy,john-ruddy,G,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965267,11,45,Norwich_City,Home,8969,42744,Sebastien Bassong,sebastien-bassong,D,True,,,,,
2013-14,3965267,11,45,Norwich_City,Home,9127,18987,Robert Snodgrass,robert-snodgrass,M,False,0.0,1.0,90.0,0.0,0.0
2013-14,3965267,11,45,Norwich_City,Home,9198,13164,Steven Whittaker,steven-whittaker,D,True,,,,,
2013-14,3965267,11,45,Norwich_City,Home,14336,28499,Wesley Hoolahan,wesley-hoolahan,M,True,,,,,
2013-14,3965267,11,45,Norwich_City,Home,16501,15864,Michael Turner,michael-turner,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965267,11,45,Norwich_City,Home,16589,38297,Jonathan Howson,jonathan-howson,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965267,11,45,Norwich_City,Home,17944,28221,Gary Hooper,gary-hooper,F,False,0.0,1.0,87.0,0.0,0.0
2013-14,3965267,11,45,Norwich_City,Home,20187,40451,Anthony Pilkington,anthony-pilkington,F,False,0.0,0.0,34.0,0.0,0.0
2013-14,3965267,11,45,Norwich_City,Home,20292,19569,Bradley Johnson,bradley-johnson,M,True,0.0,0.0,3.0,0.0,0.0
2013-14,3965267,11,45,Norwich_City,Home,20296,10954,Mark Bunn,mark-bunn,G,True,,,,,
2013-14,3965267,11,45,Norwich_City,Home,20378,19341,Russell Martin,russell-martin,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965267,11,45,Norwich_City,Home,22100,41727,Ryan Bennett,ryan-bennett,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965267,11,45,Norwich_City,Home,27247,28654,Martin Olsson,martin-olsson,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965267,11,45,Norwich_City,Home,31821,49277,Leroy Fer,leroy-fer,M,False,0.0,1.0,90.0,0.0,0.0
2013-14,3965267,11,45,Norwich_City,Home,38686,19791,Luciano Becchio,luciano-becchio,F,True,,,,,
2013-14,3965267,11,45,Norwich_City,Home,115346,83283,Nathan Redmond,nathan-redmond,M,True,0.0,0.0,56.0,0.0,0.0
2013-14,3965267,11,45,Norwich_City,Home,1422568,4739,Johan Elmander,johan-elmander,F,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965289,12,45,Norwich_City,Away,1131,19236,John Ruddy,john-ruddy,G,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965289,12,45,Norwich_City,Away,8969,42744,Sebastien Bassong,sebastien-bassong,D,True,,,,,
2013-14,3965289,12,45,Norwich_City,Away,9198,13164,Steven Whittaker,steven-whittaker,D,True,,,,,
2013-14,3965289,12,45,Norwich_City,Away,10385,1362,Carlo Nash,carlo-nash,G,True,,,,,
2013-14,3965289,12,45,Norwich_City,Away,14336,28499,Wesley Hoolahan,wesley-hoolahan,M,True,0.0,0.0,1.0,0.0,0.0
2013-14,3965289,12,45,Norwich_City,Away,16501,15864,Michael Turner,michael-turner,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965289,12,45,Norwich_City,Away,16589,38297,Jonathan Howson,jonathan-howson,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965289,12,45,Norwich_City,Away,17944,28221,Gary Hooper,gary-hooper,F,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965289,12,45,Norwich_City,Away,20187,40451,Anthony Pilkington,anthony-pilkington,F,False,0.0,0.0,49.0,0.0,0.0
2013-14,3965289,12,45,Norwich_City,Away,20292,19569,Bradley Johnson,bradley-johnson,M,False,0.0,0.0,89.0,0.0,0.0
2013-14,3965289,12,45,Norwich_City,Away,20378,19341,Russell Martin,russell-martin,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3965289,12,45,Norwich_City,Away,22100,41727,Ryan Bennett,ryan-bennett,D,False,0.0,0.0,90.0,0.0,0.0
