season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7438109,23,35,West_Bromwich_Albion,Home,34578,49944.0,Jake Livermore,jake-livermore,M,True,,,,1.0,2.0,3.0,,,3.0,,,,,,,,,2.0,,,,,,,,,,11.0,,,,,,2.0,,6.7,,,,,,,,1.0,,3.0,2.0,5.0,0,1.0,7.0,,1.0,,1.0
2017-18,7438109,23,35,West_Bromwich_Albion,Home,35532,57134.0,Salomón Rondón,salomon-rondon,F,False,,,1.0,15.0,6.0,21.0,7.0,2.0,8.0,,,,1.0,,,4.0,15.0,8.0,,,1.0,,,,,,1.0,90.0,1.0,,,,,19.0,,6.7,,,3.0,,5.0,1.0,,4.0,2.0,24.0,7.0,30.0,4,,53.0,3.0,3.0,3.0,
2017-18,7438109,23,35,West_Bromwich_Albion,Home,36466,50229.0,Matt Phillips,matt-phillips,F,False,3.0,,,16.0,13.0,26.0,,1.0,6.0,,,1.0,,,,2.0,3.0,1.0,,,,,,,,3.0,4.0,90.0,,,,,,16.0,,7.2,,,1.0,3.0,1.0,9.0,,1.0,1.0,26.0,14.0,31.0,2,,57.0,2.0,,,
2017-18,7438109,23,35,West_Bromwich_Albion,Home,41631,63370.0,James McClean,james-mcclean,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438109,23,35,West_Bromwich_Albion,Home,50027,60232.0,Craig Dawson,craig-dawson,D,False,,,,9.0,13.0,22.0,,8.0,1.0,,,1.0,,,,1.0,1.0,8.0,,,,,1.0,,,,,81.0,2.0,1.0,,,,13.0,,7.7,,,1.0,3.0,,,,4.0,,18.0,15.0,33.0,4,,54.0,,,,
2017-18,7438109,23,35,West_Bromwich_Albion,Home,76227,73494.0,Grzegorz Krychowiak,grzegorz-krychowiak,M,False,,,4.0,18.0,14.0,32.0,2.0,,4.0,,,,,,,,4.0,6.0,,,2.0,,,,,1.0,,90.0,,,,,,11.0,,7.0,,,,,,1.0,,5.0,,25.0,18.0,42.0,0,3.0,50.0,,3.0,,2.0
2017-18,7438109,23,35,West_Bromwich_Albion,Home,128637,67527.0,Allan Nyom,allan-nyom,D,True,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,9.0,,,,,,1.0,,6.8,,,,1.0,,1.0,,,,1.0,1.0,1.0,0,,5.0,,,,
2017-18,7438109,23,35,West_Bromwich_Albion,Home,151037,55829.0,Claudio Yacob,claudio-yacob,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438109,23,35,West_Bromwich_Albion,Home,159653,77777.0,Ahmed Hegazy,ahmed-hegazy,D,False,,,5.0,12.0,11.0,23.0,3.0,3.0,6.0,,,,,,,1.0,5.0,5.0,,,1.0,,,,,3.0,,90.0,,,,,,11.0,,7.2,,,,8.0,,1.0,,8.0,,18.0,13.0,30.0,0,2.0,47.0,,,,1.0
2017-18,7437948,24,35,West_Bromwich_Albion,Away,544,1632.0,Gareth Barry,gareth-barry,M,False,,,1.0,6.0,13.0,19.0,1.0,3.0,8.0,,,,3.0,,,,6.0,7.0,,,2.0,,,,,1.0,1.0,90.0,,,,,,19.0,,6.4,,,,2.0,1.0,,,5.0,,19.0,17.0,36.0,0,2.0,48.0,2.0,1.0,1.0,
2017-18,7437948,24,35,West_Bromwich_Albion,Away,10024,12086.0,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437948,24,35,West_Bromwich_Albion,Away,10540,19151.0,Chris Brunt,chris-brunt,M,False,2.0,,2.0,11.0,9.0,18.0,2.0,1.0,2.0,,,,,,,2.0,4.0,3.0,,,,,,,,,2.0,79.0,,,,,,18.0,,6.8,,,,2.0,1.0,8.0,,5.0,,24.0,11.0,27.0,0,1.0,45.0,1.0,,1.0,
2017-18,7437948,24,35,West_Bromwich_Albion,Away,10599,9089.0,Ben Foster,ben-foster,G,False,,,15.0,12.0,5.0,17.0,,,14.0,,,,,,,,,1.0,,,,,,2.0,,,,90.0,,,,,,19.0,,6.8,2.0,3.0,,,,,,34.0,,30.0,6.0,36.0,0,,43.0,,1.0,,
2017-18,7437948,24,35,West_Bromwich_Albion,Away,13357,19272.0,Gareth McAuley,gareth-mcauley,D,True,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,10.0,,,,,,3.0,,6.6,,,,3.0,,,,3.0,,4.0,,4.0,0,,7.0,,,,
2017-18,7437948,24,35,West_Bromwich_Albion,Away,24814,42427.0,Kieran Gibbs,kieran-gibbs,D,False,1.0,,2.0,15.0,16.0,30.0,3.0,2.0,9.0,,,,,,,1.0,4.0,5.0,,,,,,,,3.0,1.0,90.0,,,,,,23.0,,6.8,,,,2.0,,1.0,,6.0,,18.0,28.0,45.0,0,3.0,78.0,2.0,,,1.0
2017-18,7437948,24,35,West_Bromwich_Albion,Away,26989,44683.0,Jay Rodriguez,jay-rodriguez,F,False,,,1.0,14.0,4.0,18.0,3.0,3.0,4.0,,,,,,,4.0,7.0,5.0,,,,,1.0,,,,1.0,79.0,1.0,,,,,14.0,,7.2,,,,,,,,3.0,,16.0,8.0,24.0,1,1.0,36.0,4.0,1.0,,
2017-18,7437948,24,35,West_Bromwich_Albion,Away,30144,37642.0,Jonny Evans,jonny-evans,D,False,,,1.0,4.0,10.0,14.0,,3.0,1.0,,,,,,,,,4.0,,,,,,,,3.0,,80.0,,2.0,,,,10.0,,7.0,,,,3.0,,,,6.0,,8.0,15.0,23.0,0,,35.0,1.0,1.0,,
2017-18,7437948,24,35,West_Bromwich_Albion,Away,33427,49440.0,Hal Robson-Kanu,hal-robson-kanu,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437948,24,35,West_Bromwich_Albion,Away,34578,49944.0,Jake Livermore,jake-livermore,M,True,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,3.0,,,,,,,,,1.0,11.0,,,,,,3.0,,6.9,,,,,,1.0,,,,3.0,1.0,3.0,0,2.0,7.0,1.0,,,2.0
2017-18,7437948,24,35,West_Bromwich_Albion,Away,35532,57134.0,Salomón Rondón,salomon-rondon,F,False,,,,15.0,10.0,25.0,8.0,8.0,13.0,,,,,,,6.0,16.0,13.0,,,1.0,,,,1.0,,1.0,90.0,2.0,,,,,20.0,,7.4,,,6.0,,3.0,1.0,,1.0,,23.0,12.0,34.0,8,1.0,65.0,3.0,2.0,2.0,1.0
2017-18,7437948,24,35,West_Bromwich_Albion,Away,36466,50229.0,Matt Phillips,matt-phillips,F,False,,,,11.0,5.0,16.0,,1.0,5.0,,,1.0,,,,6.0,7.0,5.0,,,1.0,,,,,1.0,1.0,90.0,1.0,,,,,16.0,,6.6,,,1.0,2.0,2.0,3.0,,,,16.0,8.0,21.0,3,,52.0,1.0,2.0,2.0,
2017-18,7437948,24,35,West_Bromwich_Albion,Away,41631,63370.0,James McClean,james-mcclean,M,True,,,,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,1.0,4.0,,,,,,,,1.0,1.0,11.0,,,,,,6.0,,7.0,,,,,,2.0,,1.0,,6.0,1.0,5.0,0,2.0,12.0,1.0,,,2.0
2017-18,7437948,24,35,West_Bromwich_Albion,Away,50027,60232.0,Craig Dawson,craig-dawson,D,False,1.0,,,15.0,6.0,20.0,4.0,7.0,5.0,,,,2.0,,,,7.0,8.0,,,3.0,,,,,3.0,1.0,90.0,,,,,,19.0,,6.7,,,,1.0,,1.0,,3.0,,29.0,7.0,35.0,0,1.0,56.0,1.0,1.0,,1.0
2017-18,7437948,24,35,West_Bromwich_Albion,Away,76227,73494.0,Grzegorz Krychowiak,grzegorz-krychowiak,M,False,,,,9.0,11.0,20.0,1.0,2.0,6.0,1.0,,,2.0,,,1.0,7.0,10.0,,,3.0,1.0,,,,1.0,1.0,90.0,1.0,1.0,,,,17.0,,7.5,,,2.0,2.0,2.0,1.0,,3.0,,22.0,13.0,34.0,3,1.0,55.0,1.0,5.0,2.0,
2017-18,7437948,24,35,West_Bromwich_Albion,Away,128637,67527.0,Allan Nyom,allan-nyom,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437948,24,35,West_Bromwich_Albion,Away,159653,77777.0,Ahmed Hegazy,ahmed-hegazy,D,False,,,7.0,4.0,17.0,21.0,1.0,1.0,4.0,,,,1.0,,,,2.0,2.0,,,,,,,,2.0,1.0,90.0,,,,,,8.0,,6.9,,,,4.0,,,,10.0,,7.0,22.0,29.0,0,1.0,40.0,,,,1.0
2017-18,7437948,24,35,West_Bromwich_Albion,Away,839819,195864.0,Sam Field,sam-field,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437943,25,35,West_Bromwich_Albion,Away,544,1632.0,Gareth Barry,gareth-barry,M,True,,,2.0,8.0,14.0,22.0,1.0,,7.0,,,,2.0,,,,4.0,2.0,,,1.0,,,,,,1.0,57.0,,,,,,7.0,,6.4,,,,2.0,,,,2.0,,13.0,16.0,29.0,0,1.0,34.0,,1.0,,
2017-18,7437943,25,35,West_Bromwich_Albion,Away,10024,12086.0,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437943,25,35,West_Bromwich_Albion,Away,10540,19151.0,Chris Brunt,chris-brunt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437943,25,35,West_Bromwich_Albion,Away,10599,9089.0,Ben Foster,ben-foster,G,False,,,8.0,4.0,4.0,8.0,,,5.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,13.0,1.0,7.5,4.0,7.0,,3.0,,,,21.0,,15.0,6.0,21.0,0,,32.0,,,,
2017-18,7437943,25,35,West_Bromwich_Albion,Away,13357,19272.0,Gareth McAuley,gareth-mcauley,D,False,,,,1.0,6.0,7.0,,,2.0,,,,1.0,,,,1.0,2.0,,,,,,,,1.0,,90.0,,1.0,,,,4.0,,6.3,,,,1.0,,,,1.0,,3.0,7.0,10.0,0,2.0,19.0,1.0,,,2.0
2017-18,7437943,25,35,West_Bromwich_Albion,Away,20963,40755.0,Daniel Sturridge,daniel-sturridge,F,True,,,1.0,2.0,1.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,12.0,,,,,,1.0,,6.7,,,1.0,,,,,1.0,,2.0,1.0,3.0,2,,6.0,,,,
2017-18,7437943,25,35,West_Bromwich_Albion,Away,26989,44683.0,Jay Rodriguez,jay-rodriguez,F,False,,,2.0,10.0,10.0,20.0,2.0,2.0,6.0,,,,1.0,,,2.0,6.0,2.0,,,,,,,,2.0,1.0,90.0,,,,,,12.0,,6.5,,,,,1.0,,,2.0,,14.0,13.0,27.0,0,,40.0,2.0,1.0,,
2017-18,7437943,25,35,West_Bromwich_Albion,Away,35532,57134.0,Salomón Rondón,salomon-rondon,F,False,,,1.0,5.0,8.0,13.0,1.0,4.0,5.0,,,,,,,5.0,7.0,7.0,,,1.0,,,,,,,78.0,,,,,,11.0,,6.5,,,,3.0,1.0,,,3.0,,8.0,9.0,17.0,0,,31.0,2.0,2.0,1.0,
2017-18,7437943,25,35,West_Bromwich_Albion,Away,36466,50229.0,Matt Phillips,matt-phillips,F,True,,,1.0,2.0,1.0,3.0,1.0,,2.0,,,,,,,1.0,4.0,2.0,,,1.0,,,,,,,35.0,1.0,,,,,5.0,,6.4,,,,,3.0,,,1.0,,3.0,2.0,5.0,1,,11.0,1.0,,2.0,
2017-18,7437943,25,35,West_Bromwich_Albion,Away,41631,63370.0,James McClean,james-mcclean,M,False,,,,2.0,10.0,12.0,2.0,,4.0,,,,3.0,,,4.0,10.0,3.0,,,1.0,,,,,3.0,,90.0,,,,,,10.0,,5.8,,,,1.0,,1.0,,1.0,,3.0,12.0,14.0,0,3.0,34.0,2.0,,,2.0
2017-18,7437943,25,35,West_Bromwich_Albion,Away,50027,60232.0,Craig Dawson,craig-dawson,D,False,,,1.0,5.0,8.0,13.0,2.0,4.0,8.0,,,,2.0,,,,4.0,8.0,,,,,,,,,,90.0,,,,,,12.0,,6.2,,,,3.0,1.0,,,5.0,,12.0,10.0,22.0,0,2.0,50.0,1.0,1.0,1.0,
2017-18,7437943,25,35,West_Bromwich_Albion,Away,76227,73494.0,Grzegorz Krychowiak,grzegorz-krychowiak,M,False,,,,,3.0,3.0,2.0,,2.0,,,,,,,,4.0,1.0,,,3.0,,,,,2.0,,33.0,,,,,,5.0,,6.5,,,,,,,,1.0,,3.0,5.0,8.0,0,,11.0,,1.0,,
2017-18,7437943,25,35,West_Bromwich_Albion,Away,128637,67527.0,Allan Nyom,allan-nyom,D,False,,,1.0,4.0,11.0,15.0,,1.0,5.0,,,,1.0,,,,1.0,4.0,,,,,,,,2.0,,90.0,,,,,,13.0,,6.4,,,,7.0,2.0,,,8.0,,7.0,19.0,26.0,0,1.0,46.0,,,2.0,1.0
2017-18,7437943,25,35,West_Bromwich_Albion,Away,151037,55829.0,Claudio Yacob,claudio-yacob,M,False,,,1.0,4.0,14.0,18.0,1.0,,4.0,,,,2.0,,,,5.0,6.0,,,2.0,,,,,2.0,,90.0,,,,,,4.0,,6.7,,,,2.0,,,,2.0,,6.0,16.0,22.0,0,5.0,36.0,,1.0,,4.0
2017-18,7437943,25,35,West_Bromwich_Albion,Away,159653,77777.0,Ahmed Hegazy,ahmed-hegazy,D,False,,,6.0,3.0,16.0,19.0,1.0,,8.0,,,,,,,,1.0,1.0,,,,,,,,3.0,,90.0,,1.0,,,,13.0,,6.9,,,,5.0,,,,12.0,,14.0,18.0,32.0,0,1.0,47.0,,,,1.0
2017-18,7437943,25,35,West_Bromwich_Albion,Away,608362,197937.0,Oliver Burke,oliver-burke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437943,25,35,West_Bromwich_Albion,Away,839819,195864.0,Sam Field,sam-field,M,False,,,,2.0,4.0,6.0,2.0,,1.0,,,,1.0,,,1.0,6.0,4.0,,,1.0,,,,,2.0,,55.0,,,,,,9.0,,6.4,,,,,1.0,1.0,,,,4.0,7.0,10.0,0,2.0,21.0,2.0,2.0,,2.0
2017-18,7437943,25,35,West_Bromwich_Albion,Away,863651,232427.0,Rekeem Harper,rekeem-harper,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437997,26,35,West_Bromwich_Albion,Home,544,1632.0,Gareth Barry,gareth-barry,M,False,,,3.0,16.0,15.0,31.0,4.0,,7.0,,,,4.0,,,2.0,13.0,1.0,,,3.0,,,,,2.0,,90.0,,1.0,,,,15.0,,5.6,,,,,,1.0,,6.0,,26.0,16.0,41.0,0,,52.0,2.0,1.0,,
2017-18,7437997,26,35,West_Bromwich_Albion,Home,10024,12086.0,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437997,26,35,West_Bromwich_Albion,Home,10540,19151.0,Chris Brunt,chris-brunt,M,False,4.0,,4.0,17.0,4.0,17.0,2.0,,10.0,1.0,,2.0,1.0,,,1.0,4.0,3.0,,1.0,,2.0,,,,2.0,3.0,90.0,1.0,,,,,15.0,,8.0,,,,,,7.0,,9.0,,24.0,9.0,26.0,3,3.0,50.0,2.0,,,2.0
2017-18,7437997,26,35,West_Bromwich_Albion,Home,10599,9089.0,Ben Foster,ben-foster,G,False,,,21.0,20.0,3.0,23.0,,,13.0,,,,,,,,,,,,,,,3.0,,,,90.0,,,,,,14.0,,6.2,2.0,2.0,,,,,,35.0,,32.0,5.0,37.0,0,,43.0,,,,
2017-18,7437997,26,35,West_Bromwich_Albion,Home,13357,19272.0,Gareth McAuley,gareth-mcauley,D,False,,,5.0,9.0,8.0,17.0,5.0,7.0,5.0,,,,1.0,,,,7.0,9.0,,,1.0,,,,,3.0,,90.0,,1.0,,,,8.0,,6.4,,,,1.0,,,,7.0,,15.0,10.0,25.0,0,1.0,35.0,,1.0,,
2017-18,7437997,26,35,West_Bromwich_Albion,Home,20963,40755.0,Daniel Sturridge,daniel-sturridge,F,False,,,1.0,9.0,4.0,13.0,2.0,,2.0,,,,,,,,3.0,2.0,,,,,,,,,1.0,62.0,,,,,,7.0,,6.9,,,1.0,,3.0,1.0,,1.0,1.0,14.0,5.0,18.0,1,,23.0,,,2.0,
2017-18,7437997,26,35,West_Bromwich_Albion,Home,26989,44683.0,Jay Rodriguez,jay-rodriguez,F,True,,,,5.0,,5.0,2.0,1.0,,,,,,,,1.0,5.0,1.0,,,1.0,,,,,,,28.0,,,,,,6.0,,6.3,,,,,1.0,,,,,7.0,,7.0,0,,13.0,2.0,,,
2017-18,7437997,26,35,West_Bromwich_Albion,Home,35532,57134.0,Salomón Rondón,salomon-rondon,F,False,,,1.0,19.0,2.0,21.0,5.0,10.0,3.0,,,,2.0,,,1.0,8.0,17.0,,,,,1.0,,,1.0,,90.0,1.0,,,,,25.0,,7.9,,,2.0,1.0,2.0,2.0,,3.0,,36.0,3.0,37.0,3,1.0,63.0,4.0,4.0,2.0,1.0
2017-18,7437997,26,35,West_Bromwich_Albion,Home,36466,50229.0,Matt Phillips,matt-phillips,F,False,,,1.0,13.0,3.0,16.0,,2.0,3.0,,,,,,,2.0,4.0,9.0,,,1.0,,,,,1.0,,90.0,,,,,,18.0,,6.8,,,1.0,,6.0,7.0,,1.0,,24.0,4.0,21.0,1,2.0,45.0,3.0,,5.0,1.0
2017-18,7437997,26,35,West_Bromwich_Albion,Home,41631,63370.0,James McClean,james-mcclean,M,True,,,,2.0,1.0,3.0,,2.0,2.0,,,,,,,,,3.0,,,,,,,,,,13.0,,,,,,4.0,,6.7,,,,1.0,,1.0,,,,4.0,1.0,4.0,0,1.0,11.0,1.0,,,
2017-18,7437997,26,35,West_Bromwich_Albion,Home,50027,60232.0,Craig Dawson,craig-dawson,D,False,1.0,,,9.0,7.0,15.0,2.0,4.0,3.0,,,,2.0,,,,5.0,7.0,,,2.0,,,,,2.0,,90.0,,,,,,19.0,,6.1,,,,3.0,,2.0,,4.0,,21.0,11.0,30.0,0,1.0,54.0,,2.0,,1.0
2017-18,7437997,26,35,West_Bromwich_Albion,Home,128637,67527.0,Allan Nyom,allan-nyom,D,False,1.0,,2.0,7.0,6.0,12.0,1.0,1.0,3.0,,,,,,,,2.0,2.0,,,1.0,,,,,1.0,1.0,77.0,,,,,,7.0,,6.3,,,,3.0,,3.0,,4.0,,11.0,8.0,16.0,0,,28.0,,1.0,,
2017-18,7437997,26,35,West_Bromwich_Albion,Home,151037,55829.0,Claudio Yacob,claudio-yacob,M,False,,,1.0,5.0,11.0,16.0,,,4.0,,,,2.0,,,,4.0,1.0,,,2.0,,,,,3.0,,62.0,,,,,,3.0,,6.3,,,,2.0,,,,2.0,,7.0,11.0,18.0,0,1.0,27.0,1.0,,,1.0
2017-18,7437997,26,35,West_Bromwich_Albion,Home,159653,77777.0,Ahmed Hegazy,ahmed-hegazy,D,False,,,2.0,8.0,12.0,20.0,2.0,2.0,3.0,,,,,,,,4.0,4.0,,,1.0,,1.0,,,1.0,,90.0,1.0,1.0,,,,18.0,,7.0,,,,3.0,1.0,,,8.0,,17.0,18.0,35.0,1,1.0,49.0,1.0,1.0,,1.0
2017-18,7437997,26,35,West_Bromwich_Albion,Home,608362,197937.0,Oliver Burke,oliver-burke,F,True,,,,4.0,1.0,5.0,1.0,,,,,,2.0,,,3.0,6.0,1.0,,,,,,,,,,28.0,,,,,,7.0,,5.9,,,,,1.0,,,,,6.0,1.0,7.0,0,,15.0,2.0,,1.0,
2017-18,7437997,26,35,West_Bromwich_Albion,Home,839819,195864.0,Sam Field,sam-field,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437997,26,35,West_Bromwich_Albion,Home,863651,232427.0,Rekeem Harper,rekeem-harper,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437997,26,35,West_Bromwich_Albion,Home,920382,247286.0,Kyle Jameson,kyle-jameson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437966,27,35,West_Bromwich_Albion,Away,544,1632.0,Gareth Barry,gareth-barry,M,False,,,1.0,20.0,16.0,36.0,1.0,1.0,3.0,,,,2.0,,,,4.0,5.0,,,1.0,,,,,,,80.0,,,,,,10.0,,6.4,,,,2.0,,1.0,,3.0,,27.0,17.0,43.0,0,2.0,52.0,2.0,2.0,,1.0
2017-18,7437966,27,35,West_Bromwich_Albion,Away,10024,12086.0,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437966,27,35,West_Bromwich_Albion,Away,10540,19151.0,Chris Brunt,chris-brunt,M,False,,,1.0,5.0,8.0,13.0,,,2.0,,,,2.0,,,2.0,5.0,1.0,,,1.0,,,,,1.0,,45.0,,,,,,14.0,,6.2,,,,1.0,,5.0,,4.0,,13.0,10.0,18.0,0,1.0,36.0,,,,
2017-18,7437966,27,35,West_Bromwich_Albion,Away,10599,9089.0,Ben Foster,ben-foster,G,False,,1.0,12.0,8.0,8.0,16.0,,,8.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,11.0,,6.8,3.0,5.0,,,,,1.0,22.0,,17.0,9.0,26.0,0,,33.0,,,,
2017-18,7437966,27,35,West_Bromwich_Albion,Away,13357,19272.0,Gareth McAuley,gareth-mcauley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437966,27,35,West_Bromwich_Albion,Away,20963,40755.0,Daniel Sturridge,daniel-sturridge,F,False,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2017-18,7437966,27,35,West_Bromwich_Albion,Away,24814,42427.0,Kieran Gibbs,kieran-gibbs,D,False,,,,7.0,12.0,19.0,1.0,2.0,2.0,,,,1.0,,,,4.0,3.0,,,1.0,,,,,1.0,,90.0,,,,,,13.0,,5.8,,,,,2.0,1.0,,2.0,,17.0,13.0,29.0,0,,41.0,1.0,,1.0,
2017-18,7437966,27,35,West_Bromwich_Albion,Away,26989,44683.0,Jay Rodriguez,jay-rodriguez,F,True,,,,13.0,4.0,17.0,,4.0,3.0,,,,2.0,,,3.0,7.0,6.0,,,1.0,,,,,,,86.0,,,,,,8.0,,6.5,,,3.0,1.0,2.0,1.0,,,1.0,16.0,5.0,20.0,3,,36.0,,2.0,1.0,
2017-18,7437966,27,35,West_Bromwich_Albion,Away,30144,37642.0,Jonny Evans,jonny-evans,D,False,,,1.0,12.0,36.0,48.0,,3.0,16.0,,,,1.0,,,1.0,3.0,7.0,,,1.0,,,,,2.0,,90.0,,1.0,,,,6.0,,6.8,,,1.0,3.0,1.0,1.0,,3.0,,13.0,40.0,52.0,1,2.0,69.0,,1.0,1.0,2.0
2017-18,7437966,27,35,West_Bromwich_Albion,Away,35532,57134.0,Salomón Rondón,salomon-rondon,F,False,,,,11.0,7.0,18.0,8.0,8.0,3.0,,1.0,,2.0,,,3.0,16.0,11.0,,,2.0,,,,,2.0,1.0,90.0,1.0,,,,,14.0,,6.5,,,2.0,,2.0,1.0,,2.0,,19.0,7.0,25.0,3,,46.0,2.0,2.0,1.0,
2017-18,7437966,27,35,West_Bromwich_Albion,Away,36466,50229.0,Matt Phillips,matt-phillips,F,False,3.0,,,24.0,10.0,31.0,,,7.0,,,,,,,1.0,3.0,4.0,,,,,,,,1.0,3.0,90.0,,,,,,23.0,,6.7,,,,,5.0,13.0,,3.0,1.0,39.0,11.0,37.0,0,1.0,68.0,4.0,,3.0,
2017-18,7437966,27,35,West_Bromwich_Albion,Away,41631,63370.0,James McClean,james-mcclean,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437966,27,35,West_Bromwich_Albion,Away,50027,60232.0,Craig Dawson,craig-dawson,D,False,,,4.0,14.0,21.0,35.0,3.0,3.0,10.0,,,,1.0,,,,4.0,6.0,,,,,,,,2.0,,90.0,,2.0,,,,7.0,,6.8,,,,1.0,1.0,1.0,,7.0,1.0,21.0,21.0,41.0,0,1.0,60.0,,1.0,1.0,1.0
2017-18,7437966,27,35,West_Bromwich_Albion,Away,76227,73494.0,Grzegorz Krychowiak,grzegorz-krychowiak,M,False,,,4.0,32.0,23.0,55.0,,,5.0,,,,8.0,,,,9.0,6.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,12.0,,6.3,,,1.0,1.0,2.0,,,6.0,,41.0,26.0,67.0,1,2.0,78.0,,2.0,2.0,
2017-18,7437966,27,35,West_Bromwich_Albion,Away,128637,67527.0,Allan Nyom,allan-nyom,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437966,27,35,West_Bromwich_Albion,Away,151037,55829.0,Claudio Yacob,claudio-yacob,M,True,,,,6.0,2.0,8.0,,,1.0,,,,,,,1.0,2.0,,,,1.0,,,,,,,10.0,,,,,,2.0,,6.3,,,,,,,,,,7.0,2.0,9.0,0,,10.0,,,,
2017-18,7437966,27,35,West_Bromwich_Albion,Away,159653,77777.0,Ahmed Hegazy,ahmed-hegazy,D,False,,,8.0,15.0,20.0,35.0,2.0,4.0,8.0,,,,,,,1.0,5.0,10.0,,,2.0,,,,,,,90.0,,3.0,,,,13.0,,7.3,,,,6.0,3.0,,,12.0,,25.0,22.0,47.0,0,3.0,64.0,,,3.0,2.0
2017-18,7437966,27,35,West_Bromwich_Albion,Away,608362,197937.0,Oliver Burke,oliver-burke,F,True,,,,5.0,4.0,9.0,1.0,,1.0,,,,1.0,,,4.0,6.0,2.0,,,,,,,,1.0,,45.0,,,,,,11.0,,5.9,,,,,1.0,1.0,,1.0,,9.0,5.0,13.0,0,,24.0,2.0,1.0,1.0,
