season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2014-15,5582804,19,20,Southampton,Home,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582804,19,20,Southampton,Home,83553,84395,Florin Gardoș,florin-gardos,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,28.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582804,19,20,Southampton,Home,368132,153368,Jason McCarthy,jason-mccarthy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582804,19,20,Southampton,Home,368134,169359,Matt Targett,matt-targett,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582824,20,20,Southampton,Home,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582824,20,20,Southampton,Home,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,19.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582824,20,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582824,20,20,Southampton,Home,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582824,20,20,Southampton,Home,83553,84395,Florin Gardoș,florin-gardos,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,71.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582824,20,20,Southampton,Home,368132,153368,Jason McCarthy,jason-mccarthy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582824,20,20,Southampton,Home,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582844,21,20,Southampton,Away,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582844,21,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582844,21,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582844,21,20,Southampton,Away,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,21.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582844,21,20,Southampton,Away,83553,84395,Florin Gardoș,florin-gardos,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,69.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582844,21,20,Southampton,Away,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582862,22,20,Southampton,Away,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582862,22,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582862,22,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582862,22,20,Southampton,Away,83553,84395,Florin Gardoș,florin-gardos,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582862,22,20,Southampton,Away,368132,153368,Jason McCarthy,jason-mccarthy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582862,22,20,Southampton,Away,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582884,23,20,Southampton,Home,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,89.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582884,23,20,Southampton,Home,24248,80447,Maya Yoshida,maya-yoshida,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582884,23,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582884,23,20,Southampton,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582884,23,20,Southampton,Home,83553,84395,Florin Gardoș,florin-gardos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582884,23,20,Southampton,Home,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582904,24,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,False,1.0,,1.0,15.0,14.0,28.0,1.0,2.0,4.0,,,,2.0,,4.0,6.0,,,1.0,1.0,0.0,,,1.0,1.0,90.0,1.0,,0.0,,,28.0,,7.3,,,,,6.0,1.0,3.0,,12.0,,30.0,20.0,47.0,1.0,3.0,82.0,1.0,,1.0,2.0
2014-15,5582904,24,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,2.0,3.0,18.0,21.0,1.0,,5.0,,,,,,2.0,2.0,,,1.0,0.0,0.0,,1.0,2.0,,90.0,,,0.0,,,11.0,,7.2,,,1.0,,7.0,,,,9.0,,12.0,19.0,31.0,1.0,2.0,45.0,1.0,,,1.0
2014-15,5582904,24,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,3.0,24.0,10.0,34.0,1.0,,5.0,,,,1.0,,2.0,4.0,,1.0,,0.0,0.0,,,2.0,,90.0,,1.0,0.0,,,11.0,,7.3,,,,,6.0,2.0,3.0,,6.0,,31.0,12.0,40.0,0.0,2.0,62.0,,,2.0,2.0
2014-15,5582904,24,20,Southampton,Away,83553,84395,Florin Gardoș,florin-gardos,D,True,,,4.0,4.0,20.0,24.0,1.0,5.0,6.0,,,,1.0,,4.0,10.0,,,2.0,0.0,0.0,,,2.0,,64.0,,1.0,0.0,,,14.0,,7.5,,,,,9.0,,,,10.0,,12.0,24.0,36.0,0.0,4.0,56.0,2.0,1.0,,4.0
2014-15,5582904,24,20,Southampton,Away,368134,169359,Matt Targett,matt-targett,D,False,,,1.0,6.0,2.0,8.0,1.0,1.0,,,,,,,2.0,1.0,,,,0.0,0.0,,,,,26.0,,,0.0,,,3.0,,6.4,,,,,,1.0,,,1.0,,7.0,3.0,10.0,0.0,,14.0,,,,
2014-15,5582922,25,20,Southampton,Home,24248,80447,Maya Yoshida,maya-yoshida,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582922,25,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582922,25,20,Southampton,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582922,25,20,Southampton,Home,83553,84395,Florin Gardoș,florin-gardos,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582922,25,20,Southampton,Home,368132,153368,Jason McCarthy,jason-mccarthy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582944,26,20,Southampton,Home,24248,80447,Maya Yoshida,maya-yoshida,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582944,26,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582944,26,20,Southampton,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582944,26,20,Southampton,Home,83553,84395,Florin Gardoș,florin-gardos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582944,26,20,Southampton,Home,368134,169359,Matt Targett,matt-targett,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582968,27,20,Southampton,Away,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582968,27,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582968,27,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582968,27,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582968,27,20,Southampton,Away,83553,84395,Florin Gardoș,florin-gardos,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,25.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582968,27,20,Southampton,Away,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582980,28,20,Southampton,Home,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582980,28,20,Southampton,Home,24248,80447,Maya Yoshida,maya-yoshida,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582980,28,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582980,28,20,Southampton,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582980,28,20,Southampton,Home,44575,55605,Toby Alderweireld,toby-alderweireld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582980,28,20,Southampton,Home,83553,84395,Florin Gardoș,florin-gardos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582996,29,20,Southampton,Away,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582996,29,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582996,29,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582996,29,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582996,29,20,Southampton,Away,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582996,29,20,Southampton,Away,83553,84395,Florin Gardoș,florin-gardos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582996,29,20,Southampton,Away,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583024,30,20,Southampton,Home,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583024,30,20,Southampton,Home,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583024,30,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583024,30,20,Southampton,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583024,30,20,Southampton,Home,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583024,30,20,Southampton,Home,83553,84395,Florin Gardoș,florin-gardos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583082,31,20,Southampton,Away,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583082,31,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583082,31,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583082,31,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583082,31,20,Southampton,Away,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,82.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583082,31,20,Southampton,Away,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583102,32,20,Southampton,Home,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583102,32,20,Southampton,Home,24248,80447,Maya Yoshida,maya-yoshida,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583102,32,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583102,32,20,Southampton,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583102,32,20,Southampton,Home,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583102,32,20,Southampton,Home,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583132,33,20,Southampton,Away,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,,,2.0,5.0,11.0,16.0,1.0,1.0,6.0,,,,,,3.0,6.0,,,1.0,0.0,0.0,,,2.0,,86.0,,,0.0,,,,,6.6,,,,,3.0,1.0,2.0,,8.0,,14.0,13.0,25.0,0.0,3.0,,2.0,2.0,,
2014-15,5583132,33,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,False,,,4.0,17.0,29.0,46.0,1.0,6.0,5.0,,,,,1.0,2.0,8.0,,,,0.0,0.0,,,2.0,,90.0,,1.0,0.0,,,,,6.8,,,,,10.0,,,,14.0,,32.0,33.0,65.0,0.0,,,,2.0,,
2014-15,5583132,33,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,3.0,8.0,25.0,33.0,2.0,4.0,4.0,1.0,,,2.0,1.0,6.0,6.0,,,2.0,1.0,0.0,,,,1.0,90.0,1.0,1.0,0.0,,,,,6.8,,,,,10.0,,,,9.0,,16.0,26.0,42.0,1.0,2.0,,,,,
2014-15,5583132,33,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,4.0,17.0,8.0,25.0,1.0,,5.0,,,,2.0,1.0,5.0,7.0,,,1.0,0.0,0.0,,,,,90.0,,,0.0,,,,,6.5,,,1.0,,2.0,,3.0,,4.0,,23.0,10.0,30.0,1.0,6.0,,2.0,1.0,,
2014-15,5583132,33,20,Southampton,Away,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,4.0,15.0,14.0,29.0,3.0,3.0,5.0,,,1.0,1.0,,5.0,15.0,,,2.0,0.0,0.0,,,1.0,,90.0,,2.0,0.0,,,,,7.4,,,,,2.0,2.0,1.0,,10.0,,31.0,18.0,48.0,1.0,6.0,,2.0,4.0,2.0,
2014-15,5583132,33,20,Southampton,Away,83553,84395,Florin Gardoș,florin-gardos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583132,33,20,Southampton,Away,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583148,34,20,Southampton,Home,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,2.0,,2.0,10.0,9.0,17.0,1.0,2.0,7.0,,,,,2.0,3.0,4.0,,,,0.0,0.0,,,2.0,1.0,90.0,,,0.0,,,,,6.3,,,1.0,,,,8.0,,4.0,,20.0,11.0,23.0,1.0,,,,2.0,,
2014-15,5583148,34,20,Southampton,Home,24248,80447,Maya Yoshida,maya-yoshida,D,False,,,3.0,3.0,22.0,25.0,,3.0,7.0,,,,,1.0,1.0,6.0,,,,0.0,0.0,,,7.0,,90.0,,,0.0,,,,,7.1,,,,,7.0,,,,10.0,,8.0,26.0,34.0,0.0,2.0,,,1.0,,
2014-15,5583148,34,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,4.0,5.0,24.0,29.0,,2.0,4.0,,,1.0,,,,3.0,,,,0.0,0.0,,1.0,5.0,,90.0,,1.0,0.0,,,,,7.3,,,2.0,,6.0,,,,12.0,,13.0,25.0,38.0,3.0,1.0,,,,,
2014-15,5583148,34,20,Southampton,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,1.0,10.0,8.0,18.0,1.0,,7.0,,,,2.0,,3.0,2.0,,,,0.0,0.0,,,3.0,,90.0,,,0.0,,,,,6.3,,,,,3.0,,3.0,,6.0,,18.0,11.0,26.0,0.0,2.0,,,,,
2014-15,5583148,34,20,Southampton,Home,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,1.0,12.0,10.0,22.0,,,5.0,,,,,1.0,1.0,4.0,,,,0.0,0.0,,,1.0,,90.0,1.0,1.0,0.0,,,,,7.1,,,,,1.0,1.0,,,4.0,,20.0,12.0,32.0,1.0,3.0,,,,1.0,
2014-15,5583148,34,20,Southampton,Home,83553,84395,Florin Gardoș,florin-gardos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583148,34,20,Southampton,Home,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583166,35,20,Southampton,Away,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,2.0,,2.0,26.0,13.0,37.0,1.0,,4.0,,,,,2.0,4.0,1.0,,,1.0,0.0,0.0,,,4.0,1.0,90.0,,1.0,0.0,,,,,6.3,,,1.0,,,1.0,4.0,,10.0,,34.0,19.0,49.0,1.0,1.0,,2.0,,,
2014-15,5583166,35,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,False,,,4.0,19.0,31.0,50.0,1.0,1.0,8.0,,,,1.0,2.0,5.0,4.0,,,1.0,0.0,0.0,,,,1.0,90.0,,,0.0,,,,,6.6,,,,,4.0,,,,7.0,,23.0,34.0,57.0,0.0,3.0,,,,,
2014-15,5583166,35,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,2.0,9.0,30.0,39.0,2.0,1.0,5.0,,,,,,5.0,4.0,,,3.0,0.0,0.0,,,6.0,,90.0,,1.0,0.0,1.0,,,,6.6,,,,,4.0,,,,10.0,,18.0,32.0,50.0,0.0,3.0,,,,,
2014-15,5583166,35,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,1.0,13.0,8.0,21.0,,,5.0,,,,1.0,3.0,5.0,2.0,,,,0.0,0.0,,,,1.0,90.0,,,0.0,,,,,5.8,,,1.0,,,2.0,4.0,,3.0,,23.0,10.0,29.0,1.0,1.0,,,,1.0,
2014-15,5583166,35,20,Southampton,Away,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,7.0,24.0,24.0,48.0,2.0,2.0,9.0,,,,4.0,,7.0,6.0,,,1.0,0.0,0.0,,,,,90.0,1.0,,0.0,,,,,6.8,,,,,1.0,1.0,,,9.0,,29.0,25.0,54.0,1.0,2.0,,1.0,1.0,1.0,
2014-15,5583166,35,20,Southampton,Away,83553,84395,Florin Gardoș,florin-gardos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583166,35,20,Southampton,Away,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583186,36,20,Southampton,Away,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,,,4.0,29.0,28.0,57.0,2.0,5.0,8.0,,,,,1.0,5.0,8.0,,,1.0,0.0,0.0,,,1.0,,90.0,,,0.0,,,,,6.4,,,,,1.0,3.0,2.0,,11.0,,39.0,32.0,69.0,0.0,,94.0,1.0,2.0,2.0,
2014-15,5583186,36,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583186,36,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,5.0,14.0,35.0,49.0,6.0,3.0,9.0,,,,,,6.0,4.0,,,,0.0,0.0,,,2.0,1.0,90.0,,1.0,0.0,,,,,6.8,,,,,4.0,,,,9.0,,18.0,40.0,58.0,0.0,1.0,69.0,,,,
2014-15,5583186,36,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,1.0,,4.0,39.0,14.0,52.0,,,8.0,,,,2.0,3.0,5.0,7.0,,,,0.0,0.0,,,1.0,2.0,90.0,,,0.0,,,,,6.3,,,,,1.0,3.0,9.0,,13.0,,57.0,17.0,65.0,0.0,3.0,107.0,,1.0,3.0,
