season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyWon,possessionLostCtrl,rating,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2013-14,3965447,20,20,Southampton,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,46.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965447,20,20,Southampton,Home,227942,101184,Calum Chambers,calum-chambers,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965471,21,20,Southampton,Home,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965471,21,20,Southampton,Home,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965471,21,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965471,21,20,Southampton,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965471,21,20,Southampton,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965471,21,20,Southampton,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965489,22,20,Southampton,Away,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965489,22,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,2.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965489,22,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965489,22,20,Southampton,Away,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,88.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965489,22,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965489,22,20,Southampton,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965489,22,20,Southampton,Away,227942,101184,Calum Chambers,calum-chambers,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965507,23,20,Southampton,Home,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965507,23,20,Southampton,Home,24248,80447,Maya Yoshida,maya-yoshida,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965507,23,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965507,23,20,Southampton,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965507,23,20,Southampton,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965507,23,20,Southampton,Home,227942,101184,Calum Chambers,calum-chambers,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965523,24,20,Southampton,Away,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965523,24,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965523,24,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965523,24,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,32.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965523,24,20,Southampton,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965523,24,20,Southampton,Away,227942,101184,Calum Chambers,calum-chambers,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,58.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965549,25,20,Southampton,Home,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965549,25,20,Southampton,Home,24248,80447,Maya Yoshida,maya-yoshida,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965549,25,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965549,25,20,Southampton,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,80.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965549,25,20,Southampton,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965549,25,20,Southampton,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,10.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965561,26,20,Southampton,Away,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965561,26,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965561,26,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965561,26,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965561,26,20,Southampton,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965561,26,20,Southampton,Away,227942,101184,Calum Chambers,calum-chambers,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965595,27,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965595,27,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965595,27,20,Southampton,Away,39480,38454,Dejan Lovren,dejan-lovren,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965595,27,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965595,27,20,Southampton,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965595,27,20,Southampton,Away,227942,101184,Calum Chambers,calum-chambers,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965607,28,20,Southampton,Home,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965607,28,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965607,28,20,Southampton,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965607,28,20,Southampton,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965607,28,20,Southampton,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965607,28,20,Southampton,Home,227942,101184,Calum Chambers,calum-chambers,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965623,29,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965623,29,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965623,29,20,Southampton,Away,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965623,29,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965623,29,20,Southampton,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965623,29,20,Southampton,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965647,30,20,Southampton,Home,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965647,30,20,Southampton,Home,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965647,30,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965647,30,20,Southampton,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965647,30,20,Southampton,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965647,30,20,Southampton,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965647,30,20,Southampton,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965673,31,20,Southampton,Away,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965673,31,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965673,31,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965673,31,20,Southampton,Away,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965673,31,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,45.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965673,31,20,Southampton,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965673,31,20,Southampton,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,45.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965687,32,20,Southampton,Home,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965687,32,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965687,32,20,Southampton,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965687,32,20,Southampton,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965687,32,20,Southampton,Home,227942,101184,Calum Chambers,calum-chambers,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965707,33,20,Southampton,Away,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965707,33,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965707,33,20,Southampton,Away,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965707,33,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965707,33,20,Southampton,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965707,33,20,Southampton,Away,227942,101184,Calum Chambers,calum-chambers,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965727,34,20,Southampton,Home,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965727,34,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965727,34,20,Southampton,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965727,34,20,Southampton,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,23.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965727,34,20,Southampton,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965727,34,20,Southampton,Home,227942,101184,Calum Chambers,calum-chambers,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,67.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965737,35,20,Southampton,Away,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965737,35,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965737,35,20,Southampton,Away,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965737,35,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965737,35,20,Southampton,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965737,35,20,Southampton,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965767,36,20,Southampton,Home,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965767,36,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965767,36,20,Southampton,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965767,36,20,Southampton,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965767,36,20,Southampton,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965767,36,20,Southampton,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965767,36,20,Southampton,Home,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965793,37,20,Southampton,Away,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965793,37,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965793,37,20,Southampton,Away,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965793,37,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965793,37,20,Southampton,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965793,37,20,Southampton,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965809,38,20,Southampton,Home,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965809,38,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965809,38,20,Southampton,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965809,38,20,Southampton,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965809,38,20,Southampton,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,80.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965809,38,20,Southampton,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,10.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
