season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576076,2,20,Southampton,Home,826202,213482,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576076,2,20,Southampton,Home,827519,244560,Romain Perraud,romain-perraud,D,False,,,,4.0,4.0,8.0,,1.0,2.0,,,,,,,1.0,3.0,4.0,,,2.0,,,,,,1.0,,79.0,,,,,,,14.0,,6.6,,,,,2.0,,3.0,,2.0,,10.0,6.0,13.0,0,2.0,32.0,,1.0,,2.0
2021-22,9576076,2,20,Southampton,Home,946158,450527,Mohammed Salisu,mohammed-salisu,D,False,,,,14.0,13.0,27.0,,2.0,6.0,,,,,1.0,,,1.0,3.0,,,1.0,,,,,,3.0,,90.0,,3.0,,,,,8.0,,7.7,,,,,3.0,1.0,,,4.0,,20.0,14.0,34.0,0,,47.0,1.0,,1.0,
2021-22,9576076,2,20,Southampton,Home,980634,441191,Tino Livramento,tino-livramento,D,False,1.0,,1.0,10.0,10.0,19.0,1.0,1.0,5.0,,,,,,,1.0,2.0,6.0,,,,,,,,,6.0,,90.0,,,,,,,10.0,,7.1,,,1.0,,2.0,3.0,2.0,,2.0,,13.0,11.0,22.0,1,1.0,52.0,3.0,1.0,3.0,
2021-22,9576383,3,20,Southampton,Away,134361,88900,Jack Stephens,jack-stephens,D,False,,,3.0,27.0,30.0,57.0,2.0,2.0,9.0,,,,3.0,,,,5.0,3.0,,,,,,,,,,2.0,90.0,,,,,,,11.0,,6.2,,,,,2.0,,,,7.0,,36.0,32.0,68.0,0,1.0,72.0,,,,
2021-22,9576383,3,20,Southampton,Away,286085,171771,Jan Bednarek,jan-bednarek,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576383,3,20,Southampton,Away,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,,,2.0,42.0,16.0,58.0,,,4.0,,,1.0,,,,2.0,4.0,7.0,,,1.0,,,,,,,2.0,90.0,,,,,,,14.0,,6.8,,,1.0,,,5.0,3.0,,2.0,,46.0,18.0,61.0,2,1.0,90.0,1.0,2.0,4.0,1.0
2021-22,9576383,3,20,Southampton,Away,826202,213482,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576383,3,20,Southampton,Away,827519,244560,Romain Perraud,romain-perraud,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576383,3,20,Southampton,Away,946158,450527,Mohammed Salisu,mohammed-salisu,D,False,,,,35.0,27.0,62.0,2.0,4.0,11.0,,,1.0,2.0,,,,4.0,10.0,,,,,,,,,1.0,1.0,90.0,,,,,,,11.0,,6.9,,,,,3.0,,,,4.0,,39.0,34.0,73.0,1,6.0,86.0,,,,3.0
2021-22,9576383,3,20,Southampton,Away,980634,441191,Tino Livramento,tino-livramento,D,False,,,,26.0,8.0,34.0,1.0,,6.0,1.0,,,,,,1.0,4.0,6.0,,,1.0,,,,,,,3.0,90.0,,,,,,,18.0,,6.8,,,,,1.0,2.0,3.0,,1.0,,32.0,11.0,40.0,0,2.0,65.0,1.0,3.0,1.0,1.0
2021-22,9576173,4,20,Southampton,Home,134361,88900,Jack Stephens,jack-stephens,D,False,,,4.0,18.0,38.0,56.0,3.0,2.0,5.0,,,,,,,,4.0,4.0,,,1.0,,,,,,3.0,,90.0,,3.0,,,,,8.0,,7.6,,,,,5.0,,,,9.0,,23.0,41.0,64.0,0,1.0,78.0,,1.0,,1.0
2021-22,9576173,4,20,Southampton,Home,286085,171771,Jan Bednarek,jan-bednarek,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576173,4,20,Southampton,Home,797893,212721,Lyanco,lyanco,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576173,4,20,Southampton,Home,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576173,4,20,Southampton,Home,826202,213482,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576173,4,20,Southampton,Home,827519,244560,Romain Perraud,romain-perraud,D,False,1.0,,,10.0,8.0,17.0,1.0,1.0,3.0,,,,,,,,3.0,5.0,,,2.0,,,,,,2.0,1.0,90.0,,,,,,,17.0,,7.2,,,,,1.0,,5.0,,5.0,,19.0,13.0,27.0,0,3.0,50.0,,1.0,,1.0
2021-22,9576173,4,20,Southampton,Home,946158,450527,Mohammed Salisu,mohammed-salisu,D,False,,,2.0,19.0,39.0,58.0,1.0,3.0,7.0,,,,,,,,3.0,7.0,,,2.0,,,,,,4.0,1.0,90.0,,2.0,,,,,12.0,,7.9,,,,,8.0,,,,5.0,,30.0,40.0,70.0,0,2.0,89.0,,2.0,,1.0
2021-22,9576173,4,20,Southampton,Home,980634,441191,Tino Livramento,tino-livramento,D,False,,,3.0,15.0,18.0,33.0,1.0,,8.0,,,,,,,2.0,6.0,2.0,,,1.0,,,,,,,1.0,90.0,,,,,,,17.0,,6.5,,,,,3.0,2.0,2.0,,6.0,,22.0,19.0,39.0,0,,61.0,5.0,2.0,,
2021-22,9576080,5,20,Southampton,Away,134361,88900,Jack Stephens,jack-stephens,D,False,,,,2.0,14.0,16.0,,,3.0,,,,1.0,,,,3.0,,,,3.0,,,,,,2.0,,37.0,,,,,,,5.0,,6.5,,,,,3.0,,,,1.0,,6.0,15.0,21.0,0,,28.0,,,,
2021-22,9576080,5,20,Southampton,Away,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,2.0,3.0,27.0,30.0,1.0,3.0,3.0,,,,2.0,,,,3.0,6.0,,,,,,,,,4.0,,90.0,,3.0,,,,,4.0,,7.7,,,,,5.0,1.0,,,4.0,,5.0,27.0,32.0,0,2.0,50.0,1.0,,1.0,1.0
2021-22,9576080,5,20,Southampton,Away,797893,212721,Lyanco,lyanco,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576080,5,20,Southampton,Away,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,,,2.0,18.0,14.0,32.0,,1.0,6.0,,,,2.0,,,1.0,4.0,7.0,,,1.0,,,,,,2.0,2.0,90.0,,,,,,,11.0,,7.3,,,,,3.0,3.0,1.0,,4.0,,21.0,18.0,38.0,0,2.0,64.0,1.0,1.0,3.0,1.0
2021-22,9576080,5,20,Southampton,Away,826202,213482,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576080,5,20,Southampton,Away,827519,244560,Romain Perraud,romain-perraud,D,True,,,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,2.0,,6.5,,,,,1.0,,,,2.0,,2.0,1.0,3.0,0,,6.0,,,,
2021-22,9576080,5,20,Southampton,Away,946158,450527,Mohammed Salisu,mohammed-salisu,D,True,,,2.0,4.0,15.0,19.0,2.0,1.0,2.0,,,,,,,,5.0,1.0,,,2.0,,,,,,2.0,,53.0,,1.0,,,,,1.0,,6.7,,,,,2.0,1.0,,,2.0,,4.0,15.0,19.0,0,,26.0,,,,
2021-22,9576080,5,20,Southampton,Away,980634,441191,Tino Livramento,tino-livramento,D,False,,,,7.0,9.0,16.0,,,6.0,,,,1.0,,,,5.0,6.0,,,1.0,,,,,,3.0,,86.0,,1.0,,,,,17.0,,7.0,,,,,1.0,6.0,2.0,,1.0,,14.0,10.0,22.0,0,3.0,47.0,3.0,,3.0,2.0
2021-22,9576116,6,20,Southampton,Home,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,4.0,22.0,39.0,61.0,2.0,3.0,6.0,,,,1.0,,,,3.0,5.0,,,,,,,,,1.0,1.0,90.0,,1.0,,,,,13.0,,6.9,,,,,4.0,,,,12.0,,31.0,43.0,74.0,0,2.0,84.0,,,,2.0
2021-22,9576116,6,20,Southampton,Home,797893,212721,Lyanco,lyanco,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576116,6,20,Southampton,Home,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,,,3.0,20.0,13.0,33.0,,1.0,8.0,,,2.0,1.0,,,2.0,5.0,6.0,,,2.0,,,,,,1.0,,74.0,,,,,,,15.0,,6.6,,,,,1.0,2.0,3.0,,5.0,,27.0,15.0,39.0,2,2.0,68.0,4.0,1.0,2.0,2.0
2021-22,9576116,6,20,Southampton,Home,826202,213482,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576116,6,20,Southampton,Home,827519,244560,Romain Perraud,romain-perraud,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576116,6,20,Southampton,Home,946158,450527,Mohammed Salisu,mohammed-salisu,D,False,,,4.0,30.0,27.0,57.0,2.0,2.0,9.0,,,,1.0,,,,6.0,4.0,,,3.0,,,,,,2.0,1.0,90.0,,,,,,,11.0,,6.8,,,,,1.0,,1.0,,8.0,,39.0,28.0,66.0,0,2.0,76.0,,,,1.0
2021-22,9576116,6,20,Southampton,Home,980634,441191,Tino Livramento,tino-livramento,D,False,,,1.0,27.0,17.0,44.0,1.0,,9.0,,,,1.0,,,1.0,3.0,5.0,,,,,,,,,,2.0,90.0,1.0,,,,,,13.0,,7.0,,,,,1.0,1.0,3.0,,4.0,,34.0,20.0,51.0,1,1.0,74.0,,3.0,1.0,1.0
2021-22,9576127,7,20,Southampton,Away,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,1.0,8.0,22.0,30.0,,,6.0,,,,2.0,,,,3.0,3.0,,,1.0,,,,,,3.0,,90.0,,,,,,,7.0,,6.6,,,,,4.0,,,,6.0,,14.0,22.0,36.0,0,3.0,49.0,1.0,,,1.0
2021-22,9576127,7,20,Southampton,Away,797893,212721,Lyanco,lyanco,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576127,7,20,Southampton,Away,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,1.0,,1.0,19.0,13.0,31.0,1.0,,6.0,1.0,,,1.0,,,1.0,5.0,6.0,,,1.0,,,,,,2.0,1.0,90.0,,,,,,,19.0,,6.8,,,,,,4.0,3.0,,2.0,,28.0,16.0,41.0,0,2.0,74.0,2.0,1.0,3.0,1.0
2021-22,9576127,7,20,Southampton,Away,827519,244560,Romain Perraud,romain-perraud,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576127,7,20,Southampton,Away,946158,450527,Mohammed Salisu,mohammed-salisu,D,False,,,2.0,12.0,27.0,39.0,3.0,,13.0,,,,,,,,5.0,5.0,,,2.0,,,,,,1.0,,90.0,,1.0,,,,,10.0,,6.6,,,,,3.0,1.0,,,7.0,,18.0,31.0,49.0,0,4.0,63.0,,,1.0,2.0
2021-22,9576127,7,20,Southampton,Away,980634,441191,Tino Livramento,tino-livramento,D,False,,,,7.0,8.0,15.0,1.0,1.0,6.0,,,,,,,2.0,4.0,6.0,,,1.0,,,,,,,,90.0,,1.0,,,,1.0,16.0,,6.6,,,,,1.0,1.0,1.0,,2.0,,12.0,11.0,22.0,0,3.0,43.0,4.0,1.0,1.0,1.0
2021-22,9576136,8,20,Southampton,Home,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,2.0,9.0,20.0,29.0,,1.0,1.0,,,,,,,,2.0,3.0,,,2.0,,,,,,,,90.0,,,,,,,10.0,,6.8,,,,,3.0,,,,8.0,,17.0,21.0,38.0,0,2.0,44.0,,,,1.0
2021-22,9576136,8,20,Southampton,Home,797893,212721,Lyanco,lyanco,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576136,8,20,Southampton,Home,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576136,8,20,Southampton,Home,826202,213482,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576136,8,20,Southampton,Home,827519,244560,Romain Perraud,romain-perraud,D,False,1.0,,,8.0,6.0,13.0,2.0,1.0,4.0,,,,,,,,3.0,6.0,,,,,,,,,1.0,,90.0,,,,,,,14.0,,7.2,,,1.0,,1.0,2.0,3.0,,2.0,,15.0,6.0,18.0,1,3.0,46.0,2.0,1.0,1.0,3.0
2021-22,9576136,8,20,Southampton,Home,946158,450527,Mohammed Salisu,mohammed-salisu,D,False,,,6.0,10.0,23.0,33.0,,2.0,7.0,,,,1.0,,,,4.0,8.0,,1.0,3.0,,,,,,3.0,1.0,90.0,,1.0,,,,,21.0,,7.4,,,2.0,,2.0,2.0,,,16.0,,24.0,27.0,51.0,2,3.0,71.0,2.0,1.0,2.0,2.0
2021-22,9576136,8,20,Southampton,Home,980634,441191,Tino Livramento,tino-livramento,D,False,,,1.0,14.0,11.0,25.0,1.0,1.0,9.0,,,,1.0,,,1.0,4.0,9.0,,,1.0,,,,,,,1.0,90.0,,,,,,,9.0,,7.5,,,1.0,,1.0,2.0,1.0,,2.0,,16.0,11.0,26.0,1,5.0,55.0,1.0,1.0,2.0,3.0
2021-22,9576115,9,20,Southampton,Home,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,2.0,12.0,33.0,45.0,1.0,2.0,12.0,,,,,,,,2.0,5.0,,,1.0,,,,,,2.0,,90.0,,1.0,,,,,12.0,,6.8,,,,,7.0,,,,6.0,,16.0,40.0,56.0,0,1.0,72.0,1.0,2.0,,1.0
2021-22,9576115,9,20,Southampton,Home,797893,212721,Lyanco,lyanco,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576115,9,20,Southampton,Home,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576115,9,20,Southampton,Home,826202,213482,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576115,9,20,Southampton,Home,827519,244560,Romain Perraud,romain-perraud,D,False,,,,15.0,5.0,20.0,1.0,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,1.0,90.0,,,,,,,17.0,,6.6,,,1.0,,2.0,,5.0,,,,24.0,7.0,26.0,1,2.0,50.0,3.0,1.0,,
2021-22,9576115,9,20,Southampton,Home,946158,450527,Mohammed Salisu,mohammed-salisu,D,False,,,2.0,17.0,36.0,53.0,4.0,3.0,11.0,,,,,,,,5.0,5.0,,,1.0,,,,,,6.0,,90.0,,,,,,,23.0,,6.6,,,,,5.0,1.0,,,11.0,,29.0,46.0,75.0,0,1.0,90.0,1.0,,1.0,1.0
2021-22,9576115,9,20,Southampton,Home,980634,441191,Tino Livramento,tino-livramento,D,False,2.0,,1.0,27.0,16.0,41.0,2.0,,6.0,,,1.0,,,,,6.0,7.0,,,1.0,,1.0,,,1.0,2.0,3.0,90.0,1.0,,,,,,26.0,,7.8,,,1.0,,2.0,5.0,7.0,,5.0,,37.0,18.0,48.0,3,2.0,98.0,3.0,3.0,2.0,1.0
2021-22,9576183,10,20,Southampton,Away,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,7.0,11.0,55.0,66.0,2.0,8.0,6.0,,,1.0,1.0,,,,3.0,9.0,,,,,,,,,3.0,,90.0,,,,,,,12.0,,7.4,,,,,5.0,,,,10.0,,16.0,62.0,78.0,1,1.0,89.0,,,,1.0
2021-22,9576183,10,20,Southampton,Away,797893,212721,Lyanco,lyanco,D,True,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,2.0,,2.0,0,,3.0,,,,
2021-22,9576183,10,20,Southampton,Away,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,1.0,,1.0,25.0,12.0,36.0,1.0,,9.0,1.0,,,,1.0,,2.0,4.0,5.0,,,1.0,,,,,,,2.0,90.0,,1.0,,,,,11.0,,8.0,,,,,4.0,2.0,4.0,,2.0,,30.0,14.0,40.0,0,,69.0,1.0,3.0,2.0,
2021-22,9576183,10,20,Southampton,Away,826202,213482,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576183,10,20,Southampton,Away,827519,244560,Romain Perraud,romain-perraud,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576183,10,20,Southampton,Away,946158,450527,Mohammed Salisu,mohammed-salisu,D,False,,,,19.0,40.0,59.0,2.0,7.0,6.0,,,,,,,1.0,4.0,11.0,,,1.0,,,,,,3.0,,90.0,,,,,,,18.0,,7.6,,,,,6.0,,1.0,,5.0,,28.0,46.0,73.0,0,4.0,92.0,,,,3.0
2021-22,9576183,10,20,Southampton,Away,980634,441191,Tino Livramento,tino-livramento,D,False,,,,12.0,14.0,26.0,,4.0,7.0,,,,1.0,,,2.0,6.0,16.0,,,,,,,,,2.0,,90.0,,,,,,,19.0,,7.1,,,,,2.0,5.0,2.0,,3.0,,20.0,18.0,36.0,0,3.0,64.0,,7.0,2.0,3.0
2021-22,9576130,11,20,Southampton,Home,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,2.0,10.0,36.0,46.0,2.0,3.0,5.0,,,,1.0,,,,4.0,5.0,,,1.0,,,,,,2.0,,90.0,,,,,,,6.0,,7.0,,,,,6.0,,,,7.0,,14.0,38.0,52.0,0,,65.0,,2.0,,
2021-22,9576130,11,20,Southampton,Home,797893,212721,Lyanco,lyanco,D,True,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,3.0,,,,,,,,,1.0,,34.0,,2.0,,,,,4.0,,7.0,,,,,1.0,,,,3.0,,3.0,2.0,5.0,0,1.0,11.0,,1.0,,1.0
2021-22,9576130,11,20,Southampton,Home,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,,,1.0,27.0,7.0,34.0,,,7.0,,,,,,,3.0,4.0,,,,,,,,,,1.0,,90.0,,,,,,,14.0,,6.5,,,,,,1.0,3.0,,1.0,,35.0,9.0,41.0,0,,60.0,,,,
2021-22,9576130,11,20,Southampton,Home,827519,244560,Romain Perraud,romain-perraud,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576130,11,20,Southampton,Home,946158,450527,Mohammed Salisu,mohammed-salisu,D,False,,,4.0,16.0,36.0,52.0,3.0,5.0,7.0,,,1.0,,,,,5.0,7.0,,,2.0,,,,,,2.0,,90.0,,,,,,,12.0,,7.3,,,,,3.0,,,,6.0,,19.0,42.0,61.0,1,2.0,76.0,,,,2.0
2021-22,9576130,11,20,Southampton,Home,980634,441191,Tino Livramento,tino-livramento,D,False,,,,15.0,19.0,34.0,2.0,,4.0,,,,2.0,,,1.0,6.0,7.0,,,,,,,,,4.0,,90.0,,1.0,,,,,14.0,,7.5,,,,,2.0,1.0,3.0,,,,21.0,20.0,38.0,0,4.0,77.0,5.0,3.0,,2.0
2021-22,9576067,12,20,Southampton,Away,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,5.0,29.0,56.0,85.0,2.0,8.0,11.0,,,1.0,,,,1.0,3.0,10.0,,,,,,,,,2.0,,90.0,,1.0,,,,,13.0,,7.0,,,,,5.0,,,,8.0,,39.0,58.0,97.0,1,,110.0,,2.0,,
2021-22,9576067,12,20,Southampton,Away,797893,212721,Lyanco,lyanco,D,True,,,,11.0,9.0,20.0,,,4.0,,,,,,,,,1.0,,,,,,,,,,,17.0,,,,,,,4.0,,6.4,,,,,,1.0,1.0,,3.0,,15.0,9.0,23.0,0,,26.0,,,1.0,
2021-22,9576067,12,20,Southampton,Away,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,1.0,,1.0,30.0,11.0,40.0,2.0,2.0,7.0,,,1.0,,,,2.0,9.0,9.0,,,4.0,,,,,,3.0,1.0,90.0,,,,,,,17.0,,6.7,,,,,1.0,6.0,2.0,,2.0,,37.0,12.0,47.0,1,1.0,78.0,5.0,1.0,5.0,1.0
2021-22,9576067,12,20,Southampton,Away,826202,213482,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576067,12,20,Southampton,Away,827519,244560,Romain Perraud,romain-perraud,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576067,12,20,Southampton,Away,946158,450527,Mohammed Salisu,mohammed-salisu,D,False,,,5.0,33.0,36.0,69.0,2.0,6.0,12.0,,,,,,,,3.0,7.0,,,1.0,,,,,,4.0,,90.0,1.0,1.0,,,,,26.0,,7.2,,,,,5.0,1.0,2.0,,16.0,,43.0,49.0,90.0,1,,109.0,2.0,,1.0,
2021-22,9576067,12,20,Southampton,Away,980634,441191,Tino Livramento,tino-livramento,D,False,1.0,,3.0,20.0,10.0,29.0,4.0,1.0,7.0,,,,1.0,,,,9.0,6.0,,,2.0,,,,,,3.0,,90.0,,,,,,,17.0,,6.4,,,,,1.0,3.0,3.0,,4.0,1.0,26.0,15.0,38.0,0,2.0,66.0,2.0,2.0,1.0,2.0
