season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436491,12,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,,,1.0,10.0,9.0,19.0,2.0,,5.0,,,,,,,3.0,2.0,,,0.00481302,,,,0.0,,,,,1.0,,,75.0,,,,,,,5.0,,6.4,,,,,1.0,1.0,,,4.0,,13.0,10.0,23.0,0,2.0,34.0,,,,1.0
2024-25,12436491,12,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,8.0,13.0,25.0,38.0,1.0,,4.0,,,,2.0,,1.0,6.0,2.0,,,0.0115785,,,2.0,0.0,,,,,,,,65.0,,,,,,,16.0,,6.0,,,,,1.0,1.0,1.0,,18.0,,24.0,27.0,50.0,0,2.0,59.0,1.0,,,1.0
2024-25,12436491,12,91,Bournemouth,Home,943645,232980,Max Aarons,max-aarons,D,True,,,,9.0,8.0,17.0,,,3.0,,,,,,,,1.0,,,0.00927298,,,,0.0,,,,,,,,15.0,,,,,,,3.0,,6.7,,,,,,,2.0,,,,12.0,8.0,18.0,0,,22.0,,1.0,,
2024-25,12436491,12,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,5.0,39.0,28.0,67.0,,,7.0,,,,,,,1.0,1.0,,,0.020737,,,,0.0,,,,,2.0,2.0,,90.0,,,,,,,11.0,,6.9,,,,,2.0,2.0,1.0,,8.0,,47.0,29.0,75.0,0,,84.0,,,1.0,
2024-25,12436491,12,91,Bournemouth,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,1.0,,,21.0,9.0,29.0,1.0,,3.0,1.0,,,,,,1.0,5.0,,,0.237255,,,,0.0,,,,,1.0,2.0,,81.0,,1.0,,,,,8.0,,7.4,,,,,,,3.0,,,,25.0,9.0,31.0,0,3.0,51.0,2.0,2.0,,1.0
2024-25,12436491,12,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436491,12,91,Bournemouth,Home,1176744,554605,Dean Huijsen,dean-huijsen,D,True,,,3.0,18.0,13.0,31.0,1.0,1.0,4.0,,,2.0,,,,1.0,2.0,,,0.0126354,0.2411,,,0.0,,,,,1.0,,,25.0,,,,,,,6.0,,7.0,,,,,2.0,,2.0,,4.0,,21.0,15.0,34.0,2,1.0,43.0,,,,1.0
2024-25,12436491,12,91,Bournemouth,Home,1902493,,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436922,13,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,,,1.0,6.0,9.0,15.0,,,4.0,,,,1.0,,,1.0,2.0,,,0.00307383,,,,0.0,,,,,,,,90.0,,1.0,,,,,11.0,,6.5,,,,,2.0,,1.0,,7.0,,13.0,11.0,23.0,0,,38.0,1.0,2.0,,
2024-25,12436922,13,91,Bournemouth,Away,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,8.0,15.0,17.0,32.0,4.0,,5.0,,,,2.0,,,7.0,2.0,,,0.00798342,,,1.0,0.0,,,,,1.0,1.0,,82.0,,1.0,,,,,11.0,,6.8,,,,,3.0,,,,13.0,,23.0,19.0,42.0,0,2.0,52.0,1.0,,,2.0
2024-25,12436922,13,91,Bournemouth,Away,943645,232980,Max Aarons,max-aarons,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436922,13,91,Bournemouth,Away,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,4.0,12.0,11.0,23.0,,3.0,2.0,,,,,,,1.0,7.0,,,0.00443981,,,1.0,0.0,,,,,,,,90.0,,,,,,,8.0,,6.7,,,,,3.0,1.0,,,7.0,,16.0,15.0,31.0,0,3.0,41.0,,,1.0,2.0
2024-25,12436922,13,91,Bournemouth,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,,,1.0,13.0,13.0,26.0,1.0,,3.0,,,,,,,4.0,1.0,,,0.00546963,0.0535,0.6996,1.0,0.0,1.0,,,,,,,90.0,1.0,,,,,,10.0,,6.9,,,,,3.0,2.0,2.0,,3.0,,18.0,14.0,30.0,1,,51.0,,1.0,,
2024-25,12436922,13,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436922,13,91,Bournemouth,Away,1176744,554605,Dean Huijsen,dean-huijsen,D,True,,,,2.0,4.0,6.0,,,1.0,,,,,,,1.0,,,,0.294655,,,1.0,0.0,,,,,1.0,1.0,,8.0,,,,,,,1.0,,6.7,,,,,,,,,,,3.0,4.0,7.0,0,,8.0,,,,
2024-25,12436922,13,91,Bournemouth,Away,1902493,,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13015216,14,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,,,2.0,11.0,5.0,16.0,,1.0,1.0,,,,,,,2.0,3.0,,,0.00479725,,,2.0,0.0,,,,,,,,90.0,,,,,,,13.0,,7.0,,,,,1.0,,1.0,,6.0,,16.0,9.0,24.0,0,2.0,38.0,,,,
2024-25,13015216,14,91,Bournemouth,Home,943645,232980,Max Aarons,max-aarons,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13015216,14,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,3.0,9.0,6.0,15.0,,,4.0,,,,,,1.0,1.0,1.0,,1.0,0.00386993,,,,0.0,,,,,3.0,,,90.0,,,,,,,6.0,,6.9,,,,,3.0,1.0,1.0,,6.0,,12.0,8.0,19.0,0,,28.0,,,1.0,
2024-25,13015216,14,91,Bournemouth,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,2.0,,1.0,6.0,9.0,13.0,,,4.0,,,,,,,1.0,5.0,,,0.0939463,,,1.0,0.0,,,,,3.0,2.0,,90.0,,,,,,,19.0,,7.4,,,,,5.0,1.0,2.0,,5.0,,13.0,10.0,21.0,0,2.0,54.0,3.0,2.0,1.0,2.0
2024-25,13015216,14,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13015216,14,91,Bournemouth,Home,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,3.0,8.0,8.0,16.0,,1.0,1.0,,,,,,,,5.0,,1.0,0.0100899,0.3897,0.8238,,0.0,1.0,,,,1.0,,,90.0,1.0,1.0,,,,,8.0,,8.2,,,,,10.0,,,,9.0,,13.0,11.0,24.0,1,4.0,43.0,,,,2.0
2024-25,13015216,14,91,Bournemouth,Home,1902493,,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436462,15,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,,,1.0,18.0,8.0,26.0,1.0,,1.0,,,,1.0,,,2.0,3.0,,,0.0332077,,,,0.0,,,,,3.0,,,63.0,,,,,,,3.0,,6.8,,,,,1.0,,1.0,,2.0,,21.0,8.0,28.0,0,3.0,41.0,,,,1.0
2024-25,12436462,15,91,Bournemouth,Away,943645,232980,Max Aarons,max-aarons,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436462,15,91,Bournemouth,Away,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,3.0,16.0,23.0,39.0,2.0,4.0,10.0,,,,,,,3.0,13.0,,,0.00831922,,,1.0,0.0,,,,,,1.0,1.0,90.0,,4.0,,,,,10.0,,8.4,,,,,6.0,1.0,1.0,,8.0,,23.0,25.0,47.0,0,6.0,69.0,1.0,2.0,1.0,6.0
2024-25,12436462,15,91,Bournemouth,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,,,4.0,29.0,5.0,34.0,,2.0,2.0,1.0,,,1.0,,1.0,2.0,6.0,,,0.120174,,,,0.0,,,,,,2.0,,90.0,,,,,,,13.0,,7.3,,,,,1.0,,3.0,,7.0,,38.0,7.0,42.0,0,2.0,60.0,1.0,2.0,,1.0
2024-25,12436462,15,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,True,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,3.3e-06,,,,0.0,,,,,,,,12.0,,,,,,,3.0,,6.5,,,,,1.0,,,,,,,4.0,4.0,0,,5.0,,,,
2024-25,12436462,15,91,Bournemouth,Away,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,8.0,26.0,36.0,62.0,3.0,,2.0,,,,3.0,,,6.0,,,,0.026387,,,,0.0,,,,,4.0,1.0,,90.0,,,,,,,8.0,,6.9,,,,,7.0,,1.0,,13.0,,31.0,39.0,69.0,0,,82.0,,,,
2024-25,12436462,15,91,Bournemouth,Away,1902493,,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436465,16,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,,,2.0,10.0,10.0,20.0,,,,,,,2.0,,,3.0,,,,0.00402741,,,1.0,0.0,,,,,,,,68.0,,,,,,,10.0,,6.5,,,,,2.0,,2.0,,6.0,,17.0,11.0,26.0,0,,35.0,2.0,,,
2024-25,12436465,16,91,Bournemouth,Home,943645,232980,Max Aarons,max-aarons,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436465,16,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,2.0,14.0,27.0,41.0,1.0,3.0,6.0,,,,2.0,,,3.0,4.0,,,0.00468842,0.1176,,,0.0,,,,,,,,90.0,,2.0,,,,,13.0,,7.0,,,1.0,,4.0,,1.0,,7.0,,24.0,30.0,53.0,1,1.0,63.0,,,,1.0
2024-25,12436465,16,91,Bournemouth,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,1.0,,1.0,14.0,11.0,24.0,1.0,,5.0,,,1.0,,,1.0,2.0,2.0,,,0.0258348,0.0346,,,0.0,,,,,,2.0,,90.0,,1.0,,,,,12.0,,7.0,,,,,4.0,,4.0,,4.0,,23.0,12.0,31.0,1,,53.0,,2.0,,
2024-25,12436465,16,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436465,16,91,Bournemouth,Home,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,6.0,16.0,33.0,49.0,4.0,,7.0,,,,,,,4.0,,,,0.0105506,,,,0.0,,,,,2.0,1.0,,90.0,,2.0,,,,,16.0,,6.9,,,,,4.0,,,,13.0,,25.0,40.0,65.0,0,,76.0,,,,
2024-25,12436465,16,91,Bournemouth,Home,1902493,,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436470,17,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,1.0,,1.0,7.0,5.0,11.0,1.0,,5.0,,,,2.0,,,4.0,3.0,,1.0,0.00501186,,,1.0,0.0,,,,,,,,45.0,,,,,,,6.0,,6.4,,,,,1.0,1.0,2.0,,3.0,,9.0,6.0,13.0,0,,29.0,1.0,2.0,1.0,
2024-25,12436470,17,91,Bournemouth,Away,943645,232980,Max Aarons,max-aarons,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436470,17,91,Bournemouth,Away,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,6.0,14.0,22.0,36.0,,2.0,6.0,,,,,,,,5.0,,,0.0154213,,,,0.0,,,,,1.0,1.0,,90.0,,1.0,,,,,7.0,,7.7,,,,,5.0,,,,9.0,,17.0,25.0,42.0,0,3.0,55.0,1.0,,,1.0
2024-25,12436470,17,91,Bournemouth,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,,,1.0,10.0,7.0,17.0,,1.0,1.0,,,,,,,,2.0,,,0.0110467,0.0614,,,0.0,,,,,1.0,,,90.0,,,,,,,11.0,,7.2,,,1.0,,5.0,,,,4.0,,17.0,8.0,25.0,1,1.0,39.0,2.0,,,1.0
2024-25,12436470,17,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,True,,,,2.0,3.0,5.0,1.0,,1.0,,,,1.0,,,3.0,1.0,,,0.0009337,,,1.0,0.0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,3.0,3.0,6.0,0,1.0,9.0,,,,
2024-25,12436470,17,91,Bournemouth,Away,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,4.0,16.0,18.0,34.0,3.0,3.0,3.0,,,,,,,4.0,5.0,,1.0,0.0211196,0.1128,0.7057,1.0,0.0,1.0,,,,2.0,1.0,,90.0,1.0,3.0,,,,,5.0,,8.4,,,,,6.0,,1.0,,5.0,,19.0,20.0,38.0,1,2.0,54.0,,,,2.0
2024-25,12436470,17,91,Bournemouth,Away,1902493,,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436476,18,91,Bournemouth,Home,943645,232980,Max Aarons,max-aarons,D,False,,,3.0,8.0,11.0,19.0,,,4.0,,,,,,,1.0,3.0,,,0.00413868,,,,0.0,,,,,,,,62.0,,1.0,,,,,10.0,,7.0,,,,,,1.0,,,5.0,,15.0,12.0,27.0,0,2.0,41.0,1.0,1.0,,2.0
2024-25,12436476,18,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,8.0,28.0,29.0,57.0,,2.0,2.0,,,,1.0,,,3.0,2.0,,,0.161411,,,1.0,0.0,,,,,,3.0,,90.0,,1.0,,,,,18.0,,7.4,,,,,4.0,1.0,,,18.0,,42.0,31.0,73.0,0,,81.0,1.0,,,
2024-25,12436476,18,91,Bournemouth,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,1.0,,1.0,26.0,15.0,40.0,4.0,,5.0,,,,,,1.0,12.0,3.0,,,0.0846802,0.0722,0.01,2.0,0.0,,,,,1.0,2.0,,90.0,1.0,1.0,,,,,19.0,,7.1,,,1.0,,3.0,5.0,2.0,,4.0,,33.0,17.0,48.0,2,2.0,81.0,2.0,1.0,,1.0
2024-25,12436476,18,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436476,18,91,Bournemouth,Home,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,3.0,31.0,40.0,71.0,1.0,4.0,9.0,,,,,,,3.0,11.0,,,0.018792,,,2.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,6.0,,8.2,,,,,9.0,,,,7.0,,34.0,42.0,76.0,0,6.0,98.0,1.0,1.0,,5.0
2024-25,12436476,18,91,Bournemouth,Home,1537202,632822,Archie Harris,archie-harris,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436476,18,91,Bournemouth,Home,1902493,,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436515,19,91,Bournemouth,Away,943645,232980,Max Aarons,max-aarons,D,True,,,,4.0,1.0,5.0,,,,,,,,,,,,,,0.00233594,,,,0.0,,,,,1.0,,,8.0,,,,,,,2.0,,6.7,,,,,,,,,,,4.0,2.0,6.0,0,,12.0,,,,
2024-25,12436515,19,91,Bournemouth,Away,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,2.0,19.0,16.0,35.0,1.0,3.0,5.0,,,,,,1.0,5.0,4.0,,,0.0077269,0.1963,,3.0,0.0,,,,,2.0,,,90.0,,1.0,,,,,18.0,,6.4,,,1.0,,7.0,,,,14.0,,34.0,17.0,51.0,1,1.0,67.0,1.0,,,1.0
2024-25,12436515,19,91,Bournemouth,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,2.0,,,27.0,18.0,43.0,1.0,,13.0,,,,3.0,,1.0,6.0,2.0,,,0.061394,,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,16.0,,6.6,,,,,3.0,2.0,8.0,,3.0,,37.0,21.0,50.0,0,,76.0,1.0,,2.0,
2024-25,12436515,19,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,False,,,,11.0,10.0,21.0,1.0,1.0,2.0,1.0,,,1.0,,,4.0,3.0,,,0.152102,,,2.0,1.0,,,,,2.0,2.0,,82.0,,,,,,,14.0,,7.1,,,,,3.0,,3.0,,5.0,,18.0,12.0,27.0,0,1.0,46.0,1.0,1.0,,1.0
2024-25,12436515,19,91,Bournemouth,Away,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,3.0,20.0,28.0,48.0,1.0,5.0,,,,1.0,,,,4.0,5.0,,,0.0358192,0.2509,,3.0,0.0,,,,,2.0,1.0,,90.0,1.0,1.0,,,,,9.0,,7.1,,,,,3.0,,,,8.0,,28.0,29.0,57.0,2,,68.0,,,,
2024-25,12436515,19,91,Bournemouth,Away,1537202,632822,Archie Harris,archie-harris,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436515,19,91,Bournemouth,Away,1902493,,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436518,20,91,Bournemouth,Home,943645,232980,Max Aarons,max-aarons,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436518,20,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,4.0,13.0,26.0,39.0,1.0,5.0,3.0,,,1.0,,,,1.0,8.0,,,0.00218079,0.0542,,,0.0,,,,,,1.0,,90.0,,,,,,,7.0,,7.2,,,,,4.0,,,,8.0,,18.0,28.0,46.0,1,3.0,54.0,,,,1.0
2024-25,12436518,20,91,Bournemouth,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,3.0,,3.0,20.0,6.0,23.0,1.0,2.0,6.0,1.0,,,1.0,,1.0,3.0,6.0,,,0.138903,,,,1.0,,,,,3.0,3.0,,90.0,,,,,,,13.0,,8.0,,,,,1.0,,7.0,,6.0,,28.0,8.0,29.0,0,2.0,64.0,,2.0,,2.0
2024-25,12436518,20,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,False,,,1.0,9.0,9.0,18.0,2.0,1.0,2.0,,,,1.0,,,4.0,6.0,,,0.041647,0.0096,,1.0,0.0,,,,,1.0,,,70.0,,,,,,,20.0,,6.8,,,1.0,,3.0,1.0,3.0,,7.0,,20.0,12.0,29.0,1,1.0,55.0,1.0,3.0,1.0,1.0
2024-25,12436518,20,91,Bournemouth,Home,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,4.0,22.0,29.0,51.0,2.0,3.0,3.0,1.0,1.0,,1.0,,,3.0,5.0,,,0.239372,0.0783,,,0.0,,,,,1.0,1.0,,90.0,,,,,,,11.0,,7.7,,,1.0,,9.0,1.0,1.0,,6.0,,31.0,31.0,61.0,1,1.0,79.0,,,1.0,1.0
2024-25,12436518,20,91,Bournemouth,Home,1902493,,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436531,21,91,Bournemouth,Away,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,3.0,7.0,27.0,34.0,1.0,1.0,2.0,,,,2.0,,,3.0,3.0,,1.0,0.00094584,0.0211,,,0.0,,,,,1.0,,,90.0,,2.0,,,,,16.0,,6.5,,,1.0,,8.0,,,,12.0,,18.0,30.0,48.0,1,2.0,65.0,2.0,,,1.0
2024-25,12436531,21,91,Bournemouth,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,,,1.0,15.0,11.0,26.0,2.0,1.0,5.0,,,,1.0,,1.0,5.0,6.0,,,0.00729028,,,1.0,0.0,,,,,,,,90.0,,1.0,,,,,8.0,,6.8,,,,,2.0,,1.0,,2.0,,18.0,12.0,29.0,0,3.0,51.0,2.0,2.0,,2.0
2024-25,12436531,21,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,False,,,,1.0,,1.0,,,,,,,,,,1.0,,,,0.00012203,,,,0.0,,,,,,,,22.0,,,,,,,3.0,,6.2,,,,,1.0,1.0,,,1.0,,3.0,,3.0,0,,7.0,,,,
2024-25,12436531,21,91,Bournemouth,Away,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,5.0,13.0,31.0,44.0,,2.0,7.0,,,,2.0,,,3.0,5.0,,,0.0825814,,,1.0,0.0,,,,,4.0,1.0,,90.0,,3.0,,,,,7.0,,7.4,,,,,4.0,,,,10.0,,20.0,31.0,51.0,0,2.0,66.0,,1.0,,2.0
2024-25,12436531,21,91,Bournemouth,Away,1190712,541462,Matai Akinmboni,matai-akinmboni,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436531,21,91,Bournemouth,Away,1902493,,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436885,22,91,Bournemouth,Away,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,3.0,7.0,14.0,21.0,1.0,3.0,2.0,,,,,,,1.0,5.0,,,0.0371156,0.1164,,,0.0,,,,,,,,90.0,,1.0,,,,,10.0,,7.0,,,1.0,,9.0,,,,11.0,,15.0,16.0,31.0,1,1.0,44.0,,1.0,,1.0
2024-25,12436885,22,91,Bournemouth,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,1.0,,3.0,18.0,9.0,26.0,,1.0,2.0,,,,,,,2.0,4.0,,,0.0942152,0.0477,0.2817,2.0,0.0,1.0,,,,2.0,,,90.0,1.0,,,,,,14.0,,7.7,,,,,2.0,3.0,5.0,,7.0,,26.0,10.0,31.0,1,,60.0,3.0,,3.0,
2024-25,12436885,22,91,Bournemouth,Away,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,3.0,9.0,13.0,22.0,1.0,1.0,7.0,,,,,1.0,,1.0,4.0,,,0.00412927,0.1081,,,0.0,,,,,2.0,,,90.0,,4.0,,,,,7.0,,8.3,,,1.0,,4.0,,,,6.0,,13.0,14.0,27.0,1,3.0,44.0,2.0,,,3.0
2024-25,12436885,22,91,Bournemouth,Away,1190712,541462,Matai Akinmboni,matai-akinmboni,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436885,22,91,Bournemouth,Away,1902493,,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436891,23,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,4.0,19.0,17.0,36.0,1.0,3.0,5.0,,,,,,,2.0,7.0,,,0.0106485,,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,15.0,,7.3,,,,,7.0,,,,16.0,,27.0,24.0,51.0,0,4.0,66.0,,,,3.0
2024-25,12436891,23,91,Bournemouth,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,,,2.0,14.0,7.0,21.0,3.0,,5.0,,,,,,2.0,7.0,2.0,,,0.0111366,,,2.0,0.0,,,,,,,,90.0,,,,,,,12.0,,6.8,,,,,4.0,,3.0,,6.0,,21.0,10.0,28.0,0,2.0,46.0,,,,1.0
2024-25,12436891,23,91,Bournemouth,Home,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,4.0,17.0,16.0,33.0,3.0,1.0,3.0,,,,,,,4.0,2.0,,,0.0362644,,,1.0,0.0,,,,,3.0,,,90.0,,2.0,,,,,6.0,,7.6,,,,,6.0,,,,7.0,,21.0,16.0,37.0,0,,53.0,2.0,1.0,,
2024-25,12436891,23,91,Bournemouth,Home,1190712,541462,Matai Akinmboni,matai-akinmboni,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436891,23,91,Bournemouth,Home,1902493,,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436911,24,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,4.0,25.0,22.0,47.0,1.0,,7.0,,,,1.0,,,3.0,3.0,,,0.0112562,,,2.0,0.0,,,,,1.0,1.0,,90.0,,1.0,,,,,12.0,,6.9,,,,,5.0,,,,8.0,,32.0,24.0,56.0,0,3.0,69.0,2.0,,,2.0
