season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576403,1,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,8.0,1.0,9.0,2.0,,1.0,,,,1.0,,1.0,6.0,2.0,,,1.0,,1.0,,,,,2.0,,90.0,3.0,,,,,,,8.0,,7.9,,,3.0,,,2.0,1.0,,1.0,4.0,12.0,1.0,12.0,6,,27.0,2.0,1.0,1.0,
2021-22,9576403,1,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,1.0,13.0,7.0,20.0,1.0,1.0,2.0,,,,2.0,,,5.0,2.0,,,1.0,,,,,,1.0,3.0,,62.0,,,,,,,,6.0,,6.6,,,,,,1.0,,,1.0,,16.0,7.0,23.0,0,,32.0,2.0,1.0,,
2021-22,9576403,1,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,4.0,2.0,6.0,1.0,1.0,1.0,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,18.0,,,,,,,,8.0,,6.5,,,,,1.0,,,,,,8.0,2.0,10.0,1,,16.0,2.0,,,
2021-22,9576403,1,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,7.0,3.0,10.0,1.0,,1.0,,,,,,1.0,8.0,2.0,,,1.0,,,,,,,,,72.0,1.0,,,,,,,18.0,,6.1,,,,,,6.0,1.0,,,1.0,12.0,4.0,15.0,1,,35.0,5.0,1.0,1.0,
2021-22,9576403,1,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576389,2,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,6.0,5.0,11.0,4.0,1.0,2.0,,,,,,,4.0,1.0,,,,,,,,,,,,81.0,,,,,,,,4.0,,6.5,,,,,3.0,,1.0,,,,9.0,6.0,14.0,0,,19.0,,,,
2021-22,9576389,2,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,,10.0,2.0,12.0,1.0,,,,,,,,1.0,4.0,1.0,,,1.0,,,,,,,1.0,,40.0,,,,,,,,5.0,,5.4,,,1.0,,,2.0,1.0,,,,13.0,2.0,14.0,1,,19.0,,,1.0,
2021-22,9576389,2,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,2.0,4.0,6.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,9.0,,,,,,,,,,6.5,,,,,,,,,,,2.0,4.0,6.0,0,,6.0,,,,
2021-22,9576389,2,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,14.0,3.0,17.0,1.0,2.0,4.0,,,,,,,4.0,3.0,,,,,,,,,,1.0,,64.0,,,,,,,,11.0,,6.2,,,,,1.0,4.0,1.0,,,,19.0,4.0,22.0,0,,31.0,1.0,,1.0,
2021-22,9576389,2,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,True,,,,,,,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,26.0,,,,,,,,2.0,,6.5,,,,,,,,,,,,1.0,1.0,0,1.0,3.0,1.0,,,
2021-22,9576240,3,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,3.0,2.0,5.0,2.0,1.0,3.0,,1.0,,,,1.0,3.0,5.0,,,,1.0,1.0,,,,,1.0,,90.0,2.0,,,,,,,3.0,,7.9,,,,,2.0,3.0,,,,,5.0,2.0,7.0,2,,19.0,,1.0,3.0,
2021-22,9576240,3,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,2.0,2.0,4.0,3.0,,2.0,,,,,,,6.0,1.0,,,1.0,,,,,,1.0,,,23.0,,,,,,,,5.0,,6.4,,,1.0,,,3.0,,,2.0,,4.0,3.0,7.0,1,,13.0,,,1.0,
2021-22,9576240,3,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,1.0,,,9.0,6.0,14.0,,,2.0,,,1.0,,,2.0,4.0,4.0,,,,,,,,,,,,67.0,,,,,,,,11.0,,6.5,,,1.0,,,4.0,4.0,,1.0,1.0,15.0,6.0,17.0,2,,33.0,1.0,2.0,2.0,
2021-22,9576240,3,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576165,4,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,1.0,,1.0,4.0,7.0,10.0,,1.0,1.0,,,,,,1.0,1.0,3.0,,,,,,,,,,1.0,,90.0,,,,,,,,5.0,,6.7,,,,,,,1.0,,1.0,2.0,6.0,7.0,12.0,0,,18.0,2.0,2.0,,
2021-22,9576165,4,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,4.0,2.0,6.0,1.0,1.0,,1.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,17.0,,,,,,,,6.0,,7.3,,,1.0,,,1.0,,,,,8.0,2.0,10.0,1,,15.0,2.0,,1.0,
2021-22,9576165,4,13,Leicester_City,Home,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,2.0,4.0,6.0,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,17.0,1.0,,,,,,,3.0,,6.3,,,,,,,,,,,3.0,5.0,8.0,2,,13.0,1.0,1.0,,
2021-22,9576165,4,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,5.0,6.0,11.0,,,3.0,,,,,,1.0,3.0,1.0,,,,,,,,1.0,,,,73.0,,,,,,,,11.0,,6.3,,,1.0,,,3.0,2.0,,1.0,,9.0,7.0,14.0,1,,25.0,3.0,,1.0,
2021-22,9576165,4,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576398,5,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,1.0,10.0,3.0,13.0,4.0,,1.0,,,1.0,,,,4.0,,,,,,1.0,,,,,2.0,,90.0,1.0,,,,,,,3.0,,7.3,,,1.0,,,,1.0,,1.0,,12.0,3.0,14.0,3,,20.0,1.0,,,
2021-22,9576398,5,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,3.0,,3.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,15.0,,,,,,,,2.0,,6.7,,,,,,,1.0,,,,4.0,,3.0,0,,6.0,1.0,1.0,,
2021-22,9576398,5,13,Leicester_City,Away,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,14.0,,14.0,,,1.0,,,2.0,,,2.0,3.0,6.0,,,1.0,,,,,,,2.0,,45.0,,,,,,,,9.0,,7.0,,,,,,4.0,,,,,17.0,,17.0,2,,35.0,2.0,2.0,4.0,
2021-22,9576398,5,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,1.0,,2.0,26.0,11.0,36.0,1.0,1.0,3.0,,,,1.0,,5.0,10.0,3.0,,,2.0,,,,,,,4.0,,90.0,1.0,,,,,,,18.0,,6.9,,,,,1.0,2.0,4.0,,3.0,2.0,36.0,12.0,44.0,1,,65.0,1.0,1.0,1.0,
2021-22,9576398,5,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576195,6,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,10.0,4.0,14.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,3.0,2.0,,,,,2.0,,,,,1.0,,90.0,3.0,,1.0,,,,,12.0,,8.1,,,2.0,,,2.0,2.0,,,1.0,17.0,4.0,19.0,6,,36.0,3.0,,2.0,
2021-22,9576195,6,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576195,6,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,6.0,1.0,7.0,1.0,,,1.0,,1.0,,,1.0,3.0,,,,,1.0,,,,,,1.0,,28.0,1.0,,,,,,,5.0,,7.1,,,,,,1.0,,,1.0,,9.0,1.0,10.0,2,,14.0,,,,
2021-22,9576195,6,13,Leicester_City,Home,824200,219352,Ademola Lookman,ademola-lookman,F,False,1.0,,,17.0,9.0,25.0,1.0,1.0,4.0,,,1.0,,,1.0,3.0,8.0,,,1.0,,,,,,1.0,4.0,,78.0,,,,,,,,14.0,,7.4,,,,,1.0,3.0,5.0,,2.0,,26.0,11.0,32.0,1,2.0,52.0,2.0,2.0,3.0,2.0
2021-22,9576195,6,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,1.0,25.0,7.0,32.0,,1.0,2.0,,,4.0,1.0,,2.0,4.0,3.0,,,1.0,,,,,,,1.0,,90.0,1.0,,,,,,,12.0,,7.0,,,1.0,,,1.0,2.0,,1.0,,31.0,7.0,36.0,6,1.0,59.0,1.0,,1.0,1.0
2021-22,9576195,6,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576219,7,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,4.0,,4.0,7.0,,,,,1.0,,,,9.0,1.0,,,2.0,,1.0,,,,,,,90.0,1.0,,,,,,,2.0,,7.1,,,1.0,,,,1.0,,,,5.0,,4.0,3,,10.0,1.0,1.0,,
2021-22,9576219,7,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576219,7,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,False,,,,8.0,5.0,13.0,3.0,2.0,5.0,,,,1.0,,2.0,6.0,6.0,,,,,1.0,,,,,2.0,,71.0,1.0,,,,,,,10.0,,7.5,,,,,,1.0,,,,,13.0,7.0,20.0,1,2.0,31.0,1.0,1.0,1.0,2.0
2021-22,9576219,7,13,Leicester_City,Away,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,1.0,13.0,12.0,25.0,,1.0,11.0,,,,1.0,,5.0,9.0,5.0,,,1.0,,,,,,,,,80.0,1.0,,,,,,,20.0,,6.3,,,,,,5.0,1.0,,2.0,,18.0,16.0,33.0,1,1.0,56.0,4.0,,3.0,
2021-22,9576219,7,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,1.0,5.0,9.0,14.0,1.0,,5.0,1.0,,1.0,2.0,,3.0,9.0,6.0,,,2.0,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,25.0,,6.7,,,1.0,,,1.0,1.0,,2.0,,16.0,14.0,29.0,2,4.0,50.0,4.0,2.0,,
2021-22,9576219,7,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576368,8,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,5.0,3.0,8.0,1.0,1.0,1.0,,,1.0,,,,2.0,5.0,,,,,1.0,,,,,2.0,,90.0,2.0,,,,,,,6.0,,7.7,,,,,,1.0,,,,2.0,9.0,3.0,12.0,3,,22.0,1.0,4.0,,
2021-22,9576368,8,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,7.0,1.0,8.0,,,,1.0,1.0,,,,,,,,,,2.0,,,,,,3.0,,17.0,1.0,,,,,,,2.0,,7.5,,,,,,,,,,,7.0,1.0,8.0,1,,14.0,1.0,,,
2021-22,9576368,8,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,False,,,1.0,11.0,2.0,13.0,4.0,1.0,4.0,,,1.0,1.0,,,12.0,9.0,,,4.0,1.0,,,,,1.0,1.0,,77.0,1.0,,,,,,,16.0,,7.3,,,1.0,,,6.0,,,2.0,,15.0,2.0,17.0,3,3.0,49.0,9.0,2.0,3.0,1.0
2021-22,9576368,8,13,Leicester_City,Home,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576368,8,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576368,8,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,True,,,,2.0,,2.0,1.0,1.0,,1.0,,,,,1.0,3.0,3.0,,,1.0,,1.0,,,,1.0,1.0,,13.0,3.0,,,,,,,4.0,,8.1,,,,,,,,,,,4.0,,4.0,3,1.0,13.0,1.0,1.0,,1.0
2021-22,9576373,9,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,3.0,,3.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,45.0,,,,,,,,2.0,,6.6,,,,,,,,,,,4.0,1.0,5.0,0,,6.0,,,,
2021-22,9576373,9,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,2.0,,2.0,1.0,,2.0,,,,,,2.0,4.0,2.0,,,,,,,,,,,,12.0,1.0,,,,,,,5.0,,6.6,,,,,,1.0,,,,,4.0,,4.0,1,2.0,11.0,,,,1.0
2021-22,9576373,9,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,False,,,,14.0,4.0,18.0,6.0,,4.0,,,,,,2.0,10.0,1.0,,,,,,,,,,2.0,,90.0,,,,,,,,18.0,,6.4,,,1.0,,1.0,2.0,2.0,,1.0,1.0,22.0,5.0,25.0,1,1.0,45.0,5.0,,,1.0
2021-22,9576373,9,13,Leicester_City,Away,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576373,9,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576373,9,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,True,,,,5.0,2.0,7.0,3.0,1.0,2.0,1.0,,1.0,,,,3.0,1.0,,,,1.0,,,,,,1.0,,45.0,1.0,,,,,,,1.0,,7.2,,,1.0,,2.0,,,,,,5.0,2.0,7.0,3,,14.0,1.0,,,
2021-22,9576470,10,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,7.0,4.0,11.0,2.0,,1.0,,1.0,,1.0,,,5.0,,,,1.0,,,,,,,2.0,,90.0,,,,,,,,7.0,,6.2,,,1.0,,2.0,1.0,,,,1.0,9.0,5.0,14.0,1,,25.0,3.0,,,
2021-22,9576470,10,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,False,,,1.0,13.0,3.0,16.0,,2.0,1.0,,,,1.0,,,2.0,3.0,,,,,,,,1.0,,,,45.0,1.0,,,,,,,5.0,,6.7,,,,,1.0,1.0,,,2.0,1.0,16.0,3.0,19.0,1,1.0,26.0,1.0,,,1.0
2021-22,9576470,10,13,Leicester_City,Home,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,9.0,3.0,12.0,1.0,,1.0,,,,,,,2.0,4.0,,,1.0,,,,,,1.0,,,45.0,1.0,,,,,,,4.0,,6.9,,,,,,,1.0,,,,11.0,3.0,13.0,1,2.0,23.0,2.0,2.0,,1.0
2021-22,9576470,10,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,True,1.0,,,10.0,1.0,10.0,,2.0,2.0,,2.0,1.0,,,,,5.0,,,,,,,,,,,,45.0,3.0,,,,,,,8.0,,6.8,,,2.0,,,1.0,3.0,,1.0,,16.0,1.0,14.0,6,1.0,29.0,2.0,1.0,1.0,1.0
2021-22,9576470,10,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,True,,,,5.0,,5.0,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,20.0,,,,,,,,4.0,,6.7,,,,,,1.0,,,,,6.0,1.0,7.0,0,,11.0,2.0,1.0,1.0,
2021-22,9576125,11,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,4.0,5.0,9.0,1.0,2.0,2.0,,,,,,,3.0,2.0,,,1.0,,,,,,,,,90.0,,,,,,,,8.0,,6.7,,,1.0,,,1.0,,,,1.0,10.0,5.0,15.0,1,,18.0,,,,
2021-22,9576125,11,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576125,11,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576125,11,13,Leicester_City,Away,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,1.0,6.0,9.0,15.0,,,7.0,,,,1.0,,1.0,2.0,6.0,,,,,,,,,,1.0,,80.0,,1.0,,,,,,9.0,,7.2,,,,,,,2.0,,1.0,1.0,11.0,9.0,18.0,0,5.0,36.0,2.0,1.0,,
2021-22,9576125,11,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,6.0,7.0,13.0,1.0,,3.0,,,,,,,5.0,4.0,,,,,1.0,,,,,,,70.0,2.0,,,,,,,9.0,,7.2,,,,,,5.0,,,,,8.0,8.0,16.0,2,2.0,30.0,2.0,1.0,1.0,1.0
2021-22,9576125,11,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576217,12,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,2.0,5.0,7.0,3.0,,1.0,,1.0,,,,,4.0,,,,1.0,,,,,,,,,90.0,,,,,,,,4.0,,6.1,,,1.0,,,,,,,1.0,5.0,5.0,10.0,1,,12.0,1.0,,,
2021-22,9576217,12,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576217,12,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,10.0,3.0,13.0,1.0,,2.0,,,,1.0,,2.0,4.0,1.0,,,,,,,,,1.0,,,45.0,,,,,,,,11.0,,6.4,,,,,,,,,1.0,1.0,11.0,4.0,15.0,0,1.0,26.0,7.0,,,1.0
2021-22,9576217,12,13,Leicester_City,Home,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,,3.0,3.0,6.0,2.0,,6.0,,,,,,,3.0,2.0,,,1.0,,,,,,1.0,,,45.0,,,,,,,,7.0,,6.7,,,,,,1.0,,,2.0,1.0,9.0,3.0,12.0,0,1.0,17.0,1.0,,1.0,
2021-22,9576217,12,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,4.0,4.0,8.0,,,2.0,,,,1.0,,2.0,3.0,2.0,,,,,,,,,,,,45.0,,,,,,,,5.0,,6.4,,,,,,,,,,,5.0,5.0,10.0,0,,17.0,1.0,2.0,,
2021-22,9576217,12,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576167,13,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,7.0,3.0,10.0,4.0,1.0,1.0,,,,1.0,,1.0,7.0,3.0,,,,,2.0,,,,,,,90.0,4.0,,,,,,,6.0,,8.5,,,1.0,,2.0,2.0,1.0,,,5.0,10.0,3.0,12.0,5,,26.0,1.0,1.0,1.0,
2021-22,9576167,13,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576167,13,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576167,13,13,Leicester_City,Home,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,,15.0,9.0,24.0,1.0,,9.0,,,1.0,1.0,,1.0,4.0,4.0,,,,,1.0,,,,,1.0,,75.0,1.0,,,,,,,15.0,,7.0,,,,,1.0,1.0,2.0,,1.0,,21.0,12.0,31.0,2,,47.0,3.0,4.0,,
2021-22,9576167,13,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,1.0,,,10.0,6.0,15.0,4.0,1.0,3.0,,1.0,,,,3.0,8.0,3.0,,,1.0,,,,,,1.0,2.0,,90.0,1.0,,,,,,,12.0,,6.2,,,,,,1.0,1.0,,,,15.0,7.0,21.0,1,,37.0,2.0,1.0,1.0,
2021-22,9576167,13,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576402,14,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,1.0,9.0,2.0,11.0,2.0,7.0,4.0,,1.0,,1.0,,,3.0,9.0,,,,,,,,,,2.0,,90.0,,,,,,,,14.0,,7.0,,,3.0,,1.0,1.0,2.0,,2.0,,15.0,7.0,20.0,3,1.0,32.0,2.0,,1.0,1.0
2021-22,9576402,14,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,1.0,2.0,6.0,8.0,,2.0,2.0,1.0,,,1.0,,,2.0,3.0,,,1.0,,,,,,,1.0,,29.0,1.0,,,,,,,5.0,,7.0,,,,,1.0,1.0,,,2.0,,6.0,6.0,12.0,1,,20.0,1.0,,1.0,
2021-22,9576402,14,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576402,14,13,Leicester_City,Away,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,,7.0,8.0,15.0,,,4.0,,,,2.0,,3.0,8.0,4.0,,,2.0,,,,,,1.0,1.0,,61.0,,,,,,,,15.0,,6.0,,,,,,2.0,1.0,,1.0,,10.0,14.0,23.0,0,1.0,37.0,2.0,2.0,1.0,1.0
2021-22,9576402,14,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,1.0,,,10.0,8.0,17.0,2.0,2.0,5.0,,1.0,1.0,,,1.0,4.0,4.0,,,,,,,,,,2.0,,75.0,1.0,,,,,,,17.0,,6.4,,,,,1.0,3.0,3.0,,2.0,,19.0,12.0,28.0,2,,44.0,2.0,,2.0,
2021-22,9576402,14,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,True,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,15.0,,,,,,,,3.0,,6.4,,,,,,,,,,1.0,1.0,,1.0,0,,4.0,3.0,,,
2021-22,9576270,15,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,True,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,25.0,,,,,,,,,,6.5,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2021-22,9576270,15,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,3.0,,3.0,1.0,1.0,,,,1.0,1.0,,1.0,3.0,3.0,,,,,,,,,,,,12.0,,,,,,,,2.0,,6.6,,,,,,1.0,,,,,3.0,,3.0,1,,9.0,1.0,1.0,1.0,
2021-22,9576270,15,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,3.0,,3.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,9.0,,,,,,,,2.0,,6.5,,,,,,,,,,,5.0,,5.0,0,,5.0,,,,
2021-22,9576270,15,13,Leicester_City,Away,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,,16.0,6.0,22.0,,,5.0,,,,1.0,,2.0,11.0,4.0,,,6.0,,,,,,,1.0,,65.0,,,,,,,,13.0,,6.0,,,,,,2.0,,,1.0,,20.0,8.0,28.0,0,2.0,43.0,3.0,2.0,,1.0
2021-22,9576270,15,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,28.0,4.0,32.0,,2.0,1.0,,,,1.0,,4.0,10.0,6.0,,,2.0,,1.0,,,,,1.0,,90.0,2.0,,,,,,,23.0,,6.7,,,,,,6.0,2.0,,,,38.0,5.0,41.0,2,1.0,65.0,4.0,,3.0,1.0
2021-22,9576270,15,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,False,,,,13.0,3.0,16.0,4.0,3.0,2.0,,,,1.0,,1.0,7.0,4.0,,,1.0,1.0,,,,,,3.0,,78.0,1.0,,,,,,,11.0,,7.3,,,1.0,,,,1.0,,,,22.0,3.0,24.0,2,1.0,35.0,1.0,,,1.0
2021-22,9576469,16,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
