season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2014-15,5583028,30,13,Leicester_City,Away,10369,12744,David Nugent,david-nugent,F,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583028,30,13,Leicester_City,Away,52691,54316,Leonardo Ulloa,leonardo-ulloa,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583028,30,13,Leicester_City,Away,67647,68582,Andrej Kramarić,andrej-kramaric,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583028,30,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583084,31,13,Leicester_City,Home,10369,12744,David Nugent,david-nugent,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583084,31,13,Leicester_City,Home,52691,54316,Leonardo Ulloa,leonardo-ulloa,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,72.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583084,31,13,Leicester_City,Home,67647,68582,Andrej Kramarić,andrej-kramaric,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,18.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583084,31,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583110,32,13,Leicester_City,Away,10369,12744,David Nugent,david-nugent,F,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583110,32,13,Leicester_City,Away,52691,54316,Leonardo Ulloa,leonardo-ulloa,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,64.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583110,32,13,Leicester_City,Away,67647,68582,Andrej Kramarić,andrej-kramaric,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583110,32,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583126,33,13,Leicester_City,Home,52691,54316,Leonardo Ulloa,leonardo-ulloa,F,False,1.0,,1.0,15.0,2.0,16.0,4.0,5.0,1.0,,1.0,,2.0,,1.0,7.0,6.0,,,0.0,1.0,,,1.0,1.0,,68.0,1.0,,0.0,,,,,7.0,,,2.0,,,,3.0,,1.0,,26.0,2.0,25.0,3.0,1.0,,3.0,,
2014-15,5583126,33,13,Leicester_City,Home,67647,68582,Andrej Kramarić,andrej-kramaric,F,False,2.0,,1.0,19.0,5.0,22.0,1.0,,3.0,,,,1.0,,,2.0,2.0,,,0.0,0.0,,,,,,74.0,,,0.0,,,,,6.9,,,2.0,,,1.0,3.0,,1.0,,24.0,5.0,26.0,2.0,1.0,,2.0,,1.0
2014-15,5583126,33,13,Leicester_City,Home,135246,154968,Tom Lawrence,tom-lawrence,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583126,33,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,1.0,,1.0,9.0,1.0,9.0,2.0,2.0,4.0,2.0,,,2.0,,,8.0,6.0,,2.0,0.0,0.0,,,1.0,4.0,,90.0,,,0.0,,,,,7.4,,,2.0,,,4.0,2.0,,1.0,,14.0,1.0,13.0,2.0,1.0,,4.0,1.0,2.0
2014-15,5583136,34,13,Leicester_City,Away,50480,60689,Chris Wood,chris-wood,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583136,34,13,Leicester_City,Away,52691,54316,Leonardo Ulloa,leonardo-ulloa,F,False,,,1.0,5.0,4.0,9.0,18.0,6.0,3.0,,,,2.0,,1.0,23.0,9.0,,3.0,0.0,0.0,,,,,,65.0,,1.0,0.0,,,,,6.4,,,,,2.0,,1.0,,2.0,,12.0,5.0,16.0,0.0,1.0,,2.0,2.0,
2014-15,5583136,34,13,Leicester_City,Away,67647,68582,Andrej Kramarić,andrej-kramaric,F,True,,,1.0,4.0,,4.0,,,2.0,,,,,,,,1.0,,,0.0,0.0,,,,2.0,,25.0,,,0.0,,,,,6.9,,,1.0,,,1.0,,,2.0,,6.0,,6.0,1.0,,,,,1.0
2014-15,5583136,34,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,8.0,2.0,10.0,10.0,3.0,,,,,1.0,,,17.0,7.0,,3.0,0.0,1.0,,,1.0,,,90.0,3.0,,0.0,,,,,7.0,,,,,,4.0,1.0,,,2.0,15.0,3.0,17.0,3.0,1.0,,3.0,3.0,
2014-15,5583160,35,13,Leicester_City,Home,50480,60689,Chris Wood,chris-wood,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583160,35,13,Leicester_City,Home,52691,54316,Leonardo Ulloa,leonardo-ulloa,F,False,,,1.0,18.0,4.0,22.0,3.0,10.0,7.0,,1.0,1.0,3.0,,3.0,10.0,11.0,,,0.0,2.0,,,1.0,,,78.0,4.0,,0.0,,,,,7.9,,,,,3.0,1.0,1.0,,1.0,1.0,28.0,7.0,34.0,5.0,1.0,,3.0,,
2014-15,5583160,35,13,Leicester_City,Home,67647,68582,Andrej Kramarić,andrej-kramaric,F,True,,,,2.0,1.0,3.0,1.0,,,,,,,,,2.0,,,,0.0,0.0,,,,,,12.0,,,0.0,,,,,6.3,,,,,,1.0,,,,1.0,2.0,1.0,3.0,0.0,,,,,
2014-15,5583160,35,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,13.0,1.0,14.0,6.0,7.0,2.0,,2.0,1.0,,,,9.0,12.0,,1.0,0.0,0.0,,,,,,90.0,2.0,,0.0,,,,,6.4,,,1.0,,,3.0,5.0,,,1.0,27.0,1.0,23.0,4.0,,,4.0,4.0,1.0
2014-15,5583186,36,13,Leicester_City,Home,10369,12744,David Nugent,david-nugent,F,True,,,,5.0,1.0,6.0,3.0,2.0,2.0,,,,,,,4.0,2.0,,,0.0,0.0,,,,,,20.0,,,0.0,,,,,6.4,,,,,,1.0,,,,,8.0,1.0,9.0,0.0,,10.0,,,
2014-15,5583186,36,13,Leicester_City,Home,52691,54316,Leonardo Ulloa,leonardo-ulloa,F,False,,,,11.0,2.0,13.0,8.0,6.0,4.0,,,,,,1.0,12.0,10.0,,3.0,0.0,0.0,,,2.0,3.0,,78.0,,,0.0,,,,,7.3,,,1.0,,,1.0,,,2.0,,17.0,3.0,20.0,1.0,4.0,34.0,3.0,,
2014-15,5583186,36,13,Leicester_City,Home,67647,68582,Andrej Kramarić,andrej-kramaric,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583186,36,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,8.0,1.0,9.0,1.0,1.0,5.0,1.0,1.0,1.0,,,3.0,6.0,3.0,,1.0,0.0,0.0,,,1.0,1.0,,70.0,1.0,,0.0,,,,,6.9,,,,,1.0,3.0,,,,,13.0,3.0,16.0,2.0,,34.0,2.0,,2.0
2014-15,5583204,37,13,Leicester_City,Away,50480,60689,Chris Wood,chris-wood,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583204,37,13,Leicester_City,Away,52691,54316,Leonardo Ulloa,leonardo-ulloa,F,False,,,1.0,16.0,3.0,19.0,15.0,2.0,6.0,,,1.0,2.0,,1.0,19.0,5.0,,3.0,0.0,0.0,,,,,,75.0,,1.0,0.0,,,,,6.7,,,1.0,,2.0,,,,2.0,,22.0,4.0,26.0,2.0,1.0,40.0,1.0,2.0,
2014-15,5583204,37,13,Leicester_City,Away,67647,68582,Andrej Kramarić,andrej-kramaric,F,True,,,,2.0,1.0,3.0,,,3.0,,,1.0,,,2.0,2.0,1.0,,,0.0,0.0,,,,,,15.0,,,0.0,,,,,6.7,,,1.0,,1.0,,,,,,3.0,1.0,4.0,2.0,,11.0,,1.0,
2014-15,5583204,37,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,12.0,,12.0,6.0,3.0,2.0,,,2.0,,,1.0,12.0,5.0,,1.0,0.0,0.0,,,2.0,1.0,,90.0,,,0.0,,,,,6.5,,,,,,4.0,1.0,,,,18.0,1.0,18.0,2.0,,34.0,3.0,2.0,
2014-15,5583226,38,13,Leicester_City,Home,50480,60689,Chris Wood,chris-wood,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583226,38,13,Leicester_City,Home,52691,54316,Leonardo Ulloa,leonardo-ulloa,F,False,,,1.0,16.0,14.0,30.0,7.0,4.0,3.0,,,,,,3.0,11.0,4.0,,1.0,0.0,1.0,,,,2.0,,90.0,1.0,,0.0,,,,,7.4,,,3.0,,1.0,,3.0,,1.0,,28.0,14.0,39.0,4.0,,58.0,3.0,,
2014-15,5583226,38,13,Leicester_City,Home,67647,68582,Andrej Kramarić,andrej-kramaric,F,True,,,,3.0,3.0,6.0,,,2.0,,,,,,1.0,3.0,,,,0.0,1.0,,,1.0,,,25.0,1.0,,0.0,,,,,6.9,,,,,,2.0,1.0,,,,4.0,3.0,6.0,1.0,,12.0,,,
2014-15,5583226,38,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,1.0,10.0,4.0,14.0,4.0,4.0,3.0,,,,,,,5.0,8.0,,,0.0,1.0,,,,2.0,,65.0,2.0,1.0,0.0,,,,,7.7,,,,,,1.0,1.0,,1.0,3.0,14.0,4.0,17.0,2.0,3.0,27.0,,1.0,
