season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436623,26,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,2.0,6.0,8.0,3.0,2.0,,,,1.0,,1.0,,,4.0,8.0,,,0.00321624,0.3709,0.27,,0.0,,,,,,,,90.0,2.0,,,,,,,,2.0,,,7.0,,,1.0,,,1.0,2.0,1.0,,,1.0,3.0,7.0,9.0,,,3,1.0,21.0,,3.0,2.0,1.0
2024-25,12436623,26,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13365051,27,13,Leicester_City,Away,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13365051,27,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,3.0,2.0,5.0,4.0,3.0,4.0,2.0,,,,,,,4.0,5.0,,,0.00674233,,,,0.0,,,,,,1.0,,90.0,,,,,,,,,6.0,0.0,,6.8,,,,,37.908458570073,1.0,,,,,,5.0,4.0,9.0,-10.225605106079,,0,1.0,20.0,2.0,2.0,,
2024-25,13365051,27,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,True,,,,2.0,,2.0,,,,,,,,,,,1.0,,,,0.0001991,,,1.0,0.0,,,,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,3.0,,2.0,,,0,,3.0,,,,
2024-25,12436998,28,13,Leicester_City,Away,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436998,28,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,5.0,4.0,9.0,2.0,,,1.0,,,,,,1.0,4.0,1.0,,,0.0026994,0.0156,0.1099,1.0,0.0,,,,,,,,90.0,1.0,,,,,,,,6.0,,,6.7,,,,,,,,1.0,,,,8.0,4.0,11.0,,,1,,18.0,2.0,1.0,,
2024-25,12436998,28,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,False,,,,9.0,6.0,15.0,6.0,2.0,,1.0,,,,3.0,,,13.0,6.0,,,0.0123025,,,2.0,0.0,,,,,1.0,,,84.0,,,,,,,,,9.0,,,6.3,,,,,,,2.0,,,,1.0,12.0,8.0,20.0,,,0,,31.0,2.0,4.0,,
2024-25,12437027,29,13,Leicester_City,Home,103045,80146,Jordan Ayew,jordan-ayew,F,True,1.0,,,6.0,3.0,8.0,,,,,,,,,,,,2.0,,,0.0147729,,,,0.0,,,,,,,,8.0,,,,,,,,,3.0,,,6.8,,,,,,,,2.0,,,,7.0,3.0,8.0,,,0,2.0,15.0,2.0,,,1.0
2024-25,12437027,29,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,8.0,,8.0,1.0,4.0,,2.0,1.0,2.0,1.0,,,,1.0,6.0,,,0.292445,0.4686,0.3713,,0.0,,,,,,3.0,,90.0,2.0,,,,,,,,10.0,,,6.7,,,,,,,,,,1.0,2.0,14.0,1.0,15.0,,,3,2.0,24.0,2.0,,,1.0
2024-25,12437027,29,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,False,,,,6.0,3.0,9.0,2.0,1.0,,2.0,,,1.0,2.0,,2.0,11.0,8.0,,,0.00332131,0.2852,,1.0,0.0,,,,,,,,64.0,,,,,,,,,14.0,,,6.7,,,2.0,,,,5.0,1.0,,,,7.0,3.0,9.0,,,3,4.0,36.0,6.0,2.0,1.0,3.0
2024-25,12436594,30,13,Leicester_City,Away,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,2.0,2.0,4.0,,1.0,,1.0,,,,1.0,,,1.0,2.0,,,0.00584438,,,,0.0,,,,,,,,10.0,,,,,,,,,1.0,,,6.6,,,,,,,1.0,,,,1.0,2.0,3.0,5.0,,,0,,7.0,,,1.0,
2024-25,12436594,30,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,,3.0,3.0,,,,,,,,,,1.0,2.0,,,,2.235e-05,,,1.0,0.0,,,,,,,,45.0,,,,,,,,,3.0,,,6.3,,,,,,1.0,,,,,,,5.0,5.0,,,0,,8.0,,,,
2024-25,12436594,30,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,False,,,,5.0,6.0,11.0,3.0,,,2.0,,,,1.0,,,7.0,2.0,,,0.00463504,,,1.0,0.0,,,,,,,,80.0,,,,,,,,,6.0,,,6.3,,,,,,2.0,2.0,,,,,7.0,6.0,13.0,,,0,1.0,23.0,2.0,1.0,,
2024-25,13560219,31,13,Leicester_City,Home,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13560219,31,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,10.0,5.0,15.0,,3.0,,3.0,,,,,,1.0,2.0,6.0,,,0.0199808,0.1714,0.2045,2.0,0.0,,,,,,,,90.0,1.0,,,,,,,,7.0,,,7.1,,,2.0,,,1.0,,1.0,,,3.0,12.0,7.0,18.0,,,3,3.0,29.0,2.0,,,1.0
2024-25,13560219,31,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,False,,,,1.0,8.0,9.0,1.0,1.0,,4.0,,,,,,1.0,3.0,2.0,,,0.00165676,,,1.0,0.0,,,,,,,,45.0,,,,,,,,,10.0,,,6.4,,,,,,,,1.0,,1.0,,6.0,10.0,15.0,,,0,1.0,22.0,2.0,,,
2024-25,12436607,32,13,Leicester_City,Away,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436607,32,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,1.0,5.0,6.0,3.0,1.0,,,,,,,,,3.0,1.0,,,0.00116797,,,,0.0,,,,,,,,61.0,,,,,,,,,,,,6.5,,,,,,1.0,,,,,1.0,1.0,5.0,6.0,,,0,,7.0,,,,
2024-25,12436607,32,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,True,,,1.0,3.0,1.0,4.0,1.0,1.0,,2.0,,1.0,,,,,1.0,2.0,,,0.00301786,0.4697,0.2563,,0.0,,,,,,,,29.0,2.0,,,,,,,,2.0,,,6.9,,,2.0,,,,,,,1.0,,4.0,1.0,5.0,,,4,1.0,12.0,1.0,,,
2024-25,12436607,32,13,Leicester_City,Away,1899501,630664,Jake Evans,jake-evans,F,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436626,33,13,Leicester_City,Home,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436626,33,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,1.0,4.0,5.0,4.0,1.0,,2.0,,,,,,,4.0,1.0,,,0.00031785,,,1.0,0.0,,,,,,,,62.0,,,,,,,,,3.0,,,6.5,,,,,,,,,,,,1.0,6.0,7.0,,,0,,9.0,1.0,,,
2024-25,12436626,33,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,True,,,,2.0,3.0,5.0,1.0,,,,,,,,,,2.0,2.0,,,0.012442,,,1.0,0.0,,,,,,1.0,,28.0,,,,,,,,,3.0,,,6.8,,,,,,,,,,,,4.0,3.0,7.0,,,0,2.0,10.0,1.0,,,2.0
2024-25,12436558,34,13,Leicester_City,Away,103045,80146,Jordan Ayew,jordan-ayew,F,True,2.0,,1.0,10.0,8.0,16.0,1.0,,,3.0,,,1.0,,,1.0,4.0,5.0,,,0.110836,0.0513,,1.0,0.0,,,,,,1.0,,45.0,,,,,,,,,8.0,,,7.0,,,,,,,4.0,5.0,,1.0,,16.0,8.0,19.0,,,1,,34.0,,2.0,3.0,
2024-25,12436558,34,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,1.0,7.0,8.0,1.0,2.0,,,,1.0,,2.0,,,4.0,3.0,,,0.00089885,0.8201,0.6535,1.0,0.0,,,,,,,,90.0,1.0,,,,,1.0,,1.0,8.0,,,6.4,,,1.0,,,2.0,,1.0,,,2.0,6.0,9.0,14.0,,,2,,21.0,1.0,1.0,,
2024-25,12436558,34,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436571,35,13,Leicester_City,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,2.0,,,9.0,10.0,17.0,,,,3.0,,,1.0,,,2.0,5.0,4.0,,,0.0670251,0.1212,0.3707,1.0,0.0,1.0,,,,,1.0,,70.0,1.0,,,,,,,,9.0,,,7.2,,,,,,1.0,3.0,5.0,,,1.0,13.0,10.0,18.0,,,2,,37.0,1.0,3.0,1.0,
2024-25,12436571,35,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,4.0,1.0,5.0,,,,1.0,,,,,,,1.0,1.0,,,0.0725411,0.4804,0.9236,1.0,0.0,1.0,,,,2.0,,,85.0,2.0,,,,,,,,4.0,,,7.5,,,,,,,,,,,,4.0,3.0,7.0,,,2,,15.0,1.0,1.0,,
2024-25,12436571,35,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,True,,,,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,1.74e-06,,,1.0,0.0,,,,,,,,9.0,,,,,,,,,2.0,,,6.7,,,,,,1.0,,,,,,1.0,1.0,2.0,,,0,,6.0,1.0,1.0,,
2024-25,12436571,35,13,Leicester_City,Home,1899501,630664,Jake Evans,jake-evans,F,True,,,,,1.0,1.0,1.0,,,,,,,1.0,,,2.0,,,,1.67e-05,,,,0.0,,,,,,,,10.0,,,,,,,,,,,,6.5,,,,,,,,,,,,,1.0,1.0,,,0,,2.0,,,,
2024-25,12436574,36,13,Leicester_City,Away,103045,80146,Jordan Ayew,jordan-ayew,F,False,1.0,,,5.0,9.0,13.0,9.0,1.0,,3.0,,,,,,4.0,13.0,6.0,,,0.0363403,,,,0.0,,,,,,1.0,,61.0,,1.0,,,,,,,6.0,,,6.5,,,,,,,1.0,1.0,,,,5.0,9.0,13.0,,,0,2.0,30.0,2.0,2.0,1.0,1.0
2024-25,12436574,36,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,4.0,8.0,12.0,1.0,,,4.0,1.0,,,,,1.0,2.0,2.0,,,0.022025,0.0183,,,1.0,,,,,,1.0,,90.0,,,,,,,,,7.0,,,7.0,,,1.0,,,,,,,1.0,2.0,8.0,10.0,18.0,,,1,1.0,22.0,,1.0,,
2024-25,12436574,36,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436574,36,13,Leicester_City,Away,1899501,630664,Jake Evans,jake-evans,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436534,37,13,Leicester_City,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,2.0,11.0,7.0,18.0,6.0,,,2.0,,,1.0,1.0,,,7.0,5.0,,,0.00726519,0.1251,,,0.0,,,,,,1.0,,64.0,,,,,,,,,4.0,,,6.9,,,,,,2.0,,1.0,,2.0,,13.0,7.0,19.0,,,1,1.0,32.0,2.0,4.0,,1.0
2024-25,12436534,37,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,2.0,1.0,3.0,3.0,1.0,,,,,,,,1.0,7.0,4.0,,,0.00176833,0.449,0.5824,3.0,0.0,1.0,,,,,,,80.0,1.0,,,,,,,,5.0,,,7.5,,,2.0,,,1.0,2.0,,,,,5.0,2.0,7.0,,,3,,15.0,,1.0,2.0,
2024-25,12436534,37,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,True,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,0.0,,,,,,,,10.0,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,0,1.0,1.0,,,,
2024-25,12436534,37,13,Leicester_City,Home,1899501,630664,Jake Evans,jake-evans,F,True,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,0.0005359,,,,0.0,,,,,,,,10.0,,,,,,,,,2.0,,,6.6,,,,,,,,,,,,2.0,,2.0,,,0,1.0,4.0,,,,1.0
2024-25,12436536,38,13,Leicester_City,Away,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,,10.0,6.0,16.0,11.0,3.0,,1.0,,,,2.0,,2.0,18.0,10.0,,,0.0307292,0.0599,,1.0,0.0,,,,,,,,90.0,,1.0,,,,,,,18.0,,,6.5,,,2.0,,,,4.0,1.0,,,1.0,13.0,8.0,20.0,,,2,,47.0,7.0,5.0,2.0,
2024-25,12436536,38,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,False,,,,1.0,4.0,5.0,1.0,,,,,,,1.0,,2.0,6.0,3.0,,,0.0073831,,,2.0,0.0,,,,,,,,72.0,,,,,,,,,4.0,,,6.5,,,,,,2.0,,,,,,2.0,4.0,6.0,,,0,1.0,16.0,1.0,2.0,,1.0
2024-25,12436536,38,13,Leicester_City,Away,1899501,630664,Jake Evans,jake-evans,F,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,10.0,,,,,,,,,,,,6.3,,,,,,,,,,,,,,,,,0,,,,,,
