matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickMiss,attFreekickTarget,attFreekickTotal,attLgCentre,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
755516,22,2015-01-17 15:00:00,110,Stoke,Away,149.0,18.0,1.0,3.0,2.0,7.0,,229.0,4.0,1.0,3.0,8.0,6.0,30.0,375.0,,,22.0,11.0,30.0,6.0,2.0,,,1.0,1.0,,,10.0,,,,,1.0,4.0,4.0,3.0,75.0,69.0,1.0,1.0,,2.0,10.0,4.0,8.0,,,5.0,7.0,4.0,,13.0,3.0,51.0,71.0,2.0,43.0,29.0,,,70.0,6.0,8.0,,,1.0,,1.0,171.0,1.0,1.0,1.0,,,6.0,1.0,5.0,,29.0,,10.0,10.0,,3.0,114.0,95.0,50.0,6.0,1.0,5.0,4.0,3.0,440.0,1.0,1.0,92.0,58.0,19.0,,,,,154.0,154.0,3.0,28.0,24.0,56.8,,,10.0,0.0,105.0,2.0,1.0,3.0,,2.0,,6.0,,2.0,99.0,362.0,5.0,9.0,167.0,38.0,43.0,31.0,4.0,15.0,11.0,,143.0,13.0,313.0,5.0,2.0,25.0,8.0,69.0,3.0,465.0,,0.0,13.0,17.0,,28.0,0.0,703.0,15.0,17.0,5.0,14.0,0.0
755530,23,2015-01-31 15:00:00,110,Stoke,Home,129.0,17.0,,2.0,2.0,3.0,,154.0,9.0,3.0,5.0,10.0,13.0,32.0,281.0,,,22.0,17.0,23.0,8.0,,,3.0,,3.0,,,11.0,,,,,1.0,4.0,7.0,7.0,60.0,47.0,,,,1.0,8.0,1.0,13.0,,,3.0,11.0,2.0,,13.0,1.0,61.0,64.0,1.0,29.0,20.0,,,51.0,11.0,12.0,3.0,1.0,5.0,2.0,3.0,145.0,2.0,2.0,2.0,,,12.0,2.0,1.0,1.0,20.0,,12.0,12.0,,5.0,86.0,77.0,44.0,5.0,,7.0,3.0,3.0,345.0,4.0,4.0,55.0,70.0,18.0,,,,,159.0,159.0,4.0,9.0,26.0,51.5,,,8.0,0.0,77.0,1.0,2.0,3.0,,1.0,,11.0,,3.0,67.0,263.0,6.0,10.0,149.0,41.0,29.0,19.0,3.0,18.0,15.0,,109.0,9.0,237.0,1.0,3.0,21.0,15.0,62.0,5.0,368.0,,0.0,15.0,22.0,,32.0,2.0,587.0,13.0,9.0,3.0,11.0,0.0
755538,24,2015-02-08 14:05:00,110,Stoke,Away,137.0,23.0,1.0,5.0,4.0,5.0,1.0,201.0,7.0,1.0,4.0,7.0,6.0,38.0,333.0,,,23.0,26.0,35.0,5.0,,,,,,,,7.0,,,,,,9.0,7.0,2.0,65.0,54.0,,,,3.0,15.0,2.0,16.0,,1.0,8.0,11.0,5.0,,9.0,1.0,69.0,76.0,3.0,26.0,16.0,,,92.0,17.0,14.0,,1.0,4.0,4.0,,158.0,1.0,1.0,1.0,,,9.0,1.0,3.0,1.0,16.0,,13.0,13.0,2.0,4.0,114.0,75.0,48.0,5.0,,1.0,5.0,3.0,414.0,2.0,2.0,45.0,83.0,20.0,,,,,164.0,164.0,4.0,20.0,21.0,58.1,,,15.0,0.0,103.0,1.0,1.0,2.0,,2.0,,2.0,,2.0,94.0,313.0,9.0,6.0,158.0,44.0,26.0,12.0,8.0,28.0,20.0,,156.0,19.0,310.0,3.0,1.0,20.0,6.0,67.0,1.0,440.0,,0.0,7.0,20.0,,32.0,4.0,646.0,9.0,9.0,8.0,17.0,0.0
755551,25,2015-02-11 19:45:00,110,Stoke,Home,142.0,22.0,2.0,3.0,2.0,2.0,1.0,224.0,8.0,3.0,7.0,5.0,13.0,23.0,363.0,,,23.0,13.0,20.0,8.0,3.0,,1.0,,2.0,,1.0,11.0,,,,,1.0,1.0,9.0,5.0,72.0,61.0,1.0,1.0,1.0,3.0,13.0,4.0,13.0,,2.0,3.0,14.0,9.0,,13.0,3.0,54.0,63.0,3.0,22.0,11.0,,,65.0,6.0,10.0,1.0,,4.0,1.0,2.0,161.0,1.0,1.0,1.0,,,8.0,1.0,1.0,,11.0,,8.0,8.0,4.0,7.0,104.0,96.0,65.0,2.0,,5.0,7.0,5.0,427.0,3.0,,67.0,79.0,28.0,1.0,1.0,1.0,,154.0,154.0,4.0,20.0,30.0,50.9,,,13.0,0.0,117.0,4.0,,4.0,,2.0,,7.0,,3.0,87.0,340.0,8.0,12.0,160.0,42.0,22.0,31.0,3.0,26.0,24.0,,133.0,9.0,320.0,1.0,3.0,19.0,15.0,50.0,3.0,454.0,,0.0,16.0,11.0,2.0,29.0,1.0,665.0,9.0,22.0,3.0,6.0,0.0
755553,26,2015-02-21 15:00:00,110,Stoke,Away,122.0,9.0,,7.0,7.0,4.0,,142.0,5.0,,2.0,4.0,7.0,20.0,257.0,,,11.0,30.0,37.0,8.0,,1.0,,,,,,9.0,1.0,,,,,10.0,3.0,,57.0,47.0,,,1.0,3.0,18.0,2.0,3.0,,,3.0,9.0,8.0,,8.0,1.0,58.0,62.0,3.0,45.0,27.0,,,70.0,14.0,11.0,2.0,,3.0,2.0,,164.0,1.0,1.0,1.0,,,9.0,1.0,1.0,,27.0,,11.0,11.0,,2.0,82.0,93.0,45.0,11.0,,2.0,7.0,6.0,343.0,1.0,3.0,59.0,51.0,21.0,,,,1.0,164.0,164.0,2.0,9.0,31.0,47.8,,1.0,18.0,0.0,62.0,1.0,,1.0,,2.0,1.0,3.0,,2.0,49.0,245.0,12.0,9.0,142.0,30.0,45.0,8.0,3.0,22.0,19.0,2.0,104.0,14.0,245.0,1.0,,34.0,8.0,73.0,5.0,365.0,,0.0,11.0,11.0,,22.0,3.0,558.0,11.0,5.0,3.0,10.0,0.0
755570,27,2015-02-28 15:00:00,110,Stoke,Home,214.0,21.0,1.0,5.0,4.0,5.0,,176.0,5.0,,5.0,4.0,15.0,29.0,385.0,,,27.0,25.0,25.0,9.0,,,1.0,,1.0,,,8.0,,,,,1.0,2.0,1.0,,72.0,57.0,,,,1.0,10.0,8.0,3.0,,,5.0,12.0,2.0,,13.0,,58.0,49.0,1.0,23.0,10.0,,,61.0,9.0,10.0,,,5.0,3.0,1.0,156.0,1.0,1.0,1.0,,,7.0,1.0,2.0,2.0,10.0,,7.0,7.0,,5.0,135.0,91.0,50.0,2.0,,4.0,6.0,2.0,459.0,,2.0,72.0,60.0,19.0,,,,,152.0,152.0,1.0,19.0,28.0,57.9,,1.0,10.0,0.0,113.0,,,,,,,7.0,2.0,2.0,68.0,373.0,4.0,10.0,230.0,46.0,23.0,16.0,5.0,22.0,17.0,,110.0,11.0,268.0,3.0,,12.0,17.0,60.0,1.0,476.0,,0.0,17.0,10.0,,34.0,2.0,667.0,10.0,5.0,5.0,8.0,0.0
755581,28,2015-03-04 19:45:00,110,Stoke,Home,128.0,13.0,,3.0,3.0,5.0,1.0,151.0,3.0,,2.0,12.0,8.0,31.0,276.0,,,18.0,18.0,20.0,5.0,2.0,,,,,,,9.0,,,1.0,,2.0,5.0,5.0,5.0,57.0,60.0,,,1.0,8.0,21.0,5.0,6.0,,,5.0,15.0,7.0,,7.0,3.0,50.0,66.0,8.0,35.0,21.0,,,49.0,11.0,14.0,,,3.0,2.0,,143.0,1.0,1.0,1.0,,,5.0,2.0,2.0,,21.0,1.0,20.0,20.0,,2.0,95.0,74.0,38.0,6.0,1.0,2.0,6.0,3.0,341.0,4.0,,70.0,67.0,16.0,,,,,146.0,146.0,1.0,32.0,19.0,43.7,1.0,,21.0,0.0,70.0,3.0,2.0,5.0,,,,3.0,,3.0,80.0,263.0,14.0,8.0,150.0,29.0,35.0,17.0,4.0,28.0,24.0,,117.0,13.0,243.0,2.0,,34.0,8.0,72.0,,365.0,,0.0,11.0,26.0,,22.0,2.0,602.0,12.0,8.0,5.0,19.0,0.0
755592,29,2015-03-14 15:00:00,110,Stoke,Away,141.0,25.0,,4.0,4.0,5.0,,163.0,7.0,1.0,1.0,14.0,12.0,46.0,300.0,,,23.0,18.0,20.0,6.0,,,,,1.0,,,8.0,,,,,,8.0,8.0,6.0,52.0,54.0,,,,1.0,13.0,4.0,8.0,,,5.0,5.0,6.0,,11.0,4.0,58.0,57.0,1.0,33.0,25.0,1.0,,69.0,16.0,6.0,,,3.0,,1.0,151.0,,,,,,8.0,,3.0,,25.0,,10.0,10.0,2.0,1.0,101.0,79.0,46.0,7.0,,1.0,5.0,2.0,368.0,4.0,,62.0,61.0,17.0,,,,,146.0,146.0,3.0,23.0,22.0,56.8,,,13.0,0.0,82.0,1.0,3.0,4.0,,1.0,,3.0,,3.0,90.0,286.0,6.0,6.0,155.0,41.0,33.0,9.0,5.0,16.0,11.0,,134.0,24.0,247.0,3.0,1.0,31.0,12.0,75.0,3.0,386.0,,0.0,9.0,28.0,,31.0,2.0,591.0,20.0,3.0,5.0,23.0,0.0
755600,30,2015-03-21 15:00:00,110,Stoke,Home,162.0,21.0,4.0,8.0,4.0,3.0,,163.0,6.0,1.0,4.0,6.0,9.0,32.0,317.0,,,21.0,23.0,32.0,9.0,3.0,,,,1.0,,1.0,10.0,,,,,2.0,9.0,9.0,3.0,61.0,58.0,2.0,2.0,1.0,2.0,16.0,5.0,7.0,,1.0,8.0,12.0,7.0,,10.0,,60.0,69.0,2.0,21.0,11.0,,,69.0,15.0,13.0,,,4.0,4.0,1.0,166.0,,,,,,10.0,,,,11.0,,9.0,9.0,1.0,4.0,99.0,84.0,50.0,4.0,1.0,6.0,6.0,4.0,404.0,2.0,,54.0,57.0,35.0,1.0,1.0,1.0,,164.0,164.0,3.0,21.0,28.0,56.9,,,16.0,0.0,100.0,1.0,,1.0,,,,8.0,,1.0,54.0,304.0,10.0,12.0,182.0,48.0,21.0,15.0,8.0,31.0,23.0,,108.0,11.0,275.0,,2.0,14.0,10.0,65.0,,426.0,1.0,0.0,17.0,16.0,,24.0,3.0,621.0,14.0,10.0,8.0,12.0,0.0
755605,31,2015-04-04 17:30:00,110,Stoke,Away,230.0,22.0,,,,1.0,,99.0,2.0,,7.0,7.0,10.0,33.0,329.0,,,9.0,17.0,18.0,4.0,,1.0,,,,1.0,,5.0,,,1.0,,1.0,13.0,13.0,6.0,70.0,64.0,,,,1.0,15.0,2.0,13.0,,,,3.0,5.0,,8.0,7.0,60.0,45.0,1.0,30.0,18.0,1.0,,47.0,22.0,5.0,,,1.0,1.0,,138.0,1.0,,1.0,,,9.0,1.0,2.0,1.0,18.0,1.0,15.0,15.0,2.0,8.0,110.0,78.0,40.0,9.0,1.0,1.0,4.0,2.0,396.0,3.0,1.0,31.0,55.0,14.0,1.0,1.0,1.0,,128.0,128.0,1.0,39.0,13.0,39.5,1.0,1.0,15.0,0.0,97.0,6.0,2.0,9.0,,2.0,1.0,3.0,,3.0,30.0,317.0,10.0,5.0,252.0,46.0,30.0,7.0,,9.0,9.0,1.0,67.0,7.0,172.0,2.0,,16.0,10.0,66.0,1.0,415.0,,0.0,7.0,18.0,1.0,15.0,6.0,584.0,14.0,5.0,,15.0,0.0
755622,32,2015-04-11 15:00:00,110,Stoke,Away,135.0,33.0,1.0,8.0,7.0,6.0,,208.0,5.0,,8.0,6.0,15.0,35.0,335.0,,,18.0,20.0,27.0,11.0,,,1.0,,1.0,,,16.0,,,,1.0,1.0,6.0,6.0,5.0,62.0,60.0,,,,3.0,13.0,6.0,6.0,,,10.0,17.0,9.0,,7.0,2.0,53.0,63.0,3.0,23.0,15.0,,,76.0,13.0,17.0,,,3.0,3.0,1.0,166.0,1.0,,1.0,,,6.0,1.0,3.0,1.0,15.0,1.0,4.0,4.0,,8.0,101.0,75.0,48.0,4.0,1.0,6.0,6.0,2.0,403.0,3.0,,50.0,74.0,30.0,,,,,156.0,156.0,7.0,17.0,26.0,64.7,1.0,,13.0,0.0,99.0,1.0,1.0,2.0,,,,10.0,,3.0,107.0,321.0,6.0,12.0,155.0,52.0,23.0,19.0,10.0,39.0,29.0,,161.0,9.0,312.0,3.0,,22.0,16.0,67.0,4.0,428.0,,0.0,18.0,8.0,,20.0,1.0,632.0,11.0,11.0,10.0,7.0,0.0
755632,33,2015-04-18 15:00:00,110,Stoke,Home,151.0,21.0,1.0,5.0,4.0,4.0,1.0,150.0,4.0,,6.0,6.0,19.0,33.0,296.0,2.0,,21.0,20.0,19.0,9.0,3.0,,,,1.0,,,7.0,,1.0,,,5.0,6.0,7.0,5.0,64.0,67.0,2.0,2.0,1.0,2.0,14.0,4.0,4.0,1.0,,2.0,8.0,7.0,,14.0,1.0,65.0,53.0,2.0,20.0,8.0,,,63.0,17.0,15.0,1.0,,4.0,2.0,1.0,167.0,,,,,,7.0,1.0,1.0,1.0,8.0,1.0,14.0,14.0,1.0,6.0,92.0,87.0,41.0,5.0,,9.0,3.0,2.0,387.0,4.0,,68.0,60.0,24.0,,,,,176.0,176.0,5.0,24.0,29.0,48.3,1.0,,14.0,0.0,89.0,4.0,1.0,3.0,,1.0,,9.0,,3.0,57.0,280.0,5.0,12.0,178.0,52.0,20.0,18.0,2.0,19.0,17.0,1.0,101.0,17.0,253.0,1.0,,21.0,19.0,75.0,3.0,412.0,2.0,0.0,15.0,14.0,,28.0,0.0,614.0,11.0,7.0,2.0,12.0,0.0
755641,34,2015-04-25 15:00:00,110,Stoke,Home,127.0,19.0,3.0,8.0,5.0,4.0,,201.0,8.0,,4.0,5.0,14.0,29.0,320.0,,,24.0,8.0,29.0,15.0,2.0,1.0,,,2.0,,,18.0,,,,,1.0,10.0,10.0,5.0,55.0,59.0,1.0,2.0,,7.0,12.0,7.0,7.0,,,9.0,21.0,11.0,,8.0,2.0,47.0,70.0,7.0,20.0,10.0,1.0,1.0,69.0,14.0,15.0,,,3.0,2.0,2.0,167.0,1.0,,1.0,,,12.0,1.0,1.0,,10.0,,12.0,12.0,1.0,5.0,110.0,79.0,47.0,8.0,1.0,6.0,12.0,8.0,389.0,2.0,1.0,82.0,74.0,34.0,,,,,165.0,165.0,5.0,20.0,27.0,60.5,,,12.0,0.0,83.0,3.0,1.0,4.0,,1.0,1.0,8.0,1.0,3.0,116.0,302.0,7.0,18.0,143.0,37.0,20.0,18.0,9.0,43.0,34.0,1.0,166.0,14.0,315.0,2.0,,12.0,17.0,54.0,2.0,415.0,,0.0,23.0,19.0,,26.0,2.0,646.0,11.0,8.0,9.0,17.0,0.0
755650,35,2015-05-02 15:00:00,110,Stoke,Away,206.0,18.0,1.0,3.0,2.0,7.0,,165.0,6.0,,5.0,11.0,15.0,32.0,368.0,,,16.0,18.0,26.0,7.0,1.0,,,,,,,8.0,,,,,,10.0,10.0,7.0,79.0,59.0,,,,1.0,17.0,2.0,11.0,,,2.0,5.0,5.0,,8.0,,56.0,63.0,1.0,25.0,14.0,,,70.0,18.0,9.0,,,,,,180.0,,,,,,11.0,,,1.0,14.0,,11.0,11.0,1.0,5.0,109.0,102.0,60.0,6.0,,4.0,4.0,3.0,447.0,6.0,1.0,56.0,71.0,17.0,,,,,140.0,140.0,5.0,20.0,26.0,52.6,,,17.0,0.0,104.0,,2.0,2.0,1.0,1.0,,4.0,,3.0,63.0,352.0,10.0,8.0,225.0,37.0,25.0,11.0,2.0,12.0,10.0,,113.0,24.0,259.0,,,26.0,15.0,70.0,,472.0,,1.0,9.0,22.0,,18.0,2.0,641.0,12.0,7.0,2.0,13.0,0.0
755662,36,2015-05-09 15:00:00,110,Stoke,Home,138.0,19.0,,5.0,5.0,,,129.0,3.0,2.0,4.0,8.0,7.0,35.0,262.0,,,15.0,13.0,10.0,9.0,,,,,,,,12.0,,,,,1.0,7.0,4.0,5.0,48.0,55.0,1.0,1.0,2.0,3.0,10.0,4.0,10.0,,,6.0,14.0,10.0,,5.0,2.0,44.0,40.0,3.0,41.0,23.0,,,51.0,14.0,10.0,,,3.0,4.0,,121.0,,,,,,7.0,2.0,1.0,1.0,23.0,,13.0,13.0,,4.0,87.0,78.0,43.0,8.0,2.0,2.0,7.0,8.0,317.0,3.0,,50.0,62.0,26.0,,,,,137.0,137.0,5.0,22.0,19.0,45.0,,1.0,10.0,0.0,81.0,1.0,2.0,4.0,,,,4.0,,3.0,66.0,251.0,7.0,9.0,151.0,29.0,41.0,11.0,6.0,34.0,28.0,,101.0,3.0,220.0,1.0,2.0,28.0,7.0,74.0,5.0,337.0,,0.0,16.0,15.0,,21.0,0.0,546.0,11.0,5.0,6.0,13.0,0.0
755663,37,2015-05-16 15:00:00,110,Stoke,Away,190.0,18.0,2.0,4.0,2.0,4.0,,145.0,2.0,,3.0,13.0,16.0,29.0,331.0,,,19.0,16.0,28.0,5.0,2.0,1.0,,,1.0,1.0,,6.0,,,,,3.0,3.0,8.0,3.0,80.0,66.0,1.0,2.0,,7.0,15.0,3.0,13.0,,,6.0,11.0,8.0,,6.0,3.0,48.0,68.0,7.0,44.0,31.0,,,57.0,9.0,13.0,,,4.0,1.0,1.0,173.0,,,,,,6.0,,,,31.0,,14.0,14.0,2.0,3.0,113.0,95.0,46.0,7.0,,5.0,2.0,3.0,421.0,6.0,2.0,62.0,63.0,18.0,,,,,174.0,174.0,3.0,24.0,31.0,54.3,,1.0,15.0,0.0,79.0,3.0,1.0,4.0,,1.0,1.0,5.0,,3.0,50.0,317.0,7.0,7.0,223.0,40.0,44.0,13.0,6.0,26.0,20.0,1.0,92.0,11.0,248.0,,,49.0,17.0,85.0,3.0,445.0,,0.0,11.0,24.0,,27.0,2.0,683.0,14.0,8.0,6.0,20.0,0.0
755682,38,2015-05-24 15:00:00,110,Stoke,Home,190.0,18.0,,1.0,1.0,3.0,,159.0,5.0,,5.0,10.0,17.0,33.0,348.0,,,18.0,17.0,14.0,7.0,,2.0,,,,1.0,2.0,15.0,,,,,,11.0,6.0,7.0,79.0,75.0,1.0,1.0,3.0,3.0,16.0,3.0,11.0,,,3.0,5.0,3.0,,17.0,2.0,60.0,46.0,3.0,23.0,13.0,,,59.0,13.0,4.0,2.0,,,1.0,,154.0,3.0,1.0,3.0,,,10.0,6.0,4.0,,13.0,,28.0,28.0,5.0,5.0,106.0,86.0,42.0,9.0,3.0,2.0,8.0,9.0,410.0,4.0,1.0,67.0,40.0,25.0,,,,,137.0,137.0,5.0,40.0,18.0,45.5,,,16.0,0.0,92.0,2.0,1.0,3.0,,1.0,2.0,3.0,,3.0,69.0,337.0,11.0,10.0,201.0,30.0,23.0,13.0,3.0,12.0,9.0,2.0,112.0,7.0,242.0,4.0,,32.0,17.0,73.0,1.0,431.0,1.0,0.0,15.0,18.0,,21.0,4.0,637.0,18.0,10.0,3.0,15.0,0.0
