season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896999,10,31,Crystal_Palace,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,3.0,13.0,37.0,50.0,4.0,10.0,1.0,,,,,,,,4.0,10.0,,,1.0,,,,,,,,90.0,,,,,,,,12.0,,6.6,,,,4.0,,,,6.0,,16.0,45.0,61.0,0,,70.0,1.0,,,
2020-21,8896999,10,31,Crystal_Palace,Home,20278,19188,Scott Dann,scott-dann,D,False,,,9.0,16.0,34.0,50.0,3.0,7.0,3.0,,,,2.0,,,,6.0,11.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,17.0,,6.4,,,,2.0,1.0,,,18.0,,30.0,37.0,67.0,0,1.0,75.0,,2.0,1.0,1.0
2020-21,8896999,10,31,Crystal_Palace,Home,21134,40784,Mamadou Sakho,mamadou-sakho,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896999,10,31,Crystal_Palace,Home,32023,40836,Vicente Guaita,vicente-guaita,G,False,,,4.0,4.0,2.0,6.0,,,12.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,9.0,,6.9,1.0,5.0,,,,,,13.0,,12.0,3.0,15.0,0,,25.0,,,,
2020-21,8896999,10,31,Crystal_Palace,Home,32124,49413,James Tomkins,james-tomkins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896999,10,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896999,10,31,Crystal_Palace,Home,39282,50471,James McArthur,james-mcarthur,M,False,,,4.0,32.0,34.0,66.0,1.0,2.0,8.0,,,,,,,1.0,4.0,9.0,,,2.0,,,,,3.0,2.0,,82.0,,,,,,,,10.0,,7.7,,,,1.0,1.0,,,7.0,,36.0,38.0,74.0,0,5.0,95.0,1.0,1.0,1.0,3.0
2020-21,8896999,10,31,Crystal_Palace,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,1.0,,1.0,12.0,15.0,26.0,,,4.0,,,,,,,1.0,1.0,2.0,,,,,,,,2.0,,,90.0,,,,,,,,14.0,,6.5,,,,,,2.0,,4.0,,18.0,21.0,37.0,0,1.0,55.0,,1.0,,
2020-21,8896999,10,31,Crystal_Palace,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,1.0,,7.0,19.0,27.0,45.0,3.0,4.0,6.0,,,1.0,,,,2.0,7.0,6.0,,,2.0,,,,,,1.0,,90.0,,,,,,,,9.0,,7.0,,,2.0,1.0,,1.0,,8.0,,22.0,30.0,51.0,3,2.0,66.0,1.0,,,1.0
2020-21,8896999,10,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,True,,,,7.0,1.0,8.0,2.0,3.0,,,,,,,,1.0,4.0,4.0,,,1.0,,,,,,,,24.0,1.0,1.0,,,,,,2.0,,7.1,,,2.0,1.0,1.0,,,,,8.0,1.0,9.0,3,,17.0,,,1.0,
2020-21,8896999,10,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,3.0,,2.0,14.0,10.0,21.0,,,6.0,,,,1.0,,,1.0,2.0,1.0,,,,,,,,,1.0,,67.0,,,,,,,,10.0,,6.9,,,,1.0,1.0,6.0,,2.0,,22.0,10.0,26.0,0,,37.0,1.0,,1.0,
2020-21,8896999,10,31,Crystal_Palace,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,3.0,,1.0,30.0,34.0,61.0,,,9.0,1.0,,,,,,1.0,2.0,4.0,,1.0,,,,,,1.0,3.0,,90.0,,,,,,,,24.0,,7.3,,,1.0,,1.0,12.0,,4.0,,49.0,35.0,72.0,1,3.0,105.0,1.0,1.0,,2.0
2020-21,8896999,10,31,Crystal_Palace,Home,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896999,10,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,2.0,12.0,1.0,13.0,4.0,1.0,,,,,,,,1.0,6.0,3.0,,,1.0,,,,,,1.0,,66.0,,,,,,,,7.0,,6.8,,,1.0,,2.0,,,2.0,,13.0,3.0,16.0,1,,25.0,2.0,,2.0,
2020-21,8896999,10,31,Crystal_Palace,Home,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,2.0,1.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,8.0,,,,,,,,,,6.0,,,,,,,,,,2.0,1.0,3.0,0,,3.0,,,,
2020-21,8896999,10,31,Crystal_Palace,Home,148710,86417,Jeffrey Schlupp,jeffrey-schlupp,M,False,,,,12.0,4.0,16.0,6.0,1.0,2.0,,,,,,,4.0,14.0,5.0,,,1.0,,,,,,,,90.0,1.0,1.0,,,,,,15.0,,5.9,,,1.0,,4.0,3.0,,,,17.0,4.0,18.0,2,,43.0,2.0,3.0,1.0,
2020-21,8896999,10,31,Crystal_Palace,Home,285989,173954,Jaïro Riedewald,jairo-riedewald,M,True,,,,7.0,3.0,10.0,,,1.0,,,,1.0,,,,1.0,2.0,,,,,,,,,,,23.0,,,,,,,,1.0,,6.5,,,,,,,,,,8.0,3.0,11.0,0,2.0,14.0,,,,1.0
2020-21,8896999,10,31,Crystal_Palace,Home,864921,232413,Eberechi Eze,eberechi-eze,M,False,,,1.0,27.0,11.0,38.0,,,7.0,,,,,,,6.0,8.0,6.0,,,,,,,,1.0,,,90.0,1.0,,,,,,,18.0,,6.2,,,1.0,,5.0,2.0,,3.0,,34.0,11.0,43.0,2,1.0,71.0,2.0,2.0,3.0,
2020-21,8897014,11,31,Crystal_Palace,Away,9628,19419,Gary Cahill,gary-cahill,D,False,,,6.0,18.0,26.0,44.0,4.0,,2.0,,,1.0,1.0,,,,5.0,,,,,,,,,,1.0,,90.0,,,,,,,,5.0,,6.6,,,,5.0,,,,8.0,,21.0,26.0,47.0,1,,56.0,1.0,,,
2020-21,8897014,11,31,Crystal_Palace,Away,21134,40784,Mamadou Sakho,mamadou-sakho,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897014,11,31,Crystal_Palace,Away,32023,40836,Vicente Guaita,vicente-guaita,G,False,,,4.0,2.0,16.0,18.0,,,6.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,4.0,,6.7,2.0,3.0,,,,,,8.0,,5.0,17.0,22.0,0,,28.0,,,,
2020-21,8897014,11,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897014,11,31,Crystal_Palace,Away,39282,50471,James McArthur,james-mcarthur,M,False,,,2.0,25.0,13.0,38.0,2.0,2.0,5.0,,,,3.0,,,1.0,7.0,5.0,,,1.0,1.0,,,,,1.0,,73.0,,,,,,,,4.0,,6.8,,,,1.0,,,,2.0,,27.0,13.0,40.0,0,3.0,50.0,1.0,,,1.0
2020-21,8897014,11,31,Crystal_Palace,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,30.0,14.0,44.0,1.0,,6.0,,,,,,,,1.0,3.0,,,,1.0,,,,1.0,1.0,,90.0,,,,,,,,14.0,,7.1,,,,1.0,1.0,1.0,,3.0,,37.0,18.0,54.0,0,2.0,66.0,1.0,,1.0,1.0
2020-21,8897014,11,31,Crystal_Palace,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,4.0,20.0,34.0,54.0,,3.0,4.0,,,,1.0,,,,1.0,6.0,,,,,,,,,,,90.0,,,,,,,,8.0,,6.9,,,,2.0,,,,7.0,,23.0,39.0,62.0,0,3.0,77.0,,,,
2020-21,8897014,11,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,13.0,1.0,14.0,6.0,2.0,1.0,,,,1.0,,,1.0,12.0,4.0,,,4.0,,2.0,,,,4.0,,90.0,4.0,1.0,,,,,,8.0,,9.0,,,1.0,1.0,,,,,3.0,18.0,1.0,19.0,5,2.0,36.0,2.0,,,1.0
2020-21,8897014,11,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897014,11,31,Crystal_Palace,Away,50294,66975,Luka Milivojević,luka-milivojevic,M,False,,,4.0,27.0,30.0,57.0,,1.0,7.0,,,,2.0,,,,6.0,2.0,,,4.0,,,,,,1.0,,90.0,,,,,,,,11.0,,6.6,,,1.0,2.0,,3.0,,6.0,,36.0,32.0,65.0,1,1.0,75.0,,,,
2020-21,8897014,11,31,Crystal_Palace,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,1.0,,1.0,26.0,17.0,42.0,2.0,1.0,7.0,,,1.0,,,,,3.0,2.0,,,1.0,1.0,,,,1.0,3.0,,90.0,1.0,,,,,,,6.0,,7.3,,,,,,1.0,,2.0,,30.0,19.0,48.0,2,1.0,60.0,,,,1.0
2020-21,8897014,11,31,Crystal_Palace,Away,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897014,11,31,Crystal_Palace,Away,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,7.0,8.0,15.0,,,2.0,,,,,,,,,1.0,,,,,,,,1.0,,,16.0,,,,,,,,,,6.7,,,,,,,,,,7.0,8.0,15.0,0,1.0,17.0,,,,1.0
2020-21,8897014,11,31,Crystal_Palace,Away,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,,,,16.0,7.0,23.0,,,1.0,,,2.0,1.0,,,2.0,7.0,8.0,,,3.0,,2.0,,,,,,81.0,2.0,,,,,,,12.0,,9.0,,,2.0,,5.0,2.0,,,,23.0,7.0,28.0,6,,49.0,1.0,4.0,4.0,
2020-21,8897014,11,31,Crystal_Palace,Away,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,1.0,,6.5,,,,,,,,,,2.0,,2.0,0,,4.0,1.0,,,
2020-21,8897014,11,31,Crystal_Palace,Away,148710,86417,Jeffrey Schlupp,jeffrey-schlupp,M,False,1.0,,1.0,13.0,10.0,22.0,1.0,1.0,5.0,,,2.0,,,,2.0,9.0,5.0,,,2.0,,,,,2.0,2.0,,74.0,,,,,,,,7.0,,6.6,,,,,6.0,1.0,,1.0,,13.0,10.0,22.0,2,,43.0,1.0,2.0,2.0,
2020-21,8897014,11,31,Crystal_Palace,Away,285989,173954,Jaïro Riedewald,jairo-riedewald,M,True,,,,5.0,7.0,12.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,17.0,,,,,,,,1.0,,6.5,,,,,,,,,,6.0,7.0,13.0,0,,13.0,,,,
2020-21,8897014,11,31,Crystal_Palace,Away,864921,232413,Eberechi Eze,eberechi-eze,M,False,1.0,,1.0,45.0,8.0,52.0,2.0,1.0,9.0,1.0,,,,,,,6.0,8.0,,,,1.0,,,,,4.0,,90.0,,,,,,,,16.0,,7.5,,,1.0,2.0,6.0,4.0,,2.0,,54.0,8.0,58.0,1,1.0,81.0,1.0,4.0,2.0,1.0
2020-21,8896997,12,31,Crystal_Palace,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,3.0,17.0,15.0,32.0,,3.0,3.0,,,,1.0,,,,1.0,3.0,,,,,,,,,2.0,,90.0,,,,,,,,4.0,,6.7,,,,4.0,,,,5.0,,19.0,17.0,36.0,0,,42.0,,,,
2020-21,8896997,12,31,Crystal_Palace,Home,32023,40836,Vicente Guaita,vicente-guaita,G,False,,,11.0,9.0,6.0,15.0,,1.0,7.0,,,,,,,,,1.0,1.0,,,,,,,1.0,,,90.0,,,,,,,,6.0,1.0,6.9,4.0,5.0,,1.0,,,,17.0,,13.0,8.0,21.0,0,,33.0,,,,
2020-21,8896997,12,31,Crystal_Palace,Home,32124,49413,James Tomkins,james-tomkins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896997,12,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896997,12,31,Crystal_Palace,Home,39282,50471,James McArthur,james-mcarthur,M,False,,,5.0,16.0,20.0,36.0,,1.0,6.0,1.0,,,1.0,,,,4.0,7.0,,,3.0,,,,,1.0,1.0,,90.0,,,,,,,,8.0,,7.4,,,,3.0,,2.0,,7.0,,23.0,21.0,42.0,0,5.0,58.0,,1.0,,3.0
2020-21,8896997,12,31,Crystal_Palace,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,1.0,9.0,6.0,15.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,90.0,,,,,,,,11.0,,6.7,,,,4.0,1.0,2.0,,5.0,,12.0,13.0,23.0,0,1.0,47.0,,,1.0,1.0
2020-21,8896997,12,31,Crystal_Palace,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,4.0,5.0,32.0,37.0,1.0,1.0,7.0,,,,,,,1.0,5.0,1.0,,,3.0,,,,,1.0,,,90.0,,2.0,,,,,,7.0,,6.8,,,,1.0,,,,5.0,,6.0,36.0,42.0,0,,54.0,1.0,,,
2020-21,8896997,12,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,14.0,2.0,16.0,2.0,12.0,4.0,,,1.0,,,,3.0,8.0,13.0,,,3.0,,,,,1.0,1.0,,90.0,2.0,,,,,,,20.0,,7.2,,,1.0,6.0,2.0,,,1.0,3.0,22.0,5.0,27.0,4,,54.0,5.0,,1.0,
2020-21,8896997,12,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,True,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,0,,2.0,,,,
2020-21,8896997,12,31,Crystal_Palace,Home,50294,66975,Luka Milivojević,luka-milivojevic,M,False,,,4.0,13.0,20.0,33.0,,1.0,8.0,,,2.0,1.0,,,1.0,3.0,4.0,,,1.0,,,,,3.0,1.0,,73.0,,,,,,,,11.0,,6.8,,,,2.0,1.0,,,9.0,,17.0,26.0,43.0,2,1.0,55.0,,1.0,1.0,1.0
2020-21,8896997,12,31,Crystal_Palace,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,3.0,22.0,21.0,43.0,2.0,,8.0,,,1.0,,,,1.0,4.0,1.0,,,1.0,,,,,4.0,,,90.0,,,,,,,,9.0,,6.9,,,,4.0,,1.0,,4.0,,27.0,22.0,48.0,1,1.0,68.0,,,,1.0
2020-21,8896997,12,31,Crystal_Palace,Home,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896997,12,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896997,12,31,Crystal_Palace,Home,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,,,,11.0,3.0,14.0,,,4.0,,,1.0,1.0,,,5.0,10.0,7.0,,,1.0,,,,,,,,90.0,1.0,,,,,,,19.0,,6.7,,,2.0,,5.0,1.0,,,1.0,18.0,3.0,20.0,4,,45.0,3.0,5.0,2.0,
2020-21,8896997,12,31,Crystal_Palace,Home,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896997,12,31,Crystal_Palace,Home,148710,86417,Jeffrey Schlupp,jeffrey-schlupp,M,False,,,,10.0,1.0,11.0,4.0,1.0,4.0,,1.0,,1.0,,,2.0,10.0,5.0,,,2.0,,1.0,,,2.0,2.0,,90.0,2.0,1.0,,,,,,12.0,,7.2,,,1.0,1.0,3.0,1.0,,1.0,,15.0,2.0,16.0,3,2.0,36.0,2.0,,2.0,1.0
2020-21,8896997,12,31,Crystal_Palace,Home,285989,173954,Jaïro Riedewald,jairo-riedewald,M,True,,,,,2.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,17.0,,,,,,,,1.0,,6.5,,,,,,,,,,,2.0,2.0,0,,4.0,,,,
2020-21,8896997,12,31,Crystal_Palace,Home,864921,232413,Eberechi Eze,eberechi-eze,M,False,5.0,,1.0,18.0,6.0,19.0,,2.0,7.0,,,1.0,,,,1.0,2.0,6.0,,,,,,,1.0,1.0,5.0,,89.0,,,,,,,,12.0,,7.9,,,1.0,,1.0,7.0,,1.0,,24.0,6.0,23.0,2,1.0,48.0,2.0,3.0,,1.0
2020-21,8896987,13,31,Crystal_Palace,Away,20278,19188,Scott Dann,scott-dann,D,False,,,,10.0,28.0,38.0,4.0,3.0,2.0,,,1.0,,,,,4.0,3.0,,,,,,,,,,,90.0,,,,,,,,6.0,,6.5,,,,5.0,,,,3.0,,15.0,29.0,44.0,1,,52.0,,,,
2020-21,8896987,13,31,Crystal_Palace,Away,32023,40836,Vicente Guaita,vicente-guaita,G,False,,,6.0,6.0,3.0,9.0,,,7.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,17.0,,6.4,1.0,1.0,,,,,,23.0,,20.0,6.0,26.0,0,,31.0,,,,
2020-21,8896987,13,31,Crystal_Palace,Away,32124,49413,James Tomkins,james-tomkins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896987,13,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,False,2.0,,,16.0,12.0,26.0,1.0,2.0,5.0,1.0,,,1.0,,,,2.0,6.0,,,,1.0,,,,1.0,2.0,,90.0,,,,,,,,14.0,,7.3,,,,4.0,,3.0,,2.0,,24.0,13.0,34.0,0,3.0,58.0,2.0,1.0,,3.0
2020-21,8896987,13,31,Crystal_Palace,Away,39282,50471,James McArthur,james-mcarthur,M,False,,,2.0,24.0,17.0,41.0,,1.0,5.0,,,,3.0,,,,6.0,5.0,,,3.0,,,,,1.0,,,90.0,,,,,,,,6.0,,6.8,,,,,,,,3.0,,29.0,18.0,47.0,0,4.0,53.0,,,,4.0
2020-21,8896987,13,31,Crystal_Palace,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,1.0,7.0,26.0,33.0,1.0,4.0,3.0,,,,1.0,,,,2.0,7.0,,,,,,,,,,,90.0,,,,,,,,13.0,,6.7,,,,5.0,,,,6.0,,12.0,34.0,46.0,0,3.0,56.0,,,,2.0
2020-21,8896987,13,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,12.0,3.0,15.0,7.0,7.0,1.0,,1.0,,,,,2.0,11.0,9.0,,,3.0,,1.0,,,,1.0,,70.0,2.0,,,,,,,10.0,,6.8,,,3.0,,,,,,,18.0,5.0,23.0,5,,34.0,,2.0,,
2020-21,8896987,13,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,2.0,,,24.0,3.0,25.0,,,12.0,1.0,,,1.0,,,,3.0,13.0,,,,,,,,,2.0,,85.0,,,,,,,,13.0,,8.2,,,,,6.0,6.0,,,,32.0,5.0,31.0,0,7.0,56.0,1.0,2.0,4.0,7.0
2020-21,8896987,13,31,Crystal_Palace,Away,50294,66975,Luka Milivojević,luka-milivojevic,M,False,1.0,,1.0,24.0,20.0,43.0,1.0,1.0,6.0,,,,,,,1.0,3.0,8.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,11.0,,7.4,,,1.0,4.0,,1.0,,3.0,,33.0,21.0,53.0,1,6.0,67.0,,1.0,,4.0
2020-21,8896987,13,31,Crystal_Palace,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,1.0,23.0,14.0,37.0,,,8.0,,,,,,,,2.0,,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,12.0,,6.6,,,,2.0,1.0,2.0,,2.0,,29.0,15.0,42.0,0,,64.0,2.0,,,
2020-21,8896987,13,31,Crystal_Palace,Away,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896987,13,31,Crystal_Palace,Away,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,1.0,2.0,3.0,5.0,,1.0,,,,,,,1.0,6.0,2.0,,,,,,,,,,,14.0,,,,,,,,4.0,,6.6,,,,,1.0,,,,,4.0,2.0,6.0,0,,9.0,,1.0,1.0,
2020-21,8896987,13,31,Crystal_Palace,Away,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,,,,19.0,4.0,23.0,1.0,,5.0,,,1.0,,,,6.0,12.0,2.0,,,3.0,,,,,,,,90.0,,,,,,,,20.0,,6.2,,,,,4.0,,,,,25.0,5.0,30.0,1,,51.0,4.0,,2.0,
2020-21,8896987,13,31,Crystal_Palace,Away,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896987,13,31,Crystal_Palace,Away,148710,86417,Jeffrey Schlupp,jeffrey-schlupp,M,True,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,10.0,,,,,,,,1.0,,6.4,,,,,,,,,,,,,0,,2.0,,1.0,,
2020-21,8896987,13,31,Crystal_Palace,Away,285989,173954,Jaïro Riedewald,jairo-riedewald,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896987,13,31,Crystal_Palace,Away,864921,232413,Eberechi Eze,eberechi-eze,M,False,1.0,,1.0,27.0,8.0,34.0,,,3.0,,,,,,,2.0,4.0,1.0,,,1.0,,,,,,,,76.0,,,,,,,,13.0,,6.4,,,,,2.0,2.0,,1.0,,33.0,9.0,40.0,0,,50.0,2.0,,1.0,
2020-21,8896987,13,31,Crystal_Palace,Away,988275,244723,Tyrick Mitchell,tyrick-mitchell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896984,14,31,Crystal_Palace,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,5.0,13.0,30.0,43.0,3.0,2.0,7.0,,,,,,,1.0,6.0,2.0,,,2.0,,,,,,,,90.0,,,,,,,,9.0,,5.5,,,,5.0,,,,7.0,2.0,18.0,32.0,50.0,0,,60.0,1.0,,,
2020-21,8896984,14,31,Crystal_Palace,Home,20278,19188,Scott Dann,scott-dann,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896984,14,31,Crystal_Palace,Home,32023,40836,Vicente Guaita,vicente-guaita,G,False,,1.0,13.0,6.0,10.0,16.0,,,10.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,14.0,,4.5,,,,1.0,,,1.0,24.0,,15.0,13.0,28.0,0,,38.0,,,,
2020-21,8896984,14,31,Crystal_Palace,Home,32124,49413,James Tomkins,james-tomkins,D,True,,,,1.0,7.0,8.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,27.0,,,,,,,,3.0,,6.0,,,,1.0,,,,1.0,,4.0,7.0,11.0,0,,13.0,,,,
2020-21,8896984,14,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896984,14,31,Crystal_Palace,Home,39282,50471,James McArthur,james-mcarthur,M,False,,,2.0,15.0,23.0,38.0,,1.0,7.0,,,,1.0,,,1.0,4.0,9.0,,,1.0,,,,,1.0,,,75.0,,,,,,,,14.0,,6.5,,,,,3.0,1.0,,5.0,,21.0,27.0,47.0,0,3.0,66.0,1.0,3.0,2.0,2.0
2020-21,8896984,14,31,Crystal_Palace,Home,39283,50472,James McCarthy,james-mccarthy,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896984,14,31,Crystal_Palace,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,1.0,,4.0,12.0,13.0,24.0,,,3.0,,,,1.0,,,,2.0,,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,9.0,,5.4,,,,,,2.0,,5.0,,16.0,15.0,29.0,0,,44.0,2.0,,,
2020-21,8896984,14,31,Crystal_Palace,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,2.0,7.0,17.0,24.0,,,4.0,,,,1.0,,,,1.0,,,,,,,,,,,,63.0,,,,,,,,10.0,,5.7,,,,1.0,,,,8.0,,14.0,20.0,34.0,0,,38.0,,,,
2020-21,8896984,14,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896984,14,31,Crystal_Palace,Home,50294,66975,Luka Milivojević,luka-milivojevic,M,False,2.0,,5.0,20.0,20.0,38.0,,1.0,9.0,1.0,,,,,,,,6.0,,,,,,,,2.0,1.0,,90.0,1.0,,,,,,,10.0,,7.2,,,,,,2.0,,7.0,,27.0,22.0,47.0,1,2.0,58.0,1.0,3.0,,1.0
2020-21,8896984,14,31,Crystal_Palace,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,,11.0,23.0,34.0,1.0,,11.0,,,,,1.0,,1.0,3.0,2.0,,1.0,1.0,,,,,2.0,,,90.0,,1.0,,,,,,20.0,,6.0,,,1.0,,1.0,1.0,,4.0,,25.0,24.0,48.0,1,1.0,68.0,1.0,,1.0,1.0
2020-21,8896984,14,31,Crystal_Palace,Home,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
