season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436938,4,31,Crystal_Palace,Home,879674,437499.0,Maxence Lacroix,maxence-lacroix,D,False,,,11.0,25.0,38.0,63.0,2.0,4.0,1.0,,,,1.0,,,4.0,8.0,,,0.0378107,,,1.0,0.0,,,,,1.0,1.0,1.0,90.0,,,,,,,,,12.0,,7.0,,,,,,1.0,,14.0,,32.0,43.0,74.0,0,3.0,82.0,,1.0,,2.0
2024-25,12436938,4,31,Crystal_Palace,Home,906047,438464.0,Cheick Doucouré,cheick-doucoure,M,False,,,1.0,13.0,13.0,26.0,,1.0,2.0,,,,1.0,,1.0,3.0,7.0,,,0.0121413,0.021,,1.0,0.0,,,,,1.0,,,45.0,,,,,,,,,2.0,,7.1,,,1.0,,1.0,,,1.0,,13.0,14.0,27.0,1,4.0,38.0,,1.0,1.0,2.0
2024-25,12436938,4,31,Crystal_Palace,Home,931844,427623.0,Chris Richards,chris-richards,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436938,4,31,Crystal_Palace,Home,988275,244723.0,Tyrick Mitchell,tyrick-mitchell,M,False,3.0,,1.0,34.0,18.0,49.0,,2.0,4.0,2.0,,,,,1.0,4.0,3.0,,,0.656451,0.039,0.0108,1.0,1.0,,,,,1.0,4.0,,89.0,1.0,,,,,,,,23.0,,7.5,,,,1.0,3.0,8.0,,5.0,,48.0,23.0,63.0,1,,89.0,1.0,,1.0,
2024-25,12436938,4,31,Crystal_Palace,Home,1109771,496221.0,Adam Wharton,adam-wharton,M,False,1.0,,8.0,39.0,21.0,59.0,1.0,1.0,12.0,,,,3.0,,2.0,8.0,7.0,,,0.109438,,,1.0,0.0,,,,,1.0,2.0,,90.0,,,,,,,,,17.0,,7.2,,,,,1.0,1.0,,9.0,,46.0,26.0,71.0,0,4.0,87.0,2.0,2.0,,3.0
2024-25,12436938,4,31,Crystal_Palace,Home,1149851,574398.0,Franco Umeh,franco-umeh,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436962,5,31,Crystal_Palace,Home,39183,55494.0,Joel Ward,joel-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436962,5,31,Crystal_Palace,Home,43215,57328.0,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436962,5,31,Crystal_Palace,Home,148710,86417.0,Jeffrey Schlupp,jeffrey-schlupp,M,True,1.0,,,2.0,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,0.0549744,,,,0.0,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,2.0,,1.0,0,,4.0,1.0,,1.0,
2024-25,12436962,5,31,Crystal_Palace,Home,193554,108413.0,Will Hughes,will-hughes,M,True,,,1.0,3.0,3.0,6.0,,,1.0,,,,,,1.0,3.0,1.0,,,0.00447593,0.0324,0.0179,2.0,0.0,,,,,,,,24.0,1.0,,,,,,,,4.0,,6.6,,,,,,1.0,,2.0,,5.0,3.0,7.0,1,1.0,13.0,1.0,,,
2024-25,12436962,5,31,Crystal_Palace,Home,355796,152551.0,Jefferson Lerma,jefferson-lerma,M,True,,,1.0,3.0,6.0,9.0,,1.0,2.0,,,,,,,,1.0,,,0.00174825,0.0278,,1.0,0.0,,,,,,1.0,,45.0,,,,,,,,,5.0,,6.8,,,1.0,1.0,,,,3.0,,8.0,6.0,14.0,1,,17.0,,,,
2024-25,12436962,5,31,Crystal_Palace,Home,788134,172649.0,Dean Henderson,dean-henderson,G,False,,3.0,6.0,4.0,14.0,18.0,,,11.0,,,,,,,,,,,0.00127669,,,,0.0,,1.9013,3.0,,,,,90.0,,,,,,,,,19.0,,8.9,5.0,7.0,,1.0,,,3.0,25.0,,20.0,17.0,37.0,0,,55.0,,,,
2024-25,12436962,5,31,Crystal_Palace,Home,794338,209400.0,Daichi Kamada,daichi-kamada,M,False,,,1.0,11.0,12.0,23.0,,,5.0,,,,1.0,,2.0,4.0,7.0,,,0.017591,,,1.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,,,15.0,,6.9,,,,1.0,,,,4.0,,17.0,18.0,35.0,0,3.0,56.0,1.0,4.0,,2.0
2024-25,12436962,5,31,Crystal_Palace,Home,833943,224068.0,Matt Turner,matt-turner,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436962,5,31,Crystal_Palace,Home,845286,232185.0,Ismaïla Sarr,ismaila-sarr,F,True,,,,9.0,1.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,2.0,4.0,,,0.121908,0.3091,0.2487,,0.0,,,,,1.0,1.0,,45.0,1.0,,,,,,,,6.0,,7.0,,,,1.0,2.0,,,,1.0,12.0,2.0,14.0,2,,25.0,1.0,2.0,1.0,
2024-25,12436962,5,31,Crystal_Palace,Home,848276,231747.0,Jean-Philippe Mateta,jean-philippe-mateta,F,False,,,,3.0,1.0,4.0,2.0,3.0,1.0,,,,1.0,,,4.0,3.0,,,0.00126595,,,1.0,0.0,,,,,,1.0,,45.0,,,,,,,,,6.0,,6.6,,,,1.0,,1.0,,,,6.0,2.0,7.0,0,,11.0,2.0,,,
2024-25,12436962,5,31,Crystal_Palace,Home,858194,205533.0,Eddie Nketiah,eddie-nketiah,F,False,,,,5.0,3.0,8.0,2.0,1.0,2.0,,,1.0,,,,2.0,4.0,,,0.0109827,0.1453,0.1514,,0.0,,,,,,,,66.0,1.0,,,,,,,,2.0,,6.9,,,,,,1.0,,,,7.0,3.0,9.0,2,2.0,19.0,,1.0,,1.0
2024-25,12436962,5,31,Crystal_Palace,Home,864921,232413.0,Eberechi Eze,eberechi-eze,M,False,2.0,,,9.0,12.0,19.0,3.0,,7.0,,2.0,,3.0,,2.0,13.0,7.0,,1.0,0.129632,0.5042,0.1008,,0.0,,,,,2.0,2.0,,89.0,1.0,,,,,,,,17.0,,6.0,,,1.0,1.0,7.0,4.0,,,,17.0,13.0,26.0,2,2.0,55.0,1.0,3.0,2.0,2.0
2024-25,12436962,5,31,Crystal_Palace,Home,870360,247348.0,Daniel Muñoz,daniel-munoz,M,False,1.0,,1.0,7.0,13.0,19.0,5.0,2.0,4.0,,,,,,1.0,6.0,5.0,,,0.0118326,,,,0.0,,,,,1.0,1.0,,90.0,,,,,,,,,9.0,,6.9,,,,5.0,,1.0,,2.0,,11.0,15.0,25.0,0,3.0,46.0,,,,1.0
2024-25,12436962,5,31,Crystal_Palace,Home,877994,209036.0,Marc Guéhi,marc-guehi,D,False,,,7.0,8.0,22.0,30.0,,,5.0,,,,,,,,1.0,,,0.00273411,,,,0.0,,,,,2.0,,,90.0,,1.0,,,,,,,10.0,,7.4,,,,6.0,,,,12.0,,13.0,25.0,38.0,0,1.0,52.0,1.0,,,
2024-25,12436962,5,31,Crystal_Palace,Home,879674,437499.0,Maxence Lacroix,maxence-lacroix,D,False,,,5.0,9.0,13.0,22.0,1.0,3.0,4.0,,,,1.0,,,3.0,4.0,,,0.00247728,0.022,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,,,7.0,,7.2,,,1.0,6.0,,1.0,,6.0,,15.0,14.0,28.0,1,1.0,41.0,,,,
2024-25,12436962,5,31,Crystal_Palace,Home,931844,427623.0,Chris Richards,chris-richards,D,False,,,1.0,6.0,18.0,24.0,2.0,,3.0,,,,,,,3.0,5.0,,,0.00159498,,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,,,7.0,,7.3,,,,5.0,,,,5.0,,10.0,21.0,31.0,0,5.0,51.0,,,,2.0
2024-25,12436962,5,31,Crystal_Palace,Home,988275,244723.0,Tyrick Mitchell,tyrick-mitchell,M,False,2.0,,1.0,9.0,9.0,16.0,1.0,2.0,6.0,1.0,,,1.0,,1.0,3.0,6.0,,,0.0821853,,,,0.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,,12.0,,7.2,,,,2.0,,3.0,,5.0,,15.0,14.0,26.0,0,4.0,46.0,,,,2.0
2024-25,12436962,5,31,Crystal_Palace,Home,1109771,496221.0,Adam Wharton,adam-wharton,M,False,,,,6.0,6.0,12.0,,,1.0,,,,,,1.0,1.0,1.0,,,0.00272295,,,,0.0,,,,,1.0,,,45.0,,,,,,,,,5.0,,6.6,,,,,,1.0,,,,8.0,8.0,15.0,0,,19.0,,1.0,,
2024-25,12436962,5,31,Crystal_Palace,Home,1149851,574398.0,Franco Umeh,franco-umeh,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436962,5,31,Crystal_Palace,Home,1799984,,Asher Agbinone,asher-agbinone,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436992,6,31,Crystal_Palace,Away,39183,55494.0,Joel Ward,joel-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436992,6,31,Crystal_Palace,Away,43215,57328.0,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436992,6,31,Crystal_Palace,Away,148710,86417.0,Jeffrey Schlupp,jeffrey-schlupp,M,True,,,,5.0,,5.0,,,,,,,1.0,,,1.0,,,,0.00532277,0.0453,,,0.0,,,,,,,,17.0,,,,,,,,,2.0,,6.6,,,1.0,,,1.0,,,,6.0,,5.0,1,,8.0,1.0,,,
2024-25,12436992,6,31,Crystal_Palace,Away,193554,108413.0,Will Hughes,will-hughes,M,True,,,,1.0,,1.0,,,1.0,,,,,,,,,,,0.0001491,,,,0.0,,,,,,,,2.0,,,,,,,,,5.0,,,,,,,,3.0,,1.0,,5.0,,2.0,0,,6.0,1.0,,,
2024-25,12436992,6,31,Crystal_Palace,Away,355796,152551.0,Jefferson Lerma,jefferson-lerma,M,False,,,3.0,28.0,31.0,59.0,4.0,4.0,8.0,,,1.0,1.0,,1.0,6.0,7.0,,,0.0301521,0.0247,,,0.0,,,,,1.0,1.0,,90.0,,,,,,,,,18.0,,6.8,,,,3.0,,1.0,,10.0,,38.0,37.0,74.0,1,2.0,89.0,1.0,1.0,,2.0
2024-25,12436992,6,31,Crystal_Palace,Away,788134,172649.0,Dean Henderson,dean-henderson,G,False,,1.0,,,12.0,12.0,,1.0,8.0,,,,,,,,1.0,,,3.892e-05,0.0149,,,0.0,,-1.4118,,,,,,90.0,,,,,,,,,3.0,2.0,6.3,,,1.0,2.0,,,1.0,3.0,,2.0,13.0,15.0,1,,25.0,,,,
2024-25,12436992,6,31,Crystal_Palace,Away,794338,209400.0,Daichi Kamada,daichi-kamada,M,False,,,3.0,15.0,21.0,36.0,,,2.0,,,,1.0,,1.0,4.0,4.0,,,0.0746019,,,3.0,0.0,,,,,1.0,1.0,,62.0,,,,,,,,,6.0,,6.8,,,,,,,,5.0,,18.0,23.0,41.0,0,4.0,48.0,,,,2.0
2024-25,12436992,6,31,Crystal_Palace,Away,826134,180736.0,Trevoh Chalobah,trevoh-chalobah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436992,6,31,Crystal_Palace,Away,833943,224068.0,Matt Turner,matt-turner,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436992,6,31,Crystal_Palace,Away,845286,232185.0,Ismaïla Sarr,ismaila-sarr,F,True,,,,4.0,1.0,5.0,1.0,,,,,,,,2.0,3.0,,,,0.00302702,,,,0.0,,,,,,,,28.0,,,,,,,,,6.0,,6.4,,,,,,1.0,,,,6.0,2.0,7.0,0,,11.0,1.0,,,
2024-25,12436992,6,31,Crystal_Palace,Away,848276,231747.0,Jean-Philippe Mateta,jean-philippe-mateta,F,False,,,,7.0,2.0,9.0,3.0,2.0,2.0,,,,1.0,,,7.0,3.0,,,0.0123785,0.0215,,3.0,0.0,,,,,,1.0,,90.0,,,,,,,,,10.0,,6.6,,,1.0,,,1.0,,2.0,,15.0,3.0,17.0,1,,25.0,1.0,1.0,,
2024-25,12436992,6,31,Crystal_Palace,Away,858194,205533.0,Eddie Nketiah,eddie-nketiah,F,False,,,,7.0,7.0,14.0,3.0,,1.0,,,2.0,,,3.0,9.0,4.0,,,0.0105794,0.0879,,3.0,0.0,,,,,,,,73.0,,,,,,,,,11.0,,6.6,,,,,1.0,1.0,,,,12.0,9.0,20.0,2,,33.0,1.0,3.0,1.0,
2024-25,12436992,6,31,Crystal_Palace,Away,864921,232413.0,Eberechi Eze,eberechi-eze,M,False,,,2.0,14.0,17.0,31.0,6.0,,9.0,,,3.0,1.0,,2.0,11.0,5.0,,,0.093656,0.2082,0.0103,,0.0,,,,,1.0,2.0,,90.0,1.0,,,,,,,,16.0,,6.9,,,1.0,,2.0,2.0,,3.0,,21.0,19.0,38.0,5,2.0,61.0,3.0,3.0,,
2024-25,12436992,6,31,Crystal_Palace,Away,870360,247348.0,Daniel Muñoz,daniel-munoz,M,False,,,1.0,22.0,21.0,43.0,2.0,4.0,4.0,,,,1.0,,,4.0,7.0,,,0.0722717,0.179,0.0088,1.0,0.0,,,,,,1.0,,90.0,2.0,,,,,,,,13.0,,7.5,,,,3.0,1.0,1.0,,3.0,,33.0,21.0,53.0,2,1.0,73.0,1.0,1.0,1.0,1.0
2024-25,12436992,6,31,Crystal_Palace,Away,877994,209036.0,Marc Guéhi,marc-guehi,D,False,,,9.0,33.0,44.0,77.0,5.0,6.0,6.0,,,,,,,5.0,10.0,,,0.10151,0.1758,0.6682,,0.0,1.0,,,,1.0,2.0,,90.0,1.0,2.0,,,,,,,7.0,,8.7,,,,10.0,1.0,,,11.0,,37.0,47.0,84.0,1,2.0,104.0,,1.0,1.0,1.0
2024-25,12436992,6,31,Crystal_Palace,Away,879674,437499.0,Maxence Lacroix,maxence-lacroix,D,False,,,4.0,20.0,33.0,53.0,3.0,2.0,5.0,1.0,,,1.0,,,4.0,7.0,,,0.154341,0.1553,,,1.0,,,,,3.0,1.0,1.0,90.0,,,,,,,,,20.0,,7.6,,,1.0,5.0,1.0,1.0,,12.0,,33.0,38.0,70.0,1,3.0,88.0,2.0,1.0,1.0,2.0
2024-25,12436992,6,31,Crystal_Palace,Away,988275,244723.0,Tyrick Mitchell,tyrick-mitchell,M,False,,,3.0,12.0,18.0,30.0,,,4.0,,,,,,1.0,1.0,10.0,,,0.00560969,,,1.0,0.0,,,,,,,,90.0,,,,,,,,,20.0,,7.4,,,,1.0,,3.0,,6.0,,19.0,24.0,40.0,0,9.0,71.0,1.0,1.0,,8.0
2024-25,12436992,6,31,Crystal_Palace,Away,1109771,496221.0,Adam Wharton,adam-wharton,M,False,3.0,,4.0,40.0,23.0,60.0,1.0,1.0,7.0,,,1.0,1.0,,2.0,4.0,5.0,,,0.223045,0.0329,0.0217,,0.0,,,,,1.0,3.0,,88.0,1.0,,,,,,,,14.0,,7.5,,,,2.0,1.0,5.0,,6.0,,50.0,24.0,69.0,2,2.0,87.0,1.0,1.0,1.0,1.0
2024-25,12436992,6,31,Crystal_Palace,Away,1149851,574398.0,Franco Umeh,franco-umeh,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436992,6,31,Crystal_Palace,Away,1799984,,Asher Agbinone,asher-agbinone,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437015,7,31,Crystal_Palace,Home,39183,55494.0,Joel Ward,joel-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437015,7,31,Crystal_Palace,Home,43215,57328.0,Nathaniel Clyne,nathaniel-clyne,D,True,,,1.0,5.0,3.0,8.0,1.0,,,,,,,,,1.0,2.0,,,0.00182537,0.0097,,,0.0,,,,,,,,73.0,,,,,,,,,13.0,,6.8,,,1.0,2.0,,1.0,,2.0,,13.0,6.0,18.0,1,2.0,29.0,2.0,,,2.0
2024-25,12437015,7,31,Crystal_Palace,Home,148710,86417.0,Jeffrey Schlupp,jeffrey-schlupp,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437015,7,31,Crystal_Palace,Home,193554,108413.0,Will Hughes,will-hughes,M,True,,,,6.0,4.0,10.0,2.0,1.0,2.0,,,,1.0,,,7.0,3.0,,,0.00860376,0.0161,,2.0,0.0,,,,,,,,30.0,,,,,,,,,9.0,,6.3,,,1.0,,2.0,,,,,10.0,6.0,16.0,1,1.0,22.0,1.0,1.0,,1.0
2024-25,12437015,7,31,Crystal_Palace,Home,355796,152551.0,Jefferson Lerma,jefferson-lerma,M,False,,,2.0,12.0,11.0,23.0,4.0,,10.0,,,,1.0,,2.0,10.0,3.0,,,0.0189128,0.0189,,2.0,0.0,,,,,1.0,,,90.0,,,,,,,,,9.0,,6.5,,,1.0,2.0,1.0,,,4.0,,15.0,12.0,27.0,1,,44.0,,3.0,,
2024-25,12437015,7,31,Crystal_Palace,Home,788134,172649.0,Dean Henderson,dean-henderson,G,False,,1.0,2.0,,10.0,10.0,,,9.0,,,,,,,,,,,3.702e-05,,,,0.0,,-0.4771,,,,,,90.0,,,,,,,,,18.0,,6.7,1.0,3.0,,2.0,,,1.0,19.0,,16.0,12.0,28.0,0,,38.0,,,,
2024-25,12437015,7,31,Crystal_Palace,Home,794338,209400.0,Daichi Kamada,daichi-kamada,M,True,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,5.3e-07,,,,0.0,,,,,,,,9.0,,,,,,,,,3.0,,6.4,,,,1.0,,,,2.0,,2.0,2.0,4.0,0,,5.0,,,,
2024-25,12437015,7,31,Crystal_Palace,Home,826134,180736.0,Trevoh Chalobah,trevoh-chalobah,D,False,,,2.0,12.0,11.0,23.0,,,6.0,,1.0,,,,,2.0,2.0,,,0.00665338,0.2134,0.4981,2.0,0.0,,,,,2.0,,,88.0,1.0,,,,,,,,2.0,,6.7,,,1.0,1.0,,,,3.0,,13.0,12.0,25.0,2,1.0,36.0,,1.0,,
2024-25,12437015,7,31,Crystal_Palace,Home,833943,224068.0,Matt Turner,matt-turner,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437015,7,31,Crystal_Palace,Home,845286,232185.0,Ismaïla Sarr,ismaila-sarr,F,False,,,,3.0,5.0,8.0,4.0,1.0,6.0,,,,3.0,,1.0,8.0,3.0,,,0.0014718,0.0761,0.337,,0.0,,,,,1.0,,,90.0,1.0,,,,,,,,14.0,,6.5,,,,,,2.0,,1.0,,8.0,8.0,14.0,1,,31.0,2.0,2.0,,
2024-25,12437015,7,31,Crystal_Palace,Home,848276,231747.0,Jean-Philippe Mateta,jean-philippe-mateta,F,True,,,,5.0,,5.0,3.0,,,1.0,,,,,1.0,4.0,1.0,,,0.0706453,,,,0.0,,,,,,3.0,,30.0,,,,,,,,,3.0,,6.9,,,,,,,,,,6.0,,6.0,0,,10.0,1.0,1.0,,
2024-25,12437015,7,31,Crystal_Palace,Home,858194,205533.0,Eddie Nketiah,eddie-nketiah,F,False,,,1.0,7.0,3.0,10.0,3.0,,1.0,,,,1.0,,,4.0,3.0,,,0.0105776,0.0717,0.0321,,0.0,,,,,,,,90.0,1.0,,,,,,,,5.0,,6.9,,,,2.0,,,,2.0,1.0,11.0,3.0,14.0,1,,25.0,1.0,3.0,,
2024-25,12437015,7,31,Crystal_Palace,Home,864921,232413.0,Eberechi Eze,eberechi-eze,M,False,1.0,,1.0,16.0,5.0,20.0,3.0,,5.0,1.0,1.0,,,,1.0,8.0,1.0,,,0.196447,0.239,0.2941,,0.0,,,,,,2.0,,90.0,2.0,,,,,,,,15.0,,6.5,,,,,5.0,4.0,,3.0,,24.0,5.0,25.0,2,,40.0,1.0,,1.0,
2024-25,12437015,7,31,Crystal_Palace,Home,870360,247348.0,Daniel Muñoz,daniel-munoz,M,False,,,,,,,,,,,,,,,,,2.0,,,,,,,0.0,,,,,,,,17.0,,,,,,,,,2.0,,6.7,,,,1.0,1.0,,,,,1.0,1.0,2.0,0,1.0,6.0,,,1.0,1.0
2024-25,12437015,7,31,Crystal_Palace,Home,877994,209036.0,Marc Guéhi,marc-guehi,D,False,,,5.0,12.0,26.0,38.0,1.0,2.0,4.0,,,,,,,1.0,6.0,,,0.0080124,,,,0.0,,,,,,,,90.0,,2.0,,,,,,,12.0,,7.1,,,,6.0,,,,11.0,,15.0,34.0,49.0,0,,63.0,1.0,4.0,,
2024-25,12437015,7,31,Crystal_Palace,Home,879674,437499.0,Maxence Lacroix,maxence-lacroix,D,False,,,3.0,6.0,18.0,24.0,2.0,3.0,4.0,,,,1.0,,,4.0,5.0,,,0.188261,,,1.0,0.0,,,,,1.0,1.0,,90.0,,2.0,,,,,,,12.0,,7.2,,,,4.0,2.0,,,5.0,,14.0,20.0,34.0,0,,48.0,2.0,,2.0,
2024-25,12437015,7,31,Crystal_Palace,Home,988275,244723.0,Tyrick Mitchell,tyrick-mitchell,M,False,,,1.0,8.0,4.0,12.0,,,3.0,,,,,,,,2.0,,,0.00298776,,,,0.0,,,,,,,,60.0,,1.0,,,,,,,7.0,,6.9,,,,3.0,,2.0,,2.0,,14.0,4.0,16.0,0,2.0,27.0,,,,2.0
2024-25,12437015,7,31,Crystal_Palace,Home,1109771,496221.0,Adam Wharton,adam-wharton,M,False,,,2.0,6.0,11.0,17.0,4.0,,5.0,,,,,,1.0,5.0,1.0,,,0.0231479,,,,0.0,,,,,,,,60.0,,,,,,,,,6.0,,6.4,,,,1.0,,,,4.0,,9.0,13.0,22.0,0,1.0,25.0,,,,
2024-25,12437015,7,31,Crystal_Palace,Home,1149851,574398.0,Franco Umeh,franco-umeh,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437015,7,31,Crystal_Palace,Home,1465401,590012.0,Caleb Kporha,caleb-kporha,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437036,8,31,Crystal_Palace,Away,39183,55494.0,Joel Ward,joel-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437036,8,31,Crystal_Palace,Away,43215,57328.0,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437036,8,31,Crystal_Palace,Away,148710,86417.0,Jeffrey Schlupp,jeffrey-schlupp,M,True,,,1.0,8.0,1.0,9.0,,1.0,,,,,,,,,3.0,,,0.00864074,0.038,0.113,,0.0,,,,,,,,16.0,1.0,,,,,,,,3.0,,7.1,,,,,,,,1.0,,10.0,1.0,11.0,1,2.0,19.0,1.0,,,
2024-25,12437036,8,31,Crystal_Palace,Away,193554,108413.0,Will Hughes,will-hughes,M,False,,,1.0,18.0,4.0,22.0,,,5.0,,,1.0,4.0,,,6.0,5.0,,,0.0567499,0.1048,,2.0,0.0,,,,,1.0,4.0,,74.0,,2.0,,,,,,,10.0,,7.3,,,,,,2.0,,3.0,,24.0,6.0,28.0,1,3.0,45.0,2.0,2.0,,2.0
2024-25,12437036,8,31,Crystal_Palace,Away,355796,152551.0,Jefferson Lerma,jefferson-lerma,M,False,,,3.0,23.0,22.0,45.0,4.0,3.0,9.0,,,1.0,1.0,,,6.0,3.0,,,0.00760677,0.0161,,2.0,0.0,,,,,1.0,1.0,,90.0,,3.0,,,,,,,13.0,,6.9,,,,2.0,,,,6.0,,32.0,24.0,56.0,1,,68.0,,,,
2024-25,12437036,8,31,Crystal_Palace,Away,581610,169593.0,Remi Matthews,remi-matthews,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437036,8,31,Crystal_Palace,Away,788134,172649.0,Dean Henderson,dean-henderson,G,False,,,1.0,1.0,18.0,19.0,,,5.0,,,,,,,,,,,0.00026781,,,,0.0,,0.8151,1.0,,,,,90.0,,,,,,,,,2.0,1.0,6.9,3.0,5.0,,1.0,,,,3.0,,3.0,18.0,21.0,0,,29.0,,,,
2024-25,12437036,8,31,Crystal_Palace,Away,794338,209400.0,Daichi Kamada,daichi-kamada,M,False,,,1.0,21.0,7.0,28.0,,,4.0,,,,,,1.0,2.0,4.0,,,0.0310902,0.1776,0.1641,1.0,0.0,,,,,,2.0,,88.0,1.0,,,,,,,,7.0,,7.3,,,1.0,,,,,1.0,1.0,24.0,9.0,33.0,2,3.0,43.0,1.0,1.0,,1.0
2024-25,12437036,8,31,Crystal_Palace,Away,826134,180736.0,Trevoh Chalobah,trevoh-chalobah,D,False,1.0,,,14.0,24.0,37.0,2.0,4.0,3.0,,,1.0,2.0,,,6.0,7.0,1.0,,0.048786,0.105,,1.0,0.0,,,,,,1.0,,90.0,,3.0,,,,,,,7.0,,7.3,,,1.0,6.0,1.0,2.0,,3.0,,18.0,26.0,42.0,2,2.0,62.0,,1.0,,2.0
2024-25,12437036,8,31,Crystal_Palace,Away,845286,232185.0,Ismaïla Sarr,ismaila-sarr,F,True,,,,2.0,2.0,4.0,,,1.0,,,,,,,,,,,0.00049906,,,,0.0,,,,,,,,16.0,,,,,,,,,2.0,,6.6,,,,,,,,,,4.0,2.0,6.0,0,,6.0,,,,
2024-25,12437036,8,31,Crystal_Palace,Away,848276,231747.0,Jean-Philippe Mateta,jean-philippe-mateta,F,True,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,2.0,1.0,,,3.72e-06,0.055,0.1523,,0.0,,,,,,,,24.0,1.0,,,,,,,,1.0,,6.8,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,2,,7.0,,,,
