season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768183,21,31,Crystal_Palace,Away,631,11554.0,Julián Speroni,julian-speroni,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768183,21,31,Crystal_Palace,Away,3233,15675.0,Marouane Chamakh,marouane-chamakh,F,True,,,,1.0,,1.0,3.0,,,,,,1.0,,,1.0,6.0,2.0,,,1.0,,,,,,,,28.0,,,,,,,,6.4,,,,,,,,,2.0,2.0,1.0,3.0,0,,6.0,,2.0,
2015-16,6768183,21,31,Crystal_Palace,Away,3574,27341.0,Yohan Cabaye,yohan-cabaye,M,False,,,3.0,18.0,16.0,34.0,,1.0,1.0,,,1.0,1.0,,,1.0,2.0,4.0,,,,,,,,2.0,1.0,,90.0,1.0,,,,,,,7.1,,,,,,1.0,,4.0,,28.0,17.0,44.0,2,1.0,60.0,1.0,2.0,
2015-16,6768183,21,31,Crystal_Palace,Away,9921,18805.0,Joe Ledley,joe-ledley,M,False,,,2.0,6.0,11.0,17.0,,,2.0,,,,,,,,,1.0,,,,,,,,4.0,,,45.0,,2.0,,,,,,6.9,,,,2.0,,,,3.0,,8.0,12.0,20.0,0,1.0,32.0,2.0,,
2015-16,6768183,21,31,Crystal_Palace,Away,10038,7906.0,Damien Delaney,damien-delaney,D,False,,,4.0,8.0,28.0,36.0,2.0,3.0,9.0,,,,,,,,2.0,4.0,,1.0,,,,,,2.0,,,90.0,,1.0,,,,,,6.6,,,1.0,3.0,,,,12.0,,18.0,31.0,49.0,1,,61.0,1.0,1.0,
2015-16,6768183,21,31,Crystal_Palace,Away,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,False,,,7.0,5.0,7.0,12.0,,,6.0,,,,,,,,,,1.0,,,,,2.0,,,,,90.0,,,1.0,,,,,6.1,2.0,3.0,,,,,,20.0,,18.0,7.0,25.0,0,,34.0,,,
2015-16,6768183,21,31,Crystal_Palace,Away,19593,19197.0,Jason Puncheon,jason-puncheon,M,False,1.0,,2.0,20.0,21.0,40.0,,1.0,8.0,1.0,,,2.0,,,3.0,6.0,7.0,,,,,,,,,1.0,,90.0,,,,,,,,6.8,,,,1.0,2.0,2.0,,4.0,,34.0,24.0,56.0,0,3.0,71.0,1.0,2.0,1.0
2015-16,6768183,21,31,Crystal_Palace,Away,20278,19188.0,Scott Dann,scott-dann,D,False,,,8.0,13.0,19.0,32.0,3.0,5.0,5.0,,,,,,,,3.0,6.0,,,,,,,,4.0,,,90.0,,3.0,,,,,,7.2,,,1.0,4.0,,,,13.0,,22.0,20.0,42.0,1,1.0,60.0,2.0,,
2015-16,6768183,21,31,Crystal_Palace,Away,24685,59115.0,Mile Jedinak,mile-jedinak,D,True,1.0,,,6.0,3.0,8.0,3.0,,2.0,,,,1.0,,,,4.0,1.0,,,,,,,,1.0,1.0,,12.0,,,,,,,,6.6,,,,,,1.0,,,,7.0,4.0,10.0,0,,13.0,,1.0,
2015-16,6768183,21,31,Crystal_Palace,Away,27771,28541.0,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768183,21,31,Crystal_Palace,Away,38130,49438.0,Jordon Mutch,jordon-mutch,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768183,21,31,Crystal_Palace,Away,39183,55494.0,Joel Ward,joel-ward,D,False,1.0,,2.0,15.0,17.0,31.0,1.0,3.0,7.0,,,,1.0,,,1.0,6.0,10.0,,,3.0,,,,,3.0,,,90.0,,,,,,,,7.0,,,1.0,1.0,3.0,1.0,,6.0,,25.0,21.0,45.0,1,2.0,76.0,1.0,3.0,3.0
2015-16,6768183,21,31,Crystal_Palace,Away,39282,50471.0,James McArthur,james-mcarthur,M,False,,,2.0,14.0,17.0,31.0,,1.0,5.0,,,,1.0,,,1.0,4.0,2.0,,1.0,3.0,,,,,8.0,,,78.0,,,,,,,,6.8,,,,2.0,,,,3.0,,18.0,19.0,37.0,0,,49.0,,1.0,
2015-16,6768183,21,31,Crystal_Palace,Away,39472,58786.0,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768183,21,31,Crystal_Palace,Away,50485,59125.0,Connor Wickham,connor-wickham,F,True,,,1.0,4.0,1.0,5.0,5.0,4.0,1.0,,,,1.0,,,4.0,10.0,4.0,,,,,,,,,,,45.0,,1.0,,,,,,6.4,,,2.0,,,,,2.0,,11.0,1.0,12.0,2,,19.0,,,
2015-16,6768183,21,31,Crystal_Palace,Away,51455,44343.0,Bakary Sako,bakary-sako,F,False,,,,10.0,6.0,16.0,3.0,1.0,3.0,,,,,,,5.0,8.0,3.0,,,,,,,,,,,62.0,,,,,,,,6.4,,,1.0,1.0,,,,1.0,3.0,13.0,6.0,19.0,1,1.0,32.0,3.0,1.0,
2015-16,6768183,21,31,Crystal_Palace,Away,84686,79228.0,Pape Souaré,pape-souare,M,False,,,5.0,14.0,17.0,31.0,,2.0,9.0,,,,1.0,,,,1.0,3.0,,,,,,,,3.0,1.0,,90.0,,,,,,,,6.9,,,,4.0,1.0,1.0,,14.0,,22.0,20.0,41.0,0,,70.0,,,1.0
2015-16,6768183,21,31,Crystal_Palace,Away,111850,82403.0,Wilfried Zaha,wilfried-zaha,M,False,,,,12.0,7.0,19.0,,,2.0,,1.0,,1.0,,,4.0,11.0,5.0,,,2.0,,,,1.0,,1.0,,90.0,,,,,,,,5.7,,,1.0,,6.0,1.0,,1.0,,16.0,9.0,24.0,1,1.0,56.0,8.0,2.0,2.0
2015-16,6768213,22,31,Crystal_Palace,Away,631,11554.0,Julián Speroni,julian-speroni,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768213,22,31,Crystal_Palace,Away,3233,15675.0,Marouane Chamakh,marouane-chamakh,F,True,,,,3.0,4.0,7.0,,,2.0,,,,,,,,,3.0,,,1.0,,,,,,,,24.0,,1.0,,,,,,6.6,,,,,,,,,,4.0,4.0,8.0,0,2.0,12.0,,1.0,
2015-16,6768213,22,31,Crystal_Palace,Away,3574,27341.0,Yohan Cabaye,yohan-cabaye,M,False,2.0,,,19.0,22.0,39.0,2.0,,5.0,,,,3.0,,,1.0,8.0,10.0,,,2.0,,,,,4.0,,,90.0,1.0,,,,,,,7.3,,,1.0,,,4.0,,1.0,,28.0,24.0,48.0,2,8.0,72.0,,2.0,
2015-16,6768213,22,31,Crystal_Palace,Away,9921,18805.0,Joe Ledley,joe-ledley,M,False,,,2.0,28.0,27.0,55.0,1.0,3.0,4.0,,,1.0,1.0,,,,3.0,5.0,,,1.0,,,,,8.0,,,90.0,,,,,,,,7.0,,,,1.0,,1.0,,3.0,,36.0,28.0,63.0,1,2.0,79.0,1.0,,
2015-16,6768213,22,31,Crystal_Palace,Away,10038,7906.0,Damien Delaney,damien-delaney,D,False,,,3.0,8.0,21.0,29.0,2.0,3.0,2.0,,1.0,,,,,,2.0,4.0,,,,,,,,2.0,,,90.0,1.0,3.0,,,,,,6.2,,,1.0,1.0,,,,11.0,,17.0,26.0,43.0,2,1.0,53.0,,,
2015-16,6768213,22,31,Crystal_Palace,Away,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,False,,,7.0,7.0,2.0,9.0,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,90.0,,,,,,,,5.0,,,,,,,,13.0,,13.0,2.0,15.0,0,,16.0,,,
2015-16,6768213,22,31,Crystal_Palace,Away,19593,19197.0,Jason Puncheon,jason-puncheon,M,False,2.0,,,26.0,16.0,40.0,2.0,,8.0,,,,,,,3.0,10.0,5.0,,,2.0,,,,,1.0,2.0,,90.0,,,,,,,,6.1,,,,,4.0,6.0,,4.0,,36.0,20.0,50.0,0,3.0,73.0,2.0,1.0,1.0
2015-16,6768213,22,31,Crystal_Palace,Away,20278,19188.0,Scott Dann,scott-dann,D,False,,,4.0,8.0,17.0,25.0,,5.0,,,,,,,,,,8.0,,,,,,,,,1.0,,90.0,1.0,2.0,,,,,,6.8,,,1.0,3.0,1.0,,,6.0,1.0,12.0,21.0,33.0,2,2.0,44.0,,1.0,1.0
2015-16,6768213,22,31,Crystal_Palace,Away,24685,59115.0,Mile Jedinak,mile-jedinak,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768213,22,31,Crystal_Palace,Away,27771,28541.0,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768213,22,31,Crystal_Palace,Away,38130,49438.0,Jordon Mutch,jordon-mutch,M,True,,,,3.0,1.0,4.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,10.0,,,,,,,,6.5,,,,,,1.0,,1.0,,4.0,2.0,5.0,0,1.0,7.0,,,
2015-16,6768213,22,31,Crystal_Palace,Away,38639,75773.0,Chung-yong Lee,chung-yong-lee,M,True,,,,,2.0,2.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,5.0,,,,,,,,6.7,,,,,1.0,,,,,1.0,3.0,4.0,0,,6.0,,,1.0
2015-16,6768213,22,31,Crystal_Palace,Away,39183,55494.0,Joel Ward,joel-ward,D,False,,,2.0,15.0,11.0,26.0,,1.0,3.0,,,,1.0,,,1.0,4.0,3.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,5.9,,,1.0,4.0,2.0,2.0,,7.0,,30.0,12.0,40.0,1,2.0,72.0,1.0,,
2015-16,6768213,22,31,Crystal_Palace,Away,39282,50471.0,James McArthur,james-mcarthur,M,False,,,2.0,22.0,13.0,35.0,4.0,2.0,7.0,,,,2.0,,,1.0,10.0,5.0,,,1.0,,,,,1.0,2.0,,80.0,,,,,,,,6.3,,,,,4.0,,,2.0,,24.0,15.0,39.0,0,1.0,51.0,1.0,,2.0
2015-16,6768213,22,31,Crystal_Palace,Away,39472,58786.0,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768213,22,31,Crystal_Palace,Away,50485,59125.0,Connor Wickham,connor-wickham,F,False,1.0,,2.0,9.0,4.0,12.0,3.0,2.0,,1.0,,,3.0,,,2.0,12.0,5.0,,,3.0,,,,,,2.0,,66.0,,,,,,,,6.8,,,1.0,,2.0,1.0,,2.0,,13.0,4.0,16.0,1,,26.0,,2.0,1.0
2015-16,6768213,22,31,Crystal_Palace,Away,84686,79228.0,Pape Souaré,pape-souare,M,False,,,2.0,16.0,16.0,32.0,,,5.0,,,,,,,,,,,,,,,,,2.0,,,90.0,,,,,,,,6.0,,,,1.0,,6.0,,6.0,,32.0,19.0,45.0,0,,65.0,,,
2015-16,6768213,22,31,Crystal_Palace,Away,111850,82403.0,Wilfried Zaha,wilfried-zaha,M,False,,,,10.0,5.0,15.0,2.0,,8.0,,,,1.0,,,5.0,10.0,10.0,,,1.0,,,,,2.0,1.0,,85.0,,,,,,,,6.3,,,,,7.0,4.0,,,,16.0,5.0,17.0,0,2.0,44.0,2.0,2.0,6.0
2015-16,6768211,23,31,Crystal_Palace,Home,631,11554.0,Julián Speroni,julian-speroni,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768211,23,31,Crystal_Palace,Home,3233,15675.0,Marouane Chamakh,marouane-chamakh,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768211,23,31,Crystal_Palace,Home,3574,27341.0,Yohan Cabaye,yohan-cabaye,M,False,,,1.0,5.0,7.0,12.0,1.0,1.0,4.0,,,1.0,3.0,,,2.0,8.0,8.0,,,1.0,,,,,3.0,1.0,,85.0,,,,,,,,6.6,,,,,2.0,5.0,,2.0,,15.0,8.0,18.0,1,5.0,41.0,1.0,1.0,1.0
2015-16,6768211,23,31,Crystal_Palace,Home,9921,18805.0,Joe Ledley,joe-ledley,M,False,,,,6.0,10.0,16.0,1.0,1.0,2.0,,,1.0,3.0,,,,6.0,4.0,,,2.0,,,,,3.0,,,90.0,,,,,,,,6.6,,,,1.0,1.0,,,1.0,,13.0,10.0,23.0,1,2.0,38.0,2.0,,1.0
2015-16,6768211,23,31,Crystal_Palace,Home,10038,7906.0,Damien Delaney,damien-delaney,D,False,1.0,,2.0,4.0,10.0,13.0,4.0,1.0,4.0,1.0,,1.0,1.0,,,,5.0,1.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,6.5,,,,6.0,,2.0,,4.0,,8.0,11.0,17.0,1,,27.0,,,
2015-16,6768211,23,31,Crystal_Palace,Home,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,False,,,12.0,10.0,2.0,12.0,,,8.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,6.9,5.0,8.0,,1.0,,,,24.0,,21.0,3.0,24.0,0,,36.0,,,
2015-16,6768211,23,31,Crystal_Palace,Home,19593,19197.0,Jason Puncheon,jason-puncheon,M,False,2.0,,,18.0,8.0,24.0,2.0,,11.0,,,,1.0,,,2.0,6.0,3.0,,,2.0,,,,,3.0,3.0,,90.0,,,,,,,,6.8,,,1.0,,,5.0,,4.0,,26.0,10.0,31.0,1,2.0,52.0,2.0,1.0,
2015-16,6768211,23,31,Crystal_Palace,Home,20278,19188.0,Scott Dann,scott-dann,D,False,,,3.0,3.0,11.0,14.0,2.0,2.0,6.0,,,,1.0,,,,3.0,6.0,,,,,,,1.0,3.0,,,90.0,,3.0,,,,,,6.7,,,1.0,5.0,2.0,,,9.0,,8.0,16.0,24.0,1,1.0,40.0,,1.0,2.0
2015-16,6768211,23,31,Crystal_Palace,Home,24685,59115.0,Mile Jedinak,mile-jedinak,D,True,,,,1.0,4.0,5.0,,1.0,1.0,,,1.0,2.0,,,,2.0,4.0,,,,,,,1.0,1.0,,,11.0,,1.0,,,,,,6.8,,,,,,,,2.0,,5.0,4.0,9.0,1,3.0,15.0,,,
2015-16,6768211,23,31,Crystal_Palace,Home,27771,28541.0,Fraizer Campbell,fraizer-campbell,F,True,,,,3.0,,3.0,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,5.0,1.0,,,,,,,6.2,,,,,,,,,,3.0,,3.0,1,,4.0,,,
2015-16,6768211,23,31,Crystal_Palace,Home,38130,49438.0,Jordon Mutch,jordon-mutch,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768211,23,31,Crystal_Palace,Home,38639,75773.0,Chung-yong Lee,chung-yong-lee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768211,23,31,Crystal_Palace,Home,39183,55494.0,Joel Ward,joel-ward,D,False,,,5.0,17.0,7.0,24.0,3.0,1.0,2.0,,,,1.0,,,1.0,5.0,6.0,,,,,,,,2.0,,,90.0,,,,,,,,6.6,,,,4.0,1.0,2.0,,11.0,,25.0,10.0,33.0,0,4.0,59.0,1.0,,1.0
2015-16,6768211,23,31,Crystal_Palace,Home,39282,50471.0,James McArthur,james-mcarthur,M,False,,,2.0,8.0,9.0,17.0,2.0,1.0,4.0,,,,1.0,,,,4.0,3.0,,,1.0,,,,,1.0,,,79.0,,,,,,,,6.7,,,,,,2.0,,3.0,,14.0,10.0,22.0,0,1.0,30.0,1.0,1.0,
2015-16,6768211,23,31,Crystal_Palace,Home,39472,58786.0,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768211,23,31,Crystal_Palace,Home,50485,59125.0,Connor Wickham,connor-wickham,F,False,,,3.0,12.0,9.0,21.0,4.0,7.0,4.0,,,1.0,1.0,,,3.0,11.0,9.0,,,3.0,,,,,2.0,,,90.0,,,,,,,,7.0,,,,5.0,,,,3.0,,22.0,10.0,32.0,1,1.0,57.0,4.0,1.0,
2015-16,6768211,23,31,Crystal_Palace,Home,84686,79228.0,Pape Souaré,pape-souare,M,False,,,3.0,13.0,4.0,17.0,,,8.0,,,,1.0,,,1.0,3.0,2.0,,,,,,,,5.0,,,90.0,1.0,3.0,,,,,,6.1,,,,,1.0,3.0,,17.0,,27.0,11.0,35.0,1,1.0,64.0,,1.0,
2015-16,6768211,23,31,Crystal_Palace,Home,111850,82403.0,Wilfried Zaha,wilfried-zaha,M,False,2.0,,2.0,9.0,8.0,15.0,,,9.0,,,,,,,2.0,7.0,10.0,,,1.0,,,,,3.0,1.0,,90.0,1.0,,,,,,,6.9,,,1.0,2.0,6.0,5.0,,4.0,,13.0,11.0,19.0,2,2.0,53.0,3.0,6.0,2.0
2015-16,6768219,24,31,Crystal_Palace,Home,631,11554.0,Julián Speroni,julian-speroni,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768219,24,31,Crystal_Palace,Home,3094,17500.0,Emmanuel Adebayor,emmanuel-adebayor,F,True,,,,8.0,,8.0,1.0,2.0,,,,1.0,,,,,1.0,3.0,,,,,,,,,,,32.0,,,,,,,,6.9,,,1.0,,1.0,,,,1.0,10.0,,10.0,2,,16.0,1.0,,1.0
2015-16,6768219,24,31,Crystal_Palace,Home,3233,15675.0,Marouane Chamakh,marouane-chamakh,F,True,,,,5.0,1.0,6.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,22.0,1.0,,,,,,,6.5,,,,1.0,,,,,1.0,7.0,1.0,8.0,1,1.0,12.0,,,
2015-16,6768219,24,31,Crystal_Palace,Home,6381,15284.0,Brede Hangeland,brede-hangeland,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768219,24,31,Crystal_Palace,Home,10038,7906.0,Damien Delaney,damien-delaney,D,False,,,11.0,18.0,13.0,31.0,,4.0,7.0,,,,,,,,,6.0,,,,,,,,4.0,,,90.0,,,,,,,,7.1,,,,5.0,,1.0,,21.0,,30.0,13.0,42.0,0,1.0,57.0,,1.0,
2015-16,6768219,24,31,Crystal_Palace,Home,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,False,,,5.0,3.0,6.0,9.0,,,10.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,6.3,1.0,2.0,,,,,,20.0,,18.0,6.0,24.0,0,,29.0,,,
2015-16,6768219,24,31,Crystal_Palace,Home,19593,19197.0,Jason Puncheon,jason-puncheon,M,False,1.0,,1.0,27.0,7.0,33.0,2.0,,5.0,,,3.0,1.0,,,,6.0,2.0,,,2.0,,,,,1.0,2.0,,90.0,1.0,,,,,,,7.0,,,,1.0,2.0,5.0,,2.0,,36.0,8.0,39.0,4,,61.0,3.0,1.0,1.0
2015-16,6768219,24,31,Crystal_Palace,Home,20278,19188.0,Scott Dann,scott-dann,D,False,,,2.0,7.0,10.0,17.0,2.0,6.0,3.0,,,,1.0,,,,4.0,6.0,,,1.0,,1.0,,,1.0,,,90.0,1.0,1.0,,,,,,6.9,,,,4.0,,,,6.0,,14.0,12.0,26.0,1,,34.0,,,
2015-16,6768219,24,31,Crystal_Palace,Home,24685,59115.0,Mile Jedinak,mile-jedinak,D,False,,,3.0,22.0,11.0,33.0,2.0,5.0,5.0,1.0,,,1.0,,,,6.0,7.0,,,3.0,,,,,2.0,1.0,,90.0,,,,,,,,6.9,,,1.0,3.0,1.0,1.0,,8.0,,34.0,13.0,46.0,1,1.0,62.0,,,1.0
2015-16,6768219,24,31,Crystal_Palace,Home,27771,28541.0,Fraizer Campbell,fraizer-campbell,F,False,,,1.0,5.0,4.0,9.0,,,,,,,,,,1.0,2.0,2.0,,,,,,,,1.0,,,58.0,,,,,,,,6.5,,,,,2.0,1.0,,1.0,1.0,8.0,4.0,11.0,0,,19.0,1.0,1.0,1.0
2015-16,6768219,24,31,Crystal_Palace,Home,38130,49438.0,Jordon Mutch,jordon-mutch,M,True,,,2.0,15.0,4.0,19.0,,,2.0,,,,,,,,,2.0,,,,,,,,,,,45.0,,,,,,,,6.7,,,,2.0,1.0,2.0,,2.0,,20.0,4.0,22.0,0,,29.0,,1.0,1.0
2015-16,6768219,24,31,Crystal_Palace,Home,38639,75773.0,Chung-yong Lee,chung-yong-lee,M,False,1.0,,3.0,21.0,6.0,26.0,1.0,,6.0,,,1.0,,,,1.0,3.0,5.0,,,1.0,,,,,1.0,1.0,,68.0,,,,,,,,7.2,,,1.0,1.0,1.0,5.0,,4.0,,29.0,8.0,32.0,2,3.0,52.0,2.0,1.0,1.0
2015-16,6768219,24,31,Crystal_Palace,Home,39183,55494.0,Joel Ward,joel-ward,D,False,1.0,,3.0,24.0,6.0,29.0,1.0,2.0,6.0,,,,,,,1.0,4.0,7.0,,,1.0,,,,,2.0,3.0,,90.0,,,,,,,,6.9,,,,2.0,2.0,6.0,,13.0,,43.0,8.0,45.0,0,4.0,76.0,1.0,,1.0
2015-16,6768219,24,31,Crystal_Palace,Home,39282,50471.0,James McArthur,james-mcarthur,M,False,,,3.0,10.0,17.0,27.0,1.0,1.0,5.0,,,,,,,1.0,3.0,3.0,,,1.0,,,,,2.0,,,45.0,,1.0,,,,,,6.8,,,1.0,,,,,4.0,,11.0,18.0,29.0,1,1.0,38.0,,1.0,
2015-16,6768219,24,31,Crystal_Palace,Home,39472,58786.0,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768219,24,31,Crystal_Palace,Home,84686,79228.0,Pape Souaré,pape-souare,M,False,1.0,,1.0,20.0,9.0,28.0,,1.0,2.0,,,,1.0,,,,7.0,2.0,,,1.0,,,,,5.0,1.0,,90.0,,,,,,,,6.2,,,1.0,2.0,5.0,2.0,,3.0,,23.0,9.0,30.0,1,,66.0,1.0,1.0,
2015-16,6768219,24,31,Crystal_Palace,Home,111850,82403.0,Wilfried Zaha,wilfried-zaha,M,False,2.0,,1.0,13.0,3.0,14.0,,,5.0,1.0,,,,,,1.0,5.0,11.0,,1.0,1.0,1.0,,,,,3.0,,90.0,,,,,,,,7.3,,,1.0,,8.0,6.0,,1.0,,22.0,4.0,20.0,1,,55.0,4.0,6.0,5.0
2015-16,6768219,24,31,Crystal_Palace,Home,307652,130103.0,Hiram Boateng,hiram-boateng,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768247,25,31,Crystal_Palace,Away,3094,17500.0,Emmanuel Adebayor,emmanuel-adebayor,F,False,,,1.0,14.0,1.0,15.0,8.0,3.0,1.0,,,1.0,,,,3.0,13.0,4.0,,,5.0,,,,,,1.0,,86.0,1.0,,,,,,,6.7,,,1.0,1.0,,,,1.0,,23.0,1.0,24.0,3,,38.0,4.0,1.0,
2015-16,6768247,25,31,Crystal_Palace,Away,3233,15675.0,Marouane Chamakh,marouane-chamakh,F,True,,,,10.0,7.0,17.0,3.0,2.0,1.0,,,,1.0,,,1.0,5.0,2.0,,,,,,,,1.0,1.0,,45.0,,,,,,,,6.6,,,,1.0,,,,,,14.0,7.0,21.0,0,,27.0,,,
2015-16,6768247,25,31,Crystal_Palace,Away,3574,27341.0,Yohan Cabaye,yohan-cabaye,M,False,2.0,,,12.0,19.0,29.0,,,8.0,,,1.0,1.0,,,4.0,6.0,5.0,,1.0,1.0,,,,,6.0,2.0,,72.0,,,,,,,,7.4,,,2.0,3.0,1.0,3.0,,2.0,,18.0,21.0,36.0,3,4.0,61.0,,,1.0
2015-16,6768247,25,31,Crystal_Palace,Away,6381,15284.0,Brede Hangeland,brede-hangeland,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768247,25,31,Crystal_Palace,Away,10038,7906.0,Damien Delaney,damien-delaney,D,False,,,2.0,3.0,15.0,18.0,2.0,5.0,5.0,1.0,,,,,,1.0,4.0,7.0,,,1.0,1.0,,,,5.0,1.0,,90.0,,2.0,,,,,,7.4,,,,8.0,,,,10.0,,7.0,21.0,28.0,0,1.0,48.0,1.0,1.0,
2015-16,6768247,25,31,Crystal_Palace,Away,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,False,,2.0,10.0,6.0,6.0,12.0,,,7.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,1.0,6.7,,2.0,,2.0,,,2.0,23.0,,17.0,8.0,25.0,0,,30.0,,,
2015-16,6768247,25,31,Crystal_Palace,Away,20278,19188.0,Scott Dann,scott-dann,D,False,,,2.0,4.0,13.0,17.0,1.0,6.0,2.0,,,,,,,1.0,2.0,8.0,,,,,1.0,,,1.0,,,90.0,1.0,1.0,,,,,,7.6,,,2.0,6.0,,,,7.0,,10.0,13.0,23.0,3,1.0,39.0,,1.0,
2015-16,6768247,25,31,Crystal_Palace,Away,24685,59115.0,Mile Jedinak,mile-jedinak,D,False,,,1.0,6.0,14.0,20.0,1.0,4.0,9.0,,,,,,,1.0,6.0,9.0,,,4.0,,,,,2.0,,,90.0,,1.0,,,,,,6.9,,,,7.0,,,,6.0,,14.0,20.0,34.0,0,4.0,54.0,,1.0,
2015-16,6768247,25,31,Crystal_Palace,Away,27771,28541.0,Fraizer Campbell,fraizer-campbell,F,True,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,4.0,,,,,,,,6.6,,,,,,,,,,1.0,2.0,3.0,0,1.0,5.0,1.0,,
2015-16,6768247,25,31,Crystal_Palace,Away,38130,49438.0,Jordon Mutch,jordon-mutch,M,False,,,2.0,18.0,11.0,29.0,1.0,1.0,3.0,,,1.0,2.0,,,1.0,4.0,7.0,,,,,,,,1.0,,,90.0,,,,,,,,7.0,,,,1.0,3.0,3.0,,4.0,,28.0,11.0,36.0,1,1.0,54.0,,2.0,3.0
2015-16,6768247,25,31,Crystal_Palace,Away,38639,75773.0,Chung-yong Lee,chung-yong-lee,M,False,1.0,,,6.0,4.0,9.0,1.0,1.0,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,45.0,,,,,,,,6.6,,,1.0,,,2.0,,,,8.0,4.0,10.0,1,1.0,16.0,,,
