season,matchId,gameweek,team_id,team,venue,playerId,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyMiss,possessionLostCtrl,punches,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,wasFouled,wonContest,wonTackle
2009-10,1062546,9,90,Burnley,Away,571,Robert Blake,robert-blake,Unknown,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062546,9,90,Burnley,Away,5446,Christian Kalvenes,christian-kalvenes,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062548,9,88,Hull_City,Away,9765,Jimmy Bullard,jimmy-bullard,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,32.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062549,9,30,Bolton_Wanderers,Away,546,Gavin McCann,gavin-mccann,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062551,9,110,Stoke_City,Home,10553,Steve Simonsen,steve-simonsen,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062553,9,111,Wigan_Athletic,Home,5430,Paul Scharner,paul-scharner,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,72.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062553,9,43,Manchester_City,Away,18683,Michael Johnson,michael-johnson,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062554,10,41,Birmingham_City,Home,1163,Lee Carsley,lee-carsley,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,6.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062556,10,90,Burnley,Home,571,Robert Blake,robert-blake,Unknown,False,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,67.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062556,10,111,Wigan_Athletic,Away,5430,Paul Scharner,paul-scharner,Unknown,False,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,78.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062560,10,43,Manchester_City,Home,18683,Michael Johnson,michael-johnson,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062561,10,110,Stoke_City,Away,10553,Steve Simonsen,steve-simonsen,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062565,11,41,Birmingham_City,Home,1163,Lee Carsley,lee-carsley,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062565,11,43,Manchester_City,Away,18683,Michael Johnson,michael-johnson,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062567,11,90,Burnley,Home,571,Robert Blake,robert-blake,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,72.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062571,11,111,Wigan_Athletic,Away,5430,Paul Scharner,paul-scharner,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,59.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062577,12,88,Hull_City,Home,9765,Jimmy Bullard,jimmy-bullard,Unknown,False,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062577,12,110,Stoke_City,Away,10553,Steve Simonsen,steve-simonsen,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062578,12,41,Birmingham_City,Away,1163,Lee Carsley,lee-carsley,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,75.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062579,12,90,Burnley,Away,571,Robert Blake,robert-blake,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,62.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062579,12,43,Manchester_City,Home,18683,Michael Johnson,michael-johnson,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062582,12,111,Wigan_Athletic,Home,5430,Paul Scharner,paul-scharner,Unknown,False,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062584,13,54,Fulham,Away,1147,Simon Davies,simon-davies,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062584,13,41,Birmingham_City,Home,1163,Lee Carsley,lee-carsley,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062585,13,30,Bolton_Wanderers,Home,546,Gavin McCann,gavin-mccann,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,69.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062586,13,90,Burnley,Home,571,Robert Blake,robert-blake,Unknown,False,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,81.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062588,13,88,Hull_City,Home,9765,Jimmy Bullard,jimmy-bullard,Unknown,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062589,13,43,Manchester_City,Away,18683,Michael Johnson,michael-johnson,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062591,13,110,Stoke_City,Home,10553,Steve Simonsen,steve-simonsen,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062593,13,111,Wigan_Athletic,Away,5430,Paul Scharner,paul-scharner,Unknown,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062596,14,110,Stoke_City,Away,10553,Steve Simonsen,steve-simonsen,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062598,14,30,Bolton_Wanderers,Away,546,Gavin McCann,gavin-mccann,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062598,14,54,Fulham,Home,1147,Simon Davies,simon-davies,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,22.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062599,14,88,Hull_City,Away,9765,Jimmy Bullard,jimmy-bullard,Unknown,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062599,14,43,Manchester_City,Home,18683,Michael Johnson,michael-johnson,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062601,14,90,Burnley,Away,571,Robert Blake,robert-blake,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,55.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062601,14,90,Burnley,Away,5446,Christian Kalvenes,christian-kalvenes,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,35.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062602,14,111,Wigan_Athletic,Home,5430,Paul Scharner,paul-scharner,Unknown,False,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062603,14,41,Birmingham_City,Away,1163,Lee Carsley,lee-carsley,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062604,15,110,Stoke_City,Away,10553,Steve Simonsen,steve-simonsen,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062605,15,88,Hull_City,Away,9765,Jimmy Bullard,jimmy-bullard,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,19.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062609,15,43,Manchester_City,Home,18683,Michael Johnson,michael-johnson,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062610,15,90,Burnley,Away,571,Robert Blake,robert-blake,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,68.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062612,15,41,Birmingham_City,Away,1163,Lee Carsley,lee-carsley,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062612,15,111,Wigan_Athletic,Home,5430,Paul Scharner,paul-scharner,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062613,15,30,Bolton_Wanderers,Away,546,Gavin McCann,gavin-mccann,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062614,16,41,Birmingham_City,Home,1163,Lee Carsley,lee-carsley,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062616,16,90,Burnley,Home,571,Robert Blake,robert-blake,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,56.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062616,16,90,Burnley,Home,5446,Christian Kalvenes,christian-kalvenes,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062621,16,111,Wigan_Athletic,Away,5430,Paul Scharner,paul-scharner,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062621,16,110,Stoke_City,Home,10553,Steve Simonsen,steve-simonsen,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062624,17,41,Birmingham_City,Home,1163,Lee Carsley,lee-carsley,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062626,17,90,Burnley,Home,571,Robert Blake,robert-blake,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,7.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062626,17,90,Burnley,Home,5446,Christian Kalvenes,christian-kalvenes,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062629,17,110,Stoke_City,Home,10553,Steve Simonsen,steve-simonsen,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062633,17,111,Wigan_Athletic,Away,5430,Paul Scharner,paul-scharner,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062635,18,110,Stoke_City,Away,10553,Steve Simonsen,steve-simonsen,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062637,18,41,Birmingham_City,Away,1163,Lee Carsley,lee-carsley,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062643,18,90,Burnley,Away,571,Robert Blake,robert-blake,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1278399,18,111,Wigan_Athletic,Home,5430,Paul Scharner,paul-scharner,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062645,19,41,Birmingham_City,Home,1163,Lee Carsley,lee-carsley,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062646,19,90,Burnley,Home,571,Robert Blake,robert-blake,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,10.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062646,19,90,Burnley,Home,5446,Christian Kalvenes,christian-kalvenes,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062650,19,110,Stoke_City,Away,10553,Steve Simonsen,steve-simonsen,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062653,19,111,Wigan_Athletic,Home,5430,Paul Scharner,paul-scharner,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062656,20,30,Bolton_Wanderers,Home,546,Gavin McCann,gavin-mccann,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,15.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062658,20,90,Burnley,Away,571,Robert Blake,robert-blake,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,5.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062658,20,90,Burnley,Away,5446,Christian Kalvenes,christian-kalvenes,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,27.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062659,20,111,Wigan_Athletic,Away,5430,Paul Scharner,paul-scharner,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062661,20,41,Birmingham_City,Away,1163,Lee Carsley,lee-carsley,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062661,20,110,Stoke_City,Home,10553,Steve Simonsen,steve-simonsen,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1280323,21,90,Burnley,Home,571,Robert Blake,robert-blake,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1280324,21,111,Wigan_Athletic,Home,5430,Paul Scharner,paul-scharner,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,19.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
