playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,totalTackles,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,offsides,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,tacklesLost,successfulPassesOppositionHalf,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalShots,throughBalls,goals,awayGoals,oboxBlocked,cornersTakenInclShortCorners,iboxTarget,shotsOnTargetInBox,successfulCornersIntoBox,homeGoals,rightFootGoals,leftFootGoals,unsuccessfulDribbles,shotsOffTargetIncWoodwork,unsuccessfulCornersIntoBox,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,shotsOnTargetOutsideBox,oboxTarget,goalKicks,gkSuccessfulDistribution,punches,catches,savesMade,goalkeeperSmother,drops,savesMadeFromOutsideBox,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,unsuccessfulLayoffs,blocks,expectedGoalsFreekick,freekickTotal,attemptsFromSetPieces,secondGoalAssists,lastPlayerTackle,overruns,handballsConceded,goalsConcededInsideBox,hitWoodwork,ownGoalScored,clearancesOffTheLine,penaltyGoalsConceded,penaltiesFaced,penaltiesTaken,penaltiesConceded,foulWonPenalty,headedGoals,savesMadeCaught,setPiecesGoals,penaltyGoals,crossesNotClaimed
596777,Patrick Dorgu,Defender,Man Utd,1,Denmark,2026-27,7.0,,0.0406,0.0,,2.0,6.0,3.0,,1.0,1.0,7.0,,25.0,1.0,8.0,,,75.0,2.0,8.0,1.0,,2.0,17.0,9.0,2.0,3.8813,1.0,,2.0,5.0,,5.0,8.0,,0.0,15.0,,4.0,1.0,3.0,1.0,14.0,,2.0,,7.0,6.0,0.0,25.0,1.0,15.0,1.0,1.0,5.0,4.0,1.0,1.0,8.0,48.0,,,4.0,0.6535,1.0,1.0,1.0,2.0,1.0,0.301,5.0,,,,,,1.0,1.0,,,,,1.0,4.0,,1.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,4.0,,,,,,,,,,,,,
463726,Amar Dedic,Defender,Newcastle,4,Bosnia & Herzegovina,2026-27,14.0,3.0,0.0841,0.0,2.0,5.0,9.0,3.0,1.0,,3.0,12.0,1.0,88.0,,6.0,1.0,3.0,270.0,3.0,16.0,1.0,5.0,13.0,73.0,4.0,8.0,5.874,1.0,,10.0,4.0,2.0,11.0,7.0,4.0,0.0,30.0,3.0,23.0,11.0,3.0,4.0,37.0,1.0,5.0,2.0,24.0,3.0,0.0,85.0,2.0,31.0,1.0,4.0,29.0,6.0,1.0,3.0,29.0,165.0,15.0,3.0,42.0,0.141,0.0,3.0,3.0,,,,1.0,,,,,,,,,,,,5.0,1.0,,,,1.0,,,,,,,,,,,,,,,2.0,0.0501,1.0,1.0,,,,,3.0,,,,1.0,,,,,,,,,
119471,Fabian Schär,Defender,Newcastle,4,Switzerland,2026-27,,,,0.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,0.9897,,,,1.0,,,,,0.0,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
487838,Lewis Hall,Defender,Newcastle,4,England,2026-27,15.0,2.0,0.6741,0.0,,8.0,6.0,3.0,1.0,,3.0,20.0,1.0,108.0,,9.0,1.0,4.0,269.0,5.0,18.0,1.0,5.0,14.0,78.0,2.0,4.0,5.874,2.0,1.0,12.0,4.0,,10.0,33.0,3.0,0.0,33.0,3.0,45.0,27.0,3.0,3.0,47.0,6.0,4.0,,24.0,4.0,0.0,100.0,1.0,40.0,5.0,3.0,3.0,3.0,5.0,10.0,27.0,202.0,20.0,7.0,45.0,0.0467,0.0,14.0,5.0,,,,2.0,1.0,,,,7.0,,,1.0,,,,2.0,2.0,4.0,1.0,,2.0,,,,,,,,,,,,,,,5.0,,,,1.0,,,,3.0,,,2.0,1.0,,,1.0,,,,,,
465642,Malick Thiaw,Defender,Newcastle,4,Germany,2026-27,9.0,,0.0636,0.0,,,7.0,3.0,,1.0,3.0,24.0,,133.0,,15.0,1.0,,270.0,4.0,15.0,1.0,1.0,4.0,100.0,1.0,,5.874,1.0,,15.0,4.0,,5.0,21.0,3.0,0.0,24.0,1.0,45.0,6.0,3.0,,28.0,,,,9.0,11.0,0.0,127.0,,25.0,,2.0,54.0,3.0,,9.0,13.0,165.0,,11.0,81.0,,0.0,17.0,5.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,6.0,,,,,,,,3.0,,1.0,,1.0,,,,,,,,,
220237,Sven Botman,Defender,Newcastle,4,Netherlands,2026-27,8.0,,0.1789,0.0,1.0,2.0,6.0,3.0,,1.0,3.0,23.0,,159.0,,16.0,1.0,,270.0,6.0,13.0,1.0,,3.0,128.0,2.0,,5.874,,3.0,14.0,4.0,,2.0,61.0,1.0,0.0,21.0,,64.0,9.0,3.0,2.0,21.0,,1.0,,5.0,10.0,0.0,137.0,1.0,26.0,,,27.0,,1.0,8.0,7.0,194.0,,11.0,115.0,0.014,1.0,17.0,9.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,20.0,19.0,,,,,,,1.0,,,,7.0,,,,,,,,3.0,,,,1.0,,,,,,,,,
441191,Tino Livramento,Defender,Newcastle,4,England,2026-27,1.0,,0.0008,0.0,,,,1.0,,,,,,3.0,,,,,1.0,,,,,,2.0,,,,,,,,,1.0,2.0,,0.0,1.0,,,,1.0,,1.0,,1.0,,1.0,,0.0,2.0,,1.0,,,,,,1.0,1.0,5.0,,,2.0,,0.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247348,Daniel Muñoz,Defender,Forest,17,Colombia,2026-27,4.0,,0.0123,0.0,1.0,2.0,5.0,2.0,,,1.0,7.0,2.0,37.0,,3.0,,,86.0,1.0,5.0,,3.0,3.0,29.0,3.0,2.0,1.429,,,2.0,2.0,,3.0,1.0,1.0,0.0,9.0,2.0,8.0,1.0,2.0,,13.0,2.0,,,6.0,2.0,0.0,36.0,,14.0,2.0,,14.0,2.0,1.0,1.0,14.0,64.0,6.0,1.0,17.0,0.2605,0.0,2.0,1.0,1.0,1.0,0.1572,2.0,,,,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
575458,Jair Cunha,Defender,Forest,17,Brazil,2026-27,10.0,,0.0181,0.0,,5.0,7.0,3.0,,,3.0,16.0,1.0,92.0,,7.0,1.0,,270.0,4.0,14.0,1.0,7.0,11.0,71.0,1.0,,2.5537,,2.0,18.0,3.0,,6.0,13.0,6.0,0.0,24.0,5.0,43.0,5.0,3.0,4.0,28.0,1.0,1.0,,17.0,3.0,0.0,92.0,,20.0,1.0,,30.0,3.0,3.0,5.0,6.0,142.0,,5.0,48.0,0.0254,1.0,9.0,6.0,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,
470315,Luca Netz,Defender,Forest,17,Germany,2026-27,2.0,,0.0049,0.0,,1.0,,2.0,,,,3.0,,10.0,,,,,20.0,,1.0,1.0,1.0,1.0,6.0,,,0.0763,,,,1.0,,2.0,5.0,,0.0,3.0,1.0,5.0,1.0,2.0,,5.0,,,,3.0,,0.0,10.0,,3.0,1.0,,,1.0,,1.0,,15.0,2.0,2.0,2.0,,0.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575476,Murillo,Defender,Forest,17,Brazil,2026-27,16.0,,0.2838,0.0,1.0,6.0,9.0,3.0,,,3.0,20.0,,127.0,,9.0,,,268.0,5.0,13.0,1.0,1.0,9.0,95.0,4.0,,2.5537,2.0,1.0,20.0,3.0,1.0,11.0,45.0,1.0,0.0,29.0,1.0,57.0,10.0,3.0,2.0,37.0,,5.0,1.0,20.0,4.0,0.0,124.0,1.0,27.0,4.0,2.0,15.0,4.0,2.0,12.0,10.0,177.0,,2.0,70.0,0.3485,0.0,11.0,7.0,,,,2.0,1.0,,,,,,,,,,,3.0,2.0,,2.0,,4.0,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,
215136,Neco Williams,Defender,Forest,17,Wales,2026-27,17.0,1.0,0.2471,0.0,,12.0,15.0,3.0,,,3.0,24.0,6.0,84.0,1.0,8.0,1.0,2.0,270.0,5.0,22.0,1.0,8.0,19.0,55.0,7.0,,2.5537,3.0,,9.0,3.0,,12.0,28.0,6.0,0.0,39.0,3.0,31.0,19.0,3.0,3.0,25.0,9.0,3.0,,31.0,3.0,0.0,80.0,1.0,41.0,9.0,1.0,2.0,5.0,1.0,5.0,23.0,168.0,25.0,2.0,37.0,0.1242,0.0,9.0,6.0,,,,1.0,,,,,3.0,,,1.0,,,,1.0,1.0,2.0,,,3.0,,,,,,,,,,,,,,,3.0,,,,,1.0,,1.0,2.0,,,,,,,,1.0,,,,,
227444,Nikola Milenkovic,Defender,Forest,17,Serbia,2026-27,14.0,,0.031,0.0,,5.0,9.0,3.0,,,3.0,19.0,,101.0,,14.0,1.0,,270.0,4.0,17.0,1.0,3.0,7.0,76.0,6.0,,2.5537,,,20.0,3.0,,10.0,22.0,2.0,0.0,31.0,,36.0,12.0,3.0,3.0,17.0,,2.0,,17.0,10.0,0.0,94.0,,21.0,2.0,,37.0,5.0,3.0,6.0,6.0,144.0,,6.0,65.0,0.1124,1.0,10.0,8.0,,,,2.0,,,,,,,,,,,,,2.0,,,,3.0,,,1.0,1.0,,,,,,,,,,,3.0,,,,,,,,2.0,1.0,,,,,,,,,,,,
159506,Ola Aina,Defender,Forest,17,Nigeria,2026-27,18.0,2.0,0.5609,0.0,1.0,7.0,18.0,3.0,,,3.0,28.0,6.0,75.0,,8.0,,2.0,219.0,5.0,17.0,,9.0,14.0,42.0,3.0,14.0,2.4774,4.0,1.0,5.0,2.0,,13.0,3.0,3.0,0.0,35.0,2.0,38.0,12.0,3.0,4.0,29.0,6.0,6.0,,27.0,3.0,0.0,73.0,2.0,60.0,3.0,4.0,21.0,4.0,2.0,5.0,13.0,156.0,17.0,5.0,20.0,0.0428,2.0,10.0,16.0,,1.0,0.1115,1.0,,,,1.0,,,,,,,,3.0,,,3.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
568420,Ousmane Diomande,Defender,Forest,17,Cote d’Ivoire,2026-27,,,,0.0,,,1.0,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,,,1.0,,1.0,,,,,,,,0.0,1.0,,1.0,,,,,,,,2.0,,,,,0.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223827,Dan Ballard,Defender,Sunderland,56,Northern Ireland,2026-27,22.0,,0.1505,0.0,1.0,5.0,11.0,3.0,,,3.0,17.0,,136.0,,29.0,1.0,,270.0,15.0,24.0,,3.0,10.0,111.0,5.0,,2.7037,1.0,3.0,21.0,3.0,1.0,7.0,39.0,4.0,0.0,46.0,1.0,40.0,6.0,3.0,3.0,35.0,,1.0,1.0,17.0,14.0,0.0,131.0,,22.0,2.0,1.0,52.0,3.0,1.0,8.0,5.0,185.0,,2.0,84.0,0.0858,1.0,6.0,7.0,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,5.0,5.0,,,,,,,,,,,2.0,,,,,,,,3.0,,,,,,,,,,,,,
638411,Dayann Méthalie,Defender,Sunderland,56,France,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135720,Kevin Danso,Defender,Sunderland,56,Austria,2026-27,3.0,,,0.0,,1.0,2.0,1.0,,,1.0,8.0,,43.0,1.0,4.0,,,90.0,2.0,4.0,,,2.0,29.0,,2.0,,1.0,1.0,7.0,1.0,,1.0,5.0,1.0,0.0,7.0,,26.0,3.0,1.0,1.0,12.0,,,,3.0,2.0,0.0,40.0,,12.0,1.0,,9.0,1.0,,6.0,3.0,60.0,3.0,3.0,23.0,,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,3.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
200834,Nordi Mukiele,Defender,Sunderland,56,France,2026-27,11.0,2.0,0.0276,0.0,,6.0,15.0,2.0,,,2.0,20.0,1.0,76.0,1.0,12.0,1.0,2.0,180.0,5.0,16.0,,3.0,9.0,53.0,1.0,1.0,1.0749,,1.0,23.0,1.0,,6.0,8.0,1.0,0.0,27.0,1.0,36.0,10.0,2.0,2.0,23.0,1.0,3.0,,15.0,7.0,0.0,72.0,,27.0,4.0,2.0,24.0,1.0,1.0,3.0,8.0,128.0,2.0,4.0,35.0,,0.0,5.0,7.0,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,2.0,2.0,,,,,,,,,,,3.0,,,,,1.0,,,1.0,,,,,,,,,,,,,
201895,Omar Alderete,Defender,Sunderland,56,Paraguay,2026-27,,,0.0078,0.0,,,1.0,1.0,,,,3.0,,37.0,,1.0,,,23.0,,1.0,,,,31.0,,,0.6268,,,,1.0,,,16.0,,0.0,1.0,,12.0,2.0,1.0,,13.0,,,,,1.0,0.0,36.0,,3.0,,,8.0,,,3.0,1.0,38.0,,,21.0,,0.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
434399,Reinildo Mandava,Defender,Sunderland,56,Mozambique,2026-27,15.0,1.0,0.3137,0.0,,7.0,16.0,3.0,,1.0,3.0,18.0,2.0,128.0,,10.0,1.0,1.0,270.0,3.0,19.0,,9.0,12.0,107.0,3.0,1.0,2.7037,2.0,,8.0,3.0,,12.0,41.0,3.0,0.0,34.0,4.0,57.0,15.0,3.0,3.0,57.0,2.0,2.0,,24.0,7.0,0.0,127.0,1.0,30.0,4.0,2.0,5.0,5.0,6.0,3.0,25.0,201.0,21.0,1.0,54.0,,0.0,2.0,8.0,,,,,1.0,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,3.0,,,,,,,,,,,,,
93605,Thomas Meunier,Defender,Sunderland,56,Belgium,2026-27,10.0,1.0,0.1346,0.0,1.0,2.0,16.0,3.0,,1.0,3.0,18.0,6.0,115.0,,7.0,1.0,1.0,244.0,5.0,5.0,,1.0,3.0,90.0,4.0,4.0,2.7037,1.0,,8.0,3.0,,5.0,11.0,,0.0,15.0,1.0,34.0,8.0,3.0,2.0,44.0,6.0,2.0,,8.0,2.0,0.0,115.0,1.0,33.0,1.0,1.0,32.0,2.0,4.0,7.0,38.0,166.0,11.0,1.0,54.0,0.2059,0.0,2.0,6.0,,3.0,0.0482,3.0,1.0,,,1.0,,1.0,1.0,,,,,2.0,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
487676,Trai Hume,Defender,Sunderland,56,Northern Ireland,2026-27,11.0,2.0,0.2751,0.0,,9.0,13.0,3.0,,4.0,2.0,15.0,3.0,55.0,,9.0,1.0,2.0,196.0,2.0,18.0,,4.0,11.0,40.0,6.0,1.0,1.002,4.0,,1.0,1.0,,9.0,6.0,2.0,0.0,29.0,2.0,12.0,12.0,3.0,3.0,20.0,3.0,4.0,,20.0,7.0,0.0,54.0,,25.0,6.0,,26.0,4.0,1.0,,11.0,89.0,1.0,1.0,22.0,0.0366,0.0,2.0,3.0,1.0,,,2.0,1.0,,,,1.0,,,,,,,2.0,2.0,,1.0,,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
122798,Andy Robertson,Defender,Spurs,6,Scotland,2026-27,2.0,1.0,0.0784,0.0,,3.0,18.0,3.0,,,2.0,25.0,5.0,118.0,,4.0,,2.0,187.0,2.0,7.0,,3.0,5.0,91.0,6.0,,3.3643,2.0,1.0,7.0,4.0,,,53.0,2.0,0.0,9.0,,37.0,5.0,3.0,1.0,49.0,8.0,,,5.0,2.0,0.0,114.0,1.0,34.0,2.0,,10.0,,2.0,2.0,18.0,160.0,12.0,4.0,46.0,0.0647,0.0,7.0,6.0,1.0,1.0,0.0874,1.0,,,,,4.0,1.0,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,,4.0,,,,,,,,,,,,,
115556,Ben Davies,Defender,Spurs,6,Wales,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487053,Destiny Udogie,Defender,Spurs,6,Italy,2026-27,7.0,,0.234,0.0,,1.0,5.0,3.0,,,1.0,6.0,2.0,50.0,,4.0,,,87.0,1.0,7.0,,5.0,4.0,44.0,2.0,1.0,0.8012,1.0,,2.0,1.0,,6.0,20.0,3.0,0.0,14.0,3.0,22.0,4.0,3.0,,26.0,2.0,3.0,,10.0,3.0,0.0,49.0,,15.0,1.0,,1.0,3.0,1.0,,7.0,82.0,8.0,,18.0,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
469142,Jan Paul van Hecke,Defender,Spurs,6,Netherlands,2026-27,13.0,,0.0772,0.0,,5.0,6.0,3.0,,1.0,3.0,12.0,,216.0,,18.0,1.0,,270.0,9.0,18.0,,1.0,9.0,192.0,4.0,,3.8215,2.0,2.0,13.0,5.0,,4.0,50.0,4.0,0.0,31.0,,70.0,11.0,3.0,2.0,96.0,,,,13.0,9.0,0.0,208.0,,15.0,3.0,,85.0,4.0,1.0,12.0,11.0,255.0,3.0,1.0,108.0,0.1981,0.0,6.0,3.0,,1.0,0.3128,3.0,,,,,,1.0,1.0,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,3.0,,,,,1.0,,,5.0,,,,,,,,,,,,,
221466,Marcos Senesi,Defender,Spurs,6,Argentina,2026-27,8.0,,0.0199,0.0,,5.0,6.0,1.0,,,1.0,8.0,,83.0,1.0,9.0,,,90.0,5.0,12.0,,1.0,8.0,70.0,,,3.1213,,1.0,8.0,3.0,,3.0,32.0,3.0,0.0,20.0,,33.0,2.0,1.0,1.0,30.0,,,,11.0,4.0,0.0,71.0,,9.0,4.0,,14.0,2.0,1.0,5.0,4.0,104.0,1.0,,45.0,,0.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,2.0,,,10.0,10.0,,,,,,,,,,,2.0,,,,,1.0,,,3.0,,,,,,,,,,,,,
491279,Micky van de Ven,Defender,Spurs,6,Netherlands,2026-27,4.0,,0.0222,0.0,1.0,4.0,3.0,2.0,,,2.0,4.0,,145.0,,7.0,1.0,,180.0,1.0,12.0,,1.0,6.0,137.0,3.0,,0.7002,,,12.0,2.0,1.0,3.0,73.0,2.0,0.0,16.0,,28.0,8.0,2.0,,49.0,,1.0,1.0,9.0,6.0,0.0,135.0,,5.0,4.0,,37.0,2.0,1.0,4.0,7.0,168.0,1.0,1.0,92.0,0.572,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
441164,Pedro Porro,Defender,Spurs,6,Spain,2026-27,9.0,1.0,0.1641,0.0,2.0,2.0,14.0,2.0,,1.0,2.0,26.0,4.0,92.0,,2.0,1.0,3.0,180.0,1.0,8.0,,6.0,7.0,64.0,8.0,,0.7002,2.0,1.0,5.0,2.0,1.0,8.0,7.0,3.0,0.0,17.0,3.0,32.0,5.0,2.0,1.0,42.0,6.0,4.0,1.0,15.0,1.0,0.0,86.0,4.0,40.0,1.0,2.0,36.0,1.0,1.0,2.0,17.0,144.0,10.0,5.0,27.0,0.3546,0.0,12.0,7.0,,1.0,,4.0,1.0,,,1.0,3.0,1.0,1.0,1.0,,,,3.0,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
