season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyMiss,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2014-15,5582510,4,11,Everton,Away,1161,8378,Leon Osman,leon-osman,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,22.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582510,4,11,Everton,Away,3593,26901,Kevin Mirallas,kevin-mirallas,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582510,4,11,Everton,Away,9036,18267,Aiden McGeady,aiden-mcgeady,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,88.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582510,4,11,Everton,Away,21073,27707,Darron Gibson,darron-gibson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582510,4,11,Everton,Away,39283,50472,James McCarthy,james-mccarthy,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582510,4,11,Everton,Away,124960,87447,Muhamed Bešić,muhamed-besic,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,2.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582510,4,11,Everton,Away,152390,104953,Christian Atsu,christian-atsu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582516,5,11,Everton,Home,544,1632,Gareth Barry,gareth-barry,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582516,5,11,Everton,Home,1161,8378,Leon Osman,leon-osman,M,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582516,5,11,Everton,Home,3593,26901,Kevin Mirallas,kevin-mirallas,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,26.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582516,5,11,Everton,Home,9036,18267,Aiden McGeady,aiden-mcgeady,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582516,5,11,Everton,Home,21073,27707,Darron Gibson,darron-gibson,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,6.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582516,5,11,Everton,Home,39283,50472,James McCarthy,james-mccarthy,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582516,5,11,Everton,Home,124960,87447,Muhamed Bešić,muhamed-besic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582516,5,11,Everton,Home,152390,104953,Christian Atsu,christian-atsu,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,64.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582540,6,11,Everton,Away,544,1632,Gareth Barry,gareth-barry,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582540,6,11,Everton,Away,1161,8378,Leon Osman,leon-osman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582540,6,11,Everton,Away,3593,26901,Kevin Mirallas,kevin-mirallas,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,31.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582540,6,11,Everton,Away,9036,18267,Aiden McGeady,aiden-mcgeady,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,59.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582540,6,11,Everton,Away,21073,27707,Darron Gibson,darron-gibson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582540,6,11,Everton,Away,39283,50472,James McCarthy,james-mccarthy,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582540,6,11,Everton,Away,124960,87447,Muhamed Bešić,muhamed-besic,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,80.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582562,7,11,Everton,Away,544,1632,Gareth Barry,gareth-barry,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582562,7,11,Everton,Away,1161,8378,Leon Osman,leon-osman,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,13.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582562,7,11,Everton,Away,1924,7525,Steven Pienaar,steven-pienaar,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,64.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582562,7,11,Everton,Away,9036,18267,Aiden McGeady,aiden-mcgeady,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,77.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582562,7,11,Everton,Away,21073,27707,Darron Gibson,darron-gibson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582562,7,11,Everton,Away,124960,87447,Muhamed Bešić,muhamed-besic,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582578,8,11,Everton,Home,544,1632,Gareth Barry,gareth-barry,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582578,8,11,Everton,Home,1161,8378,Leon Osman,leon-osman,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582578,8,11,Everton,Home,1924,7525,Steven Pienaar,steven-pienaar,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,24.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582578,8,11,Everton,Home,9036,18267,Aiden McGeady,aiden-mcgeady,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582578,8,11,Everton,Home,21073,27707,Darron Gibson,darron-gibson,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582578,8,11,Everton,Home,39283,50472,James McCarthy,james-mccarthy,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582578,8,11,Everton,Home,98435,88894,Ross Barkley,ross-barkley,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,66.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582578,8,11,Everton,Home,124960,87447,Muhamed Bešić,muhamed-besic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582592,9,11,Everton,Away,544,1632,Gareth Barry,gareth-barry,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582592,9,11,Everton,Away,1161,8378,Leon Osman,leon-osman,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,82.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582592,9,11,Everton,Away,1924,7525,Steven Pienaar,steven-pienaar,M,True,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582592,9,11,Everton,Away,9036,18267,Aiden McGeady,aiden-mcgeady,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582592,9,11,Everton,Away,21073,27707,Darron Gibson,darron-gibson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582592,9,11,Everton,Away,39283,50472,James McCarthy,james-mccarthy,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582592,9,11,Everton,Away,98435,88894,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,25.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582592,9,11,Everton,Away,124960,87447,Muhamed Bešić,muhamed-besic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582620,10,11,Everton,Home,544,1632,Gareth Barry,gareth-barry,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582620,10,11,Everton,Home,1161,8378,Leon Osman,leon-osman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582620,10,11,Everton,Home,1924,7525,Steven Pienaar,steven-pienaar,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,22.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582620,10,11,Everton,Home,9036,18267,Aiden McGeady,aiden-mcgeady,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,68.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582620,10,11,Everton,Home,39283,50472,James McCarthy,james-mccarthy,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582620,10,11,Everton,Home,98435,88894,Ross Barkley,ross-barkley,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582620,10,11,Everton,Home,124960,87447,Muhamed Bešić,muhamed-besic,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,58.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582620,10,11,Everton,Home,152390,104953,Christian Atsu,christian-atsu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582642,11,11,Everton,Away,544,1632,Gareth Barry,gareth-barry,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,13.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582642,11,11,Everton,Away,1161,8378,Leon Osman,leon-osman,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582642,11,11,Everton,Away,9036,18267,Aiden McGeady,aiden-mcgeady,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,70.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582642,11,11,Everton,Away,21073,27707,Darron Gibson,darron-gibson,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,77.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582642,11,11,Everton,Away,39283,50472,James McCarthy,james-mccarthy,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582642,11,11,Everton,Away,98435,88894,Ross Barkley,ross-barkley,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,86.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582642,11,11,Everton,Away,124960,87447,Muhamed Bešić,muhamed-besic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582642,11,11,Everton,Away,152390,104953,Christian Atsu,christian-atsu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582660,12,11,Everton,Home,1161,8378,Leon Osman,leon-osman,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582660,12,11,Everton,Home,3593,26901,Kevin Mirallas,kevin-mirallas,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,67.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582660,12,11,Everton,Home,39283,50472,James McCarthy,james-mccarthy,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582660,12,11,Everton,Home,98435,88894,Ross Barkley,ross-barkley,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,80.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582660,12,11,Everton,Home,124960,87447,Muhamed Bešić,muhamed-besic,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,10.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582660,12,11,Everton,Home,152390,104953,Christian Atsu,christian-atsu,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582660,12,11,Everton,Home,361322,153675,Ryan Ledson,ryan-ledson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582686,13,11,Everton,Away,544,1632,Gareth Barry,gareth-barry,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582686,13,11,Everton,Away,1161,8378,Leon Osman,leon-osman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582686,13,11,Everton,Away,1924,7525,Steven Pienaar,steven-pienaar,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582686,13,11,Everton,Away,3593,26901,Kevin Mirallas,kevin-mirallas,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582686,13,11,Everton,Away,9036,18267,Aiden McGeady,aiden-mcgeady,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582686,13,11,Everton,Away,98435,88894,Ross Barkley,ross-barkley,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582686,13,11,Everton,Away,124960,87447,Muhamed Bešić,muhamed-besic,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582686,13,11,Everton,Away,152390,104953,Christian Atsu,christian-atsu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582708,14,11,Everton,Home,544,1632,Gareth Barry,gareth-barry,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582708,14,11,Everton,Home,1161,8378,Leon Osman,leon-osman,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582708,14,11,Everton,Home,1924,7525,Steven Pienaar,steven-pienaar,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,26.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582708,14,11,Everton,Home,3593,26901,Kevin Mirallas,kevin-mirallas,M,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,64.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582708,14,11,Everton,Home,9036,18267,Aiden McGeady,aiden-mcgeady,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,10.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582708,14,11,Everton,Home,98435,88894,Ross Barkley,ross-barkley,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582708,14,11,Everton,Home,124960,87447,Muhamed Bešić,muhamed-besic,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,80.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582708,14,11,Everton,Home,152390,104953,Christian Atsu,christian-atsu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582718,15,11,Everton,Away,544,1632,Gareth Barry,gareth-barry,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582718,15,11,Everton,Away,1161,8378,Leon Osman,leon-osman,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,2.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582718,15,11,Everton,Away,1924,7525,Steven Pienaar,steven-pienaar,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582718,15,11,Everton,Away,3593,26901,Kevin Mirallas,kevin-mirallas,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,88.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582718,15,11,Everton,Away,9036,18267,Aiden McGeady,aiden-mcgeady,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582718,15,11,Everton,Away,98435,88894,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,34.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582718,15,11,Everton,Away,124960,87447,Muhamed Bešić,muhamed-besic,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,56.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582740,16,11,Everton,Home,1924,7525,Steven Pienaar,steven-pienaar,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,17.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582740,16,11,Everton,Home,3593,26901,Kevin Mirallas,kevin-mirallas,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582740,16,11,Everton,Home,9036,18267,Aiden McGeady,aiden-mcgeady,M,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,73.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582740,16,11,Everton,Home,98435,88894,Ross Barkley,ross-barkley,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582740,16,11,Everton,Home,124960,87447,Muhamed Bešić,muhamed-besic,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
