season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243517,13,11,Everton,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,2.0,,1.0,16.0,7.0,21.0,,1.0,4.0,,,1.0,4.0,,1.0,5.0,6.0,1.0,,,,,,,,1.0,,90.0,2.0,,,,,13.0,,6.5,,,1.0,,1.0,,5.0,,1.0,,24.0,10.0,29.0,4,3.0,47.0,1.0,2.0,,1.0
2019-20,8243517,13,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,True,,,3.0,13.0,4.0,17.0,,,2.0,,,,,,,,2.0,,,,,,,,,2.0,,34.0,,1.0,,,,6.0,,7.2,,,1.0,,,2.0,3.0,,3.0,,19.0,4.0,20.0,1,,27.0,,,2.0,
2019-20,8243517,13,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,False,,,3.0,22.0,18.0,40.0,2.0,3.0,7.0,,,,2.0,,2.0,8.0,5.0,,,,,,,,1.0,,,90.0,2.0,,,,,15.0,,6.4,,,,,,3.0,,,5.0,,28.0,21.0,49.0,2,,62.0,1.0,1.0,1.0,
2019-20,8243517,13,11,Everton,Home,909274,195855,Beni Baningime,beni-baningime,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243527,14,11,Everton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,,,3.0,3.0,,,2.0,,,,,,,,1.0,,,,,,,,1.0,,,12.0,,,,,,1.0,,6.6,,,,,,1.0,,,,,1.0,3.0,4.0,0,,6.0,,,1.0,
2019-20,8243527,14,11,Everton,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,1.0,,2.0,14.0,11.0,24.0,2.0,,12.0,,,1.0,2.0,,,8.0,5.0,,,2.0,,,,,3.0,1.0,,90.0,,,,,,11.0,,6.9,,,,,2.0,3.0,2.0,,3.0,,19.0,12.0,29.0,1,3.0,52.0,3.0,1.0,1.0,
2019-20,8243527,14,11,Everton,Away,241488,100649,Bernard,bernard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243527,14,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,2.0,,2.0,18.0,4.0,20.0,,,6.0,1.0,,,,,2.0,4.0,,,,1.0,,,,,,1.0,,78.0,,,,,,10.0,,6.9,,,,,,1.0,3.0,,3.0,,23.0,5.0,25.0,0,,37.0,,,,
2019-20,8243527,14,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,False,,,2.0,12.0,12.0,24.0,1.0,2.0,3.0,,,,2.0,,,4.0,5.0,,,1.0,,,,,3.0,,,90.0,,,,,,10.0,,6.6,,,,,1.0,1.0,1.0,,4.0,,19.0,15.0,33.0,0,1.0,44.0,,1.0,1.0,1.0
2019-20,8243555,15,11,Everton,Away,10501,20467,Theo Walcott,theo-walcott,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243555,15,11,Everton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,4.0,8.0,8.0,16.0,,,2.0,,,,,,,1.0,,,,1.0,,,,,,,,18.0,,,,,,2.0,,6.6,,,,,,,1.0,,4.0,,9.0,8.0,16.0,0,,19.0,,,,
2019-20,8243555,15,11,Everton,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,1.0,,,12.0,14.0,25.0,,1.0,2.0,,,,2.0,,,4.0,5.0,,,2.0,,,,,2.0,1.0,,90.0,,1.0,,,,12.0,,6.6,,,,,,,7.0,,,,20.0,17.0,30.0,0,3.0,45.0,1.0,1.0,,3.0
2019-20,8243555,15,11,Everton,Away,241488,100649,Bernard,bernard,M,True,1.0,,1.0,12.0,4.0,15.0,1.0,,4.0,1.0,,,4.0,,2.0,10.0,2.0,,,1.0,1.0,,,,,1.0,,55.0,,,,,,11.0,,6.5,,,,,,2.0,2.0,,1.0,,17.0,4.0,19.0,0,2.0,30.0,2.0,,,2.0
2019-20,8243555,15,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,2.0,11.0,10.0,21.0,2.0,1.0,8.0,1.0,,,1.0,,1.0,7.0,3.0,,,2.0,,,,,,2.0,,90.0,,,,,,19.0,,6.6,,,1.0,,,3.0,3.0,,4.0,,21.0,11.0,29.0,1,1.0,46.0,3.0,,1.0,1.0
2019-20,8243555,15,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,False,,,,7.0,14.0,21.0,1.0,1.0,5.0,,,,1.0,,1.0,5.0,5.0,,,2.0,,,,,2.0,,,72.0,1.0,,,,,9.0,,6.3,,,,,,,,,2.0,,14.0,15.0,29.0,1,1.0,37.0,,3.0,,
2019-20,8243554,16,11,Everton,Home,10501,20467,Theo Walcott,theo-walcott,M,False,,,,4.0,1.0,5.0,2.0,,2.0,,,1.0,2.0,,1.0,8.0,3.0,,,2.0,,,,,,1.0,,86.0,1.0,,,,,13.0,,6.3,,,1.0,,,2.0,2.0,,3.0,,11.0,2.0,11.0,3,,29.0,3.0,2.0,1.0,
2019-20,8243554,16,11,Everton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,1.0,7.0,10.0,17.0,1.0,2.0,5.0,,,,2.0,,,4.0,8.0,,,1.0,,,,,1.0,,,90.0,,,,,,10.0,,7.0,,,1.0,,3.0,,1.0,,5.0,,12.0,15.0,26.0,1,6.0,41.0,,,,3.0
2019-20,8243554,16,11,Everton,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,1.0,,2.0,10.0,10.0,19.0,1.0,,10.0,,,,2.0,,,3.0,4.0,,,,,,,,1.0,1.0,,90.0,,,,,,9.0,,7.0,,,,,1.0,,1.0,,3.0,,15.0,11.0,25.0,0,4.0,39.0,2.0,,,3.0
2019-20,8243554,16,11,Everton,Home,241488,100649,Bernard,bernard,M,True,,,,2.0,5.0,7.0,,,1.0,,,,1.0,,,2.0,1.0,,,1.0,,,,,,,,11.0,,,,,,,,6.5,,,,,,,,,,,2.0,5.0,7.0,0,1.0,8.0,,,,1.0
2019-20,8243554,16,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,,11.0,2.0,12.0,1.0,,9.0,,,,7.0,,2.0,15.0,2.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,19.0,,5.3,,,,,,4.0,2.0,,5.0,,20.0,3.0,21.0,0,1.0,41.0,3.0,,1.0,1.0
2019-20,8243554,16,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,True,,,,3.0,2.0,5.0,,1.0,2.0,,,1.0,2.0,,1.0,4.0,2.0,,,,,,,,,,,19.0,,,,,,8.0,,6.4,,,,,,1.0,,,2.0,,8.0,3.0,11.0,1,1.0,16.0,,,,
2019-20,8243575,17,11,Everton,Away,241488,100649,Bernard,bernard,M,False,,,,14.0,7.0,21.0,,,2.0,,,,7.0,,1.0,10.0,3.0,,,1.0,,,,,2.0,1.0,,70.0,,,,,,9.0,,6.2,,,1.0,,1.0,1.0,3.0,,,,21.0,7.0,25.0,1,3.0,38.0,,,,2.0
2019-20,8243575,17,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,,11.0,4.0,15.0,,1.0,6.0,,,,,,,1.0,5.0,,,,,,,,,,,90.0,1.0,,,,,15.0,,6.8,,,,,1.0,1.0,4.0,,2.0,,21.0,5.0,22.0,1,4.0,39.0,2.0,,,3.0
2019-20,8243575,17,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,False,,,1.0,13.0,4.0,17.0,,2.0,4.0,,,,2.0,,,5.0,3.0,,,3.0,,,,,4.0,,,90.0,,1.0,,,,10.0,,6.6,,,,,2.0,,,,3.0,,21.0,4.0,25.0,0,1.0,38.0,1.0,,,1.0
2019-20,8243573,18,11,Everton,Home,24048,41823,Fabian Delph,fabian-delph,M,False,1.0,,1.0,16.0,18.0,33.0,,,9.0,,,,3.0,,,4.0,4.0,,,,,,,,2.0,,,72.0,,,,,,7.0,,6.5,,,,,1.0,3.0,1.0,,3.0,,19.0,19.0,37.0,0,2.0,49.0,1.0,,2.0,
2019-20,8243573,18,11,Everton,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,,,2.0,11.0,9.0,20.0,,1.0,2.0,,,1.0,3.0,,1.0,8.0,4.0,,,2.0,,,,,2.0,,,90.0,,,,,,11.0,,6.3,,,1.0,,,3.0,5.0,,2.0,,17.0,10.0,22.0,2,1.0,41.0,1.0,1.0,1.0,1.0
2019-20,8243573,18,11,Everton,Home,241488,100649,Bernard,bernard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243573,18,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,,1.0,2.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,11.0,,,,,,2.0,,6.5,,,,,,,,,,,2.0,2.0,4.0,0,,5.0,1.0,,,
2019-20,8243573,18,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,False,,,1.0,16.0,5.0,21.0,4.0,,2.0,,,,,,2.0,7.0,3.0,,,1.0,,,,,,1.0,,90.0,,,,,,13.0,,6.6,,,1.0,,1.0,2.0,2.0,,2.0,,24.0,5.0,27.0,1,,43.0,2.0,1.0,2.0,
2019-20,8243582,19,11,Everton,Home,10501,20467,Theo Walcott,theo-walcott,M,True,,,,1.0,,1.0,,,1.0,,,,1.0,,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2019-20,8243582,19,11,Everton,Home,24048,41823,Fabian Delph,fabian-delph,M,False,1.0,,5.0,28.0,28.0,55.0,1.0,,6.0,,,1.0,,,,2.0,1.0,,,1.0,,,,,,2.0,,90.0,,,,,,8.0,,7.0,,,,,1.0,1.0,1.0,,8.0,,36.0,28.0,63.0,1,,71.0,,,1.0,
2019-20,8243582,19,11,Everton,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,6.0,,,26.0,22.0,42.0,2.0,2.0,7.0,,,1.0,,,2.0,7.0,4.0,,,3.0,,,,,3.0,4.0,,90.0,,,,,,21.0,,7.5,,,1.0,,1.0,,17.0,,,,39.0,26.0,48.0,2,1.0,81.0,2.0,1.0,,1.0
2019-20,8243582,19,11,Everton,Home,241488,100649,Bernard,bernard,M,False,,,,23.0,8.0,31.0,2.0,,3.0,,,1.0,,,1.0,4.0,5.0,,,1.0,,,,,1.0,3.0,,77.0,,,,,,9.0,,7.3,,,,,,3.0,2.0,,,,31.0,8.0,37.0,1,1.0,49.0,,1.0,3.0,1.0
2019-20,8243582,19,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,True,,,,3.0,,3.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,9.0,,,,,,,,6.6,,,,,,,,,,,3.0,,3.0,0,,4.0,,1.0,,
2019-20,8243591,20,11,Everton,Away,10501,20467,Theo Walcott,theo-walcott,M,False,2.0,,,14.0,8.0,20.0,1.0,,5.0,,,,1.0,,,3.0,3.0,,,1.0,,,,,,,,70.0,,,,,,11.0,,6.9,,,2.0,,,1.0,5.0,,,,20.0,9.0,24.0,2,1.0,42.0,4.0,1.0,1.0,1.0
2019-20,8243591,20,11,Everton,Away,24048,41823,Fabian Delph,fabian-delph,M,True,,,,1.0,15.0,16.0,,1.0,4.0,,,,1.0,,,3.0,1.0,,,2.0,,,,,1.0,,,29.0,,,,,,3.0,,6.4,,,,,1.0,,,,1.0,,4.0,15.0,19.0,0,,22.0,,,,
2019-20,8243591,20,11,Everton,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,2.0,,4.0,26.0,19.0,43.0,2.0,1.0,5.0,,,2.0,3.0,,,6.0,5.0,,,1.0,,,,,,2.0,,90.0,,,,,,16.0,,6.9,,,,,3.0,,11.0,,6.0,,40.0,20.0,49.0,2,4.0,70.0,1.0,,,3.0
2019-20,8243591,20,11,Everton,Away,241488,100649,Bernard,bernard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243591,20,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,False,,,2.0,22.0,8.0,30.0,6.0,1.0,3.0,,,,1.0,,2.0,10.0,6.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,14.0,,6.5,,,1.0,,2.0,3.0,,,4.0,,28.0,11.0,39.0,1,,56.0,2.0,2.0,3.0,
2019-20,8243606,21,11,Everton,Away,10501,20467,Theo Walcott,theo-walcott,M,True,,,,2.0,5.0,7.0,,,3.0,,,1.0,,,,,,,,,,,,,,,,31.0,,,,,,8.0,,6.5,,,,,,,1.0,,,,9.0,5.0,13.0,1,,16.0,1.0,,,
2019-20,8243606,21,11,Everton,Away,24048,41823,Fabian Delph,fabian-delph,M,False,,,1.0,8.0,21.0,29.0,2.0,2.0,4.0,,,,5.0,,,8.0,5.0,,,1.0,,,,,,,,90.0,,1.0,,,,9.0,,6.3,,,,,1.0,2.0,,,4.0,,14.0,22.0,36.0,0,1.0,44.0,2.0,,2.0,1.0
2019-20,8243606,21,11,Everton,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,2.0,,1.0,12.0,10.0,20.0,,1.0,1.0,,,,,,1.0,1.0,3.0,,,,,,,,2.0,3.0,,66.0,,,,,,7.0,,7.0,,,,,,,5.0,,2.0,,17.0,10.0,22.0,0,1.0,35.0,,1.0,,1.0
2019-20,8243606,21,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,False,1.0,,2.0,9.0,15.0,23.0,,2.0,8.0,,,,,,,3.0,6.0,,,3.0,,,,,3.0,,,90.0,,,,,,8.0,,7.0,,,1.0,,1.0,1.0,1.0,,4.0,1.0,13.0,18.0,30.0,1,1.0,44.0,1.0,2.0,1.0,1.0
2019-20,8243608,22,11,Everton,Home,10501,20467,Theo Walcott,theo-walcott,M,False,1.0,,,12.0,1.0,12.0,,,2.0,,1.0,,1.0,,2.0,3.0,3.0,,,,,,,,,1.0,,74.0,1.0,,,,,11.0,,6.5,,,,,,1.0,4.0,,,1.0,20.0,2.0,18.0,1,1.0,32.0,,1.0,1.0,
2019-20,8243608,22,11,Everton,Home,24048,41823,Fabian Delph,fabian-delph,M,True,,,,,2.0,2.0,,1.0,3.0,,,,,,,,1.0,,,,,,,,,,,18.0,,,,,,4.0,,6.5,,,,,1.0,,,,2.0,,1.0,5.0,6.0,0,,10.0,,,,
2019-20,8243608,22,11,Everton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243608,22,11,Everton,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,1.0,,5.0,21.0,21.0,41.0,1.0,1.0,8.0,,,,2.0,,,5.0,4.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,16.0,,7.2,,,,,1.0,1.0,6.0,,7.0,,36.0,21.0,51.0,0,3.0,68.0,,,,2.0
2019-20,8243608,22,11,Everton,Home,241488,100649,Bernard,bernard,M,False,,,2.0,27.0,8.0,35.0,,,3.0,1.0,,1.0,1.0,,1.0,2.0,6.0,,,,,,,,,4.0,,72.0,,,,,,17.0,,7.7,,,,,,3.0,2.0,,3.0,,40.0,9.0,47.0,1,2.0,64.0,2.0,1.0,3.0,1.0
2019-20,8243608,22,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,False,,,3.0,20.0,16.0,36.0,1.0,2.0,5.0,,,,3.0,,1.0,7.0,7.0,,,,,,,,1.0,1.0,,90.0,,,,,,13.0,,6.8,,,,,1.0,2.0,,,3.0,,27.0,17.0,44.0,0,4.0,61.0,1.0,1.0,,2.0
2019-20,8243634,23,11,Everton,Away,10501,20467,Theo Walcott,theo-walcott,M,False,,,1.0,12.0,6.0,18.0,1.0,,3.0,1.0,1.0,,,,2.0,3.0,2.0,,,,,,,,1.0,1.0,,57.0,1.0,,,,,8.0,,6.4,,,,,,,1.0,,1.0,,17.0,6.0,22.0,1,1.0,34.0,1.0,1.0,,1.0
2019-20,8243634,23,11,Everton,Away,24048,41823,Fabian Delph,fabian-delph,M,False,,,3.0,33.0,25.0,58.0,1.0,2.0,9.0,,,,1.0,,,4.0,5.0,,,1.0,,,,,1.0,,,90.0,,,,,,12.0,,6.7,,,,,2.0,3.0,,,8.0,,40.0,28.0,68.0,0,1.0,77.0,1.0,,2.0,1.0
2019-20,8243634,23,11,Everton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243634,23,11,Everton,Away,241488,100649,Bernard,bernard,M,False,,,,9.0,6.0,15.0,,,2.0,,,,,,2.0,3.0,,,,1.0,,,,,2.0,,,45.0,,,,,,13.0,,6.3,,,,,,,2.0,,1.0,,17.0,7.0,22.0,0,,30.0,1.0,,,
2019-20,8243634,23,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,False,,,2.0,21.0,18.0,39.0,7.0,3.0,7.0,,,1.0,,,,9.0,5.0,,,1.0,,,,,1.0,,,90.0,,,,,,17.0,,6.6,,,1.0,,1.0,1.0,,,5.0,,29.0,20.0,49.0,2,2.0,67.0,4.0,,,1.0
2019-20,8243627,24,11,Everton,Home,10501,20467,Theo Walcott,theo-walcott,M,False,1.0,,,12.0,8.0,19.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,3.0,6.0,,,1.0,,,,,,3.0,,88.0,,,,,,8.0,,7.4,,,1.0,,,2.0,4.0,,,,18.0,8.0,22.0,2,1.0,38.0,1.0,2.0,2.0,1.0
2019-20,8243627,24,11,Everton,Home,24048,41823,Fabian Delph,fabian-delph,M,False,,,9.0,37.0,39.0,76.0,1.0,,7.0,,,,1.0,,,3.0,3.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,15.0,,6.9,,,,,,2.0,1.0,,15.0,,47.0,41.0,87.0,0,,100.0,3.0,1.0,2.0,
2019-20,8243627,24,11,Everton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,12.0,30.0,34.0,64.0,,3.0,3.0,,,,1.0,,,1.0,8.0,,,,,,,,2.0,1.0,,90.0,,,,,,11.0,,7.7,,,,,2.0,,,,16.0,,40.0,34.0,74.0,0,5.0,88.0,1.0,,,5.0
2019-20,8243627,24,11,Everton,Home,241488,100649,Bernard,bernard,M,False,,,2.0,26.0,7.0,33.0,,,5.0,1.0,1.0,,3.0,,,7.0,3.0,,,2.0,1.0,,,,1.0,2.0,,83.0,2.0,,,,,25.0,,7.4,,,1.0,,,3.0,7.0,,2.0,,44.0,7.0,44.0,3,2.0,70.0,4.0,,1.0,1.0
2019-20,8243627,24,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,True,,,,1.0,3.0,4.0,,,2.0,,,,,,,2.0,1.0,,,2.0,,,,,,,,14.0,,,,,,1.0,,6.2,,,,,,,,,,,1.0,3.0,4.0,0,,7.0,,1.0,,
2019-20,8243647,25,11,Everton,Away,10501,20467,Theo Walcott,theo-walcott,M,False,,,,13.0,5.0,18.0,2.0,,4.0,,,1.0,1.0,,2.0,9.0,1.0,,,1.0,,1.0,,,,,,90.0,1.0,,,,,18.0,,6.3,,,,,,4.0,1.0,,,1.0,21.0,9.0,29.0,2,,40.0,1.0,,1.0,
2019-20,8243647,25,11,Everton,Away,24048,41823,Fabian Delph,fabian-delph,M,False,2.0,,1.0,23.0,24.0,45.0,,2.0,6.0,,,,,,2.0,5.0,8.0,1.0,,3.0,,,,,,1.0,,71.0,,1.0,,,,12.0,,6.2,,,,,2.0,4.0,2.0,,5.0,,30.0,25.0,53.0,0,1.0,71.0,1.0,1.0,4.0,1.0
2019-20,8243647,25,11,Everton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,,4.0,3.0,7.0,2.0,,2.0,,,,,,,2.0,1.0,,,,,,,,1.0,,,23.0,,,,,,5.0,,6.5,,,,,,,1.0,,3.0,,8.0,4.0,11.0,0,,15.0,,1.0,,
2019-20,8243647,25,11,Everton,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,2.0,,4.0,19.0,19.0,36.0,1.0,1.0,4.0,1.0,,,3.0,,2.0,7.0,5.0,,,2.0,1.0,,,,2.0,2.0,,67.0,,,,,,8.0,,7.1,,,,,,,3.0,,7.0,,24.0,19.0,40.0,0,2.0,53.0,,2.0,,1.0
2019-20,8243647,25,11,Everton,Away,241488,100649,Bernard,bernard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243647,25,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,3.0,16.0,8.0,24.0,3.0,,5.0,,,,1.0,,,5.0,,,,1.0,,,,,,1.0,,65.0,,,,,,7.0,,6.4,,,,,,,3.0,,4.0,,22.0,9.0,28.0,0,,33.0,,,,
2019-20,8243663,26,11,Everton,Home,10501,20467,Theo Walcott,theo-walcott,M,False,1.0,,,3.0,3.0,5.0,,,1.0,1.0,,,,,,,2.0,,,,1.0,,,,,1.0,,26.0,,,,,,2.0,,7.3,,,,,,1.0,1.0,,1.0,,4.0,3.0,6.0,0,1.0,10.0,1.0,,1.0,
2019-20,8243663,26,11,Everton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,6.0,17.0,20.0,37.0,,3.0,4.0,,,,,,1.0,2.0,8.0,,,1.0,,,,,4.0,,,90.0,,,,,,10.0,,7.5,,,1.0,,4.0,,,,6.0,,23.0,21.0,44.0,1,5.0,68.0,2.0,,,5.0
2019-20,8243663,26,11,Everton,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,,,4.0,16.0,12.0,28.0,,1.0,11.0,,1.0,,3.0,,,5.0,4.0,,,2.0,,,,,,1.0,,86.0,1.0,,,,,13.0,,6.5,,,,,1.0,3.0,1.0,,5.0,,23.0,14.0,36.0,1,,47.0,4.0,,3.0,
2019-20,8243663,26,11,Everton,Home,241488,100649,Bernard,bernard,M,False,,,,6.0,7.0,13.0,1.0,,3.0,,,,,,,4.0,3.0,,,2.0,,1.0,,,2.0,,,65.0,1.0,1.0,,,,11.0,,7.4,,,,,,2.0,1.0,,,,11.0,8.0,18.0,1,2.0,32.0,4.0,,1.0,1.0
2019-20,8243663,26,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243663,26,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,True,,,,7.0,1.0,8.0,2.0,,3.0,,,,1.0,,1.0,5.0,,,,1.0,,,,,,1.0,,25.0,,,,,,3.0,,6.3,,,,,,,,,,,7.0,3.0,10.0,0,,13.0,,,,
2019-20,8243732,27,11,Everton,Away,24048,41823,Fabian Delph,fabian-delph,M,False,,,4.0,24.0,24.0,48.0,,,4.0,,,1.0,1.0,,,1.0,4.0,,,,,,,,2.0,1.0,,82.0,,,,,,4.0,,7.0,,,,,1.0,,,,5.0,,25.0,26.0,51.0,1,3.0,60.0,,1.0,,1.0
2019-20,8243732,27,11,Everton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,1.0,12.0,7.0,19.0,,,2.0,,,,2.0,,,3.0,2.0,,,1.0,,,,,1.0,,,59.0,,,,,,3.0,,6.1,,,,,,,,,3.0,,15.0,7.0,22.0,0,2.0,25.0,,,,1.0
2019-20,8243732,27,11,Everton,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,,,1.0,16.0,14.0,30.0,,,3.0,,,1.0,1.0,,,5.0,4.0,,,4.0,,,,,1.0,3.0,,90.0,,,,,,11.0,,6.9,,,1.0,,,,2.0,,2.0,,25.0,15.0,38.0,2,3.0,51.0,1.0,1.0,,1.0
2019-20,8243732,27,11,Everton,Away,235460,120250,André Gomes,andre-gomes,M,True,,,3.0,13.0,12.0,25.0,,,5.0,,,,,,,2.0,3.0,,,1.0,,,,,,,,31.0,,,,,,5.0,,6.7,,,,,,2.0,1.0,,5.0,,16.0,12.0,27.0,0,,34.0,,2.0,1.0,
2019-20,8243732,27,11,Everton,Away,241488,100649,Bernard,bernard,M,True,2.0,,,14.0,5.0,17.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,1.0,3.0,,30.0,,,,,,3.0,,7.0,,,,,,,2.0,,,,15.0,5.0,18.0,0,1.0,26.0,1.0,,,1.0
2019-20,8243732,27,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,1.0,11.0,7.0,18.0,1.0,,7.0,,,,1.0,,,2.0,1.0,,,,,,,,3.0,1.0,,60.0,,,,,,3.0,,6.8,,,2.0,,,1.0,1.0,,1.0,,14.0,7.0,20.0,2,,28.0,,,1.0,
2019-20,8243732,27,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243707,28,11,Everton,Home,10501,20467,Theo Walcott,theo-walcott,M,False,,,,5.0,4.0,9.0,,1.0,5.0,,,,,,2.0,4.0,3.0,,,1.0,,,,,1.0,,,63.0,,,,,,13.0,,6.2,,,,,1.0,2.0,,,,1.0,11.0,4.0,15.0,0,,28.0,4.0,1.0,1.0,
2019-20,8243707,28,11,Everton,Home,24048,41823,Fabian Delph,fabian-delph,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243707,28,11,Everton,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,1.0,,2.0,14.0,5.0,18.0,1.0,1.0,7.0,,1.0,2.0,4.0,,,7.0,2.0,,,2.0,,,,1.0,2.0,1.0,,90.0,1.0,,,,,18.0,,6.8,,,1.0,,1.0,,9.0,,3.0,1.0,30.0,6.0,27.0,4,1.0,49.0,1.0,,,
2019-20,8243707,28,11,Everton,Home,235460,120250,André Gomes,andre-gomes,M,False,,,3.0,14.0,18.0,32.0,,,7.0,,,,4.0,,5.0,10.0,5.0,,,1.0,,,,,1.0,,,82.0,,,,,,14.0,,6.2,,,1.0,,,3.0,1.0,,7.0,,22.0,19.0,40.0,1,1.0,57.0,,1.0,3.0,1.0
