season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385578,30,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,True,,,,5.0,3.0,8.0,,,2.0,,,,2.0,,,,4.0,2.0,,,0.0107078,0.0,0.0,2.0,,,,,,,1.0,,30.0,,,,,,,2.0,,6.4,,,,,,1.0,,,,,7.0,3.0,10.0,0,1.0,13.0,,,1.0,
2022-23,10385578,30,11,Everton,Away,923973,449871,Amadou Onana,amadou-onana,M,False,,,,11.0,9.0,20.0,1.0,1.0,3.0,,,,,,,,1.0,4.0,,,0.00969548,0.2004,0.0,,,,,,,,1.0,,60.0,,,,,,,5.0,,6.9,,,1.0,,2.0,,,,,,13.0,11.0,24.0,1,2.0,32.0,1.0,1.0,,1.0
2022-23,10385578,30,11,Everton,Away,927361,232928,James Garner,james-garner,M,True,,,,8.0,4.0,12.0,,,3.0,,,1.0,,,,,1.0,2.0,,,0.029379,0.0337,0.0,1.0,,,,,,1.0,,,30.0,,,,,,,2.0,,6.6,,,,,,,,,,,10.0,4.0,14.0,1,1.0,18.0,,1.0,,1.0
2022-23,10385578,30,11,Everton,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,False,2.0,,,14.0,5.0,17.0,,2.0,6.0,,,1.0,4.0,,,,6.0,9.0,,,0.198704,0.0379,0.0,2.0,,,,,,,3.0,,90.0,,1.0,,,,,12.0,,7.3,,,,,,2.0,6.0,,,,22.0,7.0,23.0,1,5.0,44.0,2.0,,2.0,2.0
2022-23,10385583,31,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,,8.0,12.0,20.0,,,5.0,,,,,,,,1.0,4.0,,,0.00297774,0.0,0.0,1.0,,,,,,,,,69.0,,1.0,,,,,3.0,,6.6,,,,,3.0,,1.0,,,,10.0,12.0,21.0,0,4.0,33.0,1.0,,,1.0
2022-23,10385583,31,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,1.0,26.0,13.0,38.0,1.0,,7.0,,,,1.0,,,1.0,4.0,4.0,,,0.0779782,0.0277,0.6183,1.0,,,,,,1.0,2.0,,90.0,1.0,,,,,,13.0,,7.1,,,,,,3.0,1.0,,4.0,,35.0,15.0,49.0,1,1.0,66.0,,,3.0,1.0
2022-23,10385583,31,11,Everton,Home,355152,172632,Demarai Gray,demarai-gray,M,False,,,,11.0,5.0,16.0,2.0,1.0,5.0,,1.0,,1.0,,,5.0,13.0,4.0,,,0.00541319,0.2695,0.2138,3.0,,,,,,,,,90.0,1.0,,,,,,16.0,,6.0,,,2.0,,,3.0,1.0,,1.0,1.0,14.0,6.0,19.0,3,2.0,40.0,5.0,,1.0,2.0
2022-23,10385583,31,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,True,,,,4.0,4.0,8.0,,,,,,,,,,1.0,1.0,,,,0.0107395,0.0,0.0,,,,,,,,,,21.0,,,,,,,7.0,,6.3,,,,,,,,,1.0,,6.0,6.0,12.0,0,,15.0,2.0,,,
2022-23,10385583,31,11,Everton,Home,927361,232928,James Garner,james-garner,M,False,1.0,,,16.0,12.0,27.0,1.0,4.0,7.0,,,,1.0,,,1.0,4.0,7.0,,,0.122844,0.1239,0.0186,1.0,1.0,,,,,,2.0,,90.0,1.0,,,,,,16.0,,6.9,,,2.0,,,1.0,9.0,,1.0,,30.0,13.0,34.0,3,1.0,52.0,,1.0,1.0,1.0
2022-23,10385583,31,11,Everton,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,False,1.0,,4.0,18.0,10.0,27.0,1.0,,10.0,2.0,,1.0,1.0,,,2.0,7.0,6.0,,,0.266161,0.1285,0.5038,1.0,,1.0,,,1.0,1.0,2.0,,90.0,1.0,,,,,,18.0,,7.8,,,,,1.0,6.0,5.0,,6.0,,26.0,12.0,33.0,2,1.0,62.0,4.0,1.0,4.0,1.0
2022-23,10385583,31,11,Everton,Home,1119657,510328,Stanley Mills,stanley-mills,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385594,32,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,,12.0,22.0,34.0,,2.0,9.0,,,,1.0,,,,3.0,8.0,,,0.00858142,0.02,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,11.0,,7.2,,,1.0,,2.0,2.0,,,2.0,,19.0,23.0,42.0,1,4.0,63.0,2.0,1.0,1.0,1.0
2022-23,10385594,32,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,1.0,17.0,7.0,24.0,2.0,,6.0,,,,1.0,,,2.0,7.0,1.0,,,0.224357,0.0406,0.3474,,,,,,,,4.0,,90.0,1.0,1.0,,,,,15.0,,6.7,,,1.0,,,2.0,2.0,,4.0,,24.0,8.0,30.0,2,,46.0,2.0,1.0,,
2022-23,10385594,32,11,Everton,Away,355152,172632,Demarai Gray,demarai-gray,M,False,,,,2.0,2.0,4.0,4.0,2.0,3.0,,,,1.0,,,1.0,11.0,11.0,,,0.00400364,,,2.0,,,,,,,,,82.0,,,,,,,13.0,,6.5,,,,,1.0,5.0,2.0,,1.0,1.0,8.0,3.0,9.0,0,2.0,32.0,2.0,5.0,2.0,
2022-23,10385594,32,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385594,32,11,Everton,Away,927361,232928,James Garner,james-garner,M,False,,,1.0,8.0,7.0,15.0,1.0,3.0,8.0,,,,3.0,,,,4.0,6.0,,,0.00348847,,,,,,,,,2.0,,,90.0,,,,,,,9.0,,6.7,,,,,1.0,1.0,1.0,,3.0,,13.0,8.0,20.0,0,1.0,34.0,2.0,1.0,1.0,1.0
2022-23,10385594,32,11,Everton,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,False,,,2.0,9.0,5.0,14.0,,,6.0,,,2.0,,,,1.0,6.0,2.0,,,0.0543146,0.1463,0.1063,1.0,,,,,,,1.0,,90.0,2.0,1.0,,,,,15.0,,6.8,,,,,1.0,6.0,6.0,,3.0,,18.0,5.0,17.0,4,,40.0,,,2.0,
2022-23,10385612,33,11,Everton,Home,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,,20.0,9.0,29.0,1.0,,5.0,,,1.0,2.0,,,2.0,6.0,5.0,,,0.0621242,0.035,0.0,1.0,,,,,,1.0,2.0,,90.0,,1.0,,,,,15.0,,6.6,,,,,,3.0,,,,1.0,27.0,10.0,37.0,1,2.0,55.0,5.0,,3.0,2.0
2022-23,10385612,33,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,,16.0,8.0,24.0,,2.0,13.0,,,,,,,1.0,3.0,6.0,,,0.0283412,0.1184,0.0311,2.0,,,,,,1.0,2.0,,82.0,1.0,,,,,,12.0,,7.0,,,1.0,,,,1.0,,3.0,,23.0,12.0,34.0,2,2.0,46.0,,2.0,,2.0
2022-23,10385612,33,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,2.0,,,14.0,1.0,13.0,,,6.0,,,,,,,1.0,3.0,5.0,,,0.0850111,0.029,0.0,,,,,,,1.0,2.0,,90.0,,,,,,,21.0,,7.0,,,1.0,,1.0,5.0,7.0,,2.0,,29.0,2.0,24.0,1,1.0,48.0,2.0,1.0,3.0,1.0
2022-23,10385612,33,11,Everton,Home,355152,172632,Demarai Gray,demarai-gray,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385612,33,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385612,33,11,Everton,Home,923973,449871,Amadou Onana,amadou-onana,M,False,,,,13.0,8.0,21.0,,,9.0,,,,,,,,2.0,6.0,,,0.0105894,0.0276,0.0,1.0,,,,,,5.0,1.0,,73.0,,,,,,,2.0,,7.4,,,1.0,,5.0,1.0,,,,,13.0,9.0,22.0,1,5.0,42.0,,1.0,,2.0
2022-23,10385612,33,11,Everton,Home,927361,232928,James Garner,james-garner,M,True,,,,1.0,2.0,3.0,,,2.0,,,,,,,,,1.0,,,0.00060902,0.0,0.0,,,,,,,,,,8.0,,,,,,,,,6.8,,,,,,,,,,,1.0,2.0,3.0,0,1.0,5.0,,,,
2022-23,10385612,33,11,Everton,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,False,1.0,,,9.0,5.0,13.0,,,4.0,,,1.0,1.0,,,3.0,5.0,3.0,,,0.0224926,0.1171,0.136,,,1.0,,,,,,,90.0,3.0,1.0,,,,,21.0,,7.4,,,,,1.0,3.0,5.0,,3.0,,20.0,6.0,21.0,4,,47.0,4.0,1.0,2.0,
2022-23,10385652,34,11,Everton,Away,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,,9.0,7.0,16.0,2.0,2.0,5.0,,,,1.0,,,2.0,5.0,7.0,,,0.0366354,0.1907,0.268,,,,,,,,2.0,,90.0,1.0,,,,,,9.0,,7.0,,,1.0,,1.0,1.0,,,,1.0,12.0,9.0,21.0,2,4.0,36.0,2.0,,1.0,4.0
2022-23,10385652,34,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,,17.0,17.0,34.0,1.0,1.0,11.0,,,,1.0,,,,6.0,4.0,,,0.0106473,0.0586,0.0,3.0,,,,,,1.0,,,90.0,,,,,,,7.0,,6.4,,,1.0,,1.0,2.0,,,2.0,,18.0,21.0,39.0,1,,49.0,1.0,2.0,1.0,
2022-23,10385652,34,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,2.0,18.0,9.0,27.0,1.0,1.0,8.0,,,2.0,3.0,,,2.0,7.0,9.0,,,0.260611,0.2675,0.4669,,,1.0,,,,,3.0,,90.0,2.0,,,,,,20.0,,8.0,,,1.0,,,4.0,6.0,,5.0,,32.0,9.0,35.0,5,5.0,66.0,1.0,,3.0,1.0
2022-23,10385652,34,11,Everton,Away,355152,172632,Demarai Gray,demarai-gray,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385652,34,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385652,34,11,Everton,Away,923973,449871,Amadou Onana,amadou-onana,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385652,34,11,Everton,Away,927361,232928,James Garner,james-garner,M,False,3.0,,1.0,24.0,9.0,30.0,1.0,1.0,6.0,,,,,,,,4.0,2.0,,,0.0849938,0.0,0.0,2.0,,,,,,,2.0,,90.0,,,,,,,20.0,,6.7,,,,,1.0,2.0,8.0,,3.0,,36.0,11.0,39.0,0,,57.0,4.0,,1.0,
2022-23,10385652,34,11,Everton,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,False,3.0,,1.0,15.0,8.0,20.0,1.0,1.0,12.0,,1.0,1.0,5.0,,,5.0,16.0,3.0,,,0.164342,0.4542,0.5258,1.0,,,,,,4.0,3.0,,90.0,2.0,,,,,,27.0,,5.9,,,1.0,,1.0,6.0,12.0,,3.0,,31.0,9.0,28.0,4,,70.0,1.0,,2.0,
2022-23,11155330,35,11,Everton,Away,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,,6.0,13.0,19.0,1.0,,5.0,,,,2.0,,,1.0,6.0,4.0,,,0.0552557,0.4888,1.3342,1.0,,2.0,,,,1.0,2.0,,90.0,2.0,,,,,,5.0,,8.3,,,,,2.0,2.0,,,1.0,,8.0,13.0,21.0,2,3.0,36.0,,,1.0,1.0
2022-23,11155330,35,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,,6.0,13.0,19.0,,1.0,6.0,,,1.0,1.0,,,,2.0,6.0,,,0.00588063,0.0286,0.0,1.0,,,,,,1.0,,,87.0,,2.0,,,,,4.0,,7.0,,,,,1.0,,,,,,8.0,15.0,23.0,1,3.0,35.0,,2.0,,1.0
2022-23,11155330,35,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,2.0,9.0,8.0,17.0,3.0,,14.0,1.0,,,1.0,,,2.0,8.0,7.0,,,0.138987,0.0,0.0,1.0,1.0,,,,,1.0,1.0,,90.0,,,,,,,11.0,,7.3,,,,,2.0,6.0,1.0,,4.0,,12.0,12.0,23.0,0,,43.0,1.0,2.0,5.0,
2022-23,11155330,35,11,Everton,Away,355152,172632,Demarai Gray,demarai-gray,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11155330,35,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11155330,35,11,Everton,Away,923973,449871,Amadou Onana,amadou-onana,M,True,,,1.0,1.0,2.0,3.0,,,1.0,,,,,,,,,,,,0.118586,0.0,0.0,,1.0,,,,,,1.0,,11.0,,1.0,,,,,,,7.2,,,,,,,,,1.0,,1.0,2.0,3.0,0,,4.0,,,,
2022-23,11155330,35,11,Everton,Away,927361,232928,James Garner,james-garner,M,False,,,1.0,6.0,9.0,15.0,2.0,1.0,7.0,,1.0,1.0,1.0,,,,6.0,3.0,,,0.0170491,0.407,0.0,2.0,,,,,,3.0,,,90.0,,,,,,,8.0,,6.4,,,,,3.0,1.0,1.0,,1.0,,8.0,11.0,18.0,1,2.0,33.0,3.0,,,2.0
2022-23,11155330,35,11,Everton,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,False,,,2.0,8.0,3.0,11.0,,,8.0,2.0,,2.0,1.0,,,2.0,4.0,9.0,,,0.345645,1.2919,1.3548,1.0,1.0,2.0,,,,,3.0,,90.0,2.0,1.0,,,,,12.0,,9.9,,,,,1.0,5.0,,,4.0,,12.0,8.0,20.0,4,1.0,45.0,1.0,3.0,5.0,1.0
2022-23,10385685,36,11,Everton,Home,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,,13.0,14.0,27.0,,,4.0,,,,,,,1.0,3.0,3.0,,,0.0129472,,,2.0,,,,,,1.0,,,90.0,,,,,,,7.0,,6.6,,,,,,1.0,,,,1.0,17.0,14.0,31.0,0,2.0,42.0,2.0,,1.0,1.0
2022-23,10385685,36,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,,6.0,6.0,12.0,1.0,1.0,1.0,,,,,,,,1.0,4.0,,,0.00350482,,,,,,,,,1.0,,,56.0,,,,,,,2.0,,6.7,,,,,,,,,,,6.0,7.0,13.0,0,3.0,21.0,,,,3.0
2022-23,10385685,36,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,,20.0,8.0,27.0,,,6.0,,,,1.0,,,,1.0,1.0,,,0.0609886,,,1.0,,,,,,,,,90.0,,,,,,,8.0,,6.4,,,,,1.0,,1.0,,1.0,,24.0,9.0,32.0,0,,43.0,3.0,1.0,,
2022-23,10385685,36,11,Everton,Home,355152,172632,Demarai Gray,demarai-gray,M,True,,,,5.0,,5.0,,,,,,,,,,,1.0,3.0,,,0.00472928,,,,,,,,,,,,15.0,,,,,,,2.0,,6.7,,,,,,2.0,1.0,,,,6.0,,5.0,0,2.0,10.0,,,1.0,1.0
2022-23,10385685,36,11,Everton,Home,923973,449871,Amadou Onana,amadou-onana,M,True,,,3.0,13.0,14.0,27.0,,,1.0,,,,,,,,,,,,0.00885973,,,,,,,,,,,,34.0,,,,,,,4.0,,6.7,,,,,,,1.0,,4.0,,16.0,14.0,29.0,0,,31.0,1.0,,,
2022-23,10385685,36,11,Everton,Home,927361,232928,James Garner,james-garner,M,False,1.0,,2.0,14.0,11.0,24.0,,,4.0,,,,,,,,1.0,5.0,,,0.172955,,,1.0,,,,,,,1.0,,75.0,,,,,,,6.0,,6.9,,,,,2.0,2.0,5.0,,2.0,,19.0,11.0,25.0,0,1.0,38.0,,2.0,2.0,1.0
2022-23,10385685,36,11,Everton,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,False,3.0,,,13.0,17.0,27.0,,1.0,6.0,,,1.0,2.0,,,2.0,7.0,7.0,,,0.307918,0.0535,,1.0,,,,,,4.0,3.0,,90.0,,1.0,,,,,16.0,,7.3,,,,,3.0,5.0,8.0,,1.0,,22.0,18.0,32.0,1,3.0,67.0,1.0,,3.0,2.0
2022-23,10385716,37,11,Everton,Away,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,1.0,,,6.0,7.0,12.0,,,2.0,1.0,,1.0,1.0,,,,5.0,1.0,,,0.39936,0.0868,,2.0,,,,,,,1.0,,90.0,,,,,,,9.0,,6.4,,,,,,2.0,1.0,,,,11.0,7.0,17.0,1,1.0,26.0,2.0,,,1.0
2022-23,10385716,37,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,,21.0,13.0,34.0,,1.0,7.0,,,,1.0,,,,3.0,6.0,,,0.0283186,0.0297,,2.0,,,,,,,1.0,,82.0,,,,,,,10.0,,6.8,,,1.0,,,1.0,1.0,,2.0,,27.0,16.0,42.0,1,1.0,51.0,1.0,3.0,1.0,
2022-23,10385716,37,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,3.0,19.0,11.0,29.0,,1.0,7.0,,,1.0,1.0,,,,1.0,4.0,,,0.203528,0.1335,0.2993,,,,,,,4.0,1.0,,90.0,2.0,,,,,,14.0,,7.7,,,1.0,,,1.0,4.0,,6.0,,28.0,14.0,38.0,4,2.0,58.0,2.0,,1.0,
2022-23,10385716,37,11,Everton,Away,355152,172632,Demarai Gray,demarai-gray,M,True,3.0,,,8.0,3.0,8.0,,1.0,2.0,,,2.0,1.0,,,1.0,3.0,5.0,,,0.0454209,0.1522,0.1704,1.0,,,,,,1.0,2.0,,45.0,1.0,,,,,,8.0,,7.1,,,,,,,5.0,,,,12.0,4.0,11.0,3,2.0,28.0,2.0,2.0,,2.0
2022-23,10385716,37,11,Everton,Away,923973,449871,Amadou Onana,amadou-onana,M,False,,,2.0,14.0,8.0,22.0,,2.0,3.0,,,,,,,,,7.0,,,0.0204549,,,,,,,,,2.0,1.0,,81.0,,,,,,,8.0,,7.2,,,,,,2.0,,,2.0,,19.0,9.0,28.0,0,1.0,39.0,2.0,2.0,2.0,
2022-23,10385716,37,11,Everton,Away,927361,232928,James Garner,james-garner,M,False,,,1.0,26.0,9.0,35.0,2.0,,9.0,,,,1.0,,,1.0,6.0,3.0,,,0.0383112,0.0823,,2.0,,,,,,,2.0,,90.0,,,,,,,14.0,,6.5,,,1.0,,1.0,1.0,2.0,,3.0,,35.0,10.0,43.0,1,1.0,58.0,1.0,2.0,,1.0
2022-23,10385716,37,11,Everton,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,False,2.0,,6.0,16.0,9.0,23.0,,1.0,7.0,1.0,,,,,,1.0,3.0,7.0,,,0.452919,,,,,,,,,2.0,2.0,,90.0,,,,,,,21.0,,7.6,,,,,2.0,3.0,10.0,,11.0,,29.0,12.0,31.0,0,4.0,67.0,2.0,1.0,1.0,3.0
2022-23,10385716,37,11,Everton,Away,1119656,486623,Sean McAllister,sean-mcallister,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385724,38,11,Everton,Home,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,,12.0,2.0,14.0,2.0,1.0,7.0,,,,1.0,,,,5.0,2.0,,,0.0149538,0.1087,0.2335,1.0,,1.0,,,,1.0,2.0,,90.0,2.0,,,,,,14.0,,7.4,,,,,1.0,2.0,2.0,,1.0,,21.0,4.0,23.0,2,,36.0,2.0,,1.0,
2022-23,10385724,38,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,2.0,15.0,7.0,22.0,2.0,,10.0,,,,1.0,,,1.0,7.0,8.0,,,0.00884415,0.2059,0.3288,3.0,,,,,,3.0,,,90.0,2.0,,,,,,11.0,,7.6,,,,,2.0,1.0,,,4.0,,22.0,9.0,31.0,2,7.0,52.0,1.0,,1.0,5.0
2022-23,10385724,38,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,,18.0,4.0,21.0,2.0,1.0,8.0,,,1.0,,,,1.0,3.0,4.0,,,0.050504,0.0221,0.0,,,,,,,,2.0,,90.0,,,,,,,12.0,,7.1,,,,,,2.0,5.0,,4.0,,28.0,4.0,27.0,1,,43.0,1.0,1.0,2.0,
2022-23,10385724,38,11,Everton,Home,355152,172632,Demarai Gray,demarai-gray,M,False,2.0,,,10.0,3.0,11.0,,,,,1.0,1.0,,,,2.0,5.0,4.0,,,0.062832,0.4667,0.8535,1.0,,,,,,1.0,,,87.0,1.0,,,,,,13.0,,6.6,,,2.0,,,4.0,7.0,,,,16.0,4.0,13.0,4,,38.0,2.0,2.0,2.0,
2022-23,10385724,38,11,Everton,Home,923973,449871,Amadou Onana,amadou-onana,M,False,,,3.0,16.0,7.0,23.0,3.0,4.0,2.0,,,,,,,1.0,5.0,10.0,,,0.034276,0.0822,0.0,1.0,,,,,,2.0,2.0,,90.0,,,,,,,10.0,,7.5,,,2.0,,,1.0,,,3.0,,20.0,9.0,29.0,2,3.0,46.0,3.0,2.0,1.0,
2022-23,10385724,38,11,Everton,Home,927361,232928,James Garner,james-garner,M,False,,,2.0,6.0,8.0,14.0,2.0,1.0,8.0,,,,1.0,,,,8.0,5.0,,,0.0052465,0.0639,0.4515,3.0,,,,,,2.0,,,90.0,1.0,1.0,,,,,20.0,,6.9,,,,,4.0,3.0,4.0,,4.0,,14.0,12.0,22.0,1,2.0,57.0,,1.0,1.0,1.0
2022-23,10385724,38,11,Everton,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,False,3.0,,3.0,21.0,7.0,25.0,2.0,2.0,8.0,,,,1.0,,,1.0,6.0,4.0,,,0.228507,0.0,0.0,1.0,,,,,,,3.0,,90.0,,,,,,,23.0,,6.9,,,,,2.0,1.0,12.0,,8.0,,39.0,9.0,36.0,0,2.0,64.0,1.0,,,
2022-23,10385724,38,11,Everton,Home,1119656,486623,Sean McAllister,sean-mcallister,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
