season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243570,18,49,Sheffield_United,Away,367228,169432,Oli McBurnie,oli-mcburnie,F,False,,,,7.0,5.0,12.0,9.0,7.0,2.0,,,,,,1.0,11.0,8.0,,,,,1.0,,,,,,63.0,1.0,,,,,,7.0,,7.2,,,,,,1.0,,,,,12.0,5.0,17.0,1,1.0,23.0,,,,1.0
2019-20,8243570,18,49,Sheffield_United,Away,377108,178304,Lys Mousset,lys-mousset,F,True,,,,,2.0,2.0,3.0,,2.0,,,,,,,3.0,2.0,,,1.0,,,,1.0,,,,27.0,,,,,,,1.0,,6.8,,,1.0,,,2.0,,,,2.0,1.0,2.0,3.0,1,,7.0,,,2.0,
2019-20,8243587,19,49,Sheffield_United,Home,15033,27436,David McGoldrick,david-mcgoldrick,F,False,1.0,,1.0,10.0,11.0,20.0,7.0,5.0,5.0,,,,1.0,,1.0,12.0,9.0,,,3.0,,,,,,2.0,,90.0,,,,,,,16.0,,6.8,,,,,,2.0,1.0,,2.0,3.0,14.0,14.0,27.0,0,1.0,47.0,8.0,1.0,2.0,1.0
2019-20,8243587,19,49,Sheffield_United,Home,20514,18867,Billy Sharp,billy-sharp,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243587,19,49,Sheffield_United,Home,190851,171975,Callum Robinson,callum-robinson,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243587,19,49,Sheffield_United,Home,367228,169432,Oli McBurnie,oli-mcburnie,F,False,,,1.0,7.0,2.0,9.0,3.0,5.0,5.0,,,1.0,1.0,,,5.0,6.0,,,,,,,,,,,63.0,2.0,,,,,,8.0,,7.0,,,1.0,,,1.0,,,1.0,,10.0,3.0,13.0,4,1.0,23.0,2.0,,,
2019-20,8243587,19,49,Sheffield_United,Home,377108,178304,Lys Mousset,lys-mousset,F,True,1.0,,,2.0,2.0,3.0,2.0,1.0,1.0,1.0,,1.0,,,,2.0,1.0,,,,,,,,,1.0,,27.0,,,,,,,2.0,,6.8,,,,,,,1.0,,,,2.0,2.0,3.0,1,,9.0,2.0,,,
2019-20,8243595,20,49,Sheffield_United,Away,15033,27436,David McGoldrick,david-mcgoldrick,F,True,,,,6.0,3.0,9.0,,2.0,,,,,,,1.0,1.0,4.0,,,,,,,,,,,31.0,,,,,,,6.0,,6.6,,,,,1.0,1.0,,,,,10.0,4.0,14.0,0,1.0,18.0,,,1.0,1.0
2019-20,8243595,20,49,Sheffield_United,Away,20514,18867,Billy Sharp,billy-sharp,F,True,,,,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,12.0,,,,,,,,,6.2,,,1.0,,,,,,,,1.0,1.0,2.0,1,,3.0,,,,
2019-20,8243595,20,49,Sheffield_United,Away,190851,171975,Callum Robinson,callum-robinson,F,False,1.0,,,10.0,2.0,11.0,,2.0,1.0,1.0,,,1.0,,,1.0,3.0,,,,,,,,,1.0,,59.0,,,,,,,6.0,,6.8,,,,,,,1.0,,1.0,,12.0,3.0,14.0,0,1.0,22.0,3.0,,,1.0
2019-20,8243595,20,49,Sheffield_United,Away,367228,169432,Oli McBurnie,oli-mcburnie,F,True,,,,2.0,,2.0,1.0,3.0,1.0,,,,,,,1.0,4.0,,,,,,,,,,,15.0,,1.0,,,,,4.0,,6.9,,,,,,,,,,1.0,5.0,,5.0,0,1.0,9.0,1.0,,,
2019-20,8243595,20,49,Sheffield_United,Away,377108,178304,Lys Mousset,lys-mousset,F,False,,,,11.0,1.0,12.0,3.0,4.0,1.0,,2.0,2.0,,,,4.0,5.0,,,,,,,,,1.0,,83.0,,,,,,,4.0,,6.0,,,2.0,,,2.0,,,,3.0,14.0,1.0,15.0,4,,25.0,,1.0,1.0,
2019-20,8243607,21,49,Sheffield_United,Away,15033,27436,David McGoldrick,david-mcgoldrick,F,False,,,,6.0,10.0,16.0,4.0,2.0,4.0,,,,,,,5.0,5.0,,,2.0,,,,,,,,66.0,1.0,,,,,,7.0,,6.9,,,,,2.0,,,,1.0,,9.0,12.0,21.0,1,2.0,29.0,1.0,1.0,,1.0
2019-20,8243607,21,49,Sheffield_United,Away,20514,18867,Billy Sharp,billy-sharp,F,True,,,,2.0,2.0,4.0,,,2.0,,,,,,1.0,1.0,4.0,,,,,,,,,,,24.0,,,,,,,2.0,,6.7,,,,,,1.0,,,,,3.0,2.0,5.0,0,1.0,10.0,,2.0,1.0,
2019-20,8243607,21,49,Sheffield_United,Away,190851,171975,Callum Robinson,callum-robinson,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243607,21,49,Sheffield_United,Away,367228,169432,Oli McBurnie,oli-mcburnie,F,True,,,1.0,3.0,2.0,5.0,4.0,,2.0,,1.0,,,,,4.0,1.0,,,,,,,,1.0,,,25.0,1.0,,,,,,1.0,,6.4,,,,,,,1.0,,1.0,,4.0,2.0,5.0,1,1.0,9.0,,,,1.0
2019-20,8243607,21,49,Sheffield_United,Away,377108,178304,Lys Mousset,lys-mousset,F,False,,,,6.0,3.0,9.0,3.0,,2.0,,,,,,1.0,5.0,1.0,,,1.0,,,,,,,,65.0,,,,,,,3.0,,6.5,,,,,,1.0,1.0,,,1.0,8.0,3.0,10.0,0,,13.0,,,1.0,
2019-20,8243620,22,49,Sheffield_United,Home,15033,27436,David McGoldrick,david-mcgoldrick,F,False,,,,5.0,2.0,7.0,8.0,3.0,3.0,,,,1.0,,1.0,10.0,4.0,,,,,,,,,,,60.0,,,,,,,8.0,,6.6,,,1.0,,,1.0,,,,1.0,9.0,2.0,11.0,1,,18.0,3.0,,1.0,
2019-20,8243620,22,49,Sheffield_United,Home,20514,18867,Billy Sharp,billy-sharp,F,True,,,,3.0,3.0,6.0,,,1.0,,,,,,2.0,3.0,,,,1.0,,,,,,,,12.0,,,,,,,2.0,,6.4,,,,,,,,,,,3.0,3.0,6.0,0,,9.0,,,,
2019-20,8243620,22,49,Sheffield_United,Home,190851,171975,Callum Robinson,callum-robinson,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243620,22,49,Sheffield_United,Home,367228,169432,Oli McBurnie,oli-mcburnie,F,False,,,1.0,20.0,4.0,24.0,8.0,11.0,4.0,,1.0,,3.0,,3.0,15.0,15.0,,,,,1.0,,,1.0,1.0,,84.0,1.0,,,,,,17.0,,7.1,,,1.0,,,1.0,,,2.0,1.0,29.0,7.0,36.0,2,3.0,53.0,,1.0,,2.0
2019-20,8243620,22,49,Sheffield_United,Home,377108,178304,Lys Mousset,lys-mousset,F,True,,,,6.0,2.0,8.0,1.0,2.0,4.0,,1.0,,,,3.0,4.0,3.0,,,,,,,,,,,30.0,1.0,,,,,,8.0,,6.3,,,1.0,,,1.0,,,,1.0,9.0,2.0,11.0,2,,21.0,2.0,,1.0,
2019-20,8243610,23,49,Sheffield_United,Away,20514,18867,Billy Sharp,billy-sharp,F,True,,,,,,,3.0,1.0,,,,,,,1.0,4.0,2.0,,,,,,,,,,,34.0,,,,,,,3.0,,6.5,,,,,,,,,,,1.0,,1.0,0,,4.0,1.0,1.0,,
2019-20,8243610,23,49,Sheffield_United,Away,190851,171975,Callum Robinson,callum-robinson,F,True,1.0,,1.0,5.0,,4.0,2.0,,1.0,,,,,,1.0,4.0,1.0,,,1.0,,,,,,1.0,,23.0,,,,,,,4.0,,6.7,,,,,,,2.0,,2.0,,8.0,,6.0,0,1.0,10.0,,,,1.0
2019-20,8243610,23,49,Sheffield_United,Away,367228,169432,Oli McBurnie,oli-mcburnie,F,False,1.0,,,8.0,6.0,13.0,8.0,14.0,4.0,,1.0,1.0,2.0,,,12.0,18.0,,,,,,,,2.0,,,90.0,2.0,,,,,,20.0,,7.2,,,,,1.0,2.0,1.0,,,,25.0,6.0,30.0,3,3.0,47.0,1.0,2.0,,1.0
2019-20,8243610,23,49,Sheffield_United,Away,377108,178304,Lys Mousset,lys-mousset,F,False,,,,5.0,2.0,7.0,1.0,1.0,,,1.0,,,,,3.0,1.0,,,2.0,,,,,,,,56.0,,,,,,,6.0,,6.1,,,2.0,,,1.0,,,,,5.0,4.0,9.0,2,,17.0,3.0,,,
2019-20,8243633,24,49,Sheffield_United,Home,20514,18867,Billy Sharp,billy-sharp,F,False,,,,3.0,1.0,4.0,2.0,1.0,2.0,,,,1.0,,4.0,9.0,6.0,,,1.0,,,,,,,,59.0,,,,,,,9.0,,6.2,,,,,,3.0,,,1.0,1.0,4.0,2.0,6.0,0,,19.0,2.0,3.0,2.0,
2019-20,8243633,24,49,Sheffield_United,Home,190851,171975,Callum Robinson,callum-robinson,F,True,,,,,,,1.0,,,,,,,,,2.0,1.0,,,1.0,,,,,1.0,,,12.0,,,,,,,1.0,,6.5,,,,,,,,,1.0,,,1.0,1.0,0,1.0,3.0,,,,
2019-20,8243633,24,49,Sheffield_United,Home,367228,169432,Oli McBurnie,oli-mcburnie,F,False,,,1.0,20.0,5.0,25.0,10.0,8.0,2.0,,1.0,,1.0,,,11.0,10.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,9.0,,6.6,,,1.0,,2.0,,,,1.0,,28.0,6.0,34.0,1,1.0,47.0,,2.0,,1.0
2019-20,8243633,24,49,Sheffield_United,Home,377108,178304,Lys Mousset,lys-mousset,F,True,,,,4.0,2.0,6.0,2.0,,,,,,,,2.0,4.0,,,,,,,,,,,,31.0,1.0,,,,,,6.0,,6.5,,,,,,,1.0,,,1.0,6.0,2.0,7.0,1,,15.0,2.0,,,
2019-20,8243644,25,49,Sheffield_United,Away,20514,18867,Billy Sharp,billy-sharp,F,False,,,,5.0,,5.0,4.0,,2.0,,,1.0,,,1.0,7.0,4.0,,,2.0,,,,,,,,64.0,,,,,,,6.0,,6.6,,,,,,1.0,,,,,7.0,,7.0,1,1.0,17.0,3.0,2.0,1.0,1.0
2019-20,8243644,25,49,Sheffield_United,Away,367228,169432,Oli McBurnie,oli-mcburnie,F,False,,,1.0,13.0,4.0,17.0,11.0,5.0,4.0,,,1.0,2.0,,3.0,18.0,10.0,,,1.0,,,,,,1.0,,89.0,,,,,,,20.0,,6.6,,,,,2.0,1.0,,,2.0,,25.0,6.0,31.0,1,2.0,51.0,2.0,3.0,,1.0
2019-20,8243644,25,49,Sheffield_United,Away,377108,178304,Lys Mousset,lys-mousset,F,True,,,,8.0,5.0,13.0,1.0,,3.0,1.0,,1.0,,,,3.0,2.0,,,1.0,,,,,,1.0,,26.0,1.0,,,,,,5.0,,7.0,,,,,,3.0,,,,,10.0,5.0,15.0,2,,22.0,2.0,,2.0,
2019-20,8243654,26,49,Sheffield_United,Home,15033,27436,David McGoldrick,david-mcgoldrick,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243654,26,49,Sheffield_United,Home,20514,18867,Billy Sharp,billy-sharp,F,False,,,,13.0,1.0,14.0,3.0,3.0,4.0,,,,,,,4.0,6.0,,,1.0,,1.0,,,,,,74.0,2.0,,,,,,6.0,,7.7,,,1.0,,1.0,2.0,,,,,16.0,1.0,17.0,3,,27.0,3.0,1.0,2.0,
2019-20,8243654,26,49,Sheffield_United,Home,367228,169432,Oli McBurnie,oli-mcburnie,F,False,,,,8.0,3.0,11.0,10.0,12.0,5.0,,,1.0,,,2.0,14.0,16.0,,,,,,,,,2.0,,90.0,2.0,,,,,,20.0,,7.4,,,,,2.0,4.0,1.0,,,,21.0,5.0,25.0,3,1.0,42.0,1.0,1.0,2.0,1.0
2019-20,8243654,26,49,Sheffield_United,Home,377108,178304,Lys Mousset,lys-mousset,F,True,,,,3.0,1.0,4.0,1.0,1.0,2.0,1.0,,1.0,,,2.0,4.0,3.0,,,1.0,1.0,,,,,1.0,,16.0,,,,,,,3.0,,7.1,,,,,1.0,,,,,,4.0,1.0,5.0,1,,11.0,,2.0,,
2019-20,8243734,27,49,Sheffield_United,Home,15033,27436,David McGoldrick,david-mcgoldrick,F,True,1.0,,,6.0,1.0,6.0,1.0,,1.0,1.0,,,1.0,,1.0,5.0,2.0,,,1.0,,,,,,1.0,,16.0,,,,,,,4.0,,6.8,,,,,,3.0,1.0,,,1.0,7.0,1.0,7.0,0,,14.0,1.0,,2.0,
2019-20,8243734,27,49,Sheffield_United,Home,20514,18867,Billy Sharp,billy-sharp,F,False,,,,10.0,1.0,11.0,2.0,,2.0,,,,1.0,,3.0,6.0,,,,,,,,,,,,74.0,,,,,,,12.0,,6.3,,,1.0,,,,1.0,,,,14.0,1.0,14.0,1,,26.0,4.0,,,
2019-20,8243734,27,49,Sheffield_United,Home,367228,169432,Oli McBurnie,oli-mcburnie,F,False,,,,19.0,2.0,21.0,8.0,5.0,6.0,,3.0,1.0,2.0,,,12.0,12.0,,,,,,,,,,,90.0,2.0,,,,,,14.0,,6.1,,,2.0,,,5.0,1.0,,,,26.0,4.0,29.0,5,4.0,53.0,3.0,,3.0,2.0
2019-20,8243734,27,49,Sheffield_United,Home,377108,178304,Lys Mousset,lys-mousset,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8674007,28,49,Sheffield_United,Away,10629,18440,Leon Clarke,leon-clarke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8674007,28,49,Sheffield_United,Away,15033,27436,David McGoldrick,david-mcgoldrick,F,True,,,,9.0,5.0,14.0,4.0,2.0,2.0,,,,2.0,,,7.0,3.0,,,,,,,,,,,21.0,,,,,,,3.0,,6.4,,,,,,2.0,,,1.0,,11.0,5.0,16.0,0,,18.0,,,1.0,
2019-20,8674007,28,49,Sheffield_United,Away,20514,18867,Billy Sharp,billy-sharp,F,False,,,,7.0,1.0,8.0,,2.0,4.0,,,1.0,,,1.0,3.0,6.0,,,2.0,,,,,,,,69.0,,,,,,,9.0,,6.7,,,,,,,,,,,8.0,3.0,11.0,1,1.0,22.0,5.0,3.0,,1.0
2019-20,8674007,28,49,Sheffield_United,Away,367228,169432,Oli McBurnie,oli-mcburnie,F,False,,,,13.0,2.0,15.0,9.0,5.0,2.0,,,,1.0,,,12.0,9.0,,,1.0,,,,,,1.0,,80.0,1.0,,,,,,7.0,,7.0,,,,,1.0,2.0,,,,,16.0,2.0,18.0,1,1.0,31.0,3.0,2.0,1.0,1.0
2019-20,8674007,28,49,Sheffield_United,Away,377108,178304,Lys Mousset,lys-mousset,F,True,,,,1.0,,1.0,,,2.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,10.0,,,,,,,4.0,,6.6,,,,,,,,,,,3.0,1.0,4.0,1,,10.0,,1.0,,
2019-20,8243685,29,49,Sheffield_United,Home,15033,27436,David McGoldrick,david-mcgoldrick,F,True,,,1.0,1.0,2.0,3.0,2.0,1.0,1.0,,,,1.0,1.0,,6.0,3.0,,,2.0,,,,,,,,19.0,,1.0,,,,,6.0,,7.1,,,,,1.0,2.0,,,1.0,,3.0,2.0,5.0,0,1.0,14.0,3.0,,1.0,
2019-20,8243685,29,49,Sheffield_United,Home,20514,18867,Billy Sharp,billy-sharp,F,False,1.0,,,12.0,1.0,12.0,1.0,,,,,,,,2.0,3.0,3.0,,,,,1.0,,,,2.0,,71.0,1.0,,,,,,6.0,,7.5,,,,,,2.0,3.0,,,1.0,15.0,1.0,13.0,1,,26.0,1.0,1.0,2.0,
2019-20,8243685,29,49,Sheffield_United,Home,367228,169432,Oli McBurnie,oli-mcburnie,F,False,,,,12.0,1.0,13.0,5.0,7.0,4.0,,,,2.0,,1.0,10.0,10.0,,,2.0,,,,,1.0,,,89.0,1.0,,,,,,16.0,,6.9,,,1.0,,1.0,1.0,1.0,,,,21.0,4.0,24.0,2,1.0,41.0,1.0,1.0,1.0,
2019-20,8243685,29,49,Sheffield_United,Home,377108,178304,Lys Mousset,lys-mousset,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684150,30,49,Sheffield_United,Away,20514,18867,Billy Sharp,billy-sharp,F,False,,,1.0,5.0,5.0,10.0,2.0,1.0,2.0,,1.0,1.0,,,1.0,6.0,3.0,,,,,,,,,1.0,,74.0,,,,,,,9.0,,6.2,,,2.0,,,3.0,,,1.0,1.0,9.0,6.0,15.0,3,,26.0,,2.0,,
2019-20,8684150,30,49,Sheffield_United,Away,367228,169432,Oli McBurnie,oli-mcburnie,F,False,,,,17.0,9.0,26.0,5.0,6.0,4.0,,,,,,1.0,7.0,10.0,,,,,,,,,,,85.0,1.0,,,,,,12.0,,7.0,,,,,1.0,2.0,1.0,,,,25.0,11.0,35.0,1,2.0,48.0,,1.0,1.0,1.0
2019-20,8684150,30,49,Sheffield_United,Away,377108,178304,Lys Mousset,lys-mousset,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684158,31,49,Sheffield_United,Away,15033,27436,David McGoldrick,david-mcgoldrick,F,False,,,,15.0,10.0,25.0,3.0,1.0,2.0,,,1.0,1.0,,,6.0,1.0,,,1.0,,,,,,1.0,,64.0,,,,,,,8.0,,6.4,,,,,,1.0,,,1.0,1.0,20.0,11.0,31.0,1,,34.0,1.0,,,
2019-20,8684158,31,49,Sheffield_United,Away,20514,18867,Billy Sharp,billy-sharp,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684158,31,49,Sheffield_United,Away,367228,169432,Oli McBurnie,oli-mcburnie,F,True,,,,5.0,2.0,7.0,3.0,2.0,3.0,,,,,,,3.0,4.0,,,,,,,,1.0,,,45.0,1.0,,,,,,5.0,,6.9,,,,,1.0,,,,,,9.0,3.0,12.0,1,2.0,18.0,,,,1.0
2019-20,8684158,31,49,Sheffield_United,Away,377108,178304,Lys Mousset,lys-mousset,F,False,,,,4.0,3.0,7.0,1.0,,,,,,,,2.0,4.0,1.0,,,1.0,,,,,1.0,,,45.0,,,,,,,8.0,,6.4,,,,,,,,,,,5.0,3.0,8.0,0,1.0,17.0,3.0,,,1.0
2019-20,8684175,32,49,Sheffield_United,Home,15033,27436,David McGoldrick,david-mcgoldrick,F,False,,,2.0,11.0,7.0,18.0,1.0,1.0,1.0,,,,,,2.0,5.0,3.0,,,2.0,,,,,,,,63.0,1.0,,,,,,4.0,,6.8,,,1.0,,,,,,2.0,,12.0,8.0,20.0,2,1.0,29.0,,1.0,,
2019-20,8684175,32,49,Sheffield_United,Home,20514,18867,Billy Sharp,billy-sharp,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684175,32,49,Sheffield_United,Home,367228,169432,Oli McBurnie,oli-mcburnie,F,False,,,1.0,13.0,2.0,15.0,9.0,12.0,2.0,,,,1.0,,2.0,16.0,18.0,,,2.0,,1.0,,,,1.0,,89.0,1.0,,,,,,27.0,,7.7,,,1.0,,2.0,4.0,1.0,,2.0,1.0,30.0,4.0,33.0,2,2.0,55.0,4.0,2.0,2.0,1.0
2019-20,8684175,32,49,Sheffield_United,Home,377108,178304,Lys Mousset,lys-mousset,F,True,,,1.0,,3.0,3.0,,,3.0,,,,,,1.0,2.0,3.0,,,2.0,,1.0,,,,,,27.0,1.0,,,,,,6.0,,7.2,,,,,,,,,1.0,,2.0,4.0,6.0,1,,14.0,2.0,3.0,,
2019-20,8692234,33,49,Sheffield_United,Away,15033,27436,David McGoldrick,david-mcgoldrick,F,False,,,2.0,25.0,12.0,37.0,3.0,4.0,5.0,,,1.0,1.0,,2.0,6.0,8.0,,,,,,,,,3.0,,90.0,,,,,,,13.0,,7.1,,,,,2.0,,,,3.0,,31.0,14.0,45.0,1,4.0,60.0,2.0,,,2.0
2019-20,8692234,33,49,Sheffield_United,Away,20514,18867,Billy Sharp,billy-sharp,F,True,,,,2.0,,2.0,1.0,,1.0,1.0,,,,,2.0,5.0,4.0,,,2.0,1.0,,,,,1.0,,36.0,,,,,,,9.0,,7.1,,,,,,2.0,,,,,4.0,,4.0,0,1.0,17.0,5.0,1.0,2.0,1.0
2019-20,8692234,33,49,Sheffield_United,Away,367228,169432,Oli McBurnie,oli-mcburnie,F,False,,,,8.0,1.0,9.0,8.0,5.0,2.0,1.0,,,,,,8.0,9.0,,,2.0,,,,,,1.0,,71.0,1.0,,,,,,5.0,,7.5,,,1.0,,,4.0,,,,,12.0,1.0,13.0,2,,20.0,1.0,,4.0,
2019-20,8692234,33,49,Sheffield_United,Away,377108,178304,Lys Mousset,lys-mousset,F,True,,,,,,,1.0,1.0,,,,,,,,3.0,2.0,,,1.0,,,,,,,,19.0,,,,,,,3.0,,6.4,,,,,,1.0,,,,,,,,0,,4.0,2.0,1.0,,
2019-20,8692239,34,49,Sheffield_United,Home,20514,18867,Billy Sharp,billy-sharp,F,False,,,,4.0,2.0,6.0,4.0,2.0,3.0,,,,,,1.0,6.0,5.0,,,,,,,,,,,71.0,,,,,,,9.0,,6.6,,,,,,2.0,1.0,,,3.0,10.0,2.0,11.0,0,,18.0,1.0,2.0,1.0,
2019-20,8692239,34,49,Sheffield_United,Home,367228,169432,Oli McBurnie,oli-mcburnie,F,False,,,,6.0,3.0,9.0,4.0,5.0,,,,,,,1.0,5.0,6.0,,,,,,,,,,,49.0,1.0,,,,,,7.0,,6.8,,,,,1.0,,,,,,12.0,3.0,15.0,1,,21.0,,1.0,,
2019-20,8692239,34,49,Sheffield_United,Home,377108,178304,Lys Mousset,lys-mousset,F,True,,,,2.0,,2.0,2.0,2.0,3.0,,,,,,,2.0,3.0,,,,,,,,,,,41.0,,,,,,,8.0,,6.7,,,1.0,,,1.0,,,,,9.0,,9.0,1,,13.0,,,1.0,
2019-20,8692251,35,49,Sheffield_United,Home,15033,27436,David McGoldrick,david-mcgoldrick,F,False,,,2.0,13.0,5.0,18.0,6.0,8.0,5.0,1.0,,1.0,1.0,,1.0,9.0,10.0,,,1.0,,2.0,,,,1.0,,90.0,2.0,,,,,,12.0,,8.8,,,,,2.0,2.0,1.0,,5.0,,19.0,7.0,25.0,3,,40.0,3.0,,2.0,
2019-20,8692251,35,49,Sheffield_United,Home,20514,18867,Billy Sharp,billy-sharp,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692251,35,49,Sheffield_United,Home,367228,169432,Oli McBurnie,oli-mcburnie,F,False,,,,5.0,2.0,7.0,9.0,5.0,2.0,,,,,,,10.0,8.0,,,1.0,,1.0,,,,,,63.0,2.0,,,,,,6.0,,7.5,,,,,2.0,,,,1.0,,11.0,2.0,13.0,2,,20.0,,3.0,,
2019-20,8692251,35,49,Sheffield_United,Home,377108,178304,Lys Mousset,lys-mousset,F,True,,,,2.0,,2.0,1.0,,,,1.0,,1.0,,1.0,6.0,1.0,,,1.0,,,,,,,,27.0,,,,,,,5.0,,5.9,,,1.0,,,3.0,,,,,3.0,,3.0,1,,10.0,1.0,,1.0,
2019-20,8692268,36,49,Sheffield_United,Away,15033,27436,David McGoldrick,david-mcgoldrick,F,False,,,,2.0,2.0,4.0,5.0,2.0,1.0,,,,,,2.0,9.0,2.0,,,1.0,,,,,,,,45.0,,,,,,,13.0,,6.3,,,1.0,,1.0,1.0,,,,1.0,6.0,3.0,9.0,1,,20.0,3.0,,,
2019-20,8692268,36,49,Sheffield_United,Away,20514,18867,Billy Sharp,billy-sharp,F,True,,,,5.0,,5.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,4.0,2.0,,,,,,,,,,,31.0,1.0,,,,,,5.0,,6.2,,,,,,,3.0,,,,8.0,,5.0,1,,12.0,1.0,1.0,,
2019-20,8692268,36,49,Sheffield_United,Away,367228,169432,Oli McBurnie,oli-mcburnie,F,False,,,,7.0,3.0,10.0,10.0,11.0,6.0,,,,1.0,,1.0,15.0,15.0,,,1.0,,,,,2.0,,,90.0,,,,,,,18.0,,6.7,,,,,2.0,2.0,1.0,,,,20.0,5.0,24.0,0,2.0,40.0,,2.0,,2.0
2019-20,8692268,36,49,Sheffield_United,Away,377108,178304,Lys Mousset,lys-mousset,F,True,,,,1.0,1.0,2.0,4.0,1.0,1.0,,,,,,3.0,7.0,4.0,,,,,,,,1.0,,,45.0,,,,,,,8.0,,6.6,,,,,,2.0,,,,1.0,4.0,1.0,5.0,0,,14.0,2.0,1.0,2.0,
2019-20,8692280,37,49,Sheffield_United,Home,10629,18440,Leon Clarke,leon-clarke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692280,37,49,Sheffield_United,Home,15033,27436,David McGoldrick,david-mcgoldrick,F,False,,,3.0,21.0,7.0,28.0,7.0,3.0,2.0,,,1.0,,,1.0,11.0,6.0,,,,,,,,,,,90.0,,,,,,,15.0,,6.6,,,1.0,,,5.0,,,5.0,1.0,28.0,9.0,37.0,2,,53.0,2.0,1.0,2.0,
2019-20,8692280,37,49,Sheffield_United,Home,20514,18867,Billy Sharp,billy-sharp,F,True,,,,2.0,1.0,3.0,3.0,,1.0,,,,,,2.0,6.0,2.0,,,1.0,,,,,,,,30.0,,,,,,,4.0,,6.5,,,,,,,,,,,3.0,1.0,4.0,0,,9.0,1.0,2.0,,
2019-20,8692280,37,49,Sheffield_United,Home,367228,169432,Oli McBurnie,oli-mcburnie,F,False,,,,6.0,1.0,7.0,7.0,7.0,,,,1.0,,,,9.0,10.0,,,2.0,,,,,,,,60.0,,,,,,,9.0,,6.8,,,,,,,,,,,13.0,2.0,15.0,1,1.0,23.0,1.0,2.0,,
2019-20,8692291,38,49,Sheffield_United,Away,10629,18440,Leon Clarke,leon-clarke,F,True,,,,1.0,,1.0,3.0,2.0,,,,,,,,3.0,2.0,,,,,,,,,,,20.0,,,,,,,2.0,,6.5,,,,,2.0,,,,,,3.0,,3.0,0,,5.0,,,,
2019-20,8692291,38,49,Sheffield_United,Away,20514,18867,Billy Sharp,billy-sharp,F,False,,,,3.0,4.0,7.0,1.0,,3.0,2.0,1.0,,,,1.0,4.0,4.0,,,1.0,1.0,,,,,2.0,,70.0,1.0,,,,,,7.0,,7.0,,,,,,1.0,,,,1.0,7.0,5.0,12.0,1,,21.0,,4.0,,
