season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,fouls,goalAssist,goals,goodHighClaim,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,possessionLostCtrl,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2013-14,3965221,9,31,Crystal_Palace,Home,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965221,9,31,Crystal_Palace,Home,10160,16230,Lewis Price,lewis-price,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965253,10,31,Crystal_Palace,Away,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965253,10,31,Crystal_Palace,Away,10160,16230,Lewis Price,lewis-price,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965261,11,31,Crystal_Palace,Home,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965261,11,31,Crystal_Palace,Home,10160,16230,Lewis Price,lewis-price,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965285,12,31,Crystal_Palace,Away,631,11554,Julián Speroni,julian-speroni,G,False,,1.0,14.0,12.0,3.0,15.0,,,9.0,,,,,,,,0.0,0.0,4.0,,1.0,90.0,,,0.0,18.0,7.3,1.0,2.0,,,,,,1.0,30.0,,28.0,4.0,32.0,0.0,,39.0,,,,
2013-14,3965285,12,31,Crystal_Palace,Away,27045,9685,Neil Alexander,neil-alexander,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965311,13,31,Crystal_Palace,Away,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965311,13,31,Crystal_Palace,Away,10160,16230,Lewis Price,lewis-price,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965319,14,31,Crystal_Palace,Home,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965319,14,31,Crystal_Palace,Home,10160,16230,Lewis Price,lewis-price,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965339,15,31,Crystal_Palace,Home,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965339,15,31,Crystal_Palace,Home,10160,16230,Lewis Price,lewis-price,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965361,16,31,Crystal_Palace,Away,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965361,16,31,Crystal_Palace,Away,10160,16230,Lewis Price,lewis-price,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965379,17,31,Crystal_Palace,Home,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965379,17,31,Crystal_Palace,Home,10160,16230,Lewis Price,lewis-price,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965397,18,31,Crystal_Palace,Away,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965397,18,31,Crystal_Palace,Away,10160,16230,Lewis Price,lewis-price,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965427,19,31,Crystal_Palace,Away,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965427,19,31,Crystal_Palace,Away,10160,16230,Lewis Price,lewis-price,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965439,20,31,Crystal_Palace,Home,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965439,20,31,Crystal_Palace,Home,10160,16230,Lewis Price,lewis-price,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965475,21,31,Crystal_Palace,Away,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965475,21,31,Crystal_Palace,Away,10160,16230,Lewis Price,lewis-price,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965481,22,31,Crystal_Palace,Home,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965481,22,31,Crystal_Palace,Home,10160,16230,Lewis Price,lewis-price,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965499,23,31,Crystal_Palace,Home,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965499,23,31,Crystal_Palace,Home,10160,16230,Lewis Price,lewis-price,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965517,24,31,Crystal_Palace,Away,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965517,24,31,Crystal_Palace,Away,16620,20066,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965541,25,31,Crystal_Palace,Home,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965541,25,31,Crystal_Palace,Home,16620,20066,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,5187214,26,31,Crystal_Palace,Away,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5187214,26,31,Crystal_Palace,Away,16620,20066,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965583,27,31,Crystal_Palace,Home,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965583,27,31,Crystal_Palace,Home,16620,20066,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965613,28,31,Crystal_Palace,Away,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965613,28,31,Crystal_Palace,Away,16620,20066,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965623,29,31,Crystal_Palace,Home,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965623,29,31,Crystal_Palace,Home,16620,20066,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965651,30,31,Crystal_Palace,Away,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965651,30,31,Crystal_Palace,Away,16620,20066,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965669,31,31,Crystal_Palace,Away,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965669,31,31,Crystal_Palace,Away,16620,20066,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965679,32,31,Crystal_Palace,Home,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965679,32,31,Crystal_Palace,Home,16620,20066,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965699,33,31,Crystal_Palace,Away,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965699,33,31,Crystal_Palace,Away,16620,20066,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965719,34,31,Crystal_Palace,Home,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965719,34,31,Crystal_Palace,Home,16620,20066,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965755,35,31,Crystal_Palace,Away,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965755,35,31,Crystal_Palace,Away,16620,20066,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965759,36,31,Crystal_Palace,Home,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965759,36,31,Crystal_Palace,Home,16620,20066,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965783,37,31,Crystal_Palace,Home,631,11554,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965783,37,31,Crystal_Palace,Home,16620,20066,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965799,38,31,Crystal_Palace,Away,631,11554,Julián Speroni,julian-speroni,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965799,38,31,Crystal_Palace,Away,16620,20066,Wayne Hennessey,wayne-hennessey,G,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
