season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyMiss,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768205,22,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,False,1.0,,,16.0,3.0,18.0,3.0,5.0,3.0,,,,1.0,,,3.0,10.0,8.0,,,2.0,,,,,,3.0,,90.0,1.0,,,,,,7.2,,,,,1.0,1.0,2.0,,,1.0,24.0,4.0,26.0,1,,42.0,4.0,3.0,
2015-16,6768205,22,20,Southampton,Home,11601,17784,Graziano Pellè,graziano-pelle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768205,22,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,True,,,,7.0,1.0,8.0,,,1.0,,,,1.0,,,2.0,3.0,3.0,,,,,1.0,,,1.0,,,27.0,1.0,,,,,,7.0,,,,,,2.0,2.0,,,,9.0,1.0,8.0,1,,19.0,,1.0,2.0
2015-16,6768205,22,20,Southampton,Home,96369,80287,Juanmi,juanmi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768215,23,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,False,,,,13.0,1.0,14.0,5.0,13.0,2.0,,,,,,,2.0,9.0,16.0,,,2.0,,,,,,,,90.0,,,,,,,6.7,,,1.0,,,1.0,3.0,,,,34.0,1.0,32.0,1,,53.0,6.0,3.0,
2015-16,6768215,23,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,False,,,1.0,8.0,7.0,15.0,,,8.0,1.0,,,,,,,1.0,3.0,,,1.0,,,,,2.0,1.0,,67.0,,,,,,,7.4,,,,,,1.0,1.0,,2.0,,14.0,7.0,20.0,0,1.0,31.0,1.0,1.0,1.0
2015-16,6768215,23,20,Southampton,Away,96369,80287,Juanmi,juanmi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768215,23,20,Southampton,Away,97905,78356,Charlie Austin,charlie-austin,F,True,,,,3.0,1.0,4.0,,,1.0,,,,,,,,,2.0,,,,,1.0,,,,,,11.0,1.0,,,,,,7.4,,,,,,,,,,,5.0,1.0,6.0,1,1.0,10.0,1.0,1.0,
2015-16,6768214,24,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,False,,,1.0,12.0,2.0,14.0,7.0,2.0,3.0,,,2.0,,,,2.0,13.0,5.0,,,4.0,,,,,2.0,2.0,,90.0,,1.0,,,,,6.9,,,,,2.0,1.0,1.0,,1.0,,21.0,4.0,24.0,2,2.0,44.0,4.0,1.0,
2015-16,6768214,24,20,Southampton,Away,11601,17784,Graziano Pellè,graziano-pelle,F,True,,,,3.0,,3.0,1.0,,,,,1.0,,,,1.0,3.0,,,,,,,,,,,,21.0,,,,,,,6.4,,,,,,1.0,,,,,4.0,1.0,5.0,1,,10.0,1.0,,
2015-16,6768214,24,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,False,1.0,,,12.0,3.0,14.0,,,7.0,,,,2.0,,,2.0,5.0,3.0,,,1.0,,,,,1.0,1.0,,69.0,1.0,,,,,,6.9,,,2.0,,,,1.0,,1.0,,16.0,4.0,19.0,3,1.0,34.0,2.0,2.0,
2015-16,6768214,24,20,Southampton,Away,96369,80287,Juanmi,juanmi,F,True,,,,,2.0,2.0,,,,,,,2.0,,,2.0,4.0,1.0,,,,,,,,,,,7.0,,,,,,,6.3,,,,,,,,,1.0,,1.0,2.0,3.0,0,1.0,6.0,,,
2015-16,6768230,25,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,False,1.0,,,9.0,3.0,11.0,1.0,1.0,4.0,,,,1.0,,,2.0,10.0,6.0,,,4.0,,,,,,1.0,,90.0,,,,,,,6.6,,,1.0,,3.0,2.0,1.0,,2.0,,11.0,4.0,14.0,1,2.0,32.0,2.0,3.0,
2015-16,6768230,25,20,Southampton,Home,11601,17784,Graziano Pellè,graziano-pelle,F,False,,,1.0,11.0,5.0,16.0,1.0,4.0,1.0,,,1.0,,,,6.0,8.0,6.0,,,2.0,,,,,,,,72.0,,,,,,,6.7,,,1.0,,1.0,,1.0,,1.0,,17.0,5.0,21.0,2,1.0,35.0,1.0,1.0,
2015-16,6768230,25,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768230,25,20,Southampton,Home,96369,80287,Juanmi,juanmi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768230,25,20,Southampton,Home,97905,78356,Charlie Austin,charlie-austin,F,True,,,,,,,,2.0,3.0,,,1.0,1.0,,,2.0,3.0,4.0,,,,,,,,,,,18.0,,,,,,,6.7,,,1.0,,3.0,,,,3.0,,4.0,1.0,5.0,2,1.0,14.0,,1.0,
2015-16,6768244,26,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,False,,,,15.0,3.0,18.0,6.0,6.0,,,1.0,1.0,,,,1.0,9.0,7.0,,,2.0,,1.0,,,,3.0,,90.0,3.0,,,,,,7.3,,,,,1.0,,3.0,,,1.0,29.0,4.0,30.0,4,,49.0,5.0,1.0,
2015-16,6768244,26,20,Southampton,Away,11601,17784,Graziano Pellè,graziano-pelle,F,False,1.0,,2.0,24.0,5.0,28.0,2.0,6.0,1.0,,,,,,,1.0,7.0,10.0,,,3.0,,,,,,2.0,,74.0,1.0,,,,,,7.1,,,,,,1.0,1.0,,3.0,,33.0,9.0,41.0,1,,56.0,4.0,4.0,
2015-16,6768244,26,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768244,26,20,Southampton,Away,96369,80287,Juanmi,juanmi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768244,26,20,Southampton,Away,97905,78356,Charlie Austin,charlie-austin,F,True,,,1.0,2.0,1.0,3.0,2.0,1.0,1.0,,,,,,,1.0,4.0,1.0,,,1.0,,,,,,,,16.0,1.0,,,,,,6.6,,,,,1.0,,1.0,,2.0,1.0,6.0,2.0,7.0,1,,11.0,,,
2015-16,6768255,27,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,False,,,,11.0,5.0,16.0,2.0,3.0,2.0,,1.0,,,,,1.0,3.0,7.0,,,,,1.0,,,2.0,,,69.0,1.0,,,,,,7.2,,,1.0,,2.0,1.0,3.0,,1.0,1.0,19.0,6.0,22.0,2,1.0,38.0,1.0,2.0,1.0
2015-16,6768255,27,20,Southampton,Home,11601,17784,Graziano Pellè,graziano-pelle,F,True,,,,2.0,3.0,5.0,,,,,,,,,,,2.0,,,,2.0,,,,,,,,21.0,1.0,,,,,,6.5,,,,,,,,,,,8.0,4.0,12.0,1,,13.0,,,
2015-16,6768255,27,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768255,27,20,Southampton,Home,97905,78356,Charlie Austin,charlie-austin,F,False,,,,10.0,4.0,14.0,10.0,2.0,3.0,,,1.0,,,,2.0,13.0,6.0,,,,,,,,,,,79.0,,,,,,,6.6,,,1.0,,1.0,1.0,1.0,,,1.0,13.0,5.0,17.0,2,1.0,30.0,2.0,3.0,
2015-16,6768268,28,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,False,,,1.0,9.0,5.0,14.0,3.0,7.0,1.0,,,1.0,,,,1.0,7.0,9.0,,,3.0,,,,,1.0,,,70.0,,1.0,,,,,6.7,,,,,2.0,2.0,,,1.0,1.0,21.0,5.0,26.0,1,,38.0,3.0,1.0,1.0
2015-16,6768268,28,20,Southampton,Away,11601,17784,Graziano Pellè,graziano-pelle,F,True,,,2.0,8.0,1.0,9.0,4.0,4.0,2.0,,,,,,,1.0,5.0,4.0,,,1.0,,,,,,,,30.0,,,,,,,6.6,,,1.0,,,,,,3.0,1.0,14.0,1.0,15.0,1,,19.0,1.0,,
2015-16,6768268,28,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,True,,,,5.0,3.0,8.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,20.0,,,,,,,6.3,,,,,,,2.0,,,,11.0,4.0,13.0,0,,19.0,,1.0,
2015-16,6768268,28,20,Southampton,Away,97905,78356,Charlie Austin,charlie-austin,F,False,1.0,,,7.0,2.0,8.0,3.0,3.0,,,1.0,,1.0,,,1.0,6.0,5.0,,,2.0,,,,,,1.0,,60.0,,,,,,,6.5,,,1.0,,1.0,1.0,1.0,,,,8.0,4.0,11.0,1,1.0,17.0,,,1.0
2015-16,6768273,29,20,Southampton,Home,11601,17784,Graziano Pellè,graziano-pelle,F,False,,,2.0,21.0,3.0,24.0,5.0,2.0,2.0,,,3.0,1.0,,,1.0,8.0,3.0,,,2.0,,,,,,3.0,,90.0,,,,,,,6.9,,,1.0,,1.0,,1.0,,5.0,,29.0,6.0,34.0,4,,46.0,2.0,1.0,
2015-16,6768273,29,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,False,,,,18.0,4.0,22.0,,,4.0,,,1.0,1.0,,,4.0,6.0,1.0,,,,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,6.2,,,,,2.0,1.0,7.0,,2.0,,31.0,4.0,28.0,2,,55.0,2.0,1.0,
2015-16,6768273,29,20,Southampton,Home,96369,80287,Juanmi,juanmi,F,True,,,,5.0,1.0,6.0,2.0,,2.0,,,,1.0,,,1.0,4.0,1.0,,,,,,,,,1.0,,25.0,,,,,,,6.6,,,1.0,,,,,,,,5.0,2.0,7.0,1,,10.0,,1.0,
2015-16,6768273,29,20,Southampton,Home,833970,154050,Olufela Olomola,olufela-olomola,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768285,30,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,False,1.0,,,17.0,4.0,20.0,3.0,2.0,4.0,1.0,1.0,,,,,5.0,12.0,5.0,,,3.0,,,,,1.0,5.0,,90.0,1.0,,,,,,6.3,,,,,,2.0,4.0,,3.0,1.0,27.0,5.0,28.0,1,,44.0,1.0,2.0,1.0
2015-16,6768285,30,20,Southampton,Away,11601,17784,Graziano Pellè,graziano-pelle,F,False,,,,20.0,8.0,28.0,5.0,3.0,6.0,,,,,,,7.0,14.0,9.0,,,2.0,,2.0,,,,1.0,,90.0,3.0,,,,,,8.4,,,1.0,,3.0,1.0,1.0,,1.0,,28.0,8.0,35.0,4,2.0,59.0,2.0,3.0,1.0
2015-16,6768285,30,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,False,,,1.0,19.0,7.0,26.0,,1.0,7.0,,1.0,2.0,1.0,,,1.0,3.0,9.0,,,1.0,1.0,,,,1.0,1.0,,75.0,,1.0,,,,,7.1,,,,,,4.0,5.0,,3.0,,35.0,7.0,37.0,2,2.0,61.0,5.0,2.0,4.0
2015-16,6768285,30,20,Southampton,Away,96369,80287,Juanmi,juanmi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768302,31,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,False,,,,22.0,11.0,33.0,1.0,1.0,9.0,,1.0,1.0,1.0,,,1.0,3.0,5.0,,,,1.0,,,,2.0,1.0,,90.0,,,,,,,6.8,,,1.0,,,2.0,1.0,,1.0,1.0,31.0,12.0,42.0,2,,58.0,2.0,2.0,2.0
2015-16,6768302,31,20,Southampton,Home,11601,17784,Graziano Pellè,graziano-pelle,F,False,,,,19.0,5.0,24.0,4.0,4.0,7.0,,,1.0,,,,,6.0,9.0,,,2.0,2.0,1.0,,,,2.0,,90.0,2.0,,,,1.0,,9.2,,,2.0,,2.0,2.0,1.0,,1.0,,34.0,5.0,38.0,5,,58.0,2.0,3.0,2.0
2015-16,6768302,31,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,False,,,1.0,11.0,1.0,12.0,1.0,,2.0,,,,,,,2.0,3.0,2.0,,,,,,,,,1.0,,45.0,,,,,,,6.3,,,,,,,1.0,,1.0,1.0,15.0,1.0,15.0,0,1.0,22.0,1.0,1.0,
2015-16,6768302,31,20,Southampton,Home,96369,80287,Juanmi,juanmi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768304,32,20,Southampton,Away,11601,17784,Graziano Pellè,graziano-pelle,F,False,,,3.0,22.0,3.0,25.0,2.0,7.0,4.0,1.0,,,,,,3.0,5.0,9.0,,,1.0,,,,,,2.0,,90.0,,,,,,,7.3,,,1.0,,1.0,,2.0,,3.0,,38.0,4.0,40.0,1,,55.0,4.0,3.0,
2015-16,6768304,32,20,Southampton,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768304,32,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,True,2.0,,1.0,17.0,3.0,18.0,,,2.0,,,1.0,1.0,,,4.0,8.0,2.0,,,3.0,,,,,,2.0,,45.0,,,,,,,6.2,,,,,1.0,,7.0,,1.0,,27.0,4.0,24.0,1,,39.0,,2.0,
2015-16,6768304,32,20,Southampton,Away,97905,78356,Charlie Austin,charlie-austin,F,True,,,,2.0,,2.0,1.0,1.0,2.0,,,1.0,1.0,,,1.0,3.0,4.0,,,,,,,,,,,17.0,,,,,,,6.6,,,,,1.0,,,,,,2.0,,2.0,1,1.0,9.0,1.0,2.0,
2015-16,6768317,33,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,False,,,,10.0,1.0,11.0,2.0,,,,,,1.0,,,1.0,5.0,3.0,,,,1.0,1.0,,,1.0,1.0,,60.0,1.0,,,,,,7.8,,,1.0,,1.0,3.0,,,,1.0,17.0,1.0,18.0,2,,29.0,,1.0,2.0
2015-16,6768317,33,20,Southampton,Home,11601,17784,Graziano Pellè,graziano-pelle,F,False,,,1.0,17.0,5.0,22.0,1.0,4.0,3.0,1.0,,1.0,,,,2.0,4.0,5.0,,,1.0,1.0,1.0,,,3.0,4.0,,90.0,3.0,,,,,,8.5,,,2.0,,1.0,1.0,1.0,,1.0,,23.0,5.0,27.0,6,,46.0,2.0,1.0,
2015-16,6768317,33,20,Southampton,Home,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,1.0,,1.0,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,6.0,,,,,,,6.7,,,,,,2.0,,,,,4.0,,4.0,0,,8.0,1.0,,1.0
2015-16,6768317,33,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,False,2.0,,1.0,21.0,2.0,21.0,1.0,,2.0,,,2.0,,,,2.0,4.0,4.0,,,,,,,,,3.0,,84.0,,,,,,,7.0,,,1.0,,,4.0,6.0,,3.0,1.0,35.0,3.0,32.0,3,1.0,52.0,1.0,,3.0
2015-16,6768317,33,20,Southampton,Home,97905,78356,Charlie Austin,charlie-austin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768328,34,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,False,2.0,,,9.0,3.0,10.0,2.0,1.0,2.0,,,1.0,3.0,,,2.0,10.0,4.0,,,3.0,,,,1.0,1.0,1.0,,90.0,,,,,,,6.1,,,2.0,,1.0,,5.0,,,1.0,17.0,3.0,15.0,3,1.0,38.0,6.0,2.0,
2015-16,6768328,34,20,Southampton,Away,11601,17784,Graziano Pellè,graziano-pelle,F,False,,,2.0,13.0,1.0,14.0,2.0,1.0,2.0,,,,,,,1.0,4.0,2.0,,,1.0,,,,,,,,64.0,,,,,,,6.8,,,1.0,,1.0,,,,2.0,1.0,21.0,1.0,22.0,1,1.0,31.0,,,
2015-16,6768328,34,20,Southampton,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,5.0,1.0,6.0,,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,18.0,1.0,1.0,,,,,6.6,,,,,,,,,,,7.0,1.0,8.0,1,,15.0,3.0,,
2015-16,6768328,34,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,False,1.0,,2.0,37.0,2.0,38.0,1.0,2.0,6.0,1.0,,1.0,5.0,,,1.0,10.0,7.0,,,4.0,1.0,,,1.0,1.0,2.0,,90.0,1.0,,,,,,7.3,,,1.0,,,3.0,9.0,,3.0,,58.0,3.0,52.0,3,2.0,78.0,3.0,,3.0
2015-16,6768385,35,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,False,,,,10.0,2.0,12.0,4.0,4.0,1.0,1.0,3.0,,2.0,,,4.0,13.0,7.0,,,1.0,2.0,1.0,,1.0,2.0,3.0,,90.0,2.0,,,,,,7.7,,,4.0,,1.0,3.0,1.0,,,3.0,21.0,2.0,22.0,6,,47.0,3.0,2.0,1.0
2015-16,6768385,35,20,Southampton,Away,11601,17784,Graziano Pellè,graziano-pelle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768385,35,20,Southampton,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,False,,,,12.0,4.0,16.0,1.0,,6.0,,1.0,2.0,1.0,,,1.0,5.0,5.0,,,,,,,,,,,70.0,1.0,,,,,,6.5,,,,,,4.0,,,,1.0,15.0,4.0,19.0,3,3.0,31.0,1.0,,2.0
2015-16,6768385,35,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,False,1.0,,3.0,32.0,8.0,39.0,,,5.0,1.0,,1.0,1.0,,,1.0,3.0,2.0,,,1.0,,2.0,,,2.0,2.0,,90.0,2.0,,,,,,8.7,,,1.0,,,1.0,3.0,,6.0,,45.0,10.0,52.0,4,,72.0,2.0,1.0,1.0
2015-16,6768392,36,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,False,,,,14.0,7.0,21.0,6.0,2.0,4.0,,,,,,,1.0,8.0,8.0,,,,,1.0,,,,1.0,,90.0,1.0,,,,,,7.6,,,1.0,,,2.0,1.0,,,1.0,21.0,7.0,27.0,2,3.0,40.0,1.0,2.0,1.0
2015-16,6768392,36,20,Southampton,Home,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,1.0,2.0,3.0,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,3.0,,,,,,,6.5,,,,,,2.0,,,,,2.0,3.0,5.0,0,,8.0,1.0,,1.0
2015-16,6768392,36,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,False,,,2.0,20.0,1.0,21.0,,,6.0,3.0,,,2.0,,,2.0,6.0,8.0,,,2.0,3.0,,,,,5.0,,87.0,,,,,,,9.0,,,,,,3.0,4.0,,4.0,,32.0,1.0,29.0,0,5.0,50.0,4.0,,3.0
2015-16,6768392,36,20,Southampton,Home,97905,78356,Charlie Austin,charlie-austin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768398,37,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,False,,,,8.0,3.0,11.0,2.0,4.0,1.0,,1.0,,1.0,,,2.0,10.0,5.0,,,5.0,,,,,,1.0,,90.0,,1.0,,,,,6.3,,,2.0,,1.0,,,,,3.0,15.0,3.0,18.0,2,,28.0,2.0,1.0,
2015-16,6768398,37,20,Southampton,Away,11601,17784,Graziano Pellè,graziano-pelle,F,True,,,,5.0,4.0,9.0,,3.0,1.0,,,,,,,1.0,3.0,4.0,,,2.0,,,,,,1.0,,25.0,,,,,,,6.8,,,,,3.0,,,,1.0,,8.0,4.0,12.0,0,1.0,17.0,,,
2015-16,6768398,37,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,False,1.0,,1.0,9.0,1.0,9.0,,,1.0,2.0,,1.0,,,,2.0,2.0,2.0,,,,2.0,,,,,3.0,,86.0,,,,,,,7.5,,,2.0,,4.0,1.0,5.0,,6.0,,23.0,2.0,20.0,3,1.0,37.0,1.0,,1.0
2015-16,6768398,37,20,Southampton,Away,97905,78356,Charlie Austin,charlie-austin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768370,38,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,False,,,,12.0,4.0,16.0,,3.0,3.0,,,,1.0,,,,1.0,5.0,,,,,,,,,,,83.0,,,,,,,7.0,,,3.0,,,1.0,1.0,,,,17.0,5.0,21.0,3,,32.0,4.0,1.0,1.0
2015-16,6768370,38,20,Southampton,Home,11601,17784,Graziano Pellè,graziano-pelle,F,True,,,1.0,13.0,2.0,15.0,1.0,,2.0,1.0,,,,,,3.0,7.0,1.0,,,3.0,1.0,1.0,,,,2.0,,45.0,1.0,,,,,,7.8,,,,,,,,,2.0,1.0,19.0,2.0,21.0,1,1.0,26.0,,,
2015-16,6768370,38,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,False,2.0,,2.0,24.0,6.0,28.0,,,3.0,,,,,,,3.0,6.0,4.0,,,3.0,,,,,,2.0,,72.0,,,,,,,6.9,,,1.0,,1.0,1.0,4.0,,2.0,,35.0,6.0,37.0,1,,54.0,1.0,3.0,1.0
2015-16,6768370,38,20,Southampton,Home,97905,78356,Charlie Austin,charlie-austin,F,True,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,6.5,,,,,,,,,,,2.0,,2.0,0,,2.0,,,
