season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437799,5,57,Watford,Home,74506,66247,Marvin Zeegelaar,marvin-zeegelaar,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437799,5,57,Watford,Home,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,2.0,9.0,26.0,35.0,,2.0,8.0,,,,4.0,,,1.0,7.0,4.0,,,2.0,,,,,,,,90.0,,,,,,,,7.0,,5.8,,,1.0,2.0,1.0,,,2.0,,12.0,28.0,40.0,1,1.0,50.0,1.0,,1.0,
2017-18,7437799,5,57,Watford,Home,98450,89085,Nathaniel Chalobah,nathaniel-chalobah,M,False,,,2.0,7.0,11.0,18.0,,,5.0,,,1.0,2.0,,,,4.0,2.0,,,,,,,,2.0,,,70.0,1.0,1.0,,,,,,10.0,,6.3,,,,,4.0,1.0,,2.0,,10.0,13.0,22.0,2,,35.0,3.0,,2.0,
2017-18,7437799,5,57,Watford,Home,115182,100412,André Carrillo,andre-carrillo,M,False,,,,10.0,12.0,22.0,,,7.0,,,,,,,1.0,4.0,5.0,,,,,,,,6.0,,,90.0,,,,,,,,15.0,,6.6,,,1.0,3.0,7.0,1.0,,,,18.0,15.0,32.0,1,,54.0,,1.0,4.0,
2017-18,7437799,5,57,Watford,Home,122701,61566,Roberto Pereyra,roberto-pereyra,M,True,1.0,,,4.0,8.0,11.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,26.0,,,,,,,,2.0,,6.4,,,,,,1.0,,,,4.0,9.0,12.0,0,,15.0,,,,
2017-18,7437799,5,57,Watford,Home,163383,103127,Molla Wagué,molla-wague,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437799,5,57,Watford,Home,359640,173514,Isaac Success,isaac-success,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437799,5,57,Watford,Home,840217,212319,Richarlison,richarlison,F,False,,,,10.0,7.0,17.0,3.0,5.0,4.0,1.0,1.0,,1.0,,,4.0,12.0,12.0,,1.0,1.0,,,,,,1.0,,90.0,,,,,,,,18.0,,5.9,,,2.0,1.0,6.0,,,,1.0,16.0,8.0,24.0,2,1.0,49.0,3.0,3.0,3.0,
2017-18,7437788,6,57,Watford,Away,642,16045,Ben Watson,ben-watson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437788,6,57,Watford,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,,9.0,5.0,6.0,11.0,,1.0,11.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,13.0,1.0,6.8,2.0,2.0,,2.0,,,,20.0,,14.0,8.0,22.0,0,,35.0,,,,
2017-18,7437788,6,57,Watford,Away,10597,20145,Adrian Mariappa,adrian-mariappa,D,False,,,1.0,2.0,22.0,24.0,3.0,7.0,3.0,,,,,,,,5.0,9.0,,,2.0,,,,,,,,90.0,,1.0,,,,,,5.0,,7.0,,,,8.0,,,,2.0,,5.0,24.0,29.0,0,2.0,41.0,,1.0,,
2017-18,7437788,6,57,Watford,Away,16701,38439,Étienne Capoue,etienne-capoue,M,False,,,4.0,14.0,18.0,32.0,2.0,1.0,2.0,,,,1.0,,,,5.0,2.0,,,2.0,,,,,1.0,,,45.0,,,,,,,,3.0,,6.7,,,1.0,2.0,,,,4.0,,15.0,19.0,34.0,1,,42.0,,1.0,,
2017-18,7437788,6,57,Watford,Away,16779,40868,José Holebas,jose-holebas,D,False,,,2.0,20.0,13.0,33.0,,1.0,3.0,,,,1.0,,,,2.0,6.0,,,,,,,,2.0,,,90.0,,,,,,,,20.0,,7.0,,,,6.0,2.0,4.0,,4.0,,32.0,14.0,42.0,0,3.0,79.0,1.0,1.0,1.0,
2017-18,7437788,6,57,Watford,Away,17438,48332,Orestis Karnezis,orestis-karnezis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437788,6,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,True,,,1.0,3.0,,3.0,,,2.0,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,4.0,1.0,,,,,,,1.0,,7.3,,,,,1.0,,,1.0,,3.0,,3.0,1,1.0,7.0,,,,
2017-18,7437788,6,57,Watford,Away,32213,52940,Daryl Janmaat,daryl-janmaat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437788,6,57,Watford,Away,46432,43250,Tom Cleverley,tom-cleverley,M,False,,,3.0,22.0,19.0,41.0,3.0,3.0,6.0,,,1.0,,,,2.0,9.0,4.0,,,4.0,,,,,,,,90.0,,,,,,,,17.0,,6.1,,,,1.0,,2.0,,7.0,,33.0,22.0,53.0,1,1.0,62.0,,,,
2017-18,7437788,6,57,Watford,Away,53739,54484,Kiko Femenía,kiko-femenia,D,False,1.0,,1.0,29.0,18.0,46.0,,1.0,6.0,,,,1.0,,,1.0,2.0,10.0,,,,,,,,4.0,1.0,,90.0,1.0,,,,,,,12.0,,7.6,,,,2.0,3.0,1.0,,4.0,1.0,31.0,24.0,54.0,1,5.0,83.0,2.0,1.0,3.0,
2017-18,7437788,6,57,Watford,Away,58351,85624,Christian Kabasele,christian-kabasele,D,False,,,2.0,4.0,24.0,28.0,5.0,7.0,2.0,,,,1.0,,,,9.0,7.0,,,3.0,,,,,1.0,,,90.0,,1.0,,,,,,11.0,,6.7,,,,15.0,,,,10.0,,11.0,28.0,39.0,0,,56.0,,,,
2017-18,7437788,6,57,Watford,Away,73951,73426,Andre Gray,andre-gray,F,False,,,,5.0,6.0,11.0,2.0,,2.0,,,1.0,,,,3.0,5.0,1.0,,,,,1.0,,,,,,86.0,1.0,,,,,,,8.0,,7.2,,,1.0,1.0,1.0,,,1.0,,7.0,6.0,13.0,3,,27.0,3.0,,1.0,
2017-18,7437788,6,57,Watford,Away,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,1.0,22.0,34.0,56.0,2.0,2.0,9.0,,,,1.0,,,2.0,8.0,4.0,,,3.0,,,,,1.0,1.0,,90.0,,,,,,,,15.0,,6.5,,,,2.0,1.0,,,3.0,,31.0,38.0,69.0,0,,78.0,,1.0,1.0,
2017-18,7437788,6,57,Watford,Away,115182,100412,André Carrillo,andre-carrillo,M,False,,,2.0,16.0,14.0,30.0,,,6.0,,,,,,,1.0,3.0,5.0,,,,,,,,1.0,,,74.0,,,,,,,,13.0,,6.9,,,,,5.0,2.0,,2.0,1.0,24.0,14.0,36.0,0,2.0,50.0,2.0,,3.0,
2017-18,7437788,6,57,Watford,Away,122701,61566,Roberto Pereyra,roberto-pereyra,M,True,1.0,,,5.0,3.0,7.0,,,2.0,,,,1.0,,,,6.0,,,,1.0,,,,,,,,16.0,,,,,,,,10.0,,5.7,,,,1.0,4.0,2.0,,2.0,,7.0,5.0,10.0,0,,20.0,2.0,,,
2017-18,7437788,6,57,Watford,Away,163383,103127,Molla Wagué,molla-wague,D,True,,,1.0,4.0,3.0,7.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,45.0,,,,,,,,3.0,,6.5,,,,3.0,,,,3.0,,7.0,3.0,10.0,0,,15.0,,,,
2017-18,7437788,6,57,Watford,Away,359640,173514,Isaac Success,isaac-success,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437788,6,57,Watford,Away,840217,212319,Richarlison,richarlison,F,False,,,1.0,7.0,4.0,11.0,5.0,5.0,5.0,,,,2.0,,,2.0,12.0,14.0,,,1.0,,1.0,,,1.0,1.0,,90.0,1.0,1.0,,,,,,20.0,,7.4,,,,,5.0,1.0,,1.0,1.0,14.0,6.0,19.0,1,3.0,48.0,5.0,3.0,3.0,
2017-18,7437796,7,57,Watford,Away,642,16045,Ben Watson,ben-watson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437796,7,57,Watford,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,,7.0,2.0,14.0,16.0,,,9.0,,,,,,1.0,,,,,,,,,,,1.0,,,90.0,,,,,,,,6.0,2.0,6.6,1.0,2.0,,2.0,,,,12.0,,6.0,15.0,21.0,0,,35.0,,,,
2017-18,7437796,7,57,Watford,Away,10597,20145,Adrian Mariappa,adrian-mariappa,D,False,,,10.0,19.0,30.0,49.0,2.0,6.0,7.0,,,,,,,,5.0,9.0,,,3.0,,,,,,1.0,,90.0,,,,,,,,10.0,,7.0,,,1.0,4.0,,,,11.0,,26.0,33.0,59.0,1,2.0,68.0,,1.0,,
2017-18,7437796,7,57,Watford,Away,16701,38439,Étienne Capoue,etienne-capoue,M,False,1.0,,4.0,33.0,20.0,52.0,1.0,1.0,8.0,,,3.0,2.0,,,1.0,5.0,2.0,,,1.0,,,,,1.0,1.0,,62.0,,,,,,,,9.0,,6.5,,,,2.0,,1.0,,7.0,,39.0,22.0,60.0,3,1.0,69.0,,,,
2017-18,7437796,7,57,Watford,Away,16779,40868,José Holebas,jose-holebas,D,False,1.0,,1.0,22.0,19.0,40.0,4.0,,6.0,1.0,,,2.0,,,,8.0,6.0,,,,1.0,,,,,1.0,,90.0,,2.0,,,,,,29.0,,7.3,,,,2.0,5.0,11.0,,7.0,,41.0,20.0,50.0,0,3.0,86.0,,,3.0,
2017-18,7437796,7,57,Watford,Away,17438,48332,Orestis Karnezis,orestis-karnezis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437796,7,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,False,,,,7.0,2.0,9.0,9.0,3.0,2.0,,,,,,,5.0,14.0,4.0,,,,,,,,,1.0,,90.0,,,,,,,,13.0,,6.4,,,,,,,,,1.0,12.0,2.0,14.0,0,1.0,29.0,3.0,,,
2017-18,7437796,7,57,Watford,Away,32213,52940,Daryl Janmaat,daryl-janmaat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437796,7,57,Watford,Away,33302,52153,Miguel Britos,miguel-britos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437796,7,57,Watford,Away,46432,43250,Tom Cleverley,tom-cleverley,M,False,1.0,,2.0,28.0,22.0,49.0,2.0,1.0,8.0,,,,,,,,3.0,6.0,,,1.0,,,,,1.0,3.0,,90.0,,,,,,,,16.0,,7.3,,,,1.0,,5.0,,6.0,,40.0,25.0,60.0,0,3.0,74.0,1.0,2.0,,
2017-18,7437796,7,57,Watford,Away,53739,54484,Kiko Femenía,kiko-femenia,D,False,,,4.0,30.0,21.0,51.0,2.0,,9.0,,,,1.0,,,,3.0,4.0,,,,,,,,,,,90.0,,,,,,,,11.0,,6.7,,,,,,4.0,,5.0,,37.0,24.0,57.0,0,4.0,77.0,1.0,,,
2017-18,7437796,7,57,Watford,Away,58351,85624,Christian Kabasele,christian-kabasele,D,False,,,,19.0,26.0,45.0,5.0,5.0,3.0,,,,1.0,,,,8.0,6.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,9.0,,6.3,,,,6.0,,,,4.0,,26.0,28.0,54.0,0,1.0,63.0,,,,
2017-18,7437796,7,57,Watford,Away,73951,73426,Andre Gray,andre-gray,F,True,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,15.0,,,,,,,,3.0,,6.5,,,,,,,,,,3.0,,3.0,1,,6.0,,1.0,,
2017-18,7437796,7,57,Watford,Away,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,3.0,46.0,34.0,80.0,1.0,4.0,9.0,,,,,,,4.0,8.0,8.0,,,2.0,,1.0,,,1.0,3.0,,90.0,1.0,,,,,,,13.0,,7.7,,,,4.0,2.0,,,4.0,,53.0,35.0,88.0,1,3.0,107.0,,,1.0,
2017-18,7437796,7,57,Watford,Away,115182,100412,André Carrillo,andre-carrillo,M,False,,,3.0,24.0,12.0,36.0,1.0,1.0,2.0,,1.0,,3.0,,,1.0,10.0,4.0,,,1.0,,,,,,,,75.0,,,,,,,,15.0,,5.6,,,1.0,,5.0,2.0,,5.0,,31.0,13.0,42.0,1,,57.0,1.0,2.0,1.0,
2017-18,7437796,7,57,Watford,Away,122701,61566,Roberto Pereyra,roberto-pereyra,M,True,,,3.0,6.0,9.0,15.0,,,2.0,,,1.0,,,,,,3.0,,,,,,,,,,,28.0,,,,,,,,3.0,,6.8,,,,,2.0,1.0,,3.0,,9.0,9.0,17.0,1,,23.0,,1.0,2.0,
2017-18,7437796,7,57,Watford,Away,193554,108413,Will Hughes,will-hughes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437796,7,57,Watford,Away,840217,212319,Richarlison,richarlison,F,False,,,2.0,16.0,5.0,21.0,3.0,6.0,4.0,1.0,,1.0,1.0,,,4.0,11.0,15.0,,,1.0,1.0,1.0,,,,2.0,,90.0,2.0,,,,,,,20.0,,8.4,,,4.0,1.0,4.0,3.0,,2.0,,22.0,8.0,27.0,7,3.0,63.0,5.0,5.0,2.0,
2017-18,7437787,8,57,Watford,Home,642,16045,Ben Watson,ben-watson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437787,8,57,Watford,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,1.0,6.0,6.0,2.0,8.0,,,14.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,17.0,,7.4,3.0,5.0,,1.0,,,1.0,23.0,,19.0,6.0,25.0,0,,37.0,,,,
2017-18,7437787,8,57,Watford,Home,10597,20145,Adrian Mariappa,adrian-mariappa,D,False,,,,12.0,26.0,38.0,2.0,,2.0,,,,1.0,,,,5.0,3.0,,,2.0,,,,,3.0,,,63.0,,,,,,,,5.0,,6.6,,,,1.0,,,,3.0,,16.0,27.0,43.0,0,2.0,53.0,,1.0,,
2017-18,7437787,8,57,Watford,Home,16701,38439,Étienne Capoue,etienne-capoue,M,True,,,,5.0,1.0,6.0,,,,,,2.0,,,,,,1.0,,,,,,,1.0,,,,9.0,,,,,,,,1.0,,6.8,,,,,,,,,,6.0,1.0,7.0,2,1.0,10.0,,,,
2017-18,7437787,8,57,Watford,Home,16779,40868,José Holebas,jose-holebas,D,False,1.0,,2.0,17.0,7.0,23.0,1.0,,4.0,,,,,,,1.0,5.0,4.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,28.0,,7.0,,,1.0,5.0,2.0,9.0,,6.0,,34.0,11.0,36.0,1,2.0,73.0,,1.0,1.0,
2017-18,7437787,8,57,Watford,Home,17438,48332,Orestis Karnezis,orestis-karnezis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437787,8,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,True,,,,6.0,1.0,7.0,5.0,5.0,,,,1.0,,,,1.0,6.0,5.0,,,,,1.0,,,,2.0,,27.0,1.0,,,,,,,7.0,,7.3,,,,1.0,,,,1.0,,11.0,1.0,12.0,2,,18.0,1.0,,,
2017-18,7437787,8,57,Watford,Home,32213,52940,Daryl Janmaat,daryl-janmaat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437787,8,57,Watford,Home,33302,52153,Miguel Britos,miguel-britos,D,False,,,7.0,20.0,21.0,41.0,2.0,4.0,5.0,,,,,,,,2.0,5.0,,,,,,,,2.0,,,90.0,,,,,,,,7.0,,7.1,,,,5.0,,,,9.0,,26.0,22.0,48.0,0,,57.0,,1.0,,
2017-18,7437787,8,57,Watford,Home,46432,43250,Tom Cleverley,tom-cleverley,M,False,,,1.0,21.0,25.0,46.0,3.0,,6.0,,,,,,,1.0,4.0,5.0,,,,,1.0,,,2.0,1.0,,90.0,1.0,,,,,,,15.0,,7.6,,,,,,,,6.0,,33.0,26.0,59.0,1,4.0,71.0,1.0,1.0,,
2017-18,7437787,8,57,Watford,Home,53739,54484,Kiko Femenía,kiko-femenia,D,False,1.0,,2.0,18.0,21.0,38.0,,1.0,9.0,,,,,,,4.0,4.0,3.0,,,,,,,,2.0,,,90.0,,,,,,,,17.0,,6.6,,,,1.0,,3.0,,5.0,,27.0,22.0,46.0,0,2.0,69.0,3.0,,,
2017-18,7437787,8,57,Watford,Home,58351,85624,Christian Kabasele,christian-kabasele,D,False,,,2.0,8.0,21.0,29.0,3.0,4.0,1.0,,,,,,,,3.0,5.0,,,,,,,,3.0,,,90.0,,,,,,,,8.0,,7.0,,,,9.0,1.0,,,6.0,,14.0,22.0,36.0,0,,50.0,,,1.0,
2017-18,7437787,8,57,Watford,Home,73951,73426,Andre Gray,andre-gray,F,False,,,,5.0,8.0,13.0,3.0,1.0,5.0,,,,,,,1.0,5.0,2.0,,,1.0,,,,,,,,63.0,,,,,,,,6.0,,6.5,,,,,1.0,,,,1.0,8.0,8.0,16.0,0,,22.0,1.0,,1.0,
2017-18,7437787,8,57,Watford,Home,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,1.0,,3.0,22.0,27.0,48.0,,2.0,7.0,,,,1.0,,,,2.0,5.0,,,,,,,,1.0,3.0,,90.0,,,,,,,,11.0,,7.1,,,,1.0,1.0,2.0,,3.0,,29.0,27.0,54.0,0,2.0,69.0,2.0,1.0,,
2017-18,7437787,8,57,Watford,Home,115182,100412,André Carrillo,andre-carrillo,M,True,,,,9.0,3.0,12.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,,27.0,,,,,,,,4.0,,6.9,,,1.0,,1.0,1.0,,,,12.0,3.0,14.0,1,,21.0,1.0,,1.0,
2017-18,7437787,8,57,Watford,Home,122701,61566,Roberto Pereyra,roberto-pereyra,M,False,1.0,,3.0,24.0,15.0,38.0,2.0,,5.0,,,,,,,2.0,4.0,4.0,,,,,,,,,,,81.0,,,,,,,,7.0,,7.0,,,1.0,,1.0,1.0,,3.0,,29.0,15.0,43.0,1,1.0,51.0,,2.0,1.0,
2017-18,7437787,8,57,Watford,Home,163383,103127,Molla Wagué,molla-wague,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437787,8,57,Watford,Home,840217,212319,Richarlison,richarlison,F,False,1.0,,,15.0,4.0,18.0,8.0,5.0,8.0,,,,,,,3.0,16.0,9.0,,,3.0,,,,,2.0,1.0,,90.0,,,,,,,1.0,20.0,,7.1,,,3.0,,4.0,3.0,,,,23.0,6.0,26.0,3,1.0,52.0,3.0,2.0,1.0,
2017-18,7437863,9,57,Watford,Away,642,16045,Ben Watson,ben-watson,M,True,,,,2.0,2.0,4.0,,,,,,,2.0,,,,3.0,1.0,,,1.0,,,,,,,,10.0,,,,,,,,2.0,,6.0,,,,,,,,,,3.0,2.0,5.0,0,1.0,7.0,1.0,,,
2017-18,7437863,9,57,Watford,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,1.0,13.0,11.0,5.0,16.0,,,13.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,19.0,,6.4,2.0,4.0,,,,,1.0,26.0,,20.0,9.0,29.0,0,,45.0,,,,
2017-18,7437863,9,57,Watford,Away,10597,20145,Adrian Mariappa,adrian-mariappa,D,False,,,1.0,10.0,18.0,28.0,1.0,2.0,5.0,,,,1.0,,,,3.0,4.0,,,1.0,,,,,3.0,,,89.0,,,,,,,,5.0,,6.3,,,,,,,,2.0,,13.0,20.0,33.0,0,2.0,40.0,,,,
2017-18,7437863,9,57,Watford,Away,16701,38439,Étienne Capoue,etienne-capoue,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437863,9,57,Watford,Away,16779,40868,José Holebas,jose-holebas,D,False,2.0,,3.0,19.0,13.0,30.0,1.0,2.0,5.0,,,1.0,,,,2.0,5.0,4.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,29.0,,6.9,,,,,,12.0,,5.0,,36.0,14.0,38.0,1,1.0,72.0,1.0,1.0,,
2017-18,7437863,9,57,Watford,Away,17438,48332,Orestis Karnezis,orestis-karnezis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437863,9,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,False,,,,15.0,,15.0,9.0,6.0,3.0,,,1.0,,,,1.0,11.0,11.0,,,1.0,,,,,1.0,1.0,,80.0,,,,,,,,10.0,,6.9,,,,,1.0,,,,1.0,21.0,,21.0,1,3.0,33.0,3.0,1.0,1.0,
2017-18,7437863,9,57,Watford,Away,32213,52940,Daryl Janmaat,daryl-janmaat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437863,9,57,Watford,Away,33302,52153,Miguel Britos,miguel-britos,D,False,1.0,,1.0,10.0,15.0,24.0,1.0,1.0,7.0,1.0,,,1.0,,,1.0,6.0,7.0,1.0,,2.0,,,,,3.0,1.0,,90.0,,,,,,,,13.0,,6.2,,,,2.0,2.0,3.0,,3.0,,18.0,17.0,32.0,0,5.0,50.0,,,1.0,
2017-18,7437863,9,57,Watford,Away,46432,43250,Tom Cleverley,tom-cleverley,M,False,1.0,,4.0,27.0,13.0,39.0,,1.0,4.0,,,1.0,3.0,,,1.0,5.0,3.0,,,2.0,,,,,2.0,2.0,,90.0,1.0,,,,,,,13.0,,7.0,,,1.0,1.0,1.0,2.0,,4.0,,34.0,15.0,47.0,3,1.0,62.0,3.0,,1.0,
2017-18,7437863,9,57,Watford,Away,53739,54484,Kiko Femenía,kiko-femenia,D,False,2.0,,2.0,26.0,13.0,37.0,1.0,,2.0,1.0,,,,,,,2.0,3.0,,,1.0,,,,,,3.0,,90.0,,,,,,,,9.0,,6.8,,,,2.0,,3.0,,3.0,,30.0,17.0,44.0,0,,61.0,,3.0,,
2017-18,7437863,9,57,Watford,Away,58351,85624,Christian Kabasele,christian-kabasele,D,False,,,1.0,4.0,17.0,21.0,3.0,2.0,5.0,,,,1.0,,,,5.0,5.0,,,2.0,,,,,1.0,,,90.0,1.0,1.0,,,,,,5.0,,6.4,,,1.0,7.0,,,,3.0,,6.0,20.0,26.0,2,2.0,44.0,,1.0,,
2017-18,7437863,9,57,Watford,Away,73951,73426,Andre Gray,andre-gray,F,True,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2017-18,7437863,9,57,Watford,Away,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,2.0,31.0,32.0,63.0,1.0,,10.0,,,,2.0,,,1.0,6.0,2.0,,,1.0,,1.0,,,4.0,1.0,,90.0,1.0,,,,,,,7.0,,7.3,,,,1.0,2.0,,,2.0,,33.0,33.0,66.0,1,1.0,79.0,1.0,,1.0,
2017-18,7437863,9,57,Watford,Away,115182,100412,André Carrillo,andre-carrillo,M,True,,,,5.0,1.0,6.0,1.0,,2.0,,,,1.0,,,1.0,5.0,1.0,,,,,,,,,1.0,,25.0,,,,,,,,10.0,,6.3,,,1.0,,2.0,1.0,,2.0,,10.0,3.0,12.0,1,,20.0,,1.0,,
2017-18,7437863,9,57,Watford,Away,122701,61566,Roberto Pereyra,roberto-pereyra,M,False,,,1.0,18.0,8.0,26.0,,,1.0,,,,1.0,,,3.0,9.0,,,,1.0,,1.0,,,1.0,1.0,,65.0,1.0,,,,,,,16.0,,6.5,,,,,4.0,1.0,,1.0,,23.0,8.0,30.0,1,,46.0,4.0,,,
2017-18,7437863,9,57,Watford,Away,163383,103127,Molla Wagué,molla-wague,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437863,9,57,Watford,Away,840217,212319,Richarlison,richarlison,F,False,,,,12.0,2.0,14.0,6.0,2.0,3.0,1.0,2.0,2.0,1.0,,,,12.0,10.0,,,2.0,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,,16.0,,7.0,,,3.0,,5.0,,,,2.0,18.0,4.0,22.0,6,1.0,48.0,4.0,6.0,1.0,
2017-18,7437791,10,57,Watford,Home,642,16045,Ben Watson,ben-watson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437791,10,57,Watford,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,,6.0,3.0,14.0,17.0,,,7.0,,,,1.0,,,,1.0,,,,,,,,,,,,90.0,,,,,,,,3.0,,6.4,,1.0,,,,,,9.0,,6.0,14.0,20.0,0,,23.0,,,,
2017-18,7437791,10,57,Watford,Home,10597,20145,Adrian Mariappa,adrian-mariappa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437791,10,57,Watford,Home,16701,38439,Étienne Capoue,etienne-capoue,M,False,,,1.0,16.0,12.0,28.0,,1.0,,,,,,,,3.0,5.0,2.0,,,1.0,,,,,1.0,1.0,,58.0,,,,,,,,7.0,,6.3,,,,,1.0,,,1.0,1.0,18.0,12.0,30.0,0,1.0,41.0,1.0,,,
2017-18,7437791,10,57,Watford,Home,16779,40868,José Holebas,jose-holebas,D,False,3.0,,1.0,19.0,16.0,32.0,5.0,2.0,8.0,,,1.0,,,,,7.0,5.0,,,1.0,,,,,,3.0,,90.0,,,,,,,,28.0,,7.0,,,,3.0,2.0,14.0,,6.0,,37.0,17.0,40.0,1,,85.0,2.0,3.0,1.0,
2017-18,7437791,10,57,Watford,Home,17438,48332,Orestis Karnezis,orestis-karnezis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
