season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2015-16,6768044,5,57,Watford,Home,27803,45129,Alessandro Diamanti,alessandro-diamanti,M,True,,,1.0,4.0,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,2.0,,7.0,,7.0,0,,8.0,1.0,,,
2015-16,6768044,5,57,Watford,Home,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,11.0,1.0,12.0,3.0,3.0,2.0,,,,1.0,,,,6.0,6.0,,,,,1.0,,,,1.0,,71.0,2.0,,,,,,,,,7.5,,,1.0,2.0,3.0,,,,,16.0,1.0,17.0,3,,29.0,1.0,3.0,1.0,
2015-16,6768044,5,57,Watford,Home,42058,57187,Giedrius Arlauskis,giedrius-arlauskis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768044,5,57,Watford,Home,100386,88935,Steven Berghuis,steven-berghuis,F,True,,,1.0,7.0,,7.0,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,19.0,2.0,,,,,,,,,6.7,,,,1.0,,,,1.0,,7.0,1.0,8.0,2,,12.0,,,,
2015-16,6768044,5,57,Watford,Home,128637,67527,Allan Nyom,allan-nyom,D,False,1.0,,2.0,15.0,7.0,21.0,1.0,,5.0,,,,1.0,,,,2.0,5.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,,,,7.3,,,,2.0,1.0,3.0,,8.0,,24.0,8.0,29.0,0,1.0,49.0,,3.0,1.0,
2015-16,6768044,5,57,Watford,Home,156916,,Víctor Ibarbo,victor-ibarbo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768070,6,57,Watford,Away,642,16045,Ben Watson,ben-watson,M,False,,,1.0,16.0,13.0,29.0,2.0,3.0,4.0,,,,3.0,,,,6.0,9.0,,,1.0,,,,,1.0,1.0,,88.0,,1.0,,,,,,,,7.0,,,,1.0,1.0,,,2.0,,22.0,15.0,37.0,0,4.0,51.0,1.0,1.0,1.0,
2015-16,6768070,6,57,Watford,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,,14.0,13.0,2.0,15.0,,,19.0,,,,,,,,,,,,,,,7.0,,,,,90.0,,,,,,,,,2.0,7.0,2.0,4.0,,2.0,,,,34.0,,31.0,4.0,35.0,0,,56.0,,,,
2015-16,6768070,6,57,Watford,Away,4366,41926,Almen Abdi,almen-abdi,M,False,2.0,,2.0,32.0,13.0,43.0,,,7.0,1.0,,,1.0,,,1.0,4.0,5.0,,,2.0,,,,,,5.0,,76.0,,,,,,,,,,7.7,,,,1.0,,3.0,,3.0,,38.0,14.0,49.0,0,5.0,62.0,1.0,,,
2015-16,6768070,6,57,Watford,Away,13990,17441,José Jurado,jose-jurado,M,False,,,,27.0,11.0,38.0,,,6.0,,,,,,,2.0,4.0,3.0,,,1.0,,,,,2.0,,,80.0,1.0,,,,,,,,,6.7,,,,,2.0,2.0,,,,31.0,12.0,41.0,1,1.0,61.0,4.0,1.0,1.0,
2015-16,6768070,6,57,Watford,Away,15038,41945,Sebastian Prödl,sebastian-prodl,D,False,,,5.0,4.0,12.0,16.0,,,3.0,,,,1.0,,,,2.0,,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,,,6.7,,,1.0,3.0,,,,9.0,,11.0,12.0,23.0,1,,31.0,1.0,,,
2015-16,6768070,6,57,Watford,Away,16701,38439,Étienne Capoue,etienne-capoue,M,False,,,3.0,16.0,16.0,32.0,,1.0,8.0,,,,5.0,,,1.0,9.0,6.0,,,3.0,1.0,,,,4.0,2.0,,90.0,,,,,,,,,,7.0,,,,1.0,1.0,,,6.0,,23.0,19.0,42.0,0,4.0,56.0,1.0,,1.0,
2015-16,6768070,6,57,Watford,Away,20364,19342,Ikechi Anya,ikechi-anya,M,False,,,3.0,11.0,7.0,18.0,,2.0,6.0,,,,1.0,,,1.0,2.0,4.0,,,,,,,,3.0,1.0,,90.0,,,,,,,,,,6.7,,,,2.0,,2.0,,5.0,,19.0,9.0,26.0,0,1.0,52.0,,1.0,,
2015-16,6768070,6,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,False,,,1.0,24.0,7.0,31.0,6.0,2.0,11.0,1.0,,2.0,,,,4.0,12.0,5.0,,,1.0,1.0,,,,,1.0,,90.0,,,,,,,,,,7.4,,,2.0,1.0,4.0,,,3.0,1.0,35.0,7.0,42.0,4,1.0,63.0,4.0,,2.0,
2015-16,6768070,6,57,Watford,Away,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,4.0,3.0,7.0,10.0,1.0,2.0,1.0,,,,,,,,1.0,4.0,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,,,6.6,,,,2.0,,,,7.0,,9.0,10.0,19.0,0,1.0,26.0,,1.0,,
2015-16,6768070,6,57,Watford,Away,27803,45129,Alessandro Diamanti,alessandro-diamanti,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768070,6,57,Watford,Away,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,12.0,4.0,16.0,1.0,1.0,4.0,,1.0,,1.0,,,5.0,10.0,6.0,,,2.0,,2.0,,,1.0,,,90.0,3.0,,,,,,,,,8.1,,,2.0,2.0,3.0,1.0,,,,20.0,5.0,24.0,5,2.0,45.0,1.0,1.0,2.0,
2015-16,6768070,6,57,Watford,Away,42058,57187,Giedrius Arlauskis,giedrius-arlauskis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768070,6,57,Watford,Away,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,,2.0,,2.0,0,,3.0,,,,
2015-16,6768070,6,57,Watford,Away,100386,88935,Steven Berghuis,steven-berghuis,F,True,,,,2.0,2.0,4.0,,,1.0,,,,2.0,,,,2.0,2.0,,,,,,,,,1.0,,14.0,,,,,,,,,,6.6,,,,,,,,,,5.0,2.0,7.0,0,2.0,11.0,1.0,,,
2015-16,6768070,6,57,Watford,Away,128637,67527,Allan Nyom,allan-nyom,D,False,,,6.0,16.0,6.0,22.0,1.0,,7.0,,,1.0,1.0,,,1.0,4.0,9.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,,,7.4,,,1.0,3.0,2.0,1.0,,15.0,,24.0,10.0,33.0,2,6.0,63.0,,1.0,2.0,
2015-16,6768070,6,57,Watford,Away,136372,97296,Tommie Hoban,tommie-hoban,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768070,6,57,Watford,Away,149663,126184,Nathan Aké,nathan-ake,D,True,,,,,,,,,1.0,,,,,,,,,3.0,,,,,,,,2.0,,,10.0,,,,,,,,,,7.1,,,,1.0,,,,,,1.0,,1.0,0,2.0,7.0,,1.0,,
2015-16,6768070,6,57,Watford,Away,156916,,Víctor Ibarbo,victor-ibarbo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768076,7,57,Watford,Home,642,16045,Ben Watson,ben-watson,M,False,,,4.0,21.0,14.0,35.0,2.0,1.0,,,,,,,,,5.0,3.0,,,3.0,,,,,,,,82.0,,,,,,,,,,6.6,,,,3.0,,,,6.0,,27.0,16.0,43.0,0,1.0,48.0,,1.0,,
2015-16,6768076,7,57,Watford,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,1.0,14.0,13.0,2.0,15.0,,,14.0,,,,,,,,,,,,,,,3.0,,,,,90.0,,,,,,,,,2.0,6.9,1.0,2.0,,3.0,,,1.0,27.0,,25.0,3.0,28.0,0,,44.0,,,,
2015-16,6768076,7,57,Watford,Home,4366,41926,Almen Abdi,almen-abdi,M,False,4.0,,,22.0,11.0,29.0,,,5.0,,,1.0,3.0,,,,7.0,5.0,,,3.0,,,,,2.0,6.0,,64.0,1.0,1.0,,,,,,,,7.4,,,,,1.0,8.0,,,,31.0,13.0,36.0,2,2.0,58.0,,3.0,,
2015-16,6768076,7,57,Watford,Home,13990,17441,José Jurado,jose-jurado,M,False,,,2.0,23.0,7.0,30.0,,,3.0,,,1.0,1.0,,,,5.0,5.0,,,,,,,1.0,,,,90.0,,,,,,,,,,6.4,,,1.0,,4.0,4.0,,4.0,,33.0,8.0,37.0,2,,55.0,2.0,5.0,,
2015-16,6768076,7,57,Watford,Home,15038,41945,Sebastian Prödl,sebastian-prodl,D,False,,,2.0,8.0,15.0,23.0,1.0,1.0,,,,,1.0,,,,5.0,2.0,,,3.0,,,,,,,,90.0,,,,,,,,,,6.3,,,1.0,3.0,,,,10.0,,16.0,17.0,33.0,1,1.0,38.0,,,,
2015-16,6768076,7,57,Watford,Home,16701,38439,Étienne Capoue,etienne-capoue,M,False,,,,10.0,23.0,33.0,,,5.0,,,,1.0,,,1.0,6.0,10.0,,,2.0,,,,,2.0,,,90.0,,1.0,,,,,,,,6.9,,,1.0,,2.0,1.0,,5.0,,17.0,26.0,42.0,1,5.0,62.0,1.0,5.0,,
2015-16,6768076,7,57,Watford,Home,20364,19342,Ikechi Anya,ikechi-anya,M,False,,,1.0,15.0,7.0,22.0,,,4.0,,,,,,,,,3.0,,,,,,,,2.0,2.0,,90.0,,1.0,,,,,,,,6.9,,,1.0,3.0,2.0,5.0,,6.0,,25.0,9.0,29.0,1,,61.0,,1.0,2.0,
2015-16,6768076,7,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,False,,,1.0,13.0,9.0,22.0,6.0,11.0,3.0,,,,1.0,,,,8.0,13.0,,,,,,,,,1.0,,90.0,1.0,1.0,,,,,,,,7.2,,,2.0,,1.0,2.0,,2.0,,27.0,11.0,36.0,3,2.0,52.0,2.0,1.0,,
2015-16,6768076,7,57,Watford,Home,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,5.0,9.0,17.0,26.0,,2.0,1.0,,,,,,,,1.0,2.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,,6.6,,,,3.0,,1.0,,11.0,,13.0,20.0,32.0,0,,37.0,,,,
2015-16,6768076,7,57,Watford,Home,27803,45129,Alessandro Diamanti,alessandro-diamanti,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768076,7,57,Watford,Home,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,9.0,4.0,13.0,1.0,1.0,1.0,,,1.0,,,,,4.0,5.0,,,,,,,,,1.0,,90.0,,,,,,,,,,6.8,,,2.0,1.0,3.0,,,,,11.0,4.0,15.0,3,1.0,28.0,1.0,4.0,,
2015-16,6768076,7,57,Watford,Home,42058,57187,Giedrius Arlauskis,giedrius-arlauskis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768076,7,57,Watford,Home,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768076,7,57,Watford,Home,47668,98780,Juan Carlos Paredes,juan-carlos-paredes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768076,7,57,Watford,Home,100386,88935,Steven Berghuis,steven-berghuis,F,True,1.0,,1.0,4.0,1.0,4.0,,,,,,,2.0,,,1.0,3.0,,,,,,,,,,,,26.0,,,,,,,,,,6.3,,,1.0,,,6.0,,2.0,,11.0,1.0,6.0,1,,17.0,,,,
2015-16,6768076,7,57,Watford,Home,128637,67527,Allan Nyom,allan-nyom,D,False,,,1.0,10.0,14.0,24.0,,1.0,5.0,,,1.0,1.0,,,,5.0,5.0,,,4.0,,,,,1.0,,,75.0,,1.0,,1.0,,,,,,6.2,,,,3.0,1.0,2.0,,7.0,,16.0,17.0,31.0,1,2.0,55.0,1.0,1.0,1.0,
2015-16,6768076,7,57,Watford,Home,149663,126184,Nathan Aké,nathan-ake,D,True,,,3.0,5.0,5.0,10.0,,3.0,3.0,,,,,,,,1.0,3.0,,,1.0,,,,,2.0,,,15.0,,,,,,,,,,7.0,,,,1.0,,,,3.0,,7.0,5.0,12.0,0,,20.0,,,,
2015-16,6768076,7,57,Watford,Home,156916,,Víctor Ibarbo,victor-ibarbo,F,True,,,,4.0,,4.0,,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,8.0,,,,,,,,,,6.4,,,,,1.0,1.0,,,,6.0,1.0,6.0,0,,10.0,,1.0,,
2015-16,6768075,8,57,Watford,Away,642,16045,Ben Watson,ben-watson,M,False,,,2.0,20.0,15.0,35.0,5.0,1.0,7.0,,,1.0,3.0,,,,9.0,4.0,,,,,,,1.0,1.0,,,90.0,,,,,,,,,,6.8,,,1.0,1.0,1.0,,,5.0,,29.0,18.0,47.0,2,3.0,58.0,,,,
2015-16,6768075,8,57,Watford,Away,1037,,Lloyd Dyer,lloyd-dyer,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768075,8,57,Watford,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,4.0,9.0,7.0,6.0,13.0,,1.0,14.0,,,,,,,,,1.0,,,,,,2.0,,,,,90.0,,,,,,1.0,,,1.0,7.8,3.0,5.0,,1.0,,,4.0,23.0,,18.0,9.0,27.0,0,,43.0,,,,
2015-16,6768075,8,57,Watford,Away,4366,41926,Almen Abdi,almen-abdi,M,False,,,3.0,34.0,15.0,49.0,4.0,2.0,7.0,1.0,,,2.0,,,1.0,7.0,6.0,,,,,,,,1.0,2.0,,89.0,,,,,,,,,,7.1,,,1.0,,1.0,8.0,,3.0,,48.0,16.0,56.0,1,2.0,78.0,1.0,1.0,1.0,
2015-16,6768075,8,57,Watford,Away,15038,41945,Sebastian Prödl,sebastian-prodl,D,False,,,5.0,6.0,15.0,21.0,1.0,2.0,5.0,,,,1.0,,,,3.0,2.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,,,6.3,,,,2.0,,,,14.0,,16.0,20.0,36.0,0,,40.0,,,,
2015-16,6768075,8,57,Watford,Away,16701,38439,Étienne Capoue,etienne-capoue,M,False,1.0,,8.0,23.0,25.0,47.0,1.0,1.0,6.0,,,1.0,4.0,,,1.0,13.0,9.0,,,7.0,,,,,3.0,,,90.0,,,,1.0,,,,,,6.6,,,1.0,1.0,2.0,2.0,,10.0,,29.0,27.0,54.0,2,3.0,74.0,1.0,3.0,2.0,
2015-16,6768075,8,57,Watford,Away,20364,19342,Ikechi Anya,ikechi-anya,M,False,,,1.0,16.0,9.0,25.0,1.0,1.0,5.0,,1.0,,,,,,1.0,4.0,,,,,,,,1.0,,,79.0,1.0,,,,,,,,,6.8,,,1.0,,2.0,3.0,,3.0,,23.0,10.0,30.0,2,1.0,44.0,1.0,,2.0,
2015-16,6768075,8,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,False,,,1.0,15.0,9.0,24.0,7.0,8.0,3.0,,,,,,,,7.0,12.0,,,,,,,,,1.0,,90.0,,,,,,,,,,7.1,,,,1.0,2.0,1.0,,3.0,1.0,25.0,11.0,35.0,0,2.0,47.0,3.0,,2.0,
2015-16,6768075,8,57,Watford,Away,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,3.0,2.0,28.0,30.0,,1.0,8.0,,,,1.0,,,,2.0,4.0,,,1.0,,,,,3.0,,,90.0,,1.0,,,,,,,,6.7,,,,4.0,,,,12.0,,12.0,33.0,45.0,0,2.0,57.0,1.0,1.0,,
2015-16,6768075,8,57,Watford,Away,27803,45129,Alessandro Diamanti,alessandro-diamanti,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768075,8,57,Watford,Away,29774,58498,Odion Ighalo,odion-ighalo,F,False,1.0,,1.0,14.0,6.0,19.0,5.0,,2.0,,,1.0,1.0,,,2.0,12.0,6.0,,,2.0,,1.0,,,1.0,2.0,,90.0,1.0,1.0,,,,,,,,7.6,,,1.0,,5.0,1.0,,1.0,,19.0,7.0,25.0,3,2.0,48.0,6.0,1.0,3.0,
2015-16,6768075,8,57,Watford,Away,33302,52153,Miguel Britos,miguel-britos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768075,8,57,Watford,Away,42058,57187,Giedrius Arlauskis,giedrius-arlauskis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768075,8,57,Watford,Away,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768075,8,57,Watford,Away,47668,98780,Juan Carlos Paredes,juan-carlos-paredes,M,True,,,1.0,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,11.0,,,,,,,,,,6.5,,,,1.0,,,,2.0,,2.0,1.0,3.0,0,,10.0,,,,
2015-16,6768075,8,57,Watford,Away,128637,67527,Allan Nyom,allan-nyom,D,False,1.0,,1.0,15.0,3.0,17.0,,1.0,2.0,,,1.0,,,,1.0,2.0,4.0,,,,,,,,1.0,,,71.0,,,,,,,,,,6.7,,,,2.0,2.0,1.0,,8.0,,26.0,4.0,29.0,1,1.0,48.0,,1.0,1.0,
2015-16,6768075,8,57,Watford,Away,149663,126184,Nathan Aké,nathan-ake,D,False,,,1.0,11.0,14.0,25.0,1.0,1.0,1.0,,,,1.0,,,,4.0,3.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,,,6.5,,,,1.0,1.0,,,1.0,,15.0,15.0,30.0,0,1.0,57.0,3.0,1.0,,
2015-16,6768075,8,57,Watford,Away,156916,,Víctor Ibarbo,victor-ibarbo,F,True,,,,,3.0,3.0,1.0,1.0,2.0,,,,1.0,,,,3.0,2.0,,,1.0,,,,,,,,19.0,,,,,,,,,,6.5,,,,2.0,,,,1.0,,,4.0,4.0,0,1.0,10.0,1.0,,,
2015-16,6768093,9,57,Watford,Home,642,16045,Ben Watson,ben-watson,M,False,,,2.0,13.0,8.0,21.0,,,2.0,,,,3.0,,,,3.0,,,,,,,,,1.0,,,90.0,,,,,,,,,,6.2,,,,3.0,,,,5.0,,17.0,10.0,27.0,0,,36.0,,,,
2015-16,6768093,9,57,Watford,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,1.0,14.0,13.0,4.0,17.0,,,9.0,,,,,,,,,1.0,,,,,,2.0,,,,,90.0,,,,,,,,,,6.4,2.0,3.0,,,,,1.0,23.0,,19.0,7.0,26.0,0,,36.0,,1.0,,
2015-16,6768093,9,57,Watford,Home,4366,41926,Almen Abdi,almen-abdi,M,False,,,1.0,14.0,6.0,20.0,,1.0,4.0,,,,2.0,,,1.0,5.0,9.0,,,2.0,,,,,,2.0,,75.0,,,,,,,,,,7.0,,,,2.0,3.0,2.0,,2.0,,17.0,7.0,22.0,0,5.0,43.0,5.0,,3.0,
2015-16,6768093,9,57,Watford,Home,11654,21123,Valon Behrami,valon-behrami,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768093,9,57,Watford,Home,15038,41945,Sebastian Prödl,sebastian-prodl,D,False,,,5.0,6.0,9.0,15.0,3.0,,1.0,,,,,,,,5.0,,,,2.0,,,,,4.0,,,90.0,,4.0,,,,,,,,6.4,,,,5.0,,,,9.0,,11.0,9.0,20.0,0,,36.0,,,,
2015-16,6768093,9,57,Watford,Home,16701,38439,Étienne Capoue,etienne-capoue,M,False,1.0,,5.0,27.0,18.0,44.0,,,12.0,,,1.0,3.0,,,1.0,7.0,8.0,,,3.0,,,,,1.0,,,90.0,,1.0,,,,,,,,7.1,,,1.0,2.0,2.0,3.0,,11.0,,39.0,18.0,54.0,2,5.0,77.0,2.0,1.0,2.0,
2015-16,6768093,9,57,Watford,Home,16779,40868,José Holebas,jose-holebas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768093,9,57,Watford,Home,20286,26719,Rene Gilmartin,rene-gilmartin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768093,9,57,Watford,Home,20364,19342,Ikechi Anya,ikechi-anya,M,False,,,1.0,15.0,4.0,19.0,1.0,,5.0,,,,3.0,,,3.0,7.0,2.0,,,,,,,,3.0,1.0,,81.0,,1.0,,,,,,,,6.1,,,,3.0,,2.0,,1.0,,21.0,5.0,24.0,0,1.0,43.0,3.0,1.0,,
2015-16,6768093,9,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,False,,,1.0,15.0,7.0,22.0,3.0,6.0,4.0,,,,1.0,,,4.0,13.0,12.0,,,1.0,,,,,1.0,2.0,,90.0,1.0,,,,,,,,,6.7,,,1.0,3.0,5.0,4.0,,5.0,,35.0,9.0,40.0,2,3.0,69.0,2.0,2.0,1.0,
2015-16,6768093,9,57,Watford,Home,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,,4.0,5.0,9.0,1.0,1.0,1.0,,,,,,,,1.0,4.0,,,,,,,,,,,90.0,,,,,,,,,,6.2,,,,1.0,,,,2.0,,7.0,5.0,12.0,0,1.0,17.0,,2.0,,
2015-16,6768093,9,57,Watford,Home,29774,58498,Odion Ighalo,odion-ighalo,F,False,1.0,,,17.0,5.0,21.0,1.0,,6.0,,,,,,,3.0,6.0,3.0,,,1.0,,,,,,2.0,,90.0,,,,,,,,,,6.8,,,3.0,,1.0,2.0,,,1.0,21.0,5.0,24.0,3,,38.0,1.0,3.0,,
2015-16,6768093,9,57,Watford,Home,33302,52153,Miguel Britos,miguel-britos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768093,9,57,Watford,Home,47668,98780,Juan Carlos Paredes,juan-carlos-paredes,M,True,,,,,2.0,2.0,,,1.0,,,,1.0,,,,2.0,1.0,,,1.0,,,,,1.0,,,9.0,,,,,,,,,,6.5,,,,,,,,,,,2.0,2.0,0,1.0,5.0,,,,
2015-16,6768093,9,57,Watford,Home,100386,88935,Steven Berghuis,steven-berghuis,F,True,,,2.0,3.0,,3.0,3.0,,,,,,1.0,,,,4.0,2.0,,,,,,,,1.0,,,21.0,,,,,,,,,,6.6,,,,,,,,3.0,,7.0,,7.0,0,1.0,11.0,1.0,1.0,,
2015-16,6768093,9,57,Watford,Home,128637,67527,Allan Nyom,allan-nyom,D,False,1.0,,4.0,10.0,4.0,13.0,,1.0,4.0,,,,,,,,,7.0,,,,,,,,3.0,,,69.0,,,,,,,,,,7.2,,,,3.0,2.0,2.0,,8.0,,16.0,7.0,21.0,0,3.0,43.0,,1.0,2.0,
2015-16,6768093,9,57,Watford,Home,149663,126184,Nathan Aké,nathan-ake,D,False,,,3.0,5.0,11.0,16.0,,1.0,5.0,,,,2.0,,,,3.0,5.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,,,6.6,,,1.0,3.0,,,,6.0,,9.0,12.0,21.0,1,4.0,44.0,1.0,,,
2015-16,6768093,9,57,Watford,Home,156916,,Víctor Ibarbo,victor-ibarbo,F,True,,,,2.0,2.0,4.0,,,4.0,,,,2.0,,,,2.0,1.0,,,,,,,,,,,15.0,,,,,,,,,,6.3,,,,,,1.0,,,,5.0,2.0,6.0,0,1.0,12.0,1.0,,,
2015-16,6768102,10,57,Watford,Away,642,16045,Ben Watson,ben-watson,M,False,1.0,,2.0,11.0,12.0,22.0,1.0,,5.0,,,1.0,,,,,3.0,3.0,,,1.0,,,,,3.0,1.0,,90.0,,1.0,,,,,,,,7.2,,,,4.0,1.0,6.0,,4.0,,23.0,12.0,29.0,1,3.0,53.0,1.0,,,
2015-16,6768102,10,57,Watford,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,,11.0,9.0,4.0,13.0,,1.0,3.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,,4.0,7.1,,,,4.0,,,,26.0,,23.0,5.0,28.0,0,,35.0,,1.0,,
2015-16,6768102,10,57,Watford,Away,4366,41926,Almen Abdi,almen-abdi,M,False,1.0,,1.0,14.0,8.0,21.0,,1.0,5.0,1.0,,,2.0,,,,4.0,6.0,,,2.0,,1.0,,,1.0,2.0,,78.0,1.0,,,,,,,,,8.2,,,1.0,1.0,,1.0,,2.0,,20.0,11.0,30.0,2,5.0,49.0,2.0,,,
2015-16,6768102,10,57,Watford,Away,11654,21123,Valon Behrami,valon-behrami,M,True,,,,,3.0,3.0,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,12.0,,,,,,,,,,6.6,,,,,,,,,,,3.0,3.0,0,1.0,5.0,1.0,,,
2015-16,6768102,10,57,Watford,Away,15038,41945,Sebastian Prödl,sebastian-prodl,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768102,10,57,Watford,Away,16701,38439,Étienne Capoue,etienne-capoue,M,False,,,1.0,14.0,12.0,26.0,,2.0,7.0,,,,2.0,,,1.0,7.0,7.0,,,1.0,,,,,4.0,1.0,,90.0,,,,,,,,,,6.9,,,2.0,3.0,4.0,,,2.0,,19.0,15.0,34.0,2,1.0,58.0,3.0,3.0,1.0,
2015-16,6768102,10,57,Watford,Away,20364,19342,Ikechi Anya,ikechi-anya,M,False,1.0,,3.0,12.0,3.0,14.0,,,2.0,,,1.0,,,,1.0,2.0,,,,,,,,,,2.0,,66.0,,,,,,,,,,6.7,,,,,1.0,3.0,,3.0,,14.0,3.0,14.0,1,,25.0,3.0,,,
2015-16,6768102,10,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,False,,,2.0,14.0,2.0,16.0,4.0,4.0,7.0,,1.0,1.0,,,,4.0,13.0,7.0,,,5.0,,1.0,,1.0,,,,90.0,1.0,,,,,,,,,6.8,,,1.0,1.0,2.0,,,3.0,,27.0,2.0,29.0,3,,45.0,2.0,2.0,1.0,
