season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576420,26,57,Watford,Away,917305,442335,Edo Kayembe,edo-kayembe,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576420,26,57,Watford,Away,965943,471471,Imrân Louza,imran-louza,M,False,,,5.0,11.0,24.0,35.0,1.0,1.0,5.0,,,,2.0,,,,4.0,8.0,,,,,,,,,4.0,,,90.0,,2.0,,,,,,,16.0,,7.4,,,,2.0,3.0,2.0,,12.0,,23.0,27.0,48.0,0,4.0,68.0,,1.0,2.0,2.0
2021-22,9576420,26,57,Watford,Away,991595,232391,Jeremy Ngakia,jeremy-ngakia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576199,27,57,Watford,Away,10599,9089,Ben Foster,ben-foster,G,False,,,13.0,11.0,3.0,14.0,,,13.0,,,,1.0,,,,1.0,,,,,,,0.7163,1.0,,,,,90.0,,,,,,,,,27.0,1.0,7.4,2.0,3.0,,1.0,,,,39.0,,35.0,5.0,40.0,0,,49.0,,,,
2021-22,9576199,27,57,Watford,Away,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,4.0,6.0,12.0,18.0,1.0,,1.0,,,,1.0,,,,2.0,1.0,,,,,,,,,3.0,,,90.0,,,,,,,,,6.0,,7.1,,,,8.0,,,,8.0,,11.0,13.0,24.0,0,1.0,38.0,,,,1.0
2021-22,9576199,27,57,Watford,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,1.0,,,16.0,13.0,28.0,2.0,1.0,11.0,,,,,,,1.0,3.0,7.0,,,,,,,,,1.0,1.0,,90.0,,2.0,,,,,,,8.0,,7.6,,,,,2.0,1.0,,1.0,,20.0,15.0,34.0,0,4.0,51.0,1.0,,2.0,2.0
2021-22,9576199,27,57,Watford,Away,46432,43250,Tom Cleverley,tom-cleverley,M,False,2.0,,2.0,10.0,14.0,22.0,,,4.0,,,,1.0,,,,2.0,2.0,,1.0,1.0,,,,,,3.0,1.0,,80.0,,,,,,,,,6.0,,7.0,,,,,,2.0,,4.0,,12.0,16.0,26.0,0,2.0,40.0,2.0,,,1.0
2021-22,9576199,27,57,Watford,Away,48563,69143,Juraj Kucka,juraj-kucka,M,True,,,1.0,1.0,3.0,4.0,,,4.0,,,,,,,,2.0,,,,,,,,,,,,,10.0,,1.0,,,,,,,6.0,,6.5,,,1.0,,2.0,,,2.0,,4.0,3.0,7.0,1,,15.0,1.0,,,
2021-22,9576199,27,57,Watford,Away,58351,85624,Christian Kabasele,christian-kabasele,D,True,,,1.0,2.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,2.0,,,27.0,,,,,,,,,,,6.8,,,,2.0,,,,1.0,,2.0,1.0,3.0,0,,7.0,,,,
2021-22,9576199,27,57,Watford,Away,100621,78007,Joshua King,joshua-king,F,False,,,,5.0,4.0,9.0,3.0,5.0,4.0,,,1.0,1.0,,,3.0,9.0,8.0,,,,,,,,,1.0,1.0,,63.0,,,,,,,,,18.0,,6.5,,,,1.0,3.0,,,,,11.0,7.0,18.0,1,2.0,33.0,4.0,,1.0,2.0
2021-22,9576199,27,57,Watford,Away,259995,155651,Adam Masina,adam-masina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576199,27,57,Watford,Away,288019,154506,Daniel Bachmann,daniel-bachmann,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576199,27,57,Watford,Away,319847,157775,Ken Sema,ken-sema,M,True,,,,1.0,4.0,5.0,3.0,,2.0,,,,,,,1.0,6.0,4.0,,,1.0,,,,,,1.0,,,27.0,,,,,,,,,3.0,,6.7,,,,2.0,2.0,,,,,1.0,5.0,6.0,0,3.0,17.0,,,1.0,1.0
2021-22,9576199,27,57,Watford,Away,331405,162651,Samir Caetano,samir-caetano,D,False,,,2.0,6.0,21.0,27.0,,1.0,3.0,,,,,,,,1.0,4.0,,,1.0,,,,,,1.0,,,90.0,,2.0,,,,,,,9.0,,7.5,,,1.0,4.0,,,,9.0,,12.0,24.0,36.0,1,3.0,51.0,,,,2.0
2021-22,9576199,27,57,Watford,Away,338991,131304,William Troost-Ekong,william-troost-ekong,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576199,27,57,Watford,Away,351434,171099,Hassane Kamara,hassane-kamara,M,False,,,1.0,8.0,17.0,25.0,2.0,,6.0,,,,3.0,,,1.0,7.0,5.0,,,,,,,,,3.0,,,90.0,,,,,,,,,16.0,,6.9,,,1.0,6.0,4.0,,,6.0,,14.0,21.0,35.0,1,2.0,67.0,2.0,,3.0,1.0
2021-22,9576199,27,57,Watford,Away,844424,230251,Emmanuel Dennis,emmanuel-dennis,F,False,,,1.0,8.0,1.0,9.0,5.0,,5.0,,,,,,,5.0,15.0,5.0,,,2.0,,,,,,,,,90.0,1.0,,,,,,,,23.0,,6.4,,,,,7.0,1.0,,1.0,1.0,16.0,2.0,17.0,1,1.0,41.0,6.0,,4.0,
2021-22,9576199,27,57,Watford,Away,845286,232185,Ismaïla Sarr,ismaila-sarr,F,False,,,,11.0,5.0,16.0,2.0,,4.0,,,1.0,,,,,3.0,3.0,,,1.0,,,,,,1.0,2.0,,90.0,,,,,,,,,6.0,,7.1,,,1.0,1.0,2.0,,,1.0,1.0,13.0,7.0,20.0,2,,31.0,2.0,1.0,2.0,
2021-22,9576199,27,57,Watford,Away,887055,244716,Cucho Hernández,cucho-hernandez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576199,27,57,Watford,Away,917305,442335,Edo Kayembe,edo-kayembe,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576199,27,57,Watford,Away,965943,471471,Imrân Louza,imran-louza,M,False,,,3.0,16.0,26.0,42.0,1.0,1.0,11.0,,,,2.0,,,,4.0,3.0,,,1.0,,,,,,6.0,1.0,,90.0,1.0,,,,,,,,10.0,,7.3,,,,2.0,,2.0,,4.0,,24.0,28.0,50.0,1,1.0,70.0,,1.0,,
2021-22,9576199,27,57,Watford,Away,975079,475168,João Pedro,joao-pedro,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576199,27,57,Watford,Away,991595,232391,Jeremy Ngakia,jeremy-ngakia,D,False,,,,5.0,9.0,14.0,,1.0,2.0,,,1.0,1.0,,,,1.0,4.0,,,,,,,,,,,,63.0,,,,,,,,,10.0,,6.7,,,1.0,1.0,,1.0,,1.0,,9.0,11.0,19.0,2,3.0,35.0,2.0,,,2.0
2021-22,9576302,28,57,Watford,Home,10599,9089,Ben Foster,ben-foster,G,False,,,11.0,10.0,12.0,22.0,,,9.0,,,,,,,,,,,,,,,-1.8784,1.0,,,,,90.0,,,,,,,,,15.0,,5.8,1.0,1.0,,,,,,26.0,,23.0,14.0,37.0,0,,41.0,,,,
2021-22,9576302,28,57,Watford,Home,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,1.0,6.0,29.0,35.0,1.0,4.0,5.0,,,,,,,,1.0,5.0,,,,,,,,,1.0,,,90.0,,3.0,,,,,,,6.0,,6.9,,,,4.0,,,,4.0,,9.0,32.0,41.0,0,1.0,50.0,,,,
2021-22,9576302,28,57,Watford,Home,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,2.0,20.0,10.0,30.0,1.0,1.0,9.0,,,,1.0,,,5.0,10.0,7.0,,,2.0,,1.0,,,,,3.0,,90.0,1.0,,,,,,,,15.0,,6.9,,,1.0,,3.0,,,2.0,,25.0,10.0,35.0,2,3.0,55.0,4.0,1.0,2.0,
2021-22,9576302,28,57,Watford,Home,46432,43250,Tom Cleverley,tom-cleverley,M,False,,,1.0,12.0,21.0,33.0,2.0,1.0,2.0,,,,,,,2.0,5.0,4.0,1.0,,,,,,,,,,,89.0,1.0,,,,,,,,14.0,,5.8,,,,2.0,2.0,1.0,,4.0,,19.0,23.0,41.0,1,2.0,60.0,1.0,,1.0,1.0
2021-22,9576302,28,57,Watford,Home,48563,69143,Juraj Kucka,juraj-kucka,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576302,28,57,Watford,Home,53739,54484,Kiko Femenía,kiko-femenia,D,False,1.0,,1.0,13.0,16.0,28.0,,,8.0,1.0,,,,,,,,2.0,,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,,,11.0,,7.0,,,,,,4.0,,3.0,,20.0,20.0,36.0,0,2.0,61.0,,,,2.0
2021-22,9576302,28,57,Watford,Home,58351,85624,Christian Kabasele,christian-kabasele,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576302,28,57,Watford,Home,259995,155651,Adam Masina,adam-masina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576302,28,57,Watford,Home,288019,154506,Daniel Bachmann,daniel-bachmann,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576302,28,57,Watford,Home,319847,157775,Ken Sema,ken-sema,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576302,28,57,Watford,Home,331405,162651,Samir Caetano,samir-caetano,D,False,,,2.0,9.0,28.0,37.0,,2.0,2.0,,,,1.0,,,,1.0,5.0,,1.0,,,,,,,,,,90.0,,,,,,,,,4.0,,6.0,,,,2.0,,,,4.0,,11.0,29.0,40.0,0,1.0,47.0,1.0,2.0,,
2021-22,9576302,28,57,Watford,Home,351434,171099,Hassane Kamara,hassane-kamara,M,False,1.0,,1.0,13.0,31.0,43.0,1.0,6.0,13.0,,,,1.0,,,,2.0,14.0,,,,,,,,,7.0,1.0,,90.0,,,,,,,,,20.0,,7.7,,,1.0,2.0,1.0,1.0,,8.0,,21.0,41.0,61.0,1,5.0,100.0,,2.0,1.0,2.0
2021-22,9576302,28,57,Watford,Home,805096,208973,Francisco Sierralta,francisco-sierralta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576302,28,57,Watford,Home,833030,225702,Samuel Kalu,samuel-kalu,M,True,,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,8.0,1.0,,,,,,,,1.0,,6.9,,,,,1.0,,,1.0,,2.0,1.0,3.0,1,,5.0,,,1.0,
2021-22,9576302,28,57,Watford,Home,839110,227560,Peter Etebo,peter-etebo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576302,28,57,Watford,Home,844424,230251,Emmanuel Dennis,emmanuel-dennis,F,False,,,1.0,8.0,2.0,10.0,1.0,3.0,5.0,,1.0,2.0,2.0,,,,7.0,5.0,,,,,,,,,,1.0,,90.0,1.0,,,,,,,,17.0,,6.2,,,1.0,,5.0,2.0,,1.0,2.0,19.0,2.0,19.0,4,,35.0,2.0,1.0,1.0,
2021-22,9576302,28,57,Watford,Home,887055,244716,Cucho Hernández,cucho-hernandez,F,False,,,1.0,13.0,4.0,17.0,1.0,6.0,2.0,1.0,,1.0,1.0,,,,3.0,10.0,,,,1.0,1.0,,,,,2.0,,90.0,2.0,,,,,,,,19.0,,8.7,,,,2.0,3.0,1.0,,2.0,,24.0,7.0,30.0,3,2.0,48.0,4.0,1.0,2.0,
2021-22,9576302,28,57,Watford,Home,917305,442335,Edo Kayembe,edo-kayembe,M,True,,,1.0,8.0,10.0,18.0,,,3.0,,,,,,,,,1.0,,,,,,,,,1.0,,,26.0,,,,,,,,,4.0,,6.7,,,,1.0,,,,2.0,,9.0,13.0,22.0,0,,27.0,,1.0,,
2021-22,9576302,28,57,Watford,Home,965943,471471,Imrân Louza,imran-louza,M,False,,,,8.0,19.0,27.0,,,3.0,,,,2.0,,,,4.0,3.0,,,2.0,,,,,,3.0,,,64.0,1.0,,,,,,,,6.0,,6.5,,,,,,1.0,,4.0,,12.0,21.0,32.0,1,1.0,44.0,,2.0,,1.0
2021-22,9576302,28,57,Watford,Home,975079,475168,João Pedro,joao-pedro,F,False,,,1.0,15.0,9.0,24.0,2.0,8.0,6.0,,,,,,,5.0,9.0,15.0,,,1.0,,,,,,3.0,1.0,,90.0,,,,,,,,,14.0,,7.3,,,,4.0,6.0,,,1.0,,21.0,10.0,31.0,0,,56.0,,2.0,5.0,
2021-22,9576325,29,57,Watford,Away,10599,9089,Ben Foster,ben-foster,G,False,,,12.0,11.0,3.0,14.0,,2.0,8.0,,,,,,,,,2.0,,,,,,1.1278,,,,,,90.0,,,,,,,,,17.0,1.0,7.6,4.0,5.0,,2.0,,,,29.0,,28.0,3.0,31.0,0,,42.0,,1.0,,
2021-22,9576325,29,57,Watford,Away,22200,41338,Craig Cathcart,craig-cathcart,D,True,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,10.0,,,,,,,,,1.0,,6.6,,,,1.0,,,,1.0,,1.0,1.0,2.0,0,,3.0,,,,
2021-22,9576325,29,57,Watford,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,1.0,,,16.0,7.0,22.0,2.0,5.0,5.0,1.0,,,1.0,,,1.0,5.0,9.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,,,13.0,,7.3,,,,3.0,3.0,1.0,,2.0,,23.0,9.0,31.0,0,2.0,49.0,2.0,,2.0,2.0
2021-22,9576325,29,57,Watford,Away,46432,43250,Tom Cleverley,tom-cleverley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576325,29,57,Watford,Away,48563,69143,Juraj Kucka,juraj-kucka,M,False,1.0,,1.0,9.0,8.0,16.0,1.0,,7.0,1.0,1.0,,2.0,,,1.0,4.0,6.0,,,,1.0,,,,,2.0,1.0,,90.0,2.0,,,,,,,,14.0,,7.4,,,,2.0,,2.0,,3.0,,18.0,9.0,25.0,2,5.0,50.0,3.0,1.0,,5.0
2021-22,9576325,29,57,Watford,Away,53739,54484,Kiko Femenía,kiko-femenia,D,False,,,,9.0,8.0,17.0,2.0,1.0,4.0,,,,1.0,,,,4.0,2.0,,,,,,,,,4.0,,,89.0,,,,,,,,,12.0,,6.4,,,,,1.0,5.0,,4.0,,18.0,9.0,22.0,0,,42.0,,1.0,,
2021-22,9576325,29,57,Watford,Away,58351,85624,Christian Kabasele,christian-kabasele,D,False,,,1.0,3.0,8.0,11.0,1.0,2.0,4.0,,,,,,,,1.0,2.0,,,,,,,,,,,,90.0,,1.0,,,,,,,8.0,,6.7,,,,9.0,,,,6.0,,9.0,10.0,19.0,0,,29.0,,,,
2021-22,9576325,29,57,Watford,Away,100621,78007,Joshua King,joshua-king,F,True,,,,1.0,1.0,2.0,,1.0,2.0,,,,,,,1.0,3.0,1.0,,,,,,,,,,1.0,,14.0,,,,,,,,,6.0,,6.3,,,,,2.0,,,,,2.0,1.0,3.0,0,,8.0,2.0,,,
2021-22,9576325,29,57,Watford,Away,259995,155651,Adam Masina,adam-masina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576325,29,57,Watford,Away,288019,154506,Daniel Bachmann,daniel-bachmann,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576325,29,57,Watford,Away,319847,157775,Ken Sema,ken-sema,M,True,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,0,,2.0,,,,
2021-22,9576325,29,57,Watford,Away,331405,162651,Samir Caetano,samir-caetano,D,False,,,1.0,3.0,15.0,18.0,4.0,5.0,10.0,,,,,1.0,,,7.0,6.0,,,3.0,,,,,,3.0,,,90.0,,1.0,,,,,,,11.0,,7.4,,,,5.0,,,,8.0,,12.0,16.0,28.0,0,1.0,41.0,1.0,,,1.0
2021-22,9576325,29,57,Watford,Away,338991,131304,William Troost-Ekong,william-troost-ekong,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576325,29,57,Watford,Away,351434,171099,Hassane Kamara,hassane-kamara,M,False,,,2.0,10.0,6.0,16.0,,,4.0,,,,1.0,,,,3.0,3.0,,,2.0,,,,,,3.0,1.0,,90.0,,,,,,,,,19.0,,6.7,,,,3.0,,,,8.0,,18.0,12.0,30.0,0,3.0,53.0,2.0,,,3.0
2021-22,9576325,29,57,Watford,Away,833030,225702,Samuel Kalu,samuel-kalu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576325,29,57,Watford,Away,844424,230251,Emmanuel Dennis,emmanuel-dennis,F,False,,,,9.0,5.0,14.0,2.0,2.0,6.0,,,,,,,2.0,8.0,8.0,,,3.0,,,,,,3.0,1.0,,87.0,,,,,,,,,14.0,,7.1,,,1.0,,4.0,1.0,,,,16.0,6.0,21.0,1,2.0,43.0,3.0,1.0,3.0,
2021-22,9576325,29,57,Watford,Away,887055,244716,Cucho Hernández,cucho-hernandez,F,False,,,2.0,15.0,5.0,20.0,5.0,2.0,4.0,,,,1.0,,,,9.0,4.0,,,2.0,,2.0,,,,,1.0,,89.0,2.0,,,,,,,,9.0,,8.4,,,1.0,2.0,1.0,1.0,,2.0,,20.0,6.0,25.0,3,2.0,38.0,2.0,,,2.0
2021-22,9576325,29,57,Watford,Away,917305,442335,Edo Kayembe,edo-kayembe,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576325,29,57,Watford,Away,965943,471471,Imrân Louza,imran-louza,M,False,,,6.0,14.0,14.0,28.0,,2.0,8.0,,,,1.0,,,1.0,3.0,6.0,,,2.0,,,,,,3.0,1.0,,90.0,1.0,,,,,,,,16.0,,7.2,,,,2.0,1.0,2.0,,8.0,,23.0,18.0,39.0,1,1.0,59.0,2.0,2.0,1.0,1.0
2021-22,9576325,29,57,Watford,Away,975079,475168,João Pedro,joao-pedro,F,False,,,1.0,19.0,5.0,24.0,6.0,5.0,3.0,,,1.0,,,,,10.0,9.0,,,,,,,,,1.0,,,90.0,,,,,,,,,14.0,,6.8,,,1.0,3.0,6.0,,,1.0,,23.0,6.0,29.0,2,2.0,56.0,4.0,1.0,2.0,1.0
2021-22,10236818,30,57,Watford,Home,10599,9089,Ben Foster,ben-foster,G,False,,,4.0,2.0,13.0,15.0,1.0,,13.0,,,,,,,,1.0,,,,,,,0.8902,1.0,,,,,90.0,,,,,,,,,14.0,,8.0,4.0,5.0,,,,,,17.0,,14.0,14.0,28.0,0,,37.0,,,,
2021-22,10236818,30,57,Watford,Home,19343,40387,Dan Gosling,dan-gosling,D,False,,,1.0,14.0,20.0,34.0,3.0,2.0,9.0,,,,2.0,,,1.0,6.0,9.0,,,,,,,,,,,,90.0,,,,,,,,,7.0,,6.9,,,1.0,2.0,1.0,,,2.0,,16.0,22.0,38.0,1,1.0,56.0,1.0,5.0,1.0,
2021-22,10236818,30,57,Watford,Home,22200,41338,Craig Cathcart,craig-cathcart,D,True,,,,,,,1.0,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,8.0,,,,,,,,,,,6.4,,,,,,,,,,,,,0,1.0,2.0,,,,1.0
2021-22,10236818,30,57,Watford,Home,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,,18.0,20.0,38.0,1.0,2.0,7.0,,,,,,,1.0,3.0,7.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,,6.0,,7.3,,,1.0,4.0,2.0,,,1.0,,20.0,22.0,42.0,1,3.0,62.0,1.0,,2.0,1.0
2021-22,10236818,30,57,Watford,Home,58351,85624,Christian Kabasele,christian-kabasele,D,False,,,3.0,12.0,31.0,43.0,,5.0,7.0,,,,1.0,,,,1.0,5.0,,,,,,,,,1.0,,,90.0,,2.0,,,,,,,13.0,,7.2,,,1.0,2.0,,,,10.0,,16.0,40.0,56.0,1,,64.0,,,,
2021-22,10236818,30,57,Watford,Home,259995,155651,Adam Masina,adam-masina,D,False,,,3.0,20.0,24.0,44.0,3.0,3.0,6.0,,,,2.0,,,,7.0,6.0,,,1.0,,,,,,3.0,,,90.0,,2.0,,,,,,,16.0,,7.2,,,,1.0,2.0,2.0,,6.0,,24.0,31.0,53.0,0,1.0,78.0,2.0,1.0,1.0,1.0
2021-22,10236818,30,57,Watford,Home,288019,154506,Daniel Bachmann,daniel-bachmann,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236818,30,57,Watford,Home,319847,157775,Ken Sema,ken-sema,M,False,2.0,,1.0,10.0,6.0,14.0,,2.0,4.0,,,,1.0,,,2.0,3.0,7.0,,,,,,,,,,2.0,,90.0,,,,,,,,,12.0,,7.1,,,,,2.0,4.0,,2.0,,14.0,10.0,20.0,0,,37.0,2.0,3.0,2.0,
2021-22,10236818,30,57,Watford,Home,331405,162651,Samir Caetano,samir-caetano,D,False,,,3.0,13.0,25.0,38.0,2.0,1.0,1.0,,,,2.0,,,,4.0,2.0,,,,,,,,,1.0,,,90.0,,1.0,,,,,,,3.0,,6.9,,,,5.0,,,,5.0,,15.0,26.0,41.0,0,1.0,50.0,,,,1.0
2021-22,10236818,30,57,Watford,Home,338991,131304,William Troost-Ekong,william-troost-ekong,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236818,30,57,Watford,Home,805096,208973,Francisco Sierralta,francisco-sierralta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236818,30,57,Watford,Home,833030,225702,Samuel Kalu,samuel-kalu,M,False,1.0,,,19.0,11.0,29.0,,,6.0,,,,,,,3.0,7.0,5.0,,,,,,,,,1.0,,,86.0,,,,,,,,,17.0,,6.7,,,2.0,2.0,7.0,3.0,,,,21.0,14.0,32.0,2,1.0,61.0,5.0,1.0,3.0,1.0
2021-22,10236818,30,57,Watford,Home,839110,227560,Peter Etebo,peter-etebo,M,True,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,,2.0,,,,
2021-22,10236818,30,57,Watford,Home,917305,442335,Edo Kayembe,edo-kayembe,M,False,,,7.0,32.0,36.0,68.0,4.0,4.0,11.0,,,1.0,1.0,,,2.0,8.0,10.0,,,,,,,,,1.0,,,89.0,,1.0,,,,,,,11.0,,7.3,,,,,3.0,,,10.0,,38.0,38.0,76.0,1,4.0,94.0,,,2.0,2.0
2021-22,10236818,30,57,Watford,Home,975079,475168,João Pedro,joao-pedro,F,False,,,,14.0,6.0,20.0,8.0,2.0,1.0,,,,,,,4.0,18.0,10.0,,,2.0,,,,,,1.0,,,90.0,,,,,,,,,28.0,,6.5,,,,,11.0,,,,1.0,26.0,6.0,32.0,0,1.0,65.0,5.0,1.0,6.0,1.0
2021-22,10236818,30,57,Watford,Home,991595,232391,Jeremy Ngakia,jeremy-ngakia,D,False,,,3.0,19.0,22.0,41.0,3.0,,4.0,,,,,,,1.0,5.0,3.0,,,1.0,,,,,,3.0,,,90.0,,1.0,,,,,,,14.0,,7.2,,,,3.0,,1.0,,6.0,,26.0,26.0,51.0,0,2.0,70.0,2.0,1.0,,2.0
2021-22,10236818,30,57,Watford,Home,1004344,242183,James Morris,james-morris,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236818,30,57,Watford,Home,1134447,535339,Tiago Cukur,tiago-cukur,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236818,30,57,Watford,Home,1214695,533719,Adrian Blake,blake-adrian,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236818,30,57,Watford,Home,1214696,573808,Jack Grieves,jack-grieves,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576236,31,57,Watford,Away,10599,9089,Ben Foster,ben-foster,G,False,,,4.0,3.0,3.0,6.0,,,7.0,,,,,,,,,1.0,1.0,,,,,0.0041000000000002,1.0,,,,,90.0,,,,,1.0,,,,27.0,,5.6,1.0,1.0,,,,,,31.0,,27.0,6.0,33.0,0,,39.0,,,,
2021-22,9576236,31,57,Watford,Away,22200,41338,Craig Cathcart,craig-cathcart,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576236,31,57,Watford,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,1.0,,1.0,5.0,8.0,12.0,1.0,1.0,3.0,,,,1.0,,,1.0,4.0,3.0,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,,8.0,,6.7,,,,,,2.0,,2.0,,8.0,11.0,17.0,0,2.0,26.0,1.0,,,1.0
2021-22,9576236,31,57,Watford,Away,46432,43250,Tom Cleverley,tom-cleverley,M,True,,,,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,12.0,,,,,,,,,5.0,,6.5,,,,,,,,,,4.0,1.0,5.0,0,2.0,10.0,1.0,,,
