season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2014-15,5583146,34,52,Queens_Park_Rangers,Home,73685,68815,Steven Caulker,steven-caulker,D,False,,,4.0,9.0,7.0,16.0,4.0,8.0,2.0,,,1.0,,,,,4.0,10.0,,,1.0,0.0,0.0,,,1.0,1.0,,90.0,,,0.0,,,,,,7.8,,,,,16.0,,,,6.0,,10.0,12.0,22.0,1.0,,,,2.0,,
2014-15,5583146,34,52,Queens_Park_Rangers,Home,146945,,Seok-yeong Yun,seok-yeong-yun,D,True,,,3.0,3.0,2.0,5.0,,,1.0,,,,,,,,,2.0,,,,0.0,0.0,,,,,,26.0,,,0.0,,,,,,6.9,,,,,1.0,,,,3.0,,4.0,3.0,7.0,0.0,2.0,,1.0,,,
2014-15,5583162,35,52,Queens_Park_Rangers,Away,1082,19053,Nedum Onuoha,nedum-onuoha,D,False,,,2.0,6.0,3.0,9.0,3.0,2.0,3.0,,,,,,,1.0,8.0,5.0,,,3.0,0.0,0.0,,,1.0,,,82.0,,1.0,0.0,1.0,,,,,5.8,,,,,5.0,2.0,,,6.0,,15.0,5.0,20.0,0.0,2.0,,,1.0,1.0,
2014-15,5583162,35,52,Queens_Park_Rangers,Away,1089,1764,Richard Dunne,richard-dunne,D,False,,,4.0,3.0,10.0,13.0,1.0,1.0,5.0,,,,,,,1.0,3.0,4.0,,,2.0,0.0,0.0,,,,,,90.0,,2.0,0.0,,,,,,6.4,,,,,1.0,,,,8.0,,6.0,13.0,19.0,0.0,3.0,,,,,
2014-15,5583162,35,52,Queens_Park_Rangers,Away,10557,1216,Clint Hill,clint-hill,D,False,,,,5.0,3.0,8.0,2.0,,2.0,,,,,,,1.0,4.0,5.0,,,1.0,0.0,0.0,,,,,,90.0,,1.0,0.0,,,,,,6.6,,,1.0,,5.0,1.0,,,6.0,,12.0,5.0,17.0,1.0,4.0,,,,1.0,
2014-15,5583162,35,52,Queens_Park_Rangers,Away,73685,68815,Steven Caulker,steven-caulker,D,False,,,1.0,2.0,6.0,8.0,,6.0,3.0,,,,,,,,,7.0,,,,0.0,0.0,,,,1.0,,45.0,,,0.0,,,,,,6.9,,,2.0,,3.0,,,,3.0,,4.0,11.0,15.0,2.0,1.0,,,,,
2014-15,5583162,35,52,Queens_Park_Rangers,Away,146945,,Seok-yeong Yun,seok-yeong-yun,D,True,1.0,,1.0,5.0,7.0,11.0,1.0,1.0,3.0,,,,,,,,3.0,4.0,,,,0.0,0.0,,,1.0,,,45.0,,,0.0,,,,,,6.5,,,,,4.0,2.0,2.0,,5.0,,11.0,8.0,17.0,0.0,1.0,,,2.0,,
2014-15,5583188,36,52,Queens_Park_Rangers,Away,1089,1764,Richard Dunne,richard-dunne,D,False,,,4.0,7.0,9.0,16.0,1.0,2.0,1.0,,,,1.0,,,,4.0,4.0,,,1.0,0.0,0.0,,,4.0,,,90.0,,1.0,0.0,,,,,,5.8,,,,,2.0,2.0,,,8.0,,14.0,11.0,25.0,0.0,1.0,39.0,,,1.0,
2014-15,5583188,36,52,Queens_Park_Rangers,Away,10557,1216,Clint Hill,clint-hill,D,False,,,4.0,10.0,9.0,19.0,1.0,4.0,1.0,,,,,,,,1.0,5.0,,,,0.0,0.0,,,3.0,,1.0,90.0,,,0.0,,,,,,6.2,,,,,6.0,,,,9.0,,20.0,9.0,29.0,0.0,1.0,43.0,,,,
2014-15,5583188,36,52,Queens_Park_Rangers,Away,73685,68815,Steven Caulker,steven-caulker,D,False,,,1.0,11.0,4.0,15.0,2.0,3.0,1.0,1.0,,,3.0,,,,5.0,5.0,,,,0.0,0.0,,,2.0,1.0,,90.0,,1.0,0.0,,,,,,5.9,,,,,4.0,1.0,,,7.0,,25.0,4.0,29.0,0.0,1.0,45.0,1.0,1.0,1.0,
2014-15,5583188,36,52,Queens_Park_Rangers,Away,146945,,Seok-yeong Yun,seok-yeong-yun,D,False,,,3.0,9.0,5.0,14.0,1.0,2.0,2.0,,,,1.0,,,2.0,6.0,5.0,1.0,,,0.0,0.0,,,1.0,,,86.0,,,0.0,,,,,,5.5,,,1.0,,2.0,4.0,2.0,,5.0,1.0,18.0,5.0,21.0,1.0,,49.0,2.0,1.0,2.0,
2014-15,5583188,36,52,Queens_Park_Rangers,Away,786022,176420,Darnell Furlong,darnell-furlong,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583200,37,52,Queens_Park_Rangers,Home,1082,19053,Nedum Onuoha,nedum-onuoha,D,False,,,2.0,4.0,6.0,10.0,2.0,3.0,5.0,,,,,,,,3.0,7.0,,,1.0,0.0,0.0,,,4.0,,,90.0,,,0.0,,,,,,7.2,,,,,6.0,,,,3.0,,10.0,8.0,18.0,0.0,2.0,46.0,1.0,2.0,,
2014-15,5583200,37,52,Queens_Park_Rangers,Home,1089,1764,Richard Dunne,richard-dunne,D,False,,,4.0,4.0,16.0,20.0,4.0,2.0,5.0,,,,1.0,,,,5.0,6.0,,,,0.0,0.0,,,3.0,,,90.0,,2.0,0.0,,,,,,7.1,,,,,9.0,1.0,,,15.0,,11.0,25.0,36.0,0.0,3.0,55.0,,,1.0,
2014-15,5583200,37,52,Queens_Park_Rangers,Home,10557,1216,Clint Hill,clint-hill,D,False,,,6.0,11.0,4.0,15.0,,5.0,2.0,,,,2.0,1.0,,1.0,5.0,10.0,,,2.0,0.0,0.0,,,1.0,,,90.0,,4.0,0.0,,,,,,7.2,,,,,6.0,,2.0,,7.0,,20.0,5.0,23.0,0.0,5.0,50.0,,,,
2014-15,5583200,37,52,Queens_Park_Rangers,Home,73685,68815,Steven Caulker,steven-caulker,D,False,,,2.0,4.0,6.0,10.0,1.0,1.0,2.0,,,,,,,,2.0,3.0,,,1.0,0.0,0.0,,,2.0,,,45.0,,1.0,0.0,,,,,,6.8,,,,,6.0,,,,4.0,,9.0,8.0,17.0,0.0,2.0,28.0,,,,
2014-15,5583200,37,52,Queens_Park_Rangers,Home,146945,,Seok-yeong Yun,seok-yeong-yun,D,True,,,,4.0,1.0,5.0,1.0,,3.0,,,,2.0,,,,4.0,5.0,,,1.0,0.0,0.0,,,1.0,,,45.0,,,0.0,,,,,,6.8,,,,,1.0,,,,2.0,,9.0,2.0,11.0,0.0,5.0,27.0,,,,
2014-15,5583200,37,52,Queens_Park_Rangers,Home,786022,176420,Darnell Furlong,darnell-furlong,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583226,38,52,Queens_Park_Rangers,Away,1082,19053,Nedum Onuoha,nedum-onuoha,D,False,1.0,,2.0,24.0,17.0,40.0,2.0,1.0,10.0,,1.0,,2.0,,,,4.0,4.0,,,,0.0,0.0,,,6.0,1.0,,90.0,,,0.0,,,,,,6.3,,,2.0,,3.0,,2.0,,6.0,,35.0,21.0,54.0,2.0,2.0,81.0,,1.0,,
2014-15,5583226,38,52,Queens_Park_Rangers,Away,1089,1764,Richard Dunne,richard-dunne,D,False,,,1.0,2.0,25.0,27.0,1.0,3.0,3.0,,,,,,,1.0,2.0,4.0,,,,0.0,0.0,,,1.0,,1.0,90.0,,1.0,0.0,,,,,,6.2,,,,,8.0,,,,6.0,,7.0,26.0,33.0,0.0,1.0,47.0,,,,
2014-15,5583226,38,52,Queens_Park_Rangers,Away,10557,1216,Clint Hill,clint-hill,D,False,,,4.0,6.0,23.0,29.0,1.0,6.0,3.0,,,,3.0,,,,4.0,7.0,,,,0.0,0.0,,,2.0,1.0,,90.0,,,0.0,,,,,,6.0,,,1.0,,6.0,,,,8.0,,11.0,26.0,37.0,1.0,1.0,50.0,,,,
2014-15,5583226,38,52,Queens_Park_Rangers,Away,146945,,Seok-yeong Yun,seok-yeong-yun,D,False,,,2.0,15.0,14.0,29.0,5.0,2.0,4.0,,,,1.0,,,1.0,7.0,6.0,,,,0.0,0.0,,,5.0,,,85.0,,1.0,0.0,,,,,,6.3,,,,,2.0,,,,7.0,,27.0,19.0,46.0,0.0,4.0,73.0,,,,
2014-15,5583226,38,52,Queens_Park_Rangers,Away,777223,176424,Cole Kpekawa,cole-kpekawa,D,True,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,0.0,0.0,,,1.0,,,5.0,,,0.0,,,,,,,,,,,2.0,,,,1.0,,1.0,2.0,3.0,0.0,,8.0,,,,
2014-15,5583226,38,52,Queens_Park_Rangers,Away,786022,176420,Darnell Furlong,darnell-furlong,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
