season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768182,18,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,False,,,2.0,31.0,28.0,59.0,,1.0,6.0,,,,,,,1.0,1.0,4.0,,,,,,,1.0,3.0,,,90.0,,,,,,,7.4,,,2.0,,,1.0,,,10.0,,45.0,34.0,79.0,2,2.0,109.0,2.0,,1.0
2015-16,6768182,18,80,Swansea_City,Home,32821,49539,Kyle Naughton,kyle-naughton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768182,18,80,Swansea_City,Home,38393,57145,Federico Fernández,federico-fernandez,D,False,,,,19.0,24.0,43.0,,,7.0,,,,1.0,,,,2.0,1.0,,,1.0,,,,,1.0,,,90.0,,,,,,,6.9,,,,,9.0,,,,7.0,,27.0,28.0,55.0,0,,68.0,,1.0,
2015-16,6768182,18,80,Swansea_City,Home,40671,59940,Kyle Bartley,kyle-bartley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768334,19,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,2.0,6.0,25.0,31.0,,3.0,6.0,,,,,,,,,4.0,,,,,,,,2.0,,,90.0,,1.0,,,,,7.6,,,,,18.0,,,,5.0,,12.0,27.0,39.0,0,1.0,63.0,2.0,,
2015-16,6768334,19,80,Swansea_City,Away,32821,49539,Kyle Naughton,kyle-naughton,D,False,,,4.0,24.0,12.0,36.0,1.0,3.0,7.0,,,,2.0,,,,7.0,7.0,,,4.0,,,,,4.0,1.0,,90.0,,,,,,,7.2,,,,,6.0,2.0,1.0,,10.0,,33.0,18.0,50.0,0,2.0,88.0,1.0,1.0,1.0
2015-16,6768334,19,80,Swansea_City,Away,40671,59940,Kyle Bartley,kyle-bartley,D,True,,,,1.0,2.0,3.0,,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,,13.0,,1.0,,,,,6.6,,,,,2.0,,,,3.0,,4.0,2.0,6.0,0,,9.0,,,
2015-16,6768334,19,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,False,,,4.0,6.0,25.0,31.0,1.0,2.0,,,,,,,,,2.0,2.0,,,1.0,,,,,3.0,,,77.0,,,,,,,7.0,,,,,4.0,,,,8.0,,11.0,27.0,38.0,0,,49.0,1.0,,
2015-16,6768334,19,80,Swansea_City,Away,151118,96306,Stephen Kingsley,stephen-kingsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768341,20,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,8.0,19.0,34.0,53.0,1.0,,6.0,,,,,,,,1.0,3.0,,,1.0,,,,,2.0,1.0,,90.0,1.0,1.0,,,,,7.3,,,,,7.0,,,,16.0,,29.0,39.0,68.0,1,3.0,84.0,,,
2015-16,6768341,20,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,False,,,1.0,18.0,23.0,41.0,1.0,2.0,6.0,,,,2.0,,,1.0,5.0,9.0,,,2.0,,,,,1.0,,,90.0,,2.0,,,,,6.6,,,,,6.0,2.0,,,4.0,,25.0,26.0,51.0,0,3.0,83.0,1.0,2.0,2.0
2015-16,6768341,20,80,Swansea_City,Away,32821,49539,Kyle Naughton,kyle-naughton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768341,20,80,Swansea_City,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,5.0,7.0,25.0,32.0,2.0,,2.0,,,,2.0,,,,5.0,2.0,,,1.0,,,,,2.0,,,90.0,,2.0,,,,,6.5,,,,,7.0,,,,7.0,,12.0,26.0,38.0,0,2.0,51.0,,,
2015-16,6768341,20,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768187,21,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,8.0,18.0,28.0,46.0,,2.0,1.0,,,,,,,1.0,2.0,4.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,6.2,,,,,1.0,,,,13.0,,23.0,32.0,55.0,0,1.0,61.0,,1.0,
2015-16,6768187,21,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,True,,,4.0,12.0,16.0,28.0,,1.0,1.0,,,,1.0,,,,4.0,4.0,,,2.0,,,,,3.0,1.0,,48.0,,,,,,,6.5,,,,,,3.0,1.0,,4.0,1.0,19.0,16.0,34.0,0,1.0,51.0,,,2.0
2015-16,6768187,21,80,Swansea_City,Home,32821,49539,Kyle Naughton,kyle-naughton,D,False,,,3.0,10.0,13.0,23.0,,,2.0,,,,,,,,2.0,,,,2.0,,,,,1.0,,,37.0,,,,,,,5.7,,,,,1.0,,,,4.0,,11.0,13.0,24.0,0,,32.0,1.0,,
2015-16,6768187,21,80,Swansea_City,Home,38393,57145,Federico Fernández,federico-fernandez,D,False,,,4.0,16.0,45.0,61.0,,2.0,8.0,,,,,,,,1.0,7.0,,,1.0,,,,,3.0,,,90.0,,,1.0,,,,6.7,,,,,3.0,,,,7.0,,22.0,47.0,69.0,0,3.0,83.0,,2.0,
2015-16,6768187,21,80,Swansea_City,Home,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768199,22,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,6.0,11.0,30.0,41.0,3.0,1.0,6.0,,,,,,,1.0,5.0,5.0,,,1.0,,1.0,,,2.0,,,90.0,1.0,1.0,,,,,8.3,,,,,13.0,,,,10.0,,14.0,35.0,49.0,1,3.0,76.0,,2.0,
2015-16,6768199,22,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768199,22,80,Swansea_City,Home,32821,49539,Kyle Naughton,kyle-naughton,D,False,1.0,,1.0,18.0,25.0,42.0,1.0,,7.0,,,1.0,,,,1.0,3.0,5.0,,,,,,,,1.0,,,90.0,,,,,,,7.3,,,,,5.0,4.0,3.0,,6.0,,26.0,28.0,51.0,1,1.0,86.0,1.0,1.0,3.0
2015-16,6768199,22,80,Swansea_City,Home,38393,57145,Federico Fernández,federico-fernandez,D,False,,,2.0,13.0,29.0,42.0,2.0,3.0,1.0,,,,,,,,5.0,3.0,,1.0,3.0,,,,,3.0,,,90.0,,1.0,,,,,7.2,,,,,17.0,,,,2.0,,15.0,31.0,46.0,0,,67.0,,,
2015-16,6768199,22,80,Swansea_City,Home,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,2.0,,,,1.0,,1.0,,1.0,0,,3.0,,,
2015-16,6768202,23,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,6.0,8.0,17.0,25.0,2.0,,3.0,,,,2.0,,,,4.0,3.0,,1.0,,,,,,3.0,1.0,,90.0,,1.0,,,,,6.9,,,,,15.0,,,,11.0,,14.0,20.0,34.0,0,2.0,56.0,,1.0,
2015-16,6768202,23,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,False,,,1.0,20.0,24.0,44.0,1.0,,2.0,,,,2.0,,,,4.0,1.0,,,1.0,,,,,4.0,,,89.0,,,,,,,6.5,,,,,2.0,,1.0,,3.0,,27.0,27.0,53.0,0,1.0,70.0,1.0,,
2015-16,6768202,23,80,Swansea_City,Away,32821,49539,Kyle Naughton,kyle-naughton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768202,23,80,Swansea_City,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,1.0,8.0,23.0,31.0,3.0,2.0,4.0,,,,1.0,,,,4.0,4.0,,,,,,,,3.0,,,90.0,,2.0,,,,,6.9,,,,,8.0,,,,5.0,,14.0,25.0,39.0,0,2.0,56.0,,1.0,
2015-16,6768202,23,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,True,,,,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,13.0,,,,,,,6.7,,,,,2.0,,,,,,2.0,1.0,3.0,0,1.0,8.0,,,
2015-16,6768220,24,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,4.0,10.0,18.0,28.0,1.0,4.0,2.0,,,,,,,,2.0,7.0,,,1.0,,,,,5.0,,,90.0,1.0,1.0,,,,,7.6,,,1.0,,8.0,,,,7.0,,14.0,20.0,34.0,2,2.0,54.0,,1.0,
2015-16,6768220,24,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,False,2.0,,4.0,26.0,18.0,42.0,3.0,4.0,3.0,,,,2.0,,,,7.0,4.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,6.8,,,2.0,,12.0,,3.0,,8.0,,37.0,22.0,56.0,2,,82.0,,,
2015-16,6768220,24,80,Swansea_City,Away,32821,49539,Kyle Naughton,kyle-naughton,D,True,,,,9.0,3.0,12.0,1.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,31.0,,1.0,,,,,6.4,,,,,1.0,,1.0,,2.0,,15.0,4.0,18.0,0,,22.0,,,
2015-16,6768220,24,80,Swansea_City,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,1.0,13.0,17.0,30.0,3.0,4.0,,,,,1.0,,,,4.0,6.0,,,,,,,,2.0,,,90.0,,,,,,,6.8,,,,,12.0,,,,9.0,,18.0,23.0,41.0,0,1.0,59.0,,1.0,
2015-16,6768220,24,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,2.0,,,8.0,,1.0,,,,,6.3,,,,,,,,,1.0,,1.0,1.0,2.0,0,,6.0,1.0,,
2015-16,6768247,25,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,4.0,14.0,24.0,38.0,1.0,1.0,8.0,,,1.0,1.0,,,,2.0,3.0,,,,,,,,2.0,1.0,,90.0,,1.0,,,,,7.6,,,1.0,,16.0,,1.0,,10.0,,22.0,26.0,47.0,2,2.0,71.0,,,
2015-16,6768247,25,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,False,1.0,,1.0,32.0,13.0,44.0,3.0,4.0,3.0,,,,,,,1.0,4.0,6.0,,,,,,,,3.0,1.0,,87.0,,,,,,,7.1,,,1.0,,4.0,,8.0,,2.0,,46.0,16.0,54.0,1,2.0,90.0,1.0,,
2015-16,6768247,25,80,Swansea_City,Home,32821,49539,Kyle Naughton,kyle-naughton,D,True,,,,1.0,2.0,3.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,6.6,,,,,,,1.0,,1.0,,3.0,2.0,4.0,0,,9.0,,,
2015-16,6768247,25,80,Swansea_City,Home,38393,57145,Federico Fernández,federico-fernandez,D,False,,,5.0,20.0,20.0,40.0,4.0,9.0,7.0,,,,,,,,6.0,11.0,,,2.0,,,,,1.0,2.0,,90.0,,1.0,,,,,7.5,,,2.0,,9.0,,,,5.0,,22.0,21.0,43.0,2,2.0,62.0,,,
2015-16,6768247,25,80,Swansea_City,Home,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768244,26,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,7.0,18.0,17.0,35.0,4.0,6.0,8.0,,1.0,,,,,,5.0,8.0,,,1.0,,,,,4.0,,,90.0,,2.0,,,,,7.1,,,2.0,,8.0,,,,16.0,,30.0,19.0,49.0,2,1.0,69.0,,1.0,
2015-16,6768244,26,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,False,2.0,,5.0,25.0,16.0,39.0,2.0,1.0,8.0,,,,,,,,4.0,6.0,,,2.0,,,,,1.0,,,67.0,,,,,,,7.2,,,,,2.0,1.0,4.0,,11.0,,41.0,17.0,54.0,0,2.0,80.0,1.0,2.0,1.0
2015-16,6768244,26,80,Swansea_City,Home,32821,49539,Kyle Naughton,kyle-naughton,D,True,,,,11.0,4.0,15.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,23.0,,,,,,,6.4,,,,,,,2.0,,1.0,,16.0,4.0,18.0,0,,23.0,,1.0,
2015-16,6768244,26,80,Swansea_City,Home,38393,57145,Federico Fernández,federico-fernandez,D,False,,,1.0,9.0,23.0,32.0,3.0,2.0,6.0,,,,,,,,4.0,3.0,,,1.0,,,,,8.0,,,90.0,,2.0,,,,,7.2,,,,,11.0,,,,3.0,,14.0,25.0,39.0,0,,64.0,,1.0,
2015-16,6768244,26,80,Swansea_City,Home,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768252,27,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,5.0,7.0,13.0,20.0,3.0,1.0,6.0,,,,,,,,4.0,5.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,7.0,,,,,11.0,,,,14.0,,14.0,15.0,29.0,0,4.0,47.0,,,
2015-16,6768252,27,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,False,1.0,,2.0,15.0,14.0,28.0,3.0,2.0,7.0,,,1.0,,,,,4.0,4.0,,1.0,1.0,,,,,4.0,1.0,,90.0,,,,,,,6.7,,,,,8.0,,1.0,,9.0,,27.0,17.0,43.0,1,1.0,70.0,2.0,1.0,
2015-16,6768252,27,80,Swansea_City,Away,32821,49539,Kyle Naughton,kyle-naughton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768252,27,80,Swansea_City,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,2.0,4.0,14.0,18.0,4.0,5.0,4.0,,,,1.0,,,,7.0,9.0,,,3.0,,,,,1.0,1.0,,90.0,,1.0,,,,,7.0,,,,,12.0,,,,8.0,,9.0,20.0,29.0,0,4.0,50.0,,,
2015-16,6768252,27,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768267,28,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,2.0,7.0,16.0,23.0,1.0,,4.0,,,,,,,,3.0,1.0,,,2.0,,1.0,,,3.0,,,90.0,1.0,2.0,,,,,7.8,,,,,9.0,,,,5.0,,10.0,18.0,28.0,1,1.0,49.0,2.0,,
2015-16,6768267,28,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,2.0,,2.0,0,,4.0,,,
2015-16,6768267,28,80,Swansea_City,Away,32821,49539,Kyle Naughton,kyle-naughton,D,False,1.0,,5.0,25.0,12.0,36.0,,,4.0,,,,2.0,,,1.0,4.0,4.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,6.9,,,1.0,,5.0,,4.0,,9.0,,33.0,16.0,45.0,1,3.0,73.0,,1.0,
2015-16,6768267,28,80,Swansea_City,Away,38393,57145,Federico Fernández,federico-fernandez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768267,28,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,False,,,1.0,8.0,15.0,23.0,1.0,,5.0,,,,,,,,2.0,3.0,,,1.0,,,,,1.0,,,90.0,,,,,,,6.8,,,,,5.0,,,,4.0,,11.0,17.0,28.0,0,2.0,39.0,,1.0,
2015-16,6768267,28,80,Swansea_City,Away,151118,96306,Stephen Kingsley,stephen-kingsley,D,False,1.0,,1.0,9.0,9.0,17.0,,1.0,5.0,,,,1.0,,,,2.0,4.0,,,1.0,,,,,,,,90.0,,2.0,,,,,6.8,,,,,5.0,1.0,2.0,,5.0,,17.0,12.0,27.0,0,,48.0,,2.0,1.0
2015-16,6768295,29,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,3.0,10.0,10.0,20.0,1.0,1.0,7.0,,,,,,,,2.0,5.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,7.7,,,,,15.0,,1.0,,10.0,,19.0,11.0,29.0,0,3.0,53.0,,1.0,
2015-16,6768295,29,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,False,1.0,,2.0,22.0,15.0,36.0,1.0,2.0,7.0,,,,2.0,,,2.0,6.0,6.0,,,2.0,,,,,5.0,1.0,,90.0,,,,,,,7.1,,,1.0,,4.0,1.0,4.0,,10.0,,35.0,20.0,51.0,1,2.0,90.0,1.0,1.0,1.0
2015-16,6768295,29,80,Swansea_City,Home,32821,49539,Kyle Naughton,kyle-naughton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768295,29,80,Swansea_City,Home,38393,57145,Federico Fernández,federico-fernandez,D,False,,,,5.0,4.0,9.0,8.0,2.0,4.0,,,,1.0,,,,10.0,5.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,6.9,,,,,4.0,,,,4.0,,10.0,6.0,16.0,0,2.0,28.0,,2.0,
2015-16,6768295,29,80,Swansea_City,Home,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768281,30,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,10.0,5.0,31.0,36.0,1.0,2.0,7.0,,,,,,,,2.0,6.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,7.3,,,,,9.0,,,,18.0,,13.0,33.0,46.0,0,4.0,65.0,,,
2015-16,6768281,30,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,False,,,3.0,24.0,16.0,40.0,,2.0,4.0,,,,1.0,,,,2.0,9.0,,,1.0,,,,,4.0,,,90.0,,,,,,,7.2,,,1.0,,3.0,2.0,2.0,,7.0,,33.0,19.0,50.0,1,3.0,91.0,,2.0,2.0
2015-16,6768281,30,80,Swansea_City,Away,32821,49539,Kyle Naughton,kyle-naughton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768281,30,80,Swansea_City,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,2.0,7.0,28.0,35.0,3.0,2.0,5.0,,,,,,,,4.0,7.0,,,1.0,,,,,3.0,,,90.0,,,,,,,6.9,,,1.0,,5.0,,,,7.0,,12.0,32.0,44.0,1,4.0,61.0,1.0,1.0,
2015-16,6768281,30,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768298,31,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,7.0,15.0,28.0,43.0,3.0,3.0,5.0,,,,1.0,,,,4.0,5.0,,,,,,,,4.0,,,90.0,,1.0,,,,,7.8,,,,,13.0,,,,10.0,,18.0,29.0,47.0,0,2.0,68.0,,,
2015-16,6768298,31,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,False,,,4.0,30.0,15.0,45.0,2.0,3.0,8.0,,,,,,,1.0,4.0,7.0,,,,,,,,4.0,2.0,,90.0,,2.0,,,,,7.9,,,,,5.0,1.0,1.0,,9.0,,40.0,21.0,60.0,0,4.0,98.0,1.0,,
2015-16,6768298,31,80,Swansea_City,Home,32821,49539,Kyle Naughton,kyle-naughton,D,True,,,,6.0,3.0,9.0,1.0,,1.0,,,,1.0,,,1.0,3.0,,,,,,,,,1.0,,,12.0,,,,,,,6.1,,,,,,,2.0,,1.0,,10.0,3.0,11.0,0,,20.0,,,
2015-16,6768298,31,80,Swansea_City,Home,38393,57145,Federico Fernández,federico-fernandez,D,False,,,5.0,16.0,20.0,36.0,3.0,5.0,4.0,,,,2.0,,,,5.0,5.0,,,,,1.0,,,1.0,,,90.0,1.0,2.0,,,,,8.0,,,,,13.0,,,,7.0,,20.0,24.0,44.0,1,,63.0,,1.0,
2015-16,6768298,31,80,Swansea_City,Home,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768298,31,80,Swansea_City,Home,151118,96306,Stephen Kingsley,stephen-kingsley,D,False,,,2.0,10.0,11.0,21.0,2.0,,2.0,,,,,,,,3.0,2.0,,,,,,,,1.0,,,86.0,,,,,,,6.8,,,1.0,,6.0,2.0,3.0,,4.0,,15.0,14.0,26.0,1,1.0,52.0,1.0,,1.0
2015-16,6768318,32,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,1.0,,2.0,15.0,20.0,34.0,2.0,,5.0,,,,1.0,,,,7.0,1.0,,,4.0,1.0,,,,3.0,2.0,,90.0,,,,,,,6.7,,,,,8.0,1.0,1.0,,5.0,,19.0,24.0,42.0,0,,55.0,,,1.0
2015-16,6768318,32,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,False,,,,25.0,22.0,47.0,1.0,1.0,6.0,,,1.0,,,,1.0,2.0,3.0,,,,,,,,2.0,1.0,,90.0,,,,,,,6.7,,,1.0,,2.0,1.0,1.0,,3.0,,36.0,23.0,58.0,2,,76.0,,1.0,1.0
2015-16,6768318,32,80,Swansea_City,Away,32821,49539,Kyle Naughton,kyle-naughton,D,False,,,2.0,22.0,19.0,41.0,2.0,2.0,7.0,,,,,,,,4.0,4.0,,,1.0,,,,,2.0,,,82.0,,,,,,,6.5,,,,,3.0,2.0,3.0,,5.0,,27.0,22.0,46.0,0,1.0,64.0,,,1.0
2015-16,6768318,32,80,Swansea_City,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,4.0,10.0,23.0,33.0,1.0,,6.0,,,,1.0,,,,2.0,3.0,,,,,,,,1.0,,,90.0,,2.0,,,,,7.0,,,,,5.0,,,,6.0,,12.0,25.0,37.0,0,2.0,51.0,,1.0,
2015-16,6768318,32,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768309,33,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,2.0,6.0,29.0,35.0,,1.0,10.0,,,,,,,2.0,3.0,3.0,,,1.0,,,,,8.0,,,90.0,,2.0,,,,,7.9,,,,,11.0,,,,10.0,,15.0,30.0,45.0,0,2.0,70.0,,,
2015-16,6768309,33,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,False,,,2.0,10.0,28.0,38.0,,1.0,10.0,,1.0,,1.0,,,,4.0,7.0,,,2.0,,,,,6.0,,,90.0,,,,,,,7.6,,,1.0,,2.0,1.0,,,5.0,,14.0,30.0,44.0,1,6.0,71.0,,,
2015-16,6768309,33,80,Swansea_City,Home,32821,49539,Kyle Naughton,kyle-naughton,D,True,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,6.0,,,,,,,6.5,,,,,,,,,2.0,,3.0,1.0,4.0,1,,8.0,,,
2015-16,6768309,33,80,Swansea_City,Home,38393,57145,Federico Fernández,federico-fernandez,D,False,,,,6.0,23.0,29.0,1.0,1.0,5.0,,,,1.0,,,,2.0,5.0,,,,,,,,3.0,,,90.0,,1.0,,,,,7.7,,,,,10.0,1.0,,,1.0,,9.0,23.0,32.0,0,3.0,52.0,,,1.0
2015-16,6768309,33,80,Swansea_City,Home,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768338,34,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,8.0,27.0,35.0,62.0,,2.0,8.0,,,,,,,,1.0,6.0,,,1.0,,,,,2.0,,,90.0,1.0,,,,,,7.0,,,1.0,,4.0,1.0,,,20.0,,40.0,40.0,80.0,2,3.0,97.0,,,1.0
2015-16,6768338,34,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,False,,,2.0,34.0,28.0,62.0,1.0,2.0,4.0,,,,,,,,2.0,5.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,6.5,,,1.0,,2.0,,1.0,,3.0,,43.0,32.0,74.0,1,1.0,98.0,,2.0,
2015-16,6768338,34,80,Swansea_City,Away,32821,49539,Kyle Naughton,kyle-naughton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768338,34,80,Swansea_City,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,4.0,34.0,35.0,69.0,,3.0,10.0,,,,2.0,,,1.0,4.0,8.0,,,1.0,,,,,5.0,1.0,,90.0,,,,,,,6.9,,,,,2.0,,,,6.0,,40.0,40.0,80.0,0,4.0,96.0,,1.0,
2015-16,6768338,34,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768384,35,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,5.0,27.0,34.0,61.0,4.0,5.0,4.0,,,1.0,1.0,,,1.0,8.0,8.0,1.0,,2.0,,,,,1.0,,,90.0,,,,,,,6.1,,,,,8.0,,,,6.0,,31.0,35.0,66.0,1,2.0,85.0,,1.0,
2015-16,6768384,35,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,False,1.0,,3.0,33.0,33.0,65.0,1.0,1.0,10.0,,,,3.0,,,1.0,5.0,6.0,,,,,,,,4.0,1.0,,90.0,,1.0,,,,,6.5,,,,,1.0,,6.0,,10.0,,57.0,40.0,91.0,0,5.0,128.0,,,
