season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436459,15,3,Arsenal,Away,547410,184029,Martin Ødegaard,martin-degaard,M,False,1.0,,,40.0,9.0,48.0,,,,3.0,,,,,,3.0,6.0,1.0,,,0.182529,,,,0.0,,,,,,3.0,,79.0,,,,,,19.0,,,6.7,,,,,,,3.0,4.0,,,,50.0,9.0,55.0,,,0,,71.0,2.0,1.0,,
2024-25,12436459,15,3,Arsenal,Away,592010,195384,Mikel Merino,mikel-merino,M,True,1.0,,,5.0,2.0,6.0,1.0,2.0,,,,,,1.0,,1.0,4.0,2.0,,,0.00679936,,,1.0,0.0,,,,,,,,16.0,,,,,,5.0,,,6.3,,,,,,1.0,,1.0,,,,7.0,3.0,9.0,,,0,,13.0,,,,
2024-25,12436459,15,3,Arsenal,Away,856714,204480,Declan Rice,declan-rice,M,False,4.0,,4.0,37.0,19.0,52.0,,1.0,,6.0,2.0,,,1.0,,,3.0,2.0,,,0.599115,0.1221,0.1872,1.0,0.0,,,,,1.0,3.0,,90.0,1.0,,,,,9.0,,,8.2,,,2.0,,,1.0,1.0,7.0,,4.0,,41.0,19.0,53.0,,,3,1.0,71.0,4.0,,,1.0
2024-25,12436459,15,3,Arsenal,Away,1401702,499175,Ethan Nwaneri,ethan-nwaneri,M,True,,,,4.0,,4.0,,,,,,,,,,,,1.0,,,0.00254828,,,,0.0,,,,,,,,11.0,,,,,,,,,6.7,,,,,,,1.0,,,,,4.0,,4.0,,,0,,5.0,,,1.0,
2024-25,12436438,16,3,Arsenal,Home,132874,85955,Jorginho,jorginho,M,True,,,1.0,21.0,14.0,35.0,,1.0,,5.0,,,,3.0,,1.0,4.0,2.0,,,0.0193366,,,1.0,0.0,,,,,,,,28.0,,,,,,4.0,,,6.5,,,,,,,,,,1.0,,24.0,14.0,38.0,,,0,1.0,42.0,,1.0,,
2024-25,12436438,16,3,Arsenal,Home,316148,167199,Thomas Partey,thomas-partey,M,True,,,1.0,17.0,12.0,29.0,,,,3.0,,,,,,,1.0,2.0,,,0.0193091,,,,0.0,,,,,,,,21.0,,,,,,4.0,,,6.9,,,,,,1.0,2.0,1.0,,1.0,,20.0,12.0,31.0,,,0,1.0,36.0,,,1.0,1.0
2024-25,12436438,16,3,Arsenal,Home,547410,184029,Martin Ødegaard,martin-degaard,M,False,,,1.0,22.0,14.0,36.0,,1.0,,2.0,,1.0,,2.0,,2.0,5.0,3.0,,,0.0582406,0.4161,0.6,,0.0,,,,,,,,62.0,1.0,,,,,13.0,,,6.7,,,2.0,,,,1.0,4.0,,2.0,,31.0,14.0,41.0,,,3,2.0,57.0,1.0,,,1.0
2024-25,12436438,16,3,Arsenal,Home,592010,195384,Mikel Merino,mikel-merino,M,False,1.0,,,14.0,6.0,19.0,1.0,2.0,,4.0,,,,,,1.0,2.0,4.0,,,0.172215,0.1145,0.3488,,0.0,,,,,,2.0,,69.0,1.0,,,,,9.0,,,7.1,,,,,,1.0,1.0,3.0,,1.0,,19.0,7.0,23.0,,,1,1.0,37.0,2.0,,1.0,
2024-25,12436438,16,3,Arsenal,Home,856714,204480,Declan Rice,declan-rice,M,False,,,3.0,42.0,23.0,65.0,,,,2.0,,,1.0,,,,,1.0,,,0.05951,0.026,,,0.0,,,,,,1.0,,62.0,,,,,,9.0,,,7.2,,,,,,2.0,,2.0,,5.0,,50.0,23.0,71.0,,,1,1.0,79.0,,,,1.0
2024-25,12436438,16,3,Arsenal,Home,1401702,499175,Ethan Nwaneri,ethan-nwaneri,M,True,,,1.0,7.0,1.0,8.0,,,,,,,,4.0,,2.0,6.0,,,,0.00613856,,,,0.0,,,,,,,,28.0,,,,,,2.0,,,6.2,,,,,,,,,,1.0,,7.0,1.0,8.0,,,0,,10.0,,,,
2024-25,12436464,17,3,Arsenal,Away,132874,85955,Jorginho,jorginho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436464,17,3,Arsenal,Away,316148,167199,Thomas Partey,thomas-partey,M,False,,,3.0,18.0,35.0,53.0,2.0,1.0,,6.0,,,,,,,6.0,3.0,,,0.105829,,,2.0,1.0,,,,,3.0,1.0,,90.0,,,,,,8.0,,,7.1,,,,,,,3.0,,,4.0,,21.0,37.0,58.0,,,0,1.0,68.0,1.0,,1.0,
2024-25,12436464,17,3,Arsenal,Away,547410,184029,Martin Ødegaard,martin-degaard,M,False,2.0,,1.0,34.0,20.0,52.0,,,,3.0,1.0,,1.0,2.0,,2.0,5.0,3.0,,,0.233947,0.0866,,,0.0,,,,,,2.0,,90.0,,,,,,11.0,,,6.9,,,,,,,2.0,4.0,,3.0,,39.0,20.0,55.0,,,1,,70.0,2.0,2.0,1.0,
2024-25,12436464,17,3,Arsenal,Away,592010,195384,Mikel Merino,mikel-merino,M,True,,,,2.0,2.0,4.0,,1.0,,,,,,,,,,2.0,,,0.00071112,,,,0.0,,,,,,,,10.0,,,,,,2.0,,,6.4,,,,,,,,,,,,4.0,2.0,6.0,,,0,,7.0,,1.0,,
2024-25,12436464,17,3,Arsenal,Away,856714,204480,Declan Rice,declan-rice,M,True,2.0,,,15.0,6.0,19.0,1.0,1.0,,2.0,1.0,,1.0,,,,1.0,3.0,,,0.0510535,0.1574,0.175,,1.0,1.0,,,,,1.0,,32.0,1.0,1.0,,,,2.0,,,8.4,,,,,,1.0,,2.0,,,,17.0,6.0,21.0,,,2,1.0,30.0,,1.0,,
2024-25,12436464,17,3,Arsenal,Away,1401702,499175,Ethan Nwaneri,ethan-nwaneri,M,True,,,,1.0,2.0,3.0,,,,,,,,,,,,1.0,,,0.0828941,,,,0.0,,,,,,,,10.0,,,,,,3.0,,,6.7,,,,,,,,,,,,2.0,4.0,6.0,,,0,1.0,7.0,,,,1.0
2024-25,12436472,18,3,Arsenal,Home,132874,85955,Jorginho,jorginho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436472,18,3,Arsenal,Home,316148,167199,Thomas Partey,thomas-partey,M,True,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,4.536e-05,,,,0.0,,,,,,,,8.0,,1.0,,,,,,,6.6,,,,,,,,,,,,,1.0,1.0,,,0,,2.0,,,,
2024-25,12436472,18,3,Arsenal,Home,547410,184029,Martin Ødegaard,martin-degaard,M,False,,,1.0,46.0,15.0,61.0,1.0,1.0,,3.0,,,2.0,1.0,,1.0,4.0,4.0,,,0.124957,0.2462,0.1967,,0.0,,,,,1.0,2.0,,90.0,1.0,,,,,18.0,,,7.4,,,1.0,,,,1.0,1.0,,1.0,,59.0,15.0,73.0,,,4,2.0,92.0,3.0,1.0,,
2024-25,12436472,18,3,Arsenal,Home,592010,195384,Mikel Merino,mikel-merino,M,True,,,,3.0,1.0,4.0,,1.0,,1.0,,,,1.0,,,1.0,2.0,,,0.0139593,0.0379,0.0322,,0.0,,,,,,,,18.0,1.0,,,,,2.0,,,6.9,,,,,,,,,,,,5.0,1.0,6.0,,,1,1.0,8.0,,,,1.0
2024-25,12436472,18,3,Arsenal,Home,856714,204480,Declan Rice,declan-rice,M,False,2.0,,2.0,41.0,22.0,61.0,1.0,,,6.0,1.0,,1.0,1.0,,,3.0,3.0,,,0.307364,0.1073,,,0.0,,,,,1.0,1.0,,87.0,,1.0,,,,9.0,,,7.6,,,1.0,,,3.0,1.0,5.0,,4.0,,47.0,22.0,64.0,,,2,2.0,82.0,2.0,1.0,,
2024-25,12436472,18,3,Arsenal,Home,1401702,499175,Ethan Nwaneri,ethan-nwaneri,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436410,19,3,Arsenal,Away,132874,85955,Jorginho,jorginho,M,True,,,,1.0,2.0,3.0,,,,1.0,,,,,,,,,,,0.00030503,,,,0.0,,,,,,,,2.0,,,,,,3.0,,,,,,,,,,,,,2.0,,3.0,2.0,5.0,,,0,,6.0,1.0,,,
2024-25,12436410,19,3,Arsenal,Away,316148,167199,Thomas Partey,thomas-partey,M,False,,,,33.0,18.0,51.0,1.0,2.0,,6.0,,,1.0,,,,1.0,8.0,,,0.0647747,0.0802,0.6266,,0.0,,,,,,,,90.0,1.0,,,,,10.0,,,7.4,,,,,,3.0,,,,3.0,1.0,41.0,20.0,61.0,,,2,5.0,72.0,,1.0,,3.0
2024-25,12436410,19,3,Arsenal,Away,547410,184029,Martin Ødegaard,martin-degaard,M,False,1.0,,3.0,38.0,11.0,48.0,,,,3.0,,,,,,,,1.0,,,0.162682,0.0326,,,0.0,,,,,,1.0,,88.0,,,,,,9.0,,,7.2,,,1.0,,,,,3.0,,3.0,,45.0,11.0,53.0,,,1,,60.0,,1.0,,
2024-25,12436410,19,3,Arsenal,Away,592010,195384,Mikel Merino,mikel-merino,M,False,,,1.0,22.0,10.0,32.0,2.0,3.0,,7.0,,,,,,1.0,5.0,6.0,,,0.102064,0.5605,0.9777,1.0,0.0,1.0,,,,1.0,,,78.0,1.0,,,,,12.0,,,8.0,,,1.0,,,1.0,1.0,,,1.0,,30.0,10.0,40.0,,,2,3.0,54.0,1.0,,,1.0
2024-25,12436410,19,3,Arsenal,Away,856714,204480,Declan Rice,declan-rice,M,True,,,,1.0,2.0,3.0,1.0,,,,,,,1.0,,,2.0,,,,0.00021434,,,,0.0,,,,,,,,12.0,,,,,,,,,6.4,,,,,,,,,,,,1.0,2.0,3.0,,,0,,4.0,,,,
2024-25,12436410,19,3,Arsenal,Away,1401702,499175,Ethan Nwaneri,ethan-nwaneri,M,False,2.0,,,18.0,6.0,22.0,1.0,,,2.0,,,1.0,,,,4.0,2.0,,,0.112118,0.0629,,2.0,0.0,,,,,,2.0,,78.0,,,,,,11.0,,,7.1,,,,,,,3.0,7.0,,,1.0,25.0,6.0,24.0,,,1,,41.0,2.0,,2.0,
2024-25,12436528,20,3,Arsenal,Away,132874,85955,Jorginho,jorginho,M,False,,,,11.0,19.0,30.0,,,,2.0,1.0,,,2.0,,,2.0,5.0,,1.0,0.156621,,,,0.0,,,,,,1.0,,64.0,,,,,,9.0,,,6.8,,,,,,,,,,1.0,,16.0,20.0,36.0,,,0,2.0,47.0,3.0,3.0,,
2024-25,12436528,20,3,Arsenal,Away,316148,167199,Thomas Partey,thomas-partey,M,False,,,4.0,17.0,38.0,55.0,1.0,,,7.0,,1.0,,1.0,,,3.0,4.0,,,0.027817,0.0938,,1.0,0.0,,,,,1.0,,,90.0,,,,,,12.0,,,6.8,,,1.0,,,,1.0,2.0,,6.0,,25.0,41.0,64.0,,,1,3.0,79.0,,,1.0,2.0
2024-25,12436528,20,3,Arsenal,Away,547410,184029,Martin Ødegaard,martin-degaard,M,True,,,,4.0,,4.0,,1.0,,1.0,,,,,,2.0,2.0,2.0,,,0.019806,,,,0.0,,,,,,,,26.0,,,,,,5.0,,,6.6,,,,,,,,1.0,,1.0,,6.0,1.0,6.0,,,0,,10.0,,1.0,,
2024-25,12436528,20,3,Arsenal,Away,592010,195384,Mikel Merino,mikel-merino,M,False,,,1.0,22.0,21.0,43.0,3.0,3.0,,5.0,1.0,1.0,,2.0,,,9.0,7.0,,,0.0544974,0.1234,,3.0,1.0,,,,,,2.0,,90.0,,,,,,8.0,,,6.9,,,1.0,,,2.0,1.0,,,1.0,,27.0,23.0,50.0,,,1,1.0,58.0,,3.0,,
2024-25,12436528,20,3,Arsenal,Away,856714,204480,Declan Rice,declan-rice,M,False,3.0,,1.0,29.0,22.0,48.0,1.0,3.0,,4.0,3.0,,,2.0,,1.0,5.0,4.0,,,0.417937,0.0413,0.0534,1.0,0.0,,,,,1.0,4.0,,90.0,1.0,,,,,14.0,,,8.0,,,,,,,,5.0,,3.0,,37.0,24.0,56.0,,,1,,70.0,2.0,2.0,,
2024-25,12436528,20,3,Arsenal,Away,1401702,499175,Ethan Nwaneri,ethan-nwaneri,M,False,,,,6.0,2.0,8.0,1.0,,,2.0,,,,1.0,,,4.0,3.0,,,0.0248338,0.0662,0.052,,0.0,1.0,,,1.0,,,,45.0,1.0,,,,,10.0,,,7.2,,,,,,,3.0,4.0,,,,10.0,2.0,8.0,,,1,1.0,22.0,2.0,1.0,1.0,1.0
2024-25,12436511,21,3,Arsenal,Home,132874,85955,Jorginho,jorginho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436511,21,3,Arsenal,Home,316148,167199,Thomas Partey,thomas-partey,M,False,1.0,,,28.0,14.0,41.0,1.0,,,3.0,1.0,,1.0,2.0,,1.0,4.0,5.0,,1.0,0.105923,0.0681,,,0.0,,,,,2.0,1.0,,90.0,,,,,,8.0,,,7.0,,,,,,1.0,,1.0,,,,31.0,16.0,46.0,,,1,4.0,61.0,1.0,1.0,,2.0
2024-25,12436511,21,3,Arsenal,Home,547410,184029,Martin Ødegaard,martin-degaard,M,False,4.0,,,44.0,8.0,48.0,,1.0,,2.0,1.0,1.0,,,,2.0,3.0,4.0,,,0.570119,0.3756,0.1376,1.0,1.0,,,,,,4.0,,90.0,1.0,,,,,14.0,,,8.0,,,1.0,,,,1.0,8.0,,3.0,,55.0,8.0,55.0,,,2,1.0,74.0,,1.0,1.0,1.0
2024-25,12436511,21,3,Arsenal,Home,592010,195384,Mikel Merino,mikel-merino,M,True,,,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,0.00051106,,,,0.0,,,,,,,,9.0,,,,,,,,,6.6,,,,,,1.0,,,,,,1.0,1.0,2.0,,,0,,3.0,,,,
2024-25,12436511,21,3,Arsenal,Home,856714,204480,Declan Rice,declan-rice,M,False,1.0,,1.0,21.0,12.0,32.0,,2.0,,4.0,1.0,,,1.0,,,2.0,4.0,,,0.166402,0.1334,0.0324,1.0,0.0,,,,,1.0,1.0,,87.0,1.0,,,,,11.0,,,7.3,,,,,,,,8.0,,1.0,,29.0,13.0,34.0,,,1,2.0,48.0,2.0,,,
2024-25,12436443,22,3,Arsenal,Home,132874,85955,Jorginho,jorginho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436443,22,3,Arsenal,Home,316148,167199,Thomas Partey,thomas-partey,M,False,,,1.0,41.0,14.0,55.0,,4.0,,6.0,,,,,,,1.0,8.0,,1.0,0.285285,,,1.0,0.0,,,,,1.0,2.0,,90.0,,,,,,18.0,,,7.1,,,,,,3.0,1.0,1.0,,3.0,,54.0,15.0,68.0,,,0,1.0,87.0,1.0,2.0,1.0,
2024-25,12436443,22,3,Arsenal,Home,547410,184029,Martin Ødegaard,martin-degaard,M,False,2.0,,,34.0,5.0,37.0,1.0,,,3.0,,,1.0,1.0,,1.0,7.0,,,,0.147988,0.041,,1.0,0.0,,,,,,1.0,,90.0,,,,,,19.0,,,6.4,,,,,,1.0,3.0,11.0,,,,46.0,6.0,41.0,,,1,,61.0,2.0,,,
2024-25,12436443,22,3,Arsenal,Home,592010,195384,Mikel Merino,mikel-merino,M,False,,,,25.0,8.0,33.0,3.0,5.0,,7.0,,,1.0,1.0,,,6.0,10.0,,,0.0429639,0.1773,0.6382,2.0,0.0,,,,1.0,3.0,1.0,,90.0,1.0,,,,,10.0,,,7.6,,,1.0,,,2.0,1.0,3.0,,1.0,,33.0,8.0,38.0,,,3,1.0,59.0,2.0,3.0,1.0,
2024-25,12436443,22,3,Arsenal,Home,856714,204480,Declan Rice,declan-rice,M,False,3.0,,1.0,39.0,17.0,53.0,2.0,1.0,,1.0,,,,2.0,,,5.0,6.0,,,0.192385,0.0242,,,0.0,,,,,,1.0,,90.0,,,,,,11.0,,,7.5,,,1.0,,,,2.0,8.0,,2.0,,47.0,18.0,57.0,,,1,3.0,75.0,1.0,1.0,1.0,2.0
2024-25,12436909,23,3,Arsenal,Away,132874,85955,Jorginho,jorginho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436909,23,3,Arsenal,Away,316148,167199,Thomas Partey,thomas-partey,M,False,,,3.0,30.0,17.0,47.0,2.0,,,7.0,,,,,,,4.0,7.0,,,0.0244316,0.0288,,1.0,0.0,,,,,2.0,,,90.0,,,,,,8.0,,,7.4,,,1.0,,,,1.0,,,3.0,,35.0,18.0,53.0,,,1,5.0,68.0,1.0,2.0,,3.0
2024-25,12436909,23,3,Arsenal,Away,856714,204480,Declan Rice,declan-rice,M,False,2.0,,4.0,34.0,15.0,47.0,,,,6.0,1.0,,,1.0,,2.0,5.0,5.0,,,0.2723,0.0384,0.0581,1.0,0.0,,,,,1.0,3.0,,90.0,1.0,,,,,19.0,,,7.3,,,,,,,1.0,9.0,,9.0,,47.0,17.0,55.0,,,1,4.0,77.0,1.0,1.0,,2.0
2024-25,12436909,23,3,Arsenal,Away,1401702,499175,Ethan Nwaneri,ethan-nwaneri,M,False,,,,9.0,4.0,13.0,,,,3.0,,,2.0,,,1.0,2.0,1.0,,,0.00417501,0.2422,,,0.0,,,,,,,,45.0,,,,,,8.0,,,6.4,,,,,,,1.0,1.0,,1.0,,15.0,4.0,18.0,,,2,1.0,25.0,,,,
2024-25,12436913,24,3,Arsenal,Home,132874,85955,Jorginho,jorginho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436913,24,3,Arsenal,Home,316148,167199,Thomas Partey,thomas-partey,M,False,,,3.0,18.0,27.0,45.0,1.0,,,7.0,,,,,,,2.0,6.0,,,0.0207462,0.0496,0.5425,1.0,0.0,1.0,,,,2.0,1.0,,90.0,1.0,,,,,7.0,,,7.9,,,,,,2.0,1.0,,,4.0,,23.0,28.0,51.0,,,1,5.0,64.0,,,1.0,2.0
2024-25,12436913,24,3,Arsenal,Home,547410,184029,Martin Ødegaard,martin-degaard,M,False,,,1.0,16.0,12.0,28.0,1.0,,,7.0,,,1.0,1.0,,1.0,6.0,2.0,,,0.0388355,0.1356,0.8621,3.0,0.0,1.0,,,,,,,84.0,1.0,,,,,12.0,,,7.3,,,,,,,,3.0,,1.0,,24.0,14.0,35.0,,,2,2.0,45.0,,,,2.0
2024-25,12436913,24,3,Arsenal,Home,592010,195384,Mikel Merino,mikel-merino,M,True,,,,3.0,1.0,4.0,,1.0,,1.0,,,,,,1.0,1.0,2.0,,,0.0005495,,,,0.0,,,,,,,,10.0,,,,,,3.0,,,6.6,,,,,,,1.0,,,,,5.0,1.0,6.0,,,0,,8.0,,,1.0,
2024-25,12436913,24,3,Arsenal,Home,856714,204480,Declan Rice,declan-rice,M,False,,,2.0,26.0,14.0,40.0,1.0,,,3.0,1.0,,,,,,1.0,1.0,,,0.201383,,,,2.0,,,,,2.0,5.0,,90.0,,,,,,8.0,,,8.4,,,,,,2.0,1.0,2.0,,4.0,,32.0,15.0,45.0,,,0,,53.0,1.0,,1.0,
2024-25,12436913,24,3,Arsenal,Home,1401702,499175,Ethan Nwaneri,ethan-nwaneri,M,True,1.0,,,5.0,1.0,5.0,,,,,,,,,,2.0,2.0,2.0,,,0.0207988,0.0245,0.369,,0.0,1.0,,,,,1.0,,10.0,1.0,,,,,3.0,,,7.6,,,,,,,2.0,2.0,,,,6.0,1.0,5.0,,,1,,12.0,,,2.0,
2024-25,12436943,25,3,Arsenal,Away,132874,85955,Jorginho,jorginho,M,True,,,,3.0,2.0,5.0,1.0,,,2.0,,,,1.0,,,3.0,,,,0.0004351,,,1.0,0.0,,,,,,,,15.0,,,,,,2.0,,,6.4,,,,,,1.0,,,,,,5.0,2.0,7.0,,,0,,8.0,,,,
2024-25,12436943,25,3,Arsenal,Away,316148,167199,Thomas Partey,thomas-partey,M,False,,,1.0,25.0,24.0,49.0,,,,7.0,,,,,,,2.0,5.0,,,0.0431525,0.0383,,2.0,0.0,,,,,,,,75.0,,,,,,7.0,,,7.1,,,1.0,,,1.0,,,,4.0,,29.0,27.0,56.0,,,1,3.0,68.0,,2.0,,2.0
2024-25,12436943,25,3,Arsenal,Away,547410,184029,Martin Ødegaard,martin-degaard,M,False,,,4.0,43.0,20.0,63.0,1.0,,,4.0,1.0,,1.0,1.0,,3.0,6.0,2.0,,,0.729584,0.0507,,,0.0,,,,,,2.0,,90.0,,,,,,14.0,,,7.8,,,,,,,3.0,1.0,,4.0,,51.0,20.0,70.0,,,1,,84.0,1.0,,2.0,
2024-25,12436943,25,3,Arsenal,Away,592010,195384,Mikel Merino,mikel-merino,M,True,,,,2.0,4.0,6.0,1.0,2.0,,2.0,,,,,,2.0,3.0,2.0,,,0.00574555,0.7432,1.4089,,0.0,2.0,,,,,,,21.0,2.0,,,,,6.0,,,8.5,,,,,,1.0,,,,,,5.0,4.0,9.0,,,2,,17.0,1.0,,,
2024-25,12436943,25,3,Arsenal,Away,856714,204480,Declan Rice,declan-rice,M,False,,,1.0,17.0,8.0,25.0,3.0,2.0,,3.0,,,,3.0,,2.0,8.0,5.0,,,0.0198945,0.1225,,1.0,0.0,,,,,1.0,1.0,,90.0,,1.0,,,,12.0,,,6.9,,,1.0,,,3.0,1.0,3.0,,2.0,,25.0,8.0,30.0,,,1,1.0,49.0,2.0,1.0,1.0,
2024-25,12436943,25,3,Arsenal,Away,1401702,499175,Ethan Nwaneri,ethan-nwaneri,M,False,3.0,,1.0,22.0,11.0,30.0,,2.0,,4.0,1.0,,1.0,2.0,,,3.0,13.0,,,0.56545,0.1815,0.2518,,1.0,,,,2.0,1.0,2.0,,90.0,2.0,,,,,14.0,,,9.0,,,1.0,,,,8.0,10.0,,3.0,,31.0,12.0,33.0,,,4,3.0,64.0,2.0,1.0,7.0,3.0
2024-25,12436960,26,3,Arsenal,Home,132874,85955,Jorginho,jorginho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436960,26,3,Arsenal,Home,316148,167199,Thomas Partey,thomas-partey,M,False,,,2.0,56.0,22.0,78.0,1.0,1.0,,3.0,1.0,,,1.0,,,3.0,7.0,,,0.395665,,,1.0,0.0,,,,,1.0,2.0,,90.0,,,,,,7.0,,,7.8,,,,,,,2.0,,,3.0,,61.0,23.0,84.0,,,0,4.0,94.0,,,2.0,2.0
2024-25,12436960,26,3,Arsenal,Home,547410,184029,Martin Ødegaard,martin-degaard,M,False,,,2.0,52.0,8.0,60.0,,,,2.0,,,2.0,1.0,,2.0,4.0,2.0,,,0.223774,0.0808,,,0.0,,,,,,4.0,,90.0,,,,,,20.0,,,7.3,,,1.0,,,,1.0,6.0,,2.0,,67.0,9.0,70.0,,,3,,89.0,1.0,2.0,,
2024-25,12436960,26,3,Arsenal,Home,592010,195384,Mikel Merino,mikel-merino,M,False,,,,13.0,6.0,19.0,8.0,4.0,,5.0,,1.0,,,,,12.0,6.0,,,0.0906348,0.2898,,5.0,0.0,,,,,,2.0,,90.0,,,,,,7.0,,,6.8,,,2.0,,,1.0,,,,,1.0,17.0,7.0,24.0,,,2,2.0,35.0,2.0,,,1.0
2024-25,12436960,26,3,Arsenal,Home,856714,204480,Declan Rice,declan-rice,M,False,2.0,,2.0,17.0,10.0,25.0,,,,1.0,,,1.0,,,,,2.0,,,0.166262,0.0187,,,0.0,,,,,1.0,2.0,,56.0,,,,,,5.0,,,6.9,,,,,,1.0,,3.0,,3.0,,21.0,10.0,28.0,,,1,1.0,37.0,1.0,1.0,,
2024-25,12436960,26,3,Arsenal,Home,1401702,499175,Ethan Nwaneri,ethan-nwaneri,M,False,2.0,,,21.0,3.0,22.0,1.0,,,2.0,,,1.0,1.0,,3.0,9.0,3.0,,,0.105509,0.0092,,1.0,0.0,,,,,,1.0,,81.0,,,,,,14.0,,,6.5,,,,,,,6.0,6.0,,,,27.0,4.0,25.0,,,1,,44.0,1.0,,3.0,
2024-25,12436974,27,3,Arsenal,Away,132874,85955,Jorginho,jorginho,M,False,,,1.0,29.0,11.0,40.0,,,,5.0,,,,1.0,,1.0,6.0,1.0,,,0.037193,,,3.0,0.0,,,,,,,,70.0,,,,,,9.0,,,6.6,,,,,,,1.0,1.0,,1.0,,35.0,12.0,46.0,,,0,,52.0,,1.0,,
2024-25,12436974,27,3,Arsenal,Away,316148,167199,Thomas Partey,thomas-partey,M,True,,,,1.0,2.0,3.0,,,,,,,,,,,,1.0,,,0.0020574,0.0571,,,0.0,,,,,,,,10.0,,,,,,1.0,,,6.7,,,1.0,,,,1.0,,,,,1.0,2.0,3.0,,,1,,6.0,1.0,,1.0,
2024-25,12436974,27,3,Arsenal,Away,547410,184029,Martin Ødegaard,martin-degaard,M,False,1.0,,1.0,28.0,11.0,38.0,1.0,,,4.0,1.0,,,1.0,,1.0,4.0,2.0,,,0.225515,,,,0.0,,,,,1.0,1.0,,85.0,,,,,,15.0,,,7.2,,,,,,,2.0,6.0,,2.0,,38.0,12.0,44.0,,,0,,59.0,1.0,1.0,1.0,
2024-25,12436974,27,3,Arsenal,Away,592010,195384,Mikel Merino,mikel-merino,M,False,,,,13.0,5.0,18.0,5.0,2.0,,4.0,,1.0,1.0,,,2.0,11.0,5.0,,,0.14262,0.2235,0.3866,3.0,0.0,,,,,,2.0,,90.0,1.0,,,,,11.0,,,7.0,,,,,,1.0,2.0,,,2.0,1.0,18.0,5.0,23.0,,,2,1.0,39.0,2.0,1.0,1.0,1.0
2024-25,12436974,27,3,Arsenal,Away,856714,204480,Declan Rice,declan-rice,M,False,3.0,,1.0,37.0,22.0,56.0,,1.0,,7.0,1.0,,2.0,1.0,,2.0,4.0,3.0,,,0.218985,0.1027,,,0.0,,,,,1.0,3.0,,90.0,,,,,,14.0,,,7.3,,,,,,3.0,1.0,7.0,,2.0,,47.0,22.0,62.0,,,2,2.0,84.0,1.0,,,1.0
2024-25,12436974,27,3,Arsenal,Away,1401702,499175,Ethan Nwaneri,ethan-nwaneri,M,False,1.0,,1.0,31.0,3.0,33.0,3.0,,,3.0,,,3.0,,,,6.0,7.0,,1.0,0.0587055,0.0701,,1.0,0.0,,,,,,,,77.0,,,,,,11.0,,,7.1,,,,,,1.0,8.0,2.0,,1.0,,37.0,3.0,38.0,,,3,1.0,59.0,3.0,,6.0,1.0
2024-25,12437005,28,3,Arsenal,Away,132874,85955,Jorginho,jorginho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
