season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025082,22,3,Arsenal,Away,592010,195384,Mikel Merino,mikel-merino,M,True,,,,3.0,3.0,6.0,3.0,3.0,3.0,2.0,1.0,1.0,,,,,1.0,5.0,7.0,,,0.498489,0.207,,1.0,0.0,,,,,,1.0,,,,,,,33.0,,,,,6.0,,,7.0,,,1.0,,31.443762643753,,,,,1.0,,8.0,3.0,11.0,-13.125,,1,2.0,17.0,,2.0,,
2025-26,14025082,22,3,Arsenal,Away,856714,204480,Declan Rice,declan-rice,M,False,4.0,,1.0,21.0,13.0,34.0,,2.0,15.0,1.0,2.0,,,,,,,2.0,6.0,,,0.439557,0.116,0.1618,2.0,0.0,,,,,1.0,3.0,,,,,,,90.0,1.0,2.0,,,11.0,2.0,,8.0,,,,,159.18444674115,4.0,1.0,7.0,,6.0,,28.0,14.0,42.0,117.18,54.752028666377,1,3.0,62.0,,,1.0,
2025-26,14025082,22,3,Arsenal,Away,864921,232413,Eberechi Eze,eberechi-eze,M,True,,,,1.0,2.0,3.0,,,1.0,,,,,,,,,,1.0,,,0.00016825,,,,0.0,,,,,,,,,,,,,11.0,,,,,3.0,,,6.5,,,,,13.263404125638,,,,,1.0,,2.0,3.0,5.0,12.705,,0,1.0,7.0,1.0,,,1.0
2025-26,14025082,22,3,Arsenal,Away,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,,,,15.0,16.0,31.0,1.0,1.0,18.0,1.0,,,,1.0,,,,3.0,2.0,,,0.00579207,,,1.0,0.0,,,,,1.0,,,,,,,,79.0,,,,,8.0,1.0,,6.8,,,,,166.00469368735,4.0,,,,2.0,,21.0,17.0,38.0,60.06,33.931743250237,0,1.0,47.0,1.0,,,1.0
2025-26,14025098,23,3,Arsenal,Home,547410,184029,Martin Ødegaard,martin-degaard,M,False,,,2.0,9.0,5.0,14.0,,,9.0,2.0,,,,,,,1.0,3.0,2.0,,1.0,0.0222306,0.0986,,1.0,0.0,,,,,,,,,,,,,58.0,,,,,10.0,1.0,,6.2,,,1.0,,90.082857457811,,1.0,,,5.0,,14.0,7.0,21.0,35.244572136677,14.506866270839,1,2.0,27.0,1.0,,,1.0
2025-26,14025098,23,3,Arsenal,Home,592010,195384,Mikel Merino,mikel-merino,M,True,,,1.0,7.0,5.0,12.0,2.0,1.0,4.0,3.0,,,,,,,,4.0,2.0,,,0.0180269,0.4905,1.1543,1.0,0.0,1.0,,,,3.0,,,,,,,,32.0,2.0,,,,3.0,,,7.5,,,1.0,,28.964721656238,,1.0,,,1.0,,8.0,5.0,13.0,18.313377650169,,3,1.0,23.0,1.0,,,1.0
2025-26,14025098,23,3,Arsenal,Home,856714,204480,Declan Rice,declan-rice,M,False,2.0,,3.0,33.0,23.0,56.0,,,36.0,6.0,,,2.0,,,,1.0,2.0,3.0,,,0.46511,0.1098,,1.0,0.0,,,,,1.0,4.0,,,,,,,90.0,,1.0,,,13.0,8.0,,7.4,,,1.0,,423.02027711169,,,4.0,,4.0,,37.0,26.0,63.0,263.38138580184,228.02773173346,3,2.0,81.0,3.0,1.0,,2.0
2025-26,14025098,23,3,Arsenal,Home,864921,232413,Eberechi Eze,eberechi-eze,M,True,,,,14.0,4.0,18.0,,,10.0,1.0,,,,,,,1.0,2.0,,,,0.264015,,,1.0,0.0,,,,,1.0,1.0,,,,,,,32.0,,,,,2.0,,,6.4,,,,,89.95002539962,,,,,,,15.0,4.0,19.0,41.294707489644,,0,,21.0,,,,
2025-26,14025098,23,3,Arsenal,Home,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,,,1.0,15.0,14.0,29.0,,3.0,14.0,1.0,,,1.0,1.0,,,,1.0,4.0,1.0,,0.00778284,0.3061,0.6445,,0.0,,,,,2.0,,,,,,,,58.0,1.0,1.0,,,5.0,,,6.1,,,,,87.584038031538,1.0,,,,2.0,,19.0,15.0,34.0,30.082378695104,,2,1.0,43.0,,,,
2025-26,14025134,24,3,Arsenal,Away,135256,128295,Christian Nørgaard,christian-nrgaard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025134,24,3,Arsenal,Away,547410,184029,Martin Ødegaard,martin-degaard,M,True,1.0,,1.0,6.0,13.0,19.0,,,8.0,1.0,1.0,,,,,,1.0,2.0,1.0,,,0.218592,,,,1.0,,,,,,2.0,,,,,,,29.0,,,,,6.0,,,7.3,,,,,47.595048854325,,1.0,3.0,,2.0,,7.0,14.0,21.0,1.3969120085428,,0,,27.0,,1.0,,
2025-26,14025134,24,3,Arsenal,Away,856714,204480,Declan Rice,declan-rice,M,False,2.0,,4.0,30.0,15.0,45.0,,2.0,14.0,3.0,1.0,,,,,,,1.0,4.0,,,0.400198,,,,0.0,,,,,,3.0,,,,,,,90.0,,,,,14.0,2.0,,7.7,,,,,168.93161503322,4.0,1.0,3.0,,6.0,,36.0,20.0,56.0,71.772307362331,67.370343910942,0,2.0,71.0,,,,1.0
2025-26,14025134,24,3,Arsenal,Away,864921,232413,Eberechi Eze,eberechi-eze,M,True,,,,1.0,5.0,6.0,,,3.0,1.0,,,,,,,,,1.0,,,0.00022126,,,,0.0,,,,,,,,,,,,,9.0,,,,,1.0,,,6.7,,,,,13.864798475833,,1.0,,,,,1.0,5.0,6.0,-7.0159325122642,,0,,8.0,1.0,,1.0,
2025-26,14025134,24,3,Arsenal,Away,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,,,5.0,15.0,18.0,33.0,,2.0,9.0,6.0,,1.0,,1.0,,,,2.0,4.0,,,0.00788186,0.3538,0.2745,,0.0,1.0,,,,,,,,,,,,90.0,2.0,,,,12.0,,,7.7,,,1.0,,54.95919223498,3.0,1.0,1.0,,7.0,,22.0,21.0,43.0,-6.060829929837,,3,2.0,53.0,,,,2.0
2025-26,14025158,25,3,Arsenal,Home,135256,128295,Christian Nørgaard,christian-nrgaard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,,6.6,,,,,,1.0,,,,,,,,,,,0,,1.0,,,,
2025-26,14025158,25,3,Arsenal,Home,856714,204480,Declan Rice,declan-rice,M,False,,,4.0,29.0,25.0,54.0,,1.0,28.0,8.0,,,,,,,,,1.0,,,0.160827,0.0327,,,0.0,,,,,4.0,3.0,,,,,,,90.0,,,,,16.0,,,7.3,,,1.0,,242.74042449514,1.0,,5.0,,9.0,,34.0,29.0,63.0,51.851957567901,,1,,78.0,1.0,,,
2025-26,14025158,25,3,Arsenal,Home,864921,232413,Eberechi Eze,eberechi-eze,M,True,,,,4.0,3.0,7.0,,,6.0,2.0,,,1.0,,,,,1.0,2.0,,,0.0114473,0.0579,,1.0,0.0,,,,,,,,,,,,,23.0,,,,,1.0,1.0,,6.9,,,1.0,,70.815522580553,,,,,,,4.0,3.0,7.0,36.283358524614,38.112487454901,2,1.0,14.0,1.0,1.0,,1.0
2025-26,14025158,25,3,Arsenal,Home,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,,,,26.0,21.0,47.0,1.0,1.0,13.0,5.0,,,,,,,,1.0,2.0,,,0.0356636,0.0292,0.0215,,0.0,1.0,,,,3.0,,,,,,,,90.0,1.0,,,,8.0,,,7.8,,,,,98.302879941854,1.0,,2.0,,1.0,,30.0,21.0,51.0,33.236747697925,,1,,62.0,2.0,1.0,,
2025-26,14025185,26,3,Arsenal,Away,135256,128295,Christian Nørgaard,christian-nrgaard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025185,26,3,Arsenal,Away,547410,184029,Martin Ødegaard,martin-degaard,M,True,,,1.0,14.0,2.0,16.0,,,13.0,3.0,,,,,,,,1.0,2.0,,,0.0688227,0.044,,,0.0,,,,,,,,,,,,,45.0,,,,,5.0,1.0,,6.6,,,1.0,,115.10750360682,,1.0,1.0,,2.0,,17.0,2.0,19.0,43.888017002332,17.346253658932,1,1.0,25.0,,1.0,,
2025-26,14025185,26,3,Arsenal,Away,856714,204480,Declan Rice,declan-rice,M,False,2.0,,3.0,39.0,25.0,64.0,,1.0,26.0,7.0,,,,,,,,1.0,5.0,,,0.110402,,,,0.0,,,,,,3.0,,,,,,,90.0,,,,,8.0,5.0,,7.2,,,,,348.96499011631,3.0,2.0,3.0,,3.0,,41.0,28.0,69.0,174.06317619657,156.21727079898,0,2.0,84.0,1.0,1.0,1.0,2.0
2025-26,14025185,26,3,Arsenal,Away,864921,232413,Eberechi Eze,eberechi-eze,M,False,,,,8.0,1.0,9.0,1.0,,6.0,,,,,,,,1.0,3.0,2.0,,,0.0161139,,,1.0,0.0,,,,,1.0,,,,,,,,45.0,,,,,3.0,0.0,,6.5,,,,,41.301114519009,1.0,,,,,,8.0,3.0,11.0,-6.1626754047945,,0,,17.0,,2.0,,
2025-26,14025185,26,3,Arsenal,Away,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,,,,22.0,13.0,35.0,,1.0,16.0,1.0,,,,,,,1.0,1.0,2.0,,,0.298527,,,,0.0,,,,,,,,,,,,,90.0,,,,,4.0,1.0,,6.9,,,,,151.1968511262,4.0,,,,1.0,,23.0,14.0,37.0,73.218444131933,22.195410539118,0,1.0,47.0,1.0,,,
2025-26,14024012,27,3,Arsenal,Away,135256,128295,Christian Nørgaard,christian-nrgaard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024012,27,3,Arsenal,Away,547410,184029,Martin Ødegaard,martin-degaard,M,True,,,1.0,3.0,2.0,5.0,,,1.0,1.0,1.0,,,,,,,,,,,0.0104639,,,,1.0,,,,,,1.0,,,,,,,13.0,,,,,,0.0,,6.8,,,,,6.7023545116623,,,,,1.0,,3.0,2.0,5.0,1.8836841683995,,0,,5.0,,,,
2025-26,14024012,27,3,Arsenal,Away,856714,204480,Declan Rice,declan-rice,M,False,,,1.0,30.0,15.0,45.0,2.0,5.0,16.0,10.0,,,,,,,1.0,5.0,11.0,1.0,,0.0424541,,,,0.0,,,,,1.0,,,,,,,,90.0,,,,,23.0,4.0,,6.3,,,,,159.52465975227,1.0,2.0,5.0,,4.0,,40.0,19.0,59.0,84.928614928402,85.140516127105,0,3.0,81.0,1.0,3.0,,1.0
2025-26,14024012,27,3,Arsenal,Away,864921,232413,Eberechi Eze,eberechi-eze,M,False,,,,17.0,2.0,19.0,,2.0,9.0,5.0,1.0,,2.0,,,,2.0,5.0,3.0,,,0.292855,0.6817,1.1692,1.0,0.0,2.0,,,,1.0,2.0,,,,,,,77.0,2.0,,,,13.0,2.0,,8.1,,,1.0,,160.66067606366,,3.0,,,2.0,,25.0,2.0,27.0,0.61422975134681,66.186384331199,5,,41.0,1.0,,1.0,
2025-26,14024012,27,3,Arsenal,Away,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,,,1.0,23.0,22.0,45.0,,2.0,15.0,3.0,,,,,,,,,6.0,,,0.0228422,,,,0.0,,,,,,,,,,,,,90.0,,,,,14.0,0.0,,6.9,,,,,90.788997442418,1.0,,1.0,,4.0,,31.0,25.0,56.0,8.0843136579125,,0,3.0,67.0,2.0,1.0,,1.0
2025-26,14023971,28,3,Arsenal,Home,135256,128295,Christian Nørgaard,christian-nrgaard,M,True,,,,,2.0,2.0,,,1.0,,,,,1.0,,,1.0,2.0,,,,3.023e-05,,,,0.0,,,,,,,,,,,,,14.0,,,,,3.0,0.0,,6.5,,,,,4.9863655100684,1.0,,,,,,1.0,2.0,3.0,-0.063917432956266,,0,,6.0,,,,
2025-26,14023971,28,3,Arsenal,Home,856714,204480,Declan Rice,declan-rice,M,False,1.0,,3.0,11.0,25.0,36.0,1.0,2.0,11.0,2.0,1.0,,,,,,1.0,2.0,5.0,,,0.239791,0.0444,,,1.0,,,,,1.0,2.0,,,,,,,76.0,,,,,12.0,0.0,,7.9,,,1.0,,81.090301862756,1.0,,6.0,,6.0,,15.0,26.0,41.0,6.4872995916934,,1,3.0,57.0,,,,1.0
2025-26,14023971,28,3,Arsenal,Home,864921,232413,Eberechi Eze,eberechi-eze,M,False,,,,13.0,4.0,17.0,3.0,,7.0,3.0,,,1.0,,,,1.0,4.0,3.0,,,0.0742317,0.202,0.2494,1.0,0.0,,,,,,1.0,,,,,,,90.0,1.0,,,,8.0,1.0,,7.0,,,1.0,,61.803184632781,,,,,1.0,,18.0,4.0,22.0,-9.959014252896,11.735608037081,3,1.0,33.0,2.0,2.0,,1.0
2025-26,14023971,28,3,Arsenal,Home,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,,,2.0,9.0,12.0,21.0,2.0,1.0,3.0,2.0,,,,,,,,3.0,4.0,,,0.206437,0.0799,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,6.0,0.0,,7.1,,,1.0,,24.667421534174,2.0,,,,3.0,,12.0,14.0,26.0,7.7531756361407,,1,3.0,33.0,1.0,,,2.0
2025-26,14023933,29,3,Arsenal,Away,135256,128295,Christian Nørgaard,christian-nrgaard,M,True,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,0.00059373,,,,0.0,,,,,,,,,,,,,10.0,,,,,3.0,,,6.5,,,,,,,,,,1.0,,3.0,,3.0,,,0,,4.0,1.0,,,
2025-26,14023933,29,3,Arsenal,Away,856714,204480,Declan Rice,declan-rice,M,False,1.0,,4.0,13.0,27.0,40.0,,4.0,17.0,4.0,,,,,,,,,7.0,,,0.0714824,,,,0.0,,,,,,2.0,,,,,,,90.0,,1.0,,,19.0,0.0,,7.7,,,,,115.39231149156,5.0,1.0,6.0,,8.0,,21.0,33.0,54.0,51.161370182892,,0,1.0,71.0,,1.0,1.0,1.0
2025-26,14023933,29,3,Arsenal,Away,864921,232413,Eberechi Eze,eberechi-eze,M,False,,,3.0,12.0,10.0,22.0,2.0,,5.0,4.0,,,,,,,1.0,3.0,4.0,,,0.0650671,,,,0.0,,,,,,,,,,,,,90.0,,,,,5.0,0.0,,7.0,,,,,35.752170689427,1.0,,,,5.0,,15.0,10.0,25.0,-20.02118999307,,0,1.0,34.0,1.0,3.0,,1.0
2025-26,14023933,29,3,Arsenal,Away,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,,,1.0,6.0,15.0,21.0,,2.0,10.0,2.0,,,,,,,2.0,3.0,4.0,,,0.00357952,0.0313,,1.0,0.0,,,,,1.0,,,,,,,,80.0,,1.0,,,5.0,0.0,,6.9,,,1.0,,101.89633077892,2.0,1.0,1.0,,1.0,,8.0,15.0,23.0,-5.2424311502662,,1,1.0,37.0,,,1.0,1.0
2025-26,14023933,29,3,Arsenal,Away,1917626,616077,Max Dowman,max-dowman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023987,30,3,Arsenal,Home,856714,204480,Declan Rice,declan-rice,M,False,1.0,,2.0,46.0,25.0,71.0,1.0,1.0,28.0,4.0,,,1.0,1.0,,,,4.0,3.0,,,0.135509,0.0563,,2.0,0.0,,,,,,3.0,,,,,,,90.0,,,,,13.0,6.0,,7.2,,,,,323.29093157382,1.0,,5.0,,3.0,,52.0,26.0,78.0,187.99192347885,134.1202929183,1,2.0,93.0,2.0,,,1.0
2025-26,14023987,30,3,Arsenal,Home,864921,232413,Eberechi Eze,eberechi-eze,M,False,1.0,,3.0,27.0,6.0,33.0,2.0,,23.0,3.0,,,2.0,,,,,6.0,4.0,,,0.0938911,0.1547,0.0606,2.0,0.0,,,,,,1.0,,,,,,,90.0,1.0,,,,11.0,1.0,,6.9,,,4.0,,177.35255957361,1.0,3.0,1.0,,6.0,,34.0,7.0,41.0,56.198471707502,12.219206029853,7,1.0,57.0,,2.0,1.0,1.0
2025-26,14023987,30,3,Arsenal,Home,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,,,,33.0,19.0,52.0,1.0,2.0,16.0,2.0,,,1.0,1.0,,,,2.0,4.0,,,0.123689,0.099,,,0.0,,,,,1.0,1.0,,,,,,,74.0,,,,,10.0,0.0,,7.0,,,1.0,,141.23330471198,,1.0,,,2.0,,39.0,21.0,60.0,82.964638554015,,2,1.0,68.0,1.0,,1.0,1.0
2025-26,14023987,30,3,Arsenal,Home,1917626,616077,Max Dowman,max-dowman,M,True,,,,10.0,2.0,12.0,,,12.0,4.0,,,,1.0,,,1.0,4.0,4.0,,,0.0214527,0.9692,0.9949,,0.0,1.0,,,,,2.0,,,,,,,16.0,1.0,,,,7.0,4.0,,7.9,,,1.0,,126.61453292836,,4.0,1.0,,,,11.0,2.0,13.0,90.592303425374,64.678572251055,2,,28.0,1.0,2.0,2.0,
2025-26,14025018,31,3,Arsenal,Away,135256,128295,Christian Nørgaard,christian-nrgaard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025018,31,3,Arsenal,Away,856714,204480,Declan Rice,declan-rice,M,False,1.0,,2.0,37.0,14.0,51.0,,2.0,27.0,9.0,1.0,,,,,,,1.0,7.0,,,0.414935,0.028,,,1.0,,,,,3.0,1.0,,,,,,,90.0,,,,,15.0,3.0,,7.7,,,1.0,,220.51617404648,,2.0,1.0,,7.0,,49.0,15.0,64.0,76.022597840049,64.781632781502,1,4.0,79.0,,,1.0,2.0
2025-26,14025018,31,3,Arsenal,Away,864921,232413,Eberechi Eze,eberechi-eze,M,True,,,,9.0,1.0,10.0,,1.0,6.0,1.0,,,,,,,,,2.0,,,0.00550736,0.1541,,,0.0,,,,,,,,,,,,,25.0,,,,,2.0,0.0,,6.4,,,1.0,,50.340134530413,,1.0,,,,,11.0,1.0,12.0,1.597810035722,,1,,15.0,,,1.0,
2025-26,14025018,31,3,Arsenal,Away,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,,,1.0,33.0,13.0,46.0,,5.0,17.0,4.0,,,,1.0,,,,3.0,10.0,,,0.0215603,,,2.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,12.0,1.0,,7.1,,,,,139.41073198341,4.0,,1.0,,1.0,,40.0,15.0,55.0,54.855434879647,15.207520803865,0,3.0,72.0,1.0,2.0,,2.0
2025-26,14025021,32,3,Arsenal,Home,135256,128295,Christian Nørgaard,christian-nrgaard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025021,32,3,Arsenal,Home,856714,204480,Declan Rice,declan-rice,M,False,3.0,,,19.0,24.0,43.0,1.0,,21.0,4.0,2.0,,3.0,,,,,1.0,4.0,,,0.325755,0.0966,0.0893,,0.0,,,,,1.0,2.0,,,,,,,90.0,1.0,,,,17.0,2.0,,7.8,,,,,197.0476057671,,1.0,11.0,,2.0,,25.0,25.0,50.0,43.893026907451,45.781187916791,4,3.0,74.0,,,1.0,1.0
2025-26,14025021,32,3,Arsenal,Home,864921,232413,Eberechi Eze,eberechi-eze,M,True,,,,11.0,7.0,18.0,,,11.0,4.0,,,,,,,,1.0,3.0,,,0.0778423,,,,0.0,,,,,,1.0,,,,,,,36.0,,,,,3.0,1.0,,6.8,,,,,81.896158350031,,2.0,,,,,11.0,8.0,19.0,53.065310696813,18.920877780906,0,1.0,25.0,,1.0,1.0,1.0
2025-26,14025021,32,3,Arsenal,Home,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,,,1.0,13.0,16.0,29.0,2.0,,11.0,3.0,,,,3.0,,,1.0,8.0,5.0,,,0.00958846,,,1.0,0.0,,,,,1.0,,,,,,,,76.0,,,,,12.0,1.0,,6.6,,,,,89.671454472946,3.0,1.0,,,5.0,,18.0,20.0,38.0,35.627929104862,25.465848208925,0,3.0,54.0,1.0,2.0,,2.0
2025-26,14025021,32,3,Arsenal,Home,1917626,616077,Max Dowman,max-dowman,M,True,1.0,,,5.0,1.0,6.0,1.0,,4.0,,,,,,,,,3.0,1.0,,,0.10459,,,1.0,0.0,,,,,,1.0,,,,,,,36.0,,,,,8.0,1.0,,6.3,,,,,44.164953015833,,1.0,5.0,,,,7.0,1.0,8.0,31.041166517177,18.683013702291,0,,17.0,1.0,1.0,,
2025-26,14025039,33,3,Arsenal,Away,135256,128295,Christian Nørgaard,christian-nrgaard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025039,33,3,Arsenal,Away,547410,184029,Martin Ødegaard,martin-degaard,M,False,,,3.0,21.0,20.0,41.0,,1.0,25.0,8.0,1.0,,,1.0,,,1.0,5.0,1.0,,,0.350742,,,2.0,0.0,,,,,,4.0,,,,,,,90.0,,,,,16.0,0.0,,6.4,,,,,203.33485379468,,1.0,1.0,,6.0,,29.0,24.0,53.0,50.354570486182,,0,,57.0,,,,
2025-26,14025039,33,3,Arsenal,Away,856714,204480,Declan Rice,declan-rice,M,False,1.0,,2.0,21.0,8.0,29.0,5.0,2.0,18.0,5.0,,,,1.0,,,,8.0,5.0,,,0.0672172,,,2.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,13.0,1.0,,6.4,,,,,166.49870017542,2.0,,3.0,,3.0,,27.0,9.0,36.0,60.886863625406,19.05237835547,0,3.0,51.0,2.0,,,1.0
2025-26,14025039,33,3,Arsenal,Away,864921,232413,Eberechi Eze,eberechi-eze,M,False,,,,6.0,4.0,10.0,,,8.0,3.0,,,,1.0,,,2.0,5.0,3.0,,1.0,0.198099,0.0797,,,0.0,,,,1.0,2.0,,,,,,,,74.0,,,,,11.0,0.0,,6.2,,,1.0,,62.562178076737,,2.0,,,,,9.0,7.0,16.0,2.7808906794221,,1,1.0,27.0,1.0,2.0,,
2025-26,14025039,33,3,Arsenal,Away,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,,,,9.0,11.0,20.0,,1.0,11.0,2.0,,,,,,,,1.0,6.0,,,0.00242211,,,1.0,0.0,,,,,2.0,,,,,,,,84.0,,,,,8.0,0.0,,6.9,,,,,84.333509730641,4.0,,,,2.0,1.0,14.0,13.0,27.0,13.245966016457,,0,4.0,41.0,1.0,1.0,,2.0
2025-26,14025039,33,3,Arsenal,Away,1917626,616077,Max Dowman,max-dowman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025045,34,3,Arsenal,Home,547410,184029,Martin Ødegaard,martin-degaard,M,False,1.0,,,33.0,16.0,49.0,,,30.0,6.0,,,,,,,1.0,3.0,2.0,,,0.197452,0.032,0.2483,,0.0,,,,,,3.0,,,,,,,90.0,1.0,,,,15.0,6.0,,7.6,,,,,294.06727955722,,2.0,1.0,,2.0,,40.0,17.0,57.0,134.42092346466,123.91200528741,1,2.0,71.0,4.0,,,2.0
2025-26,14025045,34,3,Arsenal,Home,856714,204480,Declan Rice,declan-rice,M,False,,,3.0,21.0,22.0,43.0,1.0,,16.0,1.0,,,,,,,1.0,5.0,1.0,,,0.0203227,,,2.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,17.0,2.0,,6.6,,,,,170.65425801242,1.0,2.0,3.0,,7.0,,26.0,27.0,53.0,94.080571496873,62.972041668012,0,,65.0,1.0,,1.0,
2025-26,14025045,34,3,Arsenal,Home,864921,232413,Eberechi Eze,eberechi-eze,M,False,,,,1.0,4.0,5.0,,1.0,7.0,1.0,,,,,,,1.0,1.0,3.0,,,0.00032876,0.1706,0.5204,,0.0,1.0,,,,,,,,,,,,53.0,1.0,,,,8.0,1.0,,7.5,,,2.0,,62.063518327231,,1.0,1.0,,1.0,,5.0,6.0,11.0,17.20035661702,16.152111440923,3,,18.0,,1.0,1.0,
2025-26,14025045,34,3,Arsenal,Home,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,,,1.0,23.0,18.0,41.0,1.0,3.0,7.0,6.0,,,1.0,1.0,,,,4.0,9.0,,1.0,0.0158134,0.0704,,1.0,0.0,,,,,2.0,1.0,,,,,,,81.0,,,,,10.0,1.0,,7.3,,,,,61.447634852267,3.0,2.0,,,1.0,,29.0,19.0,48.0,27.727788949845,12.173492884132,1,5.0,66.0,2.0,,1.0,3.0
2025-26,14025045,34,3,Arsenal,Home,1917626,616077,Max Dowman,max-dowman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023931,35,3,Arsenal,Home,135256,128295,Christian Nørgaard,christian-nrgaard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023931,35,3,Arsenal,Home,856714,204480,Declan Rice,declan-rice,M,False,,,4.0,30.0,27.0,57.0,,2.0,24.0,6.0,,,,,,,1.0,3.0,4.0,,,0.0485872,,,2.0,0.0,,,,,2.0,,,,,,,,64.0,,1.0,,,9.0,3.0,,7.5,,,,,219.18764887624,2.0,,3.0,,5.0,,34.0,28.0,62.0,91.520632579932,70.131540949448,0,1.0,74.0,,1.0,,
2025-26,14023931,35,3,Arsenal,Home,864921,232413,Eberechi Eze,eberechi-eze,M,False,,,2.0,11.0,9.0,20.0,,,15.0,2.0,,,2.0,1.0,,,3.0,4.0,2.0,,,0.0660275,0.2053,,,0.0,,,,,,,,,,,,,78.0,,,,,6.0,1.0,,6.7,,,1.0,,169.52078370426,,1.0,,,2.0,,12.0,9.0,21.0,31.64452974365,21.176148115273,3,,33.0,2.0,1.0,1.0,
2025-26,14023931,35,3,Arsenal,Home,966837,481655,Martín Zubimendi,martin-zubimendi,M,True,,,1.0,3.0,10.0,13.0,,2.0,5.0,2.0,,,,,,,,1.0,3.0,,,0.00166801,,,1.0,0.0,,,,,,1.0,,,,,,,26.0,,,,,3.0,0.0,,6.9,,,,,45.215292281913,,,,,2.0,,3.0,13.0,16.0,-0.040206402272169,,0,1.0,19.0,,,,1.0
2025-26,14023931,35,3,Arsenal,Home,1917626,616077,Max Dowman,max-dowman,M,True,,,,3.0,,3.0,1.0,,6.0,3.0,,,,,,,,3.0,3.0,,,0.00380294,0.0761,,,0.0,,,,,1.0,,,,,,,,12.0,,,,,2.0,0.0,,6.7,,,1.0,,59.262860388329,,4.0,,,,,3.0,,3.0,-1.0971177333533,,1,,11.0,,1.0,2.0,
