season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateLongBalls,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,fouls,goalAssist,goals,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,ownGoals,penaltyConceded,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalLongBalls,totalOffside,totalPass,totalShots,totalTackle,unsuccessfulTouch,wasFouled,wonContest
2013-14,3965165,6,1,Manchester_United,Home,34312,,Javier Hernández,javier-hernandez,F,False,,,,,,,,,,,,,,,0.0,0.0,,,58.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965191,7,1,Manchester_United,Away,1,12297,Robin van Persie,robin-van-persie,F,False,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965191,7,1,Manchester_United,Away,751,13017,Wayne Rooney,wayne-rooney,F,False,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965191,7,1,Manchester_United,Away,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,,,,,,,,,,,,0.0,0.0,,,14.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965191,7,1,Manchester_United,Away,34312,,Javier Hernández,javier-hernandez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965207,8,1,Manchester_United,Home,1,12297,Robin van Persie,robin-van-persie,F,False,,,,,,,,,,,,,,,0.0,1.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965207,8,1,Manchester_United,Home,751,13017,Wayne Rooney,wayne-rooney,F,False,,,,,,,,,,,,,,,0.0,0.0,,,87.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965207,8,1,Manchester_United,Home,21764,41184,Marouane Fellaini,marouane-fellaini,F,False,,,,,,,,,,,,,,,0.0,0.0,,,76.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965207,8,1,Manchester_United,Home,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,,,,,,,,,,,,0.0,0.0,,,14.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965207,8,1,Manchester_United,Home,34312,,Javier Hernández,javier-hernandez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965225,9,1,Manchester_United,Home,1,12297,Robin van Persie,robin-van-persie,F,False,,,,,,,,,,,,,,,1.0,1.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965225,9,1,Manchester_United,Home,751,13017,Wayne Rooney,wayne-rooney,F,False,,,,,,,,,,,,,,,0.0,1.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965225,9,1,Manchester_United,Home,21764,41184,Marouane Fellaini,marouane-fellaini,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965225,9,1,Manchester_United,Home,34312,,Javier Hernández,javier-hernandez,F,True,,,,,,,,,,,,,,,0.0,1.0,,,22.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965243,10,1,Manchester_United,Away,1,12297,Robin van Persie,robin-van-persie,F,False,,,,,,,,,,,,,,,1.0,1.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965243,10,1,Manchester_United,Away,751,13017,Wayne Rooney,wayne-rooney,F,False,,,,,,,,,,,,,,,1.0,1.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965243,10,1,Manchester_United,Away,21764,41184,Marouane Fellaini,marouane-fellaini,F,True,,,,,,,,,,,,,,,0.0,0.0,,,44.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965243,10,1,Manchester_United,Away,34312,,Javier Hernández,javier-hernandez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965265,11,1,Manchester_United,Home,1,12297,Robin van Persie,robin-van-persie,F,False,,,,,,,,,,,,,,,0.0,1.0,,,85.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965265,11,1,Manchester_United,Home,751,13017,Wayne Rooney,wayne-rooney,F,False,,,,,,,,,,,,,,,1.0,0.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965265,11,1,Manchester_United,Home,21764,41184,Marouane Fellaini,marouane-fellaini,F,True,,,,,,,,,,,,,,,0.0,0.0,,,5.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965265,11,1,Manchester_United,Home,34312,,Javier Hernández,javier-hernandez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965279,12,1,Manchester_United,Away,751,13017,Wayne Rooney,wayne-rooney,F,False,,,,,,,,,,,,,,,0.0,1.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965279,12,1,Manchester_United,Away,21764,41184,Marouane Fellaini,marouane-fellaini,F,False,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965279,12,1,Manchester_United,Away,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,,,,,,,,,,,,0.0,0.0,,,22.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965279,12,1,Manchester_United,Away,34312,,Javier Hernández,javier-hernandez,F,False,,,,,,,,,,,,,,,0.0,0.0,,,73.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965313,13,1,Manchester_United,Away,751,13017,Wayne Rooney,wayne-rooney,F,False,,,,,,,,,,,,,,,0.0,2.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965313,13,1,Manchester_United,Away,21764,41184,Marouane Fellaini,marouane-fellaini,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965313,13,1,Manchester_United,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,0.0,0.0,,,73.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965313,13,1,Manchester_United,Away,34312,,Javier Hernández,javier-hernandez,F,True,,,,,,,,,,,,,,,0.0,0.0,,,17.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965323,14,1,Manchester_United,Home,751,13017,Wayne Rooney,wayne-rooney,F,False,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965323,14,1,Manchester_United,Home,21764,41184,Marouane Fellaini,marouane-fellaini,F,False,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965323,14,1,Manchester_United,Home,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,0.0,0.0,,,81.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965323,14,1,Manchester_United,Home,34312,,Javier Hernández,javier-hernandez,F,True,,,,,,,,,,,,,,,0.0,0.0,,,9.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965345,15,1,Manchester_United,Home,1,12297,Robin van Persie,robin-van-persie,F,False,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965345,15,1,Manchester_United,Home,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965345,15,1,Manchester_United,Home,34312,,Javier Hernández,javier-hernandez,F,False,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965357,16,1,Manchester_United,Away,751,13017,Wayne Rooney,wayne-rooney,F,False,,,,,,,,,,,,,,,1.0,0.0,,,84.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965357,16,1,Manchester_United,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,0.0,2.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965385,17,1,Manchester_United,Home,751,13017,Wayne Rooney,wayne-rooney,F,False,,,,,,,,,,,,,,,2.0,0.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965385,17,1,Manchester_United,Home,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,1.0,1.0,,,54.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965385,17,1,Manchester_United,Home,34312,,Javier Hernández,javier-hernandez,F,True,,,,,,,,,,,,,,,0.0,0.0,,,36.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965405,18,1,Manchester_United,Away,751,13017,Wayne Rooney,wayne-rooney,F,False,,,,,,,,,,,,,,,1.0,1.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965405,18,1,Manchester_United,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,1.0,0.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965405,18,1,Manchester_United,Away,34312,,Javier Hernández,javier-hernandez,F,True,,,,,,,,,,,,,,,0.0,0.0,,,28.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965431,19,1,Manchester_United,Away,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,,,,,,,,,,,,0.0,1.0,,,45.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965431,19,1,Manchester_United,Away,34312,,Javier Hernández,javier-hernandez,F,False,,,,,,,,,,,,,,,1.0,0.0,,,86.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965445,20,1,Manchester_United,Home,751,13017,Wayne Rooney,wayne-rooney,F,False,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965445,20,1,Manchester_United,Home,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,0.0,1.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965445,20,1,Manchester_United,Home,34312,,Javier Hernández,javier-hernandez,F,True,,,,,,,,,,,,,,,0.0,0.0,,,29.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965467,21,1,Manchester_United,Home,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,0.0,1.0,,,86.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965467,21,1,Manchester_United,Home,34312,,Javier Hernández,javier-hernandez,F,True,,,,,,,,,,,,,,,0.0,0.0,,,4.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965467,21,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965479,22,1,Manchester_United,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965479,22,1,Manchester_United,Away,34312,,Javier Hernández,javier-hernandez,F,True,,,,,,,,,,,,,,,0.0,1.0,,,34.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965503,23,1,Manchester_United,Home,1,12297,Robin van Persie,robin-van-persie,F,False,,,,,,,,,,,,,,,0.0,1.0,,,63.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965503,23,1,Manchester_United,Home,751,13017,Wayne Rooney,wayne-rooney,F,True,,,,,,,,,,,,,,,0.0,0.0,,,27.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965503,23,1,Manchester_United,Home,34312,,Javier Hernández,javier-hernandez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965531,24,1,Manchester_United,Away,1,12297,Robin van Persie,robin-van-persie,F,False,,,,,,,,,,,,,,,0.0,1.0,,,78.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965531,24,1,Manchester_United,Away,751,13017,Wayne Rooney,wayne-rooney,F,False,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965531,24,1,Manchester_United,Away,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,,,,,,,,,,,,0.0,0.0,,,45.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965531,24,1,Manchester_United,Away,34312,,Javier Hernández,javier-hernandez,F,True,,,,,,,,,,,,,,,0.0,0.0,,,12.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965545,25,1,Manchester_United,Home,1,12297,Robin van Persie,robin-van-persie,F,False,,,,,,,,,,,,,,,0.0,1.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965545,25,1,Manchester_United,Home,751,13017,Wayne Rooney,wayne-rooney,F,False,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965545,25,1,Manchester_United,Home,34312,,Javier Hernández,javier-hernandez,F,True,,,,,,,,,,,,,,,0.0,0.0,,,21.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965557,26,1,Manchester_United,Away,1,12297,Robin van Persie,robin-van-persie,F,False,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965557,26,1,Manchester_United,Away,751,13017,Wayne Rooney,wayne-rooney,F,False,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965557,26,1,Manchester_United,Away,21764,41184,Marouane Fellaini,marouane-fellaini,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965557,26,1,Manchester_United,Away,34312,,Javier Hernández,javier-hernandez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965583,27,1,Manchester_United,Away,1,12297,Robin van Persie,robin-van-persie,F,False,,,,,,,,,,,,,,,0.0,1.0,,,80.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965583,27,1,Manchester_United,Away,751,13017,Wayne Rooney,wayne-rooney,F,False,,,,,,,,,,,,,,,0.0,1.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965583,27,1,Manchester_United,Away,21764,41184,Marouane Fellaini,marouane-fellaini,F,False,,,,,,,,,,,,,,,0.0,0.0,,,88.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965583,27,1,Manchester_United,Away,34312,,Javier Hernández,javier-hernandez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965605,28,1,Manchester_United,Home,751,13017,Wayne Rooney,wayne-rooney,F,False,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965605,28,1,Manchester_United,Home,21764,41184,Marouane Fellaini,marouane-fellaini,F,False,,,,,,,,,,,,,,,0.0,0.0,,,66.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965605,28,1,Manchester_United,Home,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,0.0,0.0,,,77.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965605,28,1,Manchester_United,Home,34312,,Javier Hernández,javier-hernandez,F,True,,,,,,,,,,,,,,,0.0,0.0,,,13.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965633,29,1,Manchester_United,Away,1,12297,Robin van Persie,robin-van-persie,F,False,,,,,,,,,,,,,,,1.0,0.0,,,63.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965633,29,1,Manchester_United,Away,751,13017,Wayne Rooney,wayne-rooney,F,False,,,,,,,,,,,,,,,1.0,1.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965633,29,1,Manchester_United,Away,21764,41184,Marouane Fellaini,marouane-fellaini,F,False,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965633,29,1,Manchester_United,Away,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,,,,,,,,,,,,0.0,1.0,,,27.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965645,30,1,Manchester_United,Home,1,12297,Robin van Persie,robin-van-persie,F,False,,2.0,13.0,4.0,1.0,,,1.0,3.0,,1.0,5.0,2.0,,0.0,0.0,,,90.0,,0.0,,6.9,,,1.0,,,,2.0,3.0,3.0,17.0,4.0,1.0,1.0,,
2013-14,3965645,30,1,Manchester_United,Home,751,13017,Wayne Rooney,wayne-rooney,F,False,1.0,6.0,42.0,1.0,1.0,5.0,1.0,,2.0,,5.0,7.0,8.0,1.0,0.0,0.0,,1.0,90.0,1.0,0.0,,7.9,,,1.0,,,4.0,4.0,8.0,,55.0,4.0,2.0,1.0,1.0,4.0
2013-14,3965645,30,1,Manchester_United,Home,21764,41184,Marouane Fellaini,marouane-fellaini,F,False,,1.0,37.0,1.0,4.0,8.0,,,,2.0,4.0,10.0,12.0,3.0,0.0,0.0,,,76.0,,0.0,,6.9,,,1.0,,1.0,1.0,1.0,2.0,,44.0,1.0,8.0,1.0,2.0,
2013-14,3965645,30,1,Manchester_United,Home,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,4.0,,,,,,,,1.0,3.0,2.0,1.0,0.0,0.0,,,14.0,,0.0,,6.5,,,,,,2.0,,,,5.0,0.0,,,1.0,1.0
2013-14,3965675,31,1,Manchester_United,Away,751,13017,Wayne Rooney,wayne-rooney,F,False,,,,,,,,,,,,,,,0.0,2.0,,,77.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965675,31,1,Manchester_United,Away,21764,41184,Marouane Fellaini,marouane-fellaini,F,False,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965675,31,1,Manchester_United,Away,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,,,,,,,,,,,,0.0,0.0,,,12.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965675,31,1,Manchester_United,Away,34312,,Javier Hernández,javier-hernandez,F,True,,,,,,,,,,,,,,,0.0,0.0,,,13.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965685,32,1,Manchester_United,Home,751,13017,Wayne Rooney,wayne-rooney,F,False,,,,,,,,,,,,,,,0.0,2.0,,,75.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965685,32,1,Manchester_United,Home,21764,41184,Marouane Fellaini,marouane-fellaini,F,False,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965685,32,1,Manchester_United,Home,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965685,32,1,Manchester_United,Home,34312,,Javier Hernández,javier-hernandez,F,True,,,,,,,,,,,,,,,0.0,1.0,,,15.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965709,33,1,Manchester_United,Away,21764,41184,Marouane Fellaini,marouane-fellaini,F,False,,,,,,,,,,,,,,,0.0,0.0,,,70.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965709,33,1,Manchester_United,Away,34312,,Javier Hernández,javier-hernandez,F,False,,,,,,,,,,,,,,,0.0,1.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965709,33,1,Manchester_United,Away,353222,112139,James Wilson,james-wilson,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,5187510,34,1,Manchester_United,Home,1,12297,Robin van Persie,robin-van-persie,F,True,,,,,,,,,,,,,,,0.0,1.0,,,26.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,5187510,34,1,Manchester_United,Home,21764,41184,Marouane Fellaini,marouane-fellaini,F,False,,,,,,,,,,,,,,,1.0,0.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,5187510,34,1,Manchester_United,Home,135246,154968,Tom Lawrence,tom-lawrence,F,False,,,,,,,,,,,,,,,0.0,0.0,,,70.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,5187510,34,1,Manchester_United,Home,353222,112139,James Wilson,james-wilson,F,False,,,,,,,,,,,,,,,0.0,2.0,,,64.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965743,35,1,Manchester_United,Away,751,13017,Wayne Rooney,wayne-rooney,F,False,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965743,35,1,Manchester_United,Away,21764,41184,Marouane Fellaini,marouane-fellaini,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965743,35,1,Manchester_United,Away,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,,,,,,,,,,,,0.0,0.0,,,15.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965743,35,1,Manchester_United,Away,34312,,Javier Hernández,javier-hernandez,F,True,,,,,,,,,,,,,,,0.0,0.0,,,29.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965765,36,1,Manchester_United,Home,751,13017,Wayne Rooney,wayne-rooney,F,False,,,,,,,,,,,,,,,0.0,2.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965765,36,1,Manchester_United,Home,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,0.0,0.0,,,60.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965765,36,1,Manchester_United,Home,34312,,Javier Hernández,javier-hernandez,F,True,,,,,,,,,,,,,,,0.0,0.0,,,19.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965787,37,1,Manchester_United,Home,1,12297,Robin van Persie,robin-van-persie,F,True,,,,,,,,,,,,,,,0.0,0.0,,,24.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965787,37,1,Manchester_United,Home,21764,41184,Marouane Fellaini,marouane-fellaini,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965787,37,1,Manchester_United,Home,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,,,,,,,,,,,,0.0,0.0,,,24.0,,0.0,,,,,,,,,,,,,0.0,,,,
2013-14,3965787,37,1,Manchester_United,Home,34312,,Javier Hernández,javier-hernandez,F,False,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
