season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896981,10,1,Manchester_United,Away,21521,40720,Edinson Cavani,edinson-cavani,F,True,1.0,,1.0,8.0,3.0,10.0,1.0,1.0,3.0,1.0,,1.0,1.0,,3.0,3.0,,,1.0,1.0,2.0,,,1.0,1.0,,45.0,2.0,,,,,,,4.0,,9.2,,,1.0,,2.0,,1.0,,1.0,,10.0,3.0,12.0,4,2.0,25.0,2.0,,,1.0
2020-21,8896981,10,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,1.0,,,17.0,1.0,17.0,,2.0,2.0,1.0,1.0,,1.0,1.0,4.0,5.0,,,,1.0,,,,1.0,3.0,,90.0,1.0,,,,,,,16.0,,7.0,,,,,,4.0,1.0,,2.0,,24.0,4.0,27.0,1,,42.0,3.0,1.0,2.0,
2020-21,8896981,10,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,,3.0,3.0,6.0,,1.0,3.0,,1.0,,,1.0,1.0,3.0,,,,,,,,,,,45.0,1.0,,,,,,,5.0,,6.4,,,1.0,,,,,,,,4.0,4.0,8.0,2,1.0,18.0,1.0,1.0,,
2020-21,8897000,11,1,Manchester_United,Away,21521,40720,Edinson Cavani,edinson-cavani,F,False,,,,6.0,2.0,8.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,45.0,,,,,,,,5.0,,6.4,,,,,,,,,,1.0,10.0,3.0,13.0,0,,14.0,,,,
2020-21,8897000,11,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,,14.0,2.0,16.0,,,3.0,,1.0,1.0,,1.0,3.0,3.0,,,1.0,,1.0,,1.0,,1.0,,45.0,1.0,,,,,,,4.0,,7.3,,,2.0,,,4.0,,,,,15.0,2.0,17.0,4,,29.0,1.0,,3.0,
2020-21,8897000,11,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,,18.0,10.0,28.0,1.0,,3.0,,1.0,1.0,,1.0,4.0,3.0,,,1.0,,1.0,,,,1.0,,90.0,1.0,,,,,,,12.0,,7.1,,,3.0,,,3.0,1.0,,,,23.0,12.0,34.0,5,1.0,50.0,3.0,,2.0,1.0
2020-21,8896973,12,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,,11.0,3.0,14.0,1.0,,4.0,,,,2.0,1.0,6.0,1.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,6.0,,6.5,,,1.0,,,3.0,,,,1.0,13.0,3.0,16.0,1,,23.0,1.0,,1.0,
2020-21,8896973,12,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,2.0,11.0,10.0,21.0,,,3.0,,,1.0,2.0,,2.0,4.0,,,,,,,,,,,74.0,,,,,,,,3.0,,6.9,,,1.0,,,,,,3.0,,13.0,10.0,23.0,2,4.0,31.0,1.0,,,3.0
2020-21,8896958,13,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,2.0,21.0,6.0,27.0,2.0,1.0,4.0,,1.0,1.0,1.0,1.0,6.0,8.0,,,1.0,,2.0,,,,1.0,,90.0,3.0,,,,,,,10.0,,8.4,,,1.0,,,5.0,,,2.0,2.0,24.0,7.0,31.0,5,,54.0,4.0,3.0,4.0,
2020-21,8896958,13,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,,18.0,4.0,22.0,1.0,,2.0,,,1.0,,,4.0,1.0,,,1.0,,,,,,,,74.0,1.0,,,,,,,7.0,,6.4,,,,,,2.0,,,,,20.0,4.0,24.0,2,,33.0,3.0,1.0,,
2020-21,8896951,14,1,Manchester_United,Home,21521,40720,Edinson Cavani,edinson-cavani,F,True,,,1.0,3.0,3.0,6.0,,,1.0,,1.0,,2.0,,2.0,,,,,,,,,,,,19.0,2.0,,,,,,,1.0,,6.3,,,,,1.0,,,,1.0,,4.0,3.0,7.0,2,,10.0,,,,
2020-21,8896951,14,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,,19.0,7.0,26.0,1.0,,6.0,,,2.0,,,4.0,8.0,,,1.0,,,,,2.0,1.0,,71.0,1.0,,,,,,,9.0,,7.4,,,,,1.0,7.0,,,,,25.0,8.0,33.0,3,1.0,50.0,,2.0,5.0,
2020-21,8896951,14,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897006,15,1,Manchester_United,Away,21521,40720,Edinson Cavani,edinson-cavani,F,True,,,,2.0,2.0,4.0,,,1.0,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,15.0,,,,,,,,1.0,,7.3,,,,,,,,,,,3.0,2.0,5.0,0,,6.0,,,,
2020-21,8897006,15,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897006,15,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,1.0,9.0,4.0,13.0,,,5.0,,2.0,,1.0,1.0,5.0,3.0,,,,,1.0,,,,,,90.0,2.0,1.0,,,,,,13.0,,6.5,,,1.0,,3.0,5.0,,,1.0,3.0,13.0,4.0,17.0,3,1.0,37.0,3.0,,2.0,
2020-21,8897006,15,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896942,16,1,Manchester_United,Home,21521,40720,Edinson Cavani,edinson-cavani,F,False,,,,11.0,4.0,15.0,,,2.0,,2.0,,,2.0,2.0,3.0,,,,,,,,,,,90.0,,,,,,,,7.0,,5.9,,,2.0,,,1.0,,,,1.0,14.0,5.0,19.0,2,,28.0,1.0,2.0,1.0,
2020-21,8896942,16,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,4.0,41.0,6.0,47.0,1.0,1.0,2.0,,,,,1.0,8.0,4.0,,,1.0,,1.0,,,,,,90.0,1.0,,,,,,,20.0,,7.0,,,2.0,,,8.0,,,4.0,1.0,50.0,6.0,56.0,3,,79.0,2.0,,3.0,
2020-21,8896942,16,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,False,1.0,,,17.0,8.0,24.0,1.0,,6.0,1.0,,,1.0,2.0,5.0,1.0,,,,,,,,1.0,2.0,,64.0,,,,,,,,9.0,,6.7,,,,,,1.0,1.0,,1.0,,22.0,8.0,29.0,0,1.0,37.0,,,,
2020-21,8896909,17,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896909,17,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,,16.0,6.0,22.0,,2.0,4.0,,,1.0,,1.0,5.0,8.0,,,1.0,,,,,,,,90.0,2.0,,,,,,,13.0,,7.0,,,1.0,,1.0,7.0,2.0,,1.0,1.0,23.0,6.0,27.0,4,,47.0,1.0,2.0,4.0,
2020-21,8896909,17,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897060,18,1,Manchester_United,Away,21521,40720,Edinson Cavani,edinson-cavani,F,False,,,2.0,11.0,3.0,14.0,1.0,2.0,1.0,,1.0,,2.0,,4.0,5.0,,,1.0,,1.0,,,,,,90.0,2.0,,,,,,,5.0,,7.1,,,,,,,1.0,,2.0,1.0,14.0,4.0,17.0,2,2.0,27.0,1.0,1.0,,2.0
2020-21,8897060,18,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,,3.0,,3.0,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,10.0,,,,,,,,3.0,,6.6,,,,,,1.0,,,,,5.0,,5.0,0,,7.0,1.0,,1.0,
2020-21,8897060,18,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,,18.0,12.0,30.0,,,2.0,,,1.0,,,2.0,3.0,,,1.0,,,,,,,,85.0,,,,,,,,12.0,,6.5,,,,,,3.0,3.0,,3.0,,23.0,15.0,35.0,1,,47.0,2.0,1.0,2.0,
2020-21,8897066,19,1,Manchester_United,Away,21521,40720,Edinson Cavani,edinson-cavani,F,True,,,,2.0,2.0,4.0,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,29.0,,,,,,,,5.0,,6.6,,,,,1.0,1.0,,,,,5.0,2.0,7.0,0,,13.0,1.0,1.0,1.0,
2020-21,8897066,19,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,,6.0,7.0,13.0,1.0,1.0,5.0,,,1.0,,1.0,4.0,3.0,,,2.0,,,,,,,,90.0,,,,,,,,13.0,,6.4,,,,,,,1.0,,3.0,5.0,16.0,7.0,22.0,1,1.0,30.0,2.0,1.0,,1.0
2020-21,8897066,19,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897038,20,1,Manchester_United,Home,21521,40720,Edinson Cavani,edinson-cavani,F,True,,,,2.0,2.0,4.0,,,1.0,,,,,,1.0,2.0,,,1.0,,,,,,,,24.0,,,,,,,,4.0,,6.7,,,1.0,,,,,,,,4.0,3.0,7.0,1,2.0,11.0,1.0,,,
2020-21,8897038,20,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,4.0,29.0,9.0,38.0,,,3.0,,,,,,2.0,6.0,,,2.0,,,,,,,,90.0,1.0,,,,,,,14.0,,7.3,,,1.0,,,5.0,,,5.0,,40.0,10.0,50.0,2,,64.0,1.0,1.0,5.0,
2020-21,8897038,20,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,1.0,17.0,6.0,23.0,,,,,1.0,2.0,1.0,,2.0,2.0,,,1.0,,,,,,,,66.0,1.0,,,,,,,6.0,,6.5,,,1.0,,,2.0,2.0,,1.0,,20.0,7.0,25.0,4,,35.0,1.0,,2.0,
2020-21,8897030,21,1,Manchester_United,Away,21521,40720,Edinson Cavani,edinson-cavani,F,False,,,,12.0,5.0,17.0,1.0,,3.0,,2.0,,,,4.0,2.0,,,2.0,,,,,,1.0,,90.0,,,,,,,,6.0,,6.0,,,2.0,,,1.0,,,,,15.0,7.0,22.0,2,,30.0,,2.0,,
2020-21,8897030,21,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,1.0,,,20.0,7.0,26.0,1.0,,6.0,,,,1.0,,5.0,4.0,,,1.0,,,,,1.0,,,80.0,,,,,,,,18.0,,6.7,,,2.0,,,6.0,2.0,,2.0,1.0,28.0,9.0,35.0,2,,52.0,4.0,,4.0,
2020-21,8897030,21,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,3.0,1.0,4.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,10.0,,,,,,,,2.0,,6.5,,,,,,1.0,1.0,,,,4.0,1.0,4.0,0,,7.0,,1.0,,
2020-21,8897029,22,1,Manchester_United,Home,21521,40720,Edinson Cavani,edinson-cavani,F,False,,,1.0,7.0,4.0,11.0,3.0,,2.0,,,,,1.0,4.0,2.0,,,2.0,,1.0,,,,,,45.0,1.0,,,,,,,5.0,,7.2,,,,,,1.0,,,1.0,,10.0,4.0,14.0,1,,20.0,1.0,1.0,1.0,
2020-21,8897029,22,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,1.0,35.0,9.0,44.0,,1.0,2.0,,,,,3.0,5.0,3.0,,,,,1.0,,,,1.0,,60.0,2.0,,,,,,,16.0,,7.5,,,,,,2.0,2.0,,2.0,,42.0,10.0,50.0,2,2.0,67.0,1.0,,,2.0
2020-21,8897029,22,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,2.0,26.0,5.0,31.0,,,4.0,1.0,,1.0,,2.0,5.0,4.0,,,1.0,1.0,,,,,3.0,,90.0,2.0,,,,,,,9.0,,7.7,,,,,,5.0,,,2.0,,29.0,5.0,34.0,3,1.0,48.0,2.0,,3.0,1.0
2020-21,8897150,23,1,Manchester_United,Home,21521,40720,Edinson Cavani,edinson-cavani,F,False,,,1.0,19.0,7.0,26.0,4.0,1.0,3.0,1.0,,1.0,1.0,,8.0,4.0,,,2.0,,1.0,,,,2.0,,90.0,1.0,,,,,,,11.0,,7.5,,,,,1.0,1.0,,,1.0,,25.0,8.0,33.0,2,1.0,45.0,2.0,2.0,,1.0
2020-21,8897150,23,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,1.0,,2.0,27.0,9.0,35.0,,1.0,1.0,1.0,2.0,,,5.0,10.0,8.0,,,1.0,1.0,,,,1.0,2.0,,90.0,1.0,,,,,,,20.0,,6.3,,,1.0,,1.0,9.0,1.0,,3.0,,36.0,9.0,44.0,2,1.0,72.0,1.0,1.0,5.0,
2020-21,8897150,23,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,2.0,27.0,12.0,39.0,1.0,,5.0,,,,,3.0,5.0,5.0,,,1.0,,,,,1.0,,,89.0,,,,,,,,14.0,,6.7,,,1.0,,,3.0,4.0,,2.0,,34.0,14.0,44.0,1,2.0,62.0,,,3.0,2.0
2020-21,8897096,24,1,Manchester_United,Away,21521,40720,Edinson Cavani,edinson-cavani,F,False,,,,11.0,1.0,12.0,1.0,,2.0,,,,1.0,,2.0,,,,,,,,,,,,90.0,,,,,,,,8.0,,6.4,,,,,,,,,1.0,,16.0,2.0,18.0,0,,21.0,2.0,,,
2020-21,8897096,24,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,2.0,32.0,8.0,40.0,,,,,,1.0,1.0,1.0,4.0,7.0,,,,,,,,,2.0,,90.0,,,,,,,,16.0,,7.0,,,,,,6.0,5.0,,2.0,1.0,41.0,8.0,44.0,1,1.0,68.0,3.0,2.0,4.0,1.0
2020-21,8897096,24,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,17.0,1.0,18.0,,,,,,,,,2.0,4.0,,,,,,,,,1.0,,24.0,1.0,,,,,,,4.0,,6.9,,,,,,5.0,,,1.0,,18.0,2.0,20.0,1,,29.0,,1.0,3.0,
2020-21,8897145,25,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,,34.0,13.0,47.0,,1.0,3.0,,,,1.0,1.0,6.0,8.0,,,2.0,,1.0,,,1.0,1.0,,89.0,2.0,,,,,,1.0,18.0,,7.8,,,,,,7.0,2.0,,,1.0,43.0,13.0,54.0,2,,78.0,3.0,2.0,5.0,
2020-21,8897145,25,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,5.0,1.0,6.0,,,2.0,,,1.0,,3.0,3.0,,,,,,,,,,,,20.0,,,,,,,,5.0,,6.5,,,1.0,,,,,,,,7.0,1.0,8.0,2,,15.0,,,,
2020-21,8897145,25,1,Manchester_United,Home,966655,472464,Shola Shoretire,shola-shoretire,F,True,,,,3.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,3.0,1.0,4.0,0,,6.0,1.0,,,
2020-21,8897114,26,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,1.0,18.0,5.0,23.0,,1.0,7.0,,,,,3.0,5.0,4.0,,,,,,,,,2.0,,90.0,2.0,,,,,,,12.0,,7.0,,,,,,3.0,1.0,,1.0,1.0,23.0,6.0,28.0,2,1.0,42.0,1.0,1.0,1.0,
2020-21,8897114,26,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,2.0,18.0,6.0,24.0,1.0,1.0,1.0,,,1.0,1.0,3.0,6.0,4.0,,,1.0,,,,,,,,79.0,,,,,,,,10.0,,6.7,,,1.0,,,1.0,,,2.0,1.0,19.0,10.0,29.0,2,,42.0,2.0,2.0,1.0,
2020-21,8897099,27,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,2.0,14.0,10.0,24.0,1.0,,5.0,,,,2.0,,9.0,4.0,,,,1.0,,,,,1.0,,73.0,1.0,,,,,,,14.0,,6.5,,,,,1.0,8.0,,,2.0,,20.0,11.0,31.0,1,,47.0,1.0,2.0,2.0,
2020-21,8897099,27,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,,2.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,17.0,,,,,,,,2.0,,6.7,,,,,,,,,1.0,,2.0,2.0,4.0,0,1.0,5.0,,,,1.0
2020-21,8897099,27,1,Manchester_United,Away,966655,472464,Shola Shoretire,shola-shoretire,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897073,28,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,1.0,42.0,6.0,48.0,2.0,,3.0,1.0,1.0,2.0,,,5.0,,,,1.0,,,,,,2.0,,90.0,1.0,,,,,,,12.0,,6.7,,,1.0,,,2.0,1.0,,2.0,,48.0,7.0,54.0,4,,66.0,3.0,,,
2020-21,8897073,28,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,False,1.0,,,27.0,9.0,35.0,,,1.0,1.0,,3.0,,1.0,3.0,1.0,,,1.0,,,,2.0,,2.0,,90.0,1.0,,,,,,,9.0,,7.2,,,1.0,,,2.0,3.0,,,,31.0,9.0,37.0,5,,52.0,2.0,,1.0,
