season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8684158,31,1,Manchester_United,Home,29774,58498,Odion Ighalo,odion-ighalo,F,True,,,,2.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,10.0,1.0,,,,,,,2.0,,6.6,,,,,,1.0,,,,,2.0,,2.0,1,,5.0,,,,
2019-20,8684158,31,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,1.0,,3.0,31.0,8.0,38.0,,,1.0,2.0,1.0,,,,2.0,4.0,,,1.0,2.0,,,,,3.0,,80.0,,,,,,,,10.0,,8.3,,,2.0,,,3.0,2.0,,4.0,,39.0,8.0,45.0,2,,56.0,1.0,2.0,2.0,
2019-20,8684158,31,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,,23.0,11.0,34.0,,1.0,2.0,,,3.0,,,2.0,3.0,,,1.0,,,,,2.0,,,80.0,1.0,,,,,,,3.0,,7.2,,,1.0,,,1.0,,,,,24.0,12.0,36.0,5,2.0,47.0,,,,1.0
2019-20,8684177,32,1,Manchester_United,Away,29774,58498,Odion Ighalo,odion-ighalo,F,True,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,6.5,,,,,,,,,,,3.0,,3.0,0,,3.0,,,,
2019-20,8684177,32,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,1.0,29.0,14.0,43.0,,,5.0,,,,,,4.0,4.0,,,,,,,,2.0,,,78.0,,,,,,,,17.0,,6.7,,,1.0,,,6.0,,,3.0,,38.0,15.0,53.0,1,,70.0,2.0,2.0,2.0,
2019-20,8684177,32,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,5.0,23.0,15.0,38.0,,,3.0,1.0,,,1.0,,2.0,3.0,,,1.0,1.0,1.0,,,,1.0,,90.0,1.0,,,,,,,5.0,,8.4,,,,,,2.0,,,5.0,,25.0,17.0,42.0,1,1.0,48.0,,,2.0,1.0
2019-20,8692233,33,1,Manchester_United,Home,29774,58498,Odion Ighalo,odion-ighalo,F,True,,,,1.0,,1.0,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,10.0,,,,,,,,1.0,,5.9,,,1.0,,,,,,,,1.0,,1.0,1,,4.0,,,,
2019-20,8692233,33,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,2.0,17.0,5.0,22.0,1.0,,2.0,1.0,,1.0,1.0,1.0,3.0,3.0,,,,,1.0,,,,2.0,,80.0,2.0,,,,,,,11.0,,7.8,,,1.0,,2.0,2.0,,,4.0,1.0,26.0,6.0,32.0,4,1.0,45.0,,,2.0,1.0
2019-20,8692233,33,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,,15.0,6.0,21.0,1.0,,3.0,,,,,,1.0,2.0,,,,,2.0,,,,,,75.0,2.0,,,,,,,3.0,,8.2,,,,,1.0,,,,,,16.0,7.0,23.0,2,,31.0,1.0,2.0,,
2019-20,8692242,34,1,Manchester_United,Away,29774,58498,Odion Ighalo,odion-ighalo,F,True,,,,2.0,1.0,3.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,11.0,,,,,,,,2.0,,6.4,,,,,,,,,,,3.0,1.0,4.0,0,,5.0,,,,
2019-20,8692242,34,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,1.0,,2.0,38.0,10.0,47.0,,2.0,6.0,1.0,1.0,1.0,1.0,,2.0,7.0,,,1.0,,,,,1.0,1.0,,90.0,1.0,,,,,,,14.0,,7.5,,,1.0,,,2.0,4.0,,2.0,,45.0,13.0,54.0,3,,74.0,3.0,3.0,2.0,
2019-20,8692242,34,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,2.0,24.0,14.0,38.0,,1.0,2.0,,,,,,2.0,2.0,,,1.0,,1.0,,,,1.0,,79.0,2.0,,,,,,,6.0,,7.7,,,1.0,,,2.0,,,2.0,,26.0,15.0,41.0,3,,49.0,2.0,,1.0,
2019-20,8692259,35,1,Manchester_United,Home,29774,58498,Odion Ighalo,odion-ighalo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692259,35,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,1.0,,1.0,20.0,8.0,27.0,1.0,2.0,4.0,,1.0,1.0,,1.0,2.0,6.0,,,,,1.0,,,,,,90.0,1.0,,,,,,,17.0,,7.3,,,1.0,,,2.0,1.0,,2.0,1.0,32.0,8.0,39.0,3,,55.0,4.0,2.0,2.0,
2019-20,8692259,35,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,,7.0,11.0,18.0,2.0,,5.0,,,,,,3.0,1.0,,,,,,,,,,,84.0,,,,,,,,5.0,,6.4,,,,,,2.0,,,,,8.0,12.0,20.0,0,,27.0,2.0,,1.0,
2019-20,8692264,36,1,Manchester_United,Away,29774,58498,Odion Ighalo,odion-ighalo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692264,36,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,14.0,1.0,15.0,,,,,,1.0,2.0,,3.0,,,,1.0,,,,,,1.0,,28.0,,,,,,,,1.0,,6.4,,,,,,,1.0,,,,15.0,1.0,15.0,1,,20.0,,,,
2019-20,8692264,36,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,4.0,34.0,8.0,42.0,,,8.0,1.0,,,,1.0,6.0,5.0,,,1.0,1.0,1.0,,,1.0,1.0,,90.0,3.0,,,,,,,19.0,,8.5,,,,,1.0,7.0,1.0,,4.0,,42.0,9.0,50.0,3,,78.0,4.0,2.0,3.0,
2019-20,8692264,36,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,,8.0,8.0,16.0,,,5.0,,,,2.0,1.0,4.0,6.0,,,1.0,,,,,1.0,2.0,,62.0,,,,,,,,10.0,,7.0,,,1.0,,,4.0,,,1.0,,13.0,8.0,21.0,1,1.0,36.0,4.0,1.0,4.0,1.0
2019-20,8692279,37,1,Manchester_United,Home,29774,58498,Odion Ighalo,odion-ighalo,F,True,,,,3.0,,3.0,,,,,,,,,,2.0,,,,,,,,,,,10.0,,,,,,,,2.0,,6.8,,,1.0,,,,,,,,4.0,,4.0,1,1.0,9.0,,1.0,,1.0
2019-20,8692279,37,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692279,37,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,3.0,27.0,3.0,30.0,1.0,,4.0,,,,,1.0,8.0,4.0,,,1.0,,,,,,,,85.0,1.0,,,,,,,19.0,,6.5,,,,,,8.0,,,3.0,1.0,33.0,5.0,38.0,1,,59.0,4.0,1.0,3.0,
2019-20,8692279,37,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,,32.0,2.0,34.0,3.0,,2.0,,,1.0,2.0,1.0,9.0,1.0,,,1.0,,1.0,,,,1.0,,90.0,2.0,,,,,,,9.0,,6.8,,,,,,3.0,,,1.0,1.0,34.0,4.0,38.0,3,,49.0,2.0,,1.0,
2019-20,8692288,38,1,Manchester_United,Away,29774,58498,Odion Ighalo,odion-ighalo,F,True,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,1.0,,,,,,,,0,,4.0,1.0,,,
2019-20,8692288,38,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,13.0,1.0,,,,,,,1.0,,7.7,,,,,,,,,,,1.0,,1.0,1,1.0,4.0,1.0,,,1.0
2019-20,8692288,38,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,3.0,16.0,6.0,22.0,1.0,1.0,3.0,,,,,,4.0,2.0,,,1.0,,,,,,1.0,,89.0,1.0,,,,,,,10.0,,6.8,,,1.0,,,2.0,,,5.0,,23.0,6.0,29.0,2,,39.0,1.0,2.0,,
2019-20,8692288,38,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,2.0,23.0,6.0,29.0,,,4.0,,,,3.0,2.0,7.0,2.0,,,1.0,,,,,1.0,1.0,,77.0,,,,,,,,13.0,,6.4,,,1.0,,,2.0,1.0,,3.0,,29.0,8.0,36.0,1,1.0,47.0,2.0,,1.0,1.0
