season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576251,5,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,12.0,1.0,13.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,17.0,1.0,,,,,,,,2.0,,,7.4,,,,,,,,2.0,,,,14.0,1.0,13.0,,,1,,16.0,,,,
2021-22,9576251,5,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,,26.0,9.0,35.0,,,,2.0,,,,,,,,,3.0,,,,,,,,,,1.0,,73.0,,,,,,,,,7.0,,,7.1,,,,,,1.0,2.0,2.0,,,,31.0,9.0,38.0,,,0,1.0,48.0,2.0,,2.0,
2021-22,9576159,6,1,Manchester_United,Home,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,False,,,1.0,12.0,5.0,17.0,2.0,1.0,,2.0,,,3.0,,,,1.0,3.0,3.0,,,,,,,,,,1.0,,90.0,,,,,,,,,11.0,,,6.7,,,1.0,,,1.0,1.0,,,1.0,,15.0,9.0,24.0,,,4,,37.0,1.0,1.0,1.0,
2021-22,9576159,6,1,Manchester_United,Home,21521,40720,Edinson Cavani,edinson-cavani,F,True,,,,2.0,,2.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,9.0,,,,,,,,,1.0,,,6.4,,,,,,,,1.0,,,,3.0,,2.0,,,1,,5.0,,,,
2021-22,9576159,6,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576159,6,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,False,1.0,,4.0,14.0,7.0,20.0,,,,3.0,,,4.0,,,,,5.0,6.0,,,3.0,,,,,,,3.0,,90.0,2.0,,,,,,,,10.0,,,7.5,,,2.0,,,,7.0,4.0,,5.0,1.0,20.0,7.0,23.0,,,8,,46.0,2.0,1.0,5.0,
2021-22,9576409,7,1,Manchester_United,Home,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,True,,,,11.0,,11.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,,33.0,,,,,,,,,3.0,,,6.8,,,1.0,,,,,1.0,,,1.0,13.0,,12.0,,,1,,17.0,1.0,1.0,,
2021-22,9576409,7,1,Manchester_United,Home,21521,40720,Edinson Cavani,edinson-cavani,F,False,,,,13.0,4.0,17.0,2.0,,,,,1.0,,,,,1.0,3.0,,,,,,,,,,,1.0,,57.0,1.0,,,,,,,,7.0,,,6.3,,,,,,,,,,1.0,,17.0,5.0,22.0,,,1,,30.0,1.0,,,
2021-22,9576409,7,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576409,7,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,1.0,32.0,13.0,45.0,,,,2.0,,,,,,,,4.0,7.0,,,2.0,,,,,,,,,90.0,2.0,,,,,,,,17.0,,,7.0,,,,,,1.0,6.0,2.0,,3.0,1.0,41.0,16.0,55.0,,,2,,74.0,3.0,3.0,4.0,
2021-22,9576368,8,1,Manchester_United,Away,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,False,,,,18.0,10.0,28.0,2.0,,,2.0,,,1.0,,,,1.0,4.0,1.0,,,1.0,,,,,,,1.0,,90.0,1.0,,,,,,,,6.0,,,6.8,,,1.0,,,,1.0,,,,3.0,20.0,11.0,31.0,,,3,,42.0,2.0,,1.0,
2021-22,9576368,8,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,3.0,4.0,7.0,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,10.0,1.0,,,,,,,,1.0,,,6.9,,,,,,,,,,,,3.0,4.0,7.0,,,1,2.0,13.0,1.0,,,2.0
2021-22,9576368,8,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,,7.0,,7.0,2.0,,,2.0,,,,,,,,3.0,,,,,,1.0,,,,,,,25.0,1.0,,,,,,,,5.0,,,7.0,,,,,,,1.0,1.0,,,,9.0,1.0,9.0,,,1,,14.0,,,,
2021-22,9576368,8,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,1.0,14.0,9.0,23.0,1.0,,,1.0,,,,,,,,3.0,1.0,,,,,1.0,,,,,,,80.0,2.0,,,,,,,,10.0,,,7.2,,,3.0,,,,2.0,1.0,,1.0,,19.0,10.0,28.0,,,5,1.0,39.0,1.0,,,
2021-22,9576117,9,1,Manchester_United,Home,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,False,1.0,,2.0,15.0,11.0,25.0,2.0,1.0,,5.0,,1.0,1.0,,,,1.0,4.0,1.0,,,1.0,,,,,,,,,90.0,1.0,,,,,,,,7.0,,,6.4,,,2.0,,,1.0,,2.0,,3.0,2.0,17.0,14.0,29.0,,,4,,40.0,1.0,,,
2021-22,9576117,9,1,Manchester_United,Home,21521,40720,Edinson Cavani,edinson-cavani,F,True,,,1.0,3.0,2.0,5.0,,,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,1.0,2.0,,,28.0,1.0,,,,,,,,1.0,,,6.5,,,,,,,,,,1.0,1.0,3.0,3.0,6.0,,,1,,9.0,,,,
2021-22,9576117,9,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576117,9,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,1.0,12.0,1.0,13.0,1.0,1.0,,,,,1.0,,,,2.0,3.0,5.0,,1.0,,,,,,,,,,62.0,1.0,,,,,,,,12.0,,,6.2,,,1.0,,,,4.0,1.0,,3.0,2.0,17.0,3.0,19.0,,,3,,34.0,1.0,,4.0,
2021-22,9576117,9,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,1.0,7.0,3.0,10.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,45.0,1.0,,,,,,,,6.0,,,6.9,,,,,,,,1.0,,2.0,1.0,11.0,3.0,13.0,,,1,,19.0,1.0,,,
2021-22,9576169,10,1,Manchester_United,Away,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,False,,,,18.0,5.0,23.0,3.0,2.0,,1.0,1.0,,1.0,1.0,,,,5.0,5.0,,,1.0,1.0,1.0,,,,,2.0,,71.0,1.0,,,,,,,,7.0,,,8.4,,,,,,1.0,1.0,1.0,,,1.0,22.0,7.0,28.0,,,2,,37.0,,2.0,1.0,
2021-22,9576169,10,1,Manchester_United,Away,21521,40720,Edinson Cavani,edinson-cavani,F,False,,,4.0,12.0,4.0,16.0,3.0,,,3.0,,,1.0,3.0,,,1.0,8.0,2.0,,,1.0,,1.0,,,,,,,82.0,1.0,,,,,,,,9.0,,,7.4,,,2.0,,,1.0,1.0,,,5.0,,17.0,5.0,22.0,,,4,1.0,35.0,2.0,,1.0,
2021-22,9576169,10,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,1.0,1.0,2.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,8.0,,,,,,,,,2.0,,,6.4,,,,,,,,,,,,2.0,1.0,3.0,,,0,,4.0,,,,
2021-22,9576169,10,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,,4.0,1.0,5.0,2.0,,,3.0,,,,,,,1.0,4.0,2.0,,,1.0,,1.0,,,,,,,19.0,1.0,,,,,,,,5.0,,,7.2,,,,,,,,,,,,7.0,1.0,8.0,,,1,,13.0,1.0,2.0,,
2021-22,9576169,10,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576129,11,1,Manchester_United,Home,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,False,,,,10.0,6.0,16.0,6.0,1.0,,1.0,,,,,,,1.0,8.0,3.0,,,,,,,,,,,,90.0,1.0,,,,,,,,5.0,,,6.5,,,,,,3.0,1.0,,,,2.0,12.0,7.0,19.0,,,1,,27.0,,2.0,,
2021-22,9576129,11,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576129,11,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,,2.0,2.0,4.0,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,23.0,,,,,,,,,4.0,,,6.4,,,,,,,,,,,1.0,2.0,3.0,5.0,,,0,,8.0,1.0,,,
2021-22,9576129,11,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,,6.0,8.0,14.0,,1.0,,1.0,,1.0,,,,,1.0,3.0,4.0,,,,,,,,,,,,67.0,,,,,,,,,6.0,,,6.2,,,2.0,,,1.0,2.0,,,,,7.0,9.0,16.0,,,2,1.0,28.0,1.0,2.0,,1.0
2021-22,9576214,12,1,Manchester_United,Away,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,False,,,,8.0,14.0,22.0,4.0,1.0,,2.0,1.0,1.0,1.0,,,,1.0,8.0,5.0,,,,1.0,,,,,,2.0,,90.0,1.0,,,,,,,,7.0,,,6.9,,,2.0,,,,6.0,,,,2.0,10.0,14.0,24.0,,,4,,37.0,1.0,1.0,3.0,
2021-22,9576214,12,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,0,,2.0,,,,
2021-22,9576214,12,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,1.0,,1.0,7.0,5.0,11.0,1.0,1.0,,3.0,,1.0,,,,,1.0,3.0,3.0,,,,,,,,,,,,45.0,1.0,,,,,,,,16.0,,,6.2,,,,,,,3.0,3.0,,1.0,2.0,16.0,9.0,22.0,,,1,,32.0,,,2.0,
2021-22,9576155,13,1,Manchester_United,Away,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,True,,,1.0,5.0,,5.0,4.0,,,,,,,,,,,6.0,,,,1.0,,,,,,,,,26.0,,,,,,,,,1.0,,,6.3,,,,,,1.0,1.0,,,1.0,,5.0,,5.0,,,0,,7.0,,,,
2021-22,9576155,13,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,,,,,,,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,13.0,,,,,,,,,3.0,,,6.3,,,,,,,1.0,,,,,1.0,,1.0,,,0,,4.0,1.0,,,
2021-22,9576155,13,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,1.0,7.0,6.0,13.0,,1.0,,5.0,,,,,,,1.0,3.0,3.0,,,1.0,,,,,,,,,77.0,,,,,,,,,8.0,,,6.5,,,,,,2.0,1.0,,,1.0,1.0,10.0,8.0,18.0,,,0,,28.0,1.0,2.0,,
2021-22,9576155,13,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576372,14,1,Manchester_United,Home,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,False,,,,15.0,4.0,19.0,5.0,2.0,,1.0,,1.0,,,,,,6.0,5.0,,,2.0,,2.0,,,,,,,88.0,4.0,,,,,,,,8.0,,,8.4,,,2.0,,,1.0,3.0,,,,,21.0,5.0,26.0,,,6,,38.0,1.0,,3.0,
2021-22,9576372,14,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,11.0,1.0,,,,,,,,,,,6.6,,,,,,,,,,,,1.0,,1.0,,,1,,3.0,,,,
2021-22,9576372,14,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,,19.0,3.0,22.0,2.0,,,2.0,1.0,,,,1.0,,1.0,6.0,2.0,,,,1.0,,,,,,2.0,,79.0,1.0,1.0,,,,,,,8.0,,,7.2,,,,,,,3.0,2.0,,,,23.0,3.0,24.0,,,1,,35.0,,2.0,,
2021-22,9576372,14,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576379,15,1,Manchester_United,Home,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,False,,,,23.0,3.0,26.0,3.0,3.0,,5.0,,,2.0,,,,1.0,4.0,5.0,,,,,,,,,,1.0,,90.0,1.0,,,,,,,,16.0,,,7.3,,,2.0,,,3.0,1.0,1.0,,,,33.0,5.0,37.0,,,5,,55.0,3.0,1.0,1.0,
2021-22,9576379,15,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,,22.0,1.0,23.0,1.0,,,1.0,,,,,,,2.0,5.0,3.0,,,,,,,,,,3.0,,76.0,,,,,,,,,6.0,,,6.6,,,,,,,3.0,,,,3.0,23.0,1.0,24.0,,,0,,33.0,1.0,2.0,1.0,
2021-22,9576379,15,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,6.0,6.0,12.0,,,,4.0,,,,,,,,2.0,2.0,,,1.0,1.0,,,,,,1.0,,28.0,,,,,,,,,3.0,,,7.0,,,1.0,,,,1.0,,,,,7.0,6.0,13.0,,,1,2.0,20.0,1.0,,,2.0
2021-22,9576379,15,1,Manchester_United,Home,979232,449434,Anthony Elanga,anthony-elanga,F,True,,,,3.0,2.0,5.0,,2.0,,2.0,,,,,,,,1.0,2.0,,,1.0,,,,,,1.0,,,14.0,,,,,,,,,3.0,,,6.6,,,,,,,,,,,,5.0,2.0,7.0,,,0,,10.0,1.0,,,
2021-22,9576179,16,1,Manchester_United,Away,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,False,,,1.0,20.0,9.0,29.0,3.0,2.0,,3.0,,1.0,,1.0,,,1.0,9.0,5.0,,,2.0,,1.0,,,,,,,90.0,2.0,,,,,,,1.0,19.0,,,7.1,,,1.0,,,1.0,3.0,,,2.0,,28.0,11.0,39.0,,,3,1.0,57.0,5.0,1.0,1.0,1.0
2021-22,9576179,16,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576179,16,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,1.0,16.0,7.0,23.0,3.0,1.0,,4.0,1.0,,1.0,,,,1.0,9.0,7.0,,,3.0,,,,,,,1.0,,90.0,,,,,,,,,20.0,,,7.1,,,2.0,,,1.0,5.0,1.0,,1.0,1.0,24.0,8.0,31.0,,,3,1.0,54.0,7.0,2.0,3.0,
2021-22,9576179,16,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,4.0,1.0,5.0,,,,1.0,,,,,,,,2.0,,,,2.0,,,,,,,,,23.0,,,,,,,,,2.0,,,6.4,,,,,,,,,,,,4.0,1.0,5.0,,,0,,7.0,,,,
2021-22,9576179,16,1,Manchester_United,Away,979232,449434,Anthony Elanga,anthony-elanga,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10054009,17,1,Manchester_United,Away,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,False,,,,14.0,7.0,21.0,3.0,2.0,,1.0,,,2.0,,,,2.0,5.0,5.0,,,,,,,,1.0,,,,71.0,,,,,,,,,8.0,,,7.0,,,1.0,,,1.0,,1.0,,,,19.0,8.0,26.0,,,3,1.0,37.0,,2.0,,1.0
2021-22,10054009,17,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,,2.0,,2.0,1.0,,,,,,,,,,,2.0,2.0,,,1.0,,1.0,,,,,,,19.0,1.0,,,,,,,,3.0,,,7.3,,,,,,,3.0,,,1.0,,3.0,,3.0,,,1,,10.0,1.0,,2.0,
2021-22,10054009,17,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,,19.0,9.0,28.0,,,,8.0,,,1.0,1.0,,,1.0,3.0,2.0,,,,,1.0,,,,,1.0,,71.0,1.0,,,,,,,,14.0,,,7.2,,,,,,1.0,2.0,3.0,,,,26.0,11.0,34.0,,,2,1.0,48.0,3.0,,1.0,1.0
2021-22,10054009,17,1,Manchester_United,Away,979232,449434,Anthony Elanga,anthony-elanga,F,False,,,,18.0,8.0,26.0,3.0,,,4.0,,,,,,,,6.0,1.0,,,1.0,,1.0,,,,,1.0,,90.0,1.0,,,,,,,,13.0,,,6.9,,,,,,,4.0,1.0,,,,23.0,11.0,33.0,,,1,,46.0,2.0,,1.0,
2021-22,10098608,18,1,Manchester_United,Home,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,False,,,1.0,19.0,2.0,21.0,2.0,1.0,,2.0,2.0,2.0,2.0,,,,1.0,3.0,3.0,,,,,1.0,,,,,3.0,,90.0,2.0,,,,,,,,8.0,,,7.4,,,1.0,,,,2.0,1.0,,1.0,1.0,23.0,3.0,25.0,,,5,,39.0,2.0,,2.0,
2021-22,10098608,18,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10098608,18,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,1.0,7.0,3.0,10.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,11.0,,,,,,,,,6.0,,,6.8,,,,,,,,1.0,,1.0,,11.0,3.0,13.0,,,0,,17.0,2.0,1.0,,
2021-22,10098608,18,1,Manchester_United,Home,979232,449434,Anthony Elanga,anthony-elanga,F,False,,,,14.0,7.0,21.0,1.0,2.0,,3.0,,,,1.0,,,2.0,4.0,8.0,,,,,,,,,,,,79.0,,,,,,,,,10.0,,,6.7,,,1.0,,,,1.0,,,1.0,,16.0,8.0,24.0,,,1,2.0,40.0,4.0,3.0,1.0,2.0
2021-22,9576182,19,1,Manchester_United,Away,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,False,,,,16.0,8.0,24.0,,,,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,90.0,,,,,,,,,9.0,,,6.6,,,1.0,,,1.0,1.0,,,1.0,1.0,21.0,10.0,31.0,,,2,,37.0,2.0,,1.0,
2021-22,9576182,19,1,Manchester_United,Away,21521,40720,Edinson Cavani,edinson-cavani,F,True,,,,3.0,5.0,8.0,,,,2.0,,2.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,45.0,2.0,,,,,,,,5.0,,,6.6,,,2.0,,,2.0,,,,,1.0,3.0,7.0,10.0,,,5,,21.0,2.0,,,
2021-22,9576182,19,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,,23.0,10.0,33.0,1.0,,,7.0,,,1.0,2.0,,,,7.0,10.0,,,,,,,,,,,,90.0,1.0,,,,,,,,19.0,,,6.8,,,,,,,8.0,5.0,,1.0,,33.0,12.0,40.0,,,2,2.0,65.0,2.0,4.0,4.0,2.0
2021-22,9576182,19,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,,8.0,2.0,10.0,,,,3.0,,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,45.0,1.0,,,,,,,,8.0,,,6.3,,,,,,,1.0,,,2.0,,14.0,2.0,16.0,,,2,,22.0,1.0,1.0,1.0,
2021-22,9576182,19,1,Manchester_United,Away,979232,449434,Anthony Elanga,anthony-elanga,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576112,20,1,Manchester_United,Home,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,False,,,1.0,17.0,5.0,22.0,1.0,2.0,,1.0,,1.0,2.0,,,,1.0,2.0,3.0,,,,1.0,1.0,,,,,2.0,,89.0,1.0,,,,,,,,14.0,,,7.5,,,4.0,,,,,2.0,,1.0,1.0,25.0,8.0,31.0,,,7,1.0,46.0,1.0,,,1.0
2021-22,9576112,20,1,Manchester_United,Home,21521,40720,Edinson Cavani,edinson-cavani,F,False,,,,9.0,8.0,17.0,3.0,2.0,,1.0,,,,,,,,3.0,5.0,,,,,,,,,,1.0,,90.0,,,,,,,,,5.0,,,6.9,,,1.0,,,,1.0,,,,1.0,13.0,8.0,21.0,,,1,,28.0,1.0,2.0,1.0,
2021-22,9576112,20,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576112,20,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
