playerId,playerName,position,team_name,team_id,nationality,season,appearances,timePlayed,straightRedCards,substituteOn,gamesPlayed,totalRedCards,winningGoal,yellowCards,duelsLost,expectedAssists,groundDuelsLost,duels,forwardPasses,unsuccessfulDribbles,successfulPassesOppositionHalf,totalPasses,timesTackled,groundDuels,openPlayPasses,totalLossesOfPossession,totalFoulsConceded,backwardPasses,touches,successfulPassesOwnHalf,successfulShortPasses,expectedGoalsOnTargetConceded,goalsConceded,rightsidePasses,totalFoulsWon,recoveries,totalShots,unsuccessfulShortPasses,successfulLayoffs,totalUnsuccessfulPassesExclCrossesAndCorners,offsides,aerialDuelsWon,shotsOffTargetIncWoodwork,aerialDuels,leftsidePasses,successfulLongPasses,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,groundDuelsWon,expectedGoals,totalTouchesInOppositionBox,unsuccessfulPassesOwnHalf,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,starts,goals,awayGoals,putthroughBlockedDistribution,keyPassesAttemptAssists,totalClearances,putthroughBlockedDistributionWon,homeGoals,rightFootGoals,tacklesLost,goalsConcededInsideBox,successfulDribbles,interceptions,substituteOff,unsuccessfulLaunches,unsuccessfulLongPasses,blockedShots,unsuccessfulCrossesOpenPlay,oboxBlocked,iboxTarget,shotsOnTargetInBox,throwInsToOppositionPlayer,unsuccessfulCrossesAndCorners,tacklesWon,throwInsToOwnPlayer,shotsBlockedOutsideBox,foulAttemptedTackle,unsuccessfulLayoffs,successfulLaunches,cornersWon,blocks,shotsBlockedInBox,iboxBlocked,hitWoodwork,cleanSheets,successfulCrossesOpenPlay,throughBalls,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,successfulCrossesAndCorners,successfulCornersIntoBox,oboxTarget,unsuccessfulCornersIntoBox,savesMadeFromOutsideBox,goalKicks,punches,savesMade,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,expectedGoalsFreekick,overruns,goalAssists,penaltiesTaken,freekickTotal,attemptsFromSetPieces,penaltyGoals,foulWonPenalty,lastPlayerTackle,handballsConceded
463034,Liam Delap,Forward,Forest,17,England,2026-27,2.0,98.0,0.0,1.0,2.0,0.0,0.0,0.0,11.0,0.0609,8.0,18.0,6.0,2.0,6.0,13.0,5.0,11.0,13.0,15.0,2.0,3.0,33.0,2.0,8.0,1.0056,1.0,2.0,1.0,3.0,1.0,5.0,,5.0,1.0,4.0,1.0,7.0,2.0,,3.0,7.0,,3.0,0.1333,4.0,,,,,1.0,,,1.0,3.0,2.0,,,,,1.0,2.0,,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470315,Luca Netz,Defender,Forest,17,Germany,2026-27,2.0,20.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0049,2.0,3.0,5.0,,5.0,10.0,,3.0,10.0,3.0,1.0,,15.0,2.0,6.0,0.0763,1.0,5.0,,1.0,,,,3.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,2.0,3.0,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85633,Matz Sels,Goalkeeper,Forest,17,Belgium,2026-27,3.0,270.0,0.0,,3.0,0.0,0.0,0.0,1.0,0.0116,,4.0,76.0,,20.0,90.0,,1.0,49.0,54.0,,,111.0,17.0,15.0,2.5537,3.0,3.0,,26.0,,1.0,,53.0,,2.0,,3.0,11.0,22.0,1.0,3.0,1.0,1.0,,,5.0,,,,3.0,,,,,4.0,,,,,2.0,1.0,,,37.0,52.0,,,,,,,,,,,,,10.0,,,,,,1.0,,,,,,,,,2.0,21.0,2.0,4.0,1.0,1.0,21.0,10.0,2.0,2.0,,,,,,,,,,
222531,Morgan Gibbs-White,Midfielder,Forest,17,England,2026-27,3.0,270.0,0.0,,3.0,0.0,0.0,0.0,13.0,0.1147,11.0,25.0,18.0,4.0,39.0,81.0,7.0,22.0,78.0,44.0,3.0,27.0,151.0,28.0,62.0,2.5537,3.0,24.0,3.0,9.0,6.0,12.0,4.0,14.0,2.0,1.0,4.0,3.0,12.0,5.0,2.0,12.0,1.0,11.0,1.3962,10.0,4.0,2.0,0.724,4.0,3.0,1.0,1.0,6.0,,1.0,5.0,0.0,1.0,3.0,2.0,4.0,1.0,,1.0,2.0,1.0,8.0,,1.0,1.0,,12.0,1.0,3.0,,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,0.0749,3.0,1.0,1.0,1.0,1.0,1.0,,,
575476,Murillo,Defender,Forest,17,Brazil,2026-27,3.0,268.0,0.0,,3.0,0.0,0.0,0.0,16.0,0.2838,11.0,29.0,57.0,3.0,37.0,127.0,5.0,20.0,124.0,27.0,4.0,10.0,177.0,70.0,95.0,2.5537,3.0,45.0,1.0,10.0,2.0,9.0,,20.0,,4.0,2.0,9.0,15.0,12.0,5.0,13.0,1.0,9.0,0.3485,4.0,7.0,,,6.0,3.0,,,1.0,2.0,20.0,1.0,,,2.0,2.0,2.0,2.0,2.0,2.0,11.0,1.0,,,,,,,4.0,,,4.0,,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
215136,Neco Williams,Defender,Forest,17,Wales,2026-27,3.0,270.0,0.0,,3.0,0.0,0.0,0.0,17.0,0.2471,12.0,39.0,31.0,1.0,25.0,84.0,3.0,31.0,80.0,41.0,5.0,23.0,168.0,37.0,55.0,2.5537,3.0,28.0,6.0,19.0,1.0,15.0,,24.0,1.0,3.0,1.0,8.0,2.0,5.0,5.0,22.0,1.0,19.0,0.1242,7.0,6.0,,,12.0,3.0,,,8.0,3.0,9.0,3.0,,,3.0,2.0,1.0,1.0,,2.0,9.0,,6.0,,,,,9.0,9.0,25.0,,3.0,,,1.0,3.0,,,,1.0,1.0,,3.0,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
250199,Nicolás Domínguez,Midfielder,Forest,17,Argentina,2026-27,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0001,1.0,1.0,2.0,,1.0,2.0,1.0,1.0,2.0,2.0,,,3.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227444,Nikola Milenkovic,Defender,Forest,17,Serbia,2026-27,3.0,270.0,0.0,,3.0,0.0,0.0,1.0,14.0,0.031,10.0,31.0,36.0,,17.0,101.0,2.0,17.0,94.0,21.0,5.0,6.0,144.0,65.0,76.0,2.5537,3.0,22.0,2.0,12.0,2.0,9.0,,19.0,,10.0,2.0,14.0,37.0,6.0,4.0,17.0,1.0,7.0,0.1124,6.0,8.0,,,5.0,3.0,,,3.0,,20.0,,,,3.0,2.0,,3.0,,6.0,10.0,,,,,,,,2.0,,,3.0,,,,3.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
159506,Ola Aina,Defender,Forest,17,Nigeria,2026-27,3.0,219.0,0.0,,3.0,0.0,0.0,2.0,18.0,0.5609,13.0,35.0,38.0,3.0,29.0,75.0,6.0,27.0,73.0,60.0,4.0,13.0,156.0,20.0,42.0,2.4774,2.0,3.0,3.0,12.0,1.0,18.0,,28.0,,3.0,,8.0,21.0,5.0,5.0,17.0,,14.0,0.0428,3.0,16.0,1.0,0.1115,7.0,3.0,,,9.0,4.0,5.0,2.0,,,4.0,2.0,4.0,2.0,3.0,5.0,10.0,1.0,6.0,1.0,,,14.0,6.0,3.0,17.0,1.0,4.0,,1.0,2.0,,,,,,2.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
568420,Ousmane Diomande,Defender,Forest,17,Cote d’Ivoire,2026-27,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,1.0,,,1.0,,,1.0,1.0,,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204968,Ryan Yates,Midfielder,Forest,17,England,2026-27,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204561,Xaver Schlager,Midfielder,Forest,17,Austria,2026-27,3.0,196.0,0.0,1.0,3.0,0.0,0.0,0.0,12.0,0.0677,10.0,25.0,21.0,,31.0,69.0,2.0,21.0,68.0,17.0,1.0,12.0,104.0,28.0,53.0,2.0972,3.0,16.0,1.0,11.0,1.0,9.0,1.0,10.0,,2.0,1.0,4.0,20.0,6.0,2.0,13.0,1.0,11.0,0.0815,2.0,2.0,,,9.0,2.0,,,2.0,,3.0,2.0,,,4.0,2.0,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,,,,1.0,5.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
