season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385567,4,20,Southampton,Home,936719,456350.0,Gavin Bazunu,gavin-bazunu,G,False,,2.0,10.0,10.0,5.0,15.0,,,10.0,,,,,,,,,,,,0.0299146,0.0,0.0,,,,0.1657,,,,1.0,,90.0,,,,,,,,,15.0,,7.0,2.0,3.0,,2.0,,,2.0,24.0,,24.0,5.0,29.0,0,,39.0,,,,
2022-23,10385567,4,20,Southampton,Home,946158,450527.0,Mohammed Salisu,mohammed-salisu,D,False,,,3.0,12.0,16.0,28.0,2.0,3.0,7.0,,,,,,,,2.0,6.0,,,0.00830442,0.095,0.0,,,,,,,,,,90.0,,,,,,,,,24.0,,7.1,,,1.0,5.0,1.0,3.0,,10.0,,28.0,20.0,45.0,1,2.0,65.0,,,1.0,1.0
2022-23,10385567,4,20,Southampton,Home,949785,240143.0,Ibrahima Diallo,ibrahima-diallo,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385567,4,20,Southampton,Home,976025,477386.0,Armel Bella-Kotchap,armel-bella-kotchap,D,False,,,2.0,13.0,22.0,35.0,3.0,5.0,6.0,,1.0,1.0,,1.0,,,3.0,9.0,,,0.0203584,0.2403,0.0,,,,,,,2.0,,1.0,90.0,,2.0,,,,,,,9.0,,7.8,,,3.0,1.0,1.0,,,5.0,,21.0,22.0,43.0,4,2.0,60.0,1.0,1.0,1.0,
2022-23,10385567,4,20,Southampton,Home,1047484,476888.0,Sékou Mara,sekou-mara,F,True,,,1.0,1.0,,1.0,,,,,,,1.0,,,1.0,2.0,1.0,,,0.00052907,0.1566,0.0,,,,,,,,,,13.0,1.0,,,,,,,,2.0,,6.8,,,1.0,,,,,1.0,,2.0,,2.0,2,,6.0,,1.0,,
2022-23,10385567,4,20,Southampton,Home,1069488,514356.0,Roméo Lavia,romeo-lavia,M,False,,,2.0,17.0,19.0,36.0,2.0,,11.0,,,,,,,1.0,4.0,4.0,,,0.0202027,0.0283,0.0,2.0,,,,,,2.0,1.0,,90.0,,1.0,,,,,,,4.0,,7.2,,,1.0,1.0,1.0,,,3.0,,20.0,19.0,39.0,1,2.0,53.0,,1.0,1.0,2.0
2022-23,10385585,5,20,Southampton,Home,10501,20467.0,Theo Walcott,theo-walcott,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385585,5,20,Southampton,Home,45502,58376.0,Alex McCarthy,alex-mccarthy,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385585,5,20,Southampton,Home,117083,91047.0,Stuart Armstrong,stuart-armstrong,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385585,5,20,Southampton,Home,119151,96787.0,Mohamed Elyounoussi,mohamed-elyounoussi,M,False,,,1.0,9.0,,9.0,2.0,,7.0,,1.0,,,,,1.0,4.0,8.0,,,0.0156586,0.5424,0.2711,,,,,,,2.0,,,90.0,3.0,,,,,,,,14.0,,7.6,,,,4.0,2.0,1.0,,2.0,,15.0,2.0,16.0,3,7.0,46.0,4.0,,1.0,6.0
2022-23,10385585,5,20,Southampton,Home,161717,101178.0,James Ward-Prowse,james-ward-prowse,M,False,1.0,,1.0,16.0,5.0,20.0,3.0,1.0,4.0,1.0,,,,,,2.0,12.0,1.0,,,0.184612,0.0,0.0,6.0,,,,,,1.0,1.0,,90.0,,,,,,,,,14.0,,6.3,,,,1.0,1.0,7.0,,1.0,,26.0,6.0,25.0,0,,39.0,,,,
2022-23,10385585,5,20,Southampton,Home,286085,171771.0,Jan Bednarek,jan-bednarek,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385585,5,20,Southampton,Home,361352,155511.0,Adam Armstrong,adam-armstrong,F,False,,,,5.0,4.0,9.0,2.0,,7.0,,,,,,,1.0,6.0,3.0,,,0.0197282,0.2913,0.849,,,1.0,,,,1.0,,,86.0,2.0,,,,,,,,15.0,,7.1,,,,,4.0,1.0,,3.0,,13.0,5.0,17.0,2,1.0,35.0,2.0,1.0,1.0,1.0
2022-23,10385585,5,20,Southampton,Home,773409,200439.0,Che Adams,che-adams,F,False,,,,14.0,5.0,19.0,5.0,6.0,3.0,,,,,,,,11.0,8.0,,,0.183332,0.0,0.0,1.0,,,,,,,3.0,,90.0,,,,,,,,,15.0,,6.6,,,,4.0,5.0,1.0,,,,22.0,5.0,26.0,0,,47.0,2.0,2.0,,
2022-23,10385585,5,20,Southampton,Home,797893,212721.0,Lyanco,lyanco,D,True,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,1.99e-06,0.0,0.0,1.0,,,,,,,,,10.0,,1.0,,,,,,,,,6.7,,,,1.0,,,,,,,1.0,1.0,0,,3.0,,,,
2022-23,10385585,5,20,Southampton,Home,818073,193204.0,Joe Aribo,joe-aribo,M,True,,,,2.0,2.0,4.0,,1.0,2.0,,,,,,,,,1.0,,,0.00354216,0.0,0.0,,,,,,,,,,30.0,,,,,,,,,6.0,,6.6,,,,1.0,,,,,,7.0,3.0,10.0,0,,13.0,,,,
2022-23,10385585,5,20,Southampton,Home,823085,158534.0,Kyle Walker-Peters,kyle-walker-peters,D,False,,,1.0,12.0,7.0,19.0,,,4.0,,,1.0,,,,4.0,4.0,5.0,,,0.0110983,0.0356,0.0,,,,,,,1.0,,,90.0,,,,,,,,,17.0,,6.6,,,,2.0,2.0,1.0,,1.0,,18.0,8.0,25.0,1,2.0,59.0,1.0,1.0,2.0,1.0
2022-23,10385585,5,20,Southampton,Home,826202,213482.0,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385585,5,20,Southampton,Home,827519,244560.0,Romain Perraud,romain-perraud,D,False,1.0,,,5.0,1.0,5.0,1.0,,2.0,2.0,,1.0,1.0,,,,7.0,4.0,,,0.291304,0.0317,0.0,2.0,1.0,,,,,5.0,2.0,,73.0,,,,,,,,,9.0,,7.1,,,,,4.0,1.0,,1.0,,7.0,2.0,8.0,1,2.0,35.0,1.0,1.0,1.0,2.0
2022-23,10385585,5,20,Southampton,Home,869910,431131.0,Moussa Djenepo,moussa-djenepo,F,True,,,,,2.0,2.0,,,2.0,,,,,,,,1.0,2.0,,,5.063e-05,0.0,0.0,1.0,,,,,,,,,17.0,,1.0,,,,,,,2.0,,6.7,,,,,,,,2.0,,1.0,3.0,4.0,0,1.0,8.0,,1.0,,1.0
2022-23,10385585,5,20,Southampton,Home,936719,456350.0,Gavin Bazunu,gavin-bazunu,G,False,,,12.0,12.0,3.0,15.0,,1.0,11.0,,,,,,,,,1.0,,,0.0126588,0.0,0.0,,,,1.0653,1.0,,,,,90.0,,,,,,,,,20.0,1.0,7.0,3.0,3.0,,2.0,,,,32.0,,32.0,3.0,35.0,0,,44.0,,,,
2022-23,10385585,5,20,Southampton,Home,946158,450527.0,Mohammed Salisu,mohammed-salisu,D,False,,,,4.0,12.0,16.0,2.0,2.0,5.0,,1.0,,2.0,,,,5.0,4.0,,,0.00245741,0.1024,0.0,1.0,,,,,,1.0,,,90.0,1.0,1.0,,,,,,,18.0,,6.6,,,,5.0,,2.0,,5.0,,14.0,16.0,28.0,1,2.0,46.0,,,,1.0
2022-23,10385585,5,20,Southampton,Home,949785,240143.0,Ibrahima Diallo,ibrahima-diallo,M,False,,,1.0,10.0,3.0,13.0,1.0,1.0,5.0,,,,,,,,5.0,5.0,,,0.0122286,0.0,0.0,2.0,,,,,,,1.0,,90.0,,,,,,,,,13.0,,6.5,,,,1.0,3.0,1.0,,5.0,,15.0,6.0,20.0,0,1.0,33.0,3.0,2.0,1.0,
2022-23,10385585,5,20,Southampton,Home,976025,477386.0,Armel Bella-Kotchap,armel-bella-kotchap,D,False,,,1.0,2.0,8.0,10.0,,1.0,12.0,,,,,,,1.0,1.0,4.0,,,0.00024091,0.0,0.0,,,,,,,1.0,,1.0,90.0,,,,,,,,,12.0,,6.8,,,,8.0,,,,9.0,,8.0,13.0,21.0,0,2.0,37.0,,1.0,,
2022-23,10385585,5,20,Southampton,Home,1047484,476888.0,Sékou Mara,sekou-mara,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385585,5,20,Southampton,Home,1069488,514356.0,Roméo Lavia,romeo-lavia,M,False,,,,5.0,11.0,16.0,,,6.0,,,,2.0,,,,5.0,1.0,,,0.00240194,0.0962,0.2072,1.0,,1.0,,,,1.0,,,60.0,1.0,1.0,,,,,,,9.0,,7.0,,,,,2.0,,,,,9.0,14.0,23.0,1,1.0,33.0,,,,1.0
2022-23,10385595,6,20,Southampton,Away,10501,20467.0,Theo Walcott,theo-walcott,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385595,6,20,Southampton,Away,45502,58376.0,Alex McCarthy,alex-mccarthy,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385595,6,20,Southampton,Away,117083,91047.0,Stuart Armstrong,stuart-armstrong,M,True,,,3.0,16.0,7.0,23.0,,,2.0,1.0,,1.0,2.0,,,,2.0,2.0,,,0.509484,0.0432,0.0,,,,,,,,1.0,,34.0,,,,,,,,,4.0,,7.0,,,,,1.0,,,3.0,,18.0,7.0,25.0,1,,32.0,1.0,1.0,1.0,
2022-23,10385595,6,20,Southampton,Away,119151,96787.0,Mohamed Elyounoussi,mohamed-elyounoussi,M,False,,,,11.0,3.0,14.0,1.0,1.0,6.0,,,,,,,1.0,3.0,4.0,,,0.0280214,0.0396,0.0,,,,,,,,,,56.0,,,,,,,,,9.0,,6.7,,,1.0,,1.0,2.0,,1.0,,16.0,5.0,19.0,1,3.0,31.0,,,,2.0
2022-23,10385595,6,20,Southampton,Away,161717,101178.0,James Ward-Prowse,james-ward-prowse,M,False,2.0,,1.0,38.0,25.0,61.0,,,13.0,,,1.0,1.0,,,,2.0,4.0,,,0.0492689,0.1209,0.197,1.0,,,,,,1.0,2.0,,90.0,1.0,,,,,,,,24.0,,7.5,,,,2.0,1.0,13.0,,4.0,,55.0,30.0,72.0,2,2.0,97.0,2.0,1.0,1.0,
2022-23,10385595,6,20,Southampton,Away,352768,154043.0,Ainsley Maitland-Niles,ainsley-maitland-niles,D,True,,,,5.0,1.0,6.0,,,,,,,,,,,,1.0,,,0.00209837,0.0,0.0,,,,,,,,,,17.0,,,,,,,,,1.0,,6.6,,,,1.0,1.0,,,,,6.0,1.0,7.0,0,,9.0,,,1.0,
2022-23,10385595,6,20,Southampton,Away,361352,155511.0,Adam Armstrong,adam-armstrong,F,False,,,,13.0,6.0,19.0,,1.0,2.0,,,,2.0,,,1.0,6.0,2.0,,,0.0257215,0.1295,0.0,1.0,,,,,,,,,83.0,,,,,,,,,12.0,,6.2,,,2.0,,3.0,1.0,,,,20.0,7.0,26.0,2,,37.0,1.0,,1.0,
2022-23,10385595,6,20,Southampton,Away,773409,200439.0,Che Adams,che-adams,F,False,1.0,,,10.0,3.0,12.0,4.0,3.0,2.0,,1.0,,,,,,6.0,5.0,,,0.36595,0.3803,0.0,3.0,,,,,1.0,1.0,3.0,,90.0,,,,,,,,,8.0,,6.8,,,1.0,,,1.0,,,,16.0,4.0,19.0,1,2.0,26.0,1.0,,,2.0
2022-23,10385595,6,20,Southampton,Away,797893,212721.0,Lyanco,lyanco,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385595,6,20,Southampton,Away,818073,193204.0,Joe Aribo,joe-aribo,M,False,,,1.0,20.0,3.0,23.0,2.0,1.0,5.0,,,1.0,1.0,,,3.0,7.0,7.0,,,0.0625319,0.3584,0.0,,,,,,,,1.0,,73.0,,,,,,,,,10.0,,6.7,,,,1.0,3.0,1.0,,1.0,,25.0,4.0,28.0,1,2.0,47.0,,2.0,2.0,1.0
2022-23,10385595,6,20,Southampton,Away,823085,158534.0,Kyle Walker-Peters,kyle-walker-peters,D,False,,,,22.0,11.0,33.0,,2.0,5.0,,,,1.0,,,1.0,2.0,9.0,,,0.0144534,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,,,,10.0,,6.9,,,,1.0,1.0,2.0,,1.0,,28.0,14.0,40.0,0,3.0,58.0,,3.0,1.0,2.0
2022-23,10385595,6,20,Southampton,Away,827519,244560.0,Romain Perraud,romain-perraud,D,False,1.0,,1.0,11.0,2.0,12.0,,,5.0,,,,1.0,,,,2.0,4.0,,,0.0984063,0.0,0.0,,,,,,,1.0,,,73.0,,,,,,,,,15.0,,6.8,,,,3.0,1.0,4.0,,4.0,,20.0,5.0,21.0,0,4.0,42.0,,,,3.0
2022-23,10385595,6,20,Southampton,Away,869910,431131.0,Moussa Djenepo,moussa-djenepo,F,True,,,,7.0,3.0,10.0,3.0,,1.0,,,,1.0,,,1.0,5.0,3.0,,,0.0138064,0.0,0.0,,,,,,,,,,34.0,,,,,,,,,7.0,,6.5,,,,1.0,1.0,1.0,,1.0,,11.0,5.0,15.0,0,1.0,23.0,,1.0,1.0,
2022-23,10385595,6,20,Southampton,Away,936719,456350.0,Gavin Bazunu,gavin-bazunu,G,False,,2.0,9.0,7.0,10.0,17.0,,,7.0,,,,,,,,,,,,0.00420112,0.0,0.0,,,,-0.7806,2.0,,,,,90.0,,,,,,,,,14.0,,6.5,1.0,1.0,,2.0,,,2.0,23.0,,19.0,12.0,31.0,0,,40.0,,,,
2022-23,10385595,6,20,Southampton,Away,946158,450527.0,Mohammed Salisu,mohammed-salisu,D,False,1.0,,3.0,12.0,24.0,35.0,2.0,1.0,8.0,,,,,,,,3.0,4.0,,,0.0293065,0.0,0.0,3.0,,,,,,3.0,,,90.0,,1.0,,,,,,,6.0,,7.4,,,,2.0,,1.0,,5.0,,14.0,25.0,38.0,0,3.0,57.0,,,,2.0
2022-23,10385595,6,20,Southampton,Away,949785,240143.0,Ibrahima Diallo,ibrahima-diallo,M,False,,,2.0,9.0,7.0,16.0,1.0,,4.0,,,,,,,,5.0,3.0,,,0.00698055,0.0249,0.0,4.0,,,,,,,,,56.0,,,,,,,,,7.0,,6.5,,,1.0,,2.0,,,3.0,,15.0,7.0,22.0,1,,28.0,1.0,1.0,2.0,
2022-23,10385595,6,20,Southampton,Away,976025,477386.0,Armel Bella-Kotchap,armel-bella-kotchap,D,False,,,2.0,12.0,17.0,29.0,1.0,1.0,5.0,,,,,,,,2.0,1.0,,,0.0955692,0.0386,0.0,1.0,,,,,,3.0,,,90.0,,,,,,,,,5.0,,6.9,,,1.0,5.0,,1.0,,3.0,,16.0,18.0,33.0,1,,45.0,,,,
2022-23,10385595,6,20,Southampton,Away,1047484,476888.0,Sékou Mara,sekou-mara,F,True,,,,2.0,,2.0,,,1.0,,,1.0,,,,1.0,2.0,,,,0.0271279,0.0609,0.0,1.0,,,,,,,1.0,,13.0,,,,,,,,,2.0,,6.7,,,1.0,,,,,,,2.0,,2.0,2,,6.0,1.0,,,
2022-23,10385595,6,20,Southampton,Away,1065214,490503.0,Samuel Edozie,samuel-edozie,M,True,,,,5.0,,5.0,,,,,,,,,,1.0,1.0,4.0,,,0.0867109,0.0,0.0,,,,,,,,1.0,,17.0,,,,,,,,,5.0,,7.1,,,,,3.0,,,1.0,,7.0,1.0,8.0,0,,15.0,1.0,1.0,3.0,
2022-23,10385595,6,20,Southampton,Away,1134532,515571.0,Juan Larios,juan-larios,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11055513,7,20,Southampton,Home,10501,20467.0,Theo Walcott,theo-walcott,M,True,,,,4.0,3.0,7.0,1.0,,3.0,,,,1.0,,,1.0,5.0,1.0,,,0.0395492,0.0,0.0,,,,,,,1.0,,,32.0,,,,,,,,,9.0,,6.3,,,,,3.0,2.0,,,,8.0,3.0,9.0,0,,18.0,1.0,,1.0,
2022-23,11055513,7,20,Southampton,Home,52741,20310.0,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11055513,7,20,Southampton,Home,117083,91047.0,Stuart Armstrong,stuart-armstrong,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11055513,7,20,Southampton,Home,119151,96787.0,Mohamed Elyounoussi,mohamed-elyounoussi,M,False,,,,9.0,8.0,17.0,2.0,3.0,5.0,,,,1.0,,,1.0,5.0,4.0,,,0.0133067,0.0,0.0,1.0,,,,,,1.0,,,58.0,,,,,,,,,6.0,,6.5,,,,,1.0,1.0,,,,12.0,9.0,20.0,0,,33.0,1.0,,1.0,
2022-23,11055513,7,20,Southampton,Home,161717,101178.0,James Ward-Prowse,james-ward-prowse,M,False,,,1.0,41.0,31.0,72.0,4.0,1.0,4.0,,,1.0,2.0,,,4.0,11.0,3.0,,,0.0326532,0.063,0.0,1.0,,,,,,,,,90.0,,,,,,,,,17.0,,6.1,,,1.0,2.0,,7.0,,2.0,,50.0,34.0,77.0,2,2.0,96.0,1.0,,,1.0
2022-23,11055513,7,20,Southampton,Home,286085,171771.0,Jan Bednarek,jan-bednarek,D,False,,,3.0,16.0,45.0,61.0,2.0,4.0,8.0,,,,1.0,,,,5.0,5.0,,,0.0067549,0.0,0.0,2.0,,,,,,,,,90.0,,,,,,,,,9.0,,6.4,,,,,,,,6.0,,20.0,49.0,69.0,0,1.0,74.0,,,,1.0
2022-23,11055513,7,20,Southampton,Home,295123,147611.0,Paul Onuachu,paul-onuachu,F,True,,,,2.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,3.0,2.0,,,0.00303672,0.0,0.0,1.0,,,,,,,,,24.0,,,,,,,,,6.0,,6.5,,,,,1.0,,,,,6.0,1.0,7.0,0,,10.0,2.0,,1.0,
2022-23,11055513,7,20,Southampton,Home,361352,155511.0,Adam Armstrong,adam-armstrong,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11055513,7,20,Southampton,Home,555406,184386.0,James Bree,james-bree,D,True,1.0,,2.0,10.0,6.0,15.0,,2.0,6.0,,,,,,,,,3.0,,,0.0759125,0.0,0.0,,,,,,,,,,31.0,,,,,,,,,12.0,,6.7,,,,2.0,,4.0,,4.0,,17.0,9.0,22.0,0,1.0,34.0,1.0,,,1.0
2022-23,11055513,7,20,Southampton,Home,773409,200439.0,Che Adams,che-adams,F,False,,,1.0,11.0,3.0,14.0,3.0,1.0,2.0,,,1.0,1.0,,,1.0,7.0,3.0,,,0.0118772,0.3302,0.0,2.0,,,,,,,1.0,,90.0,1.0,1.0,,,,,,,8.0,,7.0,,,,,1.0,,,2.0,1.0,14.0,7.0,21.0,2,,32.0,,1.0,1.0,
2022-23,11055513,7,20,Southampton,Home,823085,158534.0,Kyle Walker-Peters,kyle-walker-peters,D,False,1.0,,1.0,10.0,9.0,18.0,3.0,,4.0,,,,1.0,,,,6.0,5.0,,,0.0670925,0.0,0.0,1.0,,,,,,,1.0,,59.0,,,,,,,,,14.0,,6.6,,,,1.0,3.0,3.0,,4.0,,17.0,13.0,27.0,0,2.0,46.0,2.0,1.0,2.0,
2022-23,11055513,7,20,Southampton,Home,827519,244560.0,Romain Perraud,romain-perraud,D,False,1.0,,1.0,25.0,15.0,39.0,,,9.0,,,1.0,2.0,,,,2.0,4.0,,,0.0486422,0.0109,0.0,,,,,,,,,,90.0,,,,,,,,,21.0,,6.5,,,,,,9.0,,5.0,,40.0,20.0,51.0,1,4.0,80.0,,,,
2022-23,11055513,7,20,Southampton,Home,936719,456350.0,Gavin Bazunu,gavin-bazunu,G,False,,3.0,7.0,2.0,23.0,25.0,,,10.0,,,,,,,,,,,,0.00108917,0.0,0.0,,,,-0.0625,,,,,,90.0,,,,,,,,,14.0,,6.5,1.0,2.0,,1.0,,,3.0,20.0,,13.0,26.0,39.0,0,,46.0,,,,
2022-23,11055513,7,20,Southampton,Home,946158,450527.0,Mohammed Salisu,mohammed-salisu,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11055513,7,20,Southampton,Home,949785,240143.0,Ibrahima Diallo,ibrahima-diallo,M,False,,,,29.0,22.0,51.0,,,4.0,,,,,,,1.0,2.0,2.0,,,0.0203835,0.0,0.0,1.0,,,,,,,1.0,,58.0,,,,,,,,,8.0,,6.7,,,,,2.0,1.0,,2.0,,36.0,22.0,57.0,0,,65.0,,,2.0,
2022-23,11055513,7,20,Southampton,Home,976025,477386.0,Armel Bella-Kotchap,armel-bella-kotchap,D,False,,,5.0,30.0,41.0,71.0,3.0,3.0,5.0,,,,,,,,4.0,8.0,,,0.0249313,0.0,0.0,1.0,,,,,,,,,90.0,,2.0,,,,,,,11.0,,7.1,,,,2.0,,,,10.0,,36.0,46.0,82.0,0,2.0,91.0,,3.0,,1.0
2022-23,11055513,7,20,Southampton,Home,1017392,502697.0,Carlos Alcaraz,carlos-alcaraz,M,False,,,1.0,15.0,10.0,25.0,1.0,2.0,1.0,,,,,,,3.0,6.0,3.0,,,0.0247126,0.0275,0.0,1.0,,,,,,,,,66.0,,1.0,,,,,,,9.0,,6.4,,,1.0,3.0,1.0,,,2.0,,18.0,10.0,28.0,1,1.0,43.0,2.0,,,
2022-23,11055513,7,20,Southampton,Home,1019442,504783.0,Kamaldeen Sulemana,kamaldeen-sulemana,F,False,1.0,,2.0,25.0,4.0,28.0,2.0,,4.0,,,,1.0,,,3.0,10.0,7.0,,,0.0648886,0.0859,0.0,2.0,,,,,,1.0,1.0,,90.0,,,,,,,,,15.0,,6.6,,,1.0,,6.0,4.0,,4.0,,32.0,5.0,33.0,1,1.0,60.0,1.0,2.0,4.0,1.0
2022-23,11055513,7,20,Southampton,Home,1047484,476888.0,Sékou Mara,sekou-mara,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11055513,7,20,Southampton,Home,1069488,514356.0,Roméo Lavia,romeo-lavia,M,True,,,1.0,15.0,3.0,18.0,,,2.0,,,,,,,,1.0,3.0,,,0.0295183,0.0,0.0,1.0,,,,,,,,,32.0,,,,,,,,,4.0,,6.8,,,,1.0,,,,1.0,,16.0,5.0,21.0,0,2.0,27.0,1.0,1.0,,1.0
2022-23,10385745,8,20,Southampton,Away,10501,20467.0,Theo Walcott,theo-walcott,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385745,8,20,Southampton,Away,45502,58376.0,Alex McCarthy,alex-mccarthy,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385745,8,20,Southampton,Away,117083,91047.0,Stuart Armstrong,stuart-armstrong,M,True,,,,7.0,3.0,10.0,,2.0,2.0,,,,,,,,1.0,5.0,,,0.00280566,0.0836,0.0,,,,,,,,,,19.0,,,,,,,,,2.0,,6.9,,,1.0,,1.0,,,,,7.0,3.0,10.0,1,2.0,17.0,1.0,1.0,,1.0
2022-23,10385745,8,20,Southampton,Away,119151,96787.0,Mohamed Elyounoussi,mohamed-elyounoussi,M,False,,,,5.0,4.0,9.0,3.0,2.0,7.0,,,1.0,2.0,,,5.0,13.0,6.0,,,0.00115753,0.1046,0.0,,,,,,,,,,79.0,,1.0,,,,,,,15.0,,5.7,,,1.0,1.0,3.0,,,,,10.0,5.0,15.0,2,,37.0,1.0,4.0,,
2022-23,10385745,8,20,Southampton,Away,161717,101178.0,James Ward-Prowse,james-ward-prowse,M,False,2.0,,2.0,14.0,32.0,44.0,1.0,1.0,4.0,,,2.0,,,,,3.0,4.0,,,0.0735972,0.1005,0.0,1.0,,,,,,2.0,1.0,,90.0,,,,,,,,,19.0,,7.1,,,,1.0,1.0,8.0,,4.0,,29.0,34.0,55.0,2,3.0,77.0,1.0,,,2.0
2022-23,10385745,8,20,Southampton,Away,257091,173271.0,Duje Ćaleta-Car,duje-caleta-car,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385745,8,20,Southampton,Away,361352,155511.0,Adam Armstrong,adam-armstrong,F,False,,,1.0,7.0,4.0,11.0,3.0,,10.0,,,,,,,2.0,11.0,3.0,,,0.0035941,0.0,0.0,2.0,,,,,,,,,71.0,,1.0,,,,,,,13.0,,6.1,,,,1.0,4.0,1.0,,3.0,,11.0,5.0,15.0,0,3.0,37.0,2.0,,,2.0
2022-23,10385745,8,20,Southampton,Away,773409,200439.0,Che Adams,che-adams,F,False,,,1.0,4.0,4.0,8.0,6.0,2.0,3.0,,,,,,,1.0,9.0,6.0,,,0.0141017,0.0261,0.0,2.0,,,,,,,,,71.0,,,,,,,,,10.0,,6.8,,,1.0,2.0,3.0,,,1.0,,7.0,4.0,11.0,1,,25.0,6.0,1.0,3.0,
2022-23,10385745,8,20,Southampton,Away,797893,212721.0,Lyanco,lyanco,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385745,8,20,Southampton,Away,818073,193204.0,Joe Aribo,joe-aribo,M,True,,,,7.0,6.0,13.0,1.0,,4.0,,,,,,,,8.0,3.0,,,0.0375169,0.0,0.0,2.0,,,,,,,1.0,,45.0,,,,,,,,,12.0,,6.3,,,,1.0,7.0,,,,,11.0,8.0,19.0,0,1.0,32.0,1.0,,2.0,
