season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896911,5,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,1.0,,4.0,29.0,38.0,66.0,2.0,1.0,9.0,,,,2.0,,,5.0,6.0,,,1.0,,,,,,,,90.0,,,,,,,,,12.0,,6.8,,,,,1.0,4.0,,7.0,,39.0,39.0,74.0,0,2.0,89.0,1.0,2.0,1.0,1.0
2020-21,8896911,5,20,Southampton,Away,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,5.0,19.0,37.0,56.0,,1.0,8.0,,,,,,,,2.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,,15.0,,6.4,,,,2.0,,,,12.0,,29.0,42.0,71.0,0,,76.0,,1.0,,
2020-21,8896911,5,20,Southampton,Away,773409,200439,Che Adams,che-adams,F,False,,,1.0,13.0,1.0,14.0,4.0,1.0,1.0,1.0,,,,,2.0,6.0,2.0,,,,1.0,1.0,,1.0,,1.0,,86.0,2.0,,,,,,,,15.0,,8.2,,,1.0,,1.0,,,1.0,,20.0,1.0,21.0,3,,34.0,6.0,,1.0,
2020-21,8896911,5,20,Southampton,Away,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,,,4.0,20.0,18.0,38.0,6.0,,4.0,,,,,,,10.0,6.0,,,2.0,,,,,2.0,,,90.0,1.0,2.0,,,,,,,18.0,,6.9,,,,2.0,3.0,,,7.0,,27.0,20.0,47.0,1,3.0,83.0,3.0,2.0,1.0,1.0
2020-21,8896911,5,20,Southampton,Away,826202,213482,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896911,5,20,Southampton,Away,920379,203389,Nathan Tella,nathan-tella,F,True,,,,7.0,1.0,8.0,,,2.0,,,,,,,1.0,,,,1.0,,,,,,,,13.0,,,,,,,,,2.0,,6.5,,,,1.0,,,,,,8.0,1.0,9.0,0,,11.0,1.0,,,
2020-21,8896911,5,20,Southampton,Away,921216,220598,Michael Obafemi,michael-obafemi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896911,5,20,Southampton,Away,949785,240143,Ibrahima Diallo,ibrahima-diallo,M,True,,,1.0,2.0,1.0,3.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,8.0,,,,,,,,,2.0,,6.5,,,,,,,,2.0,,3.0,1.0,4.0,0,,5.0,,,,
2020-21,8896891,6,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896891,6,20,Southampton,Home,19314,40383,Fraser Forster,fraser-forster,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896891,6,20,Southampton,Home,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,1.0,,1.0,25.0,27.0,51.0,1.0,,5.0,,,,,,,5.0,4.0,,,3.0,,,,,,3.0,,90.0,,,,,,,,,8.0,,7.2,,,,1.0,2.0,4.0,,1.0,,30.0,28.0,54.0,0,1.0,73.0,1.0,2.0,1.0,
2020-21,8896891,6,20,Southampton,Home,45502,58376,Alex McCarthy,alex-mccarthy,G,False,,,6.0,1.0,16.0,17.0,,,5.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,10.0,1.0,7.3,1.0,2.0,,1.0,,,,16.0,,9.0,18.0,27.0,0,,35.0,,,,
2020-21,8896891,6,20,Southampton,Home,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,2.0,39.0,43.0,82.0,,,5.0,,,,6.0,,,8.0,4.0,,,2.0,,,,,2.0,1.0,,90.0,2.0,,,,,,,,6.0,,7.0,,,,1.0,,,,3.0,,40.0,48.0,88.0,2,3.0,100.0,,1.0,,2.0
2020-21,8896891,6,20,Southampton,Home,115346,83283,Nathan Redmond,nathan-redmond,M,False,,,,25.0,12.0,37.0,1.0,,5.0,,,,6.0,,2.0,14.0,10.0,,,3.0,,,,,,1.0,,90.0,,,,,,,,,14.0,,6.8,,,3.0,,8.0,1.0,,,,30.0,14.0,43.0,3,3.0,69.0,2.0,1.0,6.0,1.0
2020-21,8896891,6,20,Southampton,Home,117083,91047,Stuart Armstrong,stuart-armstrong,M,False,,,1.0,19.0,16.0,35.0,,,6.0,,,1.0,,,1.0,2.0,3.0,,,,,,,,1.0,2.0,,86.0,,1.0,,,,,,,15.0,,7.2,,,2.0,1.0,1.0,2.0,,1.0,,28.0,17.0,43.0,3,2.0,64.0,3.0,1.0,,1.0
2020-21,8896891,6,20,Southampton,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,False,,,1.0,21.0,40.0,61.0,3.0,3.0,5.0,,,,,,1.0,5.0,6.0,,,1.0,,,,,,,,90.0,1.0,2.0,,,,,,,4.0,,7.7,,,,6.0,,,,1.0,,23.0,41.0,64.0,1,2.0,79.0,,1.0,,
2020-21,8896891,6,20,Southampton,Home,130181,84939,Danny Ings,danny-ings,F,False,1.0,,2.0,20.0,10.0,29.0,,,4.0,,,,,,1.0,3.0,7.0,,,,2.0,,,,,2.0,,90.0,,,,,,,,,16.0,,7.9,,,1.0,1.0,6.0,1.0,,4.0,,30.0,10.0,39.0,1,2.0,61.0,2.0,1.0,4.0,1.0
2020-21,8896891,6,20,Southampton,Home,134361,88900,Jack Stephens,jack-stephens,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896891,6,20,Southampton,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,1.0,,,38.0,39.0,76.0,1.0,,7.0,,,,1.0,,,4.0,4.0,,,1.0,,1.0,,,,3.0,,90.0,1.0,,,,,,,,14.0,,7.8,,,,2.0,2.0,6.0,,3.0,,48.0,41.0,83.0,1,3.0,100.0,1.0,,1.0,3.0
2020-21,8896891,6,20,Southampton,Home,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,,6.0,58.0,64.0,,1.0,5.0,,,,,,,,3.0,,,,,,,,3.0,,,90.0,,,,,,,,,9.0,,7.3,,,,5.0,,,,4.0,,10.0,62.0,72.0,0,1.0,84.0,1.0,1.0,,
2020-21,8896891,6,20,Southampton,Home,773409,200439,Che Adams,che-adams,F,False,,,,12.0,7.0,19.0,4.0,1.0,2.0,,,,,,1.0,6.0,4.0,,,,,1.0,,,1.0,,,89.0,2.0,,,,,,,,11.0,,7.5,,,,,4.0,1.0,,,1.0,15.0,9.0,23.0,2,,37.0,4.0,,3.0,
2020-21,8896891,6,20,Southampton,Home,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,,,1.0,20.0,35.0,55.0,,,8.0,,,,,,1.0,1.0,7.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,6.0,,7.3,,,,2.0,3.0,,,2.0,,22.0,37.0,59.0,0,1.0,87.0,,3.0,3.0,1.0
2020-21,8896891,6,20,Southampton,Home,879898,214470,Jake Vokins,jake-vokins,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896891,6,20,Southampton,Home,920374,,Dan N'Lundulu,dan-nlundulu,F,True,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,,2.0,,,,
2020-21,8896891,6,20,Southampton,Home,920379,203389,Nathan Tella,nathan-tella,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896891,6,20,Southampton,Home,949785,240143,Ibrahima Diallo,ibrahima-diallo,M,True,,,,6.0,5.0,11.0,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,3.0,,6.5,,,,,,1.0,,,,8.0,6.0,13.0,0,,14.0,,,,
2020-21,8896885,7,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,True,,,,,2.0,2.0,1.0,2.0,,,,,,,,2.0,2.0,,,1.0,,,,,,,,12.0,,,,,,,,,3.0,,6.4,,,,,,,,,,1.0,3.0,4.0,0,,5.0,1.0,,,
2020-21,8896885,7,20,Southampton,Away,10501,20467,Theo Walcott,theo-walcott,M,False,,,,3.0,4.0,7.0,2.0,1.0,3.0,,,1.0,2.0,,3.0,9.0,6.0,,,1.0,,,,1.0,1.0,,,90.0,,,,,,,,,13.0,,6.1,,,1.0,,1.0,,,1.0,,6.0,5.0,11.0,2,3.0,34.0,5.0,2.0,,2.0
2020-21,8896885,7,20,Southampton,Away,19314,40383,Fraser Forster,fraser-forster,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896885,7,20,Southampton,Away,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,,,2.0,10.0,7.0,17.0,1.0,1.0,2.0,,,,,,,2.0,3.0,,,1.0,,,,,,1.0,,79.0,,,,,,,,,7.0,,6.6,,,,1.0,,,,3.0,,12.0,7.0,19.0,0,,35.0,,2.0,,
2020-21,8896885,7,20,Southampton,Away,45502,58376,Alex McCarthy,alex-mccarthy,G,False,,,1.0,1.0,6.0,7.0,,,9.0,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,1.0,,,,21.0,1.0,7.7,6.0,7.0,,2.0,,,,21.0,,19.0,8.0,27.0,0,,41.0,,,,
2020-21,8896885,7,20,Southampton,Away,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,2.0,9.0,18.0,27.0,2.0,2.0,7.0,,,,1.0,,2.0,5.0,9.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,,15.0,,6.9,,,,1.0,1.0,,,3.0,,16.0,23.0,39.0,0,4.0,53.0,1.0,2.0,1.0,2.0
2020-21,8896885,7,20,Southampton,Away,115346,83283,Nathan Redmond,nathan-redmond,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896885,7,20,Southampton,Away,117083,91047,Stuart Armstrong,stuart-armstrong,M,False,,,,11.0,7.0,18.0,1.0,,3.0,,,,1.0,,3.0,8.0,2.0,,,3.0,1.0,,,,,1.0,,90.0,,,,,,,,,10.0,,6.1,,,1.0,2.0,1.0,,,2.0,,14.0,9.0,23.0,1,1.0,37.0,2.0,,1.0,
2020-21,8896885,7,20,Southampton,Away,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,False,,,1.0,9.0,21.0,30.0,2.0,3.0,5.0,,,,1.0,,,3.0,4.0,,,,,1.0,,,1.0,,,90.0,1.0,1.0,,,,,,,12.0,,7.1,,,,9.0,,,,7.0,,17.0,25.0,42.0,1,1.0,56.0,,,,
2020-21,8896885,7,20,Southampton,Away,130181,84939,Danny Ings,danny-ings,F,False,,,,4.0,3.0,7.0,,1.0,1.0,,,,1.0,,1.0,4.0,7.0,,,2.0,,1.0,,,,1.0,,85.0,1.0,1.0,,,,,,,7.0,,7.8,,,1.0,3.0,2.0,,,,1.0,7.0,3.0,10.0,2,2.0,27.0,2.0,2.0,2.0,1.0
2020-21,8896885,7,20,Southampton,Away,134361,88900,Jack Stephens,jack-stephens,D,True,,,1.0,3.0,6.0,9.0,1.0,1.0,2.0,,,,1.0,,,3.0,4.0,,,1.0,,,,,,,,45.0,,,,,,,,,8.0,,6.2,,,,4.0,,,,4.0,,6.0,11.0,17.0,0,3.0,24.0,,,,3.0
2020-21,8896885,7,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,2.0,,,20.0,15.0,33.0,3.0,1.0,3.0,1.0,,,1.0,,1.0,6.0,5.0,,,1.0,1.0,2.0,,,1.0,2.0,,90.0,2.0,,,,,,,,10.0,,9.0,,,1.0,3.0,,2.0,,1.0,,28.0,16.0,42.0,3,3.0,56.0,,1.0,,2.0
2020-21,8896885,7,20,Southampton,Away,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,1.0,,19.0,19.0,2.0,2.0,3.0,,,,1.0,,,3.0,2.0,,,,,,,,1.0,,,45.0,,1.0,,,,,,,5.0,,6.7,,,,3.0,,,,4.0,,2.0,22.0,24.0,0,,30.0,,,,
2020-21,8896885,7,20,Southampton,Away,773409,200439,Che Adams,che-adams,F,False,,,,12.0,2.0,14.0,4.0,1.0,4.0,,,,,,1.0,8.0,3.0,,,1.0,,,,,,2.0,,90.0,,,,,,,,,10.0,,6.8,,,,1.0,2.0,,,,1.0,14.0,4.0,18.0,0,2.0,29.0,1.0,,,2.0
2020-21,8896885,7,20,Southampton,Away,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,,,,6.0,12.0,18.0,5.0,,3.0,,,,1.0,,1.0,9.0,3.0,,,2.0,,,,,2.0,,,90.0,,3.0,,,,,,,11.0,,6.4,,,,3.0,1.0,,,1.0,,11.0,14.0,25.0,0,,47.0,,2.0,1.0,
2020-21,8896885,7,20,Southampton,Away,869910,431131,Moussa Djenepo,moussa-djenepo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896885,7,20,Southampton,Away,920374,,Dan N'Lundulu,dan-nlundulu,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896885,7,20,Southampton,Away,949785,240143,Ibrahima Diallo,ibrahima-diallo,M,True,,,,,3.0,3.0,,,2.0,,,,,,,4.0,2.0,,,4.0,,,,,,,,11.0,,,,1.0,,,,,,,5.2,,,,1.0,,,,,,,3.0,3.0,0,2.0,6.0,,,,1.0
2020-21,8896876,8,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,2.0,0,,2.0,,,,
2020-21,8896876,8,20,Southampton,Home,10501,20467,Theo Walcott,theo-walcott,M,False,,,,12.0,12.0,24.0,,1.0,4.0,,,1.0,,,2.0,4.0,8.0,,,,1.0,,,,,1.0,,88.0,,,,,,,,,16.0,,7.3,,,2.0,,5.0,,,,,15.0,14.0,29.0,3,2.0,55.0,7.0,2.0,3.0,1.0
2020-21,8896876,8,20,Southampton,Home,19314,40383,Fraser Forster,fraser-forster,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896876,8,20,Southampton,Home,45502,58376,Alex McCarthy,alex-mccarthy,G,False,,,2.0,,19.0,19.0,1.0,,4.0,,,,,,,1.0,,,,,,,,,,,,90.0,,,,,,,,,10.0,,7.4,2.0,2.0,,,,,,10.0,,7.0,20.0,27.0,0,,34.0,,,,
2020-21,8896876,8,20,Southampton,Home,69416,78056,Oriol Romeu,oriol-romeu,M,False,1.0,,1.0,30.0,31.0,60.0,1.0,1.0,11.0,,,1.0,2.0,,,5.0,9.0,,,2.0,,,,1.0,2.0,3.0,,90.0,1.0,,,,,,,,9.0,,7.8,,,,,,1.0,,5.0,,34.0,35.0,68.0,2,6.0,84.0,1.0,2.0,,4.0
2020-21,8896876,8,20,Southampton,Home,115346,83283,Nathan Redmond,nathan-redmond,M,True,,,,2.0,1.0,3.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,16.0,,,,,,,,,,,6.7,,,,,,,,,,2.0,1.0,3.0,0,,5.0,,1.0,,
2020-21,8896876,8,20,Southampton,Home,117083,91047,Stuart Armstrong,stuart-armstrong,M,False,,,1.0,16.0,11.0,27.0,1.0,,8.0,,,,2.0,,1.0,9.0,5.0,,,4.0,,1.0,,,4.0,1.0,,90.0,2.0,,,,,,,,18.0,,7.6,,,,,4.0,2.0,,2.0,1.0,28.0,11.0,37.0,2,3.0,59.0,3.0,,2.0,3.0
2020-21,8896876,8,20,Southampton,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,False,,,2.0,23.0,43.0,66.0,1.0,2.0,2.0,,,,,,,2.0,6.0,,,1.0,,,,,,1.0,,90.0,,1.0,,,,,,,11.0,,7.4,,,,1.0,,1.0,,8.0,,29.0,48.0,76.0,0,3.0,83.0,,1.0,,2.0
2020-21,8896876,8,20,Southampton,Home,134361,88900,Jack Stephens,jack-stephens,D,False,,,2.0,33.0,34.0,67.0,,,3.0,,,,,,,,2.0,,,,,,,,,2.0,,90.0,,,,,,,,,16.0,,7.3,,,,1.0,,,,5.0,,40.0,39.0,79.0,0,2.0,97.0,,,,2.0
2020-21,8896876,8,20,Southampton,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,3.0,,5.0,43.0,30.0,70.0,1.0,,11.0,,,,2.0,,1.0,8.0,6.0,,,4.0,,,,,1.0,2.0,,90.0,,,,,,,,,16.0,,7.6,,,,2.0,,8.0,,8.0,,54.0,33.0,79.0,0,5.0,101.0,1.0,1.0,,3.0
2020-21,8896876,8,20,Southampton,Home,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,,5.0,40.0,45.0,,4.0,6.0,,,,,,,,5.0,,,,,,,,2.0,,,90.0,2.0,,,,,,,,12.0,,7.4,,,,3.0,,,,3.0,,12.0,45.0,57.0,2,1.0,66.0,,,,1.0
2020-21,8896876,8,20,Southampton,Home,773409,200439,Che Adams,che-adams,F,False,,,1.0,14.0,6.0,20.0,2.0,,4.0,,,1.0,,,2.0,5.0,1.0,,,1.0,,1.0,,,,,,90.0,3.0,,,,,,,,14.0,,7.4,,,,1.0,1.0,,,1.0,3.0,19.0,8.0,27.0,4,,42.0,4.0,,1.0,
2020-21,8896876,8,20,Southampton,Home,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,,,,14.0,26.0,40.0,,,8.0,,,1.0,,,1.0,1.0,6.0,,,,,,,,2.0,,,90.0,,,,,,,,,8.0,,7.4,,,,2.0,2.0,,,4.0,,17.0,29.0,46.0,1,3.0,70.0,,1.0,2.0,3.0
2020-21,8896876,8,20,Southampton,Home,869910,431131,Moussa Djenepo,moussa-djenepo,F,False,,,1.0,11.0,11.0,22.0,1.0,2.0,4.0,,,1.0,3.0,,2.0,6.0,12.0,,,,,,,,1.0,1.0,,74.0,,,,,,,,,15.0,,7.2,,,,,1.0,,,2.0,,16.0,15.0,31.0,1,7.0,53.0,4.0,2.0,1.0,4.0
2020-21,8896876,8,20,Southampton,Home,920374,,Dan N'Lundulu,dan-nlundulu,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896876,8,20,Southampton,Home,920379,203389,Nathan Tella,nathan-tella,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896876,8,20,Southampton,Home,949785,240143,Ibrahima Diallo,ibrahima-diallo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896876,8,20,Southampton,Home,967457,232797,Kayne Ramsay,kayne-ramsay,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896856,9,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,True,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,11.0,,,,,,,,,3.0,,6.4,,,,,1.0,,,,,2.0,,2.0,0,,3.0,,,,
2020-21,8896856,9,20,Southampton,Away,10501,20467,Theo Walcott,theo-walcott,M,False,,,,13.0,3.0,16.0,1.0,,1.0,,1.0,,2.0,,1.0,6.0,4.0,,,1.0,,1.0,,,,,,90.0,2.0,,,,,,,,9.0,,6.9,,,1.0,,1.0,1.0,,1.0,1.0,18.0,4.0,21.0,3,1.0,33.0,1.0,3.0,,
2020-21,8896856,9,20,Southampton,Away,19314,40383,Fraser Forster,fraser-forster,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896856,9,20,Southampton,Away,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,2.0,,1.0,13.0,16.0,27.0,2.0,5.0,4.0,,,,1.0,,,4.0,10.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,15.0,,7.1,,,,,,3.0,,2.0,,19.0,19.0,35.0,0,5.0,62.0,2.0,1.0,,3.0
2020-21,8896856,9,20,Southampton,Away,45502,58376,Alex McCarthy,alex-mccarthy,G,False,,,3.0,2.0,17.0,19.0,,,7.0,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,,14.0,1.0,8.3,6.0,8.0,,1.0,,,,17.0,,13.0,20.0,33.0,0,,46.0,,,,
2020-21,8896856,9,20,Southampton,Away,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,1.0,12.0,40.0,52.0,1.0,4.0,4.0,,,1.0,1.0,,1.0,5.0,7.0,,,2.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,,19.0,,6.8,,,,,,,,4.0,,25.0,42.0,67.0,1,2.0,82.0,2.0,1.0,,
2020-21,8896856,9,20,Southampton,Away,117083,91047,Stuart Armstrong,stuart-armstrong,M,False,1.0,,,19.0,13.0,31.0,1.0,,3.0,,,,1.0,,,6.0,2.0,,,1.0,,,,,,1.0,,89.0,,,,,,,,,11.0,,6.7,,,1.0,,4.0,1.0,,,,23.0,15.0,37.0,1,1.0,50.0,2.0,,1.0,1.0
2020-21,8896856,9,20,Southampton,Away,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,False,,,6.0,10.0,35.0,45.0,1.0,5.0,4.0,,,,2.0,,,5.0,6.0,,,2.0,,,,,,,,90.0,,1.0,,,,,,,13.0,,6.8,,,,7.0,,,,8.0,,16.0,38.0,54.0,0,1.0,69.0,4.0,,,1.0
2020-21,8896856,9,20,Southampton,Away,134361,88900,Jack Stephens,jack-stephens,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896856,9,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,1.0,,3.0,25.0,41.0,65.0,4.0,2.0,8.0,,,,,,,6.0,5.0,,,2.0,,,,,,,,90.0,,1.0,,,,,,,14.0,,7.0,,,,2.0,,6.0,,6.0,,37.0,43.0,74.0,0,1.0,89.0,,2.0,,1.0
2020-21,8896856,9,20,Southampton,Away,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,4.0,14.0,57.0,71.0,2.0,,8.0,,,,,,,3.0,2.0,,,1.0,,,,,,,,90.0,,2.0,,,,,,,11.0,,6.9,,,,2.0,,,,9.0,,20.0,61.0,81.0,0,1.0,89.0,1.0,1.0,,1.0
2020-21,8896856,9,20,Southampton,Away,773409,200439,Che Adams,che-adams,F,False,,,3.0,9.0,6.0,15.0,6.0,1.0,1.0,2.0,,1.0,1.0,,1.0,10.0,6.0,,,1.0,1.0,,,,,3.0,,90.0,,,,,,,,,10.0,,7.8,,,1.0,1.0,2.0,,,3.0,,13.0,6.0,19.0,2,1.0,36.0,4.0,3.0,1.0,1.0
2020-21,8896856,9,20,Southampton,Away,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,,,3.0,17.0,38.0,55.0,1.0,,6.0,,,,1.0,,1.0,4.0,8.0,,,1.0,,,,,,,,90.0,,1.0,,,,,,,9.0,,7.2,,,,1.0,3.0,,,4.0,,20.0,42.0,62.0,0,4.0,83.0,1.0,1.0,3.0,4.0
2020-21,8896856,9,20,Southampton,Away,869910,431131,Moussa Djenepo,moussa-djenepo,F,False,,,,17.0,9.0,26.0,1.0,,8.0,,,,6.0,,1.0,10.0,7.0,,,2.0,,,,,1.0,2.0,,79.0,,,,,,,,,10.0,,6.5,,,,,2.0,,,1.0,,19.0,12.0,31.0,0,3.0,47.0,4.0,2.0,2.0,3.0
2020-21,8896856,9,20,Southampton,Away,920374,,Dan N'Lundulu,dan-nlundulu,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896856,9,20,Southampton,Away,920379,203389,Nathan Tella,nathan-tella,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896856,9,20,Southampton,Away,921216,220598,Michael Obafemi,michael-obafemi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896856,9,20,Southampton,Away,949785,240143,Ibrahima Diallo,ibrahima-diallo,M,True,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,,0,,2.0,,,1.0,
2020-21,8896981,10,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,True,,,,4.0,2.0,6.0,,3.0,1.0,,,,,,,2.0,4.0,,,2.0,,,,,,,,18.0,,,,,,,,,3.0,,6.7,,,,,,,,,,6.0,2.0,8.0,0,1.0,13.0,1.0,1.0,,
2020-21,8896981,10,20,Southampton,Home,10501,20467,Theo Walcott,theo-walcott,M,False,,,1.0,8.0,7.0,15.0,,1.0,4.0,,,,1.0,,2.0,8.0,6.0,,,1.0,,,,,,,,90.0,2.0,,,,,,,,19.0,,6.6,,,,1.0,6.0,2.0,,1.0,,15.0,9.0,22.0,2,,44.0,4.0,3.0,2.0,
2020-21,8896981,10,20,Southampton,Home,19314,40383,Fraser Forster,fraser-forster,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896981,10,20,Southampton,Home,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,,,1.0,13.0,24.0,37.0,2.0,1.0,5.0,,,,,,1.0,4.0,4.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,,20.0,,6.5,,,1.0,2.0,,2.0,,3.0,,26.0,27.0,51.0,1,3.0,72.0,2.0,,,2.0
2020-21,8896981,10,20,Southampton,Home,45502,58376,Alex McCarthy,alex-mccarthy,G,False,,,9.0,4.0,21.0,25.0,,,10.0,,,,,,,,,,1.0,,,,1.0,,,,,90.0,,,,,,,,,9.0,1.0,6.0,2.0,3.0,,3.0,,,,17.0,,11.0,23.0,34.0,0,,45.0,,,,
