matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalDistance,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard
2561997,11,2025-11-08 20:00:00,8,Chelsea,Home,220.0,15.0,1.0,4.0,3.0,,,327.0,2.0,,2.0,3.0,15.0,25.0,543.0,1.0,3.0,11.0,9.0,7.0,12.0,,1.0,1.0,0.0,,,1.0,1.0,,1.0,1.0,18.0,0.0,,,1.0,,,8.0,1.0,2.0,13.0,7.0,102.0,42.0,4.0,3.0,3.0,2.0,3.0,6.0,4.0,,,10.0,13.0,7.0,1.0,3.0,,35.0,38.0,2.0,15.0,8.0,,1.0,2.76337,3.3063,0.0394,3.1901,,70.0,12.0,13.0,,3.0,,1.0,153.0,2.0,,2.0,2.0,,1.0,4.0,3.0,1.0,,8.0,1.0,7.0,7.0,1.0,0.0,2.0,178.0,65.0,45.0,1.0,2.0,3.0,11.0,8.0,592.0,1.0,,0.0,85.0,73.0,40.0,,,,,118.0,118.0,4.0,15.0,20.0,64.1,1.0,,,,12.0,0.0,181.0,,,,,,1.0,6.0,1.0,0.0,5.0,183.0,524.0,3.0,14.0,235.0,28.0,15.0,16.0,6.0,26.0,20.0,108122.63,2.0,227.0,1.0,405.0,1.0,,10.0,16.0,44.0,,614.0,3.0,0.0,20.0,9.0,5.0,12.0,1.0,772.0,36.0,14.0,0.0,9.0,10.0,8.0,0.0
2562008,12,2025-11-22 12:30:00,8,Chelsea,Away,306.0,15.0,1.0,1.0,,2.0,,134.0,5.0,1.0,4.0,3.0,12.0,18.0,439.0,1.0,3.0,9.0,14.0,16.0,8.0,1.0,3.0,2.0,0.0,,,,,,,,12.0,0.0,,,,,,5.0,6.0,2.0,10.0,5.0,80.0,55.0,2.0,,2.0,,9.0,5.0,1.0,,,9.0,2.0,3.0,0.0,9.0,,39.0,52.0,,19.0,10.0,,,1.09323,1.7171,,2.3028,0.1063,39.0,8.0,12.0,,,,,167.0,2.0,,2.0,2.0,,1.0,6.0,2.0,1.0,,10.0,1.0,12.0,12.0,,0.0,5.0,131.0,81.0,39.0,1.0,2.0,3.0,8.0,5.0,500.0,3.0,1.0,0.0,46.0,35.0,26.0,,,,,131.0,131.0,4.0,18.0,24.0,55.8,,,,,14.0,0.0,146.0,1.0,1.0,2.0,,,2.0,5.0,,0.0,3.0,59.0,421.0,9.0,11.0,327.0,33.0,19.0,16.0,8.0,13.0,5.0,107028.26,3.0,96.0,6.0,210.0,1.0,1.0,17.0,14.0,46.0,3.0,524.0,1.0,0.0,15.0,15.0,9.0,10.0,3.0,706.0,31.0,12.0,0.0,9.0,9.0,9.0,0.0
2562017,13,2025-11-30 16:30:00,8,Chelsea,Home,123.0,10.0,1.0,5.0,4.0,1.0,2.0,104.0,4.0,1.0,7.0,10.0,6.0,26.0,222.0,,,11.0,12.0,29.0,8.0,1.0,1.0,2.0,0.0,,,,,,,,8.0,0.0,,,,,2.0,8.0,6.0,2.0,6.0,5.0,42.0,40.0,1.0,1.0,,2.0,3.0,2.0,5.0,,1.0,3.0,6.0,3.0,1.0,4.0,2.0,44.0,58.0,2.0,30.0,19.0,,,0.619747,0.7947,,1.1528,2.1844,50.0,12.0,13.0,,2.0,3.0,,105.0,1.0,1.0,1.0,,1.0,,8.0,0.0,2.0,,19.0,,6.0,6.0,1.0,0.0,7.0,69.0,57.0,27.0,3.0,0.0,4.0,6.0,4.0,255.0,1.0,,0.0,28.0,36.0,17.0,,,,,103.0,103.0,2.0,10.0,16.0,38.3,,2.0,,1.0,6.0,0.0,63.0,2.0,1.0,3.0,,1.0,2.0,5.0,1.0,0.0,2.0,49.0,206.0,3.0,10.0,133.0,18.0,30.0,16.0,3.0,15.0,12.0,98828.37,2.0,79.0,4.0,161.0,3.0,1.0,28.0,9.0,61.0,1.0,279.0,,1.0,11.0,13.0,,14.0,1.0,458.0,20.0,17.0,0.0,5.0,3.0,6.0,0.0
2562030,14,2025-12-03 20:15:00,8,Chelsea,Away,311.0,20.0,1.0,5.0,4.0,,,302.0,8.0,3.0,4.0,1.0,14.0,15.0,608.0,1.0,3.0,20.0,14.0,18.0,9.0,1.0,4.0,,0.0,,,,,,,,10.0,0.0,,,,,,6.0,11.0,6.0,11.0,3.0,94.0,42.0,1.0,,1.0,1.0,6.0,5.0,4.0,,,2.0,10.0,7.0,0.0,14.0,2.0,51.0,51.0,1.0,35.0,19.0,1.0,1.0,1.83891,0.9617,,0.7723,2.5276,69.0,13.0,9.0,,1.0,1.0,,166.0,1.0,,1.0,1.0,,,8.0,1.0,1.0,1.0,19.0,,3.0,3.0,1.0,0.0,4.0,202.0,77.0,54.0,4.0,0.0,4.0,7.0,2.0,658.0,2.0,3.0,0.0,67.0,89.0,27.0,,,,,138.0,138.0,1.0,16.0,21.0,71.1,,,,,18.0,0.0,220.0,2.0,,2.0,,1.0,,7.0,1.0,1.0,5.0,106.0,586.0,6.0,11.0,332.0,36.0,35.0,15.0,2.0,20.0,18.0,113079.2,,141.0,2.0,370.0,1.0,3.0,10.0,16.0,35.0,1.0,682.0,2.0,0.0,14.0,16.0,6.0,23.0,1.0,888.0,33.0,21.0,0.0,8.0,2.0,11.0,0.0
2562035,15,2025-12-06 15:00:00,8,Chelsea,Away,213.0,12.0,,5.0,5.0,1.0,,222.0,6.0,1.0,4.0,11.0,15.0,21.0,430.0,1.0,,17.0,17.0,23.0,9.0,1.0,,4.0,0.0,,,,,,,,11.0,0.0,,,1.0,,,6.0,8.0,5.0,6.0,5.0,83.0,56.0,,,,,9.0,1.0,7.0,,,,4.0,9.0,0.0,5.0,3.0,54.0,61.0,,26.0,17.0,,,0.751554,0.9232,,0.6414,0.7569,66.0,13.0,14.0,,2.0,1.0,,170.0,,,,,,,8.0,0.0,2.0,,17.0,1.0,10.0,10.0,,0.0,4.0,149.0,80.0,50.0,5.0,0.0,4.0,5.0,4.0,492.0,2.0,1.0,0.0,47.0,77.0,25.0,,,,,142.0,142.0,1.0,15.0,36.0,60.9,1.0,,,1.0,16.0,0.0,117.0,4.0,1.0,5.0,,2.0,4.0,6.0,,0.0,3.0,116.0,408.0,9.0,9.0,235.0,25.0,26.0,19.0,,14.0,14.0,107918.3,4.0,158.0,6.0,298.0,2.0,1.0,29.0,17.0,55.0,,519.0,2.0,0.0,11.0,17.0,2.0,20.0,2.0,725.0,20.0,23.0,0.0,7.0,,9.0,0.0
2562048,16,2025-12-13 15:00:00,8,Chelsea,Home,310.0,16.0,1.0,3.0,2.0,1.0,,166.0,2.0,,5.0,4.0,16.0,22.0,473.0,1.0,1.0,8.0,14.0,12.0,9.0,1.0,3.0,3.0,0.0,,,1.0,1.0,,,1.0,13.0,0.0,,,,,,10.0,9.0,2.0,11.0,6.0,91.0,52.0,4.0,3.0,2.0,1.0,11.0,3.0,6.0,,,4.0,2.0,3.0,1.0,10.0,1.0,55.0,45.0,1.0,32.0,18.0,,,1.13097,2.1978,0.0557,1.2123,0.7303,44.0,13.0,11.0,,2.0,1.0,1.0,141.0,2.0,,2.0,2.0,,1.0,8.0,2.0,2.0,,18.0,,11.0,11.0,,0.0,5.0,154.0,69.0,48.0,7.0,1.0,7.0,5.0,5.0,518.0,4.0,1.0,0.0,39.0,54.0,20.0,,,,,107.0,107.0,5.0,20.0,22.0,57.7,,,,,21.0,0.0,151.0,2.0,,2.0,,1.0,3.0,9.0,1.0,0.0,3.0,81.0,461.0,11.0,12.0,329.0,23.0,32.0,19.0,4.0,10.0,6.0,103722.4,4.0,110.0,2.0,218.0,2.0,,15.0,17.0,44.0,,537.0,2.0,0.0,17.0,15.0,3.0,8.0,1.0,733.0,24.0,13.0,0.0,7.0,4.0,8.0,0.0
2562062,17,2025-12-20 12:30:00,8,Chelsea,Away,179.0,11.0,1.0,2.0,1.0,,1.0,174.0,5.0,2.0,2.0,4.0,8.0,14.0,351.0,,,14.0,17.0,15.0,10.0,1.0,1.0,2.0,1.0,,,,1.0,,,1.0,11.0,0.0,,,,,1.0,8.0,9.0,2.0,10.0,3.0,81.0,52.0,1.0,,1.0,4.0,4.0,4.0,5.0,,,4.0,6.0,5.0,0.0,7.0,2.0,48.0,46.0,4.0,24.0,7.0,,,0.454214,1.2193,0.0418,1.4446,2.3162,46.0,14.0,12.0,1.0,3.0,2.0,1.0,152.0,1.0,,1.0,1.0,,1.0,11.0,1.0,1.0,,7.0,,13.0,13.0,1.0,0.0,2.0,100.0,60.0,30.0,6.0,1.0,5.0,6.0,4.0,405.0,,1.0,0.0,45.0,49.0,20.0,,,,,127.0,127.0,1.0,15.0,32.0,53.4,,,1.0,1.0,11.0,0.0,100.0,3.0,,3.0,,,2.0,5.0,1.0,0.0,2.0,87.0,330.0,4.0,11.0,208.0,36.0,24.0,15.0,3.0,16.0,13.0,107798.64,3.0,110.0,4.0,241.0,1.0,2.0,16.0,8.0,55.0,,433.0,2.0,0.0,13.0,11.0,1.0,14.0,6.0,605.0,26.0,17.0,0.0,9.0,4.0,9.0,0.0
2562068,18,2025-12-27 17:30:00,8,Chelsea,Home,187.0,18.0,1.0,4.0,3.0,,,286.0,1.0,,7.0,4.0,8.0,28.0,469.0,,,6.0,9.0,11.0,9.0,,1.0,1.0,0.0,,,,1.0,,,,12.0,0.0,,,,,,7.0,7.0,4.0,8.0,6.0,85.0,58.0,2.0,1.0,1.0,1.0,5.0,7.0,6.0,,,6.0,8.0,16.0,0.0,5.0,5.0,37.0,51.0,1.0,6.0,2.0,1.0,,1.121,2.1436,0.0645,1.4269,2.9463,58.0,16.0,8.0,1.0,4.0,1.0,1.0,130.0,1.0,1.0,1.0,,1.0,,1.0,0.0,1.0,1.0,2.0,,9.0,9.0,,0.0,7.0,159.0,65.0,50.0,7.0,0.0,4.0,6.0,3.0,516.0,2.0,1.0,0.0,65.0,89.0,37.0,,,,,112.0,112.0,8.0,13.0,28.0,62.9,,3.0,,,15.0,0.0,154.0,5.0,1.0,6.0,,,1.0,4.0,,0.0,4.0,143.0,458.0,5.0,10.0,196.0,27.0,6.0,9.0,4.0,29.0,25.0,95848.33,1.0,183.0,2.0,361.0,1.0,,13.0,9.0,45.0,,528.0,2.0,0.0,14.0,26.0,,6.0,5.0,691.0,42.0,19.0,0.0,6.0,6.0,19.0,0.0
2562078,19,2025-12-30 19:30:00,8,Chelsea,Home,185.0,15.0,4.0,8.0,4.0,2.0,,306.0,4.0,,6.0,4.0,10.0,21.0,483.0,,,15.0,15.0,26.0,11.0,1.0,4.0,3.0,0.0,,,,,,,,12.0,1.0,,,,,,3.0,12.0,5.0,15.0,2.0,106.0,51.0,1.0,1.0,1.0,,6.0,8.0,9.0,,1.0,12.0,7.0,8.0,0.0,4.0,,45.0,66.0,,29.0,16.0,,,1.76545,2.3065,,2.1532,2.0183,64.0,5.0,12.0,,3.0,,,173.0,1.0,,1.0,1.0,,,7.0,1.0,,,16.0,1.0,8.0,8.0,1.0,0.0,6.0,131.0,69.0,45.0,3.0,2.0,5.0,8.0,3.0,539.0,4.0,1.0,0.0,79.0,84.0,45.0,,,,1.0,136.0,136.0,7.0,20.0,17.0,67.2,,2.0,1.0,,16.0,0.0,153.0,4.0,1.0,4.0,,,3.0,6.0,1.0,0.0,5.0,174.0,465.0,6.0,13.0,196.0,26.0,29.0,23.0,11.0,26.0,15.0,107155.9,3.0,219.0,5.0,393.0,,,21.0,11.0,46.0,,563.0,5.0,0.0,17.0,17.0,,17.0,1.0,777.0,52.0,19.0,0.0,11.0,12.0,9.0,0.0
2562091,20,2026-01-04 17:30:00,8,Chelsea,Away,263.0,22.0,1.0,2.0,1.0,,,102.0,6.0,1.0,6.0,2.0,10.0,15.0,363.0,,1.0,18.0,10.0,3.0,4.0,,,1.0,0.0,,,,,,,,8.0,0.0,,,,,,8.0,12.0,2.0,8.0,,76.0,48.0,1.0,2.0,1.0,1.0,9.0,1.0,9.0,,1.0,2.0,2.0,,0.0,11.0,1.0,57.0,39.0,1.0,23.0,10.0,,2.0,0.58246,1.8509,,1.897,1.2312,24.0,14.0,9.0,,,1.0,,121.0,,,,,,,7.0,1.0,,,10.0,,14.0,14.0,1.0,0.0,6.0,115.0,35.0,18.0,8.0,1.0,3.0,1.0,3.0,412.0,5.0,1.0,0.0,46.0,26.0,11.0,,,,,121.0,121.0,4.0,25.0,11.0,42.7,,,1.0,,22.0,0.0,124.0,1.0,1.0,2.0,,3.0,1.0,4.0,,0.0,3.0,57.0,342.0,9.0,4.0,299.0,40.0,23.0,20.0,1.0,4.0,3.0,113013.71,1.0,79.0,3.0,141.0,,1.0,12.0,10.0,35.0,2.0,436.0,1.0,0.0,8.0,20.0,4.0,21.0,3.0,625.0,16.0,16.0,0.0,7.0,2.0,10.0,0.0
2562101,21,2026-01-07 19:30:00,8,Chelsea,Away,223.0,12.0,2.0,4.0,2.0,3.0,,173.0,1.0,,5.0,3.0,15.0,27.0,392.0,,1.0,8.0,19.0,10.0,8.0,2.0,5.0,2.0,0.0,,,,,,,1.0,9.0,0.0,,1.0,,,,1.0,9.0,7.0,11.0,3.0,79.0,46.0,2.0,3.0,1.0,,9.0,3.0,12.0,,,11.0,7.0,4.0,0.0,12.0,1.0,52.0,41.0,,30.0,15.0,,,0.851344,2.3902,,1.9258,1.7623,54.0,6.0,11.0,1.0,,,,131.0,,,,,,,6.0,0.0,,1.0,15.0,2.0,8.0,8.0,1.0,0.0,5.0,128.0,64.0,35.0,2.0,0.0,4.0,6.0,6.0,437.0,7.0,,0.0,47.0,51.0,32.0,,,,,117.0,117.0,5.0,19.0,13.0,45.0,1.0,,,,18.0,0.0,121.0,1.0,2.0,3.0,,,2.0,5.0,,0.0,4.0,72.0,382.0,9.0,10.0,240.0,23.0,30.0,11.0,11.0,22.0,11.0,101458.27,2.0,105.0,5.0,241.0,,,17.0,16.0,58.0,2.0,459.0,1.0,1.0,14.0,13.0,2.0,11.0,3.0,641.0,25.0,11.0,0.0,7.0,11.0,9.0,0.0
2562107,22,2026-01-17 15:00:00,8,Chelsea,Home,240.0,8.0,,1.0,1.0,1.0,,135.0,4.0,,5.0,9.0,13.0,27.0,374.0,,,10.0,12.0,12.0,4.0,,,,0.0,,,,,,,,5.0,1.0,,,,,,1.0,10.0,5.0,4.0,2.0,100.0,51.0,1.0,1.0,1.0,1.0,6.0,2.0,3.0,,1.0,3.0,7.0,3.0,0.0,4.0,1.0,36.0,45.0,1.0,42.0,19.0,,1.0,0.334346,1.5914,,1.2431,0.6015,40.0,7.0,9.0,1.0,1.0,,,136.0,1.0,,,1.0,,,6.0,1.0,3.0,,19.0,,11.0,11.0,2.0,0.0,5.0,106.0,54.0,31.0,9.0,1.0,2.0,3.0,2.0,421.0,5.0,,0.0,54.0,29.0,13.0,,,,1.0,109.0,109.0,3.0,17.0,18.0,45.8,,,,,16.0,0.0,101.0,4.0,1.0,6.0,,,,2.0,,0.0,5.0,75.0,358.0,6.0,5.0,267.0,16.0,42.0,17.0,1.0,11.0,10.0,109019.88,,99.0,2.0,187.0,3.0,1.0,27.0,14.0,55.0,1.0,443.0,,0.0,6.0,17.0,,13.0,3.0,623.0,11.0,13.0,0.0,7.0,3.0,9.0,0.0
2562119,23,2026-01-25 14:00:00,8,Chelsea,Away,368.0,15.0,1.0,5.0,4.0,,,141.0,6.0,,4.0,7.0,8.0,31.0,504.0,,,13.0,29.0,15.0,3.0,,,3.0,0.0,,,,,,,,9.0,1.0,,,,,,2.0,12.0,1.0,8.0,2.0,92.0,39.0,2.0,2.0,3.0,3.0,4.0,1.0,8.0,1.0,1.0,5.0,6.0,4.0,0.0,9.0,1.0,63.0,46.0,3.0,45.0,29.0,,2.0,0.520713,2.201,,1.693,1.9039,35.0,10.0,10.0,1.0,1.0,,,165.0,1.0,,1.0,1.0,,1.0,6.0,2.0,1.0,1.0,29.0,,14.0,14.0,2.0,0.0,4.0,170.0,61.0,35.0,4.0,2.0,1.0,3.0,6.0,571.0,4.0,,0.0,53.0,45.0,24.0,,,,1.0,134.0,134.0,1.0,15.0,18.0,56.8,,,,,13.0,0.0,163.0,6.0,,5.0,,,3.0,3.0,1.0,0.0,5.0,54.0,488.0,4.0,4.0,406.0,32.0,45.0,14.0,5.0,15.0,10.0,106072.19,4.0,80.0,3.0,199.0,1.0,,28.0,8.0,65.0,1.0,590.0,,0.0,10.0,15.0,2.0,16.0,2.0,792.0,21.0,17.0,0.0,6.0,5.0,10.0,0.0
2562127,24,2026-01-31 17:30:00,8,Chelsea,Home,298.0,12.0,1.0,6.0,6.0,,,352.0,5.0,1.0,8.0,5.0,10.0,30.0,644.0,3.0,,16.0,14.0,17.0,7.0,,1.0,,0.0,,,1.0,2.0,,,,10.0,0.0,,1.0,,,1.0,2.0,8.0,3.0,11.0,3.0,105.0,49.0,2.0,2.0,2.0,1.0,12.0,4.0,11.0,,,9.0,17.0,14.0,0.0,4.0,1.0,51.0,46.0,1.0,23.0,8.0,,2.0,1.51857,2.7004,0.1128,2.6361,1.0477,78.0,11.0,12.0,,4.0,,2.0,183.0,2.0,,2.0,2.0,,,5.0,3.0,,,8.0,1.0,8.0,8.0,,0.0,8.0,205.0,71.0,55.0,3.0,1.0,3.0,6.0,6.0,696.0,3.0,,0.0,102.0,93.0,43.0,,,,,151.0,151.0,6.0,17.0,18.0,70.8,1.0,,3.0,,23.0,0.0,228.0,3.0,1.0,4.0,,,,4.0,1.0,2.0,5.0,184.0,622.0,12.0,9.0,318.0,20.0,23.0,14.0,6.0,36.0,31.0,113124.07,,226.0,3.0,439.0,,1.0,14.0,10.0,45.0,,721.0,5.0,0.0,14.0,14.0,,17.0,3.0,943.0,35.0,28.0,0.0,3.0,9.0,8.0,0.0
2562144,25,2026-02-07 15:00:00,8,Chelsea,Away,406.0,18.0,,2.0,2.0,1.0,,290.0,4.0,2.0,7.0,1.0,17.0,16.0,694.0,1.0,3.0,8.0,9.0,10.0,9.0,,,,0.0,,,,,,,1.0,13.0,2.0,,,,,,7.0,9.0,2.0,11.0,4.0,115.0,47.0,4.0,3.0,3.0,2.0,9.0,6.0,13.0,,,4.0,5.0,4.0,0.0,9.0,,43.0,48.0,2.0,28.0,13.0,,,1.30715,3.4388,,3.0274,0.6971,51.0,10.0,9.0,,3.0,,,164.0,1.0,,1.0,1.0,,,6.0,1.0,1.0,1.0,13.0,,10.0,10.0,2.0,0.0,7.0,236.0,77.0,60.0,3.0,3.0,2.0,8.0,6.0,730.0,4.0,1.0,0.0,66.0,65.0,28.0,,,,2.0,91.0,91.0,4.0,12.0,22.0,66.3,,,,,17.0,0.0,232.0,2.0,,2.0,,,,3.0,,0.0,4.0,110.0,680.0,9.0,10.0,416.0,28.0,28.0,11.0,4.0,13.0,9.0,109406.88,,142.0,3.0,344.0,1.0,2.0,5.0,18.0,30.0,1.0,747.0,2.0,0.0,15.0,21.0,8.0,9.0,1.0,924.0,28.0,12.0,0.0,8.0,4.0,10.0,0.0
2562147,26,2026-02-10 19:30:00,8,Chelsea,Home,333.0,13.0,1.0,6.0,5.0,2.0,,266.0,2.0,,5.0,5.0,15.0,18.0,593.0,,4.0,20.0,17.0,14.0,14.0,1.0,5.0,,0.0,,,1.0,1.0,,,1.0,11.0,1.0,,,,,1.0,4.0,2.0,2.0,14.0,5.0,99.0,36.0,4.0,3.0,2.0,,6.0,7.0,2.0,,,4.0,8.0,7.0,0.0,5.0,,38.0,46.0,,22.0,13.0,1.0,,2.65338,3.1297,0.0241,1.4537,1.7439,54.0,9.0,13.0,1.0,4.0,1.0,1.0,143.0,1.0,,1.0,1.0,,,2.0,1.0,1.0,,13.0,,7.0,7.0,,0.0,5.0,196.0,62.0,42.0,1.0,1.0,7.0,9.0,4.0,625.0,2.0,,0.0,46.0,54.0,34.0,1.0,1.0,1.0,1.0,99.0,99.0,1.0,11.0,19.0,65.8,,2.0,,,11.0,0.0,206.0,,,,,,,8.0,1.0,0.0,4.0,123.0,575.0,6.0,16.0,344.0,24.0,22.0,11.0,3.0,19.0,16.0,105834.58,,158.0,5.0,319.0,1.0,,11.0,18.0,34.0,4.0,644.0,,0.0,19.0,14.0,12.0,20.0,4.0,832.0,34.0,20.0,0.0,5.0,4.0,6.0,0.0
2562157,27,2026-02-21 15:00:00,8,Chelsea,Home,208.0,10.0,1.0,2.0,1.0,3.0,,327.0,2.0,,2.0,4.0,11.0,23.0,533.0,,1.0,13.0,11.0,11.0,6.0,1.0,2.0,2.0,0.0,,,,,,,1.0,10.0,0.0,,,,,,7.0,9.0,3.0,6.0,6.0,98.0,44.0,2.0,2.0,1.0,1.0,6.0,5.0,4.0,,,9.0,5.0,4.0,0.0,1.0,,36.0,43.0,1.0,13.0,6.0,,,1.34974,1.9875,,1.1619,1.1153,72.0,13.0,11.0,1.0,2.0,1.0,,152.0,1.0,,1.0,1.0,,,4.0,1.0,,,6.0,,9.0,9.0,2.0,0.0,2.0,183.0,50.0,32.0,5.0,0.0,3.0,5.0,2.0,582.0,2.0,1.0,0.0,92.0,57.0,30.0,,,,,112.0,112.0,10.0,14.0,14.0,66.5,,2.0,,,9.0,0.0,172.0,2.0,1.0,3.0,1.0,1.0,2.0,5.0,,0.0,5.0,155.0,517.0,6.0,8.0,226.0,14.0,13.0,16.0,8.0,18.0,10.0,100472.62,2.0,191.0,6.0,397.0,,,19.0,13.0,46.0,2.0,605.0,,1.0,12.0,13.0,2.0,13.0,2.0,748.0,25.0,13.0,0.0,8.0,9.0,8.0,0.0
2562166,28,2026-03-01 16:30:00,8,Chelsea,Away,288.0,19.0,3.0,4.0,1.0,2.0,,141.0,9.0,,4.0,2.0,13.0,19.0,425.0,,1.0,9.0,11.0,16.0,7.0,1.0,2.0,1.0,0.0,,,,,,,,6.0,0.0,,,,,1.0,10.0,7.0,5.0,5.0,4.0,70.0,44.0,2.0,3.0,,,4.0,1.0,7.0,,,10.0,4.0,4.0,0.0,10.0,1.0,48.0,49.0,,22.0,10.0,,1.0,0.810497,1.0712,,1.0925,2.0828,29.0,14.0,10.0,,1.0,1.0,,130.0,,,,,,,9.0,0.0,,,10.0,1.0,13.0,13.0,2.0,0.0,4.0,144.0,56.0,33.0,5.0,0.0,4.0,4.0,3.0,458.0,3.0,1.0,0.0,23.0,46.0,19.0,,,,,109.0,109.0,1.0,26.0,10.0,58.9,,,,,7.0,0.0,138.0,2.0,1.0,3.0,1.0,2.0,1.0,5.0,,0.0,5.0,59.0,404.0,4.0,8.0,309.0,31.0,22.0,10.0,9.0,18.0,9.0,104719.19,1.0,76.0,4.0,191.0,,,16.0,14.0,47.0,1.0,482.0,,1.0,9.0,20.0,1.0,9.0,3.0,654.0,13.0,19.0,0.0,3.0,10.0,8.0,0.0
2562176,29,2026-03-04 19:30:00,8,Chelsea,Away,359.0,18.0,1.0,3.0,2.0,,,159.0,3.0,1.0,6.0,1.0,10.0,13.0,515.0,,2.0,17.0,7.0,6.0,9.0,1.0,2.0,1.0,0.0,,,,,,,1.0,13.0,0.0,,,,,,8.0,6.0,3.0,14.0,1.0,90.0,43.0,5.0,2.0,3.0,1.0,8.0,4.0,2.0,,,8.0,11.0,3.0,0.0,6.0,1.0,29.0,37.0,1.0,15.0,6.0,,,2.28909,3.6008,,4.0965,0.5393,37.0,9.0,10.0,4.0,1.0,,,143.0,4.0,,3.0,4.0,,1.0,6.0,4.0,3.0,,6.0,,9.0,9.0,,0.0,6.0,177.0,55.0,41.0,3.0,0.0,2.0,11.0,8.0,541.0,1.0,1.0,0.0,35.0,67.0,20.0,,,,,97.0,97.0,3.0,13.0,19.0,56.9,,,3.0,,20.0,0.0,155.0,3.0,,3.0,,1.0,1.0,3.0,1.0,0.0,5.0,76.0,495.0,8.0,13.0,377.0,25.0,15.0,11.0,5.0,19.0,14.0,115184.68,1.0,93.0,2.0,207.0,3.0,1.0,7.0,10.0,28.0,2.0,565.0,,0.0,15.0,15.0,3.0,20.0,2.0,740.0,34.0,14.0,0.0,6.0,8.0,6.0,0.0
