matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPenMiss,attPostHigh,attPostLeft,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
803371,21,2016-01-13 19:45:00,8,Chelsea,Home,199.0,14.0,1.0,2.0,1.0,2.0,,233.0,4.0,,5.0,2.0,15.0,24.0,430.0,,,15.0,16.0,24.0,9.0,,1.0,,2.0,,2.0,,,,,12.0,,,,,,6.0,7.0,6.0,69.0,52.0,1.0,,1.0,2.0,17.0,4.0,7.0,,3.0,7.0,9.0,1.0,1.0,12.0,3.0,56.0,55.0,2.0,24.0,16.0,1.0,,56.0,13.0,8.0,,,2.0,,2.0,216.0,1.0,,1.0,1.0,,,9.0,1.0,1.0,,19.0,,16.0,16.0,,5.0,128.0,83.0,52.0,7.0,,5.0,5.0,2.0,504.0,2.0,2.0,,48.0,47.0,25.0,,,,,,160.0,150.0,2.0,19.0,22.0,61.1,,,17.0,0.0,115.0,3.0,1.0,4.0,,3.0,1.0,8.0,1.0,2.0,105.0,412.0,8.0,10.0,229.0,19.0,34.0,20.0,5.0,15.0,10.0,1.0,144.0,12.0,314.0,1.0,,22.0,16.0,58.0,1.0,528.0,,0.0,14.0,13.0,1.0,21.0,3.0,719.0,9.0,11.0,7.0,7.0,0.0
803374,22,2016-01-16 15:00:00,8,Chelsea,Home,210.0,17.0,2.0,5.0,3.0,8.0,,289.0,4.0,,2.0,3.0,22.0,29.0,494.0,,,11.0,15.0,15.0,6.0,1.0,,,,,,1.0,,,,12.0,,,,,,8.0,7.0,3.0,94.0,75.0,3.0,1.0,2.0,1.0,15.0,4.0,14.0,,,6.0,18.0,7.0,1.0,10.0,1.0,59.0,58.0,1.0,14.0,7.0,,1.0,77.0,12.0,4.0,1.0,,,,,212.0,3.0,,3.0,3.0,,,4.0,3.0,,,7.0,,21.0,21.0,2.0,2.0,131.0,78.0,52.0,4.0,1.0,2.0,8.0,7.0,553.0,2.0,4.0,1.0,83.0,54.0,40.0,,,,,,144.0,143.0,6.0,24.0,40.0,54.9,,,15.0,0.0,132.0,1.0,1.0,2.0,,1.0,,3.0,,3.0,151.0,481.0,7.0,10.0,221.0,31.0,15.0,21.0,6.0,31.0,25.0,,196.0,12.0,379.0,,,13.0,23.0,51.0,3.0,569.0,,0.0,14.0,26.0,,12.0,1.0,765.0,16.0,13.0,6.0,21.0,0.0
803384,23,2016-01-24 16:00:00,8,Chelsea,Away,208.0,16.0,2.0,4.0,2.0,1.0,,268.0,1.0,1.0,3.0,4.0,22.0,25.0,472.0,,1.0,14.0,9.0,10.0,5.0,1.0,,,,,,,,,,9.0,,,,,1.0,4.0,7.0,2.0,95.0,66.0,1.0,1.0,1.0,6.0,14.0,3.0,19.0,,1.0,7.0,10.0,1.0,,10.0,1.0,56.0,56.0,6.0,19.0,9.0,,,71.0,13.0,13.0,1.0,1.0,3.0,,,193.0,1.0,,1.0,1.0,,,7.0,1.0,1.0,1.0,11.0,,13.0,13.0,,4.0,129.0,88.0,55.0,6.0,,1.0,6.0,6.0,522.0,1.0,1.0,,85.0,56.0,24.0,,,,,,134.0,128.0,3.0,27.0,28.0,53.4,,1.0,14.0,0.0,132.0,1.0,,1.0,,3.0,,3.0,1.0,2.0,123.0,458.0,10.0,7.0,217.0,38.0,25.0,17.0,4.0,15.0,11.0,,167.0,5.0,347.0,3.0,1.0,19.0,23.0,63.0,7.0,549.0,1.0,0.0,12.0,23.0,2.0,19.0,3.0,743.0,8.0,10.0,7.0,19.0,0.0
803394,24,2016-02-03 19:45:00,8,Chelsea,Away,224.0,20.0,1.0,4.0,3.0,,,240.0,2.0,,4.0,1.0,10.0,42.0,460.0,1.0,1.0,11.0,19.0,11.0,9.0,,,,,,,,,,,11.0,,,,,,4.0,7.0,5.0,79.0,85.0,3.0,3.0,,5.0,17.0,5.0,12.0,,,7.0,11.0,5.0,,15.0,1.0,62.0,54.0,5.0,20.0,12.0,,,56.0,13.0,9.0,,,,,,207.0,,,,,,,4.0,,2.0,,14.0,,21.0,21.0,1.0,4.0,142.0,86.0,52.0,7.0,,3.0,6.0,4.0,536.0,6.0,2.0,,105.0,66.0,36.0,,,,,,157.0,154.0,6.0,36.0,36.0,55.0,,,17.0,0.0,127.0,2.0,1.0,3.0,,1.0,,3.0,,1.0,122.0,448.0,9.0,9.0,256.0,41.0,23.0,17.0,6.0,22.0,16.0,,159.0,1.0,321.0,2.0,,14.0,11.0,73.0,2.0,555.0,2.0,0.0,12.0,22.0,3.0,15.0,1.0,767.0,13.0,12.0,7.0,18.0,0.0
803406,25,2016-02-07 16:00:00,8,Chelsea,Home,125.0,17.0,6.0,11.0,5.0,6.0,2.0,212.0,6.0,1.0,7.0,5.0,8.0,22.0,326.0,,1.0,22.0,16.0,18.0,8.0,4.0,,,,,,,,,,12.0,,,,,1.0,4.0,9.0,8.0,60.0,58.0,2.0,2.0,1.0,6.0,17.0,5.0,11.0,,1.0,10.0,13.0,4.0,,9.0,4.0,53.0,60.0,6.0,16.0,10.0,,,64.0,6.0,8.0,1.0,,5.0,5.0,,171.0,,,,,,,8.0,1.0,1.0,,14.0,,8.0,8.0,1.0,7.0,92.0,69.0,35.0,11.0,,5.0,7.0,5.0,398.0,3.0,2.0,,82.0,42.0,41.0,,,,,,158.0,148.0,1.0,23.0,25.0,49.3,,,17.0,0.0,90.0,2.0,4.0,6.0,,,,6.0,1.0,3.0,109.0,313.0,10.0,12.0,142.0,26.0,26.0,22.0,10.0,32.0,22.0,,160.0,17.0,303.0,2.0,1.0,25.0,8.0,55.0,1.0,413.0,,0.0,16.0,23.0,1.0,25.0,0.0,641.0,14.0,11.0,10.0,16.0,0.0
803415,26,2016-02-13 17:30:00,8,Chelsea,Home,202.0,19.0,2.0,4.0,2.0,4.0,,267.0,3.0,,8.0,,20.0,28.0,465.0,,4.0,14.0,6.0,12.0,4.0,2.0,,,,1.0,1.0,,,,2.0,10.0,,,,,1.0,6.0,5.0,5.0,97.0,72.0,5.0,2.0,3.0,2.0,24.0,3.0,7.0,,,8.0,7.0,1.0,,8.0,,37.0,57.0,2.0,12.0,6.0,,,73.0,11.0,16.0,1.0,,4.0,,1.0,202.0,4.0,,4.0,4.0,,,5.0,5.0,2.0,,10.0,,12.0,12.0,,8.0,126.0,77.0,49.0,5.0,3.0,3.0,7.0,7.0,529.0,5.0,2.0,,71.0,61.0,38.0,,,,,,145.0,138.0,7.0,26.0,29.0,54.9,,,24.0,0.0,130.0,1.0,1.0,2.0,,,,4.0,,3.0,140.0,445.0,12.0,11.0,223.0,30.0,19.0,14.0,6.0,14.0,8.0,,190.0,7.0,346.0,2.0,,12.0,25.0,56.0,2.0,555.0,1.0,0.0,14.0,21.0,4.0,15.0,0.0,747.0,19.0,8.0,8.0,12.0,0.0
803425,27,2016-02-27 15:00:00,8,Chelsea,Away,226.0,27.0,4.0,7.0,3.0,2.0,,357.0,3.0,1.0,6.0,1.0,21.0,29.0,576.0,,,12.0,12.0,18.0,11.0,1.0,,,,,,,,,,12.0,,,,,,7.0,2.0,5.0,96.0,57.0,,,,1.0,17.0,3.0,4.0,,,8.0,11.0,4.0,1.0,5.0,,41.0,55.0,1.0,26.0,11.0,1.0,1.0,60.0,11.0,10.0,,,,,,198.0,2.0,1.0,1.0,1.0,1.0,,6.0,1.0,,,16.0,,7.0,7.0,,7.0,189.0,66.0,48.0,7.0,1.0,7.0,7.0,4.0,638.0,2.0,1.0,,72.0,90.0,45.0,,,,,,135.0,128.0,2.0,29.0,19.0,65.4,,4.0,17.0,0.0,177.0,,1.0,1.0,,1.0,,9.0,1.0,3.0,228.0,560.0,8.0,14.0,252.0,38.0,33.0,24.0,8.0,23.0,15.0,,269.0,5.0,431.0,,1.0,11.0,21.0,50.0,2.0,660.0,,0.0,16.0,13.0,,13.0,1.0,842.0,9.0,15.0,8.0,13.0,0.0
803432,28,2016-03-01 19:45:00,8,Chelsea,Away,183.0,20.0,1.0,2.0,1.0,2.0,,246.0,4.0,,7.0,4.0,15.0,33.0,427.0,,3.0,10.0,12.0,10.0,7.0,1.0,,,,,,,,,1.0,8.0,,,,,,3.0,7.0,6.0,75.0,62.0,1.0,1.0,1.0,6.0,20.0,4.0,15.0,,,4.0,7.0,,1.0,8.0,1.0,46.0,61.0,6.0,20.0,12.0,,,58.0,5.0,17.0,1.0,,3.0,1.0,,195.0,2.0,,1.0,2.0,,,15.0,2.0,4.0,,15.0,,19.0,19.0,1.0,8.0,126.0,80.0,50.0,4.0,,4.0,6.0,2.0,482.0,3.0,3.0,,65.0,67.0,36.0,,,,,,146.0,139.0,2.0,31.0,17.0,53.0,,1.0,20.0,0.0,124.0,1.0,,2.0,,,,4.0,,3.0,111.0,406.0,10.0,10.0,213.0,37.0,27.0,19.0,4.0,12.0,8.0,,150.0,5.0,319.0,4.0,,24.0,17.0,76.0,2.0,520.0,2.0,0.0,10.0,22.0,7.0,14.0,2.0,732.0,12.0,13.0,4.0,14.0,0.0
803449,29,2016-03-05 15:00:00,8,Chelsea,Home,151.0,20.0,2.0,4.0,2.0,2.0,,210.0,3.0,1.0,10.0,8.0,11.0,29.0,357.0,,1.0,16.0,14.0,13.0,14.0,2.0,,,1.0,,1.0,,,,,16.0,,,,,1.0,5.0,12.0,5.0,66.0,64.0,,,,3.0,10.0,5.0,18.0,,2.0,8.0,13.0,2.0,,9.0,3.0,62.0,50.0,3.0,13.0,3.0,2.0,,58.0,9.0,8.0,1.0,,4.0,3.0,1.0,173.0,1.0,,,1.0,,,8.0,1.0,3.0,,5.0,,17.0,17.0,1.0,10.0,93.0,68.0,39.0,4.0,,7.0,10.0,7.0,417.0,4.0,1.0,,54.0,56.0,32.0,,,,,,149.0,145.0,6.0,24.0,22.0,48.7,,1.0,10.0,0.0,109.0,2.0,2.0,4.0,,1.0,,8.0,,3.0,115.0,340.0,7.0,17.0,175.0,28.0,17.0,23.0,6.0,24.0,18.0,,156.0,9.0,290.0,3.0,1.0,16.0,14.0,50.0,3.0,441.0,1.0,0.0,20.0,18.0,1.0,21.0,1.0,648.0,11.0,11.0,8.0,13.0,0.0
803452,30,2016-05-11 20:00:00,8,Chelsea,Away,134.0,17.0,,,,2.0,,229.0,7.0,1.0,7.0,,11.0,36.0,363.0,,1.0,16.0,5.0,12.0,10.0,1.0,,,,,,,,,,11.0,,,,,2.0,6.0,13.0,15.0,68.0,66.0,,,,4.0,22.0,3.0,13.0,1.0,,3.0,4.0,,,12.0,4.0,53.0,65.0,4.0,17.0,7.0,1.0,,64.0,12.0,11.0,,,3.0,2.0,,163.0,1.0,,,1.0,,,11.0,1.0,1.0,2.0,7.0,,10.0,10.0,1.0,7.0,118.0,73.0,39.0,7.0,1.0,2.0,10.0,7.0,417.0,10.0,2.0,,86.0,73.0,15.0,,,,,,143.0,139.0,4.0,25.0,24.0,44.7,,3.0,22.0,0.0,97.0,4.0,4.0,7.0,,,,3.0,,3.0,112.0,345.0,13.0,12.0,156.0,24.0,21.0,33.0,2.0,8.0,6.0,,147.0,5.0,298.0,1.0,1.0,18.0,11.0,71.0,2.0,446.0,,0.0,13.0,23.0,2.0,21.0,1.0,666.0,14.0,20.0,3.0,18.0,0.0
803471,31,2016-03-19 15:00:00,8,Chelsea,Home,237.0,19.0,4.0,9.0,5.0,2.0,1.0,201.0,5.0,,6.0,4.0,17.0,28.0,429.0,,1.0,14.0,23.0,18.0,10.0,4.0,,1.0,1.0,,2.0,,,,,12.0,1.0,,,,3.0,8.0,9.0,4.0,82.0,76.0,,,1.0,1.0,21.0,6.0,5.0,1.0,1.0,10.0,15.0,3.0,,7.0,2.0,59.0,63.0,1.0,13.0,9.0,,,69.0,13.0,13.0,,,5.0,2.0,2.0,207.0,,,,,,,7.0,,,2.0,10.0,,15.0,15.0,1.0,6.0,120.0,89.0,46.0,9.0,2.0,8.0,6.0,5.0,511.0,5.0,1.0,,65.0,47.0,53.0,,,,,1.0,173.0,168.0,5.0,24.0,40.0,59.4,,,21.0,0.0,125.0,3.0,1.0,3.0,,,,11.0,1.0,3.0,104.0,412.0,7.0,14.0,261.0,50.0,18.0,28.0,8.0,28.0,20.0,,151.0,5.0,301.0,,,18.0,17.0,65.0,1.0,534.0,,0.0,22.0,18.0,1.0,20.0,3.0,743.0,16.0,15.0,10.0,13.0,0.0
803472,32,2016-04-02 12:45:00,8,Chelsea,Away,275.0,19.0,,,,1.0,,249.0,7.0,,7.0,2.0,17.0,25.0,524.0,1.0,2.0,19.0,20.0,10.0,4.0,,,,,1.0,1.0,,,,,8.0,1.0,,,,,5.0,6.0,9.0,107.0,72.0,1.0,,3.0,5.0,21.0,,12.0,,,2.0,3.0,,,16.0,1.0,62.0,53.0,5.0,16.0,4.0,,1.0,65.0,8.0,12.0,,,6.0,1.0,1.0,223.0,2.0,,2.0,2.0,,,10.0,3.0,2.0,1.0,5.0,,12.0,12.0,1.0,7.0,144.0,89.0,63.0,7.0,3.0,1.0,5.0,8.0,581.0,4.0,4.0,,51.0,73.0,22.0,,,,,1.0,134.0,130.0,2.0,28.0,31.0,58.3,,3.0,21.0,0.0,130.0,1.0,3.0,4.0,,1.0,,3.0,,3.0,85.0,507.0,12.0,6.0,297.0,36.0,20.0,17.0,1.0,5.0,4.0,,121.0,3.0,312.0,2.0,,16.0,17.0,54.0,3.0,604.0,1.0,0.0,11.0,21.0,4.0,21.0,1.0,801.0,13.0,10.0,2.0,14.0,0.0
803484,33,2016-04-09 15:00:00,8,Chelsea,Away,256.0,15.0,1.0,3.0,2.0,1.0,,262.0,3.0,1.0,12.0,3.0,11.0,21.0,515.0,,2.0,19.0,12.0,11.0,4.0,1.0,,,,,,,,,,7.0,,,,,,6.0,8.0,4.0,83.0,89.0,1.0,2.0,,3.0,18.0,3.0,9.0,,,9.0,16.0,4.0,,10.0,4.0,58.0,54.0,3.0,13.0,8.0,1.0,3.0,82.0,13.0,14.0,,,2.0,,,227.0,,,,,,,5.0,,1.0,1.0,8.0,,9.0,9.0,1.0,12.0,136.0,74.0,48.0,1.0,,2.0,3.0,2.0,590.0,3.0,1.0,,64.0,70.0,49.0,,,,,,175.0,173.0,7.0,35.0,33.0,60.7,,,18.0,0.0,170.0,3.0,2.0,5.0,,2.0,,3.0,,3.0,150.0,495.0,10.0,5.0,281.0,28.0,15.0,29.0,8.0,28.0,20.0,,207.0,4.0,363.0,1.0,1.0,18.0,12.0,49.0,3.0,616.0,,0.0,8.0,17.0,3.0,20.0,4.0,830.0,16.0,13.0,9.0,13.0,0.0
803495,34,2016-04-16 17:30:00,8,Chelsea,Home,190.0,9.0,,2.0,2.0,1.0,,246.0,3.0,,7.0,1.0,21.0,21.0,434.0,,,17.0,12.0,6.0,9.0,,,,1.0,,1.0,,,,,9.0,,,,,,8.0,8.0,3.0,85.0,71.0,,,,1.0,29.0,4.0,22.0,1.0,2.0,11.0,14.0,1.0,,7.0,3.0,58.0,54.0,1.0,8.0,1.0,,,65.0,12.0,15.0,,,4.0,1.0,1.0,210.0,,,,,,,3.0,,,1.0,1.0,,7.0,7.0,1.0,7.0,117.0,81.0,56.0,3.0,,2.0,7.0,4.0,509.0,3.0,3.0,,81.0,72.0,33.0,1.0,1.0,1.0,,,160.0,160.0,3.0,33.0,28.0,51.8,,,29.0,0.0,117.0,5.0,,4.0,,1.0,,3.0,,3.0,123.0,415.0,11.0,9.0,213.0,26.0,8.0,20.0,11.0,27.0,16.0,,170.0,4.0,343.0,,,13.0,22.0,44.0,5.0,529.0,1.0,1.0,11.0,20.0,1.0,20.0,2.0,719.0,16.0,14.0,11.0,16.0,0.0
803503,35,2016-04-23 15:00:00,8,Chelsea,Away,203.0,23.0,,1.0,1.0,4.0,,271.0,1.0,,5.0,4.0,15.0,40.0,473.0,2.0,2.0,14.0,10.0,5.0,8.0,,,,,,1.0,,,,2.0,14.0,,,,,,4.0,7.0,6.0,101.0,67.0,3.0,,3.0,3.0,22.0,8.0,12.0,,,7.0,5.0,1.0,,9.0,2.0,46.0,58.0,3.0,13.0,3.0,,,65.0,4.0,10.0,,,1.0,,1.0,204.0,4.0,,3.0,4.0,,,11.0,4.0,1.0,,5.0,,11.0,11.0,,5.0,131.0,78.0,46.0,10.0,4.0,3.0,9.0,4.0,535.0,3.0,1.0,,109.0,68.0,29.0,,,,,,144.0,135.0,6.0,32.0,23.0,54.7,,1.0,22.0,0.0,124.0,3.0,,3.0,,,,4.0,,1.0,151.0,461.0,12.0,12.0,223.0,35.0,22.0,30.0,6.0,12.0,6.0,,192.0,5.0,349.0,1.0,,18.0,15.0,73.0,3.0,560.0,2.0,0.0,16.0,24.0,2.0,20.0,0.0,759.0,7.0,19.0,7.0,18.0,0.0
803520,36,2016-05-02 20:00:00,8,Chelsea,Home,130.0,14.0,4.0,5.0,1.0,4.0,1.0,158.0,3.0,,5.0,7.0,6.0,31.0,283.0,,,21.0,17.0,16.0,5.0,4.0,,,,,,,,,,7.0,,,,,2.0,6.0,10.0,6.0,48.0,60.0,1.0,,1.0,4.0,20.0,3.0,6.0,,3.0,7.0,9.0,1.0,1.0,12.0,2.0,54.0,71.0,4.0,15.0,12.0,1.0,,62.0,9.0,20.0,,1.0,5.0,3.0,,156.0,2.0,1.0,2.0,1.0,1.0,,6.0,1.0,1.0,1.0,14.0,,13.0,13.0,,5.0,83.0,67.0,39.0,8.0,,5.0,6.0,5.0,339.0,6.0,3.0,,75.0,46.0,30.0,,,,,,152.0,145.0,4.0,25.0,24.0,47.3,,,20.0,0.0,79.0,3.0,,3.0,,,,5.0,1.0,2.0,79.0,267.0,9.0,11.0,151.0,24.0,22.0,22.0,7.0,20.0,13.0,,117.0,6.0,235.0,1.0,,23.0,8.0,59.0,3.0,366.0,,0.0,13.0,24.0,,25.0,3.0,588.0,13.0,11.0,7.0,16.0,0.0
803523,37,2016-05-07 15:00:00,8,Chelsea,Away,282.0,15.0,1.0,3.0,2.0,3.0,,281.0,5.0,,6.0,12.0,24.0,34.0,560.0,2.0,1.0,15.0,7.0,9.0,5.0,,,,,1.0,2.0,,,,1.0,7.0,,,,,,5.0,5.0,9.0,100.0,59.0,3.0,2.0,2.0,,17.0,1.0,7.0,,1.0,3.0,4.0,1.0,,8.0,,38.0,49.0,,21.0,15.0,,1.0,55.0,9.0,11.0,1.0,,3.0,,2.0,230.0,1.0,,1.0,1.0,,,8.0,2.0,2.0,,16.0,,5.0,5.0,1.0,6.0,139.0,82.0,51.0,3.0,1.0,,6.0,8.0,624.0,7.0,,,78.0,67.0,26.0,,,,,,132.0,130.0,4.0,29.0,15.0,68.6,,1.0,17.0,0.0,183.0,1.0,,1.0,1.0,1.0,,,,3.0,147.0,538.0,11.0,6.0,308.0,26.0,23.0,21.0,2.0,7.0,5.0,,186.0,8.0,351.0,2.0,,26.0,26.0,61.0,1.0,652.0,2.0,1.0,9.0,15.0,2.0,16.0,1.0,821.0,17.0,14.0,3.0,12.0,0.0
803535,38,2016-05-15 15:00:00,8,Chelsea,Home,198.0,18.0,,2.0,2.0,2.0,,242.0,8.0,2.0,8.0,4.0,9.0,31.0,438.0,,,17.0,10.0,9.0,14.0,,,,,,1.0,,,,,14.0,1.0,,,,,3.0,5.0,13.0,72.0,72.0,,,1.0,1.0,28.0,9.0,16.0,,1.0,7.0,11.0,,,13.0,2.0,55.0,65.0,1.0,18.0,12.0,,1.0,59.0,5.0,11.0,,,3.0,,1.0,193.0,,,,,,,10.0,,1.0,,15.0,,14.0,14.0,,8.0,129.0,68.0,49.0,6.0,1.0,3.0,11.0,4.0,500.0,7.0,3.0,,74.0,66.0,34.0,,,,,1.0,153.0,145.0,3.0,34.0,26.0,54.0,,2.0,28.0,0.0,131.0,1.0,3.0,4.0,,,,4.0,,3.0,137.0,416.0,12.0,14.0,231.0,27.0,26.0,31.0,5.0,16.0,11.0,,169.0,9.0,310.0,1.0,3.0,16.0,9.0,54.0,8.0,525.0,1.0,0.0,17.0,26.0,,19.0,0.0,753.0,7.0,20.0,7.0,20.0,0.0
