matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsGainedLosingPos,punches,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
442217,22,2013-01-12 15:00:00,8,Chelsea,Away,152.0,19.0,,1.0,1.0,1.0,,187.0,5.0,1.0,3.0,9.0,10.0,30.0,338.0,,,20.0,23.0,11.0,5.0,,,,,,,,2.0,,,,,9.0,1.0,,,,,7.0,5.0,,,69.0,45.0,2.0,2.0,1.0,4.0,5.0,7.0,,,7.0,13.0,5.0,,10.0,2.0,53.0,49.0,4.0,24.0,18.0,,,62.0,9.0,12.0,1.0,,5.0,2.0,2.0,171.0,1.0,,,1.0,,,10.0,1.0,2.0,,33.0,,9.0,6.0,1.0,3.0,95.0,82.0,39.0,6.0,1.0,,6.0,6.0,,2.0,1.0,,60.0,57.0,25.0,1.0,1.0,1.0,163.0,145.0,2.0,23.0,14.0,56.6,,,1.0,0.0,93.0,3.0,2.0,,,1.0,,2.0,,3.0,99.0,,6.0,167.0,37.0,42.0,16.0,4.0,24.0,20.0,,151.0,9.0,285.0,2.0,1.0,28.0,10.0,55.0,1.0,428.0,,0.0,13.0,14.0,,22.0,0.0,630.0,,9.0,12.0,7.0,11.0,0.0
442219,23,2013-01-20 13:30:00,8,Chelsea,Home,140.0,24.0,,1.0,1.0,,1.0,194.0,6.0,,5.0,3.0,10.0,31.0,333.0,,,19.0,21.0,18.0,8.0,1.0,1.0,1.0,,,,,,,,,1.0,9.0,1.0,,,,3.0,6.0,6.0,9.0,5.0,57.0,60.0,2.0,1.0,2.0,4.0,2.0,16.0,,1.0,3.0,12.0,1.0,,9.0,3.0,71.0,79.0,4.0,19.0,8.0,,,63.0,10.0,11.0,,,6.0,3.0,,162.0,1.0,,1.0,1.0,,,9.0,1.0,3.0,,15.0,,15.0,9.0,2.0,5.0,94.0,81.0,44.0,9.0,2.0,4.0,6.0,7.0,403.0,2.0,,,45.0,84.0,28.0,,,1.0,155.0,155.0,2.0,20.0,28.0,50.3,,,2.0,0.0,111.0,3.0,2.0,5.0,,2.0,1.0,5.0,,3.0,102.0,321.0,10.0,157.0,40.0,30.0,27.0,3.0,19.0,16.0,4.0,154.0,2.0,286.0,3.0,,19.0,10.0,56.0,5.0,424.0,,0.0,14.0,38.0,,23.0,2.0,652.0,36.0,13.0,12.0,3.0,26.0,0.0
442234,24,2013-01-30 20:00:00,8,Chelsea,Away,246.0,22.0,3.0,6.0,3.0,2.0,1.0,244.0,5.0,,3.0,6.0,20.0,27.0,484.0,,3.0,26.0,18.0,16.0,11.0,1.0,,,,,,,1.0,,,,1.0,12.0,,,,,1.0,3.0,2.0,,,95.0,47.0,2.0,2.0,,,3.0,3.0,,,6.0,8.0,1.0,,9.0,,56.0,39.0,,12.0,10.0,,,77.0,21.0,8.0,1.0,,1.0,1.0,1.0,209.0,2.0,1.0,2.0,1.0,1.0,,10.0,1.0,2.0,1.0,22.0,,7.0,3.0,,3.0,134.0,93.0,48.0,,1.0,8.0,6.0,4.0,,,1.0,,58.0,86.0,25.0,,,,178.0,162.0,5.0,20.0,17.0,67.6,,,,0.0,158.0,,,,,1.0,,8.0,,2.0,113.0,,14.0,268.0,42.0,28.0,8.0,6.0,16.0,10.0,,174.0,6.0,344.0,2.0,,32.0,20.0,52.0,5.0,596.0,1.0,0.0,15.0,14.0,3.0,30.0,2.0,762.0,,9.0,1.0,6.0,12.0,0.0
442243,25,2013-02-02 15:00:00,8,Chelsea,Away,189.0,23.0,3.0,9.0,6.0,2.0,1.0,194.0,5.0,,6.0,10.0,16.0,32.0,374.0,,,23.0,21.0,26.0,10.0,1.0,,,,,,,,,1.0,,,14.0,,,,,2.0,11.0,10.0,,,58.0,52.0,,1.0,,3.0,5.0,6.0,,1.0,4.0,22.0,4.0,,14.0,5.0,53.0,58.0,3.0,22.0,14.0,,1.0,62.0,5.0,10.0,1.0,,2.0,4.0,,171.0,2.0,,1.0,2.0,,,7.0,2.0,2.0,,26.0,,6.0,4.0,1.0,7.0,129.0,88.0,51.0,5.0,1.0,5.0,8.0,5.0,,3.0,,,49.0,41.0,25.0,,,,175.0,157.0,2.0,21.0,16.0,54.2,,,1.0,0.0,114.0,6.0,2.0,,,,,7.0,,1.0,88.0,,13.0,215.0,41.0,40.0,14.0,4.0,34.0,30.0,,133.0,11.0,291.0,2.0,,27.0,17.0,53.0,,472.0,,0.0,17.0,15.0,2.0,24.0,3.0,688.0,,9.0,7.0,4.0,12.0,0.0
442250,26,2013-02-09 15:00:00,8,Chelsea,Home,132.0,24.0,3.0,10.0,7.0,,2.0,254.0,3.0,1.0,4.0,7.0,12.0,27.0,376.0,,1.0,27.0,8.0,12.0,16.0,4.0,,,,,,,1.0,,,,1.0,20.0,,,,,3.0,8.0,6.0,,,81.0,62.0,1.0,1.0,2.0,4.0,7.0,3.0,,,10.0,11.0,3.0,,8.0,1.0,40.0,46.0,4.0,9.0,5.0,,2.0,63.0,9.0,13.0,1.0,,5.0,3.0,1.0,165.0,3.0,,2.0,3.0,,,5.0,4.0,1.0,1.0,10.0,,14.0,11.0,,4.0,102.0,85.0,52.0,6.0,3.0,8.0,15.0,12.0,,5.0,2.0,,84.0,80.0,22.0,,,,158.0,151.0,4.0,18.0,32.0,53.0,,,,0.0,124.0,4.0,1.0,,,1.0,,8.0,,3.0,150.0,,23.0,150.0,39.0,16.0,20.0,7.0,24.0,17.0,1.0,196.0,5.0,346.0,1.0,1.0,26.0,13.0,50.0,2.0,472.0,,0.0,27.0,14.0,1.0,31.0,1.0,677.0,,10.0,7.0,10.0,10.0,0.0
442262,27,2013-02-24 13:30:00,8,Chelsea,Away,172.0,29.0,2.0,6.0,4.0,2.0,,214.0,4.0,1.0,8.0,10.0,7.0,39.0,380.0,,,23.0,12.0,13.0,5.0,1.0,,,,1.0,,,1.0,,1.0,,,5.0,,1.0,,,,10.0,5.0,,,65.0,45.0,,1.0,,2.0,4.0,7.0,,,6.0,17.0,5.0,,10.0,1.0,44.0,60.0,2.0,16.0,10.0,,,58.0,5.0,20.0,,,4.0,2.0,1.0,144.0,,,,,,,9.0,,3.0,,19.0,,14.0,10.0,3.0,8.0,123.0,70.0,42.0,6.0,,1.0,5.0,2.0,,4.0,2.0,,80.0,76.0,15.0,,,1.0,157.0,148.0,,24.0,12.0,53.0,,,,0.0,129.0,2.0,2.0,,,1.0,,3.0,,3.0,99.0,,6.0,195.0,51.0,25.0,20.0,5.0,29.0,24.0,1.0,137.0,3.0,295.0,3.0,1.0,22.0,10.0,56.0,1.0,461.0,,0.0,9.0,17.0,,24.0,1.0,666.0,,15.0,10.0,6.0,10.0,0.0
442270,28,2013-03-02 15:00:00,8,Chelsea,Home,163.0,20.0,1.0,9.0,8.0,1.0,1.0,245.0,1.0,,4.0,5.0,9.0,31.0,399.0,,,14.0,12.0,7.0,15.0,2.0,,1.0,,,,1.0,3.0,,,,,17.0,,,,,,3.0,4.0,,,74.0,52.0,3.0,2.0,1.0,3.0,9.0,6.0,,,9.0,13.0,5.0,,11.0,1.0,48.0,47.0,3.0,15.0,10.0,,,64.0,12.0,15.0,1.0,,6.0,3.0,3.0,161.0,1.0,,1.0,,1.0,,5.0,,1.0,,13.0,,19.0,14.0,1.0,4.0,113.0,69.0,37.0,7.0,,5.0,13.0,9.0,,,3.0,,63.0,74.0,25.0,,,,135.0,129.0,,16.0,32.0,52.9,,,,0.0,122.0,1.0,2.0,,,2.0,1.0,6.0,,3.0,128.0,,18.0,172.0,32.0,21.0,14.0,7.0,28.0,21.0,1.0,168.0,2.0,326.0,1.0,,22.0,10.0,49.0,2.0,470.0,,0.0,24.0,18.0,,16.0,1.0,658.0,,10.0,7.0,9.0,15.0,0.0
442280,29,2013-04-17 20:00:00,8,Chelsea,Away,137.0,8.0,3.0,5.0,2.0,3.0,,205.0,3.0,1.0,8.0,6.0,11.0,31.0,337.0,,,17.0,5.0,11.0,8.0,2.0,,1.0,,,,1.0,1.0,,,,,13.0,,,,,,3.0,8.0,,,59.0,70.0,1.0,,1.0,3.0,5.0,6.0,,,5.0,11.0,6.0,3.0,14.0,1.0,47.0,61.0,3.0,14.0,10.0,,,62.0,13.0,12.0,,,3.0,,1.0,148.0,3.0,,2.0,2.0,1.0,,6.0,2.0,3.0,,14.0,,20.0,16.0,,8.0,102.0,78.0,48.0,6.0,,5.0,8.0,7.0,,3.0,1.0,,41.0,90.0,17.0,,,,139.0,132.0,7.0,22.0,29.0,47.2,,,1.0,0.0,106.0,1.0,1.0,,,,1.0,5.0,1.0,3.0,99.0,,13.0,149.0,23.0,21.0,23.0,4.0,21.0,17.0,2.0,149.0,8.0,287.0,3.0,1.0,22.0,11.0,55.0,,415.0,,0.0,17.0,24.0,,18.0,1.0,623.0,,10.0,14.0,5.0,15.0,0.0
442290,30,2013-03-17 16:00:00,8,Chelsea,Home,157.0,17.0,1.0,2.0,1.0,3.0,,313.0,4.0,,4.0,4.0,10.0,26.0,468.0,,1.0,18.0,14.0,12.0,15.0,1.0,,1.0,,1.0,,2.0,3.0,,,,2.0,19.0,,,,,1.0,7.0,6.0,,,83.0,54.0,4.0,3.0,1.0,5.0,4.0,8.0,,,5.0,11.0,2.0,,8.0,2.0,44.0,49.0,5.0,21.0,12.0,,,71.0,5.0,13.0,1.0,,5.0,2.0,3.0,185.0,2.0,,1.0,2.0,,,8.0,2.0,2.0,,19.0,,10.0,8.0,1.0,4.0,139.0,89.0,56.0,5.0,1.0,6.0,12.0,11.0,,2.0,4.0,,67.0,77.0,25.0,,,,135.0,125.0,2.0,27.0,16.0,63.8,,,1.0,0.0,132.0,2.0,3.0,,,1.0,1.0,9.0,1.0,3.0,164.0,,18.0,167.0,30.0,31.0,20.0,4.0,19.0,15.0,1.0,209.0,8.0,391.0,2.0,,19.0,10.0,52.0,1.0,539.0,,0.0,24.0,13.0,1.0,23.0,0.0,737.0,,6.0,11.0,5.0,12.0,0.0
442304,31,2013-03-30 15:00:00,8,Chelsea,Away,159.0,14.0,2.0,5.0,3.0,2.0,,171.0,2.0,,7.0,8.0,3.0,30.0,325.0,,,29.0,32.0,20.0,5.0,,,,,1.0,,,2.0,,,,,6.0,,,,,,7.0,5.0,,,72.0,49.0,1.0,,1.0,5.0,2.0,9.0,,,7.0,14.0,4.0,1.0,6.0,1.0,67.0,61.0,5.0,18.0,11.0,,,63.0,8.0,12.0,,1.0,3.0,1.0,2.0,162.0,1.0,1.0,1.0,,1.0,,6.0,,1.0,2.0,19.0,1.0,18.0,13.0,1.0,7.0,104.0,83.0,32.0,7.0,,3.0,3.0,2.0,,3.0,,,47.0,70.0,19.0,,,,179.0,167.0,1.0,24.0,13.0,49.2,,,,0.0,88.0,1.0,1.0,,,1.0,,5.0,,3.0,91.0,,6.0,179.0,38.0,30.0,24.0,5.0,24.0,19.0,,136.0,8.0,271.0,1.0,,44.0,3.0,73.0,3.0,426.0,1.0,0.0,9.0,19.0,1.0,32.0,1.0,639.0,,16.0,10.0,7.0,11.0,0.0
442309,32,2013-04-07 15:00:00,8,Chelsea,Home,172.0,14.0,,6.0,6.0,2.0,1.0,260.0,5.0,,3.0,4.0,7.0,43.0,426.0,,,29.0,16.0,19.0,9.0,1.0,,,,,,,1.0,1.0,,,,10.0,,,,,2.0,5.0,4.0,,,78.0,51.0,,,,3.0,6.0,12.0,,,8.0,13.0,6.0,1.0,12.0,,60.0,65.0,3.0,15.0,9.0,,1.0,64.0,9.0,14.0,,,4.0,2.0,1.0,182.0,1.0,,,,1.0,,6.0,,1.0,,18.0,,13.0,11.0,1.0,4.0,127.0,84.0,55.0,5.0,,4.0,7.0,3.0,,2.0,3.0,1.0,77.0,98.0,25.0,,,,164.0,152.0,5.0,16.0,23.0,61.7,,,2.0,0.0,127.0,,,,,2.0,,7.0,,3.0,147.0,,11.0,191.0,26.0,27.0,23.0,5.0,26.0,21.0,,195.0,6.0,349.0,1.0,,26.0,7.0,67.0,3.0,514.0,,0.0,16.0,20.0,1.0,33.0,0.0,726.0,,9.0,12.0,8.0,16.0,0.0
442321,33,2013-05-08 19:45:00,8,Chelsea,Home,110.0,12.0,2.0,6.0,4.0,4.0,1.0,141.0,4.0,,3.0,5.0,5.0,22.0,245.0,,1.0,21.0,18.0,15.0,6.0,3.0,,,,,,1.0,2.0,,,,,7.0,,,,,1.0,8.0,6.0,,,36.0,60.0,2.0,1.0,1.0,1.0,4.0,6.0,,1.0,6.0,16.0,2.0,,11.0,1.0,51.0,65.0,1.0,15.0,10.0,,,58.0,6.0,16.0,,,5.0,1.0,2.0,157.0,2.0,,1.0,1.0,1.0,,8.0,1.0,1.0,,12.0,,15.0,11.0,,3.0,77.0,75.0,36.0,5.0,2.0,5.0,6.0,5.0,,2.0,3.0,,45.0,58.0,20.0,,,,158.0,151.0,4.0,29.0,21.0,44.1,,,,0.0,65.0,1.0,2.0,,,,,6.0,,2.0,73.0,,11.0,129.0,35.0,22.0,15.0,6.0,25.0,19.0,1.0,118.0,6.0,231.0,1.0,,26.0,7.0,45.0,3.0,335.0,,0.0,15.0,29.0,2.0,21.0,1.0,545.0,,11.0,5.0,6.0,22.0,0.0
442330,34,2013-04-21 16:00:00,8,Chelsea,Away,118.0,7.0,1.0,1.0,,2.0,,178.0,4.0,1.0,4.0,5.0,8.0,22.0,295.0,,,16.0,10.0,8.0,5.0,,,,,,,1.0,1.0,,,,,5.0,1.0,,,,,11.0,10.0,,,58.0,61.0,,,1.0,7.0,3.0,11.0,,1.0,5.0,4.0,3.0,,11.0,,50.0,45.0,7.0,11.0,7.0,,,62.0,13.0,8.0,1.0,,3.0,,1.0,150.0,1.0,1.0,1.0,,1.0,,11.0,,2.0,2.0,16.0,,25.0,17.0,2.0,5.0,80.0,76.0,38.0,8.0,1.0,2.0,4.0,5.0,,3.0,4.0,,48.0,54.0,15.0,,,1.0,162.0,151.0,1.0,25.0,20.0,43.0,,,,0.0,97.0,4.0,2.0,,,,,3.0,,3.0,81.0,,6.0,135.0,21.0,22.0,12.0,5.0,12.0,7.0,,129.0,8.0,262.0,2.0,1.0,23.0,9.0,49.0,1.0,385.0,,0.0,11.0,24.0,1.0,23.0,3.0,592.0,,12.0,5.0,5.0,13.0,0.0
442341,35,2013-04-28 15:00:00,8,Chelsea,Home,170.0,21.0,2.0,6.0,4.0,,1.0,294.0,5.0,,6.0,3.0,17.0,31.0,458.0,,,15.0,6.0,16.0,13.0,4.0,,1.0,,,,,1.0,,,,,17.0,1.0,,,,2.0,9.0,4.0,,,90.0,74.0,2.0,2.0,1.0,1.0,9.0,8.0,,,6.0,10.0,8.0,,7.0,1.0,38.0,54.0,1.0,9.0,4.0,,,78.0,9.0,11.0,,,4.0,1.0,1.0,180.0,1.0,,,1.0,,,7.0,1.0,1.0,,8.0,,17.0,15.0,1.0,6.0,133.0,79.0,55.0,3.0,2.0,7.0,11.0,8.0,,5.0,2.0,,58.0,88.0,37.0,,,1.0,144.0,137.0,10.0,18.0,35.0,51.8,,,1.0,0.0,133.0,3.0,,,,1.0,1.0,7.0,,1.0,156.0,,18.0,182.0,39.0,16.0,19.0,4.0,23.0,19.0,2.0,208.0,3.0,377.0,1.0,,16.0,17.0,52.0,3.0,536.0,,0.0,24.0,16.0,2.0,17.0,1.0,730.0,,18.0,11.0,6.0,14.0,0.0
442351,36,2013-05-05 16:00:00,8,Chelsea,Away,126.0,19.0,2.0,4.0,2.0,,,228.0,6.0,,7.0,7.0,11.0,31.0,350.0,,,18.0,12.0,12.0,13.0,,,1.0,,1.0,,,2.0,,,,,15.0,,,,,,6.0,4.0,,,51.0,57.0,1.0,1.0,,1.0,5.0,6.0,,,7.0,12.0,4.0,,8.0,,42.0,46.0,1.0,15.0,6.0,,,75.0,10.0,14.0,1.0,,2.0,,2.0,132.0,1.0,,1.0,1.0,,,11.0,1.0,,1.0,8.0,1.0,10.0,7.0,1.0,7.0,112.0,68.0,45.0,2.0,,8.0,6.0,3.0,,1.0,1.0,,62.0,67.0,23.0,,,,121.0,118.0,3.0,22.0,23.0,51.3,,,2.0,0.0,119.0,1.0,1.0,,,,1.0,9.0,,2.0,132.0,,14.0,131.0,36.0,18.0,11.0,6.0,22.0,16.0,1.0,183.0,4.0,305.0,1.0,,12.0,12.0,52.0,2.0,414.0,,0.0,17.0,16.0,1.0,23.0,1.0,579.0,,8.0,4.0,7.0,10.0,0.0
442360,37,2013-05-11 12:45:00,8,Chelsea,Away,222.0,12.0,2.0,5.0,3.0,1.0,,198.0,7.0,,4.0,4.0,11.0,23.0,415.0,,1.0,24.0,10.0,10.0,6.0,2.0,,,,2.0,,2.0,4.0,,1.0,,1.0,9.0,,,,,,9.0,6.0,6.0,9.0,63.0,51.0,2.0,1.0,1.0,5.0,5.0,14.0,,1.0,7.0,13.0,4.0,,13.0,1.0,51.0,36.0,5.0,20.0,9.0,,,59.0,8.0,13.0,,,4.0,1.0,4.0,183.0,2.0,,1.0,2.0,,,7.0,2.0,1.0,,17.0,1.0,10.0,5.0,1.0,4.0,138.0,73.0,43.0,6.0,2.0,2.0,8.0,7.0,483.0,7.0,1.0,,74.0,46.0,29.0,,,,148.0,138.0,,26.0,19.0,56.8,,3.0,3.0,0.0,116.0,,1.0,1.0,1.0,,,3.0,,3.0,95.0,402.0,10.0,237.0,39.0,30.0,7.0,7.0,25.0,18.0,,140.0,1.0,288.0,1.0,,13.0,11.0,46.0,2.0,500.0,,1.0,15.0,12.0,1.0,26.0,2.0,691.0,23.0,9.0,1.0,7.0,9.0,0.0
442369,38,2013-05-19 16:00:00,8,Chelsea,Home,131.0,21.0,2.0,7.0,5.0,1.0,,200.0,5.0,,8.0,9.0,9.0,39.0,324.0,,1.0,20.0,12.0,8.0,12.0,1.0,,2.0,,,,,1.0,,,,,17.0,,,,,1.0,12.0,8.0,,,56.0,60.0,,,1.0,4.0,7.0,6.0,,,7.0,21.0,6.0,,12.0,4.0,47.0,47.0,4.0,10.0,7.0,,1.0,61.0,8.0,9.0,,,1.0,1.0,1.0,150.0,1.0,,1.0,1.0,,,8.0,2.0,3.0,1.0,12.0,,13.0,9.0,2.0,8.0,84.0,71.0,42.0,4.0,2.0,7.0,7.0,6.0,368.0,5.0,2.0,,51.0,64.0,39.0,,,,131.0,124.0,2.0,28.0,20.0,43.5,,,,0.0,97.0,4.0,2.0,6.0,,,2.0,10.0,,3.0,106.0,311.0,14.0,140.0,37.0,17.0,17.0,5.0,33.0,28.0,2.0,146.0,5.0,280.0,3.0,,20.0,9.0,60.0,1.0,387.0,,0.0,23.0,23.0,3.0,21.0,2.0,601.0,33.0,9.0,7.0,7.0,19.0,0.0
